60	100
44 40	59 20	84 40	9 25	41 32	85 39	98 32	42 81	11 6	53 43	2 80	0 84	72 88	47 37	88 19	89 24	38 89	36 57	26 32	4 45	15 77	50 35	25 64	62 95	67 87	69 75	74 10	65 3	61 57	55 32	60 7	93 5	70 36	45 36	32 77	3 58	5 75	46 23	68 35	90 68	48 32	64 89	33 89	18 35	54 73	20 22	71 60	94 66	51 6	95 89	8 1	82 97	21 77	87 79	35 60	24 33	37 25	91 16	10 43	29 2	6 36	81 3	13 57	43 51	12 28	66 60	31 13	23 74	16 25	34 1	57 77	77 91	39 39	92 70	22 86	79 71	30 64	14 8	99 68	83 42	97 66	76 47	7 94	80 25	19 56	49 93	52 6	63 20	27 44	40 89	17 63	56 29	75 97	86 23	58 80	78 69	96 72	1 62	73 83	28 48
85 44	48 38	1 70	91 31	27 95	52 60	37 52	66 15	13 64	24 79	8 64	70 48	28 75	14 79	51 40	45 80	39 18	78 68	23 38	63 85	88 69	34 41	16 58	96 91	50 27	94 34	4 97	30 92	54 62	71 95	99 57	55 70	21 88	83 92	60 85	92 75	20 67	5 62	61 99	46 59	15 98	79 2	3 20	58 24	0 71	65 80	72 44	53 69	95 68	9 46	33 66	11 98	56 97	2 31	43 35	81 99	77 15	57 2	40 40	38 73	74 40	19 21	42 86	73 55	68 97	26 27	36 78	32 56	29 52	80 19	86 91	44 99	67 35	75 9	87 20	82 44	7 94	59 68	49 16	47 36	17 85	10 36	22 17	93 10	41 65	12 85	90 45	18 55	6 94	31 91	97 78	35 36	25 22	84 2	89 48	64 29	62 97	98 95	76 96	69 94
1 3	31 10	72 28	96 7	48 39	70 84	78 78	58 14	43 18	14 95	29 95	74 88	28 66	66 35	76 49	30 17	87 42	23 73	22 22	10 5	50 13	47 69	8 90	56 5	82 14	12 83	55 95	83 16	9 27	21 34	77 67	4 39	91 11	60 37	89 93	3 4	51 43	63 27	6 95	80 37	40 11	71 20	54 93	45 57	17 65	26 36	69 8	25 87	15 97	42 58	36 4	46 92	94 58	27 93	44 79	88 97	67 39	39 29	86 82	49 19	35 43	99 3	61 23	41 40	59 59	73 54	81 49	62 30	92 92	16 6	34 32	93 70	57 87	75 53	5 60	11 43	0 43	38 16	90 88	84 40	98 90	19 87	95 14	24 91	37 34	79 59	7 97	85 21	18 92	13 71	68 54	32 75	53 36	64 57	2 84	33 78	65 73	97 88	20 54	52 76
21 94	50 38	4 27	10 41	98 43	9 5	91 83	96 20	64 73	82 70	63 67	47 55	56 10	67 12	24 89	87 53	59 94	8 87	65 7	16 88	44 47	60 89	69 42	68 74	52 11	46 77	92 36	85 87	39 19	20 46	14 39	55 82	51 27	66 90	11 42	58 97	62 53	81 24	43 58	26 84	61 79	97 81	84 78	49 86	76 14	41 8	2 21	54 55	7 83	79 44	72 81	99 69	74 68	53 76	6 32	12 49	88 26	75 17	40 62	90 39	30 67	57 67	28 59	1 73	29 69	13 91	19 42	38 70	36 86	33 92	80 53	42 58	48 26	86 32	22 96	31 72	89 16	35 19	3 54	15 82	27 45	5 27	78 73	93 80	71 6	94 16	70 62	37 60	73 19	18 72	17 95	0 62	32 4	23 60	25 83	77 49	95 25	34 58	45 40	83 17
18 53	69 86	81 72	7 42	86 79	76 13	13 10	6 49	51 15	59 69	67 31	16 70	48 37	24 9	93 98	43 52	77 32	96 46	92 51	70 26	45 31	27 97	36 63	61 58	34 85	65 36	87 49	0 8	63 26	22 40	39 16	25 85	88 54	38 91	80 83	54 37	83 62	2 28	29 90	8 48	37 11	72 58	46 18	4 60	41 48	95 44	5 63	28 57	20 63	99 22	10 67	71 44	85 45	62 27	79 8	89 8	58 99	17 45	9 28	82 40	84 68	97 57	74 32	23 79	11 94	68 61	44 41	78 40	66 11	57 49	14 73	75 21	91 82	55 17	32 70	35 72	47 77	26 65	98 22	56 5	90 66	40 50	42 32	33 38	21 79	3 23	30 10	64 88	19 59	73 17	12 19	53 10	60 20	94 63	50 13	31 73	15 1	1 31	49 23	52 16
82 29	38 31	61 53	55 77	32 54	92 78	63 76	25 48	94 36	86 81	89 28	10 32	41 44	60 14	3 67	99 22	79 60	48 12	76 9	85 80	74 67	6 60	45 76	19 51	66 83	80 80	68 11	30 43	2 56	50 76	34 78	51 77	62 87	72 7	53 51	75 85	37 98	88 70	35 50	22 7	52 50	78 54	83 39	73 63	56 96	54 6	64 16	67 42	7 65	28 17	90 84	26 58	44 51	14 26	71 11	93 33	40 51	77 30	29 98	57 9	46 1	97 78	5 23	42 58	47 74	20 70	4 68	59 49	8 37	69 84	65 18	18 43	98 96	87 43	11 19	24 58	70 5	27 91	36 68	43 5	15 36	31 92	12 45	96 75	13 26	91 68	81 93	16 93	95 46	21 13	49 67	23 80	0 98	39 25	9 15	33 9	84 16	58 86	1 39	17 63
19 32	74 69	90 23	91 48	80 76	43 71	11 56	40 83	22 24	48 8	52 44	9 62	38 98	20 85	45 48	84 57	66 98	31 14	61 57	57 19	64 87	29 69	18 58	59 60	94 57	75 52	3 31	24 7	99 95	35 95	58 22	53 80	46 56	82 89	0 90	8 93	92 31	96 47	37 10	60 57	16 34	68 59	89 47	2 58	98 31	42 79	15 86	72 15	62 88	25 69	85 35	34 79	76 21	33 26	21 5	50 73	36 32	49 78	30 35	23 6	51 36	1 39	67 72	71 63	28 50	39 2	47 94	87 28	56 35	70 28	88 73	54 83	12 80	7 66	27 98	32 71	10 38	6 2	95 8	79 8	81 75	5 4	77 71	73 89	4 44	26 77	69 72	83 52	63 15	13 52	17 72	65 28	97 85	93 42	14 85	55 31	44 24	86 68	78 70	41 71
2 46	30 62	15 69	17 10	71 58	59 6	77 64	99 32	42 16	39 81	76 93	63 82	93 35	65 23	14 46	18 32	10 67	16 28	21 98	20 77	64 96	68 88	96 88	62 58	4 46	29 72	24 99	7 61	79 11	44 37	84 89	23 1	94 86	12 42	9 69	67 50	26 74	95 56	70 2	75 83	73 98	78 2	88 99	87 83	57 16	5 54	46 41	53 54	13 40	48 87	60 53	41 13	54 43	98 24	58 25	72 74	0 28	45 50	32 33	83 3	66 64	89 14	3 89	51 24	8 90	27 1	11 33	25 48	34 67	86 1	35 34	6 4	90 38	69 49	50 47	31 39	28 42	47 72	91 21	49 22	56 66	1 38	40 36	61 51	82 35	36 86	37 38	43 78	33 12	92 19	38 45	80 76	97 88	74 71	19 94	85 56	52 69	55 81	81 91	22 79
79 90	76 89	29 2	15 49	30 4	4 68	34 15	61 12	32 96	82 45	14 80	78 66	19 71	56 58	1 4	88 53	45 73	99 77	18 74	22 86	64 98	26 90	25 21	42 55	67 6	55 61	63 38	47 60	62 59	73 78	44 16	31 82	33 53	3 84	69 12	92 24	43 23	51 18	38 5	20 95	24 78	91 72	86 48	57 22	36 17	13 65	54 6	0 62	21 26	16 88	66 84	37 33	97 47	2 85	87 32	28 39	17 12	77 64	5 18	93 65	94 57	65 21	98 21	53 7	60 70	74 18	52 76	50 28	90 21	39 10	83 86	96 74	41 37	6 35	89 91	85 73	84 65	11 77	46 82	27 94	49 36	10 76	12 57	81 14	23 79	72 23	7 87	8 58	48 97	71 22	35 56	40 56	80 22	75 6	58 88	68 8	70 41	9 65	95 25	59 10
5 68	17 39	70 55	8 39	42 49	97 48	10 49	67 39	99 47	11 24	47 81	69 43	9 41	85 41	90 95	19 63	23 52	0 72	48 6	98 66	62 63	54 91	14 99	72 77	21 7	38 48	30 70	50 9	82 68	22 51	27 78	86 11	31 80	16 26	20 83	43 54	61 45	89 50	36 14	39 26	80 46	94 24	74 62	68 63	37 86	33 3	6 51	40 80	96 26	63 11	29 87	83 25	77 14	28 12	87 15	35 11	91 94	66 33	78 20	52 9	25 25	81 19	75 35	1 96	73 16	2 88	71 92	84 76	60 12	93 44	65 63	53 37	49 50	56 27	24 70	7 78	57 16	59 1	4 94	76 64	13 64	41 70	44 40	34 73	92 59	51 9	45 83	58 52	46 49	64 10	55 11	18 4	32 99	12 24	3 81	15 2	26 79	79 65	88 76	95 68
26 89	46 46	35 19	4 83	88 55	50 93	44 11	86 80	76 47	41 79	22 83	92 87	33 86	49 66	63 83	94 3	64 6	51 56	9 16	14 61	75 87	72 93	82 27	67 68	90 66	29 14	68 79	77 55	48 50	1 30	61 77	73 50	99 54	91 97	27 87	81 42	6 78	66 86	5 26	0 31	60 83	58 27	31 70	18 20	43 88	93 40	69 34	55 26	98 73	8 55	78 17	71 20	70 66	17 9	56 35	53 6	65 24	62 42	15 92	2 21	97 74	45 34	57 34	3 92	37 49	54 47	25 5	16 99	38 9	85 76	84 80	36 62	42 38	87 10	96 30	30 41	23 29	28 26	32 74	7 48	74 53	79 21	21 53	40 12	95 51	39 44	89 94	12 11	47 55	13 34	11 59	24 31	10 14	80 88	52 25	20 60	19 83	59 45	83 30	34 99
34 98	49 74	66 17	69 72	45 29	78 73	61 43	28 30	71 30	4 84	57 89	74 64	92 91	84 68	76 78	93 48	87 30	41 43	32 58	39 49	36 41	0 54	22 56	63 21	60 36	86 7	88 95	44 34	67 66	90 74	77 71	70 7	25 29	94 68	27 59	20 75	23 64	85 22	3 43	55 92	58 25	97 88	14 91	8 98	73 27	96 76	98 44	15 75	29 87	30 31	75 70	10 72	79 63	5 90	62 33	43 26	16 89	54 56	46 67	18 99	83 12	53 38	19 81	9 97	40 26	2 88	56 67	51 90	7 43	17 31	13 70	68 59	31 27	21 77	1 28	11 52	26 52	59 32	50 86	52 75	64 76	89 96	33 96	47 53	12 58	24 1	6 24	82 61	99 65	35 40	72 70	95 70	48 71	65 59	42 13	37 41	81 44	91 91	38 92	80 1
81 9	76 90	27 96	29 36	65 98	66 28	83 12	59 65	63 58	99 91	22 71	28 30	72 23	89 49	64 7	15 31	18 13	86 96	12 72	0 54	85 36	20 14	70 63	44 59	92 55	33 94	71 40	11 69	13 76	82 89	77 63	2 12	52 53	10 5	43 41	39 17	38 40	34 55	46 21	25 16	30 9	57 93	58 54	80 76	5 52	97 33	47 59	68 87	53 28	84 55	49 18	95 66	94 80	40 97	73 42	56 8	79 35	9 15	24 76	88 25	37 42	32 14	21 40	75 77	78 5	17 40	61 5	26 92	67 18	93 30	98 52	62 29	91 5	54 57	16 49	19 80	8 76	42 46	74 86	55 6	35 63	96 68	60 97	3 45	51 65	36 24	41 7	45 81	23 12	1 33	14 26	31 58	50 76	7 81	87 53	48 96	4 51	6 83	90 25	69 42
78 63	42 36	84 2	52 66	43 88	72 98	5 64	48 34	70 70	35 91	19 44	11 19	95 28	62 67	1 3	92 83	86 80	10 87	4 8	47 45	37 95	56 71	79 8	54 41	13 33	34 42	69 65	64 66	7 2	24 82	14 6	15 51	0 74	91 71	31 78	61 51	36 6	39 23	71 63	45 66	57 64	90 8	97 91	41 3	66 50	81 84	33 52	28 27	53 17	26 18	98 89	6 60	67 96	58 51	75 59	80 61	29 35	23 78	18 70	77 70	51 88	96 16	59 28	22 4	2 60	32 4	82 74	94 75	65 25	21 19	87 75	38 42	25 4	74 82	9 70	17 6	73 3	12 38	60 2	83 31	3 27	55 17	99 43	46 45	76 20	85 83	20 2	93 25	8 51	40 33	16 61	44 92	27 92	89 97	49 2	68 21	50 39	30 13	88 83	63 95
42 73	33 37	99 94	91 2	6 57	32 59	25 10	82 29	56 70	29 7	81 27	0 42	9 16	93 91	66 90	16 87	65 81	45 89	75 77	61 22	7 10	1 31	30 5	4 20	54 63	55 94	84 20	20 25	52 2	27 29	21 11	96 17	85 9	26 28	63 27	37 41	98 50	50 1	57 14	72 35	38 98	36 56	13 41	46 19	58 93	47 44	73 88	79 45	95 59	44 11	19 12	49 14	74 68	51 49	80 45	64 70	90 90	77 44	48 70	76 84	97 88	5 1	34 23	62 68	94 54	31 48	68 55	83 12	39 15	59 1	69 95	40 28	88 93	53 44	24 24	8 6	15 57	28 97	3 99	70 58	14 83	43 53	2 80	87 86	35 35	10 61	78 48	23 86	67 4	60 75	92 99	71 60	89 23	41 73	22 4	12 13	17 27	11 71	18 12	86 88
30 63	82 62	88 56	64 77	56 5	50 70	10 56	93 29	20 43	60 87	29 54	63 49	31 24	24 54	41 33	52 71	51 89	48 77	5 97	27 69	57 23	94 63	1 80	9 92	23 54	72 86	85 86	90 35	7 34	69 27	19 70	43 15	2 67	28 7	45 94	15 13	73 61	46 27	8 73	70 13	21 25	61 50	17 66	91 48	62 73	81 31	95 23	74 88	96 57	12 31	79 10	35 31	84 12	97 67	44 42	32 52	76 89	68 97	54 93	38 9	47 94	16 64	42 13	71 16	77 38	59 55	36 4	26 13	78 84	66 11	83 79	86 97	67 21	3 35	33 71	37 37	87 88	53 32	58 56	4 89	49 34	11 57	75 27	39 27	80 12	99 18	40 34	98 62	34 10	18 50	0 5	25 55	92 22	89 45	6 40	22 74	55 20	14 24	65 60	13 85
94 12	50 89	55 39	61 1	49 3	92 88	43 69	53 31	46 89	35 18	75 25	90 57	91 19	59 51	40 5	88 99	14 79	96 89	72 89	31 15	38 94	78 49	23 68	15 24	0 72	87 52	25 45	16 72	20 55	52 42	21 51	80 40	44 56	71 47	89 42	85 44	9 52	62 90	64 28	58 60	30 29	22 17	34 84	82 59	67 11	42 82	45 78	93 77	8 50	2 18	41 68	70 10	73 43	3 32	60 51	86 84	57 18	51 53	33 61	6 31	27 1	28 42	13 79	18 80	11 81	63 91	47 22	36 22	5 5	98 22	17 72	84 83	10 49	29 11	65 35	76 33	83 41	69 46	7 68	95 48	77 58	68 53	56 30	97 84	1 44	39 20	12 39	81 30	19 95	48 21	79 73	32 72	4 97	37 33	26 61	66 46	99 75	24 31	74 98	54 31
99 99	11 34	40 12	86 55	21 52	73 8	36 18	71 53	88 77	28 85	19 73	3 50	84 94	95 38	55 46	85 50	6 56	58 60	25 12	48 33	5 82	90 42	61 45	76 76	87 30	68 11	30 17	91 18	26 90	79 23	17 36	83 63	27 54	12 31	49 68	89 17	77 80	23 39	63 85	72 88	92 86	57 5	98 61	82 2	62 6	94 40	54 6	81 91	38 47	50 41	35 58	93 89	20 98	18 15	22 18	39 5	2 11	52 79	37 73	15 34	51 21	24 79	33 79	53 50	78 70	74 24	1 90	34 16	43 83	42 33	75 26	44 71	65 95	4 40	7 52	14 76	64 38	41 95	31 78	69 79	97 84	10 87	47 16	46 42	96 41	59 93	8 18	13 14	56 35	29 32	16 43	67 15	80 74	0 87	66 35	32 88	45 56	70 92	9 93	60 63
14 39	89 53	41 64	72 93	46 45	84 80	56 31	75 89	27 24	92 27	8 46	62 58	65 19	13 57	15 76	78 57	54 31	58 2	38 5	47 37	25 91	90 37	31 47	10 80	4 11	48 71	16 68	59 54	97 77	42 82	61 61	30 11	26 86	5 65	73 83	85 76	19 40	88 62	86 5	66 86	2 98	20 38	33 24	76 26	68 69	99 73	43 46	96 45	69 66	63 57	71 17	93 41	79 10	81 65	22 41	1 52	7 14	35 14	67 35	3 82	95 90	12 63	91 32	34 83	28 88	44 92	51 18	40 90	83 21	53 47	11 18	39 97	64 51	18 31	6 11	9 90	24 93	60 33	29 18	87 38	94 76	37 80	82 97	36 48	0 10	77 93	57 36	52 79	98 51	55 46	23 49	45 51	80 80	32 64	21 79	49 57	50 20	17 45	70 9	74 33
46 26	93 61	26 23	99 86	86 91	35 10	33 99	90 31	87 34	17 5	91 84	65 51	63 4	12 5	23 81	47 72	22 8	15 3	24 73	69 72	41 10	94 7	84 31	3 79	1 40	21 1	83 55	0 75	9 49	70 68	96 46	59 90	39 36	52 60	2 81	6 9	68 6	4 8	57 46	5 47	55 20	64 4	89 36	45 44	95 72	54 71	62 87	10 39	60 71	49 76	76 66	53 25	79 2	37 92	29 84	97 60	13 16	56 11	48 96	7 71	27 11	85 20	82 2	73 7	67 85	31 80	19 73	50 19	8 92	77 32	20 30	88 11	81 32	34 62	98 59	40 12	25 97	74 81	11 33	30 82	43 82	61 17	16 29	14 17	58 49	28 90	78 24	51 87	80 26	38 18	71 51	72 98	42 34	36 3	92 18	66 24	44 96	18 25	32 11	75 89
68 49	1 84	57 26	92 56	37 57	98 45	83 27	16 66	93 41	61 57	86 20	51 60	33 60	91 39	14 29	70 60	38 43	30 9	17 74	45 63	29 25	20 41	64 23	6 99	44 85	32 74	60 38	50 21	53 61	79 73	94 10	78 29	13 21	11 59	99 42	82 73	39 84	58 80	85 20	48 98	87 33	18 59	74 97	47 60	25 65	76 85	23 25	65 96	0 65	95 5	96 70	42 64	56 84	62 75	88 23	69 34	40 16	90 42	43 42	84 59	4 58	55 22	59 28	19 77	41 90	5 67	89 56	21 40	27 91	22 77	3 28	36 89	66 97	73 59	8 32	77 59	10 61	7 92	26 24	46 10	63 75	34 54	71 87	15 80	49 84	80 46	35 89	75 25	12 8	9 37	31 54	81 10	67 82	24 93	28 15	97 26	54 83	72 47	2 9	52 5
99 97	85 57	60 80	16 8	48 6	43 80	39 17	75 54	65 12	52 88	78 93	80 37	36 6	25 92	73 72	90 15	67 9	94 58	49 63	57 84	77 75	13 4	44 39	71 9	37 25	87 12	47 57	30 1	29 61	5 24	88 56	84 8	4 7	64 99	35 14	98 16	70 55	31 2	19 84	38 7	79 20	18 54	27 70	69 27	1 46	86 66	66 9	54 58	59 14	40 38	7 93	9 10	96 1	42 97	26 36	21 69	95 1	92 77	45 24	33 30	63 86	76 47	82 55	56 48	41 55	24 74	51 55	62 16	10 42	32 70	15 86	50 27	20 17	11 80	22 59	14 53	17 65	34 41	58 89	97 18	89 46	53 26	81 34	83 11	3 5	46 3	12 91	23 74	61 37	74 77	6 2	0 2	93 94	55 28	8 91	28 90	91 93	68 80	2 93	72 82
23 91	91 82	16 23	58 29	55 40	34 59	83 52	19 73	3 28	2 42	47 23	43 28	27 21	96 77	99 24	62 93	29 55	92 35	4 9	25 99	33 91	22 55	82 94	67 65	87 19	31 22	72 64	56 47	13 25	89 26	45 78	20 51	97 75	88 45	30 73	57 19	53 26	12 97	42 16	63 49	9 38	8 87	51 77	44 36	84 61	76 83	39 57	40 31	93 40	80 40	36 62	64 80	6 22	15 41	10 25	60 73	75 52	86 50	52 71	11 38	1 91	5 21	65 42	7 94	0 8	38 23	66 85	69 21	94 23	77 1	90 80	46 40	95 90	79 7	68 22	81 62	17 41	73 38	49 61	37 90	71 98	32 51	98 61	48 7	18 61	41 48	74 31	24 66	61 63	35 27	21 80	59 86	85 24	26 37	54 31	78 49	28 31	70 95	50 47	14 67
