60	70
3 43	0 58	47 52	56 48	58 54	38 52	12 46	46 54	5 45	60 46	2 49	7 37	31 52	23 51	33 50	42 53	63 60	20 53	30 52	57 39	11 56	45 53	9 53	27 49	32 53	13 57	15 39	34 49	10 50	6 51	35 50	51 47	17 51	62 48	4 54	53 48	25 50	39 43	61 43	21 45	1 48	68 48	48 46	22 47	64 49	41 47	54 52	66 48	59 50	24 49	8 41	36 48	19 58	16 50	67 45	14 57	29 45	18 42	44 46	43 49	40 52	65 46	26 48	52 55	50 53	49 54	69 46	55 48	37 52	28 49
65 48	13 45	60 53	20 57	48 49	49 55	30 48	64 42	9 67	22 50	45 58	41 56	59 62	19 50	57 55	29 45	67 60	12 48	28 48	34 46	62 49	10 53	25 52	5 45	7 62	16 53	31 44	42 50	27 44	58 49	15 41	26 51	51 55	55 56	0 56	54 38	40 44	35 42	33 44	68 50	32 50	44 54	8 54	69 52	63 52	56 54	61 52	53 41	6 42	38 55	24 59	11 45	52 53	39 51	47 46	17 51	4 54	46 45	66 43	23 50	50 54	2 36	3 48	18 51	36 46	1 51	37 50	21 53	14 52	43 47
49 44	45 49	55 42	62 44	6 49	19 45	34 51	67 47	18 50	29 46	20 49	40 63	0 45	1 46	7 43	10 56	23 49	11 47	63 50	44 57	59 53	8 48	42 60	33 38	68 53	52 51	25 58	65 54	46 43	50 46	39 50	53 56	48 41	12 46	61 43	15 49	3 48	30 55	24 47	21 50	51 48	64 54	27 43	9 51	69 55	47 47	66 46	36 58	28 54	4 53	38 41	14 55	41 44	13 50	60 56	58 48	43 41	32 59	26 46	56 39	37 43	57 63	17 58	2 54	22 55	35 42	54 49	5 57	31 51	16 58
37 53	17 41	15 49	30 52	57 44	44 61	45 46	48 54	60 43	36 53	56 58	27 57	40 46	31 55	58 45	33 45	46 52	21 51	3 56	12 58	24 48	20 58	29 49	6 45	54 52	69 46	50 52	32 54	0 59	59 46	39 41	23 49	51 54	67 54	8 40	4 53	7 48	64 54	68 53	42 46	52 53	61 61	63 53	22 56	25 52	1 45	34 55	26 56	16 52	49 55	38 48	13 53	41 52	10 54	9 53	53 43	14 50	35 54	43 48	18 54	66 48	2 46	65 56	55 50	47 51	28 62	11 49	62 48	5 56	19 48
55 45	63 53	7 54	19 43	21 48	13 53	15 52	3 45	10 50	34 46	56 48	32 58	49 55	68 48	5 45	54 56	53 48	39 54	64 52	22 50	58 56	17 51	25 56	40 50	42 54	48 55	11 53	57 49	47 56	1 54	28 51	41 47	37 53	8 51	18 40	52 45	67 51	38 56	51 44	33 57	65 48	35 46	14 52	59 51	16 54	23 52	60 52	31 49	9 46	61 60	6 57	29 56	24 43	27 50	50 44	2 54	62 43	20 47	4 49	66 49	43 55	44 50	46 48	26 55	69 49	12 54	0 48	36 44	45 43	30 46
58 65	57 45	46 58	14 53	21 56	51 52	22 48	52 50	59 52	37 39	20 46	54 53	13 57	44 56	49 49	36 47	11 44	45 43	19 47	9 59	67 50	43 55	27 49	60 50	61 60	29 43	15 42	65 54	41 52	7 49	33 40	40 53	30 45	63 50	24 47	38 48	23 49	25 44	64 42	0 54	39 50	1 45	35 45	69 52	3 37	32 53	6 38	62 59	31 49	18 53	55 52	34 47	26 55	10 51	56 42	53 48	66 45	68 62	16 55	8 44	28 47	12 58	4 50	50 50	17 49	42 51	47 47	48 49	2 52	5 50
34 50	19 52	31 51	61 54	1 46	42 51	2 45	64 48	8 52	39 41	67 52	25 49	50 57	23 43	16 60	30 50	66 53	62 56	40 55	10 53	38 48	13 45	4 58	0 52	22 53	52 44	44 53	48 45	35 50	57 47	63 46	43 47	33 53	5 42	17 44	12 48	58 56	29 48	6 48	65 43	56 52	27 55	51 41	21 51	26 53	69 47	47 45	7 50	9 50	28 43	60 50	55 51	36 51	3 38	15 62	68 61	14 52	32 51	45 49	59 51	37 59	18 44	41 48	20 52	53 51	24 40	49 50	54 50	11 50	46 62
29 49	67 50	5 43	35 51	20 48	13 54	45 53	37 52	2 53	27 46	53 41	31 49	57 55	12 46	54 56	69 46	39 54	59 49	44 49	21 39	55 57	17 45	3 46	34 53	25 49	40 46	28 45	9 55	56 47	48 51	10 49	32 43	58 55	65 40	15 45	64 48	38 56	46 49	26 49	6 47	52 53	49 49	14 44	1 55	61 51	22 45	18 59	11 48	50 53	62 48	47 59	0 57	63 50	42 51	7 49	43 42	33 44	60 48	41 52	8 45	36 47	24 47	23 51	19 52	30 49	16 49	68 51	4 50	66 50	51 53
30 55	16 48	27 39	50 47	12 53	58 55	28 52	0 52	35 56	3 51	23 46	40 41	5 44	39 52	56 53	22 53	67 54	54 45	15 52	62 49	10 56	37 48	19 58	34 47	24 47	9 50	7 52	31 50	69 42	41 48	43 51	47 44	51 52	38 45	29 62	45 51	25 55	42 47	66 45	21 48	46 41	59 57	33 46	61 50	20 54	60 40	32 45	55 34	63 44	57 51	36 57	6 47	11 49	64 56	1 47	8 57	18 50	4 52	13 54	44 49	17 38	65 41	53 58	68 53	2 57	48 48	52 51	49 60	26 44	14 56
63 50	51 42	47 49	18 51	10 44	0 48	29 61	53 56	64 43	60 42	40 48	52 49	28 47	48 46	54 55	58 51	59 59	36 44	32 57	43 49	39 54	22 48	21 53	20 50	25 50	33 48	19 49	7 51	69 48	30 44	9 49	8 51	46 55	38 48	35 50	37 50	6 51	49 50	55 41	12 44	3 56	65 43	5 48	61 51	16 50	11 50	13 58	17 52	14 52	2 50	41 46	45 44	56 48	68 46	42 46	15 52	27 51	66 49	57 55	50 50	34 50	67 40	23 41	31 50	62 54	1 42	26 55	44 52	24 51	4 46
0 51	14 48	15 53	64 44	45 53	7 55	22 56	12 46	24 56	21 48	65 48	10 46	54 53	53 54	18 53	39 45	50 55	11 44	37 52	68 54	44 49	69 48	33 57	32 41	38 48	4 52	29 52	19 53	51 45	25 52	61 52	1 46	17 54	9 43	49 45	66 56	60 49	46 54	58 51	30 48	52 45	48 54	35 47	36 56	5 39	55 48	28 49	57 46	56 50	41 64	40 55	8 51	26 53	31 44	42 43	16 49	34 50	3 52	6 52	27 47	59 54	67 54	23 57	47 54	13 42	62 54	20 50	2 46	43 55	63 45
9 53	38 59	44 52	53 57	36 46	19 61	23 47	1 52	39 56	21 54	56 58	42 46	33 50	58 63	62 51	48 52	51 37	37 42	18 50	6 40	55 52	3 50	10 49	4 52	67 56	54 48	8 42	26 49	25 48	35 44	14 52	22 54	17 50	28 48	2 50	66 55	24 49	20 53	7 50	32 48	50 50	31 45	15 56	49 58	63 47	46 59	64 49	16 50	5 59	41 49	27 48	57 50	13 53	47 45	68 53	30 52	59 51	52 45	65 51	40 45	29 50	60 55	34 56	45 51	43 46	69 52	0 49	12 50	61 59	11 43
40 43	19 48	3 48	23 53	37 51	4 52	50 45	38 53	39 53	58 53	12 42	45 57	17 47	10 55	6 41	59 44	69 39	54 50	0 54	57 49	33 48	20 50	1 59	27 45	36 53	44 55	67 53	29 54	18 44	22 44	61 55	49 48	60 50	41 52	5 57	62 43	11 49	42 52	48 51	8 46	7 51	66 54	53 56	2 52	63 52	16 59	55 56	34 42	68 51	26 53	32 54	25 50	52 47	43 52	65 38	31 48	9 46	28 50	56 55	14 44	51 44	64 48	30 52	47 50	35 46	21 50	46 48	15 50	24 44	13 60
21 46	55 53	69 47	5 51	51 53	41 50	20 51	39 44	64 49	36 46	15 60	53 56	8 47	34 52	56 57	23 47	24 50	52 55	2 49	10 53	4 54	16 43	38 53	43 47	17 57	3 50	40 45	66 46	19 57	57 46	25 53	29 46	28 50	46 51	37 48	61 49	54 49	47 49	6 48	42 49	13 57	35 55	60 44	14 57	27 50	22 52	65 54	32 47	44 45	49 50	63 51	45 48	59 55	1 52	33 52	26 53	12 44	58 55	0 47	67 39	48 49	18 55	31 46	62 52	68 51	50 48	11 41	9 49	7 48	30 54
2 50	14 54	56 48	9 47	34 47	65 51	0 51	13 51	53 56	48 52	25 54	10 50	5 46	64 51	35 54	17 45	3 53	42 48	31 38	51 48	45 44	6 46	57 53	50 55	15 53	43 50	38 53	49 53	63 54	21 54	19 49	54 47	66 41	27 48	58 64	28 51	26 47	67 52	61 60	55 48	33 57	24 40	52 39	22 50	68 59	69 52	59 48	12 51	8 58	16 45	18 51	23 46	1 58	36 55	29 55	62 48	20 50	39 47	30 59	11 45	46 49	40 58	32 47	60 48	44 53	41 56	37 49	4 62	47 45	7 58
37 51	11 50	33 45	47 44	64 44	12 44	34 48	21 51	30 53	55 47	45 54	24 53	23 49	14 50	36 56	31 44	58 54	50 46	4 53	22 55	29 55	40 41	5 58	57 58	46 48	62 51	7 53	54 42	59 56	10 60	53 46	26 66	51 45	60 52	1 51	44 49	52 47	39 40	15 49	13 57	69 59	16 42	28 51	2 54	43 51	18 49	27 38	6 51	19 45	32 54	35 54	56 51	41 48	49 51	65 54	42 43	0 38	63 54	38 48	66 47	3 50	61 43	48 51	67 45	25 56	20 46	9 51	8 44	17 44	68 51
18 44	47 58	7 44	34 47	62 45	1 51	12 56	54 57	11 56	67 45	19 54	23 47	41 58	48 53	32 48	16 41	38 44	42 49	14 54	24 59	59 49	61 50	31 62	0 56	65 46	52 52	37 48	26 50	20 48	40 48	56 51	64 55	13 50	45 48	33 52	66 50	5 44	43 59	39 49	4 52	69 43	50 46	9 51	57 59	44 48	15 47	21 49	63 42	53 48	8 62	51 50	27 54	36 51	28 41	60 47	29 40	30 41	2 55	68 51	58 47	46 49	22 46	55 46	25 56	3 46	6 48	35 49	10 54	17 41	49 49
42 49	26 47	68 47	14 53	57 58	43 54	35 48	69 56	15 51	52 45	18 45	33 56	9 50	47 44	24 53	45 48	56 42	8 58	4 58	17 53	44 47	34 42	10 54	50 57	27 52	29 45	21 50	3 47	39 49	25 52	53 50	54 45	59 49	36 53	11 51	23 47	7 50	46 49	16 50	60 47	6 55	65 50	61 47	31 47	48 49	20 43	55 55	30 49	40 41	67 54	64 51	32 50	41 51	1 52	38 51	66 49	62 51	19 58	2 58	22 56	63 51	37 41	12 59	58 43	5 42	51 59	49 48	13 52	0 56	28 44
61 49	69 51	34 49	25 50	0 44	6 49	47 53	59 47	2 53	24 53	51 52	32 50	17 50	67 51	29 58	28 48	63 46	64 52	31 54	35 42	9 47	14 56	12 52	36 47	38 54	41 55	21 49	20 46	5 59	10 44	37 47	60 48	39 46	19 50	42 50	46 48	16 52	7 47	65 52	8 52	4 47	13 49	43 55	53 54	30 56	1 53	56 53	44 60	15 47	62 40	68 53	57 54	18 54	58 45	3 54	49 57	11 52	48 49	66 48	55 49	26 58	45 55	54 50	23 46	33 52	22 55	50 49	52 45	40 49	27 46
66 53	45 50	18 50	36 48	3 41	30 47	52 44	34 57	60 45	7 44	17 58	4 49	64 44	8 41	53 55	51 46	48 52	15 55	38 49	68 43	69 53	54 48	62 49	42 49	14 43	9 49	13 56	46 47	58 46	25 46	11 47	26 45	37 38	32 53	6 52	1 53	33 53	40 53	63 51	28 54	10 46	67 45	24 58	61 48	59 52	29 48	5 55	43 52	2 48	0 56	31 47	39 52	50 53	19 51	23 50	49 53	55 48	41 47	56 55	22 53	35 65	27 51	44 49	65 45	21 48	57 52	16 49	12 48	47 52	20 50
44 53	59 42	42 59	56 52	18 46	50 52	34 51	13 53	39 55	54 46	17 57	48 55	31 51	55 51	68 48	37 49	20 56	3 52	12 43	35 43	38 54	57 43	19 55	22 57	60 53	47 60	69 52	21 38	66 56	5 55	33 49	10 56	15 55	51 42	43 49	40 60	27 51	52 44	4 46	63 53	1 50	64 47	32 49	23 51	46 48	65 42	58 51	14 48	8 49	26 48	6 55	45 53	24 46	41 53	30 51	16 53	11 45	53 47	49 46	25 54	28 48	7 54	62 52	36 55	67 55	9 53	2 60	29 47	0 60	61 53
18 44	50 48	53 46	26 47	9 50	40 49	10 50	21 47	25 45	17 49	65 47	51 55	24 53	61 50	13 56	32 45	63 45	3 52	30 53	64 39	5 48	7 59	56 52	36 54	33 42	44 48	59 50	58 45	39 52	62 52	68 57	6 53	20 46	28 57	11 48	14 53	19 43	48 49	41 50	67 55	60 44	57 45	47 41	38 53	27 49	15 49	55 45	1 50	69 53	45 45	22 44	42 46	37 53	23 50	31 49	29 47	52 51	2 44	66 49	8 45	4 55	16 46	12 57	43 45	35 51	34 47	0 48	54 46	49 44	46 57
30 53	58 57	10 46	18 47	6 44	31 48	15 58	37 58	69 54	67 50	11 49	62 55	28 53	42 45	55 47	35 48	47 42	66 55	23 57	44 53	61 54	49 47	25 46	68 41	33 39	50 57	22 44	53 49	8 49	16 45	40 48	65 44	14 46	54 58	43 52	46 49	19 40	26 52	39 43	13 49	56 46	64 53	57 45	36 43	0 50	32 48	17 53	27 49	12 51	3 51	21 50	34 40	7 49	24 44	4 53	52 38	60 47	5 46	38 53	9 47	59 59	63 49	41 55	51 45	29 45	1 44	45 55	48 53	2 51	20 46
54 52	31 50	11 57	59 46	25 55	47 50	36 53	41 54	38 47	0 53	21 54	13 57	32 46	3 55	15 53	30 38	23 50	18 47	20 45	7 46	12 47	44 57	42 53	67 51	27 51	28 51	26 53	50 52	68 54	9 52	39 38	5 53	57 56	35 51	62 47	69 52	34 53	48 53	56 49	58 48	33 47	60 50	43 57	24 44	29 49	65 59	64 51	19 52	46 44	45 44	8 45	66 48	1 51	14 45	63 55	37 52	6 58	49 42	53 48	61 57	51 47	10 44	40 40	4 49	52 49	22 46	17 56	55 51	2 50	16 43
67 48	30 54	17 44	10 49	69 50	9 54	42 42	52 39	37 54	58 56	22 60	41 52	24 51	28 47	56 49	20 49	49 60	55 50	57 30	2 54	66 52	60 49	51 46	40 45	46 59	36 48	23 48	61 52	8 41	16 46	43 49	38 52	14 46	65 46	53 57	31 44	26 51	6 49	54 50	59 46	7 43	12 54	19 52	48 52	68 45	39 49	63 54	47 51	32 55	21 40	27 44	0 53	44 38	29 56	35 42	5 51	13 45	11 50	4 52	33 56	18 46	34 51	64 44	3 53	62 51	50 51	45 45	25 41	1 56	15 57
9 53	66 48	22 55	42 50	57 46	65 56	44 56	31 55	60 43	47 57	38 52	24 49	33 49	34 64	40 36	51 51	69 44	46 57	63 49	67 49	55 54	68 42	17 54	14 52	13 53	56 54	62 53	41 45	7 48	50 55	4 52	61 58	59 54	28 53	5 47	25 54	2 50	43 47	45 42	32 55	11 54	52 55	21 55	36 44	16 42	18 53	0 48	1 53	37 54	49 54	64 47	20 55	35 51	29 53	30 55	53 48	10 45	48 48	19 49	15 54	26 47	39 53	27 47	23 42	58 49	54 53	6 46	12 49	8 43	3 47
4 51	24 58	54 58	12 41	61 47	43 47	34 51	25 45	56 47	3 44	2 59	68 50	47 51	17 49	69 49	60 65	28 50	26 48	30 55	15 53	64 50	19 53	52 37	32 50	13 51	63 48	18 51	35 48	42 54	33 53	55 59	57 53	65 53	16 51	1 45	44 50	21 55	36 55	48 52	10 47	7 51	50 54	37 54	41 48	29 50	66 47	9 41	20 49	40 58	5 52	11 57	51 47	31 48	39 48	38 56	62 61	27 48	67 48	58 45	49 54	14 50	59 56	0 56	6 45	45 50	22 47	53 48	8 45	46 48	23 57
58 40	38 47	41 51	49 62	34 46	19 44	18 41	43 49	26 51	46 49	17 44	67 53	64 63	40 56	1 61	69 48	48 40	5 56	68 60	13 51	66 47	9 46	7 44	33 48	52 54	55 50	25 53	0 47	60 49	21 44	57 43	4 50	42 45	30 50	8 50	12 53	28 53	35 53	50 42	59 51	44 52	36 60	61 52	16 51	24 47	23 42	15 61	29 52	27 52	47 48	20 54	51 54	39 43	11 44	62 55	32 54	63 54	2 46	54 48	56 36	10 38	3 55	14 46	45 43	22 60	53 45	37 49	6 50	31 44	65 54
24 46	12 49	43 47	29 44	50 53	47 51	25 54	7 55	23 47	52 52	30 48	49 53	59 51	18 58	65 41	27 52	64 51	66 47	37 54	17 51	5 43	63 55	9 51	41 47	26 41	34 57	61 46	19 54	15 58	32 44	1 64	16 44	10 53	54 54	8 50	4 52	31 51	33 52	14 52	46 49	56 47	68 52	40 52	38 54	44 57	48 54	35 48	57 53	11 51	39 56	42 51	69 53	20 49	6 56	58 53	51 43	36 42	21 59	62 50	55 45	28 46	13 46	45 47	22 56	3 45	67 47	53 53	0 44	2 42	60 51
69 48	44 43	56 56	58 55	66 48	4 63	46 48	16 54	59 44	60 50	31 42	28 51	50 48	0 55	5 56	20 50	49 42	68 55	30 45	48 47	6 63	32 52	42 47	29 51	21 51	38 58	10 46	67 50	13 51	3 47	7 45	24 54	1 59	52 53	37 48	61 45	62 48	36 53	2 53	40 44	65 51	45 43	9 51	51 44	54 51	26 45	64 43	14 44	8 52	53 53	63 47	27 54	41 47	25 50	55 47	47 50	12 45	57 50	35 52	18 49	33 42	11 57	17 55	15 51	23 46	19 52	39 45	43 44	34 48	22 49
64 60	20 52	56 51	38 54	63 45	52 53	65 50	39 53	37 52	1 56	58 44	46 46	35 47	49 52	11 56	5 50	15 51	32 53	55 51	0 48	13 52	41 51	31 48	8 44	22 48	43 53	12 57	17 41	36 46	45 44	29 50	3 42	57 63	30 53	40 55	51 58	34 49	48 52	50 45	19 47	28 42	10 51	6 45	16 52	47 47	59 50	44 49	67 50	62 49	61 51	42 55	2 44	54 47	53 49	25 42	9 42	33 46	14 54	24 48	23 50	18 59	7 57	68 56	69 48	66 47	21 57	26 51	60 52	27 39	4 46
45 52	56 46	54 58	49 47	22 55	9 54	31 38	58 50	11 52	21 50	15 53	37 60	51 55	64 48	34 51	27 38	36 37	35 49	65 54	12 56	16 44	66 50	32 47	60 44	5 52	0 48	67 60	43 44	18 53	3 54	28 47	57 61	52 44	23 50	44 50	13 49	41 58	26 44	48 47	38 45	10 49	55 53	46 55	63 59	33 51	6 56	2 55	68 44	8 56	40 55	39 45	62 47	59 46	29 50	24 54	17 59	20 54	4 43	53 54	47 45	19 50	69 56	25 54	30 48	61 54	1 51	42 53	7 48	50 49	14 48
3 46	22 49	15 38	39 52	64 40	6 47	59 43	54 49	9 45	20 64	50 51	31 39	10 49	42 55	40 50	16 56	11 44	25 55	19 53	69 59	23 50	2 47	12 55	41 43	7 51	27 50	32 52	58 56	56 61	63 48	51 52	14 49	21 57	36 52	68 54	35 60	1 56	44 49	34 61	62 51	28 42	17 48	57 58	38 55	67 53	48 51	55 44	26 53	13 46	52 56	49 49	8 43	30 55	47 58	37 48	46 41	45 44	53 53	29 46	0 51	5 52	18 50	66 58	24 55	65 47	33 53	60 55	43 50	61 45	4 54
27 42	34 50	14 55	28 62	4 36	7 56	23 55	52 52	5 53	65 51	10 43	18 58	30 45	16 54	2 50	54 45	49 48	47 42	13 55	53 55	8 59	63 52	31 42	6 46	60 53	46 50	37 52	39 49	48 55	67 46	11 47	50 53	0 47	56 55	61 48	55 48	22 55	58 48	32 46	38 48	1 64	41 61	9 56	42 41	35 54	43 49	26 49	20 55	44 48	25 42	69 46	68 58	24 44	45 49	59 53	17 49	51 55	57 51	66 57	21 45	12 55	62 52	40 55	33 42	64 52	3 50	19 51	29 53	15 56	36 55
11 48	23 44	27 50	15 64	0 47	55 50	7 56	45 51	10 44	66 51	69 50	53 60	34 43	26 49	37 59	59 50	35 53	29 46	18 51	41 55	8 49	42 58	43 50	16 48	5 54	36 50	38 45	17 45	6 49	32 43	2 53	30 42	48 51	28 56	57 48	64 50	58 52	1 46	4 48	49 49	25 36	52 51	46 41	61 49	20 48	24 52	40 51	9 49	14 51	67 48	44 48	47 51	39 55	13 53	68 47	62 50	54 45	22 54	56 50	21 51	63 51	3 47	60 48	50 43	19 47	31 52	33 47	51 52	65 52	12 45
65 52	26 52	12 50	32 56	20 53	16 46	15 45	6 54	54 55	53 55	21 57	33 54	36 49	62 52	68 54	57 48	48 45	50 47	2 60	19 52	56 47	13 53	1 54	25 51	17 48	63 44	24 41	9 44	7 51	44 55	29 48	58 51	8 50	18 43	64 50	59 57	67 56	5 51	27 61	69 43	38 53	11 54	31 51	4 53	37 46	34 47	60 48	52 50	23 53	28 48	49 50	46 50	55 45	51 48	45 52	22 50	10 52	41 56	43 57	30 59	47 46	35 53	42 45	66 49	61 43	40 46	0 51	39 52	14 54	3 52
67 55	57 48	37 58	59 50	68 56	36 52	60 49	15 57	35 53	26 42	44 52	52 49	19 52	11 54	34 57	0 47	43 50	27 49	10 44	30 54	48 49	39 56	25 54	65 56	62 46	40 53	33 50	46 51	24 44	31 60	54 48	51 51	45 53	38 48	41 58	1 48	2 52	58 48	42 52	49 50	66 48	50 51	55 41	23 52	20 54	4 52	28 48	12 56	13 47	32 49	63 55	8 48	3 51	17 52	18 42	22 58	16 53	7 52	9 45	64 49	69 51	29 44	14 50	53 52	47 55	61 54	5 54	6 50	21 51	56 60
24 50	61 49	36 54	30 55	25 53	28 51	17 55	50 45	21 49	49 45	68 51	35 47	27 54	44 47	57 45	5 56	42 49	32 46	64 47	67 53	66 62	23 48	37 45	43 46	54 45	16 47	22 51	26 50	55 46	1 55	46 49	13 52	29 49	8 48	12 46	56 52	11 54	69 48	14 58	4 52	7 55	41 51	18 56	3 35	38 54	45 54	34 49	31 55	15 63	48 44	40 47	9 45	19 50	63 52	60 51	2 43	51 54	53 50	33 47	6 51	65 50	0 43	20 48	10 48	47 43	52 51	58 51	62 48	39 41	59 49
