50	70
65 61	5 15	27 90	2 39	55 32	69 78	22 36	58 67	21 84	30 6	24 39	18 22	47 69	1 28	13 81	33 20	23 28	4 61	12 60	26 76	50 32	10 21	3 40	37 87	8 5	0 30	16 12	6 23	29 32	51 35	31 40	54 96	48 48	43 51	17 60	35 40	40 31	45 8	9 54	49 9	66 59	63 32	19 32	59 40	38 1	44 44	41 55	53 24	67 39	64 1	62 41	36 10	14 8	42 80	20 79	61 41	68 22	15 23	32 74	7 97	39 97	46 16	57 82	28 97	60 2	34 10	52 14	11 16	25 64	56 3
14 22	55 71	65 90	50 63	15 15	1 17	41 37	63 7	29 49	33 65	6 77	16 3	53 88	21 77	30 40	8 71	4 79	20 96	40 13	57 99	26 66	3 39	35 82	5 65	67 1	62 14	38 93	64 41	13 90	48 34	51 68	31 85	0 43	46 85	25 53	44 86	32 62	43 23	27 5	69 89	12 40	10 78	37 21	11 70	23 53	17 8	7 72	61 83	59 8	2 32	54 82	52 52	66 24	68 74	60 84	28 74	18 19	47 86	56 56	49 73	19 19	34 62	22 55	36 82	45 23	39 46	9 96	24 95	58 89	42 58
39 85	25 30	24 70	54 56	67 25	46 65	0 58	10 93	14 54	28 51	29 16	27 15	45 21	33 35	38 58	5 45	40 43	55 70	16 22	63 39	56 10	36 3	42 74	3 28	30 31	65 28	12 41	47 33	9 11	60 56	64 64	52 39	62 31	4 63	58 90	21 28	15 19	32 43	69 68	51 21	68 95	26 11	53 49	41 54	57 91	31 56	7 13	37 25	50 40	17 6	6 2	8 8	22 86	35 5	61 87	43 29	48 68	19 52	13 71	44 41	18 54	2 70	1 75	20 48	49 72	66 49	59 95	11 88	34 61	23 13
15 30	3 27	22 71	26 65	29 48	66 86	48 70	68 95	8 64	53 26	11 83	36 4	35 80	56 23	62 3	42 52	50 26	55 65	14 16	43 92	18 72	31 36	21 3	28 97	40 27	37 74	60 24	41 93	20 94	10 63	57 46	39 93	46 42	2 10	69 53	12 57	49 30	45 31	47 60	23 15	13 47	17 37	30 53	33 43	7 97	5 41	51 35	58 21	38 34	44 1	9 30	1 79	67 61	63 87	4 76	27 40	6 50	16 5	34 7	65 15	32 43	59 54	52 2	64 56	61 35	19 71	0 43	24 28	25 17	54 42
68 73	60 49	32 32	61 77	22 3	1 95	29 92	2 34	49 27	58 22	12 24	67 44	65 32	42 93	6 34	53 70	43 38	28 39	20 4	7 70	16 14	35 53	15 85	54 86	41 34	45 82	47 35	5 79	55 7	19 3	13 79	52 83	69 29	27 79	39 29	57 47	23 6	66 88	59 64	63 39	62 12	8 24	11 92	56 84	3 51	37 36	50 55	25 46	40 36	48 96	10 54	31 65	4 90	36 30	21 57	51 38	26 51	18 8	9 57	46 47	38 74	0 17	44 32	30 53	64 67	33 42	24 84	14 13	17 24	34 27
41 36	5 16	59 2	13 73	45 60	7 6	65 96	66 71	6 23	22 42	34 41	19 87	58 40	50 47	3 44	40 8	49 97	24 92	55 1	68 2	26 51	31 53	28 59	46 15	56 64	48 28	16 15	47 48	12 42	25 95	20 7	14 16	38 31	27 34	63 51	64 34	15 71	18 17	69 69	61 29	67 1	52 2	39 78	9 93	17 37	51 32	57 57	33 98	60 64	36 61	11 5	37 46	30 21	10 59	2 27	8 20	54 28	32 16	53 67	0 99	43 16	42 12	23 90	4 3	29 77	21 42	44 71	62 65	1 78	35 16
46 39	16 31	36 19	51 89	62 56	64 21	54 55	22 16	50 10	24 23	3 26	49 39	69 47	67 62	39 87	53 97	29 38	11 45	1 56	17 45	21 20	58 56	7 37	5 93	25 68	43 37	19 62	0 49	32 74	13 58	66 2	27 82	15 46	18 12	8 38	63 32	48 19	52 4	68 36	35 19	6 44	45 64	28 77	56 53	44 69	38 87	60 54	55 7	2 19	57 5	61 9	4 85	26 41	20 84	65 33	23 58	59 62	12 6	47 4	14 66	34 99	33 48	9 27	40 64	30 69	10 64	41 11	37 1	42 45	31 74
20 93	47 95	21 47	10 26	3 90	46 31	28 67	18 20	19 91	25 56	27 61	8 45	68 69	0 60	50 36	42 22	55 21	1 1	12 41	4 78	63 76	9 31	36 48	41 37	69 45	60 62	43 33	54 83	64 69	58 37	14 35	65 92	17 79	51 41	23 76	33 65	11 74	38 97	31 60	39 2	32 77	15 52	16 98	56 44	37 16	57 96	59 49	6 5	62 36	29 12	2 14	13 83	52 5	34 10	44 81	22 93	45 37	7 95	26 76	30 21	61 79	49 10	35 90	24 94	53 63	67 43	66 84	48 15	5 99	40 11
52 3	39 53	18 92	17 30	35 1	29 11	42 97	58 85	22 69	63 61	21 33	64 71	37 71	48 13	65 34	66 19	67 49	4 64	5 5	10 93	57 73	11 81	60 50	9 49	25 92	26 57	16 62	27 70	20 68	32 78	50 54	41 44	47 44	44 6	54 81	24 18	23 89	19 7	6 11	38 25	12 69	56 61	51 4	36 50	69 19	61 42	45 10	43 98	53 47	14 36	40 10	33 51	15 37	30 31	62 89	8 85	0 42	7 95	68 40	13 42	2 90	1 35	49 82	46 1	55 3	31 50	34 7	59 6	28 90	3 30
17 95	20 65	25 94	30 66	10 36	47 57	18 74	15 63	45 31	38 25	35 20	64 28	28 91	14 51	21 96	50 10	22 96	54 74	42 80	69 18	9 48	48 17	12 80	68 64	51 58	33 27	29 17	26 37	65 93	3 9	1 21	59 50	27 24	56 56	52 38	49 31	31 44	62 10	63 41	13 4	36 57	24 48	4 48	16 2	43 88	41 53	60 20	2 5	37 43	39 72	44 93	53 77	19 63	0 26	58 9	5 73	55 93	67 14	32 49	11 55	46 69	8 43	57 54	34 3	7 4	61 52	40 12	6 73	23 7	66 85
46 40	49 37	13 65	54 8	0 27	23 19	37 61	57 78	29 56	53 9	10 85	5 26	48 99	40 43	64 20	14 73	45 13	61 63	27 54	25 78	52 22	60 44	47 68	33 93	41 41	50 5	3 34	12 12	36 38	9 56	31 22	68 11	18 24	42 34	59 7	67 29	51 63	55 58	56 63	34 18	38 92	28 72	32 31	7 77	26 29	62 20	30 83	1 85	16 8	17 69	20 49	11 28	22 2	44 61	65 76	19 31	43 91	6 11	39 7	58 58	4 55	24 14	2 99	66 55	21 32	63 30	35 5	8 79	15 41	69 17
36 91	65 79	27 98	56 7	2 67	12 41	68 32	51 80	6 10	62 97	61 56	3 13	7 19	1 14	33 91	37 79	58 95	9 68	43 55	21 57	46 15	0 47	4 68	30 83	53 47	54 37	32 58	40 52	47 27	64 97	11 45	25 15	50 82	10 62	8 23	45 79	35 81	29 60	49 21	48 81	52 13	57 24	23 78	39 41	20 16	63 47	60 69	5 50	42 31	31 41	67 71	14 61	19 67	38 1	55 40	34 78	66 48	16 38	18 79	17 35	69 31	28 62	44 27	15 9	59 82	24 59	41 60	26 62	13 99	22 51
19 17	49 97	16 98	66 40	5 12	67 96	58 44	39 32	43 61	64 40	25 43	68 39	44 86	46 45	37 73	45 32	3 27	40 19	30 9	8 93	53 62	6 59	12 42	17 19	50 57	28 84	54 71	33 20	51 28	23 81	9 28	24 63	56 90	41 27	27 14	62 53	32 55	57 85	36 50	52 54	26 22	35 30	48 45	38 18	31 29	4 20	29 77	42 9	7 59	10 58	21 88	0 13	1 69	34 39	11 89	15 50	13 25	14 65	2 98	22 86	18 87	61 62	65 48	69 3	63 20	47 71	59 36	20 64	60 23	55 47
22 39	31 52	61 88	24 35	42 9	68 92	32 42	7 14	19 46	12 7	64 21	65 10	6 46	44 59	58 72	0 62	45 61	36 58	5 9	23 62	20 5	17 55	69 69	21 45	38 30	29 83	67 78	13 88	11 15	25 47	56 92	57 64	39 34	28 48	14 54	41 81	27 67	30 4	43 7	26 66	37 93	18 33	1 5	48 72	16 1	35 57	50 86	46 64	59 83	4 72	15 62	3 93	33 78	8 52	63 17	54 9	9 28	49 69	52 93	62 58	53 6	10 89	47 88	34 44	66 75	2 52	60 25	40 55	55 97	51 50
67 20	31 75	16 84	44 94	61 96	46 18	38 90	48 10	12 82	5 68	21 31	17 5	64 77	66 86	20 1	0 50	18 1	13 3	47 1	36 31	10 85	65 27	4 92	42 25	41 43	57 31	24 40	53 76	15 63	23 53	14 17	63 81	25 18	27 64	49 71	45 79	28 23	30 25	59 35	34 50	32 47	26 19	9 13	56 53	35 62	33 82	40 70	7 95	51 9	62 49	19 25	3 39	6 18	55 58	37 25	58 16	54 81	69 8	1 88	50 75	8 83	60 73	43 55	68 86	52 77	29 3	39 86	11 6	22 81	2 47
3 58	5 90	32 89	63 13	21 33	0 51	11 70	6 55	25 53	47 91	52 39	24 20	31 18	10 89	57 19	50 76	14 75	15 34	40 94	69 80	48 55	55 31	49 71	19 9	66 85	59 66	22 96	45 62	12 65	51 50	53 94	33 61	34 51	4 90	58 45	28 30	61 6	64 22	46 29	56 82	16 92	30 18	29 13	23 85	35 21	38 55	18 14	62 25	26 84	20 13	2 67	39 56	17 98	65 44	54 75	9 53	67 32	37 19	13 32	7 58	43 4	44 6	60 66	1 35	8 49	42 60	27 94	41 64	36 24	68 4
61 7	56 62	51 8	20 1	14 66	34 95	59 73	62 55	53 50	4 19	52 58	41 1	19 92	10 54	40 6	6 85	32 45	2 36	66 43	44 92	55 24	43 69	57 73	31 56	42 69	30 31	47 30	16 25	29 27	39 72	12 52	46 20	65 78	38 46	24 10	33 30	5 43	9 77	0 88	35 19	64 34	8 97	69 30	21 63	63 38	37 72	1 65	28 74	27 29	18 58	15 33	17 46	48 66	49 19	25 86	67 80	11 55	3 89	54 83	13 66	58 96	23 5	26 1	45 2	36 46	60 43	22 25	68 84	50 21	7 85
60 88	15 42	44 85	40 33	57 12	0 31	19 87	37 99	29 55	48 99	62 9	68 35	18 24	33 6	35 9	7 51	13 63	63 34	41 44	46 29	10 62	56 96	22 15	47 98	67 73	45 40	39 87	5 73	32 55	1 94	43 71	17 12	50 52	30 76	65 32	2 58	38 94	8 5	66 64	31 81	51 30	21 88	3 45	4 3	53 46	36 43	34 40	11 5	16 45	6 68	20 69	42 12	59 82	14 54	28 16	26 44	55 1	54 2	58 61	23 36	25 34	9 59	61 29	12 37	52 44	49 39	64 87	24 49	69 91	27 65
1 45	19 1	50 56	59 69	44 28	42 15	7 79	21 88	13 65	33 94	49 1	11 99	14 32	25 61	5 19	52 80	20 74	2 28	62 1	38 51	16 83	3 56	55 11	6 31	18 12	41 33	40 22	54 60	67 99	61 78	28 36	17 97	39 33	47 2	64 28	36 90	10 26	26 79	60 65	51 37	57 62	43 97	45 28	63 39	37 52	22 89	24 95	8 52	58 13	69 11	56 67	0 60	9 97	23 63	31 27	30 45	32 38	68 22	29 53	35 74	48 4	46 61	53 13	27 23	4 65	65 58	66 81	15 3	34 52	12 79
51 48	5 21	36 87	42 57	41 26	3 10	2 73	43 14	56 22	49 76	59 98	62 84	40 29	44 8	37 3	57 12	12 94	10 57	60 1	53 68	69 1	24 33	17 13	21 9	65 23	9 9	29 63	8 2	64 2	58 60	28 59	6 39	50 94	7 34	23 30	48 29	15 1	47 15	25 1	63 77	30 64	13 16	33 45	1 33	27 89	18 38	61 26	31 24	38 78	22 17	0 93	54 28	46 16	19 65	26 93	20 56	55 52	52 19	16 73	32 37	4 10	39 41	11 71	45 54	67 29	66 10	34 44	35 96	14 85	68 19
7 61	58 50	53 47	56 56	44 55	48 83	61 51	22 85	30 68	21 50	32 37	14 15	27 56	25 71	11 43	52 67	17 19	45 18	69 89	62 59	46 84	0 3	65 39	10 85	59 94	50 93	31 33	66 55	64 1	67 64	35 55	63 72	40 50	24 4	57 91	60 20	68 48	1 12	18 7	38 56	47 66	13 64	42 38	41 3	5 35	23 12	2 19	33 67	28 92	19 9	8 7	12 84	16 34	3 34	39 37	34 74	4 8	36 45	37 50	43 48	54 63	49 89	26 75	15 19	55 13	9 97	29 95	20 52	6 65	51 49
47 72	56 53	39 82	46 55	40 82	1 90	68 43	8 37	38 83	52 80	19 14	5 89	25 82	6 39	44 27	41 89	22 27	4 71	60 88	53 70	42 47	23 13	66 74	18 85	63 19	61 31	58 61	64 6	43 15	55 45	24 41	16 41	31 10	15 30	11 14	69 52	28 17	0 62	49 34	32 97	37 66	45 68	12 78	35 27	65 11	21 65	7 17	30 32	2 47	10 30	33 26	14 84	36 51	51 70	59 36	50 39	27 5	17 10	13 99	62 54	54 32	48 93	29 35	20 51	3 24	9 49	57 77	34 95	67 6	26 15
26 56	42 20	16 81	23 77	52 56	11 79	48 29	9 12	43 71	54 91	38 19	37 20	62 26	6 50	45 93	28 72	56 32	30 25	25 96	19 41	35 75	21 48	10 95	24 56	31 35	50 88	59 54	22 63	3 16	29 43	57 80	58 34	20 32	60 93	67 55	39 33	32 92	2 47	36 16	7 9	18 28	61 79	41 43	64 60	34 10	44 69	1 57	17 25	8 42	4 74	55 82	53 96	49 79	13 76	47 15	15 94	68 95	66 16	40 38	33 40	27 34	14 10	69 45	63 49	46 15	0 15	12 45	5 88	51 76	65 2
54 73	69 67	47 54	68 81	44 97	20 66	53 38	59 20	19 1	12 93	11 89	0 63	13 93	31 68	36 5	18 76	67 49	23 66	64 40	33 78	34 62	52 56	55 76	50 87	30 86	35 80	2 71	14 55	58 49	43 11	41 69	6 24	42 47	56 48	21 83	25 49	51 6	57 68	28 66	45 71	49 23	60 42	26 90	37 13	22 3	32 26	8 22	24 88	3 21	48 76	38 55	29 37	1 15	27 33	61 9	4 20	9 24	46 98	40 86	62 26	16 18	65 73	39 50	5 48	63 17	10 94	17 98	7 53	15 20	66 54
4 41	43 59	24 65	62 26	2 75	36 76	30 65	5 66	38 65	47 67	48 18	39 17	6 53	50 71	55 59	0 23	42 48	23 44	63 88	28 51	34 8	41 40	37 74	67 42	33 11	69 87	16 26	52 70	40 77	15 91	12 87	29 4	10 44	49 72	11 95	9 60	60 45	7 29	20 57	56 10	35 57	17 78	32 41	57 10	25 96	27 89	14 10	31 66	68 61	65 23	13 62	1 99	44 88	18 64	58 55	46 38	59 85	45 1	54 2	8 12	64 51	26 60	51 51	66 19	22 76	53 5	61 93	19 75	21 33	3 42
35 18	11 68	19 48	15 80	31 44	66 81	38 2	62 65	3 22	8 85	63 7	4 57	17 74	2 39	16 82	48 47	28 74	30 15	37 38	69 70	7 33	68 23	40 48	43 85	12 73	51 56	44 89	55 18	34 75	41 45	25 62	26 50	21 84	64 70	14 16	65 16	49 33	60 62	57 83	67 27	56 45	47 19	27 47	61 33	45 24	59 65	24 40	58 55	5 58	0 1	50 96	18 16	52 24	23 96	54 32	36 5	9 16	39 20	33 65	32 87	29 75	13 1	6 90	10 37	22 99	42 22	53 55	46 21	20 77	1 59
46 62	67 6	29 58	65 90	51 96	43 49	62 1	45 27	66 18	58 91	11 98	8 71	2 91	48 54	10 16	69 70	33 18	24 99	31 88	30 68	21 53	63 85	68 71	19 90	47 56	50 28	54 9	36 18	18 36	44 5	7 99	39 65	17 85	12 64	26 46	27 14	20 56	41 15	38 24	32 19	15 40	23 84	1 90	60 54	55 87	52 98	64 73	53 45	22 4	42 88	56 50	13 9	49 44	0 77	14 68	28 46	25 86	34 56	57 76	61 52	9 38	3 84	6 43	16 6	5 1	59 17	35 94	4 4	37 14	40 21
51 68	58 5	62 4	65 60	13 36	23 47	64 1	18 64	48 93	34 58	6 56	55 71	43 62	5 64	15 30	19 11	66 74	41 65	26 75	7 87	12 22	0 68	3 11	8 5	67 46	22 7	1 80	46 73	60 59	32 74	14 31	56 77	4 77	35 7	20 6	45 52	69 88	29 36	42 77	31 16	10 83	36 54	38 16	53 34	40 61	11 35	21 69	24 11	39 94	2 12	33 61	47 60	61 56	63 66	59 67	9 51	50 44	49 12	25 57	30 27	37 62	52 6	44 64	28 47	16 60	54 6	17 43	57 90	68 4	27 73
33 16	36 57	68 59	21 93	44 85	2 94	69 1	35 58	26 61	4 8	59 30	27 42	52 51	51 25	50 65	6 67	30 14	43 72	13 99	39 64	31 30	25 42	34 91	40 27	37 57	67 3	64 61	57 45	38 31	63 51	42 73	28 94	53 80	9 60	12 31	8 48	32 59	3 65	22 1	10 91	47 74	54 56	60 20	0 77	48 14	45 99	41 67	24 7	46 67	16 36	66 46	19 76	17 54	20 91	14 82	11 60	55 28	5 61	58 24	1 99	62 26	18 64	49 24	29 48	61 53	65 42	56 49	15 16	23 19	7 85
67 13	30 97	52 1	10 79	47 56	60 60	69 37	57 2	37 61	55 19	41 3	12 75	61 65	65 77	32 91	3 62	2 76	27 59	24 42	59 31	18 2	4 30	53 89	13 45	1 62	64 81	5 83	15 49	34 68	44 50	63 90	45 86	49 27	66 63	17 57	16 38	48 22	28 65	31 60	22 42	11 21	51 66	8 64	46 76	29 21	42 13	35 61	68 91	7 26	0 97	56 9	62 27	58 35	50 80	38 6	40 5	26 29	23 67	6 66	9 38	25 84	33 27	39 16	43 85	19 49	20 38	36 20	21 31	54 39	14 10
59 54	4 25	40 50	9 57	15 90	25 19	14 27	38 72	64 1	66 86	52 2	2 65	18 92	57 57	37 33	53 85	21 33	28 94	31 57	10 49	44 12	8 96	16 68	32 59	43 34	27 20	33 90	48 67	46 32	6 87	29 87	50 99	0 93	42 1	65 97	47 63	24 69	13 7	54 8	11 28	63 46	68 71	20 77	23 58	3 78	22 88	36 31	45 25	34 18	5 63	7 2	51 71	58 3	26 39	62 61	39 8	69 68	67 47	1 52	41 83	56 4	17 91	30 55	60 46	12 30	61 28	35 6	19 89	49 26	55 83
0 15	9 24	67 68	12 59	63 23	21 55	31 30	15 93	40 42	3 45	42 49	1 37	54 49	11 75	22 93	34 39	58 51	64 65	43 81	28 30	50 3	62 89	7 79	66 36	52 10	4 98	59 41	29 48	10 4	8 70	48 40	25 11	6 98	46 4	17 19	61 63	20 42	26 74	27 67	45 74	30 49	69 28	5 58	47 48	56 15	49 59	14 30	60 43	35 7	44 45	37 63	18 74	36 3	53 28	41 3	2 34	23 42	33 25	24 1	55 96	38 73	51 63	16 59	39 34	13 26	19 22	32 77	57 3	68 27	65 60
51 13	6 58	28 69	56 27	23 57	44 6	39 91	59 59	67 63	7 19	5 79	46 99	40 72	63 19	27 41	36 75	3 24	22 70	38 8	62 27	43 37	53 9	45 66	8 82	21 16	48 52	0 81	64 32	10 87	14 6	52 27	61 68	4 59	42 17	33 98	2 43	19 87	20 63	34 76	66 56	47 81	26 43	57 80	50 60	69 64	32 47	1 6	17 66	54 22	58 55	24 76	41 64	11 22	65 37	55 99	37 40	29 8	18 46	12 76	49 24	60 9	35 79	9 4	25 59	13 76	16 5	15 60	31 80	68 90	30 51
59 54	38 46	58 83	22 63	63 13	60 32	41 88	24 10	67 41	39 34	35 91	11 87	61 21	23 82	30 72	17 58	1 54	62 25	6 32	32 14	31 39	2 14	50 85	3 6	64 91	44 88	8 22	26 5	20 45	55 21	52 20	18 11	66 76	47 64	43 96	14 53	65 61	4 73	36 99	69 2	49 15	21 14	25 54	10 56	33 20	12 4	16 2	7 23	9 71	57 76	28 25	37 60	15 57	40 95	29 84	53 17	45 27	27 51	0 97	34 77	19 13	54 60	42 28	68 30	13 39	46 65	5 12	48 17	56 63	51 38
52 54	40 78	63 48	7 90	60 6	5 73	42 91	65 76	8 87	32 91	6 20	27 1	66 37	50 5	45 94	21 79	47 76	23 92	55 36	2 8	38 52	18 6	15 2	37 2	51 35	29 12	35 92	22 96	58 46	10 9	13 36	3 33	46 64	43 77	9 36	56 62	62 30	68 19	30 31	1 99	4 54	44 45	20 96	39 61	69 52	12 43	14 7	16 73	49 22	17 24	11 18	59 12	67 38	48 78	54 48	24 33	31 90	64 45	61 83	53 29	0 3	36 42	25 44	34 41	28 42	33 87	41 84	19 58	57 15	26 31
8 33	33 60	31 5	68 2	20 30	28 90	61 86	51 92	32 80	11 83	60 78	58 15	59 43	57 75	45 92	16 99	46 49	63 4	2 33	9 58	64 17	1 54	5 67	35 27	49 52	10 46	0 13	24 65	14 51	66 16	21 30	47 42	26 57	7 59	17 32	23 40	44 74	55 60	41 39	22 44	67 76	62 78	52 95	6 81	56 72	13 89	39 87	36 35	25 77	37 74	19 30	42 57	54 18	38 23	18 67	3 14	29 91	27 7	65 18	48 16	4 7	50 97	40 73	53 82	69 55	12 8	34 42	30 90	43 55	15 43
66 93	59 21	30 63	6 7	33 67	27 42	12 16	2 47	60 64	19 54	5 10	4 32	48 87	18 4	13 14	1 7	69 90	0 43	8 48	63 57	35 63	67 64	65 25	40 34	47 4	32 42	57 98	43 91	44 27	58 82	23 81	38 37	55 3	16 91	9 54	11 63	46 81	24 3	68 55	29 4	62 29	56 45	64 28	61 97	34 88	15 60	28 77	51 95	3 67	31 20	26 81	45 95	10 56	54 28	22 24	50 14	7 68	41 93	37 25	49 25	52 85	53 62	17 8	21 66	20 28	25 67	36 90	42 50	39 57	14 23
9 3	2 9	13 96	39 46	49 72	36 65	29 86	58 15	26 40	10 63	46 95	69 68	21 63	42 19	33 35	38 6	34 83	57 30	37 58	4 95	3 43	67 99	41 66	43 44	28 17	31 55	50 3	56 77	14 42	68 48	48 22	22 18	25 55	18 49	47 94	23 77	54 23	32 2	12 74	61 22	8 48	55 85	15 84	44 3	52 8	20 98	65 20	27 10	19 11	51 2	62 40	53 95	7 20	0 12	17 67	60 88	5 7	30 28	63 48	66 28	40 31	16 88	59 16	64 36	24 83	1 10	35 30	11 91	6 35	45 66
