30	70
60 69	39 43	37 71	56 29	32 61	23 18	33 16	14 85	50 13	6 2	18 77	27 88	54 41	58 96	11 70	34 77	10 9	41 48	9 85	30 50	24 62	40 1	59 15	38 44	2 45	7 59	67 32	35 73	66 12	36 1	45 88	29 72	16 18	63 40	1 20	12 11	4 53	64 14	19 18	43 87	47 98	17 94	62 42	57 3	20 7	51 93	52 64	61 81	44 61	21 2	25 25	68 77	3 66	42 10	49 53	31 86	53 89	69 48	48 84	0 81	22 63	13 63	55 73	28 41	65 45	46 27	15 67	8 98	26 94	5 77
16 72	52 72	66 87	61 76	54 52	48 73	41 68	5 8	26 30	59 53	62 74	11 14	2 72	46 95	51 90	36 13	49 27	57 62	65 19	8 92	64 61	33 19	29 26	6 45	1 40	24 80	15 84	14 90	38 55	28 51	32 5	56 19	13 82	39 69	60 15	37 51	18 75	27 60	45 23	17 38	31 33	0 22	12 6	25 2	42 2	34 16	9 60	53 85	40 46	3 95	7 88	19 77	58 37	30 47	4 46	50 89	20 89	69 21	67 8	10 34	35 60	21 64	47 92	43 38	68 59	55 68	44 61	22 25	63 5	23 61
61 22	27 89	36 21	32 99	11 81	47 42	22 89	62 80	18 49	6 79	58 95	38 80	33 37	67 24	24 99	64 6	51 9	8 19	26 15	0 7	29 47	57 97	44 79	14 64	46 80	1 69	48 26	25 89	54 46	15 22	16 74	59 85	63 89	21 31	52 52	20 10	43 75	7 56	10 7	12 31	17 57	69 61	9 16	13 56	5 2	31 46	34 64	50 42	53 12	66 27	23 84	55 45	2 10	19 58	45 84	28 3	37 10	40 76	35 71	49 53	30 69	56 20	3 33	4 87	41 57	65 61	39 87	42 67	60 14	68 28
36 19	31 27	3 34	50 61	28 28	33 79	30 21	4 25	60 55	68 59	2 31	12 84	11 61	19 40	52 35	59 69	57 82	43 93	13 17	23 72	67 76	5 18	21 92	66 61	45 19	14 6	55 36	15 23	64 21	54 37	51 60	9 70	29 94	62 93	10 56	56 15	61 5	25 3	58 88	7 80	47 77	53 75	18 7	41 29	37 83	8 45	26 81	46 2	20 88	63 5	40 44	16 97	42 85	65 43	69 81	17 77	48 93	38 67	22 74	24 52	39 44	35 28	27 55	34 82	49 38	44 68	1 19	6 81	0 18	32 99
53 84	20 6	58 73	36 29	65 52	55 98	63 87	48 80	21 74	69 48	51 64	4 37	18 26	66 89	7 96	30 84	33 15	14 41	25 19	29 24	37 48	39 98	64 85	46 54	31 16	32 65	34 93	43 87	57 80	45 63	40 49	61 69	13 21	11 71	60 75	17 79	38 17	54 95	24 89	9 29	50 13	15 7	28 36	44 10	42 20	26 60	68 35	0 81	52 2	3 89	16 14	5 5	19 25	35 18	23 30	49 28	6 63	2 55	8 84	59 97	10 32	41 86	67 17	47 18	22 28	56 32	12 15	1 53	27 91	62 86
46 24	62 90	37 80	18 47	60 96	64 4	20 40	5 87	66 46	36 10	59 63	21 54	38 94	49 23	10 32	58 59	32 2	41 94	55 14	56 50	16 58	11 58	9 61	45 57	12 32	63 95	7 87	50 45	3 37	14 81	48 56	40 32	17 2	1 9	22 76	28 59	19 6	68 82	23 26	67 91	15 95	39 62	24 98	65 30	53 56	44 34	2 59	34 19	47 34	27 3	69 37	52 76	54 89	43 19	51 21	8 73	35 30	0 75	61 96	6 11	26 51	31 4	4 4	25 1	57 64	33 58	30 9	29 2	13 82	42 82
46 77	44 99	18 11	60 35	8 14	14 5	22 60	65 55	64 82	50 29	53 88	63 87	27 63	6 21	40 35	47 48	19 85	10 75	49 23	38 51	5 2	51 41	26 89	20 37	0 76	68 44	29 68	43 17	69 3	1 14	67 39	34 56	56 48	55 41	66 69	57 2	24 15	15 40	33 64	54 50	45 84	48 16	42 51	30 7	31 20	32 90	28 97	11 59	35 30	58 11	21 86	7 86	36 9	13 85	2 56	25 55	52 73	39 23	62 73	12 12	17 98	37 18	61 55	16 18	41 8	23 49	3 36	9 77	4 37	59 21
28 57	8 4	3 20	56 33	22 85	4 2	33 99	44 31	37 7	54 98	14 73	27 42	16 43	24 16	42 24	18 15	5 36	2 73	66 47	6 17	26 66	39 9	10 15	12 11	11 84	25 54	13 25	52 46	7 99	0 80	41 58	55 1	36 90	49 38	59 54	45 60	50 52	31 73	46 36	32 67	21 36	47 22	15 40	34 5	60 44	65 59	38 40	20 55	67 68	63 23	17 95	53 75	30 40	58 85	35 23	51 12	68 96	1 75	43 62	61 87	62 26	23 52	64 86	69 53	57 52	19 34	40 79	9 90	29 45	48 18
37 7	42 69	4 58	67 46	27 26	21 72	43 61	31 67	12 37	62 45	57 23	63 68	10 47	40 34	46 65	29 63	44 54	50 9	61 75	51 27	69 36	49 98	38 9	53 35	11 41	1 19	45 71	16 99	55 21	52 32	0 76	56 64	47 67	18 13	2 44	41 52	15 33	66 14	25 88	58 48	34 57	32 51	35 64	17 38	65 84	14 63	13 80	59 24	23 57	9 22	64 30	39 65	48 55	5 3	68 60	22 95	30 12	3 48	54 24	19 36	6 20	20 7	28 49	26 45	24 55	7 14	60 22	36 99	33 48	8 72
69 88	40 21	68 55	0 43	2 87	57 90	1 93	25 7	45 3	34 89	37 35	19 72	44 6	41 23	67 66	35 22	49 37	65 29	46 40	33 81	53 19	28 25	27 80	32 19	17 32	10 30	21 36	13 70	16 32	42 53	4 9	26 12	20 46	54 88	61 46	18 87	52 88	29 57	64 81	22 54	24 65	3 31	43 67	9 10	55 64	14 94	36 43	56 18	48 50	6 20	15 97	62 89	51 35	47 41	5 38	60 54	63 41	39 36	12 79	50 69	31 15	11 7	23 1	58 53	30 9	38 7	7 25	8 64	66 99	59 62
5 41	65 35	1 83	17 29	25 11	53 40	37 65	30 71	51 38	56 11	12 31	26 42	0 87	66 63	55 46	45 20	36 98	23 21	9 9	58 50	42 73	62 25	38 80	52 91	40 43	10 58	60 4	6 99	48 72	43 75	28 55	50 52	61 71	41 98	69 67	47 73	49 44	54 88	8 13	33 9	67 73	29 89	2 70	32 59	19 24	35 25	4 63	68 37	34 8	13 64	64 13	63 83	59 56	57 89	18 72	27 6	3 96	39 61	24 42	21 57	16 39	14 97	15 71	20 25	22 34	7 5	44 76	46 71	31 37	11 21
37 47	28 35	2 73	64 33	33 70	3 74	62 59	54 42	46 8	43 1	39 50	30 70	44 16	8 22	7 60	60 93	29 48	63 28	40 17	36 78	26 30	68 80	48 5	24 58	21 4	0 80	59 53	15 84	50 55	49 96	22 48	19 8	47 1	4 3	27 77	13 75	14 15	57 14	10 15	69 84	58 26	20 29	51 25	67 65	12 1	52 57	23 49	65 3	45 83	32 59	34 34	35 9	41 91	66 6	9 41	25 33	42 6	11 66	6 60	53 95	1 90	55 88	5 10	31 95	17 34	56 17	16 97	61 94	38 50	18 37
61 58	3 42	10 26	36 59	4 31	7 20	19 91	22 81	42 88	47 67	6 97	53 24	17 26	38 79	34 76	41 28	26 22	50 6	64 89	20 17	54 75	29 75	65 18	8 36	52 46	55 4	27 43	60 70	25 85	39 8	13 93	14 55	28 69	21 35	1 60	33 59	31 3	48 2	23 99	43 18	57 81	35 44	46 4	67 5	59 54	51 38	18 60	30 60	45 93	0 37	9 65	58 7	24 59	37 30	11 9	32 48	63 83	69 15	44 60	2 85	40 99	15 7	12 80	66 64	62 47	68 24	49 93	56 43	5 15	16 83
54 13	32 5	68 57	49 96	43 46	41 38	38 75	42 8	16 24	27 32	22 67	48 12	15 55	66 49	12 14	31 44	39 9	14 23	58 94	5 22	36 35	30 19	17 38	56 22	63 91	13 33	9 20	19 14	25 29	29 92	53 52	24 84	59 2	6 8	47 43	45 98	50 35	34 36	4 52	21 39	10 54	18 67	0 94	37 58	7 53	65 24	51 47	64 8	44 6	46 66	40 41	61 91	69 33	20 61	23 58	8 25	3 73	55 83	62 23	57 46	52 12	28 1	11 70	60 25	35 64	33 92	67 49	26 9	1 51	2 41
64 80	37 8	45 1	24 92	25 22	6 5	48 79	57 99	36 33	61 15	39 53	66 78	1 33	0 92	18 80	40 46	69 54	16 86	43 82	22 43	31 93	33 20	9 31	55 99	21 84	46 7	7 54	13 52	67 47	35 30	54 92	3 25	30 44	28 39	49 67	62 13	11 71	63 36	56 16	5 34	65 77	10 70	20 7	15 14	41 42	51 54	2 69	19 13	27 73	34 17	38 44	4 62	59 18	58 55	17 9	32 13	8 74	47 26	52 4	53 50	50 1	12 73	44 86	14 37	42 90	68 67	60 36	26 43	23 29	29 65
63 33	8 21	58 63	48 78	68 95	26 82	11 83	13 75	5 84	34 63	59 64	7 93	51 13	20 8	33 16	1 19	24 68	62 59	65 57	9 6	42 90	54 35	67 62	41 21	49 65	56 24	16 69	44 85	35 55	39 36	38 43	43 13	45 60	30 44	64 21	46 12	14 36	61 32	22 39	12 74	47 82	3 61	52 90	27 51	69 66	23 69	15 45	66 78	31 27	2 43	0 91	25 11	4 58	32 10	36 2	19 24	53 38	57 26	17 87	40 55	60 76	6 43	37 57	21 45	28 86	29 19	10 47	18 6	55 28	50 45
27 65	9 65	30 22	14 63	45 80	11 9	42 12	68 44	48 22	58 75	2 35	15 39	40 5	55 95	67 80	64 67	31 14	17 81	36 1	18 12	13 54	4 31	52 38	50 32	57 13	43 44	19 43	38 70	8 63	65 96	44 16	62 48	49 45	7 70	60 29	25 7	6 83	53 92	51 95	59 87	0 8	39 37	33 77	3 80	21 56	12 66	20 74	10 80	32 85	56 84	47 51	1 18	46 18	63 11	34 59	24 28	66 56	37 45	54 12	5 84	29 12	61 45	26 49	35 39	22 1	69 79	28 2	41 81	23 36	16 10
0 10	22 47	24 53	35 21	32 82	4 44	55 57	42 37	31 19	12 82	44 32	64 62	58 97	20 17	54 72	19 14	61 99	30 83	45 3	37 93	49 35	17 56	40 9	10 43	53 91	56 94	11 73	1 95	48 18	62 22	63 8	39 33	27 72	28 55	33 47	69 89	51 53	7 6	47 45	21 72	57 90	50 26	65 56	46 87	41 8	6 36	23 9	5 25	68 75	16 86	52 69	34 89	38 64	9 12	26 36	3 91	15 64	43 88	60 41	67 26	25 91	66 25	59 11	14 40	2 10	29 36	13 47	8 12	18 11	36 82
22 27	14 13	20 4	13 7	58 86	0 8	45 11	8 60	52 26	62 19	56 71	28 24	23 4	39 93	9 90	16 21	29 12	54 70	19 18	68 32	37 95	43 5	47 4	7 38	49 23	59 1	3 22	50 17	4 2	48 96	41 53	10 90	5 94	6 9	25 34	24 34	17 72	53 58	36 24	63 26	1 60	30 4	65 10	51 54	21 77	64 63	27 10	44 13	61 87	35 11	2 53	38 86	32 9	66 15	18 5	11 91	57 33	34 12	15 69	40 62	26 90	60 47	67 35	33 95	69 39	46 81	12 28	31 86	42 99	55 40
4 77	9 15	51 62	26 98	63 55	42 9	67 54	24 72	17 56	27 44	11 51	25 77	19 31	64 43	31 44	23 20	20 5	39 76	50 9	62 63	6 59	45 73	12 76	33 77	1 72	46 98	32 56	54 81	36 3	57 54	3 15	69 2	10 18	0 30	37 31	7 9	68 7	16 30	65 80	52 51	59 55	21 39	43 81	56 61	30 41	58 58	66 69	35 19	53 89	8 42	22 38	40 20	34 23	5 81	48 5	13 42	47 80	49 27	2 55	15 62	55 99	18 67	60 74	41 65	29 93	38 53	14 55	44 45	28 2	61 96
