50	70
15 35	10 17	60 44	30 17	5 47	21 30	32 28	66 26	43 34	46 13	33 35	26 65	23 37	58 75	7 68	45 53	52 70	50 50	17 31	37 70	18 91	48 94	35 83	29 92	68 5	61 11	51 21	19 5	41 93	54 48	6 44	47 54	63 5	2 88	27 13	4 64	65 39	13 84	14 28	53 47	38 78	49 7	64 56	9 7	42 84	44 55	69 6	16 40	62 71	40 39	55 19	34 18	56 58	25 50	36 82	24 23	39 11	0 62	67 7	3 41	59 61	8 11	1 73	12 12	22 83	57 25	20 21	11 62	31 58	28 37
65 35	8 49	11 77	24 21	4 90	31 3	49 17	66 36	45 93	50 21	3 18	68 2	63 46	53 71	43 87	55 18	7 35	19 40	59 4	42 96	46 50	14 65	37 88	41 53	0 70	16 76	25 54	27 61	52 14	22 44	69 93	21 34	33 45	12 93	67 61	18 68	47 53	35 61	57 2	48 72	34 36	13 94	28 64	36 98	38 23	56 68	58 18	29 43	15 59	1 24	2 15	62 91	20 42	30 29	54 88	61 69	60 30	5 36	44 44	51 51	39 99	40 16	10 53	6 89	17 97	26 75	32 15	9 28	64 97	23 32
39 11	59 62	63 33	27 42	8 47	12 40	66 2	43 3	9 99	62 24	41 31	65 67	44 69	58 57	32 59	54 87	11 66	51 58	5 56	16 4	53 80	37 52	22 53	3 83	46 52	6 32	50 72	55 71	15 99	57 84	0 99	13 51	33 51	25 1	36 86	56 13	17 55	42 57	67 1	4 66	47 71	61 27	23 12	7 86	48 43	20 63	2 3	35 82	29 29	31 70	52 17	18 4	60 49	45 16	69 33	68 96	26 3	19 86	40 27	34 22	24 14	28 64	64 47	30 86	38 52	21 54	1 50	49 66	14 70	10 68
11 26	24 39	42 69	46 52	64 61	14 30	21 17	66 50	47 23	12 33	10 83	45 94	49 72	41 54	1 92	55 5	28 48	26 91	37 56	57 12	8 82	53 1	60 4	65 90	67 43	2 44	9 18	43 11	13 20	33 13	31 24	4 39	38 14	27 39	62 52	50 56	35 1	17 85	3 92	0 39	59 5	7 58	22 87	68 50	34 84	29 5	18 51	32 58	69 28	56 7	48 66	51 64	30 16	52 76	5 83	63 10	20 6	54 11	15 48	44 75	36 97	6 81	40 11	25 81	16 85	23 88	61 40	19 84	58 14	39 59
6 88	8 23	44 11	43 72	34 76	41 14	15 78	45 72	36 77	7 68	3 54	37 3	58 70	1 74	54 4	32 30	47 80	64 54	22 95	35 50	38 92	40 15	28 4	19 24	48 60	61 29	42 81	55 2	31 45	13 40	50 12	62 46	23 27	68 62	29 83	66 27	53 11	5 65	57 68	12 96	49 39	11 35	60 40	39 49	46 71	25 29	52 57	26 49	10 94	59 8	16 1	2 15	56 43	21 78	30 78	18 72	9 95	67 44	65 69	33 18	69 24	17 51	27 63	14 33	4 60	0 87	63 22	20 94	24 28	51 91
16 58	4 76	47 65	33 44	11 22	10 71	3 68	42 47	29 1	14 95	5 9	64 22	18 56	17 23	41 45	49 75	58 77	66 73	40 30	22 24	46 25	0 13	28 62	20 21	34 79	69 83	30 5	39 74	55 16	56 56	51 10	25 93	19 55	48 99	36 18	68 64	61 12	35 98	27 9	21 70	60 30	43 73	32 33	57 74	53 14	67 16	6 87	13 69	59 56	12 53	65 96	26 52	24 59	1 84	23 64	31 60	63 39	44 87	54 73	8 70	52 62	45 12	2 32	37 27	7 15	50 85	9 68	62 35	38 44	15 11
40 58	26 97	2 32	55 47	1 90	41 21	27 32	21 63	28 57	63 10	20 59	0 99	65 78	34 30	13 88	45 44	32 93	10 8	52 84	53 46	14 27	64 40	25 2	15 71	44 63	35 39	18 70	29 36	59 67	12 12	38 69	68 85	39 55	51 42	36 95	23 21	67 35	4 13	30 82	5 71	60 21	31 26	48 96	19 24	24 66	22 78	16 73	17 22	7 26	49 99	50 37	54 61	69 2	57 4	11 5	47 41	43 56	58 41	3 83	42 37	61 76	66 69	56 90	46 73	8 21	37 93	33 73	6 10	62 20	9 94
31 90	25 18	13 45	38 85	46 62	18 32	16 83	45 4	37 75	69 96	68 55	24 45	26 32	39 46	43 99	3 4	30 11	2 93	36 43	55 8	5 46	15 93	64 4	58 80	66 71	54 87	11 43	51 96	6 95	7 49	27 69	40 43	17 77	65 49	12 64	60 8	56 99	8 86	48 85	4 4	47 39	57 48	23 46	20 94	62 23	49 53	32 29	35 79	44 15	0 50	42 7	53 17	29 8	63 37	1 81	9 82	14 26	28 6	41 22	59 79	61 47	21 9	34 38	33 35	22 75	19 18	50 75	52 76	10 9	67 46
36 8	50 50	55 53	53 91	63 96	22 81	20 85	43 56	60 47	54 97	26 37	59 41	14 39	37 40	27 1	7 30	12 59	51 87	10 30	58 87	16 82	13 5	3 80	33 76	41 16	29 47	61 38	57 20	44 99	32 97	19 87	38 82	42 86	56 94	4 98	62 16	46 57	35 92	67 80	24 70	11 12	34 76	39 96	49 29	31 46	45 30	23 78	66 35	52 38	47 47	17 59	0 64	68 47	48 61	25 46	28 93	15 56	5 92	2 11	40 46	64 95	21 13	9 58	6 23	1 17	18 17	30 53	65 60	69 64	8 95
56 30	57 29	2 34	67 2	63 2	66 57	37 93	18 90	1 22	31 41	58 13	35 97	24 27	14 8	21 57	15 60	32 72	36 34	69 88	5 67	50 26	11 13	22 53	52 37	51 37	41 65	44 75	12 43	49 79	0 56	27 85	61 61	3 21	16 57	65 22	17 31	20 44	19 96	8 66	6 52	48 17	54 57	64 44	9 72	60 98	59 43	46 21	68 38	4 52	29 70	45 59	34 25	30 26	28 52	43 57	10 48	40 20	23 54	53 90	39 69	55 39	62 64	38 12	47 23	25 65	33 85	42 27	7 24	13 29	26 55
18 99	38 5	45 22	22 81	42 58	68 44	2 1	39 45	9 28	62 91	37 18	30 22	13 78	36 33	28 6	25 34	52 35	57 37	5 36	53 31	4 17	51 7	47 66	49 95	32 69	67 24	29 8	44 39	1 29	19 42	14 41	15 52	16 34	41 58	31 37	3 61	65 98	61 37	69 56	40 42	33 70	6 32	54 59	11 82	12 54	24 16	26 98	63 85	34 36	50 57	21 18	20 17	46 85	43 73	27 91	48 78	59 29	64 13	55 52	35 11	8 55	10 63	17 13	23 75	58 78	0 2	56 22	60 80	7 24	66 41
16 35	45 44	42 80	1 77	11 75	10 88	7 37	66 71	26 22	15 74	32 76	55 25	9 45	48 42	57 20	51 63	17 45	21 56	30 37	43 95	4 85	38 6	61 93	28 37	65 25	20 96	47 57	49 47	3 25	62 26	13 6	41 75	0 37	24 69	44 11	5 86	6 7	60 48	25 94	53 40	39 2	12 19	46 2	23 6	37 19	18 73	33 52	31 69	2 48	63 94	22 31	59 6	27 64	36 64	58 58	19 60	14 99	69 12	68 45	40 67	64 4	35 51	8 6	34 16	50 40	67 52	56 34	52 1	54 36	29 21
37 18	41 86	45 31	28 33	10 34	18 19	17 22	69 97	60 38	39 48	21 22	64 20	20 58	22 52	6 49	30 79	34 77	27 55	26 99	5 17	9 65	14 75	2 25	47 79	58 25	42 59	19 23	8 15	67 26	52 28	12 79	61 71	24 27	51 55	66 15	4 26	65 30	33 20	7 5	56 21	13 61	50 38	36 97	57 4	0 89	49 97	1 44	38 97	46 95	40 5	63 88	16 52	15 15	68 11	48 66	11 40	32 52	35 7	43 86	62 52	29 75	54 2	59 87	23 68	3 17	44 22	31 27	53 93	25 24	55 69
2 50	10 54	66 46	8 74	52 63	55 90	29 4	4 25	46 61	9 64	16 32	56 25	59 7	42 21	34 21	0 78	12 60	26 98	57 5	60 14	25 80	31 88	67 28	32 59	44 70	65 53	54 71	21 80	6 6	51 41	62 17	49 51	63 41	53 45	13 64	68 31	22 62	41 22	11 48	20 49	30 71	7 66	15 38	1 90	35 63	40 48	43 52	28 99	14 43	61 36	23 77	37 96	36 91	47 17	38 98	27 4	50 59	64 69	39 70	3 57	45 96	48 23	5 57	33 71	19 1	18 69	69 28	17 61	58 55	24 46
56 16	19 2	5 35	58 5	15 73	50 17	52 7	6 79	25 39	48 1	30 45	54 11	69 28	8 11	33 12	43 15	29 61	63 99	44 44	36 59	35 4	21 12	32 3	60 33	16 68	42 12	7 89	53 13	38 18	61 46	9 65	13 64	22 2	34 56	57 16	64 93	24 52	17 81	45 57	41 68	31 8	1 43	46 93	66 1	4 15	12 95	23 51	26 53	59 89	40 92	49 77	10 99	28 79	62 84	0 81	67 1	11 67	47 12	27 4	51 2	18 97	68 73	3 74	37 72	65 72	39 72	14 74	20 83	55 1	2 93
66 94	35 70	62 73	36 75	41 85	39 64	59 61	47 42	51 98	16 54	40 3	2 93	6 57	4 47	68 20	27 99	23 42	45 25	60 80	13 31	25 22	24 39	9 92	38 37	12 59	53 75	57 30	44 66	28 89	32 12	7 79	3 2	22 43	69 8	1 91	55 84	14 89	37 64	33 9	17 22	61 67	26 44	42 3	65 58	49 42	11 9	21 1	58 79	30 72	29 54	64 9	43 50	48 12	63 89	18 49	46 21	56 60	54 5	67 96	0 57	34 48	10 91	5 66	8 16	20 78	19 74	31 24	50 28	52 66	15 5
59 56	39 18	69 40	27 35	56 59	1 54	55 59	49 92	31 91	62 21	53 60	32 2	26 37	6 18	48 16	34 48	5 67	64 90	65 78	57 54	38 81	43 74	45 28	58 70	25 67	18 37	15 89	41 10	66 7	10 37	52 43	23 54	68 90	36 85	3 89	37 34	29 23	22 97	33 90	24 64	44 79	7 70	40 55	60 57	35 37	13 97	16 11	20 16	17 38	51 52	28 61	0 51	30 6	12 24	42 65	67 74	50 27	8 76	9 32	19 95	47 81	2 31	63 54	61 89	21 38	46 61	54 12	11 86	14 87	4 82
31 36	49 55	52 27	45 41	36 8	48 21	41 37	37 69	32 11	30 11	3 27	2 33	66 26	38 55	59 91	5 9	61 64	26 66	51 77	63 21	27 48	25 18	65 64	64 32	24 98	15 96	33 87	60 15	10 78	69 19	54 73	67 37	56 44	43 13	16 49	42 93	0 19	7 45	12 95	4 93	28 92	57 16	47 39	8 79	62 66	13 9	1 65	22 67	20 81	21 59	50 13	23 19	6 90	68 47	18 8	46 15	58 83	19 56	11 64	34 83	14 99	29 74	44 84	39 33	40 1	35 22	55 27	53 73	17 32	9 76
31 3	66 93	3 93	64 39	7 80	68 9	34 39	11 77	62 84	9 56	37 10	45 45	40 81	49 49	69 21	24 2	46 49	47 39	28 26	4 98	56 6	51 7	25 78	59 70	0 84	57 33	12 33	5 43	21 87	18 21	53 18	58 31	33 19	8 88	30 51	29 56	55 17	36 30	39 15	27 24	60 72	16 22	43 76	44 12	22 5	15 36	38 38	17 7	6 62	19 64	14 35	2 30	52 17	61 14	65 46	63 29	50 28	35 31	1 29	13 82	23 88	20 99	42 73	10 99	32 54	67 9	54 74	48 49	26 68	41 12
44 61	33 91	39 3	31 71	41 45	61 71	8 70	23 94	55 26	63 35	4 58	5 75	47 62	25 58	57 76	24 31	50 79	30 46	38 74	34 9	26 87	27 29	56 91	58 97	13 36	18 94	20 29	68 63	53 59	46 87	37 71	49 50	10 58	54 47	64 19	67 2	22 53	2 82	11 30	15 55	51 22	28 86	19 10	52 96	36 2	7 99	59 99	60 48	1 84	32 36	42 28	35 68	14 23	3 83	40 66	45 11	17 79	69 82	66 40	12 36	43 99	16 44	21 56	62 13	29 73	6 8	0 75	9 86	48 10	65 97
10 81	4 77	18 3	57 14	2 3	13 44	21 12	43 25	6 40	14 35	46 70	60 44	67 61	44 39	12 1	64 19	26 69	35 81	62 30	31 92	41 68	25 18	37 87	5 14	63 19	0 30	36 29	24 37	33 19	17 79	19 52	7 58	51 65	50 20	65 61	9 3	15 40	28 92	39 96	54 3	49 62	53 70	40 33	27 52	8 19	55 37	52 98	30 52	16 36	3 59	22 60	38 36	23 26	58 98	47 99	61 86	56 85	11 66	68 99	42 74	34 21	29 74	1 74	66 95	59 30	48 82	20 61	69 75	32 83	45 7
43 61	61 8	7 78	13 5	21 13	16 31	3 61	52 3	57 35	25 34	2 93	55 61	31 70	27 59	59 48	17 14	9 72	49 50	58 10	63 7	62 18	45 48	29 80	5 33	69 82	34 82	32 68	39 6	18 76	66 84	40 64	65 75	26 31	14 34	28 24	38 16	12 57	51 16	11 8	37 4	60 86	0 45	33 87	35 37	23 30	47 21	8 17	50 2	36 7	22 89	30 88	20 7	6 62	46 88	24 48	4 81	10 61	44 17	42 49	53 74	67 17	64 94	68 30	1 41	19 56	15 46	54 92	41 40	48 80	56 31
32 80	41 18	67 9	10 82	51 63	60 84	40 54	48 50	0 18	36 72	7 73	13 60	19 99	56 17	16 69	46 66	14 22	52 5	28 88	49 40	69 7	24 55	62 72	17 16	65 47	57 78	47 5	23 43	1 22	61 41	27 87	64 64	22 96	38 19	33 44	11 21	68 5	9 65	39 99	31 90	54 48	18 88	45 2	26 79	50 85	43 86	5 91	59 37	42 14	6 4	34 39	66 12	55 43	2 13	44 71	58 35	30 67	12 58	4 72	21 59	8 37	3 15	25 63	53 99	37 70	63 6	29 1	20 24	35 97	15 55
17 65	43 19	31 11	48 11	38 70	6 72	52 66	11 57	2 34	19 14	16 77	1 43	37 32	35 38	4 52	9 65	3 34	7 33	68 93	65 27	34 5	69 96	40 18	10 55	42 23	28 21	46 42	45 23	58 68	33 99	47 40	24 9	67 17	51 85	15 99	59 60	23 11	25 63	39 29	29 76	21 88	49 71	8 52	36 21	61 55	41 74	55 42	66 82	18 16	62 38	53 22	22 53	5 27	54 37	32 64	57 21	63 20	27 65	13 2	64 94	20 16	0 84	50 24	26 75	30 25	12 5	14 24	44 66	56 15	60 44
14 25	6 12	27 97	57 62	18 93	4 33	22 7	47 67	68 35	67 3	25 85	39 71	10 23	29 15	48 9	0 31	37 70	61 23	21 64	38 38	52 95	15 57	12 41	43 42	59 16	41 71	1 91	32 63	56 65	64 71	66 73	55 28	46 41	20 28	2 39	65 87	60 18	62 20	51 96	35 46	40 4	34 81	3 84	7 87	17 88	30 86	28 89	33 88	36 99	24 56	69 44	11 33	42 34	49 87	44 42	26 2	31 47	53 97	16 51	50 55	58 23	63 33	8 58	9 10	5 26	19 7	13 52	54 53	23 57	45 57
15 50	31 12	36 41	51 34	67 75	38 37	23 13	17 90	11 23	8 29	25 91	65 17	39 72	46 59	28 87	37 97	12 91	6 51	47 51	53 83	32 51	54 21	42 52	49 15	48 61	29 33	33 43	60 65	41 32	18 20	30 70	22 37	0 61	24 98	58 5	69 82	40 88	66 57	68 6	3 93	55 59	9 77	19 19	44 31	50 77	52 56	63 79	45 4	20 33	26 66	27 58	43 62	5 88	7 81	1 20	62 96	4 18	34 11	64 44	10 51	56 55	35 1	57 40	59 74	13 96	61 25	2 61	16 78	14 61	21 83
1 77	19 84	29 46	39 10	23 87	66 94	22 8	67 88	31 59	2 15	43 62	14 38	59 15	34 18	0 21	26 60	57 66	27 55	36 32	44 15	40 43	33 21	18 59	42 75	54 37	5 69	28 24	38 73	32 21	45 34	30 35	64 72	49 88	20 68	56 16	13 85	65 22	68 30	47 17	37 51	55 15	11 31	16 9	62 60	15 49	24 70	52 43	17 97	35 69	8 73	12 21	61 52	25 95	63 75	51 86	50 45	58 3	53 89	7 30	46 65	48 72	60 10	41 53	21 45	9 68	6 37	3 68	10 4	69 89	4 34
11 85	10 45	69 94	30 76	7 1	41 47	29 75	19 37	13 55	25 77	32 12	60 66	3 96	26 46	52 33	61 73	15 32	31 47	57 15	37 15	66 50	9 6	6 18	58 32	45 54	16 61	24 33	12 99	42 56	50 20	23 67	2 34	62 37	17 56	35 57	18 75	63 81	39 95	28 73	36 10	56 92	21 48	8 48	46 79	33 33	22 24	64 52	1 32	20 25	68 20	0 44	65 32	27 10	53 34	54 4	40 62	55 16	14 59	4 16	67 33	51 14	49 61	43 2	59 3	38 51	44 82	47 43	34 26	5 35	48 61
24 47	15 9	18 66	6 53	7 10	12 44	59 66	20 28	47 32	55 39	66 77	40 4	42 93	39 82	8 20	62 56	58 4	41 11	26 59	44 26	17 93	46 97	32 56	37 25	31 38	0 65	21 89	67 20	11 15	13 45	45 29	61 53	65 77	3 17	22 85	33 61	36 88	10 24	43 45	64 37	1 60	30 85	5 78	27 74	49 30	53 80	63 65	28 99	34 9	9 53	14 63	2 19	50 98	4 9	60 8	68 48	56 38	52 63	69 14	23 43	48 73	51 35	57 46	16 49	19 12	29 24	54 21	38 80	25 62	35 44
7 74	62 31	53 23	32 9	66 36	11 4	35 36	52 68	19 49	41 96	3 31	25 17	2 46	21 81	34 34	20 90	42 94	38 69	49 1	39 84	22 42	61 85	68 42	29 7	13 14	56 57	47 55	12 96	26 25	37 78	40 62	5 94	45 27	55 99	48 13	43 23	24 90	14 56	9 23	18 2	57 90	17 24	1 44	31 51	0 92	15 40	60 33	44 25	65 36	46 15	51 42	54 58	63 14	4 85	16 64	69 25	33 34	50 61	67 5	28 35	36 27	23 43	64 32	8 34	58 54	10 53	27 21	30 27	59 73	6 39
