90	100
80 10	30 23	98 67	33 92	13 16	26 76	0 96	77 30	65 79	46 88	82 83	58 93	55 91	74 45	37 48	36 81	71 4	69 76	95 28	87 89	70 42	29 61	7 23	24 95	54 10	14 68	35 71	15 37	6 56	96 16	44 59	19 7	41 39	39 14	64 39	59 14	53 82	75 24	34 12	78 11	52 12	28 57	84 16	12 16	93 74	90 7	56 85	94 50	31 27	38 21	25 27	61 25	47 2	97 89	20 35	48 33	32 45	81 89	11 46	86 53	49 45	23 68	16 74	4 10	43 6	66 44	10 63	63 76	88 53	73 17	67 79	89 59	91 63	8 6	62 95	5 27	9 88	18 92	79 76	1 34	40 60	2 16	50 12	57 8	51 5	99 25	42 26	85 31	45 69	72 61	3 58	21 21	27 69	22 72	17 97	76 43	68 51	83 51	92 48	60 49
65 89	56 99	9 11	73 97	13 83	78 3	37 66	29 21	62 62	7 95	53 15	26 60	97 21	15 84	0 64	24 32	20 57	72 35	75 56	38 36	82 87	76 25	2 9	60 96	41 50	98 20	33 4	19 2	28 67	63 82	16 94	12 24	11 24	52 52	4 76	96 86	50 8	17 83	48 70	22 90	93 56	58 86	94 66	51 90	92 96	85 41	83 4	86 81	71 99	5 52	66 39	34 74	1 88	69 55	39 77	55 22	59 43	68 14	6 63	81 83	80 76	43 48	42 75	18 39	23 46	49 69	95 13	84 40	64 55	54 3	27 50	46 13	45 78	8 73	70 74	10 3	77 38	47 2	61 17	3 95	32 45	74 82	89 78	44 31	30 97	36 69	14 48	67 44	21 94	40 13	91 61	79 95	57 42	88 34	25 17	87 38	90 50	35 36	31 52	99 98
24 91	69 69	31 6	10 41	58 15	22 36	28 74	41 97	23 60	64 30	84 81	46 89	37 71	39 85	33 53	34 37	94 87	52 65	36 78	99 39	12 83	55 66	6 46	86 16	67 19	87 39	20 51	4 4	93 94	76 50	90 58	2 87	17 22	83 12	82 70	9 46	56 59	13 20	18 24	43 84	15 73	57 93	40 60	98 27	88 37	73 35	81 22	71 43	26 74	47 50	3 11	72 1	35 26	0 93	54 87	42 42	38 35	53 52	7 74	11 27	45 78	5 97	51 5	97 37	1 3	77 70	60 40	85 11	92 80	30 98	27 4	96 38	74 57	70 75	29 54	66 28	78 44	95 85	19 14	63 73	75 50	21 87	16 18	62 49	49 95	80 11	14 54	68 44	32 63	91 76	48 89	59 8	79 52	65 8	50 32	89 23	8 55	44 18	61 95	25 15
51 43	47 67	93 60	34 99	15 82	66 16	25 76	4 44	24 31	37 86	77 34	62 78	33 17	0 9	17 3	43 26	61 82	67 79	12 90	29 87	81 58	90 63	79 8	98 33	30 56	97 11	9 84	52 46	55 23	80 31	27 75	99 79	2 78	94 69	18 10	63 36	87 44	36 78	20 94	68 12	44 42	3 31	86 92	70 50	7 50	60 5	71 32	54 68	73 81	91 30	88 12	57 16	35 8	26 36	59 70	58 44	84 92	74 54	92 67	50 25	22 81	48 58	19 51	76 14	89 5	21 27	53 93	1 45	31 15	38 95	82 25	64 7	6 65	16 9	75 1	32 32	23 2	83 96	8 96	69 9	85 14	96 28	13 62	46 95	41 53	65 86	78 12	39 88	45 2	49 85	95 76	56 24	5 11	40 63	28 60	42 74	14 55	72 89	10 26	11 13
5 25	64 63	76 56	15 82	56 30	98 75	33 31	47 77	29 69	20 89	8 10	90 65	30 89	93 26	41 21	43 22	85 26	62 39	26 83	10 39	37 5	40 12	91 70	7 26	3 90	63 87	46 45	69 76	38 78	23 17	96 64	4 84	84 82	13 77	11 34	27 98	39 93	68 39	83 32	44 59	72 80	53 71	71 56	1 27	80 72	87 71	21 16	78 67	57 36	70 48	42 18	99 91	16 66	36 21	82 83	45 34	49 38	52 63	79 88	19 12	89 14	95 37	77 65	60 66	22 82	59 26	65 77	2 92	61 37	66 25	6 93	54 25	75 83	81 2	25 34	0 44	28 99	51 7	50 59	17 85	58 15	88 41	94 18	35 49	9 50	67 77	32 13	48 10	86 37	24 48	97 38	92 95	14 27	55 85	18 82	34 28	73 91	31 55	74 24	12 55
9 52	78 22	59 74	83 30	31 38	43 4	36 28	27 60	75 83	1 10	61 27	12 35	48 15	11 55	85 79	2 95	33 10	79 71	98 35	82 88	10 5	74 23	52 37	87 17	90 56	32 87	84 49	4 88	58 91	19 52	34 46	93 63	64 53	40 39	72 98	67 60	97 35	96 61	54 34	35 74	38 46	70 11	18 21	44 85	71 81	42 30	28 97	88 9	92 37	23 16	0 73	25 27	49 93	6 64	47 61	56 45	26 41	68 3	76 92	51 75	22 8	24 58	15 66	20 16	29 55	99 32	53 5	14 31	45 45	30 16	73 2	55 29	5 27	3 9	95 82	63 50	41 10	37 30	60 12	16 41	8 78	50 83	69 86	66 78	80 27	94 94	62 69	77 66	46 19	65 44	89 13	39 39	57 58	17 1	81 4	91 66	7 63	86 82	21 35	13 15
14 32	92 78	0 93	64 96	37 4	80 66	99 32	81 17	54 97	24 2	74 84	56 60	73 29	98 42	77 56	95 70	63 57	50 27	85 28	69 21	72 77	40 71	31 6	76 42	41 49	89 38	11 44	36 85	84 51	42 19	10 10	20 52	58 19	30 96	68 81	87 19	12 85	34 17	83 38	52 84	38 6	44 73	39 62	13 42	45 11	96 30	57 56	29 85	1 22	67 98	86 72	33 34	23 98	17 26	21 73	71 18	43 10	65 31	82 22	5 68	79 12	94 45	60 69	78 16	7 76	70 79	15 71	48 6	66 83	55 99	32 82	2 38	97 50	93 46	22 16	28 99	62 45	90 33	6 40	46 83	59 3	75 97	35 4	3 14	53 92	16 53	51 2	4 39	91 87	27 68	47 14	18 21	19 60	25 53	8 28	61 21	9 71	49 78	26 53	88 9
71 4	73 47	60 38	49 62	23 47	38 2	20 67	48 27	29 98	64 41	9 93	44 1	59 46	36 11	87 89	5 7	84 61	66 32	1 97	86 74	0 66	72 42	7 78	95 86	76 75	34 9	94 22	10 62	70 32	57 66	8 86	78 79	22 5	18 75	4 41	42 95	99 46	90 18	54 51	40 79	93 55	62 46	47 59	58 9	50 52	11 19	81 76	45 18	56 70	25 55	68 51	17 66	32 46	77 31	15 58	30 8	98 55	52 35	39 76	85 32	83 36	69 99	13 77	53 79	43 65	33 17	12 68	31 82	16 57	37 46	27 15	92 89	24 97	96 7	3 65	2 78	75 15	26 16	55 20	74 95	79 43	21 5	41 13	65 27	61 22	51 67	88 56	89 73	19 17	97 19	80 99	82 8	46 51	63 79	28 2	67 55	35 9	14 33	91 86	6 60
10 27	3 19	77 56	50 16	70 7	35 82	65 95	19 25	59 11	5 50	68 56	95 5	32 15	49 78	98 75	69 67	78 86	44 87	29 92	54 16	24 31	28 66	72 61	84 94	8 45	93 88	80 61	47 52	45 13	18 47	55 44	31 21	52 76	11 12	87 51	2 87	25 32	13 5	91 72	99 36	6 32	73 91	1 88	43 87	89 29	79 55	90 61	33 93	62 82	21 98	97 71	60 21	88 76	74 61	42 20	76 24	40 49	71 87	37 24	66 29	36 6	46 46	34 2	17 31	9 49	83 20	58 58	51 38	61 44	53 23	85 38	94 86	38 86	22 9	12 30	96 50	56 40	86 95	64 69	27 90	67 78	20 83	23 30	48 17	30 3	16 47	7 17	4 45	92 22	26 68	15 26	63 19	41 97	57 5	75 25	39 60	81 63	0 24	14 53	82 84
11 88	67 98	57 70	72 94	20 55	86 17	69 22	61 1	58 49	0 22	74 25	23 3	30 17	73 84	75 29	5 8	35 77	66 3	90 57	94 28	14 36	48 46	6 70	79 13	37 64	65 67	27 98	92 17	17 47	31 35	28 64	77 86	9 40	18 10	7 46	76 31	41 56	70 53	78 54	68 94	64 29	50 39	80 26	3 5	46 83	85 62	13 2	43 37	55 53	59 18	99 4	24 45	97 25	39 79	34 55	53 22	49 65	12 41	54 72	93 33	36 74	16 44	63 62	32 46	29 66	62 79	47 67	45 23	44 88	89 33	83 16	2 82	42 69	10 41	8 13	1 59	4 65	81 52	52 88	95 24	84 95	87 60	19 12	91 34	71 76	88 59	56 75	25 2	33 38	82 82	98 96	21 9	38 33	26 35	22 27	51 29	40 1	60 16	96 72	15 50
34 53	78 90	79 80	67 62	22 82	50 10	3 49	17 65	38 28	18 94	47 91	37 16	95 55	42 1	35 29	9 67	14 76	49 64	85 62	29 82	72 58	71 97	99 98	24 96	7 81	66 18	43 5	11 48	51 1	40 71	87 31	26 49	75 44	93 91	60 46	5 47	45 30	97 92	58 36	32 86	1 69	84 60	13 11	92 26	21 57	41 31	62 70	89 17	91 65	57 6	6 65	86 17	80 23	74 62	96 24	55 97	20 78	54 36	83 63	27 80	81 63	61 50	30 42	90 59	10 28	2 78	98 10	4 80	23 14	82 15	56 58	64 1	77 68	12 40	19 34	16 98	88 91	25 40	59 21	8 97	68 88	28 77	48 10	36 15	39 88	52 19	15 73	69 57	76 55	65 80	73 76	0 35	53 74	63 32	33 57	94 30	70 25	31 55	44 22	46 17
4 1	25 79	9 59	57 78	26 30	40 8	3 10	79 81	22 36	32 66	27 19	16 53	20 54	14 28	95 80	5 3	87 53	65 57	81 15	55 51	41 71	52 19	28 74	50 65	70 94	8 7	6 24	54 36	48 78	17 42	38 52	15 66	53 47	61 91	30 99	96 78	98 65	45 10	24 5	47 57	7 3	94 69	36 75	92 22	75 39	80 99	91 35	93 90	97 84	77 70	2 70	74 23	89 13	58 54	86 35	68 27	62 11	88 66	59 27	67 74	69 88	64 39	34 81	49 73	1 52	37 52	21 78	60 34	11 63	23 47	46 14	82 91	35 12	76 88	19 65	0 67	12 29	33 91	85 19	43 53	39 99	18 93	13 72	29 65	44 18	72 50	51 67	78 41	42 72	10 95	83 54	31 76	63 43	73 35	71 25	66 76	90 63	84 32	99 83	56 70
44 28	45 83	87 60	15 51	5 77	46 65	22 84	76 78	41 43	34 34	40 13	31 37	19 53	20 56	12 90	43 1	80 40	64 16	7 36	51 87	14 44	98 97	3 19	17 18	78 8	97 3	60 95	52 14	6 24	56 59	23 54	62 24	53 23	36 49	70 42	67 80	39 76	9 44	66 13	95 69	83 98	50 58	85 43	11 51	32 60	30 46	71 50	29 45	35 82	55 99	57 72	88 42	91 38	37 79	90 23	26 14	75 87	82 41	13 18	54 14	25 37	79 53	81 51	73 20	63 97	86 25	27 74	92 55	68 46	1 35	72 15	21 92	93 90	33 44	10 17	4 90	8 82	24 70	42 3	59 9	65 25	49 72	38 42	48 73	0 32	74 50	89 81	99 47	69 33	47 46	28 60	2 60	96 63	61 12	94 10	16 60	58 62	18 48	77 93	84 27
63 20	42 24	96 94	24 38	30 50	55 69	66 11	19 14	53 86	95 75	37 77	98 49	17 44	48 31	51 95	87 30	81 43	85 32	79 78	50 49	12 32	31 91	59 87	78 82	62 2	21 72	11 19	88 48	16 12	67 3	89 36	29 61	26 66	20 30	36 41	10 71	9 55	25 17	43 97	61 35	69 42	23 59	77 3	75 64	40 19	94 62	3 6	39 89	82 84	33 4	4 15	15 43	22 14	71 11	6 47	64 54	27 41	34 4	58 32	1 13	97 83	46 13	41 94	14 57	2 95	90 20	0 37	91 18	35 42	84 2	74 5	80 7	49 53	44 80	99 19	7 57	38 7	70 78	93 92	28 72	32 72	68 24	52 58	5 50	13 80	86 29	73 97	47 86	18 7	76 69	54 8	83 35	72 88	56 70	45 81	65 20	60 40	57 63	92 32	8 72
86 54	71 92	12 99	66 45	34 26	32 37	97 46	0 49	28 16	37 71	94 14	22 80	54 6	51 22	62 59	31 95	21 4	3 2	90 64	64 21	75 75	46 11	80 55	9 75	26 66	92 86	47 34	78 28	49 88	24 87	30 62	39 55	29 77	11 1	99 25	93 41	84 83	4 94	36 33	83 78	18 4	16 24	58 44	10 28	59 6	81 51	74 1	88 50	23 25	19 81	91 91	79 42	70 73	8 16	60 32	56 91	95 39	96 37	1 37	77 54	33 51	48 97	42 16	53 16	73 95	20 61	72 15	17 54	50 20	67 36	87 37	40 40	82 25	57 75	85 57	55 73	89 43	7 89	35 24	41 4	25 39	14 81	27 20	68 99	76 2	38 50	69 5	45 72	98 4	2 42	44 46	52 80	13 44	63 32	15 52	65 31	6 69	5 28	43 84	61 47
33 22	51 3	37 4	16 88	70 18	79 21	55 14	65 36	87 97	7 53	35 93	54 1	83 69	53 38	64 46	59 22	9 58	81 92	42 34	84 10	30 23	72 8	46 14	10 60	92 12	34 17	57 49	71 87	14 41	32 86	60 7	45 74	38 81	85 73	93 45	28 99	41 46	48 19	86 21	94 12	26 54	4 34	95 43	76 67	43 85	40 24	24 66	23 5	36 43	49 1	91 54	12 98	0 21	19 50	63 11	67 17	77 61	98 77	20 63	6 82	11 43	47 29	17 32	52 87	62 41	56 56	58 76	5 19	88 85	99 51	27 18	50 65	22 84	90 26	8 43	3 12	29 2	25 14	1 91	74 68	44 89	66 97	31 77	97 69	18 50	89 5	78 8	69 26	96 79	82 69	39 12	61 69	75 20	13 45	80 67	2 31	21 30	15 96	73 53	68 4
14 24	83 24	59 65	72 17	13 72	19 73	89 21	71 5	61 2	11 19	94 81	34 84	2 37	56 95	6 76	88 54	25 37	26 76	31 27	66 26	53 85	69 81	65 35	49 70	67 63	91 84	79 93	64 10	82 40	73 6	46 87	84 3	57 81	24 33	4 95	12 70	35 53	9 66	68 31	47 90	80 63	27 78	52 20	96 32	58 92	28 50	33 14	51 1	3 68	32 43	10 97	42 68	76 57	45 87	29 97	75 77	86 36	62 69	43 26	93 88	95 93	50 35	17 77	23 47	90 85	97 32	30 55	63 56	8 94	55 78	21 51	40 77	87 5	5 35	1 82	85 9	38 81	98 96	15 65	54 85	99 1	37 67	78 57	20 53	7 11	0 12	22 57	81 89	60 27	77 59	39 64	41 71	16 30	70 11	44 35	92 69	18 59	74 19	36 47	48 54
61 44	80 43	33 35	53 91	19 38	62 31	39 71	70 89	73 14	69 90	30 48	3 9	11 20	0 30	12 69	94 36	87 78	24 78	45 12	43 86	17 14	34 19	2 80	86 34	40 5	58 99	38 8	85 82	63 78	22 44	76 45	91 86	10 48	96 93	66 62	93 89	9 73	50 46	37 17	77 43	41 40	99 87	4 78	89 98	75 56	55 55	28 48	31 20	35 1	98 70	79 1	1 44	36 67	56 21	23 19	65 21	16 35	7 45	5 85	83 61	88 96	21 33	72 7	14 41	46 7	20 96	68 78	27 15	97 85	60 10	18 72	71 14	42 98	6 29	29 86	67 19	78 79	81 42	95 62	54 65	8 63	82 85	13 53	64 60	32 68	25 73	49 19	57 97	90 71	44 64	15 2	47 24	51 84	84 6	92 45	52 26	48 60	26 23	59 94	74 15
90 43	56 83	12 21	81 66	2 23	7 9	9 43	14 18	13 21	59 83	89 94	32 52	70 55	51 52	39 55	49 36	52 50	26 42	79 60	86 67	40 55	93 24	38 89	23 28	50 1	84 42	48 30	43 39	87 75	97 33	85 89	83 40	10 57	74 10	45 2	54 83	65 92	64 58	11 54	37 71	29 68	80 94	95 71	46 4	15 57	8 55	34 35	47 50	42 58	72 59	61 96	94 36	27 86	25 18	28 41	30 20	68 94	44 37	71 52	3 98	36 17	18 33	82 65	75 85	35 59	77 19	67 87	4 68	99 3	96 78	21 95	41 13	92 56	17 56	78 59	19 51	98 60	0 82	58 37	5 15	88 36	73 81	55 54	60 7	76 77	31 92	66 42	53 28	1 78	69 10	91 24	24 66	62 40	33 8	20 99	63 14	6 55	57 32	16 78	22 37
65 53	49 21	26 29	4 68	55 69	83 22	99 61	9 29	44 58	80 2	78 78	22 60	31 83	13 23	85 49	76 89	37 95	32 30	60 52	77 13	36 95	79 46	74 93	66 31	95 68	34 84	45 61	75 90	0 44	30 98	61 80	6 58	69 99	57 30	7 11	29 25	73 72	63 82	50 61	92 30	5 85	24 90	64 87	14 70	21 58	12 37	10 56	8 29	18 75	98 90	62 53	39 2	58 27	71 10	41 39	96 16	51 80	52 68	38 5	88 58	89 47	11 47	33 22	56 22	40 1	15 26	81 91	42 18	17 40	47 26	35 11	1 58	70 28	87 70	19 33	90 54	97 99	48 16	53 50	54 8	43 90	25 12	2 34	23 37	20 64	93 17	46 17	3 63	59 45	72 30	27 83	16 90	28 91	94 96	91 28	84 6	86 31	82 33	68 58	67 27
99 54	41 62	23 33	56 17	90 90	26 9	50 68	64 39	68 75	35 92	44 39	83 14	75 56	5 18	17 70	25 76	70 58	96 44	33 81	82 22	42 34	2 6	74 81	20 55	16 79	18 54	94 19	43 18	29 33	73 26	32 97	86 16	81 59	22 32	60 32	98 5	30 46	45 19	36 85	63 12	62 22	69 43	80 43	13 78	28 78	10 67	21 96	53 4	6 99	48 39	19 83	46 91	87 35	58 39	34 36	14 21	91 63	1 93	8 86	11 1	40 35	7 88	61 7	39 98	57 47	76 62	38 67	84 85	54 6	51 70	55 47	3 92	27 55	15 15	97 41	71 39	77 2	37 3	95 99	67 34	31 14	0 57	88 59	78 93	79 61	85 44	89 51	49 61	24 20	66 40	93 3	65 36	12 5	9 34	92 20	4 55	47 40	72 93	52 76	59 23
85 98	97 55	23 15	21 65	51 76	81 26	50 59	38 98	19 70	59 83	68 5	70 55	62 52	56 27	29 67	92 29	58 27	80 63	36 93	33 90	42 43	39 94	98 61	17 99	64 67	55 3	69 47	32 60	82 59	11 85	35 26	75 14	14 81	63 68	54 96	2 30	77 78	4 11	28 41	61 42	87 23	20 18	99 90	3 69	9 26	91 10	48 31	57 80	44 84	79 68	76 52	1 93	89 89	22 74	45 79	84 88	37 88	5 4	8 76	83 34	74 54	90 99	93 49	7 8	47 45	95 9	94 9	0 2	88 10	40 72	10 82	6 19	53 90	46 23	16 57	43 55	27 58	67 82	71 75	12 20	25 33	73 37	13 37	49 2	65 69	30 2	24 86	34 10	78 67	41 79	96 96	15 62	60 97	66 13	31 70	72 21	52 6	86 63	18 97	26 98
23 99	1 48	95 65	83 46	74 42	67 10	53 37	60 10	63 31	85 88	12 1	42 86	31 33	0 47	27 23	64 36	34 10	35 27	29 51	80 17	78 93	82 54	92 62	77 1	65 92	84 96	66 41	70 23	2 7	18 45	44 82	20 52	68 82	30 6	25 53	14 90	96 38	15 1	3 13	91 90	86 63	99 66	71 80	21 10	43 64	97 87	17 71	16 80	9 9	8 89	22 7	52 50	32 28	37 79	75 48	11 32	4 40	41 43	40 35	57 23	28 32	76 17	45 66	36 23	7 26	26 14	88 37	46 60	73 32	89 5	47 75	24 57	94 67	72 32	98 24	51 91	6 56	69 33	38 77	39 88	49 4	50 22	87 15	19 45	33 33	56 24	93 45	10 3	55 24	48 28	61 87	79 10	54 82	90 13	81 45	58 32	59 14	62 1	5 10	13 91
