40	70
13 29	30 69	25 56	15 72	22 45	9 84	52 57	6 94	39 25	63 52	4 74	12 57	33 80	56 15	65 47	3 42	21 68	58 15	55 90	67 40	23 52	54 69	59 45	40 75	14 92	2 4	17 6	50 44	1 75	26 26	11 74	32 98	60 5	61 4	24 14	8 78	35 72	18 58	62 62	57 80	10 39	38 11	19 27	46 20	34 26	36 6	27 52	47 40	68 42	51 86	20 32	43 4	16 75	29 50	28 96	5 51	45 94	69 61	44 22	48 29	66 45	42 49	64 5	53 84	7 10	31 83	41 87	0 6	49 64	37 8
13 19	45 81	43 76	19 39	24 70	53 63	66 31	61 69	38 45	26 50	6 19	9 16	39 79	16 92	50 77	11 54	28 11	55 74	21 62	41 60	44 58	12 81	37 85	34 25	25 14	68 35	42 57	64 86	8 30	14 7	36 97	48 20	59 60	65 61	35 43	7 67	33 67	3 9	31 40	32 76	29 96	40 8	62 89	10 46	47 21	18 27	54 80	52 16	4 51	49 48	51 41	56 39	46 56	27 74	22 94	60 75	0 82	5 66	15 76	23 60	57 52	2 89	20 14	58 69	63 78	17 37	69 80	1 6	30 45	67 94
51 52	19 33	11 45	13 41	24 72	28 45	43 15	48 6	12 4	50 77	20 26	47 44	34 21	3 24	8 53	49 1	46 18	52 93	62 23	16 59	6 58	30 42	37 18	5 17	41 21	56 7	4 74	38 39	17 3	18 96	45 69	58 61	21 99	44 86	22 67	66 42	64 44	55 86	69 53	67 60	2 88	25 24	59 65	42 97	9 16	68 7	26 91	31 44	0 6	57 91	60 78	39 77	15 49	53 76	33 36	36 61	10 34	32 85	40 45	23 51	63 79	7 58	65 1	61 35	29 92	54 46	14 54	35 65	27 43	1 28
14 68	11 27	32 20	54 75	38 49	2 21	7 21	16 67	51 71	63 36	33 44	68 78	49 51	19 33	59 30	29 51	28 92	15 48	0 6	24 88	20 87	46 19	60 14	64 38	69 39	52 86	10 30	25 72	40 10	12 88	17 16	62 37	65 57	13 63	45 77	37 27	4 26	18 43	6 22	23 40	21 44	55 35	48 68	43 29	57 58	39 87	56 10	47 94	35 26	26 77	27 50	44 71	58 46	41 17	5 35	30 6	9 75	61 88	67 45	42 35	3 34	36 20	1 56	8 55	50 51	53 75	22 90	31 49	34 64	66 50
15 95	0 9	2 89	21 55	47 75	59 11	31 57	26 84	37 8	24 44	50 23	61 28	25 16	57 45	17 94	14 61	65 24	22 28	53 89	67 43	40 87	27 34	5 15	46 38	69 75	29 63	58 73	39 46	52 82	64 46	62 65	35 33	42 97	33 77	20 64	56 72	48 68	44 57	4 94	1 52	43 97	6 14	23 39	16 44	68 2	49 33	19 76	45 17	54 21	10 81	18 41	7 85	3 33	60 89	11 36	30 67	8 53	12 31	51 72	32 72	38 26	66 53	36 70	34 6	9 30	13 20	41 34	28 40	63 77	55 89
45 66	13 26	53 43	58 98	38 87	42 7	50 95	27 7	20 43	59 89	33 61	1 79	43 54	52 23	60 41	23 94	57 74	8 68	67 66	68 84	49 21	0 32	12 59	39 1	4 15	26 21	55 23	10 85	9 76	5 76	32 27	47 61	15 46	30 6	51 95	62 81	34 40	21 63	48 1	37 75	64 96	35 78	14 7	29 21	65 89	54 27	3 66	69 80	40 84	19 46	41 24	18 86	2 73	63 62	16 92	61 9	11 79	31 79	66 15	46 67	6 35	44 9	24 11	36 98	25 60	17 41	56 25	7 18	22 85	28 96
9 10	67 83	68 36	40 65	18 11	34 91	15 20	14 60	60 26	24 69	25 47	39 49	28 77	13 76	22 69	59 39	26 29	2 88	62 19	17 64	46 41	23 91	27 68	32 97	35 28	12 74	11 22	38 22	33 27	44 14	0 44	48 70	30 31	49 26	6 99	5 67	4 54	65 83	36 50	64 34	57 97	61 27	10 44	7 60	66 44	41 70	55 13	63 78	56 81	45 50	19 94	29 74	8 96	69 16	47 26	58 28	50 79	42 53	51 61	52 41	1 85	53 80	20 65	54 32	43 97	21 78	16 60	3 79	31 14	37 68
5 73	60 58	2 87	67 71	15 11	1 58	42 34	37 62	54 94	39 24	50 74	52 96	58 19	53 35	21 91	35 25	8 26	49 14	38 21	43 58	27 73	61 46	10 7	30 85	13 72	16 50	59 31	33 27	44 32	32 49	66 80	46 60	9 20	24 82	4 96	18 32	7 7	64 1	22 82	20 38	62 73	40 73	51 21	36 39	63 89	3 61	14 18	25 75	68 76	47 18	69 47	48 84	55 45	57 36	29 34	12 69	17 37	41 37	56 19	23 33	34 38	28 36	0 95	31 32	45 26	19 4	65 7	6 72	11 17	26 37
22 17	23 24	65 8	34 10	39 6	3 80	67 76	19 38	0 95	16 20	51 24	25 9	53 99	7 61	50 25	8 54	44 82	69 80	21 24	12 64	33 15	37 77	49 78	56 4	28 86	30 95	64 91	60 4	59 11	61 67	48 91	62 59	18 86	14 10	68 29	29 83	15 5	27 61	40 32	58 78	32 22	4 61	66 45	57 47	6 48	5 14	63 37	54 22	11 74	2 32	46 45	52 98	36 53	47 65	43 20	20 84	31 61	10 17	26 68	45 99	13 45	41 35	17 46	38 86	42 82	1 32	55 85	24 1	35 97	9 69
47 9	67 1	7 99	43 32	15 45	8 20	66 15	2 35	4 52	60 69	44 59	21 28	54 49	27 69	19 10	51 89	0 42	35 30	12 79	45 71	65 4	41 78	22 35	59 41	16 52	36 67	49 40	37 9	3 78	61 4	48 18	17 55	10 43	46 1	13 81	14 44	50 44	20 60	33 72	69 88	64 95	6 69	18 69	40 29	42 41	68 68	57 29	39 64	58 61	56 32	31 94	53 56	5 89	25 3	30 5	24 25	34 94	23 7	1 77	62 1	38 6	26 77	29 58	63 4	52 25	28 25	11 90	9 94	55 28	32 17
27 79	36 18	65 58	40 8	20 41	2 69	57 44	15 6	25 7	3 27	9 91	18 68	28 1	54 46	21 37	38 11	35 30	43 15	0 77	50 71	44 35	12 1	4 19	66 11	53 17	46 44	45 47	68 80	67 1	13 43	61 39	41 32	51 29	19 30	47 68	16 37	24 60	22 34	37 97	30 93	58 70	55 34	32 58	63 34	64 14	60 83	1 97	10 62	42 82	62 12	7 6	14 64	34 19	26 20	8 34	11 5	29 52	5 56	59 11	52 82	48 63	17 3	33 22	56 70	49 92	69 34	23 59	39 20	31 94	6 40
22 31	64 21	55 99	12 6	10 23	69 19	53 77	17 48	39 33	8 47	35 43	43 14	24 46	59 29	29 35	1 87	51 4	42 27	27 90	3 36	14 85	33 55	13 83	45 94	28 28	44 80	56 86	66 64	34 27	52 33	26 22	23 61	19 26	5 10	7 74	60 27	63 90	20 41	6 64	49 71	54 37	65 49	30 7	48 1	62 24	61 91	40 30	32 36	15 97	21 48	16 87	0 93	57 28	50 99	9 99	47 74	38 31	2 46	67 23	18 97	31 71	11 67	58 48	25 43	46 5	68 61	36 12	41 53	37 46	4 7
14 82	38 14	18 23	42 46	45 35	31 26	3 67	55 77	69 74	28 56	41 20	8 85	16 71	35 21	56 4	52 30	58 78	63 97	4 22	57 53	23 26	20 24	29 99	15 38	67 99	43 4	27 15	68 21	65 96	10 67	34 67	25 76	12 76	61 73	50 69	11 91	17 96	30 14	51 80	24 36	39 8	66 80	53 43	6 45	0 75	7 83	60 33	19 39	49 43	33 63	46 41	59 80	62 76	13 93	37 7	40 84	5 41	9 7	36 16	26 19	47 12	21 16	64 85	44 38	22 23	1 3	2 39	54 48	32 79	48 86
25 45	61 31	42 8	46 57	66 52	45 27	20 18	67 23	65 93	8 81	17 42	23 97	31 27	29 69	37 44	63 87	57 10	48 83	44 92	38 90	5 85	35 22	1 62	50 37	6 14	64 94	19 91	16 25	15 44	51 59	0 35	14 96	30 31	47 96	36 39	41 9	9 35	24 19	11 23	34 73	28 33	10 44	39 16	58 72	54 38	13 57	4 38	12 4	43 72	59 25	55 46	53 49	32 13	68 25	18 91	21 13	56 3	52 92	62 59	2 94	69 60	33 5	49 25	60 60	40 17	26 68	27 54	22 72	3 93	7 27
30 76	55 90	7 99	0 73	9 88	29 59	40 5	50 66	4 52	23 93	56 15	20 46	32 24	10 40	58 70	62 6	15 42	59 12	53 58	66 20	16 30	63 21	34 91	28 71	8 88	21 66	43 41	41 54	35 51	24 38	68 30	6 92	69 60	51 19	11 91	54 21	61 34	27 71	36 14	12 48	3 58	44 68	48 50	1 46	25 10	33 6	31 27	57 19	42 87	64 68	2 35	52 94	19 96	14 26	46 58	49 14	67 90	60 60	5 41	18 61	45 82	38 91	26 55	65 38	47 90	37 57	39 22	13 5	17 14	22 73
56 21	50 2	47 8	15 86	45 13	42 30	44 75	41 51	34 19	51 85	24 2	29 66	25 77	57 93	48 27	49 61	35 99	5 9	9 32	13 4	54 79	1 89	58 36	64 81	43 36	36 34	66 29	17 35	14 51	7 30	32 8	53 6	28 82	39 7	12 54	16 73	26 41	69 43	4 87	19 42	20 86	46 94	55 98	68 42	11 69	63 12	61 68	62 42	40 52	67 14	59 61	2 80	37 33	8 88	52 21	38 39	6 50	18 15	0 78	21 49	3 68	27 62	33 87	10 72	31 10	23 97	60 74	30 85	65 58	22 4
21 79	59 38	19 79	4 14	68 40	34 36	39 29	12 73	40 75	27 77	62 62	14 13	67 3	37 86	3 61	8 78	42 23	54 36	24 39	38 73	29 96	43 44	47 33	55 47	33 26	31 55	51 72	1 33	63 58	5 47	16 17	57 42	28 61	2 61	32 60	52 26	26 14	13 5	9 65	25 16	69 92	66 32	41 68	60 64	20 35	48 20	53 51	44 17	64 20	22 97	6 19	46 99	61 78	49 58	0 45	15 94	56 42	30 94	50 37	58 63	7 12	10 26	65 99	18 8	23 91	17 69	35 91	11 27	36 98	45 46
47 20	33 61	27 8	26 22	16 34	63 48	23 56	15 13	56 23	42 50	10 26	12 72	49 96	64 45	65 76	9 22	14 49	67 64	1 32	18 84	54 75	31 34	32 84	25 32	50 71	46 23	7 61	39 32	38 82	28 97	41 62	24 10	13 4	57 7	35 81	11 36	43 3	48 57	6 12	34 86	40 34	0 62	66 21	45 27	21 55	29 11	17 13	30 59	55 49	8 64	52 53	2 73	19 39	5 32	4 88	36 23	37 66	69 13	53 45	62 79	22 23	59 31	51 44	58 19	3 61	68 43	44 96	60 10	20 58	61 2
60 36	37 75	42 63	15 43	51 74	56 26	57 77	10 71	18 82	6 40	47 43	31 95	33 11	14 19	3 45	54 7	2 88	11 16	39 25	46 80	23 69	16 20	67 80	62 84	40 71	50 87	34 76	21 5	4 66	13 5	30 61	1 74	12 63	63 78	36 55	27 23	68 25	69 98	52 43	22 31	43 26	48 23	17 28	44 68	28 40	32 6	24 53	49 67	0 52	66 20	5 37	65 65	61 8	7 78	8 22	64 74	19 77	53 56	55 55	29 53	41 48	35 18	25 42	38 33	9 57	59 93	45 51	20 45	58 70	26 46
65 80	27 56	28 80	68 30	43 36	55 82	39 63	4 43	38 36	57 45	0 19	40 97	35 76	53 6	15 13	5 66	69 52	66 77	11 81	22 14	6 60	50 72	49 74	54 46	34 14	31 26	29 4	2 68	23 61	21 35	41 60	67 79	42 11	47 54	44 63	45 71	32 43	30 31	8 42	16 17	1 27	58 14	25 36	63 80	24 67	7 22	26 32	64 47	3 93	33 5	20 15	14 66	19 43	56 76	48 31	51 1	61 31	12 31	59 69	36 94	60 78	13 15	17 72	46 28	62 34	18 91	37 83	52 73	10 31	9 2
11 10	59 18	46 1	43 96	38 82	63 46	42 70	29 53	4 8	30 70	64 89	34 19	25 89	55 26	56 8	7 65	40 19	44 3	12 27	16 2	0 87	61 20	13 23	22 57	36 78	26 36	9 47	66 86	45 70	39 36	54 28	49 46	27 98	28 87	31 93	67 41	37 86	6 69	50 18	19 30	60 50	53 93	35 4	69 46	57 3	10 38	62 95	8 95	17 81	48 27	18 78	24 36	21 42	1 40	2 38	65 26	58 49	51 53	68 15	3 68	47 23	32 14	20 62	41 25	23 38	15 37	14 49	33 52	52 4	5 43
6 59	53 11	1 62	34 88	43 81	33 36	69 20	2 92	26 63	40 47	47 41	31 3	23 54	54 35	64 49	11 70	50 89	16 22	45 28	8 10	4 95	3 98	0 6	51 46	39 79	35 6	65 15	7 92	67 29	46 8	28 19	44 33	62 62	55 34	56 25	21 88	24 5	5 25	15 20	58 75	20 11	57 98	10 82	66 97	59 96	32 37	13 9	18 67	38 24	48 50	60 81	63 87	52 14	30 94	68 39	42 56	22 76	17 63	12 87	19 74	9 94	27 1	37 65	14 6	41 91	36 99	29 79	25 80	49 27	61 77
22 54	34 16	60 19	37 32	53 34	23 56	68 27	33 31	52 13	46 73	38 58	7 88	31 15	39 99	2 27	56 86	16 75	24 47	3 63	18 80	17 69	42 18	66 95	43 31	57 29	20 44	58 37	8 9	67 65	26 5	10 41	63 27	64 50	59 89	25 40	36 43	65 65	50 29	61 72	13 82	35 53	44 90	32 59	45 91	55 19	6 91	69 14	9 89	12 38	41 67	5 39	54 88	49 99	62 48	51 63	1 44	40 60	11 18	48 67	28 54	4 6	30 19	0 59	14 24	15 42	29 2	19 29	27 51	21 99	47 5
57 32	16 91	17 57	19 5	2 32	59 95	55 4	6 37	67 78	11 9	66 39	43 35	60 37	62 75	8 21	63 82	21 97	41 52	22 52	53 82	26 39	56 26	58 41	39 54	45 47	47 39	15 34	36 30	61 90	38 96	7 92	24 59	13 42	10 1	46 23	31 27	69 75	12 98	27 23	1 39	9 96	3 71	0 90	23 83	32 83	25 36	50 46	14 11	40 19	37 28	33 66	20 85	65 78	35 2	52 49	4 67	64 3	44 52	5 88	42 54	29 24	30 49	34 73	18 30	51 70	49 26	48 27	28 89	54 65	68 27
32 65	7 50	69 97	15 52	64 30	26 20	0 89	37 53	29 48	14 90	59 40	68 47	35 91	39 28	42 27	30 37	55 23	22 69	40 90	65 19	8 2	62 37	2 39	66 50	60 46	12 12	43 41	31 57	67 10	28 50	23 36	25 95	51 1	16 20	4 28	54 29	46 79	50 40	36 63	18 7	49 82	33 96	63 92	34 47	57 45	10 84	9 76	48 20	52 88	56 74	41 86	38 31	13 55	47 16	58 86	61 14	6 54	24 94	27 18	53 22	19 7	21 37	5 62	44 88	17 70	20 82	3 2	1 32	11 64	45 30
46 83	7 4	23 76	31 45	39 70	66 25	16 85	11 21	24 97	6 38	33 10	68 42	3 2	69 90	50 21	48 69	21 92	54 5	25 21	30 10	49 69	55 53	61 72	15 28	63 39	43 71	58 86	9 32	28 89	42 87	38 2	27 99	19 12	64 1	14 30	4 43	57 62	10 46	44 9	13 86	0 76	40 68	12 61	35 96	22 23	65 53	41 2	45 5	8 37	36 8	5 95	1 41	2 82	60 25	51 41	20 98	37 36	18 30	29 45	17 44	47 44	53 69	34 17	26 39	56 25	67 30	32 24	59 1	62 48	52 38
4 63	43 11	54 11	33 75	22 79	36 80	39 36	63 18	48 54	38 83	50 26	1 72	60 53	27 47	18 73	3 83	24 73	45 33	46 24	25 17	13 89	9 25	17 57	7 88	66 45	56 65	29 96	8 47	26 66	44 76	10 39	20 19	12 30	37 31	21 78	49 54	62 20	5 55	34 34	59 7	14 23	69 97	35 81	68 7	32 3	58 41	65 59	67 53	57 69	61 12	19 83	16 63	64 14	41 38	2 6	47 39	11 50	31 94	6 6	28 2	42 65	40 36	0 5	55 97	51 40	53 76	52 73	30 15	23 92	15 67
54 23	65 5	3 11	60 2	42 11	26 97	34 64	20 67	31 19	22 73	38 17	47 9	69 58	5 81	67 84	35 5	9 66	41 17	49 75	25 81	61 96	55 83	10 66	17 37	58 81	52 15	39 80	43 2	1 98	56 14	53 15	19 68	32 11	33 1	14 90	45 49	15 11	62 58	68 47	21 28	8 37	16 1	4 28	24 22	7 45	50 75	66 50	12 62	11 37	36 52	28 70	2 13	63 22	27 5	18 67	0 43	37 2	48 2	51 31	64 39	40 90	44 99	46 35	13 55	6 85	23 57	59 61	57 83	29 25	30 93
39 20	31 41	51 94	24 60	2 31	53 66	22 29	56 22	1 80	58 9	41 69	57 27	12 26	21 5	30 14	4 84	38 22	37 70	64 39	18 2	32 15	8 54	55 54	34 53	44 98	13 60	66 90	19 54	25 65	69 99	60 42	20 70	42 29	67 28	61 27	3 27	16 45	40 2	49 46	59 86	9 69	50 29	35 10	23 46	43 42	68 17	33 30	36 44	15 13	0 54	45 83	11 11	26 83	47 95	52 75	17 13	14 31	29 30	62 73	46 85	54 61	27 88	63 84	48 7	10 85	5 42	7 62	6 25	28 86	65 72
3 34	37 11	30 20	59 41	11 83	49 59	26 35	31 49	55 77	0 54	7 86	22 66	41 1	12 21	32 34	47 60	69 54	60 93	27 98	6 44	15 34	68 30	25 24	48 58	1 55	54 29	61 45	21 80	43 50	36 72	45 63	20 28	44 64	5 60	13 6	67 25	53 95	42 80	50 65	14 54	18 51	65 6	19 85	62 28	9 29	8 83	52 83	58 25	51 21	16 80	33 20	57 95	29 65	38 96	10 56	40 78	35 7	34 18	4 67	23 54	63 73	17 99	66 37	39 23	24 40	28 47	46 95	2 4	56 88	64 34
