30	100
61 6	68 87	54 98	9 20	4 74	64 80	63 28	77 91	33 84	43 45	20 63	51 39	75 98	96 49	94 58	42 30	27 41	59 75	32 36	62 9	95 5	53 45	99 3	80 37	73 5	46 41	85 41	89 26	40 81	37 38	66 16	25 58	50 32	24 31	7 92	76 78	70 38	55 45	13 55	44 67	30 38	91 64	88 21	8 95	18 3	98 35	47 22	29 18	49 27	48 88	12 17	86 36	74 18	60 83	34 5	38 56	3 60	90 45	0 57	6 40	83 96	78 53	14 40	1 53	93 18	72 94	10 62	67 54	79 39	71 34	15 65	11 9	22 54	26 69	21 4	84 28	35 21	57 76	82 67	31 32	2 37	52 52	65 27	87 47	97 69	81 38	56 78	5 3	41 55	28 96	16 37	45 7	17 76	58 34	39 41	19 80	36 55	92 75	69 11	23 95
63 8	45 7	25 66	49 66	50 45	86 20	1 62	81 7	27 70	38 17	29 83	73 39	84 28	59 63	93 36	60 89	30 87	52 73	21 29	18 2	89 16	98 26	64 3	51 47	69 82	35 7	32 70	17 35	4 5	90 3	75 97	48 62	7 97	31 43	42 17	14 2	56 80	41 68	70 26	88 18	57 33	94 71	34 24	44 55	19 29	46 99	95 99	99 43	2 86	13 37	22 15	28 27	83 6	78 76	36 5	5 50	96 8	24 17	39 7	37 23	55 75	82 44	85 72	72 3	79 10	16 62	74 94	23 25	76 75	77 64	91 82	80 80	15 4	12 24	54 78	65 34	33 52	20 53	11 5	71 56	3 4	26 4	92 41	6 78	47 28	40 64	66 39	62 40	9 64	97 17	8 79	53 80	61 24	0 87	68 36	10 44	58 22	43 64	87 64	67 97
35 85	56 92	65 93	41 91	18 63	90 7	64 58	31 51	36 55	24 67	6 17	16 99	34 92	63 82	72 37	29 35	19 53	55 93	15 27	45 70	20 37	53 26	88 16	27 72	40 13	70 21	49 65	60 45	75 43	47 18	67 86	81 96	0 39	98 37	97 9	30 89	44 36	11 80	78 25	84 20	51 12	62 63	26 15	7 19	76 72	66 93	71 44	57 43	3 38	1 13	17 31	2 71	59 5	86 82	43 39	32 67	42 95	91 2	12 78	9 31	69 18	50 30	85 34	28 42	21 45	89 16	93 99	95 86	96 92	99 89	77 29	92 46	38 74	46 48	39 21	79 6	74 63	87 47	94 87	37 42	58 72	82 6	4 53	5 17	13 56	68 54	25 9	22 64	33 22	54 85	8 34	14 21	80 72	23 51	10 42	52 89	48 98	83 30	73 41	61 52
56 62	0 38	12 86	75 51	52 42	99 56	25 30	7 58	65 59	85 21	34 40	66 24	23 44	81 16	80 59	62 50	51 85	31 11	13 36	27 90	78 58	69 61	28 58	48 60	87 82	46 67	2 20	96 53	58 20	70 15	90 76	91 73	40 32	3 65	18 80	61 72	22 26	55 85	89 37	41 82	44 26	71 50	30 82	33 52	37 43	49 45	5 2	59 7	10 27	88 49	63 11	97 18	77 70	32 9	74 52	43 74	24 31	92 1	57 82	20 25	73 88	47 39	64 39	54 79	35 80	8 59	4 17	83 88	68 51	50 45	98 71	42 45	86 10	29 19	9 98	76 62	19 61	26 23	93 78	38 13	84 96	11 78	53 8	36 69	6 58	79 18	39 70	82 1	17 97	45 39	94 52	60 18	1 31	16 80	21 84	72 73	67 10	15 90	95 39	14 39
27 16	1 90	84 31	59 79	63 3	96 96	24 59	13 7	30 30	18 5	19 22	77 56	86 34	29 16	56 48	88 82	34 97	15 15	21 77	74 70	39 74	42 75	51 11	90 99	87 8	73 79	65 99	69 13	43 81	66 63	8 42	72 20	98 64	40 76	89 47	70 51	10 93	22 35	92 93	48 56	41 3	85 90	64 36	93 48	81 60	71 19	45 4	25 29	36 43	75 81	23 72	38 18	9 46	99 8	14 81	55 7	37 78	60 99	4 77	12 16	26 63	35 86	0 98	50 98	76 8	57 48	5 34	2 48	79 85	52 16	44 13	47 18	80 2	61 96	53 53	62 34	16 34	94 82	58 56	28 64	49 69	6 43	46 63	7 78	67 75	3 88	95 37	82 68	20 27	91 62	32 99	11 47	68 57	78 86	83 34	97 40	33 34	17 12	54 62	31 34
76 86	93 78	75 44	12 38	58 85	38 1	6 20	31 89	44 37	24 80	66 9	92 89	10 53	55 25	72 51	46 14	30 39	7 55	69 75	77 82	3 72	57 33	40 3	49 20	39 84	43 76	36 78	34 82	96 87	50 31	90 14	21 45	63 45	56 89	45 37	71 8	74 17	23 34	53 38	61 93	29 71	22 53	64 83	27 1	52 32	13 10	87 79	37 38	5 39	85 19	79 33	9 13	54 97	41 38	68 66	11 41	88 12	78 28	89 99	42 65	83 66	15 41	82 65	26 45	25 63	33 15	94 26	32 70	84 16	14 95	62 72	2 74	60 69	95 38	81 22	35 15	47 28	4 26	17 35	0 37	70 11	8 29	51 43	91 48	98 86	80 75	73 6	18 20	48 23	20 64	59 38	16 89	65 49	86 33	99 52	67 57	19 65	1 7	97 96	28 58
88 6	11 36	5 4	75 9	96 40	58 88	12 71	23 71	89 46	72 10	70 93	86 22	77 66	43 89	25 81	93 51	74 70	47 64	95 32	62 19	30 75	45 73	90 27	2 99	20 63	65 61	37 36	92 42	34 11	56 25	28 62	42 57	94 53	57 80	14 29	33 23	26 52	73 13	40 84	76 77	19 63	44 81	52 25	64 13	85 31	83 85	67 58	59 82	49 2	13 17	41 82	32 49	68 36	51 99	66 72	48 45	78 64	7 40	97 38	8 16	35 72	46 60	61 15	80 68	4 62	98 18	27 64	55 60	60 24	38 74	87 52	29 18	39 66	82 36	50 78	15 37	31 18	9 21	24 70	17 46	79 59	81 71	6 11	21 4	36 89	69 99	16 2	54 26	99 20	0 36	53 25	71 88	22 21	63 88	1 4	91 74	18 91	84 62	3 14	10 25
57 96	1 4	87 75	48 76	27 1	39 11	16 20	96 87	66 1	71 64	55 46	61 79	53 47	97 50	18 34	68 84	59 12	72 56	77 16	8 92	34 30	79 88	6 74	65 23	41 74	70 51	2 93	46 80	88 51	50 78	42 78	93 93	52 45	49 83	86 59	23 59	11 71	76 48	30 50	28 40	40 26	10 75	75 43	91 14	7 59	26 40	32 33	58 56	29 37	38 58	9 32	81 72	54 54	63 17	99 51	31 88	24 84	56 85	36 93	69 32	90 39	43 56	33 41	5 56	22 14	47 98	74 44	13 43	89 56	0 69	73 14	44 45	94 4	84 90	37 92	20 63	98 58	85 76	45 27	25 40	83 90	60 56	15 33	82 25	95 65	80 69	4 48	78 27	21 75	35 79	14 19	51 12	3 84	12 21	19 18	92 61	67 38	64 85	17 65	62 59
38 88	51 82	82 24	30 42	8 84	16 73	24 91	1 52	20 11	66 27	93 80	96 99	67 65	85 97	18 39	60 61	84 15	49 33	57 20	91 68	94 39	76 57	26 89	41 65	89 8	4 30	15 17	92 42	56 85	81 32	61 57	29 65	62 69	74 10	48 1	0 20	39 95	31 89	23 26	77 99	40 22	46 92	79 94	36 34	11 56	73 89	58 49	87 85	52 60	70 97	68 12	14 74	37 44	32 36	21 41	86 69	55 62	42 88	47 23	72 30	50 72	78 94	13 55	90 30	9 56	45 68	12 64	25 30	88 28	43 6	65 33	83 13	27 18	34 96	97 87	53 80	63 50	95 42	28 33	6 43	10 90	98 99	35 91	7 28	59 71	71 46	2 6	19 33	64 26	17 22	99 89	54 40	44 30	69 7	80 30	33 52	22 6	5 57	3 49	75 95
54 38	36 66	78 7	0 8	77 53	41 3	76 27	83 67	46 8	19 23	68 34	61 23	1 54	16 53	44 52	2 5	24 93	91 34	10 56	84 99	6 30	51 23	74 24	99 19	70 38	86 28	32 24	95 72	39 52	28 57	82 36	52 50	67 43	50 14	3 45	92 69	90 43	38 13	42 44	49 95	89 48	58 56	45 24	72 77	66 62	35 98	29 21	22 13	69 10	63 80	26 72	40 29	5 85	25 26	4 21	93 30	81 22	12 49	27 56	17 26	34 90	55 6	88 5	20 1	48 54	21 4	73 56	57 58	23 30	59 49	56 69	53 34	98 48	62 16	71 73	15 23	9 24	96 75	18 66	7 58	14 69	75 60	80 95	47 96	85 48	31 94	11 86	97 76	8 64	30 37	87 86	65 15	64 54	79 38	13 67	94 10	43 77	33 60	37 39	60 44
47 6	14 36	78 98	0 69	31 14	43 97	11 43	44 96	1 69	65 98	10 16	50 6	46 97	30 74	54 7	25 99	67 98	39 57	35 86	21 23	71 37	18 95	98 68	41 35	17 20	40 7	32 36	42 51	80 35	6 14	66 14	86 25	59 16	88 22	95 75	27 4	48 89	90 27	73 84	3 86	8 85	9 20	22 97	20 74	53 6	37 38	56 7	12 88	89 79	5 40	69 94	19 11	61 13	77 71	52 71	87 60	15 16	76 62	34 58	58 68	97 64	63 71	38 17	4 50	70 89	72 84	13 87	96 94	83 98	84 86	92 75	64 1	94 96	60 15	57 60	33 96	29 86	82 81	79 41	49 96	23 32	81 71	62 63	26 48	28 36	55 84	7 41	2 76	85 56	68 76	93 1	16 31	75 96	36 16	91 53	24 42	51 73	74 59	45 38	99 8
83 81	14 12	75 72	20 6	22 51	8 77	36 3	88 41	40 86	46 67	49 60	59 60	13 43	67 32	29 17	53 79	3 29	6 22	99 30	34 67	24 21	9 40	70 18	30 41	10 19	50 99	57 43	68 67	80 99	63 53	73 26	81 81	5 1	48 68	2 91	90 32	97 5	0 35	27 34	56 92	42 58	44 18	19 77	39 65	84 25	33 92	45 96	71 1	4 36	58 67	35 39	76 44	95 45	26 45	78 76	55 2	51 55	77 91	23 73	79 27	43 60	28 70	7 82	60 15	96 71	25 38	86 29	41 37	98 5	47 70	93 1	87 38	65 94	69 84	82 54	37 52	85 47	31 58	61 48	92 83	62 46	11 87	72 65	64 95	18 46	38 32	91 28	21 30	89 23	17 80	52 3	16 56	66 31	12 67	1 26	94 52	54 97	32 26	15 51	74 26
35 69	7 5	58 62	24 34	49 37	62 17	46 44	63 62	18 64	10 71	29 90	87 96	75 76	60 29	22 59	16 25	17 1	79 49	93 61	56 55	21 53	76 35	47 91	32 55	95 16	11 68	83 9	19 74	6 31	96 86	69 73	53 16	28 95	50 96	38 86	30 76	52 39	85 84	98 50	3 34	64 35	27 6	5 79	40 21	39 6	41 38	45 45	86 39	71 51	82 28	67 39	90 53	26 40	77 32	0 80	57 7	25 22	48 99	61 85	89 62	74 19	14 51	51 3	44 90	72 28	97 3	65 45	92 7	1 28	66 87	99 8	13 24	59 44	80 62	81 9	31 4	55 12	23 86	33 50	12 5	68 31	70 88	94 25	43 4	91 4	20 50	88 50	9 80	4 69	34 24	15 90	42 6	84 21	73 25	54 1	36 67	37 88	2 75	8 91	78 80
9 8	43 33	41 28	31 52	50 14	3 28	6 64	20 48	42 47	56 15	59 58	7 19	98 62	61 71	64 91	34 85	44 23	57 9	1 42	8 4	79 44	21 89	81 43	24 73	53 55	65 66	0 13	48 58	58 24	51 96	91 23	72 43	60 67	47 93	66 83	88 22	19 2	95 29	14 78	96 67	94 20	36 74	23 69	28 65	85 37	52 97	92 22	15 69	17 6	27 69	80 94	89 90	99 50	2 65	35 59	90 31	4 62	62 70	25 97	30 31	18 57	87 7	68 15	82 30	29 29	54 10	45 10	70 14	77 62	37 51	38 12	76 29	5 41	40 26	97 34	22 47	12 48	13 56	10 86	83 70	11 61	86 47	75 58	46 41	49 31	78 64	26 21	69 98	84 43	71 7	16 33	74 58	67 59	93 38	39 72	33 46	63 85	73 69	55 20	32 43
41 8	86 16	16 40	81 31	99 55	17 22	83 40	50 65	95 36	23 3	24 71	51 92	90 41	4 90	79 11	77 58	71 49	11 29	43 91	88 43	9 59	94 36	61 13	67 46	85 74	2 50	15 33	40 47	70 75	27 53	65 33	91 91	87 99	96 9	28 53	53 31	92 67	3 25	30 46	78 69	45 99	84 5	36 87	93 12	98 52	37 64	6 94	68 52	26 44	80 26	1 97	32 56	56 68	0 94	49 11	48 76	20 12	25 44	62 3	18 86	63 55	46 40	60 80	21 17	14 74	64 65	29 72	10 52	19 4	7 26	58 33	8 4	13 39	75 54	47 73	74 10	44 87	55 48	76 87	59 91	12 52	66 3	31 55	42 82	73 85	33 43	39 79	35 82	34 94	38 51	22 89	69 81	89 79	97 6	52 63	54 66	72 65	5 47	82 47	57 96
57 95	54 88	39 21	10 41	62 74	8 25	27 79	42 21	61 24	78 69	38 53	0 52	30 25	99 73	17 1	4 5	50 25	92 87	51 57	91 25	22 99	6 11	35 56	15 36	58 42	19 18	33 42	77 10	65 92	70 15	26 62	88 6	93 3	63 20	14 38	67 23	29 29	40 95	46 14	71 37	16 91	59 28	81 24	55 82	24 94	86 99	73 21	79 53	76 40	44 26	23 40	48 16	72 37	56 61	69 32	41 96	18 13	52 21	45 14	64 74	87 30	12 76	3 65	28 27	31 38	11 19	43 25	95 67	32 65	9 25	7 92	25 15	66 47	5 75	82 23	34 28	21 53	80 17	90 31	74 58	36 79	37 27	97 66	2 21	13 9	60 47	94 29	83 29	1 50	20 45	53 31	49 66	84 14	47 97	98 38	89 79	75 69	96 12	68 22	85 1
86 57	16 44	0 42	72 46	7 54	91 12	44 65	66 77	5 12	18 46	38 19	78 16	95 87	26 9	45 11	82 17	49 86	85 20	6 5	12 9	70 93	25 76	21 7	4 38	17 93	50 35	41 34	69 86	37 68	24 35	81 8	22 6	28 24	10 73	75 48	98 46	34 38	96 18	67 54	1 61	46 93	9 82	68 62	63 84	84 28	43 73	23 91	57 37	15 20	94 84	2 20	31 48	11 17	52 33	14 99	88 29	55 74	80 75	51 58	42 55	62 85	56 25	97 12	40 55	74 66	48 21	90 51	19 79	59 25	76 32	87 54	77 28	54 1	47 34	29 5	60 10	58 53	32 43	64 22	99 64	39 29	30 34	33 83	27 94	53 75	73 63	36 21	71 46	65 22	35 39	13 33	93 45	79 9	20 72	8 69	83 49	3 59	92 22	61 63	89 70
0 63	76 78	56 43	70 95	25 54	42 71	58 83	9 36	48 11	15 20	72 6	30 60	49 85	37 71	18 50	62 82	73 10	16 2	31 24	81 65	67 90	28 69	95 52	84 83	47 45	63 97	91 56	90 85	77 90	32 72	54 22	75 98	3 77	78 47	80 65	85 74	27 60	14 48	36 8	46 61	97 28	92 62	34 76	61 4	29 9	89 9	86 46	96 71	98 86	65 73	24 79	11 69	50 73	88 26	69 88	21 43	45 6	10 70	53 92	66 81	79 67	13 49	17 57	12 89	93 1	2 82	83 77	99 11	6 94	94 88	71 38	5 84	87 13	23 57	8 83	57 87	19 5	55 20	68 72	39 12	35 76	82 88	51 8	22 35	20 22	64 6	41 74	74 50	60 26	52 12	33 20	40 32	38 76	44 33	59 86	4 51	1 84	7 32	43 94	26 91
38 60	46 3	3 59	13 39	15 43	99 3	97 39	33 61	58 32	82 46	8 19	28 73	55 51	80 5	61 36	40 1	95 59	12 42	6 21	54 34	63 6	71 32	75 89	22 34	1 42	92 82	76 92	47 29	37 86	42 61	72 45	85 9	64 45	94 79	14 53	35 2	44 26	27 39	16 25	52 58	11 37	66 95	18 13	93 63	51 55	7 5	4 71	10 41	56 30	86 86	17 16	45 83	21 42	49 69	32 74	59 56	36 35	84 94	62 17	87 86	57 59	74 51	81 6	83 93	78 93	25 34	23 84	26 96	24 10	2 14	43 87	29 24	98 59	67 18	48 93	69 59	73 52	96 78	88 20	91 50	20 14	41 67	31 94	65 20	9 50	5 50	34 82	39 48	90 90	68 48	19 7	60 29	89 46	0 86	79 71	70 16	50 74	53 63	30 81	77 12
66 92	15 77	44 62	1 5	35 79	17 74	83 59	74 41	68 91	25 30	60 20	24 34	58 52	59 1	48 62	76 22	11 83	5 95	34 56	30 67	54 18	64 43	82 78	96 6	10 40	98 31	14 44	95 92	53 28	69 46	72 82	18 47	50 96	39 20	57 92	2 94	28 53	20 54	42 51	71 53	80 66	87 18	73 81	45 6	84 64	12 29	78 16	70 11	49 88	33 70	56 31	23 30	93 41	89 62	63 48	43 58	77 3	6 15	29 23	97 77	85 29	62 6	90 61	52 12	65 67	81 50	40 16	91 68	75 97	9 35	19 59	7 58	99 65	8 88	27 18	26 24	22 15	0 89	37 28	61 10	51 69	41 59	46 68	67 23	38 35	92 82	3 92	88 26	13 66	94 73	55 88	32 62	86 77	79 43	16 29	47 74	31 21	21 49	4 76	36 3
