50	100
7 5	2 38	41 95	24 72	20 35	80 51	67 82	38 95	94 55	25 40	15 2	58 97	52 53	43 5	59 92	48 53	17 82	39 29	28 61	81 38	92 7	1 94	42 39	98 97	74 35	61 41	64 54	95 44	34 43	62 92	99 51	87 33	88 90	76 17	69 89	14 54	35 94	13 94	30 12	55 27	68 89	6 41	63 51	84 16	82 31	21 55	78 37	8 83	29 6	23 34	9 92	53 36	46 53	85 20	19 22	66 40	93 10	36 59	97 28	90 12	65 16	3 32	16 80	31 87	10 99	27 15	18 17	91 71	0 86	5 99	79 37	47 73	11 80	49 82	73 37	60 10	50 89	12 81	75 6	71 76	54 21	77 48	44 89	83 31	96 90	4 21	70 69	57 41	45 52	37 44	32 82	40 80	51 68	22 65	56 64	33 19	26 13	72 60	86 13	89 58
72 83	35 35	38 43	41 56	73 90	61 5	5 57	4 95	98 91	65 50	46 55	47 19	74 7	15 51	97 69	99 50	69 47	3 19	26 59	19 7	59 89	62 96	18 92	13 28	16 86	51 82	53 74	54 79	92 3	44 36	57 10	48 32	31 85	1 60	17 56	40 82	34 83	25 39	90 5	30 23	64 87	78 61	81 10	67 13	12 81	55 13	66 30	23 36	28 29	11 64	32 31	77 15	33 39	37 66	21 96	8 39	93 68	50 59	89 35	71 76	85 96	2 5	60 18	42 43	49 79	29 40	82 38	91 51	6 99	96 73	39 28	43 49	80 74	36 15	87 92	75 11	58 26	63 10	95 1	24 84	52 81	10 71	0 28	7 29	94 85	45 40	70 43	14 28	88 89	68 43	27 26	9 9	84 8	76 89	56 93	79 50	22 31	83 6	20 38	86 35
67 91	43 15	35 32	7 35	98 53	13 69	31 4	39 29	3 3	20 37	93 8	21 99	0 12	44 64	50 1	30 83	78 94	42 30	76 75	18 52	86 43	61 22	70 79	73 88	65 81	88 2	9 15	17 55	92 14	90 41	81 80	16 89	59 9	5 12	99 20	51 8	83 34	79 23	23 19	27 76	33 8	45 40	94 99	80 60	57 49	24 26	38 8	8 33	58 69	66 39	1 57	36 53	69 20	11 63	4 23	85 61	41 79	95 14	87 98	74 51	63 4	97 21	46 46	10 92	26 44	77 68	15 94	71 6	68 96	84 23	2 7	91 15	32 32	47 56	12 95	64 2	82 25	75 2	37 97	49 17	52 50	6 99	53 44	96 50	62 35	55 17	29 16	54 23	14 87	72 1	60 13	40 53	48 78	89 14	56 89	28 66	25 90	34 93	19 28	22 45
42 69	29 20	37 28	82 61	52 72	24 22	34 23	55 77	51 82	25 99	86 94	69 3	31 76	68 43	61 24	74 21	36 63	41 45	78 15	12 12	73 72	27 33	81 88	7 95	9 47	6 8	23 27	84 53	35 34	46 56	70 11	72 49	87 98	93 49	38 53	91 73	88 14	49 30	59 53	10 11	2 95	26 54	85 45	22 75	43 8	71 87	92 84	58 13	50 2	97 7	17 86	63 9	95 19	16 59	13 68	96 6	99 36	76 77	11 10	21 67	54 37	1 35	15 89	47 17	65 23	56 64	3 93	45 72	90 11	30 47	44 24	39 4	64 50	28 77	40 67	48 38	14 97	80 18	66 3	60 28	79 35	8 63	53 59	32 22	20 60	4 22	67 85	94 78	19 79	77 65	18 44	98 29	5 18	62 28	89 79	83 62	0 69	33 22	57 43	75 19
40 17	21 37	32 66	12 17	47 82	78 55	67 74	4 60	64 43	8 27	97 66	34 95	83 87	86 9	49 11	54 96	76 33	81 55	23 37	31 33	50 61	17 90	48 68	57 13	82 31	55 64	9 32	60 40	91 12	43 65	53 13	24 49	92 56	62 16	68 95	80 1	51 79	1 8	30 23	59 24	38 99	73 98	79 45	26 16	20 42	94 57	61 86	22 19	99 5	44 79	75 23	19 55	3 39	70 54	6 44	35 78	28 72	7 84	93 16	36 28	15 95	56 25	85 78	16 58	10 11	46 7	41 17	84 54	14 29	37 79	0 16	66 25	69 72	33 75	52 90	2 28	65 87	95 18	88 27	5 28	42 38	13 63	39 65	63 7	29 99	96 87	58 2	77 49	71 2	98 4	74 22	25 17	90 80	45 28	27 96	87 18	11 1	18 54	72 78	89 7
47 99	15 48	64 66	44 70	33 48	4 25	73 20	21 5	89 32	35 96	78 32	18 9	13 77	50 27	49 43	86 43	99 30	46 43	34 18	63 18	75 36	85 82	77 67	96 50	10 45	38 98	74 36	43 88	79 86	39 19	31 30	69 43	70 92	12 55	51 66	94 67	52 48	95 88	26 43	20 7	60 44	93 72	87 64	14 94	40 52	17 17	45 3	76 55	27 38	25 70	97 87	37 39	24 42	83 90	19 8	88 67	67 79	11 78	82 46	9 38	5 74	66 78	53 54	58 35	2 78	91 68	54 81	6 44	71 50	84 40	29 42	1 79	62 58	42 58	65 95	55 14	81 12	32 42	16 60	48 69	23 81	28 1	0 93	98 6	61 54	30 84	22 55	92 53	8 49	56 44	3 79	57 12	90 81	72 30	68 95	36 20	7 59	41 62	80 41	59 15
95 28	33 94	56 42	42 71	97 11	92 56	47 93	37 41	34 34	22 10	81 3	64 98	82 35	41 64	68 37	19 80	63 17	80 1	3 64	4 42	39 56	78 82	25 91	50 87	40 81	88 44	51 91	93 50	48 33	79 97	57 96	6 62	11 55	59 72	26 89	20 9	70 72	66 16	71 8	84 34	52 71	58 77	49 36	89 40	53 4	1 33	83 16	65 40	73 66	44 75	94 8	75 24	0 23	16 31	8 8	7 50	15 26	55 81	62 60	10 53	38 2	98 69	77 97	12 79	28 80	32 56	67 12	27 87	45 9	21 67	23 67	14 31	17 63	91 25	13 50	85 97	69 57	35 58	60 34	43 70	54 61	99 96	2 23	29 58	31 18	87 84	46 8	86 69	74 17	9 73	96 44	5 87	36 21	72 87	18 85	24 65	30 93	90 72	76 27	61 91
1 85	81 61	7 5	5 99	71 34	14 21	51 51	94 16	37 37	42 29	27 29	75 8	91 14	68 3	83 95	28 1	49 72	35 73	76 81	3 41	61 82	56 74	39 71	34 11	86 85	64 25	26 7	11 31	13 12	87 30	96 71	9 49	8 77	70 87	74 31	62 38	31 29	78 32	53 29	85 13	90 38	67 81	19 88	40 39	59 56	32 54	69 64	73 40	33 17	82 17	98 62	80 52	36 31	25 99	30 60	54 65	52 27	65 86	79 30	29 30	55 54	21 24	6 86	47 58	0 24	45 11	57 75	72 80	23 3	77 63	20 62	48 22	46 68	38 51	58 23	43 57	63 83	84 85	60 2	17 64	50 8	18 29	15 92	41 61	66 63	12 3	88 15	93 3	24 15	95 80	4 97	2 53	92 80	22 69	99 63	16 70	44 47	10 25	89 77	97 29
87 46	48 12	47 48	95 62	66 87	85 6	71 37	58 30	91 69	5 47	77 26	29 8	92 88	76 83	59 30	43 46	86 13	46 58	35 40	90 35	30 76	98 50	39 89	70 94	45 2	96 81	19 44	68 96	7 67	2 81	72 19	54 98	80 9	75 34	15 95	89 94	41 29	0 12	99 93	81 9	64 67	4 27	88 23	42 93	20 17	21 65	14 9	13 32	49 19	61 63	74 22	32 17	44 64	3 88	93 88	24 53	94 27	18 57	17 52	26 70	79 33	63 25	8 31	84 24	40 85	33 56	65 15	56 61	51 83	34 30	52 60	38 82	16 67	11 59	53 95	12 15	82 54	60 87	1 88	50 35	69 68	83 86	73 99	25 72	67 41	57 48	55 66	62 45	97 60	27 61	31 21	37 39	36 17	23 82	78 62	6 20	28 3	9 55	22 47	10 24
92 83	24 41	70 43	61 50	74 91	40 25	82 57	9 20	19 57	18 44	76 91	71 13	90 97	72 43	22 30	12 24	45 40	85 71	1 9	84 16	23 31	73 50	63 72	34 70	26 25	93 99	10 39	11 50	2 14	96 76	30 77	94 27	14 49	66 20	81 79	46 81	83 6	33 39	32 55	16 57	36 5	52 93	48 59	99 80	87 46	97 55	29 74	68 63	49 93	91 3	55 18	42 89	5 16	13 5	28 60	37 30	51 1	4 64	80 21	31 31	67 80	8 25	21 79	69 55	60 5	7 70	47 43	98 82	79 13	53 55	56 36	54 91	44 7	17 69	77 94	15 45	50 94	27 13	86 18	62 59	57 67	3 51	89 30	35 94	41 96	59 66	20 13	64 92	58 36	6 8	39 53	38 4	75 11	88 51	43 71	95 58	65 89	25 85	0 86	78 54
71 88	40 27	17 1	2 4	44 41	8 52	18 35	32 56	99 4	42 47	91 78	48 55	92 97	85 88	38 62	24 27	80 59	64 11	45 91	83 43	20 24	88 53	58 68	1 42	11 81	22 96	43 96	23 25	87 56	93 68	33 35	16 6	29 6	82 3	46 4	76 50	51 83	30 40	98 64	84 54	62 92	13 23	73 27	52 63	49 85	41 78	94 82	90 37	56 6	67 12	3 36	14 53	75 46	7 2	65 64	9 55	19 59	27 7	77 77	10 59	55 55	96 2	35 8	50 96	69 78	5 35	39 97	70 12	25 11	34 10	6 2	53 66	37 83	59 89	79 96	0 46	86 14	57 73	21 95	81 94	74 5	54 32	68 74	12 47	97 21	61 99	63 88	72 52	4 58	89 36	60 69	31 30	78 38	26 65	66 65	15 48	47 86	95 82	28 23	36 88
3 48	70 32	96 91	94 22	31 99	26 19	52 80	86 18	7 60	99 27	5 64	91 87	22 51	62 7	34 6	47 95	58 15	8 2	51 96	73 23	37 83	61 21	77 53	55 7	50 22	85 27	30 31	28 85	17 4	11 57	84 9	10 30	44 47	9 8	56 65	79 4	66 82	72 62	16 75	74 52	27 42	42 21	80 85	12 80	1 58	33 94	23 93	67 41	81 3	83 16	90 65	88 3	53 86	32 39	57 87	39 49	21 67	82 31	6 75	38 7	60 87	25 10	4 13	18 45	13 84	54 91	14 1	41 66	95 65	36 60	2 65	35 76	20 65	76 79	19 4	46 77	87 2	65 93	71 76	75 41	29 31	98 11	93 7	63 59	64 77	89 31	24 65	0 55	48 12	15 54	97 93	45 95	78 21	49 45	92 30	59 14	43 92	40 57	68 55	69 43
32 65	23 45	47 61	2 34	15 37	84 62	16 5	9 6	73 26	11 77	44 26	90 60	76 52	24 3	93 16	56 27	55 83	67 29	63 48	21 54	34 74	46 26	54 7	62 53	33 42	13 39	5 95	35 7	3 34	43 10	27 30	98 53	87 15	8 30	41 21	14 61	72 43	58 63	51 2	42 19	81 45	18 41	61 9	88 82	22 99	52 1	97 80	80 30	20 15	65 41	60 46	17 42	86 65	28 43	36 65	94 1	75 28	77 36	85 89	95 85	0 72	99 5	50 89	48 17	74 56	64 70	78 35	82 41	12 66	37 71	19 37	57 74	6 77	53 86	59 95	70 56	83 57	45 66	39 76	25 30	89 87	92 71	49 78	66 1	96 94	30 17	40 62	38 96	7 27	68 97	4 60	1 25	10 57	79 56	91 19	71 83	26 94	31 65	69 66	29 7
42 51	77 63	89 60	15 51	92 17	33 78	11 81	85 73	30 55	10 21	40 16	83 91	46 26	91 96	80 68	90 29	66 45	64 17	12 24	34 99	93 46	55 77	16 1	63 40	94 41	1 74	2 36	7 21	43 23	51 77	19 49	48 69	52 68	76 20	72 71	57 26	13 12	38 8	29 91	25 60	28 67	6 2	73 63	35 59	97 57	67 99	45 35	69 36	74 59	22 40	37 61	96 76	41 75	32 2	8 48	65 83	59 21	86 26	27 43	71 71	54 14	60 47	75 47	62 41	39 22	47 92	88 28	84 44	50 67	56 65	81 25	58 14	95 51	24 96	68 46	87 57	14 33	3 78	17 43	82 93	53 77	21 31	5 23	49 83	0 72	9 94	98 27	31 8	23 33	44 16	18 20	36 59	20 21	61 92	79 34	26 88	4 74	78 60	99 82	70 20
15 89	48 56	91 2	13 52	20 67	54 51	60 26	93 23	47 77	37 68	8 90	73 79	57 77	28 33	55 49	7 42	4 26	42 65	90 29	62 38	10 52	40 78	61 19	87 88	17 31	3 33	9 48	70 39	77 73	22 87	49 14	75 87	63 76	69 1	12 91	21 97	36 3	23 98	11 97	14 28	83 89	88 66	58 82	92 33	27 79	43 60	45 66	64 80	65 60	39 7	46 97	53 44	38 88	81 48	41 14	74 50	56 84	71 27	51 80	95 35	82 48	35 64	33 30	16 72	44 64	31 57	85 89	18 91	86 82	29 4	78 49	59 82	67 33	50 48	98 85	1 20	0 54	84 44	76 18	19 30	80 79	68 52	66 77	25 89	6 95	24 57	97 40	52 45	30 92	26 99	5 83	99 19	72 25	79 84	2 8	34 4	96 29	32 78	89 69	94 44
56 32	34 41	40 55	52 72	72 74	91 30	29 53	63 53	26 31	45 12	80 52	13 37	77 96	14 59	71 70	17 91	1 56	81 96	37 37	35 35	12 82	43 44	24 38	94 98	65 22	99 36	36 56	87 13	58 59	41 29	79 40	7 82	69 50	92 26	31 26	23 36	22 46	20 13	47 26	98 65	54 2	51 88	83 52	38 33	59 56	84 60	32 58	66 27	73 13	8 82	57 21	90 45	16 86	93 19	6 20	68 12	42 22	0 41	9 66	44 51	86 70	50 54	82 88	27 34	39 89	10 45	18 56	5 29	55 66	46 34	76 47	96 38	2 35	30 90	11 86	49 17	15 16	97 98	70 93	25 89	75 61	60 33	78 49	33 19	61 81	88 57	85 96	28 67	62 37	74 38	95 44	48 27	3 95	64 66	21 30	53 60	89 74	67 94	4 96	19 53
63 99	31 93	79 75	54 78	18 62	98 27	33 91	10 97	2 84	70 32	58 31	41 24	1 95	32 30	61 10	46 31	56 95	12 50	57 62	47 54	53 4	42 33	93 81	3 3	4 64	39 29	45 75	0 83	60 69	5 82	84 18	49 38	62 40	44 69	75 87	36 75	73 15	22 84	94 27	90 28	21 9	6 33	88 45	86 74	15 49	82 50	34 18	69 76	50 14	95 41	26 18	16 89	24 46	91 54	80 88	81 85	40 3	72 4	30 44	25 92	19 35	51 18	7 28	23 91	29 82	74 53	68 85	67 17	71 84	48 85	65 12	17 13	83 58	8 9	87 78	64 58	28 59	20 26	52 36	99 56	27 80	13 61	59 37	38 84	35 50	96 92	55 5	43 3	77 72	85 72	9 28	97 63	78 66	11 75	76 66	66 44	14 79	92 59	37 31	89 55
32 6	74 63	61 93	89 51	36 60	34 55	48 55	78 27	7 91	62 16	94 51	5 51	12 39	64 50	11 60	98 62	42 70	96 11	55 55	22 27	9 10	79 33	41 63	45 41	51 74	60 55	66 65	39 47	13 33	31 22	23 30	15 84	87 48	20 10	82 45	29 18	24 73	91 60	50 1	3 69	93 47	14 57	40 27	72 34	10 23	85 51	4 5	52 60	57 32	63 5	16 82	88 71	33 20	59 38	86 95	95 35	43 67	49 53	21 7	35 96	70 92	99 47	73 91	1 6	97 73	92 72	58 15	25 58	65 32	75 56	81 46	90 16	53 67	28 47	56 48	71 32	2 77	77 45	54 45	76 21	8 14	30 39	37 21	6 47	0 16	68 2	26 53	18 9	47 90	83 59	38 35	67 92	69 80	80 99	84 9	19 61	46 43	27 16	44 40	17 69
59 29	69 98	74 80	66 92	41 1	0 99	6 59	72 52	11 99	21 49	95 24	46 89	37 20	81 6	19 76	29 44	8 11	71 83	79 15	23 86	84 10	86 7	15 39	44 26	30 73	65 55	92 34	87 48	47 57	49 59	94 5	43 15	16 12	38 21	39 66	36 80	28 76	27 51	90 70	22 36	63 92	61 59	68 76	77 74	2 4	12 2	7 6	88 93	14 46	60 70	13 35	83 21	93 38	64 96	82 7	32 13	55 93	56 57	4 92	5 7	48 90	45 8	99 86	1 96	54 81	34 92	89 18	73 6	62 47	50 90	25 77	9 20	10 40	97 47	26 29	51 81	96 33	91 52	33 84	42 66	70 20	67 16	40 39	24 4	35 81	18 90	76 32	53 40	17 26	75 41	31 50	85 57	98 44	78 6	20 83	52 17	57 29	80 22	58 26	3 30
97 43	43 75	31 10	63 75	27 87	89 5	82 26	90 5	94 9	10 64	29 8	9 93	70 79	46 88	54 97	64 35	32 80	62 19	84 79	40 55	49 96	19 96	42 38	44 43	75 46	78 27	38 51	76 69	28 28	35 46	30 64	21 98	91 36	25 82	74 77	67 2	15 73	58 88	69 88	2 78	45 63	3 60	92 91	18 28	33 29	7 94	4 90	13 16	16 85	1 73	52 9	26 10	22 17	56 50	66 62	41 59	98 57	55 80	12 43	23 36	5 75	77 34	81 30	88 98	14 43	50 37	0 96	36 54	37 24	59 39	60 37	80 96	68 65	53 23	11 22	20 31	71 33	99 63	96 47	34 14	95 66	47 64	93 50	6 2	79 67	39 60	73 23	51 84	17 36	48 45	85 29	86 15	24 99	83 38	57 74	87 15	72 1	65 8	8 37	61 49
50 6	14 38	64 68	53 80	0 89	9 17	80 61	16 80	35 8	89 96	38 29	63 12	59 14	78 74	17 50	12 26	13 62	72 28	95 28	55 73	4 36	96 63	84 72	36 88	45 14	20 81	31 58	3 37	7 17	61 97	46 83	15 66	93 13	26 77	75 32	74 51	1 17	33 46	54 35	21 86	68 65	22 20	66 98	86 12	32 38	56 54	65 45	99 15	69 7	81 38	67 31	70 83	88 40	11 27	98 63	71 91	25 25	48 55	41 80	91 75	85 72	47 92	27 95	57 87	42 83	5 90	39 20	44 73	92 33	97 73	18 59	79 80	49 48	37 10	82 49	2 1	76 57	62 33	8 56	87 83	23 59	73 33	94 73	51 73	90 62	10 91	43 69	6 92	77 56	30 87	58 53	29 74	83 92	60 13	52 25	28 54	40 25	34 85	19 75	24 77
77 41	14 1	95 10	46 95	23 62	69 8	41 60	57 58	47 10	15 86	86 85	9 20	53 18	7 31	60 7	73 53	8 28	75 90	91 22	58 85	4 77	11 27	32 15	38 40	42 77	13 4	6 59	20 99	72 48	16 18	89 8	59 9	43 5	88 46	61 79	49 24	78 7	1 95	18 59	96 38	2 86	65 95	81 82	25 72	35 48	68 81	54 41	24 22	87 65	71 77	50 55	10 19	55 62	52 37	56 72	97 5	94 36	67 24	44 70	48 52	79 56	21 5	37 84	90 56	45 97	28 70	83 30	39 81	22 32	30 62	66 33	98 57	12 85	63 79	34 57	92 97	74 5	3 76	40 44	80 72	99 36	51 50	84 98	27 48	5 75	70 22	26 92	17 74	0 54	29 15	33 25	85 23	19 91	62 55	93 81	82 68	36 1	31 25	76 73	64 20
7 33	48 95	95 92	73 1	78 3	11 76	57 52	29 43	46 66	35 85	99 72	41 15	12 95	62 81	28 76	4 7	25 48	74 59	6 10	70 5	89 40	21 14	9 93	34 33	86 49	47 30	45 20	13 49	92 76	23 38	69 41	53 79	54 88	80 80	93 62	94 79	96 87	60 85	58 20	30 73	68 55	65 52	77 2	14 5	91 21	82 83	36 45	71 75	61 27	5 48	55 51	33 8	72 30	31 22	26 69	75 68	1 28	16 93	18 25	64 38	52 93	51 61	79 86	87 69	66 25	97 83	98 64	2 21	20 23	3 80	38 41	39 59	88 26	90 12	83 78	19 10	43 78	0 57	22 40	24 61	59 75	15 64	32 3	27 96	44 97	42 33	56 68	40 41	76 83	10 11	17 51	67 18	84 58	50 20	63 63	85 6	37 82	8 58	49 50	81 77
