90	70
45 98	15 66	21 5	60 36	62 7	41 87	69 96	57 56	12 17	4 24	34 34	25 31	58 27	54 73	32 73	68 63	50 42	61 86	43 12	56 44	66 77	47 90	7 64	59 98	6 75	35 40	9 51	55 40	52 53	18 37	44 25	67 78	37 81	63 24	8 25	2 92	64 53	26 33	39 22	19 42	30 44	1 36	36 87	31 31	33 97	53 87	13 29	0 72	24 53	14 97	27 84	23 71	17 80	10 96	11 13	16 40	40 93	20 57	65 17	42 27	22 89	28 61	48 43	49 52	38 82	46 81	3 61	51 33	29 85	5 38
29 90	35 51	3 34	43 10	40 69	13 42	4 96	2 98	0 59	19 80	42 70	22 81	68 79	27 28	20 22	67 69	24 84	66 67	31 70	41 21	56 70	46 87	59 32	8 74	16 61	26 44	32 82	65 42	45 93	64 82	12 79	15 56	18 79	48 83	62 1	60 55	17 65	23 63	33 26	1 63	5 20	61 15	53 2	10 18	55 22	11 88	30 44	52 76	57 92	39 89	6 15	63 71	28 84	21 67	36 51	9 23	34 50	49 16	51 97	37 25	50 8	14 99	69 61	58 13	54 71	44 13	7 83	47 67	25 47	38 5
69 64	54 16	34 38	4 27	65 34	36 39	58 87	37 97	6 90	13 25	17 48	23 66	32 60	0 31	14 2	51 69	31 46	28 61	9 76	22 65	62 53	21 32	61 80	47 15	8 11	10 89	24 92	50 28	46 12	39 45	38 65	48 39	41 52	30 37	7 66	27 73	1 40	60 9	2 28	53 99	55 94	67 15	49 35	68 14	11 27	59 83	33 29	25 83	5 28	19 30	63 51	64 90	3 53	20 74	18 39	35 65	52 27	15 19	57 52	42 7	12 89	56 6	29 84	44 66	40 10	45 13	43 73	66 2	26 78	16 77
16 55	48 44	35 32	18 6	55 63	47 15	13 64	58 49	9 13	43 72	21 91	59 16	3 90	22 93	30 94	54 30	7 79	45 44	46 94	63 27	0 50	27 21	6 62	61 72	29 18	14 66	41 93	39 53	8 72	2 65	66 70	69 98	34 8	19 54	17 6	4 33	25 55	12 96	1 30	62 5	52 28	33 32	50 85	42 95	15 51	5 78	40 62	24 20	32 60	68 14	10 81	57 92	53 11	49 1	60 53	11 94	65 33	67 34	64 79	38 77	26 64	28 65	23 3	56 28	37 62	36 45	20 56	31 12	44 58	51 81
68 7	24 93	41 4	25 62	40 87	49 91	61 57	1 48	21 95	8 48	36 2	6 98	28 19	56 23	17 79	60 70	2 64	38 82	12 87	34 42	5 70	15 52	39 83	19 61	43 22	57 60	16 47	54 62	53 76	67 82	55 6	0 13	45 7	23 64	10 8	9 87	4 20	65 48	52 54	3 49	33 31	64 33	63 84	48 8	35 66	20 82	37 13	11 57	51 16	31 22	46 97	26 55	58 48	69 39	7 2	22 80	18 27	13 56	32 12	14 22	66 40	44 67	42 39	50 68	29 13	59 91	47 6	27 27	62 43	30 89
12 9	58 8	11 55	6 72	14 4	1 92	21 76	27 59	13 59	35 60	44 54	43 22	59 93	3 6	2 60	4 20	63 30	41 81	57 51	32 18	54 86	0 93	45 98	55 12	16 55	23 62	64 78	22 36	5 23	18 35	20 74	28 56	48 35	69 48	31 5	51 88	17 8	62 78	66 10	10 56	53 1	46 29	61 21	47 45	49 89	42 43	50 86	40 88	68 46	65 52	60 30	19 45	9 55	37 35	15 5	39 61	56 17	33 62	36 82	24 45	26 63	52 48	34 58	30 43	38 35	25 64	67 81	8 70	7 79	29 79
67 28	28 63	54 96	2 87	30 3	45 14	27 80	31 50	15 68	62 82	63 74	39 16	38 67	49 29	29 65	20 57	42 30	24 74	5 39	46 76	37 42	32 74	47 73	59 80	51 68	10 30	26 30	18 14	53 65	9 37	50 30	13 62	34 15	8 44	48 36	7 86	3 6	35 82	60 97	4 73	33 5	6 23	17 81	12 71	55 14	52 39	16 31	57 45	56 21	41 96	25 82	44 8	14 84	0 17	1 10	68 35	22 69	19 21	11 69	58 41	66 76	64 13	65 24	69 33	36 8	43 45	61 88	40 54	23 21	21 45
65 10	43 24	59 69	45 3	53 87	32 71	8 17	68 87	26 12	62 72	25 53	30 14	42 37	10 20	46 6	60 38	29 71	61 59	67 72	1 30	33 87	13 61	37 1	11 10	69 7	40 59	21 75	28 31	63 6	54 3	9 29	20 2	57 19	7 14	17 26	64 7	5 32	48 98	34 57	19 2	58 87	24 77	36 91	31 2	47 81	4 10	50 41	41 43	6 26	2 30	3 77	51 91	56 48	49 67	18 47	0 15	15 42	55 74	44 1	38 16	39 27	66 86	14 33	27 83	12 89	16 1	23 78	52 66	22 14	35 79
12 1	28 39	24 52	37 35	22 46	58 97	19 24	7 85	26 45	18 92	54 4	53 23	8 12	0 42	49 63	57 86	52 64	55 65	20 75	46 24	30 71	35 93	48 70	40 6	51 89	63 96	47 98	62 69	42 9	45 2	5 84	44 1	69 62	41 46	59 17	11 8	16 2	6 57	31 17	25 4	56 56	15 22	65 14	34 36	27 49	43 94	61 30	21 22	13 73	10 53	2 48	4 86	39 14	36 36	50 52	38 36	33 81	1 87	23 59	66 56	29 88	68 95	9 11	32 90	3 9	14 56	17 31	64 97	67 68	60 76
32 85	56 61	15 83	19 15	38 24	42 32	2 75	34 1	7 84	37 29	58 91	22 28	4 10	25 2	47 8	29 5	21 47	51 62	45 25	59 1	26 22	23 22	0 90	46 94	52 16	57 83	36 52	68 94	54 93	66 41	44 78	65 82	16 16	40 13	43 57	60 99	62 49	41 22	20 9	1 89	50 13	13 48	33 27	31 52	14 32	6 22	12 36	10 95	39 30	53 47	8 53	24 7	27 78	48 63	17 2	69 92	67 63	35 99	61 51	11 8	9 48	5 10	18 93	30 41	3 16	28 60	63 20	55 6	64 15	49 88
1 55	34 41	36 1	56 38	67 14	9 95	41 14	12 84	16 66	22 65	7 55	35 34	61 50	44 59	37 67	2 89	45 77	48 38	25 80	46 67	15 6	59 10	51 14	4 92	0 46	14 90	64 34	23 88	58 98	40 54	3 57	26 7	47 48	42 63	52 31	68 42	20 54	53 7	10 5	50 62	49 6	63 66	54 9	17 26	19 36	24 19	39 57	60 21	65 14	30 91	57 8	29 44	32 69	38 76	21 12	11 79	33 90	31 75	13 53	5 35	43 79	55 23	62 65	66 91	69 26	6 27	8 35	27 81	18 52	28 36
7 76	24 33	63 35	37 76	69 44	18 61	51 72	35 7	64 21	54 57	5 42	39 67	16 11	48 3	62 91	29 67	56 4	55 64	52 66	34 86	10 10	49 57	9 35	28 48	20 3	57 52	0 12	11 47	43 27	47 91	30 88	4 64	22 99	1 41	13 50	27 4	38 82	67 33	33 7	68 9	61 44	32 39	36 84	6 64	66 59	42 14	44 73	50 34	23 97	19 85	58 74	14 70	65 14	31 49	8 14	21 67	60 40	26 40	40 32	46 70	12 34	25 49	3 24	53 82	41 91	59 6	45 45	2 27	17 89	15 43
67 71	26 91	32 3	2 65	10 35	65 37	24 62	3 76	28 64	62 31	52 60	57 35	25 88	6 40	36 6	22 79	1 29	27 25	31 17	63 35	41 74	14 62	29 42	9 37	23 42	20 39	5 98	42 97	35 66	7 91	39 78	8 91	33 83	12 8	48 97	43 62	0 94	18 53	13 93	45 85	49 58	66 35	16 60	47 31	53 3	21 74	4 39	59 27	56 71	50 48	51 59	68 3	60 80	58 12	61 78	64 67	55 63	34 89	30 94	69 3	11 40	19 96	15 30	40 19	38 54	54 12	46 79	37 44	44 61	17 31
24 46	42 72	23 97	50 89	4 43	18 17	47 3	48 90	14 83	51 60	39 97	13 8	53 94	36 89	35 24	37 38	20 32	25 21	2 4	38 65	55 83	64 25	69 36	16 6	46 89	67 32	21 99	41 70	15 80	52 46	68 65	43 44	65 51	56 3	6 45	54 42	58 47	57 38	63 54	19 36	3 89	62 89	8 74	59 15	45 60	60 20	12 56	33 21	61 46	22 93	11 99	17 51	7 90	5 98	29 64	32 67	34 88	31 45	28 27	9 88	10 18	1 89	66 97	49 67	40 58	30 2	44 22	0 6	26 65	27 74
17 72	34 37	65 30	26 47	36 25	24 28	30 76	54 85	15 72	53 33	69 86	66 63	39 14	41 19	6 88	38 77	45 35	57 64	40 35	16 90	1 73	50 73	13 18	29 68	58 26	55 16	56 58	27 36	37 36	4 16	12 64	32 18	28 1	9 46	21 72	10 28	3 96	46 7	0 71	31 82	47 14	68 19	59 86	62 5	60 57	63 44	64 86	43 84	61 36	23 11	5 21	8 49	33 26	35 43	20 92	2 14	49 19	7 46	18 56	22 6	42 5	14 87	44 29	11 44	51 38	67 35	52 68	19 11	48 56	25 83
50 60	24 24	44 93	25 87	31 7	10 32	66 31	23 29	37 99	18 18	15 80	55 72	49 57	21 58	12 31	51 26	20 87	29 66	16 40	9 48	22 44	7 40	30 88	59 53	14 91	17 51	32 24	36 83	43 6	1 3	69 48	61 53	8 87	38 99	26 77	52 97	33 6	48 77	35 61	54 15	57 22	56 70	68 11	4 60	41 47	60 16	65 56	6 27	34 18	45 57	40 12	0 68	62 85	64 81	67 48	28 39	11 54	2 48	13 68	47 69	42 16	27 80	5 22	3 73	58 10	46 56	39 31	63 50	53 53	19 53
13 45	29 59	24 42	28 96	15 4	64 55	4 69	46 37	69 85	36 76	8 71	45 58	17 67	1 67	18 22	50 24	65 46	0 92	30 77	49 28	63 80	11 36	16 30	51 44	12 47	43 37	48 17	14 24	57 41	58 9	31 20	10 82	53 62	59 2	19 30	21 88	9 97	67 22	47 17	37 70	44 95	41 25	40 32	39 71	33 72	25 78	38 73	62 60	35 89	20 43	23 44	3 26	2 79	5 9	27 25	54 92	22 51	34 65	42 51	6 16	7 92	60 39	52 55	26 80	66 75	55 65	68 97	61 94	32 90	56 91
56 28	48 99	14 47	42 36	40 73	47 53	67 31	66 14	60 86	11 87	38 19	20 83	5 71	65 73	58 71	30 91	35 63	8 1	49 12	16 65	6 31	69 50	21 99	25 73	7 55	44 46	9 69	12 63	17 33	64 66	29 86	51 21	31 12	63 3	22 14	41 1	53 50	4 49	28 64	24 31	13 16	36 43	23 79	10 25	59 90	34 39	57 91	2 66	62 96	33 57	54 84	45 54	0 2	68 33	3 48	32 53	19 61	26 43	46 63	50 87	52 8	18 84	55 54	27 61	37 47	39 25	43 74	15 8	1 39	61 61
64 5	2 83	65 96	31 70	11 79	35 85	43 4	22 61	33 74	66 30	46 63	26 3	28 52	52 48	62 40	12 73	14 44	57 72	53 96	15 46	5 24	56 10	47 88	23 5	45 50	42 88	44 24	1 8	13 94	51 58	27 20	55 80	7 59	9 89	69 75	60 7	61 28	40 6	0 3	58 8	25 20	30 11	32 28	50 19	19 59	17 95	38 38	6 97	59 28	18 93	24 98	54 14	8 35	48 50	16 35	41 48	4 97	21 36	37 86	10 52	63 31	68 65	20 36	67 19	49 18	39 77	36 81	29 81	3 4	34 28
23 46	0 54	22 87	4 19	62 73	48 6	20 29	53 94	54 61	34 41	1 33	15 77	7 95	55 7	30 51	3 23	61 4	5 41	6 40	60 6	66 89	65 9	13 45	68 76	33 38	47 41	26 56	42 45	31 9	44 60	35 51	45 30	52 42	28 24	41 88	2 50	56 19	63 24	49 33	37 28	40 55	27 17	43 72	17 53	38 83	67 30	64 20	58 17	10 29	29 79	12 85	46 1	14 19	25 49	32 9	11 60	24 18	36 69	18 36	8 55	9 76	57 46	69 3	59 50	19 52	51 99	50 2	16 92	21 68	39 54
60 18	43 55	0 95	34 40	56 64	68 64	52 74	31 43	18 77	35 13	66 28	7 52	37 61	46 10	67 99	25 4	47 4	12 77	48 43	41 32	17 57	4 73	1 37	59 75	45 37	20 89	27 54	21 5	40 60	39 22	62 80	15 8	22 50	13 85	11 44	42 37	26 11	55 45	14 84	5 29	57 54	38 10	28 26	24 3	49 94	65 81	54 60	58 12	32 97	61 9	8 33	16 73	33 82	30 57	69 70	50 43	51 68	23 16	3 76	9 78	2 52	29 50	10 1	36 47	63 46	64 6	6 1	53 92	19 84	44 52
61 18	45 92	23 53	39 5	54 79	28 23	63 16	4 28	20 48	40 69	34 82	64 7	69 19	47 25	41 81	5 92	32 48	66 74	44 63	2 43	31 4	11 71	35 64	37 57	17 73	0 72	60 86	18 58	24 64	51 91	30 77	8 26	14 37	62 31	22 4	10 54	50 87	48 45	1 75	43 23	12 23	59 31	42 56	36 24	58 88	67 15	56 6	9 36	16 66	65 55	13 74	19 75	6 16	33 18	21 26	52 81	25 95	53 35	38 13	46 46	29 45	57 91	27 9	68 48	3 62	55 45	7 2	49 75	15 61	26 22
29 88	54 67	61 87	58 53	34 65	47 70	37 77	65 13	46 16	45 83	53 24	21 66	43 60	35 92	25 53	51 99	26 67	48 30	30 23	44 40	19 38	55 89	8 75	15 65	4 33	49 36	50 23	62 16	31 40	11 58	42 97	39 86	36 15	57 67	59 67	33 81	40 50	41 82	28 31	0 79	67 13	68 82	64 21	20 66	52 35	7 42	23 5	14 35	1 50	3 15	16 6	13 47	32 25	60 1	5 18	12 16	63 78	2 70	22 78	18 66	27 43	6 68	56 5	38 34	66 47	24 90	9 20	10 74	69 16	17 56
22 28	51 96	59 48	63 39	11 14	21 2	24 81	9 92	43 61	13 29	17 12	27 99	67 94	6 70	69 97	68 42	60 12	62 22	61 54	44 20	65 41	12 37	55 53	18 90	7 60	0 5	33 47	66 22	30 62	49 21	28 5	41 37	57 25	19 97	35 74	3 81	36 43	48 37	64 18	32 43	8 5	16 71	10 2	15 1	29 93	20 72	1 61	50 66	54 53	42 70	38 78	25 49	2 82	34 84	45 53	4 80	52 63	26 48	37 30	53 34	56 2	31 18	23 81	58 21	47 55	40 45	46 46	5 54	39 4	14 4
4 17	52 27	41 68	15 29	8 89	66 51	56 19	27 33	47 51	51 93	16 50	36 38	26 29	55 25	48 71	5 4	3 8	10 13	28 68	17 8	63 40	35 89	57 63	68 1	30 87	20 72	42 57	0 89	49 24	2 45	46 3	67 65	6 85	33 71	40 83	53 39	44 21	12 98	37 53	9 66	43 2	58 38	23 36	24 87	54 69	25 18	14 51	60 16	21 79	13 47	61 60	38 92	62 28	50 14	7 99	11 83	69 41	45 11	32 17	31 21	39 83	65 23	29 48	18 90	34 50	64 65	59 98	22 34	1 87	19 14
29 52	13 75	45 44	6 43	34 35	21 52	31 16	27 87	36 40	40 25	26 44	46 95	66 39	17 33	4 31	37 50	57 63	52 60	56 49	68 66	67 61	32 36	1 89	18 29	28 31	50 2	60 74	8 68	43 46	41 33	65 57	19 26	11 23	9 78	25 18	22 85	51 26	53 31	33 51	49 25	12 66	58 85	38 77	7 9	2 94	20 35	5 86	69 76	23 54	35 22	55 29	44 94	0 36	47 51	3 81	24 79	62 34	63 83	61 84	64 12	42 24	30 73	14 55	16 18	10 47	39 3	59 10	15 77	54 31	48 50
24 16	21 7	54 7	47 90	13 3	4 28	51 6	26 92	29 47	55 44	62 95	46 43	66 88	10 79	52 85	17 16	2 17	42 48	43 38	25 19	59 50	16 85	40 63	22 73	6 43	68 63	57 75	11 54	34 60	18 89	64 22	48 64	32 88	27 78	37 56	33 25	61 97	35 84	39 29	36 3	60 19	63 62	45 71	38 84	0 10	41 31	19 58	3 15	67 8	5 90	20 71	15 59	23 62	1 48	28 98	14 44	69 83	49 48	12 60	56 25	7 90	9 15	58 8	31 12	50 96	53 16	30 25	8 99	44 63	65 33
49 44	14 69	12 4	22 22	24 13	63 80	13 18	2 62	10 56	45 74	52 32	7 43	53 65	26 91	64 76	9 6	54 98	17 27	50 42	0 27	67 7	37 62	56 60	41 97	18 78	65 56	31 19	47 18	61 55	19 36	42 96	1 37	25 89	59 86	36 9	51 25	5 86	16 75	29 85	8 51	40 67	20 47	60 23	33 61	46 67	58 32	57 65	11 15	35 60	21 33	28 21	62 66	3 44	15 13	6 5	44 35	32 48	43 76	55 3	39 69	48 75	38 7	30 44	69 66	68 22	4 23	23 6	27 32	34 47	66 74
24 31	29 95	68 26	44 28	64 90	15 83	12 63	32 80	31 66	45 95	5 33	67 33	53 42	19 61	35 34	22 38	55 69	9 50	63 62	1 52	47 87	14 25	46 16	17 36	51 66	52 80	10 54	56 49	23 94	27 50	25 78	38 48	6 98	54 49	3 37	40 58	33 2	65 93	2 54	26 21	37 19	58 62	50 2	4 23	60 85	34 77	30 7	11 71	62 41	69 41	42 45	41 13	13 76	59 54	0 62	28 47	39 99	43 52	61 54	16 58	57 63	8 41	20 11	49 11	36 82	66 82	48 33	18 48	21 15	7 70
51 53	28 69	66 78	16 75	0 17	20 37	5 87	41 47	19 11	59 46	57 49	2 19	55 61	36 26	31 41	60 32	15 27	61 8	48 73	37 74	25 79	52 25	67 54	11 35	32 48	42 4	30 70	18 96	8 43	13 98	38 24	29 53	63 4	33 37	54 84	69 95	49 28	45 66	4 94	10 35	26 26	24 81	68 20	40 87	46 38	47 32	64 20	22 1	44 75	12 3	56 15	21 65	14 20	53 86	27 16	23 83	58 80	9 71	7 74	62 3	43 98	39 22	3 89	50 2	34 77	1 78	17 11	65 98	6 68	35 30
16 32	12 9	61 60	60 2	39 94	5 31	27 86	20 36	40 73	43 30	62 76	33 27	3 64	25 23	38 94	68 70	8 48	48 75	21 19	44 2	7 40	15 23	69 18	10 20	47 5	2 58	24 59	32 20	29 52	31 53	59 81	65 15	41 20	64 75	11 47	9 57	14 18	63 60	51 76	37 69	30 84	34 46	4 73	0 86	45 29	56 75	35 97	67 8	58 20	50 25	28 90	54 82	22 41	66 74	23 38	17 74	53 90	13 91	55 25	57 17	36 51	26 2	19 91	18 77	6 46	1 17	52 76	46 15	42 58	49 27
49 58	27 84	50 30	58 18	57 79	28 97	20 92	59 78	6 58	69 80	68 96	1 50	14 73	53 72	37 74	60 58	47 57	43 31	41 47	10 7	44 12	39 69	25 11	38 33	21 46	64 56	8 48	62 29	13 73	63 71	3 98	12 20	16 54	54 37	61 36	56 29	30 57	5 48	2 84	46 67	19 67	4 55	45 16	18 9	55 18	67 75	11 19	48 44	17 17	9 34	22 5	35 98	33 81	26 81	51 9	24 1	42 95	36 9	15 68	7 77	34 29	32 88	40 94	31 92	65 42	23 99	29 32	52 51	0 39	66 20
64 35	41 21	47 56	29 89	36 3	26 75	14 16	10 46	13 1	33 68	67 40	56 51	17 94	9 59	69 49	50 77	60 4	18 89	43 96	44 88	54 4	23 64	12 23	68 41	52 78	32 77	8 65	1 30	55 74	30 21	37 60	15 83	24 13	21 59	61 40	49 11	59 1	51 58	62 9	4 99	57 86	20 33	2 29	34 89	22 62	46 40	39 1	27 21	16 80	3 81	66 75	53 2	6 4	65 71	19 16	40 13	5 13	0 75	25 78	63 37	42 48	58 25	11 85	48 9	35 58	38 11	45 60	28 51	31 89	7 67
20 77	5 13	33 7	0 88	24 92	63 9	60 50	59 38	67 86	55 93	26 74	25 40	39 88	16 47	2 71	19 49	29 37	7 96	40 36	31 13	23 86	47 15	45 70	14 19	15 16	43 90	49 33	64 39	56 26	48 37	9 17	28 82	53 11	4 30	69 37	11 45	21 59	37 56	12 50	61 6	30 48	22 32	57 72	8 67	35 80	42 41	38 63	44 85	6 65	36 92	41 46	62 96	46 19	1 24	34 80	27 30	18 52	66 79	51 41	3 33	52 39	13 36	17 27	65 38	58 93	68 45	54 7	32 63	50 11	10 7
38 59	23 99	62 70	21 56	35 73	17 56	32 62	41 58	8 67	67 8	27 67	4 70	58 95	48 17	53 25	34 56	24 29	29 36	30 19	47 46	12 85	20 67	46 31	66 21	19 93	56 21	69 86	28 42	33 23	54 17	25 78	9 71	64 27	37 6	42 25	13 19	52 56	65 4	51 70	61 55	68 43	2 7	3 34	43 86	18 74	7 2	40 65	36 76	10 12	16 64	26 17	57 86	39 30	0 75	50 95	60 62	63 55	14 90	11 2	45 57	5 78	15 43	31 22	6 58	1 21	59 74	55 56	44 38	22 51	49 58
61 69	2 15	34 23	62 54	0 15	64 92	28 64	29 86	19 11	13 67	11 26	4 73	56 39	25 15	5 90	9 65	27 38	57 30	10 53	6 52	47 41	46 16	51 75	17 85	44 14	18 97	37 34	38 28	32 29	52 53	45 94	66 20	22 1	20 78	53 47	31 89	69 26	7 91	15 79	39 56	60 98	24 33	14 83	50 77	48 82	8 15	43 13	36 70	35 65	23 65	26 49	68 81	54 7	33 13	58 68	41 72	59 16	55 30	67 99	3 19	65 23	1 61	21 89	40 40	63 25	49 89	30 20	42 96	12 56	16 97
4 61	51 92	38 45	0 79	61 17	17 16	46 47	47 67	14 2	39 6	30 45	22 52	32 22	3 32	25 82	20 92	11 31	16 24	7 58	65 40	12 68	34 4	19 81	36 58	42 51	49 35	26 73	31 95	63 6	44 87	57 58	64 49	43 58	59 94	37 61	15 32	69 3	8 84	24 80	33 54	13 73	1 22	41 52	21 26	62 78	29 97	54 90	53 67	56 67	55 38	58 74	5 22	2 6	40 22	66 32	6 52	60 95	35 10	28 14	27 63	48 4	23 73	68 12	67 31	10 67	18 41	52 2	50 96	9 60	45 74
10 62	55 2	33 64	38 28	2 80	27 2	11 51	30 58	25 72	47 11	41 44	5 40	51 30	61 52	32 2	66 90	4 87	69 48	29 51	63 72	1 36	31 59	49 54	52 39	26 59	39 42	64 68	9 78	46 83	35 88	68 64	8 94	16 53	42 49	0 45	12 36	13 41	58 36	56 97	28 99	7 3	36 14	14 83	3 70	53 71	22 23	44 18	67 58	59 16	6 19	20 83	23 83	50 7	15 92	54 81	60 17	34 82	19 1	45 88	37 6	43 50	17 38	21 5	57 77	48 76	62 77	24 78	65 39	40 71	18 28
