50	20
3 55	4 40	6 35	16 15	19 85	0 17	17 84	5 71	10 99	11 56	1 26	15 11	8 27	9 26	18 56	2 41	7 3	13 71	12 61	14 1
17 16	2 70	7 37	18 18	12 42	4 57	8 46	9 51	3 71	0 49	16 18	5 52	10 77	14 75	13 32	1 48	6 77	15 90	19 65	11 97
18 44	16 13	13 68	11 2	17 69	2 33	6 32	1 75	4 84	3 10	0 31	9 31	8 62	12 12	5 59	10 14	14 3	19 58	15 35	7 3
12 1	16 21	2 22	13 51	6 40	11 71	15 29	4 68	3 88	18 54	17 5	0 85	1 51	8 94	7 4	10 22	5 45	19 94	14 15	9 48
8 32	16 81	10 79	15 81	12 12	6 94	5 28	11 47	19 75	3 97	13 74	0 79	1 25	17 15	2 67	14 58	9 56	18 17	4 92	7 17
1 7	14 8	17 48	11 24	7 35	4 79	2 78	8 83	5 81	19 35	6 62	12 67	15 85	16 26	13 50	9 93	0 61	18 93	3 61	10 33
9 62	14 23	3 93	11 18	8 5	17 7	2 10	6 28	7 75	19 29	4 95	12 55	5 90	15 4	1 43	16 42	10 68	18 55	13 95	0 99
15 99	10 6	13 42	8 4	1 41	17 33	4 3	6 53	19 81	18 15	9 30	5 68	14 53	0 56	12 38	11 78	2 48	3 61	7 17	16 87
8 40	1 29	6 80	13 13	4 76	19 3	18 38	0 43	9 93	12 61	16 13	2 48	10 80	3 83	11 78	7 91	14 16	15 86	17 54	5 78
18 38	19 28	1 49	7 17	9 76	8 75	5 57	3 23	2 66	13 59	16 85	6 8	0 29	12 72	11 65	15 26	10 80	4 85	14 50	17 72
14 58	5 85	0 8	13 11	12 36	18 6	3 80	10 20	16 2	7 33	17 90	15 91	4 8	19 43	8 21	11 11	9 65	6 47	1 36	2 24
14 80	1 30	5 2	9 74	16 61	15 4	6 13	7 46	10 80	12 81	3 80	0 4	18 76	11 5	8 40	2 48	19 15	13 75	17 12	4 37
5 64	3 31	11 98	14 44	10 81	17 70	4 28	7 37	16 99	13 56	12 91	0 98	19 25	9 57	8 47	2 93	6 21	15 73	18 84	1 35
