50	100
38 9	81 33	29 12	60 82	21 98	76 69	30 85	18 79	11 89	94 57	96 41	98 62	97 18	44 41	49 44	79 25	63 11	31 21	17 50	95 32	58 14	55 97	59 58	28 9	90 27	9 57	40 23	20 9	67 50	62 2	24 69	3 28	80 81	72 43	22 93	51 41	66 35	32 4	16 31	86 3	5 79	6 71	64 11	15 82	45 89	70 73	42 75	47 68	65 79	14 88	92 67	77 13	75 13	46 92	61 42	2 18	13 21	48 86	82 81	54 47	93 39	12 54	99 66	36 21	19 55	83 23	53 29	10 47	33 24	41 93	78 92	85 22	56 71	50 30	4 7	8 65	91 7	88 34	69 36	26 57	68 87	84 13	87 35	37 64	73 74	39 20	23 34	71 47	74 57	89 17	52 67	43 91	57 97	0 10	27 38	35 34	25 51	1 32	34 43	7 91
39 57	48 83	27 92	24 58	45 16	63 83	99 74	87 69	31 80	54 73	3 7	17 38	23 58	47 55	94 97	81 33	88 83	32 35	49 49	7 33	61 1	62 14	97 41	4 86	36 13	1 61	15 95	5 76	41 23	84 89	96 1	83 72	0 39	40 18	91 69	21 59	66 49	52 8	79 99	25 42	90 48	72 27	77 88	50 41	38 98	11 10	82 89	8 38	71 51	35 66	30 57	86 34	20 25	34 49	73 16	46 25	18 35	95 13	58 81	33 91	85 88	64 74	53 70	37 32	13 86	67 37	78 77	9 23	43 53	22 13	70 75	75 7	80 41	76 49	93 41	12 58	28 35	92 43	74 92	60 48	44 99	56 85	2 43	51 40	65 81	55 74	69 14	10 31	98 75	68 85	89 53	29 73	59 16	16 81	26 46	57 36	19 17	42 97	14 82	6 20
37 7	22 12	58 86	36 43	17 19	53 98	27 58	33 44	56 6	19 23	0 81	52 87	97 71	6 90	47 32	12 74	83 84	4 42	69 42	9 5	65 82	98 4	87 53	38 83	59 94	84 6	99 4	34 75	64 79	8 68	74 83	24 61	66 78	90 11	15 35	85 83	26 15	57 65	30 73	25 45	5 55	42 10	44 30	23 73	77 19	96 35	35 15	60 50	68 91	49 95	70 34	45 37	86 41	51 59	18 98	54 55	95 75	43 95	75 84	62 91	31 25	48 43	40 70	29 62	80 10	21 86	76 44	72 52	89 19	63 10	82 37	2 40	81 82	78 76	13 28	61 96	3 17	94 6	39 80	1 4	28 97	92 12	16 21	7 60	71 32	50 60	41 60	11 43	10 37	46 26	88 25	91 20	73 34	20 76	79 57	93 36	55 92	32 80	14 54	67 47
27 17	44 69	21 53	32 80	76 90	10 82	73 49	6 50	92 91	59 7	98 65	84 60	13 92	90 8	30 32	43 65	40 46	0 32	54 14	2 42	77 19	52 41	58 56	39 79	93 44	20 18	37 52	71 9	19 96	23 73	99 92	14 76	5 98	89 63	11 2	45 54	57 6	3 13	55 17	26 56	97 25	28 55	42 79	8 92	49 45	91 57	61 14	85 50	72 76	69 4	41 7	74 13	15 28	68 49	7 11	51 30	75 44	1 32	34 92	36 52	63 48	65 74	46 90	24 45	96 46	29 44	87 47	70 71	4 59	81 72	18 86	12 61	94 95	50 45	80 84	82 18	47 33	33 18	56 80	17 71	31 57	95 78	67 55	48 61	88 94	38 8	60 72	62 21	9 72	66 33	79 7	22 38	35 56	16 78	78 94	64 94	86 46	25 45	83 76	53 29
93 86	8 58	30 39	47 92	51 41	13 68	9 78	71 42	3 26	6 1	58 31	25 36	17 80	34 74	87 65	75 97	92 98	26 35	83 74	64 85	33 22	59 89	40 18	86 80	62 15	24 19	29 47	42 38	36 49	2 35	21 30	32 99	22 39	20 35	94 9	35 88	81 56	98 17	49 37	80 34	99 62	38 37	16 13	67 88	12 48	56 21	5 33	76 78	52 51	15 76	7 47	77 16	11 86	4 85	60 24	19 96	74 21	84 35	14 6	79 49	10 28	78 68	57 1	97 2	50 96	53 82	63 91	41 23	43 70	45 99	70 43	68 11	54 18	1 49	39 44	44 18	28 60	65 80	18 37	88 77	90 91	66 51	46 18	31 58	0 19	37 34	72 74	91 99	95 23	27 70	89 42	48 89	69 44	82 61	55 53	85 31	23 81	96 86	73 46	61 32
65 30	82 70	50 76	13 97	89 24	4 87	91 77	80 92	41 59	63 94	81 88	28 88	45 31	7 57	36 71	52 70	31 68	79 5	97 65	49 34	86 26	35 26	56 84	78 39	71 74	58 48	60 2	0 23	67 71	92 47	16 26	75 4	72 52	2 55	26 56	6 70	87 2	59 96	53 49	96 94	12 51	70 25	47 93	29 56	84 48	46 4	76 85	64 93	1 18	9 84	23 19	94 39	38 43	98 87	90 68	5 67	11 27	24 63	15 15	39 5	33 45	17 43	10 75	83 98	43 8	99 45	73 87	77 39	61 92	34 34	8 96	19 83	22 51	62 25	95 65	48 28	55 86	3 1	20 38	27 42	18 21	88 36	37 38	68 79	51 89	74 45	32 96	40 98	93 58	25 95	69 70	44 41	30 68	14 72	21 99	54 38	66 66	57 22	85 40	42 20
32 26	75 53	87 79	78 41	43 15	71 21	9 93	23 26	41 58	65 16	4 61	28 54	51 87	61 73	8 27	48 53	20 97	14 26	3 43	26 61	34 26	37 42	2 75	31 58	38 58	49 66	91 68	82 19	13 42	56 59	44 33	40 7	86 56	74 75	46 51	88 42	97 46	95 22	50 57	58 90	60 78	72 85	22 75	27 74	59 77	62 21	15 45	53 26	69 26	35 22	19 62	6 4	84 82	16 77	33 71	98 60	54 23	7 94	55 22	24 14	21 12	25 39	70 45	63 95	99 36	67 74	93 18	5 94	96 4	52 90	68 37	77 47	66 75	79 98	39 9	85 7	0 83	36 48	83 77	18 71	81 6	57 39	73 3	42 17	29 23	76 26	64 21	11 77	89 93	80 69	12 80	90 62	92 83	30 63	17 24	45 2	10 15	94 12	1 24	47 57
64 60	62 56	24 17	12 50	35 95	80 53	37 69	30 31	83 38	56 69	76 87	75 98	0 25	85 90	44 55	69 86	98 97	39 30	27 60	4 67	70 82	96 30	21 11	90 1	91 3	34 38	50 17	87 75	8 2	59 23	19 14	11 96	49 21	97 85	73 81	78 32	53 28	14 54	1 61	57 45	3 47	88 5	89 62	13 76	15 34	86 80	60 4	46 17	25 90	20 83	32 27	55 50	22 4	81 84	41 64	93 77	84 36	6 15	17 44	7 40	92 66	42 69	29 20	95 52	65 8	72 71	54 88	10 20	68 88	43 36	82 54	48 20	45 89	67 62	61 32	52 96	58 47	38 37	63 69	94 12	18 85	5 43	23 57	74 61	36 16	77 85	33 4	71 25	2 24	28 1	26 91	31 31	66 54	51 64	47 57	9 48	99 28	79 32	16 94	40 18
20 58	73 34	4 37	10 87	69 5	63 52	51 63	61 82	1 67	95 38	39 53	35 82	83 84	87 88	65 32	37 14	99 97	8 11	80 88	91 70	67 88	62 50	53 99	93 51	76 72	11 4	90 58	15 91	98 86	66 35	47 99	48 90	28 70	42 47	77 50	41 64	74 40	29 92	9 75	25 41	97 29	75 73	32 4	71 61	86 34	82 34	3 80	54 82	14 81	92 62	89 93	34 46	27 40	18 17	55 8	2 12	79 4	36 35	49 94	21 91	56 11	58 81	88 13	96 85	12 85	5 10	57 34	52 73	46 50	19 74	13 33	81 45	38 83	78 86	94 89	72 70	0 9	24 8	17 70	85 32	59 1	7 76	22 80	70 91	64 99	6 10	31 26	23 14	45 92	40 44	60 85	16 95	26 74	30 12	84 14	68 35	43 5	44 52	33 90	50 3
53 46	29 85	14 56	7 16	52 8	89 91	37 36	16 63	44 30	49 47	69 98	13 25	11 33	54 91	88 94	32 89	64 32	82 84	35 84	90 60	22 8	27 69	85 33	68 48	86 80	58 33	18 71	56 20	57 1	73 70	55 4	31 34	3 51	80 51	0 82	67 90	81 28	10 52	21 61	97 52	28 85	99 21	6 76	12 12	84 7	60 49	94 55	4 98	23 25	66 98	77 30	25 55	92 57	50 87	71 4	1 14	34 39	96 72	24 19	2 73	95 70	93 70	19 50	87 88	39 94	15 80	74 17	40 12	98 87	9 42	59 35	75 39	26 68	46 19	83 2	76 3	45 10	43 47	47 29	62 11	8 76	41 35	65 43	79 48	72 60	51 4	63 37	91 33	61 43	20 79	17 95	70 97	5 42	48 29	33 40	78 44	38 11	36 9	30 11	42 71
62 46	81 98	17 85	61 74	19 57	37 50	73 79	52 35	95 27	24 13	58 3	97 70	72 76	40 50	70 99	59 68	33 85	7 41	12 56	35 26	3 64	29 83	63 80	93 89	38 80	32 59	50 20	4 57	69 2	83 55	18 3	71 48	44 98	46 45	43 89	53 3	42 99	56 37	66 82	14 67	54 67	68 71	2 2	16 41	55 44	36 32	47 42	11 61	1 85	92 27	49 49	82 71	57 75	79 23	25 60	88 94	22 68	98 19	21 72	85 65	31 90	13 92	76 78	89 2	20 69	23 41	5 24	84 10	26 81	9 20	77 94	6 28	86 96	96 45	48 79	74 80	8 68	30 78	75 20	41 28	0 27	67 3	94 8	39 56	60 46	87 31	27 34	90 57	78 78	45 25	10 40	64 70	91 65	80 45	15 30	28 99	34 97	51 25	99 92	65 16
83 31	15 4	74 30	48 99	90 30	66 27	94 22	76 26	78 62	20 45	63 44	17 76	44 57	9 47	42 60	19 81	89 97	57 27	30 47	99 27	24 81	72 70	16 78	18 21	13 16	82 52	43 52	36 54	95 10	70 72	29 88	79 43	2 4	71 76	65 29	41 27	54 32	32 94	80 95	60 89	14 78	23 2	73 40	84 48	61 72	98 67	37 77	6 18	75 63	52 87	96 43	55 37	33 97	77 28	92 74	86 37	59 73	68 14	3 52	25 57	51 92	8 80	21 57	12 14	39 32	31 12	93 4	62 60	67 66	40 73	38 86	46 34	91 6	5 33	0 65	34 72	35 40	7 3	49 10	28 76	45 85	69 84	27 95	85 49	4 12	10 3	88 45	53 69	50 96	97 46	81 53	1 26	22 48	87 16	56 28	11 14	47 97	58 26	26 98	64 66
68 60	32 29	94 18	89 24	80 91	37 22	46 36	0 84	10 32	34 90	64 52	92 93	1 59	69 86	15 26	41 33	43 34	61 84	16 21	2 10	12 86	88 36	39 87	5 84	86 72	76 83	31 28	29 55	19 68	3 7	66 32	9 29	13 79	98 72	79 97	93 31	58 27	26 87	7 32	85 14	90 19	38 65	11 86	6 73	42 86	74 94	65 12	52 2	22 9	77 75	24 69	60 58	91 51	18 73	49 73	50 10	40 95	87 69	33 13	97 77	44 9	84 96	23 51	35 73	47 91	73 14	82 36	96 3	78 89	48 61	55 46	70 99	67 16	75 90	20 78	95 19	99 32	53 43	81 22	57 29	28 89	72 43	62 14	36 52	25 64	30 33	71 24	4 5	59 53	54 46	17 95	56 77	63 61	45 4	83 89	51 53	8 68	14 58	27 29	21 89
59 53	82 52	12 31	0 44	32 50	70 43	41 44	11 33	29 60	65 69	67 45	9 82	51 64	66 19	7 88	30 94	45 91	5 61	15 60	75 10	43 19	21 62	86 43	93 48	76 38	8 18	92 44	17 88	98 31	37 54	74 26	18 98	42 53	1 81	89 98	78 36	6 94	58 37	68 82	34 31	20 5	35 51	63 81	62 33	31 10	49 35	13 30	26 85	84 44	88 42	53 60	83 71	47 72	64 97	22 64	91 65	10 90	39 73	25 72	52 12	40 19	56 41	33 72	85 33	81 62	96 94	80 48	48 70	14 36	71 42	24 5	79 50	19 44	95 79	28 16	23 57	3 41	87 58	55 91	46 64	61 45	27 15	97 32	90 99	36 64	54 13	69 58	57 69	60 29	16 44	99 21	50 55	73 40	77 36	44 27	4 52	94 67	72 32	2 97	38 95
81 48	44 23	49 44	64 76	96 99	83 89	61 35	88 26	93 81	8 44	19 31	31 7	26 69	54 18	80 83	17 36	85 63	75 55	95 74	28 47	1 61	74 16	73 11	70 56	45 5	78 94	11 38	32 39	58 33	57 70	9 32	16 61	69 43	4 85	91 14	92 29	13 67	34 81	10 27	37 65	14 85	24 94	53 3	38 28	94 12	82 65	21 78	23 22	86 81	72 31	22 5	39 91	33 84	63 55	99 50	47 19	25 17	62 40	15 73	98 57	42 6	12 32	52 75	2 92	50 2	36 73	77 43	68 81	20 59	51 49	76 39	29 17	79 93	27 55	30 62	87 33	56 76	55 13	40 81	7 56	71 79	18 44	89 49	59 55	46 88	41 83	43 34	6 48	66 70	48 72	90 16	60 40	5 11	97 98	65 71	35 67	84 43	3 43	67 45	0 80
81 14	9 73	7 27	24 83	3 27	14 4	75 3	5 49	77 91	96 33	32 66	94 11	0 87	12 44	46 56	72 69	95 28	35 28	26 64	33 51	28 18	41 65	47 62	36 22	99 9	92 35	8 46	11 56	6 8	31 27	37 12	40 79	86 35	65 22	91 3	50 45	30 15	71 6	97 60	89 57	10 90	48 17	25 41	63 51	84 23	44 64	60 62	57 31	85 36	17 3	83 1	18 70	93 82	49 11	66 81	90 7	53 36	87 11	55 45	80 89	2 24	56 66	59 71	98 47	38 87	73 30	43 98	88 35	27 37	39 62	78 70	79 77	22 39	52 97	82 26	19 53	70 4	45 88	51 28	61 34	64 63	54 69	13 94	74 20	23 78	4 83	76 62	68 31	42 24	16 97	21 45	62 87	67 27	1 73	58 15	20 13	15 72	34 15	69 29	29 81
1 65	43 1	17 79	79 20	77 68	82 85	13 84	59 55	75 26	89 70	28 88	6 28	3 32	51 1	48 84	56 87	68 92	8 75	44 5	73 52	15 20	80 14	74 61	70 87	24 48	57 48	91 10	60 41	27 47	22 45	19 78	4 42	16 23	87 8	47 72	62 99	9 76	66 90	85 6	58 42	88 87	32 78	21 86	12 20	92 63	2 58	72 45	11 11	42 66	76 34	39 47	52 20	31 62	83 91	7 55	81 36	33 71	46 36	95 98	10 44	55 77	86 92	97 15	41 94	93 86	64 81	98 65	50 24	54 19	35 84	45 47	67 40	96 1	53 12	38 34	36 32	23 99	30 71	37 72	61 55	0 88	69 84	14 59	84 20	99 74	94 86	5 69	20 76	65 41	18 10	90 56	78 67	29 42	34 25	71 57	40 16	63 23	26 17	25 48	49 69
37 42	6 26	9 20	94 73	54 62	87 31	98 58	20 52	36 83	96 90	21 16	63 41	28 19	82 97	4 89	80 34	83 90	25 68	50 15	89 78	81 91	64 11	48 44	41 88	53 83	52 98	11 21	44 97	77 88	33 62	24 45	74 56	13 97	73 36	57 11	40 4	18 9	42 19	69 58	78 44	0 47	46 65	29 80	58 80	3 20	97 71	85 60	66 22	39 26	76 26	72 39	27 33	79 5	65 60	56 57	60 36	93 52	70 25	92 3	51 96	43 24	31 70	59 80	10 36	55 23	86 22	17 74	84 63	68 56	75 32	1 23	90 14	47 9	61 57	30 85	38 40	2 82	19 90	34 88	95 76	15 68	14 18	12 55	91 60	7 95	35 76	67 1	16 6	5 12	22 82	32 52	49 7	71 11	88 93	99 15	23 75	62 48	26 85	45 48	8 38
71 51	81 15	53 43	63 47	19 18	86 84	95 35	5 61	37 11	85 77	56 48	32 74	22 13	91 95	40 7	16 70	88 33	30 93	67 68	79 35	73 94	45 41	20 34	92 40	24 19	89 48	69 92	29 40	2 26	31 81	61 73	47 46	10 46	44 47	93 36	26 51	76 41	17 55	96 94	72 62	0 3	23 2	48 66	84 17	42 41	90 98	65 51	57 97	8 51	1 55	6 21	77 11	66 17	87 38	74 48	7 13	12 62	36 70	4 18	51 38	49 93	97 9	70 42	43 87	55 72	41 57	98 65	58 3	62 9	99 82	38 87	75 36	21 95	94 62	27 5	3 65	78 3	34 65	11 34	52 98	14 95	33 22	46 74	15 91	9 49	54 68	28 34	25 88	13 26	60 11	83 7	82 91	64 12	50 71	68 41	80 77	39 4	35 60	59 63	18 12
28 13	55 36	52 5	39 54	21 42	2 13	40 17	8 77	47 82	5 83	53 63	69 76	51 50	73 35	99 30	32 22	84 45	1 16	37 43	71 49	88 95	62 70	43 5	26 17	78 19	70 3	56 58	58 68	12 68	18 66	30 85	13 64	48 60	81 67	23 65	19 82	91 40	35 76	17 63	82 8	44 88	60 8	54 87	16 88	22 86	86 4	92 20	64 4	76 66	0 24	42 1	6 9	72 37	67 79	89 1	66 46	80 9	49 32	95 79	94 63	45 25	10 83	93 82	87 52	15 28	38 69	59 4	50 48	61 31	83 69	7 31	36 91	14 18	74 42	75 36	9 42	29 69	3 25	63 79	77 92	25 75	65 97	97 30	96 16	33 9	46 58	41 58	4 3	57 83	34 27	20 69	98 66	90 39	11 83	85 7	24 54	68 8	31 93	79 37	27 80
28 14	58 42	93 87	80 98	85 68	62 30	7 6	1 78	39 42	75 36	63 23	72 35	35 99	59 44	48 19	69 56	61 33	67 72	76 49	81 50	49 19	41 86	53 40	37 52	24 31	74 84	16 45	13 26	14 85	64 97	42 25	22 15	92 30	98 49	27 91	77 26	68 14	56 49	20 15	25 53	29 9	94 27	6 68	96 3	26 11	38 9	87 93	50 81	46 10	0 18	8 12	65 33	36 46	47 41	45 93	30 55	40 16	23 60	15 46	54 91	90 14	88 96	18 53	55 78	12 62	52 9	3 13	89 38	34 27	44 78	43 13	17 95	31 54	78 75	70 85	57 72	71 16	66 77	32 58	99 89	84 1	9 37	2 94	95 31	91 89	60 81	83 46	10 43	97 7	33 3	4 56	11 19	5 29	73 76	82 81	79 10	19 75	51 8	21 24	86 6
69 37	78 48	1 28	75 61	79 24	14 56	64 17	56 22	81 37	65 80	55 4	18 44	82 23	72 68	35 71	19 59	58 86	40 55	8 50	38 45	74 22	28 82	63 96	4 8	7 41	76 40	89 88	60 67	70 89	52 89	71 22	0 53	73 41	2 61	32 9	87 89	33 10	26 57	80 76	99 65	42 91	93 62	27 97	68 62	95 54	39 90	49 50	5 68	45 9	34 68	16 21	11 19	88 9	92 4	53 44	98 9	36 73	21 5	10 93	23 10	91 52	86 80	44 35	77 88	25 32	50 36	29 60	24 45	85 53	17 6	97 22	62 43	3 86	83 41	15 20	48 48	37 91	13 33	22 10	31 15	59 26	41 9	9 13	47 71	90 78	94 33	96 17	46 17	6 31	30 38	67 73	12 32	20 29	84 71	51 10	54 94	43 40	61 55	57 48	66 40
96 17	92 64	16 60	80 6	62 40	18 16	47 3	94 6	56 49	31 59	39 64	34 22	40 81	95 20	22 56	17 57	68 16	35 99	29 20	57 13	37 8	67 5	10 54	71 61	73 34	72 45	46 80	2 33	54 50	30 6	74 46	63 14	91 55	20 25	98 24	12 49	53 64	23 50	65 30	99 98	38 23	69 7	88 59	6 1	44 59	14 41	81 64	59 71	43 97	1 13	21 85	26 97	79 65	42 12	41 84	25 12	13 23	28 65	7 9	15 44	45 2	60 22	0 8	64 51	5 98	51 33	8 85	70 98	24 99	85 40	61 62	3 52	89 73	27 80	93 62	97 93	19 8	48 27	50 58	49 45	90 69	78 58	66 7	36 69	11 45	86 31	4 64	82 48	9 16	76 91	52 68	32 38	77 56	83 56	87 60	33 12	58 14	75 57	55 92	84 69
