50	70
15 21	62 11	14 64	69 78	41 43	6 76	2 76	10 16	34 52	51 99	53 48	18 48	21 34	65 83	23 65	43 90	46 76	68 24	67 68	27 23	32 68	38 62	56 45	13 85	37 12	9 21	3 78	64 79	20 5	29 23	54 61	57 14	17 53	58 67	24 31	59 4	40 46	60 67	31 78	16 15	30 70	36 40	44 63	49 91	35 9	33 55	55 86	66 41	45 5	48 39	5 84	42 22	63 96	11 20	4 14	28 34	50 94	8 49	1 55	52 33	19 38	47 52	7 39	25 18	39 84	61 25	0 55	12 42	26 15	22 71
46 15	27 28	36 31	41 21	35 89	22 84	25 36	39 83	40 24	16 60	56 1	2 52	32 32	29 24	66 81	24 13	64 73	45 98	6 18	9 81	4 55	67 76	21 22	31 68	3 42	10 44	51 78	57 62	5 67	8 56	38 61	42 71	1 56	68 15	15 3	53 20	59 92	19 20	33 91	28 47	12 22	69 9	26 35	61 73	58 98	18 61	65 68	47 18	50 19	62 20	44 47	48 81	55 57	23 64	52 12	63 36	13 60	54 2	0 81	20 76	11 10	14 43	30 26	37 6	7 93	17 43	43 28	34 80	60 37	49 36
61 19	25 16	14 66	35 17	68 70	20 35	56 74	23 41	21 33	28 5	63 23	30 7	46 27	52 36	3 9	6 64	51 20	54 18	50 59	11 39	42 33	5 55	8 61	66 68	38 85	2 19	47 79	57 50	59 74	60 19	37 21	24 65	22 22	12 37	27 24	26 62	31 1	17 26	39 92	69 20	67 52	43 74	41 55	4 34	36 10	29 83	0 83	34 9	1 89	40 57	44 9	32 38	13 95	55 92	9 30	18 54	33 45	7 38	48 59	10 49	58 66	15 82	53 43	64 56	45 22	16 67	65 75	49 78	62 15	19 52
55 59	0 2	18 51	15 98	7 43	45 74	39 96	61 17	5 33	65 13	62 61	63 94	9 30	58 98	42 74	33 13	66 97	47 63	35 99	20 19	22 21	17 68	14 55	32 6	69 4	28 64	53 19	37 82	26 48	60 99	50 66	34 69	19 61	54 61	4 61	29 87	48 30	40 95	56 93	51 81	49 7	11 81	64 41	8 20	44 44	38 25	3 22	52 38	43 46	27 66	46 43	36 49	25 7	2 31	6 32	23 80	16 73	67 41	31 69	30 65	41 18	57 40	68 93	24 89	13 24	21 16	1 38	12 75	59 11	10 10
64 72	21 62	37 21	66 14	12 75	45 34	44 26	19 67	26 73	30 42	61 70	33 16	54 67	57 59	8 55	17 74	25 89	2 99	68 96	35 35	29 95	43 9	40 19	69 79	39 77	58 43	4 70	62 89	52 45	47 72	50 33	63 91	22 22	60 59	10 23	49 91	53 36	38 23	56 25	36 57	15 21	11 98	13 61	32 30	18 42	67 91	16 84	23 72	0 10	34 43	65 2	24 51	6 35	3 24	41 58	20 34	7 97	51 82	27 75	55 4	5 50	31 83	14 59	28 65	59 27	48 68	42 41	9 45	46 42	1 3
1 1	69 3	44 54	55 19	40 80	54 83	37 4	43 25	63 37	52 49	30 19	14 69	51 45	42 67	19 81	29 71	58 12	53 73	24 8	28 68	62 45	31 32	46 39	38 27	36 66	18 44	5 30	7 34	50 31	64 84	25 49	0 60	56 22	47 39	26 20	23 42	32 95	57 74	66 14	15 89	2 57	8 80	41 63	27 8	48 49	11 67	22 92	10 56	67 15	60 86	68 99	6 91	59 45	65 80	39 15	16 88	21 50	13 45	49 55	17 47	4 93	9 93	35 10	20 22	3 25	12 99	33 56	61 28	34 67	45 72
25 67	35 30	43 79	13 10	17 13	45 82	27 46	68 53	57 85	63 23	40 74	64 81	20 15	32 48	15 56	55 39	47 92	11 6	12 13	53 48	58 63	67 63	34 52	59 6	2 77	65 94	51 34	18 40	24 17	6 70	48 41	62 55	29 60	33 98	69 31	14 75	66 94	60 75	28 69	39 27	42 71	10 30	54 47	36 37	41 45	31 93	50 60	0 78	19 6	46 98	26 58	5 19	16 49	3 35	30 32	49 18	1 26	23 43	44 77	61 93	4 70	9 34	8 49	22 43	56 84	21 15	52 97	7 43	37 53	38 7
62 26	52 58	45 10	36 31	35 64	0 97	39 11	40 63	47 32	43 47	19 32	7 74	38 81	12 24	1 76	67 65	54 23	60 81	56 90	16 85	53 81	51 7	24 41	44 6	49 16	26 76	11 70	18 77	27 69	59 55	46 92	30 58	21 86	29 27	14 29	61 20	31 37	10 67	23 71	20 84	3 88	41 98	57 55	34 55	8 50	33 6	15 30	69 59	22 69	66 16	25 74	28 55	63 78	64 11	65 59	37 58	4 36	58 19	6 26	42 53	68 49	17 71	9 8	5 21	55 62	2 22	32 40	48 1	50 77	13 59
28 84	11 35	26 97	49 73	58 31	21 47	0 24	20 83	30 40	14 93	16 46	51 27	47 53	44 54	41 44	7 85	61 29	59 44	43 23	17 1	5 72	64 33	9 65	46 7	12 4	2 73	40 44	53 67	62 45	39 3	55 27	52 35	22 47	68 34	57 77	29 3	42 25	48 21	13 26	66 18	18 28	25 39	3 89	19 49	4 1	65 82	6 37	27 63	36 17	54 2	32 9	56 35	38 25	50 7	31 68	60 48	34 85	15 35	1 37	8 64	69 54	24 76	33 65	67 34	23 40	37 88	35 67	10 93	63 46	45 16
31 38	49 36	34 39	43 11	63 78	64 1	39 96	18 34	5 19	59 47	58 18	47 88	20 2	56 36	17 73	24 28	55 84	44 12	30 70	9 42	28 41	12 86	1 28	27 86	2 7	69 21	29 72	40 11	3 63	48 26	13 11	23 79	4 34	33 30	50 99	62 47	52 14	0 3	46 4	68 29	53 32	36 56	60 54	8 52	21 8	35 68	7 65	45 37	11 32	51 37	67 64	19 66	16 14	66 20	22 46	54 62	65 44	10 97	61 54	37 58	57 58	32 80	42 15	25 39	15 65	38 4	26 33	41 71	6 3	14 57
36 83	23 93	14 6	65 52	61 64	63 46	9 30	2 47	67 5	28 23	18 39	57 32	68 2	19 20	31 98	53 82	34 40	27 24	43 41	37 52	48 13	49 16	50 88	60 39	17 63	35 23	33 47	20 5	4 91	54 97	6 43	12 4	5 7	29 32	52 57	24 68	69 15	11 15	1 26	7 3	3 98	64 85	16 83	22 35	21 77	30 97	10 59	26 17	8 60	58 45	39 2	59 4	56 58	15 67	38 22	47 62	0 62	41 71	51 60	55 34	40 87	44 41	45 1	13 78	62 80	25 13	32 96	66 98	42 59	46 56
57 63	55 58	46 91	39 15	53 20	1 82	42 31	6 96	66 56	29 95	48 33	31 50	9 38	60 81	4 41	3 99	2 18	65 81	7 56	30 41	37 20	25 2	36 98	61 71	56 87	15 43	51 48	59 56	68 83	16 37	52 73	18 17	21 78	5 10	28 21	40 80	10 53	64 13	45 32	50 35	0 91	20 47	38 64	49 68	24 80	26 54	32 27	43 30	14 75	41 81	11 64	44 52	54 85	63 80	27 85	13 39	8 16	19 7	34 88	12 98	23 76	35 57	58 92	69 61	47 71	33 96	62 47	17 14	22 85	67 3
62 72	61 23	29 20	65 72	8 8	13 80	49 5	27 96	17 12	31 31	39 19	30 62	44 84	5 49	32 55	64 94	28 99	67 26	48 54	59 76	6 73	68 30	41 53	1 91	58 57	51 60	66 21	42 10	45 80	20 7	19 65	55 38	63 70	60 82	2 28	25 49	40 82	11 44	57 45	15 26	46 11	43 28	7 5	12 7	34 62	50 8	52 47	53 31	9 69	56 78	0 88	22 32	16 12	33 79	26 42	38 84	36 41	24 45	21 17	54 43	47 79	4 55	35 10	69 33	14 79	23 79	18 17	37 14	10 28	3 41
11 38	52 16	29 89	4 37	60 93	65 61	57 62	1 82	18 79	43 5	28 7	62 57	59 47	21 61	38 4	47 33	25 99	48 9	40 17	66 44	51 18	12 95	32 46	39 96	34 88	45 20	37 88	50 26	20 45	44 21	19 74	49 32	13 10	17 81	7 54	64 41	63 85	30 9	16 74	15 45	3 48	5 61	26 7	9 29	0 52	68 62	24 2	8 33	69 70	67 99	22 10	61 36	2 30	46 42	41 61	58 85	14 18	53 80	6 69	36 97	56 97	54 49	35 60	33 43	23 35	31 55	10 96	42 57	27 59	55 89
7 15	65 79	36 88	55 88	68 99	44 5	27 51	66 10	43 37	57 94	17 17	0 77	59 22	16 14	33 99	67 99	24 12	30 42	12 50	60 96	2 11	25 1	52 41	54 28	61 90	49 1	20 77	9 78	29 75	11 62	18 95	31 2	32 86	14 85	3 79	48 69	6 16	64 96	51 4	42 21	26 80	8 38	13 2	5 63	47 61	63 83	45 20	4 23	15 92	10 73	21 37	1 20	56 16	37 94	39 48	19 20	28 93	58 84	35 89	40 56	69 94	62 15	22 22	53 43	38 36	41 46	50 6	23 70	46 30	34 72
56 94	25 52	10 6	41 73	49 95	1 77	62 55	67 42	12 83	60 73	31 18	59 99	14 28	9 34	6 80	2 26	42 58	63 6	17 6	50 76	54 86	13 6	20 72	47 79	38 85	28 49	45 50	15 52	39 3	46 66	43 48	0 70	35 37	26 27	11 69	7 49	19 81	68 56	36 72	44 89	53 15	48 71	27 66	69 49	52 79	40 42	64 79	65 9	57 28	34 36	24 23	32 33	33 59	61 31	21 14	29 50	18 64	37 96	5 31	23 3	66 80	51 29	30 18	16 8	58 89	55 95	4 82	3 65	22 40	8 36
64 37	38 63	7 73	11 66	0 4	35 64	55 98	50 5	68 63	66 13	33 53	57 73	28 7	4 46	41 31	8 58	54 33	10 23	59 28	20 12	56 78	13 45	40 83	19 59	62 56	25 14	43 82	32 35	52 97	60 72	9 90	2 74	67 88	61 14	30 45	1 51	5 5	6 50	51 32	53 61	17 58	26 11	24 9	36 45	14 42	27 99	37 78	47 71	46 92	3 23	15 60	16 12	58 27	45 9	48 65	44 26	12 27	23 50	39 25	42 72	49 36	63 64	34 39	69 41	18 57	65 63	31 99	22 63	21 74	29 18
52 26	16 19	35 27	0 30	42 81	15 26	56 50	18 96	26 8	48 2	46 17	39 41	6 80	1 28	50 96	8 20	51 15	64 61	59 99	54 73	34 6	37 9	67 15	49 50	62 94	45 44	31 56	41 47	33 1	44 5	14 12	58 81	2 7	57 72	12 12	23 42	38 1	13 1	32 20	36 98	17 83	9 29	5 11	29 81	60 41	53 77	43 51	22 43	65 80	61 83	7 82	20 44	27 3	68 35	47 78	19 60	25 8	4 98	10 85	3 80	66 85	24 15	11 3	30 87	21 60	55 39	28 52	40 93	63 48	69 93
58 41	21 67	31 37	51 39	16 50	62 52	59 73	4 15	12 69	43 4	28 77	5 95	67 86	60 56	50 68	35 54	37 70	56 45	19 50	52 60	0 34	22 36	23 99	27 44	54 98	47 64	34 83	30 91	68 72	42 2	14 64	57 64	3 39	55 67	17 97	49 43	44 2	2 37	48 65	18 91	7 26	15 2	63 30	66 37	1 17	46 82	24 79	25 10	40 17	64 52	6 86	69 28	39 53	41 10	38 42	61 96	53 25	29 71	36 21	26 63	11 52	10 81	9 96	32 50	8 47	65 63	33 24	45 59	13 34	20 74
23 66	22 60	1 39	24 28	39 22	67 49	5 47	46 54	63 94	28 33	30 59	17 82	19 14	11 60	51 81	66 6	35 50	16 36	8 61	6 18	58 96	65 27	9 79	38 72	49 30	68 27	10 38	64 92	42 49	0 62	21 5	7 37	61 52	33 22	15 36	47 61	27 94	59 90	37 82	52 59	56 47	54 44	48 96	34 83	69 91	29 66	12 64	62 97	50 51	26 15	31 95	3 6	14 56	18 98	4 70	60 65	55 77	43 3	53 48	57 8	20 32	36 72	45 77	44 39	32 53	25 81	13 99	2 99	41 73	40 2
39 3	49 13	51 1	1 30	56 37	11 49	40 73	19 55	3 43	0 48	34 40	23 64	12 8	47 8	26 94	29 41	10 9	6 84	30 38	68 14	21 45	41 59	58 62	25 35	42 57	8 69	52 27	50 96	28 73	53 91	69 37	36 22	59 68	43 44	57 37	48 39	14 72	61 92	67 50	44 56	45 63	31 28	17 37	5 31	4 96	27 98	2 13	15 99	60 67	7 40	62 24	54 39	22 94	32 15	33 18	63 56	66 91	9 47	16 59	38 43	20 56	55 68	46 55	24 58	35 75	64 56	18 9	13 65	37 96	65 35
13 39	36 27	2 88	10 87	53 47	55 89	50 47	17 76	18 76	5 22	60 12	30 48	14 68	61 53	41 19	46 25	0 55	9 54	32 8	16 11	69 95	37 75	22 11	23 32	64 36	1 99	26 43	38 63	63 44	25 58	62 24	20 71	54 20	28 53	67 60	40 97	27 99	49 4	48 70	7 87	12 16	31 38	24 2	58 72	35 3	56 63	42 87	11 13	29 17	4 4	51 67	45 27	3 87	68 39	15 9	65 32	34 48	43 71	8 21	57 8	19 22	66 63	52 80	21 38	39 40	44 3	47 53	33 72	59 40	6 99
34 13	48 86	52 78	17 92	20 34	8 85	25 98	24 84	19 5	16 81	22 84	29 28	28 40	61 42	69 55	4 16	46 40	65 35	47 63	14 63	1 46	66 45	32 87	0 75	12 73	18 67	10 44	26 20	31 30	55 13	57 74	58 32	30 26	7 66	33 53	54 2	9 9	27 46	51 81	35 23	59 96	39 39	50 45	68 87	42 32	40 27	21 31	11 70	41 59	23 73	37 56	15 59	64 15	3 28	60 72	53 71	13 7	56 9	62 51	2 73	5 12	36 60	44 67	38 73	67 47	43 29	45 13	49 60	63 84	6 35
67 6	37 87	29 63	8 28	64 74	9 80	1 41	15 6	34 11	2 91	13 16	55 58	42 4	38 11	63 80	58 19	6 9	27 25	12 28	43 70	48 93	4 54	5 76	3 25	57 47	28 65	50 54	35 66	26 61	44 28	22 36	51 19	25 69	33 54	62 48	18 87	31 40	32 98	41 74	0 3	47 20	7 19	40 58	56 8	59 61	39 88	65 49	36 56	61 34	60 35	45 12	17 16	10 93	19 72	11 41	46 6	23 5	49 66	66 57	24 22	52 89	16 65	69 8	14 89	21 93	30 8	54 91	20 56	53 91	68 6
26 76	41 87	27 76	55 99	0 75	45 68	49 56	59 8	23 19	46 24	57 79	25 46	31 87	21 44	29 21	58 39	65 24	51 26	67 75	13 2	60 22	12 29	40 54	32 75	30 57	10 5	28 21	35 59	1 9	18 7	8 62	48 6	56 68	17 17	68 96	63 16	11 21	54 68	9 27	39 63	69 64	47 99	34 13	64 65	20 45	3 72	6 68	19 95	62 77	5 78	36 2	33 68	14 37	50 29	38 80	44 27	37 75	15 69	42 37	66 65	61 14	16 88	7 22	2 28	22 91	43 12	53 89	4 23	24 22	52 55
61 25	6 52	46 82	32 45	24 9	10 92	25 61	52 79	23 98	35 87	27 26	48 12	39 66	63 43	37 88	13 58	5 22	54 15	3 64	11 81	55 98	57 76	8 11	22 81	56 66	47 81	69 3	42 22	16 50	1 57	36 68	67 1	62 50	12 35	19 27	18 90	34 68	9 52	14 70	2 29	28 90	31 28	15 95	21 87	7 91	33 30	20 37	38 74	58 28	4 8	50 54	64 43	30 18	0 27	65 55	68 28	43 94	17 40	53 54	59 97	45 73	49 88	41 38	66 4	60 40	29 47	26 58	40 66	51 84	44 31
57 15	60 20	51 91	14 36	18 52	69 87	54 75	39 40	65 3	15 52	25 91	44 23	66 91	7 40	48 7	35 91	40 27	33 69	2 27	20 79	23 42	24 85	5 58	67 76	13 8	49 15	16 84	28 91	3 12	19 61	0 3	64 26	68 45	4 57	59 88	38 92	22 68	56 76	12 8	32 96	55 54	63 60	58 5	21 2	11 91	43 26	6 38	34 49	61 20	45 87	42 9	1 16	52 95	50 77	62 74	31 48	10 99	47 86	8 43	27 94	41 69	29 59	36 71	37 33	26 6	17 82	53 90	46 6	9 77	30 98
59 10	13 81	69 95	28 65	1 49	36 34	50 74	64 67	67 22	45 37	0 42	7 75	9 1	25 16	41 53	47 4	44 43	52 47	53 51	30 86	23 75	51 88	38 46	55 71	54 9	56 64	39 99	3 13	46 3	63 56	2 38	26 35	35 78	43 13	60 60	15 66	10 95	18 85	24 90	40 61	8 75	31 40	65 39	12 40	16 47	19 15	61 91	33 42	6 90	42 64	14 11	5 43	17 51	21 37	20 96	68 22	11 35	32 81	58 52	34 55	66 36	37 85	48 36	49 45	22 35	57 8	27 58	62 22	4 55	29 19
31 53	65 33	2 2	37 71	40 93	44 67	16 40	61 67	28 21	46 21	48 15	27 59	29 41	7 73	33 48	68 84	30 12	63 14	66 92	41 18	69 9	19 13	4 16	60 77	62 48	0 84	58 4	59 31	8 51	12 15	5 36	39 74	67 95	38 30	50 87	1 32	42 9	14 54	47 45	64 65	9 72	17 63	11 26	43 65	13 14	35 52	57 62	34 52	6 30	20 13	18 71	26 94	23 86	54 1	52 10	45 8	10 63	22 89	24 35	53 79	55 15	49 85	36 80	21 20	32 77	51 97	25 94	56 16	3 38	15 58
8 18	66 67	17 89	9 68	42 95	60 85	27 62	55 73	35 79	6 15	10 38	32 87	43 29	1 53	57 17	24 13	13 83	37 81	12 29	61 74	26 1	47 66	39 40	21 87	50 17	4 92	69 34	7 38	51 23	5 54	25 44	38 6	40 78	53 39	23 90	16 75	68 5	33 49	31 42	64 65	65 84	14 14	44 49	54 79	46 63	49 1	48 73	0 61	22 73	34 57	30 9	18 6	29 84	20 96	63 62	59 52	52 49	11 39	45 98	62 93	2 57	41 48	58 66	56 42	67 82	19 21	15 85	3 39	36 53	28 11
42 12	19 80	34 45	8 55	13 95	40 61	0 44	5 46	35 93	28 84	59 34	29 70	6 58	65 14	7 37	30 15	37 52	11 77	20 67	66 33	63 4	9 23	14 90	69 36	47 38	51 89	10 36	48 55	12 88	49 52	50 51	24 29	67 67	56 57	55 31	46 97	2 42	4 47	60 50	68 14	27 52	64 1	3 4	36 11	62 46	31 69	18 83	41 46	23 69	38 78	58 1	52 2	22 66	21 28	1 94	32 23	61 32	15 36	33 65	53 80	44 60	16 45	54 71	25 34	43 36	39 59	26 48	17 45	45 66	57 16
57 92	46 95	16 30	62 63	66 77	24 8	6 64	33 84	39 11	23 45	22 16	61 93	52 6	36 74	26 41	30 28	2 59	41 53	17 86	44 56	60 5	48 14	27 78	56 53	18 99	63 37	25 24	50 72	28 9	51 36	37 4	54 89	64 78	3 78	9 84	69 30	5 77	8 13	53 6	65 80	0 99	14 30	43 73	20 49	38 96	29 55	58 8	11 82	45 60	10 65	67 17	1 52	55 7	40 18	32 49	7 46	12 60	35 77	49 28	15 78	19 81	47 29	59 50	31 97	4 69	13 17	34 97	42 86	21 92	68 60
41 4	26 82	37 78	18 90	22 19	58 97	1 42	68 23	63 36	31 17	46 16	34 73	57 84	61 42	10 71	51 22	7 18	27 13	17 82	9 14	43 82	39 26	44 88	11 99	14 87	24 58	60 44	40 57	54 42	12 88	23 68	15 83	30 30	0 72	62 67	66 62	35 19	33 46	49 30	65 85	38 5	28 75	36 9	69 34	3 68	6 31	59 10	13 1	42 28	19 40	48 33	64 89	8 24	50 3	29 55	67 28	20 37	2 13	16 56	4 81	52 17	25 87	21 43	5 72	55 20	56 89	53 21	45 6	47 6	32 43
12 61	56 80	48 42	15 25	40 5	68 16	49 97	54 7	1 95	20 6	22 40	31 22	61 45	64 58	47 60	13 47	35 53	25 19	5 52	9 99	24 42	38 55	28 48	37 20	26 73	19 30	21 5	2 97	69 14	17 20	51 22	41 31	66 1	29 85	60 10	43 83	0 13	59 38	45 68	50 42	62 17	36 71	30 86	65 72	53 64	33 38	55 16	63 8	34 20	3 85	4 45	16 83	23 97	67 86	52 81	8 50	27 95	39 37	6 66	32 37	14 71	42 6	18 89	46 29	11 58	58 7	7 24	10 87	44 95	57 15
42 88	43 64	21 75	55 9	67 32	65 37	54 40	41 13	14 42	20 64	5 95	58 46	12 97	19 12	16 15	36 96	32 70	68 55	39 83	48 74	49 92	37 53	13 36	11 91	30 69	62 39	56 42	6 26	23 52	34 11	66 15	47 79	1 93	24 14	8 2	10 17	22 21	3 32	40 72	33 51	29 26	9 46	38 44	2 4	63 54	27 77	59 48	69 42	52 65	60 2	4 17	17 66	25 86	44 53	53 68	51 26	61 37	46 93	57 68	7 73	0 23	45 99	18 36	50 83	26 16	64 45	15 54	31 30	35 29	28 1
60 65	64 87	66 1	11 45	30 53	67 22	13 71	51 59	38 69	32 80	3 76	1 36	19 1	54 75	10 45	56 34	5 29	48 10	65 42	61 5	55 26	2 23	27 98	36 70	0 76	28 63	47 95	63 92	68 18	21 83	37 80	14 60	16 94	12 16	58 56	26 75	15 25	20 58	46 25	34 55	7 71	49 68	29 94	57 24	18 98	4 33	9 8	45 5	41 49	44 74	43 24	62 52	35 23	17 52	59 44	50 24	23 75	42 11	53 53	22 32	31 27	24 51	25 36	52 1	69 79	33 62	8 28	6 75	40 45	39 59
52 57	1 92	8 49	14 12	67 64	15 11	36 25	58 63	45 48	63 16	68 5	4 77	7 84	29 67	53 32	47 31	0 64	17 71	35 19	3 4	60 75	34 52	49 58	64 61	24 94	26 19	43 87	69 90	9 98	32 22	44 12	55 92	18 93	66 79	21 67	27 36	57 78	20 82	56 23	23 92	5 27	54 42	12 13	42 52	65 65	16 49	28 90	46 96	25 3	59 1	61 52	31 10	48 62	41 48	11 11	22 61	10 19	40 77	37 93	30 85	50 78	62 81	39 22	13 16	6 3	33 47	19 74	51 80	2 31	38 41
51 45	16 90	27 12	57 83	38 63	32 36	43 34	69 5	54 26	21 97	41 95	23 78	42 71	22 36	49 27	56 68	6 85	28 27	40 43	2 4	60 16	50 62	9 76	10 65	53 93	62 85	52 23	13 88	66 81	14 79	15 58	48 62	35 84	20 59	7 88	55 84	19 53	18 28	25 78	34 80	61 67	65 89	3 59	17 52	24 72	36 5	63 61	67 64	12 77	0 48	46 53	64 55	1 61	47 47	31 51	30 28	58 66	11 77	37 48	26 94	45 12	68 94	33 63	8 65	59 51	39 56	4 99	29 1	5 74	44 27
