100	100
84 12	12 74	53 45	99 93	52 8	67 75	32 5	23 82	95 92	30 3	94 38	34 79	22 86	3 19	75 1	21 91	89 24	63 13	14 54	71 67	80 58	91 21	73 8	57 80	15 85	78 79	41 1	90 17	55 21	62 94	77 57	79 12	8 37	19 2	4 70	82 15	5 74	20 64	27 58	13 5	31 97	45 76	81 98	39 94	60 46	25 64	87 97	43 55	35 31	1 65	74 70	44 58	46 31	33 63	97 74	40 51	86 77	51 94	68 65	28 57	16 21	47 83	98 15	85 83	10 45	72 61	59 43	66 26	92 56	69 90	49 85	76 76	56 36	36 85	83 66	54 68	26 23	11 58	64 49	42 62	96 37	88 84	48 44	17 8	70 22	9 84	65 9	18 58	0 5	58 51	24 29	93 69	37 46	50 75	6 77	38 98	2 66	61 99	7 24	29 94
47 66	17 54	45 33	63 83	1 48	34 21	5 59	26 11	16 7	39 14	9 38	42 91	59 39	37 25	95 27	82 25	70 16	74 45	48 93	96 86	84 23	92 78	81 25	11 68	33 2	83 74	97 86	32 45	2 74	60 90	31 37	44 57	0 42	10 63	52 12	20 4	85 45	12 54	30 62	93 71	76 33	88 25	90 45	29 29	55 91	56 24	19 35	43 92	67 70	22 55	25 56	79 41	38 79	53 86	71 41	24 14	49 54	58 40	28 29	77 6	65 3	66 46	62 46	14 65	89 26	73 49	21 23	86 88	94 21	18 56	50 42	98 33	72 96	36 48	57 94	8 74	68 26	69 83	3 88	23 81	46 98	61 30	7 87	54 15	78 47	41 1	15 93	91 26	51 31	13 7	4 41	64 15	99 24	35 16	75 83	87 62	40 65	6 33	80 17	27 25
14 33	53 8	39 35	23 40	81 95	85 44	92 26	7 96	61 77	95 10	12 19	52 51	58 93	27 28	1 9	47 61	73 65	38 95	63 99	18 81	50 47	74 86	5 96	11 5	6 50	34 2	3 29	16 60	97 58	42 10	25 59	65 28	31 77	84 57	30 51	57 85	13 85	78 67	46 40	35 68	69 31	88 91	62 41	80 24	99 10	10 23	71 29	86 94	44 62	89 94	55 97	77 73	56 16	41 8	40 24	2 54	70 63	24 30	64 7	82 34	45 7	19 56	75 88	4 44	8 69	60 37	37 33	83 64	96 9	36 43	15 15	9 76	17 34	33 13	66 63	49 60	28 88	0 13	90 49	87 23	72 1	76 46	48 56	32 78	98 81	26 46	67 33	68 75	20 71	93 45	59 59	91 43	43 24	54 95	21 56	51 18	22 63	29 87	94 4	79 65
4 71	92 97	16 2	38 98	88 4	59 19	96 63	58 62	23 84	5 93	56 3	65 56	66 83	28 62	69 78	30 55	37 66	43 63	73 34	61 97	26 11	91 15	22 33	51 45	25 88	60 97	82 36	19 31	80 55	95 73	83 51	15 34	55 48	20 97	72 24	78 75	77 61	46 59	75 51	99 60	1 77	84 58	21 50	41 93	8 88	29 83	14 38	45 51	40 94	94 19	98 79	81 53	11 26	62 65	0 50	31 77	47 65	39 29	2 87	89 94	86 72	48 7	70 5	54 49	35 8	9 33	79 6	12 22	85 67	27 63	34 86	3 75	52 50	18 36	24 30	42 98	13 95	76 86	6 79	10 90	64 65	97 76	93 63	32 56	63 31	17 35	7 62	71 23	67 11	74 28	87 51	57 54	90 35	53 94	33 42	50 44	44 21	36 16	49 35	68 39
16 82	1 95	69 11	24 43	99 99	27 6	90 78	9 25	42 85	22 13	96 90	30 32	73 35	89 84	35 22	87 45	36 25	8 42	13 4	26 91	79 97	66 82	47 71	44 62	33 92	62 66	52 51	40 84	67 65	72 50	71 7	5 81	94 46	18 20	63 38	51 59	60 55	59 30	83 99	28 18	80 98	56 8	14 74	3 46	64 82	17 74	23 61	49 21	39 77	58 74	46 18	11 24	45 40	43 53	4 83	57 81	54 22	74 33	2 30	93 93	0 12	15 91	29 85	70 17	98 28	68 84	76 38	61 3	53 99	48 54	20 89	81 28	55 67	75 57	97 3	21 14	34 44	6 76	91 21	85 72	31 6	92 77	25 10	41 68	88 61	32 72	86 31	65 86	19 47	78 4	37 13	95 21	82 71	38 15	7 61	12 59	50 88	77 4	84 38	10 92
1 20	47 98	82 48	95 19	40 40	48 41	7 34	63 92	70 18	81 31	89 37	85 7	0 2	44 24	79 36	5 7	39 60	25 35	57 66	18 1	3 80	26 72	87 37	88 42	30 39	84 91	22 37	98 49	99 98	42 81	38 81	51 78	97 89	91 59	13 90	9 48	66 60	35 53	15 62	62 68	73 48	96 43	77 68	65 36	69 7	52 66	60 76	17 78	24 25	23 68	34 22	78 19	2 58	16 92	64 36	46 2	76 26	93 11	55 69	27 10	49 63	83 90	32 92	74 79	53 6	45 19	68 78	36 76	8 89	43 15	37 18	19 81	72 5	58 47	71 99	50 12	67 68	29 60	4 69	86 56	11 32	20 24	31 47	12 98	90 25	54 78	28 97	10 73	21 33	41 23	75 18	33 62	56 77	14 4	94 11	6 66	61 7	92 16	59 27	80 58
59 17	50 73	73 60	32 31	60 98	63 61	92 82	9 40	15 32	35 67	74 76	53 30	22 9	11 78	7 5	62 43	89 56	86 53	29 44	93 65	96 7	6 73	41 82	80 94	37 15	49 91	1 60	44 90	16 58	87 2	21 8	70 39	33 32	55 28	28 54	75 98	78 6	10 44	23 95	48 94	51 15	12 74	94 71	57 2	20 82	56 3	24 99	17 74	47 33	18 48	91 22	79 69	84 65	30 85	90 73	97 38	3 50	42 68	34 92	38 1	76 85	45 57	19 18	65 55	43 91	25 33	2 89	64 55	88 75	39 12	52 17	95 51	5 86	27 17	98 96	0 84	31 87	26 9	66 42	14 25	4 47	81 34	82 18	99 61	68 80	36 22	85 88	46 94	61 37	83 40	40 84	58 7	8 40	13 81	67 99	54 73	69 83	71 74	77 62	72 71
7 23	40 56	72 80	98 48	76 13	80 8	4 42	21 37	19 56	74 94	77 47	14 53	97 79	69 43	92 72	44 40	87 60	8 53	65 8	29 1	90 5	17 59	53 25	58 54	95 45	85 57	3 82	70 49	59 61	71 38	27 86	83 15	25 32	54 2	78 54	60 19	62 11	11 36	35 80	75 23	15 14	63 50	94 45	89 82	22 91	6 4	16 83	51 99	86 86	34 58	64 42	42 85	79 12	61 96	38 75	37 74	81 54	39 89	99 93	82 45	66 16	9 1	20 12	33 10	88 40	57 29	32 82	31 22	43 22	91 53	49 83	5 64	2 33	56 47	30 81	96 8	23 50	47 47	45 94	0 86	93 58	18 8	67 73	50 70	12 64	68 40	46 83	52 67	13 64	55 6	48 33	26 79	24 43	41 43	1 1	36 69	28 7	84 64	10 33	73 38
24 84	54 25	47 82	70 82	31 83	78 2	85 11	29 16	84 78	21 62	34 62	27 92	92 25	15 50	91 34	64 30	63 25	18 5	57 91	60 44	37 72	2 43	58 93	82 60	33 72	19 79	41 96	50 88	14 61	38 78	12 22	39 36	49 91	52 62	87 70	48 3	93 82	51 77	45 75	22 44	81 12	35 27	30 78	62 93	5 93	43 43	46 44	36 24	99 23	7 29	89 43	11 51	0 56	80 97	40 67	76 4	96 38	97 79	10 20	17 83	79 22	72 3	90 89	75 46	26 9	53 4	55 50	83 11	16 51	61 53	8 29	23 86	9 26	3 18	42 35	77 20	56 86	44 6	71 55	1 98	20 74	86 7	32 17	88 32	67 87	94 83	95 4	74 49	4 59	68 94	98 1	25 76	13 20	73 77	65 23	66 68	69 67	28 50	59 46	6 58
46 6	0 18	90 76	2 89	83 75	28 91	24 87	33 18	67 47	78 19	68 13	91 81	63 3	44 86	30 27	57 52	37 60	40 23	10 6	47 46	34 63	61 89	18 33	66 59	58 88	7 5	25 68	26 98	45 51	51 10	22 14	11 70	88 62	38 77	93 74	20 48	39 45	72 97	62 79	87 93	70 45	1 38	48 42	56 10	76 30	31 62	15 7	41 92	86 23	6 55	69 14	12 76	4 95	43 47	53 55	77 23	71 46	8 92	60 24	42 59	16 65	96 19	27 36	94 33	32 70	29 88	36 28	79 43	75 3	23 31	14 80	81 68	92 54	73 98	50 14	98 19	59 10	21 63	55 21	54 50	9 93	84 46	17 53	95 30	85 67	89 15	64 60	65 44	99 46	49 28	3 24	97 5	13 54	82 61	35 51	52 37	80 99	5 44	19 69	74 76
40 88	91 86	67 37	44 15	62 57	92 56	10 26	72 50	23 90	86 25	41 77	11 4	50 39	84 50	95 17	19 77	29 57	17 42	21 98	35 41	65 48	66 53	33 92	4 69	42 97	6 42	74 92	24 5	90 90	60 6	0 99	26 23	15 49	89 62	49 46	61 2	18 76	59 11	3 69	97 47	53 21	8 27	7 27	37 80	75 54	94 92	73 71	5 96	58 70	13 45	55 34	80 87	34 85	31 46	36 46	68 33	63 5	99 77	22 34	93 92	20 9	78 25	32 78	88 40	38 34	9 83	57 44	14 39	51 50	71 67	28 86	30 61	45 29	98 32	54 84	27 87	16 26	69 18	25 74	82 69	81 47	96 70	56 24	48 69	47 16	1 20	46 50	76 72	64 96	79 4	85 16	43 98	77 70	39 27	52 93	83 91	2 99	87 54	12 20	70 24
22 38	30 6	40 19	27 30	1 43	64 64	48 43	31 36	17 24	19 19	72 55	67 19	23 34	6 8	82 62	41 42	14 61	80 34	75 5	70 56	85 87	92 93	60 55	78 95	0 41	65 75	7 31	24 90	2 24	89 45	51 49	94 74	55 47	86 80	91 10	59 37	12 51	88 61	99 36	77 57	10 78	16 53	93 36	4 42	62 70	9 26	63 24	71 61	97 71	49 62	34 84	74 69	46 80	18 90	50 66	84 22	90 87	44 12	76 23	20 41	66 5	83 97	96 67	29 30	52 87	87 14	32 85	95 75	39 38	53 99	61 62	5 51	37 51	54 56	26 7	56 95	69 3	79 44	3 28	15 69	47 63	21 82	58 72	35 91	57 24	36 57	33 20	38 28	25 78	43 6	13 39	42 77	8 18	98 64	28 44	45 68	81 29	11 34	68 17	73 26
90 60	61 52	14 9	44 25	18 14	27 90	70 73	21 11	0 86	35 49	7 53	48 36	91 39	60 21	53 47	1 27	12 65	25 4	73 80	47 22	17 67	67 8	84 94	58 62	9 44	93 57	55 89	23 33	76 54	50 37	89 61	29 20	45 67	74 36	63 87	30 94	43 18	75 71	32 94	99 73	38 23	81 11	56 22	52 77	24 33	37 62	28 46	64 97	57 2	54 8	72 77	96 98	94 82	69 93	19 14	16 84	5 43	41 1	80 89	8 34	34 84	68 2	82 22	36 41	66 43	62 63	77 67	11 25	10 67	13 5	40 13	78 15	15 99	95 70	46 9	71 31	79 59	98 50	83 18	4 23	97 9	2 32	39 70	22 11	31 66	33 33	49 51	26 42	65 67	59 93	20 79	88 17	85 19	42 65	92 15	51 86	86 33	3 7	87 70	6 30
64 39	55 28	21 60	71 93	39 32	12 18	38 14	14 80	0 73	65 49	8 45	66 18	82 54	34 41	10 57	7 57	58 69	26 92	43 58	68 82	15 65	80 59	86 13	88 23	56 25	87 65	9 86	46 92	2 81	77 23	30 60	50 17	37 18	48 31	93 91	3 28	4 61	25 93	6 47	69 70	60 60	74 68	94 24	72 10	63 87	83 55	11 4	97 95	33 67	18 80	99 12	61 80	96 9	16 17	62 46	75 54	17 63	5 73	28 67	95 58	59 93	78 45	52 57	45 27	35 18	73 45	84 41	23 23	79 66	19 65	31 20	42 86	51 93	1 10	27 39	90 55	41 2	57 10	98 36	53 83	13 53	47 7	32 63	89 41	29 33	40 81	92 9	24 64	81 30	36 89	20 99	67 49	91 73	70 47	54 88	22 79	49 79	85 47	44 33	76 60
12 8	65 66	11 30	30 82	21 78	74 61	84 74	54 6	67 85	73 99	35 76	70 91	23 62	95 19	46 96	76 56	27 28	55 38	58 94	42 95	5 64	25 9	66 30	60 12	31 64	4 68	80 34	68 83	18 69	44 40	13 21	59 73	29 92	49 42	90 39	39 3	22 19	36 79	69 39	43 26	1 38	6 95	41 85	83 93	92 19	14 60	48 97	77 14	75 43	97 32	17 80	78 96	26 53	7 3	63 60	15 73	2 6	8 29	88 25	9 5	51 51	37 8	87 45	45 84	71 73	96 92	33 12	24 75	52 53	32 50	0 90	94 32	3 64	19 28	53 59	38 74	28 19	47 97	57 36	56 14	20 74	10 5	34 4	62 56	72 58	40 38	86 71	61 1	85 48	79 36	64 24	82 95	98 21	99 40	89 96	16 39	91 84	81 96	50 12	93 91
75 39	53 56	47 24	84 29	11 58	33 79	44 23	23 16	16 28	10 15	12 71	92 57	60 80	14 22	81 90	2 43	15 18	51 26	63 44	94 26	43 2	82 69	42 42	61 7	6 23	86 54	57 97	65 25	68 96	34 61	74 69	39 22	83 62	69 31	58 39	93 72	66 51	71 22	35 8	95 65	96 20	41 41	37 79	54 75	17 98	9 30	26 37	77 3	64 40	28 47	79 60	48 49	4 7	29 71	1 44	97 74	21 75	36 24	31 76	98 59	52 89	99 93	70 21	24 93	55 77	72 86	46 63	25 6	20 81	85 3	22 46	78 21	7 29	76 68	3 16	56 80	59 26	27 8	80 38	73 4	91 40	45 39	87 28	19 18	40 83	13 91	8 97	49 86	0 31	50 20	89 85	88 56	38 68	18 28	30 6	67 64	62 79	32 15	5 58	90 57
8 81	35 55	88 22	13 93	78 52	53 79	90 76	41 41	16 39	48 39	83 51	25 40	21 37	32 72	92 56	33 85	94 81	44 85	10 92	3 77	79 32	15 19	86 53	54 31	26 71	67 35	11 31	74 43	9 59	95 79	55 23	60 37	70 76	57 40	69 37	7 96	62 27	0 17	19 7	5 79	18 17	6 15	31 60	66 7	59 36	28 6	29 83	27 93	1 16	47 69	14 9	40 57	73 99	51 12	76 62	46 31	64 65	85 6	87 4	61 49	98 79	4 93	56 75	36 42	34 33	42 53	52 65	96 47	2 70	82 66	91 49	49 42	97 77	43 97	80 12	68 61	89 13	24 13	12 79	72 37	99 3	23 63	58 22	50 51	22 75	93 17	63 3	65 63	71 10	30 54	75 85	20 72	37 67	39 88	84 55	17 75	77 16	81 60	38 79	45 73
15 32	52 64	17 2	81 3	42 92	76 44	62 32	26 28	12 69	20 42	86 48	67 21	99 43	98 53	89 50	27 42	83 26	82 18	7 45	2 25	60 67	16 28	18 2	33 76	22 44	8 28	74 45	28 10	6 69	39 31	34 30	1 31	54 82	44 6	53 54	5 47	51 21	47 52	37 64	71 63	63 64	78 22	24 18	84 27	57 11	3 32	45 14	87 77	31 3	95 82	66 26	79 70	0 64	49 93	93 95	19 96	40 30	88 58	41 77	56 70	23 3	70 33	38 51	90 59	72 84	69 6	48 26	46 48	68 89	65 41	32 44	61 78	97 62	55 45	36 53	35 20	21 13	85 65	58 62	59 78	94 36	29 83	50 9	10 84	73 11	14 69	25 49	9 2	96 68	77 51	11 2	64 35	43 19	91 57	13 39	80 24	30 74	75 52	4 27	92 27
36 50	25 97	78 76	91 48	35 93	32 46	93 19	9 22	16 20	62 87	33 67	52 90	54 37	80 28	90 73	23 33	58 49	30 86	34 65	44 78	76 5	21 78	19 64	53 59	11 71	20 51	65 17	42 87	26 14	49 91	12 11	81 86	47 52	46 93	99 26	82 59	27 38	83 42	61 10	29 22	18 18	6 70	73 26	72 62	87 36	22 12	13 37	15 40	95 61	50 58	8 52	51 25	97 81	71 61	45 34	88 95	70 86	5 37	98 2	4 68	66 4	75 31	10 38	14 85	89 58	55 65	86 64	57 25	59 90	56 41	92 22	96 39	68 96	60 47	37 43	77 15	40 69	39 69	2 40	64 51	43 97	31 70	41 55	94 49	28 64	67 67	63 73	24 86	7 61	48 77	84 95	17 5	0 99	85 26	79 40	3 50	69 64	1 9	74 2	38 73
75 99	62 68	8 66	96 54	92 97	45 2	31 36	15 40	29 11	14 16	49 78	99 68	10 82	27 68	30 83	17 73	25 25	39 84	68 98	55 56	69 92	88 61	47 27	5 98	71 46	87 42	9 64	2 40	67 90	16 71	56 20	20 17	51 1	48 96	52 70	28 74	64 36	63 15	19 72	22 68	94 54	50 88	97 19	12 25	59 32	4 81	77 72	32 96	24 30	73 68	81 64	23 92	83 7	40 84	70 5	80 56	35 66	46 45	42 78	1 15	33 3	7 13	76 97	0 15	74 86	65 21	93 88	61 71	91 12	26 15	34 75	85 79	43 7	89 4	58 39	60 29	57 29	66 84	95 49	18 89	6 75	54 24	36 92	11 2	44 68	3 66	86 74	37 70	78 29	90 1	98 49	13 97	41 78	84 35	53 82	72 32	82 22	38 4	79 93	21 24
91 61	81 72	53 49	16 77	73 36	47 97	15 23	38 67	44 95	49 24	50 93	35 12	51 9	82 79	60 12	30 52	26 18	11 23	9 75	19 24	88 66	72 81	32 46	17 79	25 49	34 94	29 90	96 85	77 68	27 87	12 73	67 28	10 79	66 66	76 6	5 89	93 66	13 54	3 70	4 25	69 51	85 45	94 93	24 80	87 69	55 15	37 33	89 85	70 63	75 65	36 56	39 89	1 71	21 67	54 94	83 55	45 2	99 75	90 40	97 89	2 69	61 70	68 15	20 42	59 96	79 40	33 30	41 24	71 76	65 40	92 87	40 33	78 81	14 58	98 52	42 89	95 54	58 86	62 71	6 39	28 47	18 96	46 56	31 90	80 97	56 2	7 13	23 54	84 29	8 21	57 17	0 62	48 48	43 27	74 2	63 6	86 84	22 8	64 39	52 12
78 44	45 85	13 10	56 79	91 5	60 80	64 45	63 61	69 47	66 92	74 87	30 40	54 21	24 5	32 76	0 4	85 76	72 44	59 81	49 61	98 5	10 14	47 33	79 24	50 69	97 90	31 94	67 11	53 88	7 42	83 90	44 76	61 93	42 99	18 55	76 79	25 36	22 6	1 13	81 36	40 98	39 66	46 93	86 94	99 79	35 9	16 1	84 35	41 26	75 1	48 87	71 26	93 48	17 97	21 70	38 58	96 93	95 9	19 94	3 8	57 64	94 51	28 80	11 38	82 49	6 75	70 96	68 65	14 49	34 15	4 17	51 94	90 57	87 51	36 68	12 54	26 2	15 98	80 51	8 90	23 26	29 58	43 17	88 26	73 75	58 23	27 41	89 14	20 65	62 61	65 18	92 67	33 3	52 66	5 69	9 16	2 61	55 37	37 31	77 29
43 25	70 98	90 89	37 84	89 18	30 75	86 43	97 9	55 99	57 54	13 77	68 10	53 66	54 29	22 62	49 22	74 46	3 37	6 91	1 64	38 55	35 43	75 39	15 53	24 68	23 4	72 32	25 52	27 86	47 3	94 15	99 60	32 68	8 47	84 23	95 30	77 20	31 64	45 11	78 71	80 40	36 45	63 23	65 41	59 93	9 14	10 82	61 86	98 82	73 84	96 14	76 29	58 82	11 34	52 84	60 92	69 89	71 86	81 49	2 15	19 77	83 96	7 95	12 62	28 98	41 37	67 27	5 10	29 39	64 28	92 6	16 57	4 55	91 97	85 77	93 62	66 44	87 88	44 13	48 65	17 10	42 33	26 44	18 80	56 71	0 91	21 16	14 67	34 19	33 59	40 60	88 92	79 56	39 40	20 25	62 11	46 52	50 82	51 3	82 61
