70	70
39 48	54 34	7 78	64 57	35 21	57 16	63 77	55 65	65 97	23 33	47 90	22 6	21 19	43 92	50 34	60 72	16 65	59 12	24 37	3 65	61 63	66 2	67 79	15 7	0 14	9 59	45 30	27 33	19 6	1 27	44 55	46 29	51 51	17 19	41 43	42 22	8 96	14 81	31 37	11 53	62 4	10 51	25 61	12 38	68 2	52 33	20 23	4 67	26 70	56 93	29 88	69 94	48 75	2 23	13 61	36 99	37 37	53 47	30 97	34 45	58 69	40 71	5 78	49 62	33 91	18 69	32 93	6 24	38 42	28 22
58 81	39 3	68 42	28 38	40 48	67 30	5 2	32 21	55 26	61 77	14 42	29 65	24 73	20 22	49 62	25 83	59 64	65 82	33 43	37 55	15 54	62 48	4 87	8 15	1 98	52 89	31 53	21 9	57 43	36 46	7 15	18 97	22 91	43 2	10 33	19 30	13 92	44 75	9 89	45 8	3 8	0 25	34 75	66 94	6 38	12 2	56 17	64 10	30 50	27 39	11 93	54 48	46 68	53 28	16 40	38 57	69 22	35 93	48 56	17 69	26 51	42 66	63 94	23 18	2 5	41 81	51 52	60 17	50 6	47 5
35 4	34 72	69 91	14 42	52 77	43 52	17 81	5 95	7 88	10 15	60 20	6 49	53 30	1 40	3 62	64 89	40 78	25 63	27 29	51 73	2 95	12 29	65 69	39 97	21 44	18 35	48 39	31 32	33 72	4 77	29 18	0 89	57 92	11 2	38 10	37 29	9 7	30 80	36 31	46 12	15 80	20 61	59 18	49 65	50 33	16 78	58 32	22 31	54 30	26 92	44 57	56 94	68 7	24 69	41 79	28 54	61 75	13 20	47 14	32 54	23 5	19 58	8 32	45 68	62 92	67 13	55 82	42 98	66 66	63 55
17 60	64 53	30 48	69 77	5 52	15 66	26 1	59 52	47 41	10 27	68 95	58 51	18 83	24 84	11 27	21 21	61 85	0 33	49 17	9 2	28 46	36 65	50 27	2 2	46 31	53 27	41 34	29 23	14 13	55 71	48 72	38 22	66 30	31 76	52 64	12 16	42 81	20 88	63 19	8 38	62 25	4 39	34 81	33 38	35 22	6 99	1 42	32 42	7 37	13 63	3 97	39 18	57 62	65 78	16 32	45 55	23 17	54 59	43 66	37 61	56 95	27 66	25 5	51 45	44 13	60 77	22 35	19 55	40 72	67 3
49 10	19 31	59 98	31 49	8 44	57 65	61 16	50 11	28 41	27 75	5 22	9 79	51 57	60 60	3 36	47 21	13 65	6 11	21 10	35 72	55 97	42 65	33 77	30 26	68 55	10 67	65 71	45 16	37 86	41 6	67 44	69 5	7 90	22 29	32 41	0 88	11 24	43 87	62 50	24 4	16 65	4 83	56 9	48 32	34 76	64 67	23 20	54 17	1 58	53 82	2 15	40 14	36 35	14 17	20 10	38 51	46 21	18 85	44 21	26 76	12 79	29 83	63 42	17 1	66 21	58 62	39 61	52 92	15 77	25 30
30 11	59 80	65 15	20 75	32 48	34 52	23 1	66 99	7 51	31 3	27 44	44 26	68 53	43 78	14 38	47 91	22 62	67 16	54 76	1 27	51 78	49 75	69 15	29 86	53 11	19 72	0 58	40 19	55 52	18 38	11 62	42 76	4 50	48 89	60 68	50 32	63 54	3 50	35 69	57 48	37 83	6 84	28 43	17 63	25 54	56 69	15 54	36 7	61 98	8 91	24 78	62 33	52 35	5 25	21 55	38 33	33 58	10 80	16 36	64 38	58 50	46 24	13 7	45 78	9 1	12 33	41 63	26 91	2 5	39 81
17 76	2 28	11 18	32 36	8 85	31 67	61 3	34 28	33 25	40 80	20 95	23 37	26 6	51 1	52 74	22 63	59 88	10 16	62 58	7 72	58 79	25 32	21 55	57 66	68 42	37 45	39 91	6 85	24 14	3 69	1 63	60 7	46 20	65 30	50 32	63 86	45 7	66 23	35 29	5 54	15 46	18 25	43 1	30 35	14 38	53 71	29 75	42 69	64 69	44 27	49 88	19 8	41 26	67 9	48 82	9 10	27 98	16 35	55 21	54 91	12 51	69 47	47 30	36 72	0 49	38 7	28 27	56 43	13 56	4 76
25 91	20 26	57 98	61 65	47 65	6 60	32 49	60 45	63 77	31 67	13 28	45 64	51 64	33 86	69 90	44 94	30 3	66 79	53 39	12 39	62 81	65 18	67 45	52 48	4 50	40 87	27 56	36 24	68 12	11 34	64 16	21 63	38 2	26 85	24 34	9 33	5 34	41 70	17 45	16 71	22 80	35 70	48 17	50 45	43 99	56 65	59 20	14 26	0 79	15 5	1 76	28 4	18 97	3 9	55 51	58 42	8 53	49 50	2 5	46 1	42 24	29 45	7 6	54 14	10 26	19 27	23 36	34 72	37 7	39 94
63 9	11 13	17 19	40 52	0 21	29 36	67 62	20 24	41 6	4 85	42 98	33 25	69 55	31 85	16 69	34 77	64 2	65 44	66 33	19 28	39 98	22 25	2 26	23 6	5 47	58 30	53 99	55 46	36 78	59 22	51 88	26 85	14 21	54 81	49 2	25 5	10 29	32 35	35 55	52 94	50 49	45 29	38 9	56 25	44 47	12 3	30 94	28 92	43 17	46 66	8 77	7 94	62 55	21 22	37 44	13 94	61 9	24 39	3 74	9 82	57 20	18 94	48 4	60 68	27 26	6 12	15 1	68 40	1 70	47 73
39 73	45 77	49 87	46 90	10 70	31 56	60 64	28 62	58 66	47 22	41 96	61 13	55 61	19 28	37 91	50 99	11 52	24 81	5 40	16 28	21 41	42 31	56 6	23 11	59 54	38 13	66 95	25 40	3 93	20 87	27 90	44 23	68 35	15 43	18 1	17 8	9 16	2 15	6 85	63 21	64 83	26 23	32 41	62 26	7 90	33 87	36 15	22 76	12 56	4 72	48 59	52 37	14 60	54 18	40 84	57 52	0 5	67 35	29 88	43 79	53 50	8 57	69 41	65 69	1 3	30 60	35 97	34 55	51 26	13 41
32 88	17 75	24 72	26 97	59 45	67 72	19 71	7 87	8 95	10 87	65 50	36 47	28 41	40 47	30 90	37 91	9 35	35 59	33 30	60 14	49 76	25 57	66 29	68 82	0 6	56 89	46 53	48 40	3 73	43 80	39 93	29 12	57 1	55 37	64 54	22 21	45 34	47 30	18 82	58 88	53 43	69 37	23 1	34 50	5 59	13 26	16 48	20 25	4 95	2 66	1 66	27 12	14 58	63 85	11 44	61 95	31 1	12 89	44 90	54 49	42 48	38 73	41 88	62 34	51 34	21 91	6 85	15 82	50 7	52 2
51 59	13 97	43 76	47 58	27 98	10 93	55 65	3 92	12 22	1 16	0 3	18 6	58 47	4 83	31 50	48 73	45 10	66 85	69 20	62 78	59 73	68 35	46 70	52 88	37 43	34 36	29 2	15 32	26 47	19 81	11 94	14 99	65 50	50 87	36 95	17 20	61 52	25 73	49 94	56 84	64 30	63 83	2 86	35 69	38 69	16 30	9 8	8 55	20 69	28 76	60 70	42 94	39 78	32 52	40 55	21 54	44 91	53 55	57 72	41 38	6 53	33 70	30 82	54 12	23 27	24 15	7 64	67 85	5 1	22 37
39 70	21 52	61 4	9 73	54 94	35 26	6 83	36 36	13 8	11 77	23 32	47 6	64 39	67 51	65 96	18 16	62 11	22 16	68 97	8 97	4 64	41 25	49 67	56 94	24 58	51 18	43 82	28 94	16 20	40 10	20 77	25 74	29 11	17 54	14 27	37 90	26 41	60 67	44 68	32 83	30 51	45 63	33 70	55 58	38 95	2 98	10 84	1 47	66 62	12 41	63 33	58 87	27 78	7 34	5 43	48 20	34 83	52 54	59 14	69 29	19 50	0 35	53 73	3 44	57 58	31 47	42 36	50 50	15 96	46 38
34 41	57 12	7 46	66 52	38 87	30 39	68 59	47 98	53 50	13 30	45 69	63 1	31 40	23 64	48 4	52 55	69 54	35 37	37 49	3 45	6 10	56 17	64 27	42 46	2 57	33 70	54 43	15 47	43 20	65 76	58 60	22 96	4 66	17 85	10 24	26 71	50 80	27 14	59 34	16 29	8 56	51 10	0 93	60 24	12 11	24 8	11 38	44 56	28 72	1 79	19 68	67 41	36 14	18 21	32 91	49 71	9 39	41 63	61 28	62 69	14 70	55 38	39 27	25 63	40 39	29 2	21 99	20 56	5 48	46 66
26 72	18 84	48 61	41 78	17 31	63 41	66 4	29 28	47 96	62 23	3 50	58 46	42 7	53 78	50 54	21 55	54 79	59 94	44 38	20 92	25 50	11 2	52 15	1 80	14 77	55 69	37 36	38 98	39 33	36 46	12 64	5 44	64 80	32 82	31 96	46 85	13 89	51 83	61 11	27 41	15 44	9 98	69 95	34 42	24 11	65 82	2 10	60 72	45 31	35 82	30 38	16 30	49 70	23 33	68 21	57 60	4 29	10 52	28 27	6 15	43 1	40 51	0 30	67 95	22 15	7 69	33 79	8 40	19 6	56 36
17 81	59 28	44 60	37 31	0 31	31 89	26 95	57 53	53 51	16 90	39 62	10 75	22 86	23 29	64 46	1 59	33 44	8 32	67 24	42 11	34 89	13 56	4 80	36 44	65 82	46 88	3 6	60 90	21 69	51 38	38 28	63 44	61 2	55 59	52 77	12 32	28 26	35 52	20 84	7 83	29 45	45 2	27 95	43 19	66 91	25 72	40 87	41 86	32 80	2 57	62 80	47 64	5 90	15 21	11 8	18 47	48 12	54 10	69 91	19 70	58 34	30 35	56 94	49 28	50 59	24 32	9 13	14 7	68 54	6 63
15 66	42 20	5 61	55 84	63 60	41 52	29 39	65 70	59 5	36 26	37 5	33 43	26 45	56 14	17 36	25 75	1 56	57 47	47 61	18 84	48 91	58 97	50 64	22 87	66 15	39 81	2 58	30 49	31 36	49 57	53 65	61 83	11 1	8 32	43 54	19 8	34 65	4 82	54 33	13 64	40 24	69 59	67 41	60 86	24 15	20 48	16 6	44 54	23 77	10 70	45 41	64 79	52 83	7 56	27 83	51 47	3 38	35 40	28 10	14 5	21 2	62 7	46 12	12 82	0 49	9 79	6 57	32 36	68 50	38 81
61 65	66 71	10 70	18 65	33 28	21 20	56 2	53 83	65 19	15 97	24 6	58 13	37 4	11 21	3 71	43 86	8 42	49 94	46 78	13 27	29 38	16 34	50 78	7 65	5 40	6 52	69 99	19 91	59 14	60 26	30 18	25 47	34 36	48 13	44 70	12 39	41 44	20 69	2 86	22 85	67 60	57 30	17 62	26 63	62 13	28 95	52 47	1 20	68 55	32 16	0 52	40 19	63 62	42 50	9 52	64 12	51 7	54 85	38 37	55 60	23 61	45 19	39 49	14 28	35 50	36 69	4 47	27 29	31 24	47 25
26 47	57 21	45 45	20 40	15 58	13 48	52 88	38 69	11 5	67 73	31 15	37 92	33 20	56 49	35 26	34 57	3 98	30 20	24 28	62 45	66 14	49 73	28 32	0 60	54 5	9 50	12 1	19 20	44 32	10 4	16 16	63 72	53 93	48 83	46 62	55 77	1 73	42 55	41 82	18 94	59 6	27 6	47 94	36 40	39 22	4 57	32 10	61 57	21 62	2 52	64 5	23 53	6 43	5 49	40 90	43 95	7 55	29 21	60 27	8 88	51 3	25 86	17 1	58 47	50 75	14 67	65 44	22 87	69 67	68 6
33 70	10 24	44 53	52 52	64 31	21 94	6 49	51 27	35 60	41 61	39 87	9 60	48 56	43 33	68 98	8 36	18 89	55 86	24 36	19 29	53 79	15 7	22 66	28 78	57 85	58 26	69 91	65 98	17 32	3 70	50 59	49 62	32 79	26 66	16 49	62 76	12 51	66 8	13 30	27 29	47 16	29 2	46 75	7 39	63 84	30 25	36 91	37 12	40 62	2 35	5 93	25 9	61 46	67 37	60 78	1 79	31 37	23 71	0 21	11 34	38 27	20 8	14 9	56 40	4 82	34 91	42 43	45 40	54 34	59 73
63 76	69 19	31 7	6 10	3 21	17 98	32 12	39 99	28 81	23 81	34 68	51 71	29 79	62 73	64 33	65 16	19 74	12 18	22 33	44 24	41 10	55 28	10 55	52 61	13 71	2 80	58 61	37 10	42 42	53 56	48 52	4 71	50 68	21 28	16 73	36 15	49 68	40 78	66 6	56 55	11 57	5 47	43 91	47 86	59 91	67 94	7 90	0 95	24 53	15 82	33 35	1 28	46 94	61 4	30 31	9 81	18 64	26 38	38 47	25 68	35 62	60 59	27 3	54 79	45 49	14 69	20 43	57 67	8 58	68 82
16 36	31 48	67 98	13 45	64 91	59 5	63 53	28 61	61 66	3 79	6 6	52 16	34 42	50 21	11 60	47 56	45 41	43 76	7 12	40 26	42 61	9 50	20 71	2 80	18 43	22 40	4 85	35 94	19 53	32 25	39 84	68 72	36 58	51 19	41 39	30 94	1 32	21 21	44 73	29 56	69 94	53 54	17 10	27 76	57 79	48 79	49 33	55 95	62 13	65 81	10 4	26 69	56 51	0 25	12 40	66 19	60 43	5 17	14 45	33 28	8 55	54 92	25 49	46 24	37 92	58 60	15 1	38 2	23 82	24 40
61 72	48 50	10 30	17 80	57 66	0 66	26 42	27 52	55 81	63 52	6 40	19 59	15 16	33 14	5 25	12 46	60 56	30 21	64 72	68 40	21 86	37 10	24 86	28 96	49 43	29 59	54 50	51 97	43 73	18 28	4 83	69 16	52 28	66 50	14 83	46 71	34 40	1 34	40 73	2 89	65 37	9 47	50 67	53 85	62 27	58 19	20 27	23 40	36 55	22 41	56 66	11 92	7 35	3 90	39 64	59 14	32 16	31 38	47 58	8 13	45 33	13 27	16 74	35 95	38 43	67 77	44 13	25 30	41 58	42 27
2 23	16 62	3 41	62 15	34 60	22 40	21 98	44 28	54 62	9 38	35 95	19 53	52 43	32 78	43 39	4 78	15 29	53 37	37 12	12 79	41 91	24 54	38 25	33 74	60 54	25 39	42 78	0 52	40 74	1 69	61 98	26 69	64 84	63 91	57 52	47 15	59 49	18 59	36 2	7 7	28 87	13 27	23 98	14 41	20 54	39 36	30 34	48 22	55 35	69 4	5 35	6 82	51 40	8 1	46 65	31 85	58 58	17 45	66 57	50 50	45 80	29 23	27 47	65 43	68 20	49 58	10 78	11 5	56 17	67 29
38 9	19 17	47 49	27 40	17 81	61 28	60 16	66 3	1 1	62 64	45 39	49 16	35 68	4 55	22 45	36 63	46 32	20 16	28 64	64 93	12 62	50 98	39 88	69 26	6 60	63 56	33 87	10 18	53 84	11 63	42 86	41 36	43 38	16 6	2 26	65 40	7 12	40 39	44 67	9 83	8 38	56 77	5 78	57 17	59 35	37 69	58 61	48 26	55 38	51 43	26 95	23 61	21 50	54 13	14 53	68 13	18 10	32 99	0 33	29 83	67 24	25 50	52 66	24 26	3 67	13 42	31 28	30 68	15 94	34 67
52 54	39 84	25 60	58 75	36 24	8 73	65 69	17 60	47 57	28 97	33 63	24 86	48 66	13 76	56 78	22 26	68 90	30 90	45 70	66 13	10 83	57 96	14 17	69 66	7 72	49 50	34 44	16 7	27 45	40 73	18 53	11 50	37 92	5 94	59 86	50 51	61 84	54 44	41 55	46 16	55 55	9 3	2 25	20 44	32 55	15 7	19 42	12 54	62 34	26 77	42 99	35 66	67 96	6 30	0 46	31 36	44 87	51 7	23 45	1 99	60 2	53 2	63 36	21 85	38 4	43 4	64 78	29 27	4 81	3 66
12 8	46 75	68 63	27 99	29 52	67 97	58 19	69 79	0 59	32 23	18 82	25 80	36 52	52 10	3 77	1 62	2 9	59 37	42 29	19 84	43 67	31 17	23 2	22 21	41 40	26 98	6 73	34 10	21 10	9 69	66 42	54 78	45 26	44 7	10 13	33 75	35 84	39 4	60 50	30 11	47 24	7 82	28 90	53 1	56 16	40 23	48 44	11 82	38 67	55 99	13 1	37 91	63 36	5 54	61 45	14 66	15 49	16 55	4 13	57 30	49 62	24 58	8 85	50 63	62 98	17 39	65 52	20 96	51 84	64 73
60 91	21 82	3 8	41 7	27 92	39 29	25 49	40 93	54 58	22 71	46 50	47 72	12 51	19 61	59 99	24 93	51 60	38 3	55 25	31 42	34 11	62 87	42 44	45 33	44 54	13 73	9 92	56 13	35 41	63 19	36 42	1 72	68 21	28 31	32 72	15 84	5 12	33 97	17 47	65 89	26 86	29 81	64 68	18 28	48 69	50 95	16 93	0 78	4 3	2 19	30 98	10 59	37 37	67 24	20 12	58 63	11 15	66 14	43 70	69 20	8 48	52 49	61 44	14 18	23 86	49 6	57 33	7 48	53 96	6 27
61 84	16 19	33 97	50 37	49 49	39 87	45 10	18 78	28 18	32 42	53 79	36 72	57 51	9 77	38 40	60 14	3 46	4 97	27 70	34 89	69 42	12 94	5 32	65 92	23 68	51 2	59 59	42 87	30 47	0 88	62 53	25 23	15 75	66 57	7 30	44 55	2 85	22 41	26 64	35 54	11 4	43 92	17 49	31 28	46 7	58 81	40 8	47 7	20 81	24 48	29 72	13 49	41 44	55 14	56 73	54 57	52 50	21 23	1 81	48 97	19 49	37 11	68 24	8 77	10 67	6 38	64 70	67 85	14 88	63 17
37 36	19 94	65 41	11 13	5 11	25 12	34 90	17 90	44 69	58 88	30 1	13 28	0 25	22 83	69 69	48 21	21 22	49 57	42 57	2 18	55 7	61 53	52 45	40 67	35 30	57 82	10 71	14 82	59 86	63 10	1 59	51 60	32 16	31 49	7 30	3 16	62 10	38 12	16 90	6 81	66 69	54 65	27 17	36 69	53 75	15 44	20 24	43 71	12 2	67 48	56 64	41 1	24 57	9 97	29 92	28 44	26 69	47 75	33 89	45 56	60 14	39 28	23 11	4 7	64 55	8 80	46 83	18 48	50 54	68 75
53 3	34 37	1 49	49 29	41 29	19 40	43 27	17 46	50 18	63 72	68 51	4 12	5 54	13 22	12 99	44 13	32 26	62 35	69 90	2 56	36 55	28 43	46 28	9 50	3 38	27 88	31 8	22 41	48 87	6 87	37 32	67 73	10 51	16 38	55 49	58 5	42 70	65 6	29 96	11 76	66 39	61 47	15 13	14 97	54 93	21 61	39 94	25 31	20 66	51 33	24 96	59 77	40 82	8 37	7 85	23 77	38 92	60 96	64 75	26 78	30 68	33 47	35 79	52 62	45 93	0 20	57 59	47 31	56 24	18 79
6 94	66 90	42 30	7 75	22 48	60 60	55 86	26 24	1 78	39 87	31 32	68 84	19 70	5 3	51 60	25 96	65 51	21 56	52 85	13 81	16 83	4 34	47 85	38 74	9 31	15 71	12 42	28 18	30 66	48 53	40 41	44 91	32 24	17 24	23 17	33 63	2 99	8 43	69 29	62 49	58 76	49 17	11 19	37 65	18 99	34 34	14 79	0 95	10 74	27 23	63 44	24 56	43 4	61 75	64 50	3 70	59 23	50 12	20 13	46 94	35 42	56 5	53 57	54 85	41 75	29 71	45 79	57 43	67 19	36 29
46 70	23 15	35 99	32 2	67 72	40 87	1 73	4 11	37 5	2 95	44 82	17 99	25 97	36 5	45 21	60 11	30 43	56 18	48 15	66 64	58 17	19 68	18 80	20 73	59 1	47 73	57 70	6 71	31 41	14 49	69 59	12 65	41 80	5 39	26 97	8 14	16 55	49 42	65 18	10 8	51 65	3 89	29 36	53 50	42 8	22 64	64 90	7 31	68 10	61 8	0 46	13 40	33 89	27 50	38 88	24 21	9 51	43 94	15 96	39 46	63 17	11 31	28 47	50 36	55 5	52 76	54 46	21 45	62 40	34 77
39 62	33 42	67 95	31 78	45 77	43 78	46 41	4 41	53 92	56 38	48 75	16 65	32 77	35 31	2 50	55 19	22 58	61 24	44 56	10 7	30 8	17 12	40 99	41 94	19 11	68 4	69 45	26 15	8 95	49 86	65 39	37 94	34 33	18 31	64 73	47 72	58 96	52 3	23 6	57 11	0 58	50 13	62 67	59 65	66 82	13 14	6 3	38 44	36 60	27 2	60 85	24 59	3 60	11 6	15 54	12 35	29 96	1 80	42 72	14 97	63 92	28 71	9 23	20 18	21 87	25 56	7 9	54 84	5 47	51 67
43 60	29 54	61 77	31 45	63 45	18 20	66 62	46 48	33 2	21 25	50 66	67 40	69 55	35 5	20 16	4 84	7 75	60 24	14 9	41 50	5 89	47 56	55 59	36 11	26 74	38 12	51 98	17 75	39 7	64 45	58 96	65 14	42 99	52 17	9 65	8 70	22 9	32 59	13 35	57 50	45 15	24 66	27 4	59 9	40 24	37 90	30 90	48 34	62 33	6 58	54 22	1 42	12 67	11 86	15 85	25 84	56 79	23 38	0 52	49 52	19 44	10 90	44 85	3 37	2 37	68 81	53 86	28 32	16 47	34 90
69 41	23 9	17 50	20 12	2 24	9 67	43 2	51 60	13 93	14 19	39 55	66 53	30 99	63 1	64 87	49 81	68 69	31 14	61 87	48 86	67 92	4 66	60 42	45 26	0 3	56 84	11 45	41 33	37 65	12 5	16 13	35 78	42 24	62 98	46 74	6 95	32 25	28 13	33 7	24 26	19 4	40 96	18 56	7 62	5 28	65 20	59 11	52 37	8 41	15 20	21 15	27 46	25 85	3 11	55 74	44 41	47 60	26 21	58 88	22 39	1 8	36 34	53 16	34 99	29 58	38 56	57 87	10 10	50 83	54 40
58 60	15 74	50 23	16 61	19 79	25 49	21 61	11 94	10 18	59 5	29 35	5 53	60 92	8 23	4 88	49 87	42 33	53 67	52 44	20 61	2 77	35 11	14 92	51 89	32 88	28 1	64 55	18 91	55 16	56 11	17 9	22 46	67 75	13 37	34 59	7 35	27 79	36 40	1 46	43 46	6 64	30 46	39 79	45 10	48 8	61 97	46 71	62 46	12 77	38 65	0 73	31 61	37 76	24 71	57 24	9 12	66 66	69 92	54 60	40 27	47 31	44 59	33 24	68 17	23 83	3 79	65 99	26 11	63 8	41 93
28 29	61 45	54 18	24 64	13 90	42 68	43 50	52 85	31 39	19 95	0 41	66 19	30 35	27 47	11 79	38 14	23 91	10 12	7 1	35 92	60 19	62 98	37 88	33 15	50 19	53 37	63 90	18 57	49 93	57 47	8 67	59 97	67 27	34 64	56 33	15 7	58 44	5 21	12 98	68 14	29 58	65 31	48 45	25 14	55 14	14 53	41 27	46 71	69 9	36 61	32 31	9 75	64 48	26 37	44 50	4 72	22 2	3 91	21 99	47 18	20 58	40 45	6 50	45 24	2 81	39 27	1 87	51 78	17 52	16 31
