40	100
43 80	65 41	68 25	6 22	48 16	94 83	89 90	27 67	71 48	96 96	19 84	60 88	88 82	21 35	31 44	2 59	86 96	55 33	15 45	77 62	98 5	63 98	84 40	36 26	1 17	54 58	59 92	70 13	95 63	10 77	16 86	53 65	12 92	25 65	22 7	52 91	66 11	17 19	24 3	93 57	44 22	35 84	33 8	37 1	69 72	90 78	20 23	3 83	99 64	34 61	83 2	41 1	47 17	32 80	26 58	8 78	56 20	57 28	39 26	4 99	87 12	45 54	46 33	42 40	29 5	49 76	13 85	40 57	92 82	38 91	79 35	58 23	11 8	73 46	75 88	85 23	5 57	0 90	76 95	64 31	81 85	74 43	14 46	72 90	62 49	97 13	30 38	82 46	51 82	7 3	9 60	78 2	28 49	50 32	23 80	91 79	80 98	67 24	61 53	18 57
3 88	51 68	93 52	27 29	88 55	94 71	36 29	78 65	50 56	98 32	54 19	33 17	10 19	87 32	97 9	13 65	23 25	8 42	16 39	60 12	20 71	73 95	7 70	6 1	56 57	66 19	86 42	68 28	15 86	42 2	43 58	2 66	79 46	25 18	58 38	57 70	44 76	14 45	96 13	81 91	29 21	95 68	64 15	83 72	67 55	72 99	80 78	22 56	74 39	34 51	30 99	49 67	4 94	85 40	59 74	48 32	35 19	37 58	90 73	75 79	89 48	39 34	92 48	77 30	46 69	62 63	12 12	84 89	28 75	53 86	40 37	61 59	69 47	41 82	52 89	82 15	31 13	9 2	76 87	17 71	65 75	1 97	0 90	45 53	38 32	91 25	19 85	21 46	11 78	24 32	47 52	18 4	32 91	99 76	55 70	71 6	26 7	63 36	70 61	5 63
2 82	53 27	71 13	32 13	95 44	80 7	7 54	59 50	39 54	63 2	6 67	38 35	35 81	45 69	66 21	48 52	81 66	93 79	89 30	77 61	9 59	84 99	56 15	46 90	36 61	51 42	49 66	13 64	65 63	3 67	90 81	11 7	67 80	72 33	22 16	68 18	23 75	83 41	5 58	91 87	21 78	64 11	62 63	8 41	15 13	12 63	76 83	57 88	78 89	75 81	74 86	14 42	31 37	96 85	70 95	43 34	50 89	69 62	17 9	79 27	88 86	87 73	28 41	54 87	16 1	47 36	0 94	30 51	60 29	86 56	42 62	29 87	10 35	20 2	1 6	24 96	99 83	98 55	4 33	40 38	37 90	94 65	73 2	27 79	19 36	58 74	34 35	18 97	25 4	33 32	55 15	52 45	82 38	41 89	44 93	61 24	85 91	92 14	97 72	26 85
81 75	54 16	9 24	49 45	76 44	30 71	36 67	7 31	38 43	67 96	93 41	0 8	40 60	34 62	85 38	50 35	41 15	84 51	89 90	27 83	39 53	33 88	44 29	32 71	70 53	26 31	48 57	90 82	5 51	43 80	1 52	29 68	98 20	61 37	12 68	91 33	28 25	68 81	71 86	87 26	99 36	79 8	23 23	95 96	13 92	51 62	66 60	72 51	74 95	78 9	59 12	73 93	4 97	65 80	31 13	37 76	88 93	16 83	75 25	94 15	22 46	83 41	64 73	97 71	92 89	42 58	17 69	20 80	19 34	15 28	82 23	53 91	35 24	58 52	8 82	46 82	47 52	57 46	86 89	55 28	25 32	80 63	2 13	6 20	11 36	77 41	60 25	3 89	14 69	45 77	21 35	52 97	69 92	63 16	62 38	96 34	18 25	10 15	24 60	56 34
56 83	3 26	35 91	1 35	61 53	41 67	70 66	8 90	44 76	76 87	45 74	57 61	47 40	66 79	73 91	93 48	96 5	43 21	95 46	22 87	10 78	5 78	99 91	7 41	98 79	79 39	2 97	25 27	84 68	28 9	59 8	80 37	90 33	48 16	50 2	92 3	81 63	46 81	0 84	24 77	11 25	13 27	19 67	68 10	21 36	65 51	18 27	82 14	69 21	49 34	33 16	54 77	53 38	88 63	55 55	14 47	86 24	36 11	37 50	42 86	39 17	72 49	63 83	26 88	58 49	60 18	94 3	4 39	30 35	75 27	67 27	71 22	27 4	23 4	91 78	85 36	38 75	64 36	32 73	9 97	89 87	83 13	16 25	78 73	34 21	74 4	20 5	29 12	77 72	87 77	51 99	52 77	12 97	62 82	15 59	6 39	40 64	17 7	97 62	31 44
63 17	50 10	43 14	39 82	61 62	16 64	85 10	4 35	36 20	96 69	98 80	97 96	65 37	51 88	70 45	3 56	93 26	53 95	68 11	20 93	2 6	29 53	14 84	54 1	25 17	26 87	19 95	81 46	22 90	32 16	95 93	87 83	1 78	15 73	18 9	82 63	44 3	34 7	33 16	35 50	46 53	41 91	57 46	21 15	76 36	10 7	86 69	13 28	74 95	77 88	17 58	62 87	38 57	83 8	88 44	23 84	27 24	47 62	42 34	30 28	71 9	84 45	6 31	7 54	9 1	55 37	73 83	12 68	89 29	8 76	66 9	79 42	64 43	0 13	31 85	78 41	56 12	37 49	72 54	48 88	92 64	67 64	45 51	60 24	90 44	49 39	11 97	99 92	40 62	24 17	94 39	59 41	5 41	58 49	69 93	91 98	80 19	52 59	28 2	75 13
18 67	89 92	63 35	92 21	60 78	17 8	99 63	38 42	74 25	71 36	23 9	94 62	36 46	85 2	43 91	65 11	26 73	78 28	27 49	44 61	7 94	64 75	37 19	3 47	14 37	10 57	51 5	82 7	66 78	50 73	59 12	91 39	12 42	41 98	0 88	90 40	57 12	81 18	33 16	96 4	80 59	39 66	34 95	8 11	21 96	15 80	79 84	52 56	9 29	95 31	40 97	29 68	83 80	73 15	42 70	16 21	62 62	31 61	30 73	2 99	20 31	86 23	35 61	61 80	77 8	46 39	76 21	11 74	68 91	88 95	70 62	1 68	55 54	75 22	72 76	58 12	22 97	69 11	87 47	32 95	84 26	67 38	45 2	24 45	28 72	4 32	93 57	19 44	98 37	5 22	47 92	53 84	97 1	48 61	54 3	6 68	13 15	56 53	25 24	49 74
90 33	97 3	2 53	74 82	20 83	66 23	82 40	92 7	75 28	58 34	51 94	24 98	45 58	42 16	17 97	73 76	0 87	23 45	22 52	55 95	80 76	64 21	36 9	47 8	8 29	94 13	39 91	48 33	62 16	79 88	35 7	84 76	26 96	98 41	56 55	60 3	85 39	43 39	19 80	89 89	54 42	61 14	69 83	13 30	77 10	50 14	46 50	41 28	87 16	12 86	52 35	1 71	57 69	34 40	11 58	40 76	68 26	71 9	15 54	59 55	16 67	28 27	6 70	49 26	32 5	31 35	21 58	37 19	83 48	44 82	99 85	91 38	70 62	93 67	76 2	5 42	53 56	95 3	88 28	78 38	65 97	63 37	7 28	4 19	86 87	27 78	14 97	29 54	38 85	18 41	81 24	33 8	67 55	96 81	3 35	25 89	30 33	9 43	10 24	72 94
64 38	85 16	38 79	93 84	6 3	57 91	44 96	67 20	14 93	20 30	76 77	33 3	97 97	45 54	27 12	92 93	41 98	73 8	99 58	95 1	60 59	77 64	23 77	52 9	9 24	62 84	24 57	35 38	59 16	81 72	4 37	29 28	90 87	36 77	3 94	8 80	2 14	75 66	84 72	71 18	78 34	47 46	61 12	26 8	15 87	79 28	40 96	80 26	86 69	10 6	34 94	54 81	39 40	43 8	5 61	91 17	50 73	0 3	49 71	96 76	87 9	72 16	12 47	7 35	83 30	28 96	31 92	58 78	69 48	56 75	70 91	88 91	68 7	66 30	1 87	53 3	19 23	89 95	65 66	46 45	32 36	51 35	63 36	74 47	48 60	94 10	30 96	18 93	98 22	17 88	22 97	16 78	11 54	21 44	37 38	55 56	13 35	82 12	42 61	25 32
91 92	71 2	70 75	35 10	63 37	8 86	14 64	23 36	77 1	22 96	26 1	87 85	38 92	78 66	24 53	52 66	84 5	59 34	61 86	57 38	74 6	86 25	49 68	31 68	94 8	60 42	69 35	96 85	58 33	68 27	67 63	54 82	47 67	55 69	83 58	64 76	53 84	17 40	28 3	41 55	7 28	85 75	34 93	11 11	76 86	40 53	65 72	32 16	30 69	29 48	10 8	51 14	56 60	27 59	43 92	12 7	25 51	18 90	95 61	6 8	99 57	36 90	2 36	16 36	92 30	50 78	39 48	5 29	73 73	90 79	97 66	0 88	15 30	1 46	42 55	13 74	44 43	45 52	88 19	19 6	3 41	48 71	93 27	81 28	79 21	9 91	75 65	66 48	62 44	82 20	33 99	37 27	21 89	89 92	20 62	80 33	46 54	98 14	4 4	72 21
93 91	0 85	72 87	18 46	36 5	67 89	90 86	58 92	1 4	83 44	71 79	19 36	81 50	92 12	56 63	22 55	16 42	80 93	2 34	94 48	64 24	20 26	91 14	17 11	3 89	28 87	96 77	63 6	45 35	52 46	29 54	74 37	59 8	13 91	41 1	66 45	54 43	7 12	70 28	76 56	38 14	87 10	48 23	39 80	14 51	10 47	82 11	65 62	25 21	42 31	97 3	89 21	61 43	44 57	62 85	47 50	53 60	84 24	35 72	78 67	37 14	50 19	43 46	86 62	8 92	9 23	5 97	6 1	11 82	75 2	60 10	98 17	73 88	49 30	32 81	99 45	23 54	4 60	69 23	40 12	57 45	21 79	27 67	26 63	31 36	95 9	68 98	24 66	46 88	12 17	33 5	51 42	15 58	30 30	55 11	34 60	79 67	85 21	77 31	88 9
58 7	99 10	9 11	95 87	7 18	84 36	61 71	98 7	72 9	62 7	29 60	21 59	39 79	20 29	76 43	46 42	79 73	42 55	88 19	59 44	6 10	56 1	93 74	37 22	83 78	18 8	12 25	3 52	38 54	54 49	71 75	44 48	55 71	25 40	26 66	41 65	36 67	1 84	96 9	74 9	57 50	97 82	67 79	81 6	34 89	11 51	8 72	45 17	17 54	10 34	16 32	48 92	73 95	86 45	89 98	28 35	90 27	94 9	75 66	85 82	30 43	32 40	51 14	33 22	60 87	19 36	64 35	40 87	80 30	5 42	0 52	35 64	87 15	49 8	31 94	4 96	23 3	78 92	63 77	53 6	13 79	2 73	65 7	68 88	22 47	92 81	70 21	91 33	47 45	82 85	43 47	15 36	77 8	69 47	24 44	50 66	27 7	66 49	52 22	14 91
43 47	51 28	90 41	85 89	53 45	6 34	70 40	55 8	98 34	8 2	48 95	84 47	10 85	95 48	22 53	99 80	3 68	89 56	97 73	26 38	14 59	7 55	42 22	5 7	64 23	2 2	44 8	58 60	16 16	79 46	83 13	38 71	60 27	96 24	62 24	82 44	9 77	61 6	88 99	47 79	92 58	34 37	24 82	54 29	57 49	80 57	4 35	25 48	13 47	63 98	81 87	40 84	46 91	27 95	86 66	15 93	0 49	45 69	11 53	35 19	74 90	30 41	33 97	36 34	78 8	76 36	67 57	29 31	31 63	93 17	1 78	59 77	28 39	68 85	75 78	94 95	21 85	39 87	87 49	77 49	49 60	56 20	41 57	37 44	69 27	19 78	18 64	17 98	65 83	50 14	12 55	73 3	20 14	23 44	91 20	71 15	72 5	66 46	32 94	52 96
68 94	88 91	55 76	47 3	38 88	95 66	12 46	21 2	78 21	4 87	19 40	45 31	52 24	76 52	36 99	74 58	57 80	24 38	51 33	34 57	80 72	8 20	81 40	1 47	72 90	53 25	63 65	90 1	25 27	85 49	23 19	31 77	56 46	49 75	35 2	94 63	22 61	82 38	42 89	43 5	61 23	16 73	5 23	62 37	46 10	97 31	71 58	83 91	40 19	37 92	73 19	91 35	6 83	26 70	93 7	48 63	70 89	9 98	69 92	79 45	67 47	60 86	2 55	65 86	20 98	17 35	59 89	86 20	3 24	27 77	98 1	44 93	15 39	66 5	75 69	50 81	99 1	32 5	89 25	14 76	13 19	58 94	18 9	39 6	10 81	84 44	28 45	0 11	64 35	96 55	41 88	92 71	87 78	54 7	30 88	77 67	33 44	7 56	11 3	29 60
90 6	30 55	72 69	82 23	67 11	65 33	26 71	62 27	17 32	37 19	54 46	71 4	39 8	8 18	81 14	86 58	12 27	70 34	44 82	87 44	34 95	5 92	35 18	22 63	47 32	92 91	15 12	98 54	76 87	55 10	95 58	7 63	41 21	40 87	61 14	50 21	84 51	20 1	9 33	21 3	79 97	1 98	45 65	93 11	4 98	18 53	25 42	29 65	31 12	74 26	78 94	59 45	28 45	75 38	56 73	27 70	11 69	16 35	58 16	38 77	69 70	6 9	33 78	24 90	63 54	3 27	14 16	57 97	43 25	91 3	68 66	96 83	66 51	88 13	32 95	77 47	2 67	64 1	42 2	89 50	97 66	10 84	99 21	51 11	85 25	23 6	83 93	60 39	80 8	13 5	36 38	49 70	73 61	48 77	46 17	53 3	19 63	0 81	52 92	94 4
79 86	59 39	17 69	24 29	7 92	25 79	42 54	11 23	80 72	75 6	6 71	83 68	65 8	29 84	9 39	54 27	98 31	99 24	73 36	3 84	61 63	70 54	37 43	39 44	16 17	69 30	32 95	0 8	48 46	68 89	85 83	64 3	67 52	78 61	21 34	40 25	15 45	94 73	86 86	90 94	14 44	8 52	20 30	60 96	58 41	4 77	81 94	84 93	97 19	27 13	19 60	46 99	28 24	45 16	47 54	63 26	62 69	43 7	49 82	30 61	92 92	12 46	5 88	93 86	91 95	2 44	66 43	71 70	1 62	87 92	82 78	13 29	44 29	10 5	38 22	55 84	74 42	77 17	51 92	72 82	57 68	88 31	33 32	96 54	89 61	56 5	23 24	35 32	31 92	52 84	18 64	34 21	22 45	26 36	41 80	50 37	53 88	76 2	95 20	36 71
27 25	66 84	87 67	48 79	83 19	73 29	23 17	93 22	89 1	0 82	84 59	19 37	17 10	45 46	68 25	13 60	22 26	78 14	24 21	31 34	16 73	74 80	97 60	40 24	53 81	30 70	12 66	76 38	7 12	33 7	28 31	71 50	63 99	61 83	34 39	39 82	18 87	56 4	95 34	2 75	54 74	64 31	62 29	41 98	85 53	86 6	32 99	15 10	99 79	47 25	43 58	65 7	11 61	21 41	79 54	8 60	98 10	77 98	26 61	38 34	96 80	80 82	59 14	70 52	44 27	46 89	25 41	10 34	49 44	57 22	88 1	35 77	72 17	6 7	55 4	67 78	81 34	92 98	4 66	90 5	3 95	69 1	50 75	5 93	52 76	29 19	58 76	91 47	60 76	82 54	20 43	94 87	1 57	42 39	36 38	14 88	9 71	37 49	75 96	51 85
61 11	58 20	23 96	74 28	43 60	80 17	45 64	44 69	27 42	64 25	90 3	15 69	56 22	65 76	71 59	53 74	3 78	89 1	17 33	70 35	59 73	73 24	92 42	24 38	21 36	67 86	31 34	78 6	9 68	46 12	28 29	81 4	98 41	48 26	14 84	26 27	0 13	36 36	20 65	39 4	52 36	54 32	93 62	97 96	63 33	40 10	19 12	11 92	87 33	1 94	51 87	76 88	22 74	95 17	69 93	38 29	41 2	77 45	99 65	50 1	10 6	13 15	7 9	85 17	68 32	57 5	83 30	16 50	33 22	4 49	8 52	84 25	5 53	18 72	55 56	75 24	29 28	86 70	6 64	35 43	2 50	82 82	25 59	96 17	72 46	60 74	88 72	12 54	62 10	47 7	91 62	37 28	32 15	42 42	66 90	34 78	30 37	94 16	79 24	49 8
58 59	87 3	21 7	79 50	56 46	17 90	95 17	47 12	39 26	23 25	69 84	60 33	55 27	83 42	65 60	41 53	18 4	25 15	99 39	44 87	10 55	31 2	30 12	59 53	86 14	45 49	35 9	11 4	42 35	94 94	54 55	12 73	91 78	37 2	64 38	84 56	51 8	62 78	88 92	72 70	75 8	8 39	74 42	43 20	96 37	92 93	73 7	16 74	24 55	81 11	76 5	1 42	93 71	9 1	13 27	71 18	19 17	2 59	98 90	70 23	3 3	68 16	46 2	61 9	4 32	38 60	28 75	97 86	40 99	82 86	63 18	50 47	53 45	90 54	85 37	27 62	0 11	6 67	5 33	26 91	80 70	57 20	34 86	20 7	48 19	66 42	36 26	52 78	7 56	67 58	33 67	77 44	29 40	89 96	49 25	14 74	15 4	78 24	22 8	32 58
41 93	9 14	23 70	57 6	71 65	72 5	18 9	54 59	33 52	31 59	50 33	64 22	68 72	83 4	88 6	43 98	90 19	49 20	55 73	94 37	37 68	60 24	7 41	34 18	47 39	8 21	22 23	24 37	63 18	32 84	21 9	85 25	48 34	36 37	67 50	1 36	27 31	40 41	25 6	69 65	97 65	17 56	70 73	74 99	30 76	35 47	79 34	26 14	28 69	87 75	3 23	46 18	81 9	78 70	45 35	14 48	51 93	6 82	61 83	19 49	2 31	65 32	12 86	62 40	82 70	52 18	20 63	4 61	66 22	11 53	15 36	89 98	98 33	59 15	56 74	91 17	13 91	75 27	38 97	84 16	76 76	92 21	16 50	53 18	93 98	10 50	58 85	42 36	44 25	95 56	0 3	80 72	99 96	96 72	73 89	39 5	5 81	77 78	29 16	86 6
77 91	75 42	89 21	50 62	60 85	51 51	95 42	53 40	57 28	85 24	78 66	7 57	86 81	45 10	48 63	59 37	32 51	36 3	15 43	21 70	42 20	61 29	31 39	38 73	87 41	96 77	71 60	41 67	68 13	97 17	30 3	90 82	9 49	10 14	46 92	18 33	81 2	92 34	58 47	64 16	55 77	83 84	13 42	29 71	82 99	39 15	98 88	1 32	62 59	37 11	91 42	20 67	84 44	74 35	19 83	70 22	2 49	26 6	47 7	66 90	80 99	16 96	5 69	94 81	54 26	72 79	65 86	11 62	73 37	34 67	28 23	25 37	99 57	52 40	8 79	4 6	33 79	23 89	40 59	6 66	3 88	56 38	93 84	35 95	17 67	14 53	69 54	24 32	43 54	49 52	12 24	79 63	88 77	27 70	22 86	67 23	44 87	63 80	76 77	0 34
86 47	35 79	22 63	33 84	96 86	19 31	57 37	98 53	3 30	85 50	70 12	9 14	38 95	94 74	13 78	29 35	24 22	87 7	69 70	64 62	10 55	12 44	42 77	78 44	32 61	11 29	73 69	15 71	6 33	44 76	61 11	30 46	99 85	53 3	31 81	48 2	0 41	17 27	89 87	88 2	4 90	36 18	43 92	75 6	65 13	71 91	93 61	5 34	41 78	18 30	52 8	16 28	26 40	76 57	59 95	82 82	55 83	34 11	8 59	72 8	56 8	46 70	14 11	79 13	23 92	45 50	40 12	54 73	39 58	27 25	80 58	49 54	77 98	81 60	91 66	66 63	37 39	68 3	90 86	2 31	67 96	63 33	62 47	84 96	51 92	50 57	47 4	7 62	95 9	21 84	97 22	60 51	20 91	1 2	58 24	74 14	92 51	28 67	25 51	83 78
42 88	22 95	78 38	45 76	80 46	19 57	71 97	14 82	60 46	1 93	68 31	95 47	39 51	35 16	51 32	98 1	70 85	4 53	15 32	75 82	13 45	5 22	49 42	46 82	87 38	72 33	55 28	17 91	37 76	26 42	6 31	44 98	63 52	89 55	0 39	74 16	30 23	56 84	24 86	25 21	65 53	32 12	3 33	81 5	23 85	62 88	27 84	11 54	97 6	53 36	64 23	20 52	93 6	8 77	48 77	10 15	16 56	66 86	73 76	36 90	90 61	54 77	12 55	92 26	86 36	40 77	85 27	47 70	29 23	79 80	2 25	59 50	34 34	67 11	94 10	31 98	38 68	76 75	52 36	82 20	50 82	41 94	21 39	88 58	61 44	18 68	43 84	84 56	57 38	96 64	7 37	77 68	58 3	28 62	69 40	33 95	9 71	83 80	99 98	91 62
