30	70
2 70	39 18	43 58	30 44	57 77	63 74	54 71	60 51	21 37	28 15	46 41	31 2	66 31	25 74	9 71	7 53	53 98	36 98	67 86	0 28	51 85	61 28	6 88	47 5	50 82	17 70	35 71	13 3	18 96	24 41	16 37	38 10	56 61	26 74	64 91	12 22	11 59	14 15	22 75	1 22	32 1	3 16	49 29	23 83	33 31	45 11	5 31	68 78	44 83	42 96	29 48	55 37	62 77	41 64	69 59	40 64	59 67	15 92	65 22	34 56	8 57	37 68	10 20	19 3	58 97	48 30	27 35	52 47	20 8	4 42
50 36	7 7	13 24	66 52	56 87	9 45	19 88	43 42	33 68	41 89	39 29	65 22	67 48	53 61	26 72	49 14	44 38	64 78	31 43	23 56	69 12	15 79	62 8	24 8	35 45	46 64	4 57	51 31	68 96	12 53	55 37	30 77	11 7	1 44	18 19	22 94	60 54	0 63	37 55	40 81	6 61	34 28	54 79	17 78	14 89	27 60	21 27	38 10	47 8	5 50	45 72	57 49	16 41	61 98	20 6	8 67	32 72	25 76	59 37	2 49	29 61	10 76	48 5	28 88	3 15	63 20	52 28	42 92	58 68	36 42
14 2	46 22	17 7	57 61	45 18	30 81	22 7	8 56	39 68	19 68	60 54	65 11	51 56	28 31	40 63	34 29	27 86	56 91	64 57	61 67	63 90	50 4	3 39	47 65	62 93	16 97	52 99	32 25	67 49	0 48	42 20	59 48	4 13	48 57	29 58	43 62	33 26	13 24	55 19	54 12	26 56	35 51	37 45	25 69	9 33	2 89	11 89	23 17	44 35	31 27	53 65	41 88	5 2	18 44	24 95	66 85	1 52	58 21	15 89	12 44	68 12	21 81	69 93	38 70	6 63	7 28	20 91	10 66	49 33	36 9
23 23	69 63	66 74	63 53	51 87	38 35	1 83	30 12	5 48	22 4	55 5	4 44	45 43	50 41	34 66	54 30	15 44	36 68	65 4	67 26	40 24	46 98	13 90	24 52	57 56	59 2	47 5	21 38	39 3	10 15	26 48	44 24	68 19	2 50	62 88	3 67	37 48	17 1	41 78	32 4	48 25	14 51	0 99	53 75	56 51	11 52	8 64	29 62	7 36	64 38	61 41	28 49	49 14	20 10	19 17	12 80	52 47	33 27	9 9	60 34	42 17	25 76	27 51	18 58	31 93	6 24	16 80	58 53	35 88	43 44
9 9	46 39	41 81	45 46	52 79	66 93	20 87	2 58	57 48	15 63	37 29	7 91	12 85	11 43	61 8	38 34	68 96	47 90	67 35	65 35	26 19	14 30	56 68	8 77	62 57	44 93	69 73	59 9	29 38	22 84	51 44	24 96	35 88	32 19	48 89	53 85	36 45	30 39	17 55	33 43	39 11	16 57	21 59	58 35	43 34	54 74	31 93	27 39	1 98	49 17	63 64	40 31	6 93	3 12	25 58	42 73	18 10	28 56	55 48	50 67	13 73	10 26	0 1	60 80	19 56	64 46	23 50	4 52	34 60	5 93
4 94	1 32	39 24	11 16	20 4	27 28	37 25	8 90	12 41	13 58	69 39	46 23	68 75	17 34	50 93	43 28	2 92	48 11	22 45	61 7	53 25	64 70	57 97	51 24	62 14	49 39	38 21	18 61	31 39	5 15	25 52	7 13	21 57	33 82	47 93	41 82	42 56	23 68	30 80	26 49	6 51	24 39	44 89	9 14	60 45	52 45	63 24	56 83	19 96	14 1	40 31	3 40	58 62	15 74	54 85	28 8	34 45	0 92	35 58	10 29	59 91	36 24	66 52	67 67	32 66	29 65	65 8	16 1	45 49	55 63
36 92	61 90	53 2	23 13	28 76	8 8	11 22	32 42	60 10	40 56	3 2	56 25	66 93	55 77	1 41	58 44	4 29	35 45	33 84	45 18	57 95	16 83	5 67	21 39	51 88	41 41	7 71	0 59	25 49	20 25	44 33	27 49	47 44	63 74	29 20	48 17	68 17	54 37	34 7	49 17	12 48	52 55	2 57	24 78	31 72	19 14	30 74	46 88	43 94	39 46	15 40	65 83	64 5	10 86	38 3	14 17	26 7	67 80	22 76	59 76	18 93	9 18	50 9	37 47	17 6	6 44	69 66	62 32	42 24	13 64
53 44	12 9	16 49	4 91	63 20	18 95	49 13	29 79	20 75	30 58	9 53	10 26	69 33	19 58	13 74	68 68	46 89	26 33	28 68	27 8	55 72	41 11	64 59	32 37	6 86	38 82	47 89	62 49	15 76	33 67	43 75	59 79	25 88	37 69	52 13	66 16	0 88	67 63	57 36	35 48	44 94	50 59	54 47	22 54	60 64	34 11	5 87	23 45	8 23	39 71	40 71	42 78	61 99	51 5	45 71	24 34	36 73	14 93	11 57	58 70	56 67	31 22	48 61	65 84	21 40	2 28	1 68	3 5	7 98	17 14
26 31	39 37	40 7	8 79	38 22	12 28	33 38	36 28	67 72	29 86	5 30	21 31	58 62	57 38	44 4	6 87	35 42	51 64	54 35	1 44	55 90	41 36	27 63	56 90	22 81	69 43	20 98	66 57	32 81	3 36	13 41	43 67	68 23	4 9	48 5	61 63	31 58	24 51	16 95	30 16	63 43	65 60	0 28	46 34	17 78	42 96	62 42	37 70	14 48	23 19	64 52	2 43	60 62	28 86	49 7	50 67	34 46	11 44	15 90	45 26	53 11	18 58	52 23	19 22	9 41	47 64	10 69	25 69	7 4	59 53
52 99	46 65	11 10	36 59	15 94	63 91	35 69	39 29	22 73	47 17	26 49	19 96	24 49	42 65	69 87	56 64	14 90	43 48	58 37	27 7	23 5	53 45	50 91	54 71	45 51	62 52	21 4	44 61	1 91	12 52	51 73	6 82	67 48	25 65	8 89	2 78	10 15	34 3	38 78	29 56	16 99	55 53	30 92	28 37	65 15	7 2	66 83	61 33	60 66	64 53	17 79	57 63	59 10	48 64	20 32	68 83	49 98	40 88	31 88	41 17	18 9	33 4	4 84	0 70	37 94	9 11	3 89	13 59	32 43	5 51
23 3	42 54	28 29	44 90	61 15	41 44	62 12	0 89	29 45	63 6	68 31	5 50	34 62	40 14	55 43	54 19	50 27	15 57	38 66	56 73	11 32	17 52	16 3	19 95	43 85	26 32	24 89	64 33	7 11	12 27	9 70	32 73	52 26	6 51	33 38	4 45	30 4	67 38	46 55	47 66	39 4	1 64	8 51	27 82	60 8	59 7	25 97	45 63	14 51	31 12	53 29	13 70	65 28	18 34	10 58	48 80	37 71	35 67	20 39	49 88	21 83	2 41	36 74	58 94	51 32	3 44	66 34	57 73	69 98	22 45
10 16	57 97	52 86	20 81	2 32	25 51	56 40	65 28	53 80	14 60	69 64	67 49	49 99	3 58	30 30	13 11	61 53	27 81	35 98	32 15	9 47	46 9	4 11	60 45	21 63	7 43	11 2	59 42	15 45	47 20	31 33	39 22	18 71	26 73	43 4	36 95	28 33	29 93	12 38	54 30	16 97	22 25	66 84	51 33	8 56	38 83	55 45	63 12	62 46	24 73	44 52	37 73	0 20	42 78	41 2	6 51	5 20	17 1	19 94	58 70	34 70	68 55	23 80	45 21	64 93	40 81	1 97	50 1	33 95	48 75
38 51	6 91	20 32	51 85	55 99	33 19	65 85	50 62	52 58	58 25	23 66	39 85	32 73	54 52	44 35	16 20	64 42	15 76	2 60	69 8	11 12	60 58	12 9	9 74	13 91	0 5	27 43	3 55	29 53	4 72	14 1	67 49	17 36	53 98	10 14	47 22	8 27	22 31	25 38	28 52	46 94	49 3	66 12	57 30	61 50	37 65	45 53	36 87	62 71	18 91	26 59	30 31	21 40	5 29	63 84	43 47	68 39	19 38	31 5	42 63	35 10	1 79	7 76	24 56	59 79	56 40	41 50	48 83	40 46	34 97
