50	70
50 75	17 19	54 86	53 11	31 62	15 37	2 82	8 16	9 68	25 57	16 69	32 50	22 16	20 73	11 31	63 92	12 98	58 65	38 22	34 63	28 95	35 10	3 5	18 50	66 69	14 26	23 92	37 78	19 85	56 16	7 64	43 83	62 28	61 72	68 35	67 99	26 86	40 16	52 81	13 26	10 33	1 6	69 61	5 69	44 93	48 61	29 71	24 78	41 25	4 87	36 84	0 76	42 28	47 77	45 9	64 8	59 37	27 59	30 79	21 55	57 78	46 77	51 60	49 16	65 52	39 18	33 49	6 40	60 84	55 65
10 31	55 99	31 87	29 92	68 54	39 42	34 80	17 12	40 60	51 80	6 56	60 16	36 11	9 8	13 20	59 97	11 61	42 9	7 38	37 35	25 83	14 81	33 98	22 8	38 73	0 99	24 31	67 76	47 70	56 3	63 28	49 9	45 54	3 13	57 38	54 44	66 87	23 18	48 63	21 81	52 15	5 47	26 49	65 63	12 1	2 76	64 62	19 71	30 24	46 11	18 8	20 52	32 37	8 9	1 86	28 91	15 67	35 9	62 27	58 95	43 12	61 34	53 55	50 32	69 91	27 96	4 46	16 4	44 71	41 54
36 1	7 81	44 86	23 17	15 68	26 50	59 42	8 83	47 34	5 46	18 58	2 49	67 82	27 70	49 92	14 70	10 84	57 4	13 2	6 54	69 33	29 95	56 39	61 75	60 66	31 62	38 9	40 47	4 96	50 1	42 43	34 2	52 69	11 84	62 50	55 58	24 28	21 9	39 50	53 93	19 25	33 27	63 62	58 82	22 25	48 69	3 76	45 46	0 2	68 57	46 19	37 43	17 52	65 6	66 89	20 44	41 16	32 93	28 32	51 35	43 27	16 1	25 25	30 52	9 86	54 18	35 70	12 47	64 31	1 34
7 89	62 91	40 57	38 34	17 57	35 47	9 22	58 31	2 60	3 11	66 48	55 16	29 94	34 8	69 66	61 29	25 61	20 94	56 87	54 66	53 13	5 80	31 25	57 56	67 88	1 55	50 96	10 4	45 73	37 31	27 96	33 45	8 15	30 89	16 68	46 99	52 96	65 96	15 17	41 70	43 5	12 8	68 76	60 44	32 29	42 80	18 52	21 65	63 76	0 59	47 36	24 77	49 14	48 73	22 61	14 76	26 34	11 17	6 68	36 42	44 39	28 90	39 62	51 36	59 61	64 40	19 84	13 90	23 17	4 76
16 49	54 82	0 88	10 99	9 14	68 66	32 12	18 96	12 98	35 28	1 53	3 8	8 82	31 73	2 53	37 10	60 58	58 8	25 39	42 16	26 3	55 11	64 74	24 83	48 4	50 3	39 42	34 87	40 5	51 89	29 38	27 5	65 27	53 82	23 7	62 25	36 48	66 26	57 38	19 74	59 31	28 76	69 9	61 62	44 44	49 61	14 31	17 30	46 63	43 52	47 59	11 53	4 68	7 6	20 15	67 38	21 77	38 52	15 57	6 18	13 3	5 54	63 84	56 53	30 43	22 96	52 15	41 30	45 9	33 4
5 45	57 16	37 43	45 45	65 29	6 63	21 22	48 2	10 14	43 83	28 50	67 90	4 72	17 82	16 59	7 25	58 97	62 39	30 60	26 62	13 93	46 50	12 36	19 26	18 94	44 87	31 13	35 43	53 13	42 43	1 75	39 28	41 39	14 91	56 10	40 85	49 89	24 43	29 9	64 77	34 3	2 61	54 35	63 33	3 25	23 44	38 32	66 51	9 51	25 31	8 37	36 73	47 45	15 68	55 53	0 71	20 88	68 98	22 67	60 73	59 86	11 60	61 51	51 82	52 74	69 50	27 52	32 42	50 2	33 75
17 53	59 65	36 57	42 86	65 4	19 50	51 51	16 14	28 77	15 43	27 50	31 76	50 51	34 13	35 90	45 50	57 49	48 87	25 89	55 54	32 43	18 24	9 71	56 35	47 35	7 14	10 13	52 5	60 93	66 9	14 36	5 38	2 28	63 16	61 80	0 58	13 65	49 81	62 14	23 73	6 67	1 15	44 13	40 25	26 63	29 33	41 54	54 1	8 32	30 4	46 10	22 64	64 27	38 17	43 75	68 57	67 84	53 50	24 52	33 46	37 32	3 81	39 80	4 8	20 76	21 19	58 20	69 97	11 88	12 34
38 63	21 9	46 46	6 27	43 7	35 45	7 1	16 76	59 6	1 65	17 20	36 54	55 72	60 64	44 50	51 89	13 9	24 62	50 50	37 27	2 62	9 30	31 49	58 30	54 74	8 52	3 56	52 40	22 68	57 20	25 72	33 22	4 70	64 52	26 30	11 85	62 83	53 92	48 26	5 74	32 12	40 35	20 6	69 15	39 67	23 63	42 21	65 95	34 89	14 49	19 77	66 24	18 12	47 5	49 59	41 76	0 58	68 81	63 81	27 96	28 81	10 33	61 74	29 8	30 72	45 50	12 50	56 88	15 76	67 93
18 3	50 51	45 75	15 12	35 35	3 83	33 27	62 10	63 28	69 68	51 63	28 14	64 79	44 7	54 44	60 13	6 23	41 56	0 80	17 57	22 65	53 60	52 83	2 56	27 29	46 53	21 3	68 6	11 63	42 42	26 32	13 8	47 86	58 49	40 52	32 67	59 68	24 28	57 18	10 50	30 18	29 65	66 40	43 29	31 65	8 79	67 32	39 58	23 70	25 32	38 25	55 61	16 19	14 93	56 7	65 19	61 77	1 67	37 89	19 66	36 15	12 69	49 72	4 7	34 16	7 58	48 58	5 82	20 82	9 88
12 49	6 91	26 79	33 72	9 8	14 52	41 19	50 1	46 31	60 78	40 23	68 39	4 63	51 25	5 94	66 80	69 61	18 74	56 93	54 26	43 50	8 49	31 5	53 15	62 52	36 58	63 24	17 61	11 28	67 96	16 46	55 23	25 10	57 1	42 76	35 11	44 87	7 7	30 92	10 55	37 96	27 34	32 94	65 26	45 26	2 65	29 98	38 5	19 80	34 30	39 4	23 35	20 43	58 4	1 53	21 77	64 81	22 71	47 56	49 88	13 12	24 43	59 90	61 75	52 94	48 58	0 76	3 65	28 99	15 50
19 20	44 89	5 86	17 42	62 72	58 75	49 43	54 33	38 61	26 52	64 89	18 80	65 60	30 91	7 85	3 75	68 45	28 60	31 99	15 87	22 34	21 45	10 90	67 36	61 93	29 40	11 51	2 54	1 43	60 73	23 5	0 93	59 84	48 94	4 36	8 72	12 8	41 63	63 20	24 95	50 33	66 4	43 60	52 82	20 74	47 9	14 15	46 14	42 39	6 42	55 81	57 3	45 99	53 36	13 73	40 14	9 40	37 44	27 71	56 8	34 28	39 39	33 33	16 21	51 5	36 30	25 8	35 32	32 6	69 76
33 77	67 64	13 11	59 82	46 98	11 28	2 12	42 81	1 98	15 66	54 15	3 16	0 44	39 19	44 25	47 78	17 56	52 26	56 26	5 64	20 20	14 45	25 44	6 70	58 4	8 80	35 73	29 53	68 85	69 85	61 37	55 1	51 51	50 59	45 62	53 33	38 82	27 56	48 10	36 71	19 80	57 37	34 97	37 63	18 89	65 96	21 63	66 57	28 35	32 80	10 16	16 74	63 95	64 34	23 66	62 16	12 24	26 29	40 4	24 85	4 25	22 97	43 58	31 61	49 3	41 74	30 59	9 94	7 21	60 41
10 34	2 44	68 21	26 26	52 41	43 65	6 89	8 25	65 72	24 3	56 35	4 79	19 50	66 72	67 28	13 6	48 3	47 53	69 74	0 76	20 19	62 76	60 11	58 17	49 17	50 31	64 53	35 29	61 29	32 86	23 41	18 9	45 19	51 18	46 81	5 5	39 1	21 58	36 18	16 19	37 60	12 98	29 92	28 82	34 63	59 41	55 53	30 57	54 2	1 22	9 87	22 99	25 10	44 69	57 83	40 44	63 83	14 13	31 99	17 77	38 48	15 4	11 17	33 79	3 79	7 13	53 83	42 36	41 44	27 5
13 62	27 91	4 90	16 86	45 55	19 8	68 5	14 36	10 45	31 81	22 77	35 79	11 51	42 92	9 8	40 61	17 32	12 77	59 50	50 13	58 49	25 64	37 72	53 69	20 30	63 21	62 20	54 13	2 26	28 39	44 16	0 9	60 35	3 93	7 23	55 9	61 96	51 37	49 69	47 49	32 14	69 58	67 26	57 36	26 84	48 22	46 80	6 81	1 31	5 46	15 57	39 76	43 46	18 13	65 15	41 28	23 88	29 10	30 86	64 86	34 68	24 87	52 75	38 80	36 95	33 62	56 47	21 33	8 28	66 10
60 14	41 9	62 34	33 43	6 26	31 53	64 19	17 73	29 68	55 15	18 5	12 85	53 47	2 93	19 29	20 29	38 15	43 27	36 2	1 3	65 70	69 1	63 19	47 3	32 48	25 83	56 59	11 9	46 10	57 75	68 9	37 41	15 37	9 41	66 16	5 9	39 85	3 43	0 15	13 98	51 9	22 30	45 23	4 77	59 7	67 33	49 73	24 74	42 48	44 67	30 29	26 67	8 3	16 3	50 51	10 22	28 83	21 29	23 58	7 94	34 51	54 89	35 22	14 4	61 53	52 61	58 38	27 39	48 66	40 92
34 8	28 5	63 26	51 38	66 99	27 45	25 91	15 71	64 52	61 87	60 44	29 12	11 62	59 25	18 89	4 53	56 96	57 43	45 5	37 32	38 91	46 99	0 43	44 43	10 95	55 43	62 35	17 97	19 58	43 88	49 83	39 72	69 74	52 33	26 9	40 77	41 85	67 24	35 90	1 68	16 90	31 47	32 13	48 15	47 41	7 97	24 22	13 58	8 3	3 21	30 29	12 90	9 46	33 78	50 45	14 52	2 30	68 82	65 74	42 2	21 31	36 4	20 51	5 15	58 19	23 2	54 26	53 33	22 95	6 80
35 49	22 46	32 96	43 46	38 68	63 18	2 31	24 34	16 67	68 52	58 23	59 13	54 44	27 78	45 8	8 90	39 84	48 55	67 78	44 93	40 49	1 10	29 44	25 29	51 42	4 32	23 97	55 64	49 1	28 61	37 25	53 52	47 55	15 98	3 43	17 72	31 97	41 98	26 28	42 56	14 41	13 73	6 96	5 5	10 57	60 32	64 21	19 64	9 43	0 94	36 19	18 87	33 7	50 7	34 83	61 52	62 77	11 9	20 39	65 8	7 73	66 83	12 75	30 50	46 68	69 13	52 7	21 84	57 41	56 94
25 46	44 91	60 23	36 83	49 36	39 11	32 49	23 34	30 63	2 84	40 98	27 77	33 42	61 99	55 45	57 88	11 94	4 66	13 47	65 21	17 19	59 98	66 89	48 63	0 13	1 76	69 77	50 18	26 96	51 19	5 65	14 82	35 60	43 73	22 76	34 81	64 50	52 30	45 44	10 7	12 71	16 67	38 25	20 76	56 53	3 90	24 94	41 25	28 5	21 64	47 48	54 27	68 22	18 2	31 22	42 57	37 99	67 90	29 29	19 31	9 72	6 14	63 41	15 75	53 73	62 51	7 43	46 60	8 32	58 10
10 9	61 35	27 37	53 33	69 68	12 71	65 86	19 87	35 88	3 38	2 25	67 8	59 71	22 61	9 29	52 8	6 72	38 75	55 97	8 55	45 67	25 12	5 98	39 46	26 89	13 56	56 93	44 67	0 9	32 12	34 12	18 88	62 12	60 41	49 5	48 96	15 72	14 88	50 49	33 84	4 13	24 7	28 10	64 42	16 2	20 11	17 91	57 86	54 61	58 8	68 12	11 35	30 60	46 20	21 83	31 18	63 53	29 73	1 99	66 91	42 10	47 65	51 74	36 77	41 35	23 48	40 69	37 89	7 34	43 83
5 4	46 54	23 68	42 42	24 37	43 90	7 63	64 90	52 18	17 12	32 92	22 94	56 43	69 18	39 67	19 26	2 32	59 8	55 17	35 37	62 3	50 49	67 64	49 24	6 60	68 81	28 54	13 1	58 20	25 76	16 75	66 73	27 25	8 25	48 29	26 95	18 43	12 37	47 20	1 14	33 23	63 3	29 39	3 74	40 11	36 84	53 29	41 91	34 11	60 49	61 87	45 80	15 93	0 96	51 67	14 37	54 46	44 85	11 12	57 95	31 28	20 98	21 21	10 85	38 73	65 8	9 58	4 76	37 69	30 18
38 71	8 15	21 96	42 74	66 32	7 23	19 24	48 65	52 6	35 29	12 13	50 49	31 67	36 79	39 9	22 47	27 3	60 11	59 45	14 9	58 52	1 81	33 47	40 64	47 34	49 94	56 26	0 70	26 53	9 85	55 28	54 29	6 57	43 95	4 27	32 21	29 92	20 67	18 70	34 11	53 99	23 62	11 28	30 46	63 76	28 53	10 13	45 83	13 7	46 90	2 77	25 37	3 13	61 13	37 68	15 71	41 35	16 79	57 50	68 93	24 72	62 54	67 78	17 98	69 21	51 54	44 47	5 26	65 20	64 83
66 16	17 76	59 14	57 83	39 63	9 60	12 86	58 99	53 87	33 93	25 13	43 88	44 40	30 39	62 5	1 17	26 88	3 41	16 65	28 65	35 12	29 98	14 60	48 98	38 82	64 58	10 10	23 44	13 94	47 82	52 29	27 8	24 55	8 45	22 8	37 40	20 93	19 21	50 54	36 20	6 83	69 48	54 51	51 60	60 25	11 18	67 71	56 90	63 55	31 14	0 48	49 97	65 10	7 86	18 53	41 14	32 50	40 2	55 50	46 4	4 79	2 53	5 3	45 49	42 91	68 45	15 15	61 88	21 46	34 2
13 82	32 17	5 24	12 20	1 57	55 5	43 70	24 2	20 50	58 66	39 96	26 74	11 72	67 42	33 56	6 47	19 78	64 3	61 43	36 28	57 81	31 44	22 74	50 65	65 63	41 42	29 67	37 59	60 29	35 52	10 79	40 19	14 46	48 99	8 68	46 37	52 22	4 77	27 52	53 26	44 68	69 36	54 99	23 11	7 76	63 51	51 5	68 12	9 80	34 85	3 28	0 55	59 45	25 76	21 89	45 38	30 82	62 78	49 93	66 46	17 73	47 90	28 43	42 77	2 79	56 3	15 1	18 10	16 59	38 56
53 18	62 63	39 52	0 46	37 23	52 2	63 38	44 61	69 16	28 69	2 67	46 34	11 11	58 30	61 86	9 83	30 74	1 54	65 63	64 98	43 13	22 5	10 60	13 76	47 63	59 39	45 2	57 64	38 71	66 82	31 38	23 14	36 59	26 34	48 75	7 19	20 60	14 26	29 61	16 42	15 26	41 47	25 1	32 75	18 45	17 11	40 28	67 26	56 69	55 83	3 56	6 36	21 43	68 38	35 94	12 65	5 57	19 32	54 1	60 3	34 53	42 4	51 56	27 99	24 84	49 12	8 2	50 30	33 5	4 68
27 46	30 96	50 44	17 81	56 51	10 80	45 12	38 33	7 43	6 8	44 69	13 25	48 94	23 12	19 47	24 19	4 41	36 66	20 29	40 91	55 25	11 55	54 77	5 42	1 96	49 18	46 78	60 46	25 7	43 47	68 99	18 26	52 99	32 54	64 72	65 96	34 55	58 36	2 99	62 51	61 7	67 22	41 12	57 26	47 57	29 65	63 45	12 24	9 85	22 86	0 81	15 2	35 61	21 97	59 5	16 27	31 76	51 65	42 25	26 65	33 53	28 51	8 92	66 18	69 92	37 49	14 49	39 72	53 43	3 54
56 9	31 65	17 65	27 90	14 17	52 59	11 96	13 19	16 47	9 35	34 46	4 91	55 61	69 58	67 60	61 26	65 89	47 7	28 46	57 92	40 3	29 51	37 99	1 40	21 50	64 15	58 35	41 88	68 73	54 37	0 77	62 55	43 62	35 44	51 60	24 64	26 80	33 61	5 82	48 74	46 17	44 53	8 21	25 2	36 2	7 44	30 6	19 87	20 22	3 55	60 22	6 23	59 14	39 14	45 35	50 82	15 29	38 26	12 72	23 58	10 76	63 25	53 92	2 31	42 45	49 92	18 77	66 16	22 31	32 13
37 97	31 59	46 73	28 6	69 51	66 65	24 88	3 54	58 92	30 78	22 95	33 89	59 36	53 90	54 32	19 56	5 93	4 64	43 69	52 51	57 37	50 90	40 84	10 57	11 51	18 35	29 37	47 24	34 78	63 29	45 29	61 85	8 84	9 38	23 10	68 63	15 86	6 74	13 45	64 61	25 40	32 82	65 73	7 12	42 13	14 9	41 11	0 2	35 31	21 65	48 67	17 30	16 24	49 22	56 6	27 51	62 70	36 7	44 90	12 87	38 10	67 68	39 10	1 54	2 86	26 5	60 75	55 73	20 93	51 69
46 41	21 27	16 62	0 17	49 56	62 40	56 57	24 83	67 67	40 36	50 39	43 8	32 29	20 89	35 35	41 46	3 59	11 42	38 97	23 69	4 14	64 42	55 51	19 41	26 16	54 11	47 24	57 10	69 15	28 64	45 38	27 87	6 97	66 4	17 38	33 18	1 76	9 53	2 98	42 24	30 73	29 88	65 4	61 7	53 23	60 98	63 78	58 34	22 35	31 7	36 16	13 70	39 6	7 15	14 70	68 92	44 90	37 53	10 99	8 71	48 72	34 45	51 8	52 97	5 75	59 31	12 21	15 57	18 96	25 48
1 29	54 38	56 93	11 70	24 65	66 10	62 47	25 16	42 77	21 16	63 35	64 61	33 68	41 88	37 2	60 85	17 5	23 73	30 21	14 43	68 48	9 82	44 61	13 31	26 31	31 6	65 42	16 80	55 53	36 53	43 52	51 81	61 84	45 84	47 35	19 34	38 77	67 45	7 21	18 62	4 21	59 98	40 63	27 86	58 97	48 7	6 39	46 87	28 34	69 62	0 73	35 80	34 58	49 10	10 43	15 72	57 80	20 62	29 49	32 89	2 64	3 56	53 27	8 5	22 36	39 75	50 72	52 46	5 9	12 75
6 15	27 66	34 39	33 37	28 3	22 24	59 4	12 13	56 88	63 71	36 6	10 86	64 23	7 10	18 69	43 64	67 99	21 90	47 92	48 88	35 39	8 93	57 8	46 62	62 82	51 7	4 47	40 28	37 67	44 21	41 41	53 70	1 61	58 78	20 57	61 69	11 79	23 42	26 41	25 80	24 59	50 94	32 39	2 67	14 75	54 21	39 26	5 46	31 96	38 91	60 5	15 94	66 35	69 71	29 71	30 79	9 95	42 59	0 63	55 97	3 49	13 72	49 32	68 36	52 9	65 84	17 85	16 36	19 45	45 50
11 39	34 77	6 85	66 82	31 24	12 93	8 67	10 69	9 48	61 90	55 54	4 11	30 52	3 37	46 5	42 88	48 22	44 71	54 93	68 6	35 54	21 40	58 23	29 91	60 39	64 55	62 93	22 24	23 89	63 8	39 29	26 72	50 3	36 72	5 47	19 22	20 41	65 11	45 43	51 19	52 50	49 79	7 48	59 94	0 98	24 18	15 28	56 4	43 58	40 19	32 41	14 30	67 86	33 54	53 62	18 85	57 65	17 40	16 69	47 69	13 97	28 99	1 21	69 80	37 10	38 56	25 30	41 61	27 13	2 38
3 22	10 18	59 8	62 60	31 37	47 81	45 10	9 21	65 81	15 49	28 2	23 31	30 36	0 78	60 97	57 61	27 34	40 25	5 20	11 2	39 9	18 8	51 33	64 7	56 62	38 40	13 69	25 99	22 91	1 14	61 69	6 95	63 81	7 34	16 91	33 47	36 57	49 40	26 94	41 74	52 24	32 72	4 91	67 27	34 1	35 83	44 4	46 83	29 47	53 69	54 67	50 69	68 85	12 46	69 82	37 56	58 17	55 24	43 3	2 91	14 42	24 84	8 78	42 13	19 23	21 37	20 22	48 44	17 55	66 7
50 11	3 22	65 68	15 83	37 15	20 14	28 37	22 80	45 10	1 44	19 16	33 64	13 52	8 81	10 98	43 71	42 30	54 1	11 24	55 34	63 78	64 97	62 83	27 43	59 91	34 47	49 68	36 21	12 26	14 69	4 41	30 88	35 3	9 15	61 75	38 95	29 44	57 43	58 91	52 73	40 49	21 81	32 18	5 95	7 96	23 95	18 35	24 70	69 90	17 81	46 69	26 49	6 89	66 63	67 62	39 8	0 35	2 11	47 77	41 56	31 81	48 73	56 6	16 68	25 91	68 10	60 56	51 73	44 76	53 28
12 41	51 1	28 58	57 99	65 35	44 36	13 56	31 15	3 93	54 42	43 1	14 30	50 66	34 21	60 1	37 4	61 1	38 53	55 56	40 52	15 65	52 82	67 74	49 36	23 72	45 17	30 90	68 78	11 98	39 57	46 23	18 57	59 47	53 57	48 14	62 17	32 3	27 87	42 16	33 10	64 5	22 11	41 93	56 18	35 98	20 30	9 30	63 21	8 4	4 70	21 96	25 57	7 9	0 88	47 14	66 53	36 29	10 84	6 67	2 81	5 45	24 36	69 43	19 99	58 96	26 93	16 59	17 48	1 35	29 22
15 28	57 93	12 5	66 17	61 34	4 35	69 3	56 72	46 41	40 90	64 13	13 77	3 84	19 76	67 92	8 98	68 54	34 21	50 82	63 40	37 18	14 38	43 81	51 62	28 9	65 60	26 77	49 79	24 95	0 56	38 16	11 43	21 52	42 24	23 9	60 59	22 11	59 95	32 97	30 25	6 67	58 97	52 51	17 46	41 3	7 9	1 23	35 49	53 11	62 57	31 59	27 50	29 92	36 92	16 49	48 62	20 13	10 13	47 54	33 87	9 18	44 15	5 74	45 5	55 2	25 2	39 21	54 52	18 57	2 80
17 39	62 77	19 53	59 57	35 86	63 60	53 81	44 53	55 96	28 33	16 43	4 18	46 27	34 17	13 51	64 85	15 17	6 60	5 60	25 98	66 24	32 92	7 68	20 52	21 80	3 44	1 73	26 30	50 85	40 65	22 38	12 15	58 49	42 75	39 69	31 88	54 28	23 98	18 4	51 65	11 50	27 51	8 60	30 75	49 80	47 67	14 17	0 92	37 91	60 33	2 98	38 93	68 48	10 23	33 61	48 46	9 76	56 47	69 86	36 39	45 47	43 77	29 27	52 87	67 34	65 69	57 3	41 27	61 70	24 40
62 41	49 10	40 2	30 67	9 67	22 98	38 62	60 63	32 82	18 71	66 67	17 65	26 72	19 88	8 27	57 87	43 69	54 25	3 33	29 64	65 80	25 1	12 76	31 86	28 70	24 28	33 79	1 64	50 73	44 29	10 31	48 98	35 7	5 68	11 74	63 13	59 56	36 27	64 33	67 64	42 60	37 41	0 14	23 58	27 75	56 91	6 85	21 98	61 61	14 52	45 5	53 97	51 19	41 61	55 91	2 66	68 72	52 34	46 22	58 91	20 71	47 94	13 84	4 83	7 72	15 49	69 37	34 16	16 96	39 48
28 80	9 24	48 53	51 30	16 19	5 93	21 51	42 75	0 55	20 10	19 30	14 91	25 78	13 21	35 25	60 11	27 84	56 48	64 19	53 63	10 43	55 45	6 59	44 72	34 71	46 32	45 56	31 97	49 76	11 74	32 95	57 47	67 66	43 54	7 62	40 30	36 1	47 53	37 74	41 91	61 60	4 90	58 88	63 12	22 89	54 35	30 73	65 67	12 75	33 10	2 49	8 38	1 26	59 44	23 40	18 29	15 6	38 13	17 64	39 7	52 49	24 18	68 72	3 96	66 94	50 98	26 78	29 8	62 35	69 87
