70	20
18 28	16 89	5 97	14 70	17 81	19 33	11 91	15 56	3 81	8 25	10 77	12 8	4 75	9 40	6 13	2 69	7 38	13 44	0 89	1 60
8 6	0 66	15 52	4 32	7 59	9 9	6 20	14 16	2 49	5 11	18 94	1 39	11 99	12 69	17 46	3 25	16 79	13 67	19 66	10 65
2 7	10 83	0 43	13 31	4 6	12 11	8 5	7 22	1 10	11 31	18 49	3 39	15 2	5 18	17 78	6 62	9 28	16 63	14 66	19 71
10 63	12 54	9 99	5 26	3 16	7 93	0 28	1 71	16 47	6 86	18 59	14 97	11 26	13 21	8 91	4 18	15 84	2 42	19 40	17 44
11 75	14 61	9 78	1 76	13 83	5 20	18 30	2 67	10 63	16 20	3 82	8 83	6 51	12 84	4 33	19 13	7 13	17 24	0 4	15 93
1 5	15 44	0 19	12 3	7 71	3 59	19 79	14 10	6 20	9 16	10 47	17 10	18 61	11 24	5 12	4 75	16 40	2 66	8 98	13 99
0 86	11 13	14 82	15 51	7 6	1 9	2 4	16 4	13 74	12 8	17 21	6 80	18 95	8 29	3 8	4 48	9 75	19 81	10 45	5 58
18 62	10 76	16 11	14 78	7 41	4 66	17 9	6 18	9 63	19 69	3 91	1 5	15 33	2 78	8 54	13 34	11 44	5 58	12 87	0 64
17 89	3 75	12 82	0 56	2 8	19 15	7 80	10 85	5 13	13 54	1 67	8 32	14 55	18 21	6 33	15 11	4 23	11 12	9 28	16 35
9 59	3 61	14 88	2 25	7 53	13 74	15 32	6 17	11 35	10 23	5 1	0 14	19 79	4 21	17 91	12 59	8 75	1 99	18 14	16 27
17 3	10 52	6 7	7 68	5 41	14 23	9 1	18 66	19 38	12 63	8 5	13 53	15 83	3 36	16 77	1 63	0 57	2 66	4 3	11 47
15 1	7 39	12 28	4 93	17 43	2 99	3 70	5 72	1 51	10 4	8 58	9 81	16 36	0 91	6 67	14 20	11 53	13 65	18 18	19 76
1 55	2 45	19 26	4 14	12 52	14 7	7 40	3 63	9 25	11 15	13 57	17 62	5 8	18 84	10 39	15 38	0 96	16 69	6 13	8 49
8 74	11 23	6 94	17 38	7 29	13 5	9 27	14 54	10 96	16 50	3 36	1 70	12 97	2 52	18 9	5 87	15 67	19 62	0 86	4 94
5 1	2 68	15 10	13 72	4 81	1 24	9 79	8 23	7 20	10 94	0 9	6 78	3 39	16 88	17 47	18 48	12 66	11 87	14 8	19 22
3 51	9 69	12 66	17 74	15 61	10 92	6 37	13 50	16 61	1 19	2 96	7 11	18 49	14 90	8 63	11 93	5 28	4 1	0 40	19 61
0 31	8 97	12 62	17 11	1 98	13 5	10 16	4 40	2 49	9 26	5 56	11 87	18 86	19 78	16 47	6 79	3 31	14 39	7 76	15 92
9 74	8 90	17 76	4 83	7 45	11 68	2 82	19 10	15 15	12 68	18 65	5 29	0 84	10 43	6 45	3 80	16 79	1 27	14 84	13 85
1 45	19 76	15 66	7 30	13 58	3 31	8 14	4 7	2 72	5 77	14 14	16 9	0 8	10 83	18 62	9 2	12 8	11 77	6 74	17 59
15 52	1 76	9 2	3 25	2 99	5 38	14 88	16 62	18 94	6 29	12 13	10 68	4 41	11 79	0 45	19 88	7 45	8 43	13 35	17 85
5 98	6 34	13 67	8 86	7 8	2 63	9 19	14 75	3 95	11 1	10 10	12 63	0 12	19 68	4 29	15 37	17 9	1 9	16 70	18 55
9 56	5 10	10 41	15 82	4 22	19 37	13 61	18 69	7 59	3 75	12 13	17 87	14 93	0 2	16 88	1 67	2 12	6 1	8 87	11 79
4 75	16 28	1 22	11 4	9 32	12 63	17 21	0 80	10 65	3 27	18 55	5 38	15 52	6 84	8 51	2 63	14 93	19 45	13 3	7 63
13 11	14 11	2 81	11 85	12 54	1 31	15 50	6 92	0 12	5 85	7 70	10 90	17 30	8 28	19 93	3 92	4 11	9 80	18 48	16 51
18 58	14 48	16 31	5 51	12 94	7 6	6 89	17 65	10 96	8 33	11 83	9 49	4 69	13 93	1 64	15 40	3 82	2 88	19 80	0 7
5 23	9 70	13 25	7 70	15 28	19 56	17 59	3 83	12 40	10 10	6 1	14 31	2 55	1 75	8 42	18 33	16 79	0 65	4 12	11 87
17 34	16 7	19 64	8 83	2 93	11 5	9 20	0 69	14 75	7 4	13 72	6 49	5 21	10 56	1 41	12 23	3 72	15 71	18 91	4 11
0 58	16 67	10 24	8 9	14 45	9 14	13 61	15 92	19 89	6 32	12 99	4 10	17 67	2 25	18 12	7 32	3 52	5 91	11 45	1 45
6 59	15 35	16 13	4 9	19 61	18 82	12 5	10 11	5 39	13 97	1 78	8 51	2 58	0 95	3 36	17 52	9 24	11 72	7 21	14 64
2 43	6 28	18 78	12 35	19 56	11 62	7 86	5 3	3 72	14 76	13 80	1 93	16 46	10 39	15 88	0 90	9 33	17 91	8 5	4 67
1 51	3 63	12 31	18 69	2 38	17 69	11 89	7 80	8 22	14 2	5 70	10 32	16 13	4 70	0 51	13 99	15 7	9 57	6 30	19 32
6 47	10 36	8 56	19 69	17 17	7 86	11 63	16 87	3 9	2 2	4 9	14 17	12 1	15 91	18 32	9 14	13 72	0 70	5 74	1 5
10 43	3 42	7 89	18 39	6 2	19 44	4 33	16 58	12 35	15 90	1 83	2 81	9 12	14 72	8 94	11 57	17 92	0 45	5 39	13 90
3 98	19 87	10 31	17 79	9 45	11 3	7 43	13 39	12 76	14 96	1 17	18 31	6 54	4 33	16 5	5 38	15 79	2 43	8 64	0 19
8 84	5 35	4 34	13 98	12 60	11 66	1 97	19 95	2 88	9 45	14 61	7 39	0 84	16 75	18 81	17 89	3 3	15 53	10 27	6 60
0 41	16 21	11 67	14 40	4 38	12 24	19 3	18 38	9 85	1 23	15 69	7 57	6 15	8 10	13 80	3 1	5 8	2 97	17 50	10 27
6 1	16 44	3 85	0 53	17 37	7 19	4 56	15 94	10 22	11 27	13 37	1 98	19 11	9 34	5 14	2 68	12 68	8 48	18 94	14 16
11 8	2 15	6 76	12 68	15 66	18 1	7 74	13 24	14 75	5 33	9 10	16 16	10 91	0 38	1 98	19 21	17 89	8 58	4 61	3 37
19 53	3 75	2 33	7 24	1 33	4 50	8 65	5 54	16 48	15 69	9 88	11 35	13 43	14 90	10 64	18 76	12 13	17 85	0 69	6 47
9 86	13 59	16 35	12 48	5 41	0 92	8 79	15 6	1 99	11 15	10 37	4 4	17 77	19 40	2 26	14 86	3 61	6 55	7 10	18 91
19 21	1 49	14 23	12 57	0 8	7 44	3 60	11 66	4 58	17 50	2 26	8 48	13 86	10 7	9 7	5 83	16 41	18 88	6 46	15 15
9 97	19 74	11 43	0 42	4 49	8 72	5 54	12 77	14 9	6 69	3 82	18 36	16 35	17 16	1 76	2 52	10 15	15 46	13 84	7 41
19 50	11 13	8 93	1 9	18 78	10 3	4 86	0 27	9 3	15 98	17 23	5 69	7 51	16 5	2 45	13 37	14 12	3 65	12 16	6 72
13 94	19 77	6 62	17 29	5 30	8 49	9 15	16 51	11 55	18 93	12 85	15 88	7 33	14 68	1 19	2 87	4 88	3 22	0 82	10 41
19 70	17 86	10 26	6 24	13 34	4 64	12 10	18 16	7 50	3 49	0 10	8 57	16 19	5 80	15 8	2 3	1 13	9 63	11 72	14 37
3 89	2 82	1 16	11 71	5 80	0 3	8 12	19 41	15 49	7 30	18 41	4 77	6 9	13 30	10 76	16 24	12 13	9 71	17 54	14 95
19 88	9 52	6 12	0 8	16 54	4 54	7 96	2 45	17 10	14 35	18 5	10 63	5 21	13 37	3 63	12 65	15 8	11 75	1 42	8 87
3 33	7 2	17 42	0 22	12 83	18 17	4 6	14 48	8 90	15 5	16 39	9 69	11 88	19 17	10 21	6 49	2 99	5 8	13 72	1 15
9 31	18 78	5 29	2 42	15 8	12 10	13 55	0 45	19 72	14 24	3 80	4 92	11 46	7 9	10 38	17 24	1 79	6 61	16 74	8 1
19 39	1 8	16 53	3 7	18 50	10 68	8 22	5 27	6 21	2 19	9 6	11 77	15 27	14 33	0 95	17 96	13 38	4 92	12 37	7 96
9 20	5 12	10 99	1 44	7 25	4 58	2 46	16 20	13 39	11 50	15 32	12 40	14 25	3 24	19 75	8 75	0 47	18 64	6 85	17 62
9 48	4 50	0 57	7 96	3 40	1 25	15 84	2 71	6 28	16 93	13 58	19 63	8 87	18 38	5 27	12 22	14 93	10 65	11 73	17 10
16 70	12 90	15 53	6 57	18 68	0 80	2 33	11 90	7 14	3 19	9 91	4 97	10 95	5 26	1 4	19 7	13 97	14 74	8 96	17 78
2 19	7 44	8 52	1 33	15 74	0 80	10 74	13 76	16 28	5 68	11 28	9 85	12 47	18 94	4 33	6 10	19 93	14 14	3 90	17 93
11 2	15 90	13 49	8 66	7 27	5 62	1 3	16 43	0 25	14 94	19 56	12 63	4 93	9 49	3 50	2 40	10 79	18 1	17 35	6 84
14 48	5 58	11 94	9 52	7 27	16 40	12 38	19 4	15 48	1 29	8 89	17 31	4 55	10 82	13 11	18 93	6 9	2 54	3 87	0 21
7 71	12 83	15 80	3 40	19 6	6 80	16 55	2 85	10 89	0 81	18 73	5 81	8 78	1 36	13 68	14 33	17 30	4 55	9 44	11 20
