50	20
12 87	17 53	16 9	4 57	13 82	1 92	10 25	7 94	9 2	19 97	14 98	8 87	5 41	11 29	6 98	2 17	0 99	18 54	15 45	3 53
10 4	13 66	4 67	11 6	18 62	2 10	6 79	15 56	12 61	1 98	7 86	5 94	3 86	17 75	19 7	0 66	16 86	8 85	14 50	9 16
15 42	6 92	3 57	16 15	1 21	12 3	18 82	11 24	0 59	4 4	2 22	9 20	17 90	13 27	14 97	19 30	10 62	8 66	5 38	7 15
8 27	5 6	17 90	4 53	0 9	16 12	6 75	1 21	7 22	11 95	13 48	2 69	12 92	10 75	19 66	3 93	15 52	9 20	18 29	14 21
16 9	8 88	2 84	13 36	1 55	6 75	17 67	7 10	4 51	15 7	19 21	14 29	5 11	12 43	10 22	3 81	0 97	11 27	18 30	9 76
11 79	12 37	19 71	8 57	3 7	6 81	5 94	0 72	14 85	17 3	7 39	16 31	18 11	2 39	13 6	4 71	9 54	1 44	10 84	15 27
12 98	11 44	19 26	4 47	18 15	2 87	9 7	10 58	3 73	1 48	14 14	16 50	13 66	15 63	5 66	0 58	6 69	7 23	17 56	8 80
1 98	15 91	5 67	12 28	3 57	2 24	7 47	9 59	19 73	13 10	10 64	8 10	14 8	11 50	17 76	16 65	0 79	4 36	6 18	18 83
10 24	3 27	8 91	2 13	13 66	4 8	1 45	14 37	5 61	6 36	12 1	15 12	16 74	0 9	19 96	11 69	17 92	9 97	18 31	7 69
0 27	10 80	5 54	18 89	12 57	1 23	15 56	7 82	11 70	16 97	6 19	9 18	17 53	19 58	13 95	8 96	4 14	3 17	2 59	14 49
16 41	9 22	10 10	13 96	6 12	7 91	15 36	11 89	0 50	12 26	4 42	2 82	18 93	3 87	17 44	5 26	8 86	19 14	1 67	14 17
6 88	7 36	14 72	9 64	11 80	3 86	10 18	12 8	15 59	8 71	0 32	5 12	1 90	2 3	16 26	18 10	4 2	17 17	19 38	13 92
7 80	12 89	3 13	10 91	0 73	14 34	11 21	8 52	2 47	9 59	4 63	15 47	6 53	19 77	16 18	1 15	18 45	5 62	17 43	13 93
12 28	18 68	15 7	0 20	9 90	3 47	17 11	13 32	10 52	6 83	7 54	16 79	8 81	2 57	11 10	5 40	19 34	4 20	14 47	1 50
0 63	7 89	6 65	17 27	12 18	2 18	11 8	16 84	13 32	19 66	1 34	18 52	10 10	5 6	14 63	9 23	3 14	15 7	8 40	4 79
0 64	4 86	2 20	11 14	13 16	9 28	18 62	8 42	14 3	1 7	15 19	5 72	12 30	10 82	3 48	16 20	19 59	6 75	17 28	7 26
16 21	5 38	3 76	13 5	1 84	6 70	14 7	18 72	8 34	2 6	17 20	19 93	11 75	12 20	10 16	15 46	4 18	9 60	0 12	7 67
