60	100
6 14	41 84	91 75	57 12	98 26	10 67	45 52	50 72	24 18	13 4	19 54	25 74	47 27	12 99	8 12	77 16	95 64	73 25	44 20	28 10	48 3	92 40	17 54	93 95	54 36	55 99	86 17	14 93	69 71	97 19	36 19	74 26	49 67	26 53	42 82	7 31	43 50	40 74	88 69	89 20	2 10	22 3	51 73	66 60	3 84	85 22	35 67	83 11	16 31	30 9	31 37	4 30	9 54	87 45	23 82	81 9	59 58	65 57	56 12	94 49	21 36	37 77	20 16	62 27	11 47	84 87	99 39	67 34	72 33	32 54	80 62	96 44	0 45	63 6	82 53	1 32	75 75	61 68	18 32	5 91	64 63	68 89	60 35	58 76	71 20	78 61	76 74	70 12	34 13	15 44	53 91	79 15	90 54	29 93	46 71	39 97	38 88	33 35	27 10	52 26
26 48	72 78	11 72	16 69	64 46	23 71	41 49	95 39	27 15	36 47	47 19	15 20	2 15	22 72	85 81	28 42	1 12	62 71	19 43	35 23	17 89	32 73	13 66	4 78	94 16	78 57	37 7	79 29	61 63	93 76	96 20	6 25	40 78	97 68	38 65	82 17	69 46	45 36	71 53	81 23	92 15	55 11	21 22	51 80	65 56	84 80	56 79	73 62	60 3	89 91	99 12	80 14	9 58	63 99	90 48	59 93	83 79	30 29	24 42	49 50	8 29	43 33	52 8	68 87	57 22	20 75	14 43	3 74	86 73	88 31	39 25	66 83	31 63	91 83	42 11	48 44	76 26	0 8	5 74	87 5	50 39	58 23	34 61	67 38	29 3	18 49	46 1	12 24	74 96	7 58	33 35	53 46	54 60	98 13	25 44	10 31	75 96	77 88	70 92	44 33
27 75	30 41	4 71	51 1	10 54	37 56	84 12	38 16	29 3	31 34	3 78	17 67	88 27	25 70	18 97	72 95	0 8	12 40	75 57	19 79	59 57	39 77	15 75	81 73	14 66	61 33	68 27	28 24	76 26	6 19	82 38	43 88	78 67	77 57	8 45	95 75	49 12	36 11	90 79	32 55	69 98	85 79	55 48	70 44	99 68	26 80	2 50	91 44	45 96	66 44	13 29	87 44	5 61	79 38	53 18	52 22	40 56	47 11	80 55	74 11	35 54	33 78	86 68	7 16	60 61	94 79	24 42	93 58	73 44	67 91	42 20	54 60	21 91	1 75	22 74	34 77	65 61	9 53	83 29	11 19	56 33	96 85	50 60	20 8	16 73	48 72	41 5	92 6	64 15	23 26	71 15	63 46	89 45	97 43	57 27	46 52	62 9	44 81	98 81	58 44
73 29	85 69	61 38	44 73	99 60	62 65	27 39	97 13	59 77	7 45	31 47	65 96	96 28	79 29	63 24	19 83	29 69	54 44	8 66	6 98	14 55	4 93	34 37	98 65	83 13	90 58	77 65	30 62	22 98	70 11	13 90	67 6	68 43	92 13	43 26	42 70	86 71	87 88	93 28	17 70	66 9	82 74	74 14	36 87	71 45	57 68	76 60	33 13	60 44	81 60	0 93	38 86	56 35	39 48	52 98	75 88	18 83	47 91	89 84	46 27	12 3	32 90	95 75	49 97	20 51	15 3	94 18	45 86	21 24	58 88	2 68	23 79	16 42	9 24	1 79	25 47	69 68	48 52	64 47	50 71	72 59	40 26	91 88	26 7	80 48	35 38	28 26	84 37	55 12	78 25	51 79	37 62	10 91	41 92	3 14	11 99	88 71	5 25	53 45	24 41
85 50	63 2	28 59	0 93	88 26	41 55	80 76	53 28	72 7	98 78	49 82	86 35	8 75	9 2	56 95	10 27	60 52	42 62	74 81	55 64	44 82	50 78	71 45	35 61	89 95	52 98	24 55	37 95	59 73	54 21	83 99	17 64	66 86	70 64	96 73	30 65	36 28	43 27	25 1	20 75	4 67	29 39	68 11	6 33	94 25	3 44	14 88	75 9	61 89	81 37	26 75	67 47	87 27	38 81	5 75	64 73	23 83	18 92	12 78	51 58	84 12	95 18	19 87	16 27	69 41	11 55	58 17	32 22	1 82	57 59	92 10	97 80	21 57	40 25	78 73	62 8	82 60	46 31	79 15	2 69	33 7	77 13	91 77	27 90	48 71	34 61	47 13	93 1	31 10	90 19	76 55	22 60	13 98	15 93	65 90	39 77	45 33	7 73	73 89	99 47
74 33	27 69	18 83	80 17	13 34	91 33	42 11	15 87	35 74	12 25	68 67	65 2	34 51	14 82	22 78	9 82	47 1	96 8	26 93	69 4	48 76	31 31	94 38	37 15	43 24	57 59	53 55	20 33	19 40	75 79	32 94	90 67	36 38	2 76	52 81	87 19	79 37	97 19	78 10	7 41	84 91	76 77	81 79	44 24	21 51	73 79	83 38	70 51	67 4	49 27	46 76	39 11	98 4	58 19	64 47	54 87	72 93	30 29	6 85	50 41	61 38	45 69	33 21	17 51	40 50	66 25	8 14	3 92	28 52	63 47	95 85	56 35	60 32	11 19	92 7	89 80	77 98	23 46	38 68	88 59	71 85	59 65	24 6	1 97	62 1	41 59	5 38	82 58	10 3	55 46	29 44	4 63	86 52	93 89	0 86	99 65	85 63	51 41	16 48	25 76
18 13	28 37	3 57	73 47	43 52	21 82	75 6	81 12	20 32	17 23	59 61	77 92	51 71	99 46	48 80	79 55	72 46	33 16	19 57	38 44	96 8	98 21	65 21	8 68	74 89	91 32	5 45	14 51	30 36	25 30	27 68	23 14	26 18	93 19	95 46	40 59	0 73	86 11	82 22	53 10	60 73	84 90	64 70	66 76	24 16	92 33	97 5	41 35	45 90	9 29	44 45	49 55	31 99	55 80	57 25	35 93	36 95	61 68	70 7	54 3	10 51	34 33	56 35	29 6	11 69	63 49	52 62	13 47	32 20	4 78	71 29	39 24	15 46	78 76	94 36	58 85	87 80	83 38	68 4	90 94	67 6	37 15	46 70	22 75	6 96	2 15	16 77	88 29	47 96	62 38	69 72	7 98	50 28	76 87	42 42	85 11	89 82	80 86	1 95	12 36
30 16	12 37	17 77	7 3	5 92	44 58	69 35	37 8	72 52	85 79	68 18	38 78	80 63	9 50	51 95	27 45	36 21	11 8	89 39	95 4	84 81	46 48	31 99	13 31	83 10	71 23	34 17	29 92	58 76	73 5	18 49	2 26	23 5	49 16	40 97	93 64	8 56	45 54	0 56	15 47	88 81	96 32	35 16	22 63	57 28	86 63	24 24	87 28	79 9	41 1	97 44	56 74	60 50	19 70	99 79	25 46	26 9	50 66	6 87	77 75	16 22	74 31	62 10	20 49	70 74	81 89	42 18	3 77	98 18	63 14	43 43	28 10	67 39	92 46	76 21	4 57	33 73	61 9	48 41	65 71	59 21	82 65	32 79	1 66	39 2	14 82	75 99	47 35	21 81	54 72	64 52	66 84	10 40	53 38	90 52	94 65	78 1	55 34	91 96	52 36
53 31	80 23	33 85	45 34	44 83	46 25	36 19	60 20	24 80	65 52	39 10	25 61	30 52	78 30	50 24	27 33	84 63	41 97	91 16	37 97	68 35	13 82	67 51	70 43	72 59	49 89	82 61	5 99	88 69	93 83	94 60	7 97	15 2	18 44	73 77	29 70	98 49	17 38	6 3	26 59	63 57	31 68	79 19	96 96	12 32	92 44	28 96	4 53	56 17	74 61	2 71	90 30	9 70	23 9	87 18	66 28	95 51	20 35	40 66	22 58	69 91	38 95	71 16	3 30	64 23	57 47	42 55	11 86	97 17	16 37	83 73	77 83	55 37	1 1	85 87	76 88	51 13	52 48	54 23	48 51	35 74	58 15	21 82	32 73	62 68	47 71	59 25	81 8	0 6	10 68	14 48	61 96	43 64	89 36	19 8	99 49	86 12	34 20	8 24	75 78
50 18	62 9	19 18	86 67	20 7	42 66	54 43	35 41	36 92	26 17	7 55	5 85	66 39	88 94	55 84	31 99	10 55	25 31	81 63	53 69	15 90	4 17	0 43	52 30	94 94	71 86	22 17	13 52	60 91	43 80	39 61	77 41	29 80	28 87	96 67	80 52	90 30	23 22	8 89	30 94	27 44	33 89	3 23	51 45	95 42	1 1	69 90	98 55	32 83	63 12	84 52	40 9	82 63	97 20	57 35	83 77	85 87	76 66	48 20	37 76	68 52	56 21	47 73	61 64	89 56	75 45	12 48	24 20	72 16	6 85	67 30	70 82	9 40	2 44	73 91	38 29	34 35	14 2	44 75	46 30	99 68	16 59	21 20	78 85	92 10	87 25	11 45	65 25	59 85	93 17	58 59	91 99	45 72	41 43	17 21	74 38	49 67	64 63	18 16	79 83
45 49	22 84	23 29	24 50	12 37	15 56	96 81	5 39	92 27	39 6	32 22	25 46	40 68	31 41	61 66	66 35	76 70	1 62	88 2	0 1	42 20	6 2	63 60	91 61	13 83	28 90	56 66	4 71	68 8	7 72	72 38	21 53	54 70	47 28	95 84	49 38	67 25	30 93	34 82	18 31	55 7	97 51	94 89	14 39	26 36	2 11	52 66	83 33	69 83	20 90	43 11	35 10	78 98	58 9	60 64	71 36	73 49	84 63	27 81	87 26	29 51	86 89	38 20	11 12	48 24	57 43	75 14	70 85	77 46	36 87	74 46	16 59	53 43	44 98	93 48	59 93	3 22	64 28	17 33	98 33	89 26	8 17	10 54	50 70	99 49	51 12	9 75	90 35	81 27	62 28	65 70	80 81	37 88	79 52	85 3	33 93	19 62	82 92	46 1	41 74
2 15	54 28	90 99	35 55	80 78	68 60	82 85	83 87	29 60	6 84	47 86	75 60	14 53	24 23	11 85	19 7	4 24	25 73	58 78	15 25	52 54	34 35	71 63	18 27	1 20	94 67	65 8	72 64	86 41	0 93	27 70	22 10	3 39	98 24	20 44	97 61	88 55	70 78	79 30	93 89	48 20	45 24	5 79	63 75	50 78	8 53	33 69	40 49	96 21	51 5	85 86	62 43	36 44	43 55	28 79	21 73	73 40	95 98	60 62	7 57	42 24	69 5	53 75	30 49	57 42	46 88	91 14	38 61	66 11	74 20	9 73	64 57	23 77	77 61	17 6	49 14	92 13	87 15	55 26	26 43	78 48	67 81	89 13	56 33	84 41	16 23	61 63	12 58	13 88	31 18	41 10	10 26	99 51	76 95	37 67	59 82	81 82	44 59	39 55	32 26
19 12	7 70	65 92	59 30	89 81	83 38	93 44	70 64	18 34	62 6	45 31	99 20	66 61	88 55	60 71	9 97	49 26	82 10	77 4	23 8	87 34	21 4	33 87	47 46	14 91	98 79	37 44	0 96	22 87	76 53	69 39	64 4	8 77	92 44	11 79	61 74	2 58	85 84	56 45	20 96	48 48	97 25	27 84	96 43	43 80	57 72	51 18	94 79	31 90	41 52	35 80	34 63	75 79	73 56	24 80	46 58	3 88	26 18	28 30	54 33	39 5	79 8	53 23	36 16	10 5	17 97	40 96	55 77	1 56	38 37	84 11	72 61	67 33	15 89	13 10	68 91	86 54	90 46	95 1	52 77	25 31	71 46	63 4	74 32	50 86	30 73	44 90	29 62	16 79	58 57	91 98	42 49	80 53	78 73	81 22	32 10	12 33	4 24	6 63	5 15
20 23	99 30	30 62	22 33	36 78	87 21	13 89	8 58	90 94	47 46	14 43	0 61	1 19	62 93	26 12	51 46	4 5	84 77	24 78	52 29	93 29	92 68	19 30	86 23	46 5	78 97	45 40	23 77	80 30	65 64	83 52	10 96	88 55	16 23	81 63	12 41	98 61	5 95	75 20	94 47	60 80	11 46	37 65	15 94	54 27	64 30	21 1	27 92	63 23	56 57	79 11	77 82	49 66	91 66	85 12	55 42	82 10	70 64	34 56	67 86	61 70	40 37	33 60	18 66	2 17	7 47	32 51	39 79	42 68	59 32	25 36	73 65	53 13	71 24	89 83	35 96	66 7	76 10	43 24	50 62	68 86	72 4	6 50	57 33	29 84	69 51	48 66	97 49	58 5	28 83	74 66	31 69	41 13	9 60	44 38	38 50	96 69	95 81	17 27	3 11
1 6	96 45	31 94	87 18	9 88	43 5	4 85	37 33	61 19	56 43	25 47	27 16	91 50	63 45	84 85	86 21	64 12	42 27	20 26	90 50	95 62	85 32	93 80	98 1	54 83	79 8	83 24	62 6	88 78	69 52	58 68	51 30	35 70	50 20	60 39	46 31	13 84	68 17	48 45	18 26	29 86	7 20	44 95	24 15	45 80	92 93	78 28	32 30	73 49	89 55	8 56	40 21	66 29	3 64	47 17	71 54	99 49	11 2	38 99	57 73	5 75	75 25	22 8	74 51	53 62	39 18	36 74	55 88	14 65	26 10	34 20	30 57	80 11	41 19	82 64	12 70	19 61	49 7	67 31	15 97	72 86	81 70	17 29	21 95	28 19	23 59	33 53	59 52	0 29	77 46	10 6	52 70	65 51	16 36	97 57	76 61	70 59	6 67	2 46	94 80
3 10	77 94	56 89	20 83	96 81	10 80	63 48	74 26	88 49	39 41	79 74	1 32	7 76	42 64	69 36	99 59	66 54	15 60	52 34	36 62	50 92	98 62	5 3	94 35	58 64	13 8	95 11	89 16	29 38	34 70	62 30	37 38	46 98	27 45	4 3	73 36	86 49	67 67	85 20	44 86	81 95	31 33	35 14	26 51	19 35	30 85	17 71	8 72	80 71	9 71	55 17	92 5	40 33	70 62	16 23	90 40	11 31	65 81	48 63	61 73	51 11	93 14	78 16	53 50	64 60	82 87	21 88	25 58	87 51	57 3	83 13	6 8	43 11	23 61	75 57	60 42	54 69	32 64	76 51	68 85	2 6	71 79	33 83	84 58	28 4	38 62	22 30	59 23	0 73	41 31	45 70	47 19	14 10	12 62	18 90	24 25	97 62	72 32	49 15	91 49
85 10	50 49	21 49	42 76	82 40	97 26	83 75	5 23	69 60	87 83	53 11	49 12	29 90	89 53	31 87	98 70	12 9	6 50	84 71	77 90	0 65	46 89	25 89	24 11	11 13	9 25	59 43	74 38	4 80	75 45	1 99	26 43	18 2	15 88	64 44	76 55	88 82	2 49	23 62	16 64	68 85	44 49	20 5	61 64	55 26	66 34	43 99	22 53	70 18	36 46	52 98	91 83	62 79	67 35	8 76	92 37	3 46	37 94	71 68	94 8	27 42	73 23	39 8	54 3	45 35	34 87	17 21	63 6	13 61	79 86	65 39	78 49	95 45	38 46	86 43	10 67	33 32	47 47	48 88	56 8	7 55	99 25	40 73	51 69	19 41	41 29	58 8	57 51	35 1	72 70	81 47	93 48	14 37	32 21	30 24	60 82	96 38	90 14	80 95	28 60
65 93	46 83	52 43	27 85	30 59	53 9	81 71	86 7	26 27	94 38	67 13	24 11	51 44	93 12	61 3	79 9	5 76	12 73	20 27	89 89	1 53	68 72	63 68	88 27	19 40	10 63	91 9	55 48	62 97	78 40	6 34	16 74	33 75	90 15	21 60	59 4	71 9	70 64	8 6	18 26	72 73	17 54	39 27	25 44	7 86	42 79	40 5	48 74	66 2	97 43	41 63	3 96	28 92	9 6	92 2	64 34	60 63	47 28	44 15	77 94	80 83	4 33	0 36	87 91	2 75	11 53	76 59	56 63	37 62	45 49	50 3	32 52	58 17	35 62	57 92	36 78	85 73	54 2	49 39	96 37	95 64	38 60	83 41	73 79	99 74	13 40	43 39	23 70	74 46	82 16	29 44	15 27	75 45	22 42	31 2	14 42	84 86	69 83	34 1	98 72
86 62	18 13	51 7	15 20	0 90	44 2	9 90	36 76	53 21	76 65	62 17	31 56	38 75	60 33	14 43	11 1	59 20	74 36	55 30	12 21	37 94	54 1	40 12	91 5	81 4	82 36	66 14	85 58	65 62	57 96	8 63	77 45	22 42	3 3	93 13	30 32	99 23	25 12	6 85	4 69	80 83	48 58	90 89	61 92	79 82	63 52	87 32	98 47	56 58	52 99	97 25	32 38	7 72	23 65	96 17	35 97	64 61	73 68	47 89	58 87	78 62	71 81	83 38	46 81	92 30	49 60	95 72	89 56	70 57	69 46	29 58	28 40	72 19	20 67	1 54	88 7	17 1	34 59	42 21	2 49	94 20	16 77	67 13	75 17	19 3	39 34	5 20	21 84	41 52	84 74	24 69	43 19	27 21	50 50	26 50	45 56	68 3	33 36	10 38	13 99
3 42	77 12	95 26	45 92	7 87	94 99	92 64	70 33	16 50	31 3	79 4	52 86	48 57	6 22	1 43	76 37	30 19	24 28	32 37	47 77	28 20	49 17	83 94	38 29	33 66	98 2	2 87	67 78	90 81	96 50	19 30	46 59	78 13	99 69	57 40	87 78	14 80	25 45	40 26	23 26	75 28	85 69	59 31	73 48	41 82	18 88	74 55	26 21	64 64	51 26	12 9	56 89	17 1	80 86	11 4	27 62	21 94	97 60	34 18	50 79	58 8	20 77	93 74	35 30	36 34	82 57	13 61	68 5	37 72	39 49	53 86	91 13	60 62	84 66	86 29	72 73	9 61	89 98	15 63	5 81	8 80	43 61	81 62	55 48	44 22	69 33	62 40	0 21	63 31	88 99	10 49	54 26	42 35	66 23	29 54	4 76	71 92	61 72	65 76	22 12
9 52	14 80	54 40	55 97	81 19	17 31	46 46	91 53	99 34	7 84	74 69	10 46	39 56	22 34	25 66	98 37	24 52	29 94	83 17	38 84	58 50	27 44	95 49	92 57	41 15	80 14	69 95	63 52	13 31	19 7	66 68	86 50	88 92	50 34	47 28	20 58	21 70	35 84	79 20	53 46	40 38	12 4	56 43	0 46	89 13	23 59	45 84	93 92	71 64	28 83	70 58	32 54	26 86	52 36	85 52	2 91	18 35	73 11	64 10	72 67	84 52	62 85	75 58	59 78	43 95	30 33	61 3	60 73	65 37	3 65	67 79	82 37	15 67	34 63	76 92	42 62	31 86	5 91	78 58	49 81	97 37	16 1	36 89	4 48	6 82	37 28	57 73	68 93	44 8	96 76	77 84	8 12	87 86	51 59	1 56	94 79	33 7	90 71	11 97	48 43
4 18	6 59	17 91	34 4	69 99	86 29	40 26	54 13	38 94	31 57	23 28	98 63	36 52	41 97	65 94	37 81	46 43	18 50	1 84	26 82	80 8	68 16	73 68	62 98	16 6	48 34	32 91	44 40	55 96	71 43	96 89	53 89	22 34	85 74	99 89	39 6	49 84	19 49	81 78	58 98	24 77	91 61	13 5	21 68	45 22	5 67	7 88	56 43	52 45	97 12	11 68	8 8	93 35	72 67	25 21	78 79	83 74	33 68	60 77	12 52	51 80	2 69	94 15	0 57	74 49	35 20	61 74	28 71	75 62	57 18	47 6	64 99	76 23	77 14	67 75	70 42	43 41	88 8	30 85	15 46	14 48	20 70	29 35	66 2	3 82	79 12	92 34	9 81	89 97	84 35	42 17	50 32	82 50	95 97	90 38	59 52	10 44	27 30	87 12	63 48
3 18	10 19	6 15	96 72	48 26	34 18	86 14	18 55	45 70	57 69	50 51	32 69	66 50	88 18	83 37	27 3	72 69	2 29	5 37	95 10	42 70	54 54	71 47	46 11	0 35	79 86	20 23	56 31	16 42	63 59	85 54	82 14	84 94	24 34	90 57	14 37	55 18	38 9	69 29	51 83	70 31	21 86	35 86	37 95	7 85	19 45	9 45	94 95	68 16	98 76	75 78	91 56	29 57	60 47	23 21	53 68	76 34	22 93	61 10	28 64	1 20	15 8	41 76	31 46	73 94	26 71	58 94	93 48	65 26	78 77	49 32	89 65	80 95	25 69	52 86	36 45	33 43	67 58	64 40	4 71	74 39	77 36	13 65	40 1	11 15	12 28	39 86	97 74	59 65	99 49	62 33	81 65	47 56	8 15	30 76	92 98	17 40	87 42	43 66	44 43
