30	70
7 64	49 36	5 41	61 8	27 87	29 6	9 24	54 19	25 25	38 81	16 56	56 84	67 24	21 57	0 99	19 88	50 53	28 20	2 64	39 56	11 87	62 30	26 6	53 9	46 9	63 62	14 97	44 6	23 39	36 14	58 82	13 65	34 95	18 24	15 15	52 18	35 70	20 22	41 24	33 24	8 90	68 88	64 45	30 82	31 39	65 52	51 96	57 35	59 57	1 19	24 70	10 90	3 31	66 70	45 92	60 61	22 97	17 24	43 40	4 92	55 83	47 2	40 69	48 14	12 99	37 2	42 15	69 38	6 45	32 32
18 45	68 83	58 62	43 29	49 59	5 31	35 54	21 28	8 18	16 93	52 87	64 16	46 59	24 72	17 77	7 13	54 74	4 61	19 16	23 21	60 36	41 4	36 57	2 37	45 14	37 49	62 62	29 67	42 49	59 68	61 37	31 93	39 80	57 30	3 96	40 10	27 45	55 84	9 43	11 37	33 76	50 11	63 61	14 76	6 90	34 5	69 50	28 32	53 54	65 65	44 90	66 84	47 16	26 15	22 56	25 44	1 28	48 23	51 33	12 76	13 49	10 85	20 65	0 68	30 5	67 99	56 73	38 14	32 36	15 12
16 29	19 54	20 77	41 63	67 61	47 48	23 32	53 86	64 95	58 3	25 35	5 50	39 22	54 76	15 29	61 60	40 46	51 20	60 87	12 43	50 36	13 55	35 52	6 24	68 22	44 8	4 48	1 23	26 76	9 22	11 43	30 53	36 63	65 52	57 76	59 91	22 88	43 50	37 66	56 68	32 82	46 23	49 26	45 94	69 78	0 66	18 8	52 45	27 75	66 8	62 12	42 10	24 30	33 83	28 41	38 22	2 45	31 36	3 99	55 78	14 82	17 73	63 93	10 59	34 65	29 30	7 47	21 97	8 33	48 4
46 64	60 36	12 49	37 79	27 63	9 17	15 65	24 77	28 29	50 91	55 70	23 83	31 25	1 21	63 17	57 12	0 94	40 26	19 40	16 34	51 57	3 57	49 35	61 58	5 96	42 71	13 15	29 92	62 24	54 88	6 13	32 55	65 87	8 5	11 53	17 17	52 39	20 59	38 66	18 95	48 56	56 59	53 96	67 6	45 21	14 76	26 78	34 70	59 52	68 96	30 88	4 77	7 25	25 31	66 21	10 58	47 72	64 56	69 64	58 81	21 66	33 99	22 83	43 50	41 55	39 98	35 27	36 8	44 57	2 87
25 55	69 6	60 26	37 85	54 4	17 36	41 90	48 75	7 34	52 26	67 10	0 13	35 41	56 19	40 79	49 6	62 74	1 12	36 45	13 39	24 41	5 47	65 75	12 9	26 26	39 94	51 47	42 44	6 49	29 6	63 99	55 22	66 80	38 57	59 29	16 79	21 12	28 35	61 10	2 3	32 95	58 54	44 40	43 63	45 62	46 3	18 58	19 44	53 63	30 7	50 65	8 13	68 70	11 17	23 30	20 23	22 71	9 57	47 68	33 2	15 29	3 5	64 29	14 12	10 39	27 87	4 80	57 58	34 33	31 5
30 56	50 5	21 59	3 31	13 5	22 64	43 22	16 24	51 58	69 90	32 12	61 94	65 40	59 95	1 85	8 10	36 68	18 18	0 82	5 85	68 22	7 86	19 55	66 3	49 35	64 52	6 9	48 65	33 95	58 84	62 37	54 73	29 73	38 90	24 15	4 3	56 14	67 61	46 71	53 32	45 8	17 92	11 19	55 92	27 27	15 65	12 69	35 52	37 68	60 39	26 98	47 69	25 74	40 94	63 45	9 63	57 85	31 30	28 50	52 27	20 52	39 28	14 6	23 72	2 57	34 15	44 37	42 89	10 10	41 36
59 21	52 62	25 48	44 86	15 54	2 4	55 13	47 9	18 95	8 35	3 16	43 93	9 26	49 93	46 34	39 98	69 87	38 38	40 44	42 63	10 97	26 78	27 34	32 86	61 98	36 82	12 31	24 69	62 56	53 4	64 70	58 73	65 13	60 8	14 64	31 54	56 21	29 44	4 64	57 42	34 44	6 51	20 42	30 41	0 37	33 84	22 45	67 31	19 95	68 44	13 60	23 75	41 77	1 83	35 97	21 5	51 67	63 56	5 98	50 79	11 43	7 52	16 22	37 56	48 58	17 52	54 3	66 71	28 67	45 42
62 70	28 81	20 6	37 53	43 84	46 1	14 69	56 62	5 19	47 90	7 80	4 59	11 72	44 61	57 55	1 66	25 13	18 70	27 44	2 12	52 28	50 30	10 55	65 9	29 47	51 59	3 39	31 43	55 4	63 28	22 84	0 33	13 1	45 95	6 45	23 52	38 76	32 59	49 54	35 37	8 9	67 86	58 59	33 34	59 63	26 98	42 45	12 37	15 57	34 55	53 74	16 95	39 90	68 1	54 93	61 55	66 38	64 60	36 14	69 34	19 98	30 46	21 21	9 91	60 18	24 2	40 43	48 38	17 62	41 28
0 96	49 3	2 74	64 57	8 31	33 56	23 60	26 64	56 44	1 35	30 39	12 87	44 54	25 97	24 48	48 41	27 69	18 3	60 3	63 63	40 96	3 77	65 33	4 37	7 52	62 80	10 99	68 91	41 89	58 47	66 93	36 55	57 3	34 52	55 60	22 58	47 60	46 50	52 40	50 26	45 64	59 92	19 37	69 59	17 69	51 52	32 77	67 43	14 8	15 22	16 73	11 62	42 38	54 73	35 3	37 27	21 41	9 39	31 86	29 40	6 21	38 93	43 92	20 49	28 67	39 39	61 45	13 62	5 44	53 50
58 75	12 92	38 53	59 99	60 49	9 90	54 26	2 29	48 23	24 6	46 51	40 76	55 54	5 20	42 20	61 19	28 22	32 79	19 34	37 74	14 35	44 99	7 44	49 4	25 24	64 15	52 8	3 38	22 86	1 39	13 91	16 54	51 25	10 77	15 72	11 85	57 97	66 16	8 77	26 37	34 11	30 98	68 97	17 85	6 61	23 46	33 2	50 10	35 15	47 28	65 54	56 27	43 30	69 46	45 14	21 51	31 3	39 82	27 66	20 26	67 20	18 95	63 78	36 57	29 9	62 22	41 58	4 42	0 13	53 66
31 61	61 1	38 11	18 29	9 76	67 80	7 8	45 78	39 82	58 18	55 58	3 22	13 49	1 72	47 47	23 83	44 28	17 63	53 12	65 68	19 28	33 63	51 77	25 4	32 56	28 23	52 42	42 67	0 61	11 46	59 39	62 93	63 8	37 45	50 99	40 54	69 17	68 90	2 40	6 36	64 16	56 51	16 37	29 82	41 99	49 59	35 29	20 41	10 90	60 34	57 56	54 8	46 81	26 79	30 26	36 79	8 14	27 43	24 41	4 27	43 22	15 99	34 48	48 74	12 90	14 87	22 66	21 31	66 53	5 93
10 33	20 74	35 36	41 15	49 25	0 96	7 4	26 18	12 5	32 32	8 62	3 53	17 90	25 39	44 86	67 15	11 4	5 50	27 21	50 38	21 12	53 78	63 41	57 1	33 99	65 91	42 41	62 60	56 19	22 20	39 85	6 65	60 9	31 83	13 47	1 62	37 72	34 6	66 15	15 67	14 21	29 80	43 24	40 55	55 16	58 94	54 54	28 11	30 32	51 90	45 9	9 2	16 85	18 15	2 78	64 77	69 56	61 72	36 85	68 67	48 46	47 35	46 81	59 63	19 85	38 90	23 21	4 91	52 17	24 48
53 26	67 14	15 76	8 73	60 15	37 86	7 51	40 34	1 40	13 58	10 17	3 57	48 78	46 65	18 66	69 86	23 98	32 37	22 75	51 81	39 97	29 7	59 49	16 12	57 26	52 57	66 64	38 95	9 13	26 74	17 59	21 89	27 17	14 47	30 57	63 43	33 59	58 84	55 85	64 42	4 3	49 30	42 13	45 28	5 76	19 38	68 46	31 45	20 96	47 97	65 86	54 34	61 41	35 42	6 82	34 45	24 72	56 66	50 49	43 37	2 24	0 89	62 42	36 85	25 68	12 82	28 83	44 28	41 24	11 99
28 82	1 36	34 16	62 91	20 82	67 1	40 30	0 30	38 82	66 76	64 99	19 28	36 91	2 12	69 21	17 22	55 38	33 35	12 99	65 99	49 44	26 42	47 54	11 30	68 44	8 42	43 37	45 59	22 61	23 40	37 2	32 94	54 56	29 8	44 79	15 62	18 77	6 12	46 78	10 84	39 57	5 88	51 42	16 26	14 72	9 47	30 70	27 37	3 25	52 68	13 19	59 47	63 1	35 93	7 62	60 32	58 66	53 65	24 3	25 24	57 5	4 88	42 28	48 72	41 67	31 12	50 50	56 50	21 55	61 76
50 44	64 93	3 16	54 91	61 93	33 21	53 75	16 94	19 75	1 26	15 95	58 77	31 34	39 13	65 96	36 4	29 56	8 3	34 73	45 40	43 85	0 9	24 69	37 24	57 7	28 99	52 10	68 23	11 14	69 7	7 27	47 6	66 80	44 65	22 85	6 78	30 11	51 49	41 37	40 24	38 77	17 44	48 13	14 40	35 54	20 55	42 41	26 47	49 59	18 16	55 89	12 53	32 25	9 81	27 99	46 64	4 29	67 41	62 45	25 1	5 77	60 17	23 29	63 55	10 94	2 76	21 62	13 4	56 91	59 25
57 37	1 7	22 9	53 63	47 70	52 43	40 3	30 91	19 50	4 13	20 59	65 81	43 78	25 7	15 83	45 75	67 86	63 24	36 7	50 62	48 90	6 31	5 6	35 4	54 42	24 20	49 54	55 46	17 2	38 45	23 13	41 71	59 34	62 97	68 37	44 63	0 66	46 67	58 14	39 75	3 61	11 36	37 18	51 33	8 73	31 86	34 68	61 1	27 78	21 49	12 91	2 50	14 12	7 60	29 38	13 45	60 6	9 82	26 16	66 82	10 83	33 33	18 49	32 67	16 11	64 41	56 10	42 69	28 8	69 92
18 6	6 96	57 81	22 42	66 81	63 7	53 41	35 88	67 23	51 92	58 73	55 93	38 69	5 99	27 13	34 22	42 62	15 58	2 2	60 63	28 90	69 22	41 26	3 3	65 36	47 29	14 51	56 46	8 77	7 28	31 14	20 2	68 74	19 64	4 27	1 44	21 51	26 49	40 64	54 56	33 14	45 55	48 55	64 36	17 9	52 2	59 96	43 75	44 81	12 8	32 20	50 14	49 18	13 31	36 48	9 32	39 44	62 14	46 49	16 45	0 90	61 40	10 83	24 27	30 85	37 49	11 31	25 57	29 71	23 76
22 23	56 44	3 26	9 27	61 7	18 91	19 8	6 9	24 47	43 56	42 30	4 44	26 72	50 26	39 5	32 85	66 23	38 51	8 96	53 16	1 20	14 88	65 97	33 28	16 84	21 62	45 14	13 53	57 74	55 99	15 24	40 93	36 60	52 89	0 9	35 16	49 47	23 22	29 14	30 10	5 9	44 27	67 43	2 87	28 55	10 49	17 17	7 94	51 60	46 19	58 51	60 15	31 35	47 18	37 88	34 61	69 86	20 1	27 29	48 69	62 86	54 15	25 24	12 53	11 57	68 7	63 71	41 78	59 22	64 19
57 62	12 83	27 41	22 17	2 67	58 67	13 6	53 97	14 88	42 86	49 69	29 45	55 44	37 81	40 34	34 99	16 53	41 23	63 70	44 63	33 91	46 90	15 2	61 13	21 83	64 16	23 85	66 5	54 72	36 50	30 5	65 35	18 42	52 4	6 85	0 71	25 85	1 42	32 31	51 66	39 65	48 3	47 65	62 58	3 83	31 51	11 13	4 8	69 71	8 72	45 76	35 40	10 33	50 71	67 8	7 87	38 12	9 10	5 99	59 61	19 83	24 43	26 25	60 67	20 25	56 2	68 29	43 38	28 25	17 6
63 2	60 86	66 22	20 96	14 82	26 80	2 2	19 54	49 50	41 81	21 8	67 21	42 37	8 47	29 3	35 13	28 6	22 94	25 98	9 84	37 54	48 90	24 29	34 78	0 28	12 46	10 41	69 97	13 16	33 39	45 26	11 51	61 13	15 91	50 75	47 74	38 66	5 83	44 94	30 82	4 32	53 24	68 71	51 14	55 84	58 24	65 77	6 95	40 23	52 72	56 67	3 93	62 83	57 67	16 81	54 80	17 44	39 5	43 53	59 8	1 42	64 47	27 75	31 20	46 94	18 63	23 33	32 10	7 14	36 53
