100	100
32 29	82 82	23 94	81 66	55 39	90 71	8 97	14 31	1 42	92 98	91 51	68 97	45 64	11 46	28 91	97 24	26 26	38 78	76 91	94 74	88 57	34 89	74 48	80 18	59 20	53 23	73 60	17 11	84 12	64 29	37 62	36 74	0 33	24 52	56 87	29 4	20 59	46 74	99 64	75 90	66 79	44 91	31 27	35 75	58 83	63 93	57 32	54 28	71 32	41 87	21 23	98 6	3 23	51 30	40 72	39 33	42 91	72 59	10 36	5 33	48 17	61 96	65 80	19 89	67 41	95 74	18 43	93 78	77 24	78 42	22 43	79 71	16 16	49 78	69 79	15 76	62 81	33 22	83 16	60 81	86 11	87 45	12 64	2 95	50 77	43 54	52 18	96 76	70 80	4 8	30 17	27 46	13 11	47 2	6 53	85 92	9 62	89 31	7 19	25 39
28 47	5 89	17 77	95 8	34 49	40 34	10 33	82 82	74 42	90 37	55 12	78 59	43 35	86 16	36 8	77 84	41 41	37 42	35 46	20 35	84 87	58 55	71 85	64 44	18 76	61 53	33 28	3 55	50 30	42 39	68 93	48 83	76 80	2 34	30 3	4 8	38 38	54 10	85 3	44 2	88 85	45 79	11 32	73 56	80 84	97 69	29 57	21 89	69 74	59 48	93 62	0 81	72 60	9 13	70 76	8 72	27 51	13 65	65 66	16 47	67 76	91 22	75 44	57 79	96 35	12 91	83 75	1 81	32 57	89 2	47 70	79 7	53 66	52 93	39 81	49 18	26 51	24 99	66 20	14 31	98 31	19 24	51 56	94 39	92 68	6 96	7 74	31 41	15 54	62 55	56 54	25 56	23 75	81 91	87 18	46 74	60 82	22 64	63 18	99 12
29 4	43 16	17 86	84 67	74 52	52 37	82 90	60 35	76 98	2 39	98 23	63 44	73 71	64 8	66 50	5 64	34 22	19 69	53 4	80 27	79 90	97 92	27 26	11 74	40 22	15 34	32 94	44 2	85 48	16 20	55 81	67 46	25 61	71 20	88 12	89 46	13 32	96 88	57 10	91 40	75 16	37 58	31 52	54 98	9 32	35 33	94 66	1 56	45 85	24 26	20 26	70 8	46 55	65 24	51 26	90 64	30 85	69 26	36 20	99 75	6 39	62 82	81 50	33 52	95 66	0 27	7 51	58 66	86 28	14 63	68 40	56 64	41 55	42 13	83 20	3 71	93 40	61 74	26 44	18 23	59 15	21 34	49 51	22 27	23 83	38 61	47 87	50 15	28 8	39 96	87 61	78 56	12 8	10 35	92 61	77 8	72 58	4 72	8 63	48 54
26 72	63 77	53 3	39 50	25 92	96 59	78 25	15 29	31 92	17 43	79 47	9 65	40 95	90 47	84 10	62 23	43 2	18 75	34 97	64 5	38 21	76 29	94 54	65 18	13 7	93 88	3 6	8 44	81 65	61 47	74 97	70 38	86 58	50 31	28 8	80 55	30 35	21 51	35 58	45 40	49 4	72 59	10 84	42 25	14 9	55 94	23 80	87 67	58 12	77 38	6 51	19 54	52 52	89 44	48 60	44 1	1 41	46 76	32 81	4 85	82 96	33 87	27 1	54 66	59 34	75 68	29 94	22 39	68 45	85 14	97 8	60 22	67 42	41 21	16 85	95 38	12 49	69 38	66 5	24 43	83 84	47 54	98 89	99 43	56 37	2 95	73 87	0 10	36 10	7 43	37 17	88 85	51 31	11 57	71 1	92 87	57 24	20 35	91 26	5 77
27 81	61 61	17 84	18 33	37 97	50 42	1 90	65 56	47 67	94 89	40 85	10 29	68 90	97 66	45 79	14 49	52 6	24 12	92 68	9 83	99 46	28 96	86 85	53 75	19 28	29 42	21 23	35 15	6 15	59 32	7 78	73 75	87 42	0 50	62 43	2 44	83 41	69 58	74 61	31 47	81 77	13 36	58 20	51 27	23 57	85 42	96 71	72 21	48 52	60 95	26 40	91 95	70 91	77 59	66 98	67 40	71 25	78 91	32 53	15 47	11 32	64 84	88 25	30 7	39 59	22 21	56 28	16 22	90 98	33 53	41 58	63 70	98 40	8 64	12 34	38 46	76 30	84 70	80 30	46 54	5 24	82 91	3 53	42 27	43 7	89 15	93 9	49 15	95 38	36 37	55 11	4 12	54 63	75 51	57 25	25 74	44 19	20 14	34 83	79 32
46 54	4 48	77 98	24 13	87 70	17 74	69 93	75 81	90 44	71 40	18 88	59 82	22 33	52 69	28 49	65 37	88 88	12 86	94 86	58 31	80 59	9 8	20 56	67 93	45 75	29 36	25 2	96 21	42 40	50 52	41 45	93 32	47 22	53 39	91 40	5 30	64 5	97 28	62 4	27 42	78 64	49 48	32 45	14 36	60 55	89 18	55 91	39 4	19 64	11 23	36 76	95 82	1 81	43 81	76 11	26 26	6 26	82 23	15 66	33 12	84 22	8 39	34 1	72 3	13 55	86 29	56 74	54 34	10 55	63 19	74 37	73 6	31 72	70 90	68 81	79 45	7 34	21 34	81 64	23 21	66 24	61 10	0 94	35 3	44 94	37 25	57 16	40 3	98 38	38 35	51 71	48 57	85 94	16 4	30 50	83 24	2 71	3 34	99 4	92 65
9 5	45 88	58 18	60 94	56 29	25 41	63 76	61 41	59 49	76 53	2 52	0 91	7 15	23 34	13 58	22 56	94 10	15 96	4 7	33 35	20 74	68 14	89 69	67 11	21 32	46 14	17 2	95 67	29 37	71 84	80 80	14 79	84 49	30 55	55 25	51 86	6 98	83 92	5 8	39 62	1 53	18 80	75 82	73 18	48 1	81 11	43 29	38 68	41 13	28 27	42 6	85 55	49 35	24 11	35 66	11 78	31 87	12 2	96 5	74 3	99 38	70 9	72 95	78 77	16 46	88 46	3 8	90 11	36 7	54 87	27 16	64 28	40 68	86 69	34 51	57 84	53 47	87 33	10 20	19 77	8 26	32 10	92 90	98 91	62 62	44 98	65 12	97 11	66 55	69 71	47 95	91 92	77 68	52 11	26 40	37 21	50 84	79 17	82 18	93 86
67 77	65 1	3 6	5 42	66 41	34 25	32 51	22 53	37 81	78 84	98 54	71 66	55 70	16 84	12 85	42 71	4 18	9 84	40 76	77 99	1 33	93 96	51 54	15 10	26 33	88 56	56 32	72 74	60 50	27 39	92 17	53 53	33 29	69 30	81 89	14 26	35 90	58 79	82 63	87 31	62 71	91 12	7 90	45 84	23 62	74 13	39 55	76 64	13 85	17 57	83 56	46 40	61 49	38 64	29 50	24 80	19 70	85 8	64 30	96 7	10 96	44 92	31 95	84 26	48 55	57 82	95 62	90 70	8 94	79 65	70 75	63 44	54 90	86 50	89 68	11 89	0 5	18 37	94 90	80 77	97 49	68 29	21 97	73 92	59 89	20 89	49 31	47 36	99 42	25 56	36 10	43 49	2 70	41 56	50 57	6 93	75 37	30 4	52 20	28 33
59 42	2 79	35 7	75 50	71 64	61 14	53 40	76 39	78 7	84 51	33 66	37 13	85 36	46 46	50 75	65 23	96 92	92 79	0 37	30 98	27 97	55 2	15 11	79 7	25 96	98 45	99 91	41 36	39 32	6 24	26 63	87 78	60 54	7 66	12 37	8 50	54 50	77 8	16 12	18 19	17 41	48 64	5 9	57 63	34 72	82 81	91 60	63 44	43 14	52 25	24 32	45 39	81 98	49 12	88 56	47 95	64 90	32 68	14 76	40 60	21 83	90 65	1 40	23 64	72 58	3 96	73 48	86 5	68 20	13 21	74 73	89 97	95 57	67 56	9 37	29 45	31 97	11 65	22 26	94 10	28 93	36 31	97 62	10 77	93 69	38 10	66 4	4 3	19 97	58 38	44 8	70 8	20 18	62 51	83 4	42 41	69 69	51 66	80 72	56 38
26 6	37 99	81 20	32 76	14 4	16 51	60 80	88 31	6 22	76 29	30 62	71 51	49 19	47 33	64 31	70 91	79 80	75 99	20 57	99 93	41 58	29 12	57 11	43 20	73 44	58 85	21 71	3 11	55 5	62 71	61 15	72 85	31 66	52 74	0 4	27 12	90 4	74 64	22 15	13 10	42 31	15 32	86 60	10 35	98 83	9 34	97 82	92 96	2 10	87 44	96 31	1 71	56 62	11 45	94 39	12 69	67 76	7 31	63 8	39 58	53 87	48 17	59 18	78 12	84 4	44 61	38 65	19 89	83 75	82 93	36 32	68 85	8 92	50 63	40 37	35 19	5 57	25 46	80 95	91 46	33 78	24 19	23 22	54 41	4 59	18 19	46 13	85 1	17 89	34 50	89 89	28 79	66 85	95 57	93 36	45 18	69 24	51 24	65 55	77 28
37 63	44 75	98 33	62 41	46 18	51 97	22 41	38 43	31 79	32 26	15 20	29 51	27 92	99 39	83 58	86 96	71 1	43 21	72 32	77 12	39 8	87 57	82 86	54 57	21 47	90 16	68 65	85 93	81 19	36 26	14 65	97 14	7 60	76 2	17 27	40 82	73 57	93 12	56 57	4 93	6 3	88 59	91 97	0 45	95 85	58 21	64 28	78 17	84 71	12 34	49 39	13 99	59 12	52 78	75 94	66 12	61 43	25 17	1 33	18 48	92 16	8 89	2 35	41 43	50 53	74 15	10 99	28 38	67 94	63 11	33 82	55 73	23 62	26 79	5 78	69 13	3 65	19 14	35 68	94 1	80 54	60 46	30 18	79 36	65 39	47 29	34 71	57 55	42 14	16 30	45 36	9 57	20 14	53 23	89 46	48 16	70 66	24 48	11 8	96 71
89 60	90 97	94 65	4 21	3 11	88 1	41 1	64 30	7 88	85 1	76 81	37 73	59 54	52 75	20 57	97 35	82 69	31 28	58 24	14 9	61 63	71 44	25 56	63 86	28 55	84 28	39 97	54 97	77 60	46 48	48 1	47 57	40 17	16 69	15 53	17 18	79 35	67 8	11 3	53 22	98 71	86 27	87 1	75 51	43 57	50 40	9 9	91 5	27 64	45 13	57 67	24 37	93 8	12 60	55 2	22 35	83 52	13 18	72 55	5 9	49 14	30 24	23 52	21 98	69 45	60 73	1 21	18 78	80 61	10 79	62 54	26 71	44 67	78 63	0 46	8 55	81 49	51 64	95 68	2 31	68 65	42 56	74 40	33 72	32 50	29 13	73 34	96 82	6 23	56 59	99 9	35 22	66 44	65 50	34 92	92 82	36 45	70 89	38 89	19 38
30 4	94 59	96 24	7 4	20 51	78 50	54 78	85 20	14 32	87 7	69 45	81 5	95 61	55 11	29 44	66 62	79 42	63 42	3 54	12 82	38 6	75 66	84 2	25 68	24 71	64 25	93 6	72 5	2 97	1 72	58 74	76 14	0 73	5 24	15 86	60 63	34 46	19 77	52 56	4 21	9 60	68 68	18 21	80 98	71 25	88 69	13 45	32 40	16 48	22 54	40 63	37 25	49 17	82 10	90 28	98 62	56 92	83 21	51 74	77 78	6 9	23 86	89 81	46 17	48 59	45 48	97 44	10 34	47 77	53 19	65 51	27 83	26 44	39 45	99 6	21 46	62 69	92 69	67 27	61 18	28 58	70 48	8 80	41 25	36 92	17 49	91 94	43 16	31 86	42 97	73 25	44 37	50 67	33 10	11 8	35 82	59 76	57 50	86 43	74 6
82 10	15 92	43 87	1 23	25 10	58 39	38 76	74 39	63 72	16 2	46 72	57 80	51 49	69 14	23 29	6 82	53 46	68 46	77 6	9 59	64 63	17 64	88 5	62 58	86 89	19 16	66 34	98 18	85 6	12 61	61 27	93 68	31 87	40 70	30 52	87 96	91 15	55 74	36 25	60 70	95 23	20 40	33 21	3 28	21 72	49 20	26 27	97 45	96 85	67 1	59 35	5 60	92 80	81 91	76 78	2 75	78 36	89 4	13 59	42 88	18 17	41 37	10 21	35 83	79 92	22 10	14 67	28 23	39 47	71 69	4 74	99 74	83 5	72 2	65 76	48 30	90 88	75 61	94 40	47 79	84 88	0 55	56 94	44 71	32 54	27 36	11 91	45 34	24 63	29 64	54 39	70 38	7 78	52 78	80 9	73 57	8 69	37 99	50 33	34 24
90 65	89 18	88 61	63 14	17 44	87 12	95 30	52 4	44 2	40 1	5 45	18 65	77 95	67 71	81 93	47 21	34 18	15 59	72 16	11 9	60 83	8 14	2 72	84 78	37 52	19 38	12 49	35 89	82 28	33 41	57 48	71 71	97 57	7 99	92 51	76 9	86 9	21 81	98 48	69 46	54 30	65 57	0 25	51 18	28 96	42 21	10 8	43 71	4 80	55 54	78 83	16 54	31 17	13 93	80 25	83 8	30 90	48 87	94 39	25 21	56 45	24 25	22 75	58 8	1 92	6 86	66 22	91 96	68 40	23 58	61 5	32 72	59 84	62 29	39 93	50 31	85 74	70 20	93 45	36 75	79 52	49 78	26 36	20 65	29 69	9 67	38 87	74 33	73 54	3 55	64 8	96 49	46 24	99 89	14 85	27 89	53 93	45 97	41 77	75 82
63 28	58 79	27 68	98 86	54 41	40 62	41 64	74 2	61 2	46 81	68 72	11 6	93 32	64 47	3 45	80 42	42 37	91 35	36 1	83 38	38 4	59 69	70 36	90 38	8 36	95 10	72 37	2 42	25 6	18 92	75 4	44 17	12 69	52 40	0 82	49 8	34 7	57 28	81 52	6 37	92 83	28 53	87 13	37 93	97 38	65 4	9 6	24 52	82 97	88 4	22 29	14 36	50 45	43 68	31 3	69 2	20 74	78 62	15 35	33 98	96 67	29 37	85 92	47 89	10 16	62 21	94 61	4 40	21 93	23 12	16 33	48 90	89 65	39 40	55 49	30 40	66 89	60 24	5 22	1 82	99 39	79 48	76 80	86 4	26 21	73 28	51 25	17 96	53 70	56 11	7 78	84 21	13 99	32 10	45 18	67 15	19 22	77 77	71 64	35 45
48 61	99 15	12 25	1 46	30 4	41 4	9 90	73 11	70 69	58 21	95 97	92 29	78 72	35 65	93 61	40 8	46 8	55 65	29 44	5 25	21 8	39 88	42 50	28 99	88 46	84 46	86 84	4 15	83 11	59 38	45 16	2 75	72 8	66 45	75 9	24 81	65 16	31 90	53 72	81 8	8 64	69 38	51 59	10 88	89 29	80 10	64 23	76 51	18 32	90 12	43 93	0 66	91 30	87 95	15 83	25 18	17 99	96 19	16 62	71 74	61 49	74 97	54 50	26 23	47 31	63 6	37 68	57 14	85 62	82 43	38 9	68 43	67 69	11 83	22 12	7 32	19 12	56 72	50 83	14 66	33 60	97 3	94 4	27 52	32 8	98 90	6 1	60 91	20 41	52 90	23 41	3 79	44 82	13 15	62 12	36 72	49 98	79 31	34 34	77 38
32 26	60 23	76 49	4 55	11 53	99 75	80 27	74 35	86 50	89 62	44 73	12 76	77 16	85 68	9 87	37 38	1 27	83 88	69 77	49 23	21 39	90 93	8 93	13 57	58 64	94 61	98 30	30 96	51 49	46 3	61 32	48 47	22 15	88 83	6 84	24 28	59 37	95 38	50 62	52 51	97 16	93 24	34 98	57 37	72 55	81 30	16 76	23 1	14 46	56 29	43 77	0 10	70 26	28 73	25 99	35 32	73 90	54 3	47 54	26 40	39 64	15 61	71 61	2 54	75 51	40 4	3 9	41 33	68 45	92 59	78 19	67 16	38 75	17 68	63 4	31 53	7 58	27 84	55 98	64 74	10 98	42 71	91 5	66 4	96 5	82 25	65 21	87 94	19 2	33 24	84 27	62 92	5 41	45 61	53 19	18 14	29 56	79 44	20 95	36 53
3 69	89 25	43 18	80 95	50 29	97 14	15 14	84 85	45 97	79 6	7 73	85 39	91 17	14 11	68 75	55 36	51 75	71 9	5 97	93 20	28 39	26 53	58 96	27 38	66 36	31 70	92 46	20 36	90 79	95 17	10 93	98 32	72 79	22 45	48 8	11 6	56 91	23 31	16 7	64 41	57 78	34 29	35 60	52 82	41 33	21 49	30 5	67 65	70 74	76 23	29 98	33 21	32 73	77 2	73 98	78 95	0 94	69 20	81 36	65 22	46 43	1 28	42 26	82 18	47 6	44 11	60 11	54 15	39 8	59 19	4 33	38 25	62 52	49 95	19 40	74 6	86 47	6 74	40 16	94 34	75 32	13 96	83 42	37 84	53 31	96 84	63 9	17 24	36 71	61 30	18 83	24 28	8 44	87 85	12 20	9 66	99 17	2 11	25 89	88 41
21 10	52 35	63 10	83 42	37 33	78 23	7 72	2 69	20 6	75 74	90 91	36 76	55 50	22 20	33 3	3 33	64 79	67 67	50 45	91 86	29 12	18 51	6 43	43 6	58 98	93 34	73 74	17 10	98 45	9 5	71 28	88 12	46 89	66 65	76 75	51 92	49 14	23 13	32 41	74 12	15 51	47 46	85 30	60 95	40 45	65 51	44 35	57 79	99 59	77 23	48 5	12 90	95 35	8 95	59 33	16 92	0 67	82 55	81 2	14 89	94 46	35 97	31 76	87 19	30 17	10 85	79 95	69 9	24 90	19 89	92 11	11 66	39 61	62 9	13 23	56 91	4 45	89 94	72 64	61 85	53 29	42 20	27 79	28 80	54 71	1 14	26 47	41 75	68 16	5 32	34 60	45 33	86 24	80 11	97 4	84 71	70 79	96 45	25 61	38 80
13 58	27 72	12 89	60 58	85 33	16 61	48 73	23 17	89 47	1 39	92 6	63 66	70 85	90 85	77 6	4 64	0 34	62 36	20 2	8 69	97 93	66 38	33 1	59 1	98 50	26 4	87 37	82 67	95 57	65 30	41 79	71 20	76 44	93 82	11 70	64 12	21 75	51 14	94 14	3 90	83 74	81 76	78 25	56 16	2 52	58 27	99 1	18 32	39 68	61 74	54 71	80 39	38 16	22 27	24 21	69 71	47 93	25 89	55 32	42 6	35 41	74 72	49 52	45 99	32 9	84 73	72 2	73 9	17 31	50 74	34 42	52 9	57 33	19 4	79 5	36 18	29 11	75 94	86 68	46 16	53 62	44 81	68 17	28 71	15 88	40 43	30 69	5 93	67 8	37 98	7 69	96 80	9 68	31 9	91 14	43 34	6 84	14 30	88 63	10 89
92 20	24 60	7 39	53 79	52 79	39 44	27 97	41 12	22 32	55 79	58 25	71 63	3 1	5 82	51 78	59 29	77 32	99 25	50 21	11 44	47 70	90 2	18 73	95 45	6 56	37 78	23 12	12 59	14 55	38 66	88 79	81 54	48 98	45 21	63 51	96 83	10 90	2 50	78 12	79 3	42 49	72 72	98 96	33 99	86 79	61 13	85 42	28 42	73 91	94 27	25 23	4 43	20 40	97 36	40 34	17 2	56 85	35 44	54 4	36 87	19 33	82 53	16 31	70 89	87 88	89 78	76 68	62 68	65 26	21 7	46 52	75 39	91 37	60 65	57 83	43 78	30 20	68 28	26 30	15 29	31 55	29 93	8 66	69 72	1 26	83 5	80 99	74 89	64 65	84 17	13 40	9 54	44 31	34 19	93 42	0 34	66 80	67 1	32 78	49 25
73 48	21 39	19 52	94 94	6 60	5 4	83 1	22 50	75 38	60 65	29 56	66 67	89 25	12 50	56 13	63 20	50 5	53 55	34 6	17 90	42 1	51 29	78 59	10 36	45 95	32 27	87 53	20 79	52 48	31 48	24 83	84 28	59 95	13 27	65 47	95 40	70 51	9 89	55 41	77 23	99 48	11 32	39 92	37 32	81 7	47 67	7 36	0 65	14 64	85 12	8 25	80 55	2 60	41 46	28 44	68 60	88 23	86 86	97 76	38 97	27 5	48 87	96 99	44 29	26 54	40 83	69 99	4 16	25 44	43 47	46 74	74 16	93 66	61 34	64 45	67 80	54 9	16 98	79 98	33 90	18 79	49 2	35 64	1 24	92 91	3 62	62 99	36 15	98 74	72 70	15 84	82 99	71 42	90 78	30 17	76 20	91 9	58 68	57 56	23 52
