40	100
77 57	43 52	98 51	38 61	18 58	51 52	99 47	88 53	84 50	74 44	32 51	44 48	93 55	47 44	71 52	37 52	55 49	54 49	97 65	21 51	86 51	57 56	65 38	27 50	66 58	30 49	58 58	11 51	34 47	53 58	73 47	24 56	64 51	26 44	67 49	46 50	13 45	62 46	92 49	28 53	94 47	42 44	7 52	5 49	91 50	3 47	17 53	1 43	75 47	12 52	48 44	89 53	40 52	95 56	85 46	8 50	50 56	68 49	87 56	82 44	79 46	78 39	0 39	35 49	23 50	31 56	69 46	49 49	72 60	10 40	20 51	4 49	83 52	96 56	81 53	9 46	63 55	70 59	19 52	22 46	29 46	16 49	76 55	45 53	25 50	6 45	39 45	2 50	41 39	56 42	80 49	15 53	90 51	59 47	14 47	33 48	61 46	52 49	36 51	60 53
11 51	36 45	17 51	85 48	45 52	74 47	69 58	54 51	10 45	90 55	12 60	49 58	44 48	82 45	60 46	50 57	24 55	84 45	58 45	40 45	33 56	70 51	2 57	92 53	1 45	41 56	99 48	7 48	55 40	48 46	56 41	68 50	86 52	73 55	46 52	23 48	25 51	79 42	15 50	80 45	65 54	63 51	93 43	22 48	59 46	14 54	29 51	5 43	32 38	64 51	87 51	94 54	72 57	16 47	61 54	52 45	19 47	53 48	77 54	21 57	67 56	13 47	98 36	37 49	43 57	28 56	51 46	71 50	57 41	38 47	3 47	76 53	62 47	81 57	91 46	20 48	96 53	9 45	18 52	27 53	78 46	39 38	31 51	66 46	26 50	0 50	88 53	83 55	35 48	97 49	30 47	75 45	34 49	47 46	89 46	8 47	6 42	95 54	4 47	42 53
20 52	49 52	10 53	2 51	57 45	3 43	32 44	93 48	97 55	92 49	78 52	42 52	84 50	68 50	62 49	51 46	81 53	65 45	64 50	21 48	40 52	18 46	28 55	55 54	86 55	70 46	12 43	30 52	60 43	34 50	74 45	0 51	36 54	73 46	59 48	82 52	46 50	22 59	23 52	72 53	58 53	98 60	33 54	95 48	69 56	24 50	63 49	7 44	54 55	16 51	80 41	56 56	85 57	89 59	61 43	91 47	79 54	88 44	48 52	96 54	76 49	11 53	50 55	94 49	15 49	25 43	38 53	87 47	26 53	66 47	29 44	53 56	37 45	83 47	35 49	5 47	9 47	44 60	17 53	43 53	8 49	1 56	90 49	13 51	27 52	19 53	6 57	45 57	39 49	31 45	99 45	75 44	47 45	41 44	71 46	14 47	4 43	77 55	52 41	67 45
2 54	89 52	13 57	9 49	65 51	66 58	91 52	16 47	57 53	12 51	3 41	98 48	52 48	93 58	64 44	36 51	30 55	24 52	33 53	74 52	78 43	54 63	15 55	81 54	10 52	68 51	41 52	55 47	23 56	46 40	87 59	34 52	97 56	43 49	51 47	70 51	25 49	0 42	75 51	32 46	11 53	48 52	94 62	21 45	8 47	61 47	80 49	29 53	28 65	79 56	82 57	19 55	5 47	31 45	84 43	39 42	4 53	56 49	20 52	71 48	6 55	62 53	50 45	85 51	18 47	17 54	40 53	96 47	63 51	49 51	42 55	58 53	83 54	88 53	14 46	69 51	67 50	59 50	22 51	92 53	7 46	45 41	47 52	1 54	27 58	37 50	35 49	26 50	60 51	76 47	38 50	95 43	99 44	77 53	53 41	73 52	90 51	86 48	72 58	44 48
95 47	46 45	42 54	78 56	17 59	86 53	71 50	43 52	98 42	44 46	31 44	36 53	72 64	30 54	27 43	53 52	4 53	10 42	14 47	32 38	28 46	0 51	39 56	37 49	11 49	90 54	54 47	81 53	20 46	92 51	51 53	93 49	97 50	48 40	79 50	55 56	88 53	2 46	5 49	62 51	70 51	74 68	80 48	34 52	38 49	50 52	3 44	45 43	12 41	82 58	23 51	19 49	25 41	77 58	1 39	7 46	84 52	22 50	35 56	85 44	60 52	61 52	21 47	58 61	6 46	59 42	68 49	73 52	8 48	94 51	52 59	13 53	15 49	24 55	9 52	67 52	29 53	75 46	56 48	91 56	47 49	49 41	76 46	57 49	16 47	66 57	33 44	83 44	26 46	18 50	64 44	87 45	40 56	89 55	69 49	99 51	41 45	63 53	65 44	96 44
52 58	89 46	8 50	38 52	16 59	93 52	40 48	64 49	68 50	29 59	1 49	43 51	61 40	6 54	22 51	31 49	90 47	96 54	3 51	92 54	75 43	9 48	45 55	86 51	15 46	82 54	84 51	67 42	27 55	28 53	59 45	57 48	30 49	18 49	26 45	87 43	17 46	80 50	35 53	14 53	76 54	21 40	39 46	72 50	54 56	41 49	73 56	0 40	99 47	95 56	58 40	36 58	12 56	91 51	55 44	46 59	83 40	78 49	79 45	56 51	42 53	37 47	19 57	71 47	20 44	48 48	23 49	44 48	97 48	11 51	77 56	53 49	5 53	60 46	25 56	98 59	69 47	65 47	47 42	49 57	66 58	13 54	10 51	88 49	94 53	62 48	50 45	74 48	51 51	24 52	34 58	70 47	4 40	33 46	63 46	32 51	2 55	7 56	81 50	85 45
34 50	4 48	73 56	2 52	66 62	77 51	12 42	82 55	25 52	7 50	62 59	69 48	14 54	61 49	43 56	16 45	35 50	18 49	67 54	39 47	3 48	42 44	23 50	40 50	29 44	32 46	49 57	72 49	46 50	91 48	92 54	87 49	79 48	98 49	41 48	9 48	22 43	30 49	51 53	63 47	47 49	45 47	83 46	52 42	64 50	11 52	5 54	60 50	57 53	28 54	71 51	38 45	56 49	24 57	53 51	36 47	37 55	85 46	90 50	80 49	76 43	8 52	54 43	20 50	75 48	84 52	44 40	1 51	74 59	27 58	58 46	48 52	15 42	59 50	65 47	94 51	13 42	6 58	0 48	96 52	88 51	68 60	26 54	95 49	10 45	78 50	97 55	99 47	21 63	17 47	19 49	55 54	70 51	81 49	33 38	31 51	86 55	50 57	93 55	89 45
46 48	36 46	64 56	84 53	43 44	83 49	72 49	1 45	14 51	16 59	44 52	15 51	52 54	65 51	55 58	25 51	95 41	93 51	96 55	32 61	21 53	29 51	19 47	24 49	86 48	81 45	7 45	58 48	41 52	56 55	18 55	71 44	37 53	61 56	47 46	69 41	94 52	45 55	85 46	76 44	75 58	39 58	66 47	91 45	34 53	51 49	92 50	12 55	40 47	13 46	28 53	22 43	99 46	67 58	2 58	10 52	33 46	0 53	80 52	57 57	54 37	79 54	35 41	90 48	26 42	6 52	49 52	31 61	82 54	68 54	4 54	89 48	78 51	17 54	3 50	11 49	60 51	23 39	77 51	42 47	27 56	48 47	98 44	62 55	70 50	87 57	30 52	20 46	53 47	9 44	73 46	63 46	50 49	74 52	97 51	5 49	88 48	38 47	8 50	59 42
66 56	29 53	27 52	88 48	9 49	80 53	12 52	57 49	69 50	79 41	73 48	58 47	15 39	28 46	67 50	0 46	40 45	24 54	36 55	59 48	97 54	20 50	13 53	78 49	93 57	53 49	60 46	70 58	5 56	83 61	2 51	50 52	35 48	77 49	25 61	52 49	34 57	4 45	81 45	44 51	62 46	51 54	19 48	38 57	16 60	39 42	42 54	65 44	94 36	98 43	48 49	55 55	43 44	17 58	10 52	72 42	92 48	85 47	1 50	86 49	31 51	22 53	30 47	26 48	63 58	47 50	90 53	6 49	91 45	89 44	95 50	76 51	74 48	18 47	56 52	71 50	64 53	87 53	46 52	75 43	99 47	68 58	54 43	96 43	49 47	21 55	33 56	7 60	82 57	8 47	37 47	45 50	3 41	84 44	23 51	41 57	32 46	11 40	61 47	14 41
89 45	52 50	34 40	77 50	86 46	31 49	55 48	65 62	56 56	92 55	48 53	90 54	36 60	18 50	4 50	88 48	50 35	10 47	67 52	40 50	30 46	17 52	14 44	13 52	83 47	33 51	68 54	25 58	22 51	37 45	15 50	39 55	19 53	38 49	43 58	44 48	95 42	75 47	46 52	23 49	6 41	72 52	45 49	74 51	73 53	97 53	79 53	64 46	71 49	91 54	60 60	35 52	85 52	28 56	78 49	58 48	76 52	98 49	82 57	53 50	27 42	70 51	66 55	42 45	47 51	99 50	20 51	11 57	8 46	69 50	59 52	7 44	93 46	16 50	3 55	32 58	5 54	94 47	81 44	63 54	62 54	51 45	57 52	84 56	61 46	21 54	1 47	26 57	29 48	2 55	49 43	54 48	80 46	24 46	0 44	9 55	87 50	96 52	12 54	41 53
40 50	56 47	11 56	75 62	72 47	3 48	16 43	61 44	59 49	84 53	7 47	49 52	35 50	15 43	24 50	10 45	32 46	29 47	65 48	90 56	21 49	58 49	93 53	33 51	83 50	27 50	82 46	77 54	23 51	28 50	6 57	70 53	71 56	97 45	13 53	54 55	64 48	48 52	60 50	2 45	53 47	36 48	19 53	12 48	26 53	45 51	67 51	8 41	34 42	94 48	30 54	0 56	18 50	98 49	38 48	85 53	47 49	78 46	96 44	76 56	88 50	1 45	4 41	5 49	68 52	17 48	52 48	31 46	89 41	66 45	80 50	51 56	46 51	42 51	57 48	63 51	92 53	95 53	73 54	86 49	9 57	37 51	87 46	43 44	69 58	74 61	79 42	14 42	91 46	99 47	20 42	55 43	62 58	44 54	81 49	50 46	41 53	22 45	39 51	25 54
51 55	29 44	11 47	30 59	67 55	23 57	55 51	86 51	68 53	45 46	64 48	93 42	4 57	31 53	44 44	28 54	63 39	42 57	81 46	71 60	7 51	98 50	57 62	79 49	56 42	22 52	17 47	36 53	73 49	13 45	27 50	58 54	50 47	2 52	76 50	88 43	78 46	65 52	75 52	94 50	20 51	1 60	61 40	53 51	60 45	19 48	39 49	26 48	33 43	32 44	25 44	34 53	70 46	92 45	52 39	82 58	66 43	3 46	43 52	74 51	97 49	40 55	90 50	18 56	10 46	21 55	84 55	72 57	87 51	69 60	83 50	38 46	14 49	0 48	35 46	37 54	16 46	9 59	80 60	8 59	24 55	95 49	49 49	89 52	85 50	62 54	41 51	12 54	77 48	6 57	96 48	48 52	59 50	91 51	5 49	15 46	46 48	47 52	99 54	54 49
51 51	57 56	31 45	13 46	56 62	15 51	81 58	22 51	33 52	26 52	28 50	48 52	75 51	65 51	92 52	77 58	54 53	91 50	67 50	35 52	63 50	83 45	70 58	76 48	49 50	10 42	66 52	74 52	24 61	4 51	6 50	52 43	34 58	0 45	39 40	43 52	20 45	38 44	18 54	17 44	29 47	36 51	21 47	32 51	58 61	68 53	7 49	78 50	69 49	59 55	97 49	14 55	8 51	85 52	11 50	88 53	94 54	84 50	42 47	71 47	25 51	72 42	89 62	60 54	80 44	61 50	30 53	46 45	79 48	53 51	98 59	23 57	82 52	55 62	45 46	87 51	62 54	64 52	19 49	3 57	99 46	44 42	41 56	47 44	95 46	1 53	5 46	90 42	73 44	37 39	93 53	96 49	40 51	86 55	9 46	27 46	50 54	2 53	12 48	16 62
87 46	80 51	69 52	78 49	19 56	54 52	47 46	13 54	5 51	14 51	40 52	8 50	82 55	71 62	83 56	93 47	75 49	63 46	27 47	95 54	44 44	94 52	3 57	96 48	32 46	81 50	45 50	51 44	29 53	91 50	6 50	55 53	20 49	68 51	42 53	98 48	9 56	11 51	28 56	48 41	53 59	57 50	61 55	72 49	50 48	2 48	74 48	64 53	67 45	62 52	88 48	12 47	73 51	59 46	66 48	43 44	31 60	24 51	79 50	84 52	25 53	38 58	41 47	17 54	33 56	92 59	60 52	52 57	23 59	97 48	36 41	16 52	30 51	76 47	4 44	58 52	10 54	56 53	15 42	49 39	22 56	37 52	35 47	99 51	34 62	18 47	46 43	70 54	0 49	77 48	21 53	26 46	1 47	65 50	90 47	39 52	7 57	86 52	85 46	89 52
91 54	94 44	71 50	41 48	69 52	81 50	20 51	26 45	23 39	15 52	19 53	80 44	33 42	2 54	25 56	51 48	90 52	11 47	45 57	17 54	62 49	13 47	3 38	1 53	7 49	32 41	39 51	38 51	84 46	10 53	60 47	68 48	37 50	28 45	52 45	87 48	57 57	43 59	83 42	21 59	77 43	93 46	88 49	36 53	35 47	12 47	9 51	96 51	31 52	76 53	44 51	5 52	30 58	54 60	58 49	50 52	99 42	56 38	24 50	72 48	18 53	27 50	79 47	22 53	67 50	64 48	42 54	95 46	0 46	29 41	98 49	14 54	8 51	63 53	59 43	47 41	61 41	16 46	66 48	73 51	78 43	75 53	97 40	74 53	48 50	70 48	86 49	4 58	82 47	92 53	65 54	89 54	55 63	40 53	85 51	6 57	34 57	53 43	49 47	46 52
49 45	83 47	97 54	55 51	78 53	18 43	85 48	88 55	46 58	51 49	68 50	65 52	58 55	13 57	23 49	14 54	50 48	6 52	17 46	3 45	48 53	43 43	98 44	90 46	10 43	19 46	77 45	24 56	7 43	29 51	81 48	89 48	61 50	34 49	15 53	25 54	40 54	53 54	38 44	11 48	44 53	9 51	26 40	84 44	45 53	74 49	20 52	70 53	12 41	76 51	60 53	93 52	75 52	32 57	94 45	35 50	39 56	4 40	42 51	28 43	56 51	54 49	72 54	63 51	36 50	96 44	80 55	79 46	1 58	37 61	16 52	69 50	31 49	52 61	86 52	82 46	92 51	2 41	30 50	66 58	5 55	71 52	57 55	41 54	91 45	59 46	27 57	21 38	0 51	8 45	64 47	87 47	99 45	62 47	95 55	73 44	22 51	47 53	67 46	33 48
52 56	98 55	56 41	86 50	0 49	48 51	82 57	42 50	99 36	84 47	69 50	45 52	90 48	53 48	3 45	59 51	24 51	7 48	58 47	66 45	76 54	22 55	39 44	6 50	79 46	57 45	83 60	65 46	94 47	88 43	74 50	31 49	72 53	1 61	40 48	44 42	43 41	67 43	17 44	30 45	27 47	5 43	13 49	77 44	11 58	64 47	95 46	33 50	18 48	97 58	50 51	37 54	10 51	63 52	47 57	87 50	38 50	61 41	20 56	26 59	34 44	89 47	55 57	4 54	16 62	70 56	81 51	68 50	36 43	80 57	92 48	93 59	25 42	12 44	49 48	62 42	96 43	60 48	19 50	78 60	21 46	71 45	2 54	91 48	54 47	75 41	15 54	41 53	14 56	73 44	51 58	85 50	46 49	28 53	23 58	35 47	29 46	9 58	32 57	8 56
2 52	64 46	74 42	80 52	54 53	15 51	20 53	43 53	10 52	95 58	14 60	8 49	83 48	27 51	11 50	58 51	18 49	23 58	7 42	17 52	98 52	70 48	93 52	12 55	32 47	62 63	86 50	36 51	66 46	28 49	92 62	63 46	35 48	13 45	55 47	45 52	91 55	37 47	69 52	53 40	60 55	84 48	19 53	33 38	47 47	3 53	0 50	42 54	90 52	61 57	67 53	4 57	34 55	59 52	99 48	85 45	22 49	46 45	68 49	5 48	26 51	44 42	65 47	79 51	97 54	16 48	73 52	30 44	56 48	24 53	25 52	76 50	57 48	88 51	82 50	21 50	89 50	39 51	71 48	78 59	94 56	72 53	49 51	51 43	29 47	96 51	6 58	50 52	48 56	81 48	9 59	77 53	38 51	1 43	40 43	87 55	31 45	75 52	52 53	41 51
61 53	70 55	13 40	50 44	6 51	26 49	31 46	20 48	71 62	72 50	63 55	84 51	56 59	62 54	25 47	82 51	89 47	60 55	83 49	85 49	66 54	44 56	86 51	30 57	21 57	55 49	0 47	4 49	36 51	65 53	64 43	93 39	45 53	57 49	77 52	23 47	11 40	53 43	96 44	94 50	49 42	15 52	2 50	81 42	76 50	48 45	27 55	14 45	99 47	34 41	8 51	38 47	22 52	91 42	47 51	35 53	39 54	68 53	17 56	75 54	18 54	24 53	10 51	41 50	78 54	59 45	43 57	80 50	97 48	42 55	52 50	7 51	54 51	28 49	40 46	58 47	29 54	16 43	19 49	5 46	12 48	37 42	95 48	51 63	79 51	9 47	74 51	73 51	69 47	1 50	3 36	33 51	32 55	88 52	46 42	87 43	67 57	92 51	90 41	98 48
61 43	57 50	22 49	74 52	31 55	80 50	99 42	19 57	91 54	30 47	70 53	7 47	53 54	5 51	83 55	92 44	23 40	16 43	46 51	2 44	48 41	97 49	98 51	72 48	9 49	44 48	63 50	39 47	10 49	69 52	8 52	66 57	32 46	60 50	67 47	68 49	96 51	78 52	49 40	73 56	77 44	94 46	87 49	29 52	40 56	86 45	45 55	25 56	84 45	24 57	15 57	14 54	75 39	17 57	27 60	81 42	6 52	33 44	11 43	13 59	95 47	90 51	0 49	93 52	1 57	4 52	55 41	58 48	26 51	21 56	41 56	35 57	85 57	88 49	12 48	54 48	42 53	89 40	82 57	71 53	65 52	20 58	36 63	64 44	59 49	43 43	38 39	62 53	34 43	56 50	79 48	3 54	52 46	51 50	18 49	37 51	76 56	28 54	50 47	47 52
2 45	35 44	38 56	33 52	51 48	69 54	60 52	56 48	11 55	64 51	25 56	74 46	54 50	83 59	44 52	78 50	57 49	4 46	19 51	92 45	16 46	22 43	94 47	26 46	24 57	77 40	63 56	36 55	95 50	55 50	75 46	79 47	62 52	1 51	5 51	66 53	82 50	28 44	53 59	90 53	30 55	43 43	46 55	70 50	3 47	96 51	45 51	15 52	9 47	31 47	50 49	93 49	47 43	39 49	76 48	41 50	86 42	58 51	13 58	88 51	7 43	29 44	84 43	59 45	21 49	40 53	27 51	89 52	87 56	32 46	65 49	98 54	17 54	14 52	91 48	12 50	23 50	80 53	85 50	6 45	81 46	37 44	42 48	0 49	48 44	67 51	10 45	34 51	97 45	72 45	52 49	20 48	99 52	8 51	73 58	18 49	68 48	61 47	71 50	49 51
39 51	37 57	36 47	46 50	91 47	42 48	78 41	76 50	52 53	63 54	64 44	65 49	85 54	8 59	15 49	62 53	20 61	26 47	94 47	31 47	82 48	93 53	48 56	98 46	28 55	72 51	3 56	77 58	92 45	70 49	27 50	96 54	0 54	58 50	80 51	47 50	14 49	38 47	30 52	17 51	19 58	7 42	99 50	9 54	12 49	1 45	90 60	57 61	60 49	59 47	44 39	55 48	50 53	35 59	43 43	79 58	95 56	23 48	22 53	71 54	6 48	13 54	4 44	73 48	32 46	40 47	83 48	45 55	81 49	97 63	49 50	68 53	89 48	84 51	51 39	29 55	16 43	11 52	86 49	61 57	25 47	18 52	41 52	66 50	24 46	2 44	54 47	5 51	10 44	33 52	34 52	56 45	53 34	67 54	69 51	87 45	88 55	21 45	75 55	74 48
65 53	9 41	58 56	76 53	12 45	22 50	74 48	95 46	82 56	53 50	99 52	45 50	96 43	85 56	30 46	87 45	31 45	27 42	2 46	56 39	6 45	1 51	79 47	75 49	25 50	66 47	37 48	38 45	17 41	13 49	21 52	47 53	63 47	35 51	59 45	50 49	60 46	67 47	26 46	77 51	10 57	86 53	70 58	28 50	44 51	72 51	34 45	32 49	83 58	89 51	29 46	19 46	57 54	41 52	73 55	3 61	81 45	54 54	43 56	78 52	51 58	49 47	52 48	46 53	68 48	14 53	20 47	84 51	36 45	80 48	16 48	5 62	61 47	48 54	39 50	23 45	8 49	94 44	93 55	0 51	69 54	90 47	15 51	97 46	55 52	18 47	42 56	33 45	92 44	62 53	24 54	71 52	4 47	88 58	64 54	91 48	7 58	98 56	40 47	11 52
