30	100
50 62	85 38	29 52	13 14	83 89	27 17	80 10	87 89	86 6	61 13	43 32	57 88	69 20	55 22	71 17	73 40	65 72	70 2	14 16	25 7	40 18	46 77	15 2	72 4	47 64	31 56	75 94	32 52	8 78	38 42	98 9	66 11	91 54	12 90	74 44	82 84	36 28	84 23	4 95	42 61	52 98	67 59	99 14	58 68	1 31	33 55	9 16	44 11	60 51	30 23	23 52	10 38	7 53	81 59	76 37	97 3	78 99	3 59	53 77	45 64	54 75	37 1	24 90	56 92	28 56	18 87	5 58	17 41	48 75	41 65	63 38	94 4	19 7	92 7	2 29	93 3	64 25	6 16	96 37	59 2	49 8	39 69	22 53	16 18	90 57	26 46	89 80	95 33	34 62	68 85	11 80	51 16	0 97	20 16	88 18	79 29	62 63	35 46	77 56	21 52
94 76	41 94	66 51	87 53	33 55	52 97	31 61	0 67	64 45	44 61	9 80	42 63	3 97	83 48	4 25	39 24	92 41	46 75	77 83	96 97	32 96	13 23	79 72	56 10	81 36	63 13	34 39	14 55	76 86	93 93	38 6	72 50	37 76	36 62	27 60	89 24	86 95	26 97	84 77	80 82	88 80	20 98	25 48	97 75	68 29	71 62	5 93	51 44	85 2	6 48	40 68	82 31	73 60	54 84	74 80	62 82	90 66	2 78	47 45	57 62	60 66	70 10	61 86	67 18	49 31	45 67	24 76	29 89	16 8	1 71	11 96	58 36	17 24	78 44	12 91	30 74	98 35	43 87	55 61	19 96	15 48	7 99	50 89	23 4	95 84	69 69	48 47	91 35	21 88	8 36	28 94	75 79	10 64	22 89	65 99	59 57	35 13	18 32	53 20	99 73
90 15	86 65	17 45	43 92	52 29	25 13	28 39	10 58	50 79	69 90	3 80	95 7	0 1	16 21	38 51	44 25	29 12	15 96	30 25	71 7	9 96	34 5	18 82	61 47	46 64	36 37	22 44	2 96	91 27	19 24	12 14	87 64	58 66	81 20	14 63	84 4	51 57	11 4	66 8	65 34	89 86	55 51	1 50	32 29	64 94	85 89	80 57	47 76	7 43	5 37	99 69	33 32	92 89	59 62	57 91	78 28	39 14	75 75	45 46	6 4	83 78	82 43	94 68	68 13	35 11	49 66	53 77	27 79	41 75	93 70	79 99	37 62	40 18	98 40	4 94	70 25	21 50	73 10	76 38	60 65	8 80	62 58	31 16	13 62	77 73	63 35	20 14	26 22	42 91	96 80	97 91	72 75	48 23	23 78	88 67	67 18	54 3	24 64	56 99	74 37
7 22	47 13	54 36	93 13	33 52	0 88	92 65	60 30	73 34	21 92	32 15	2 72	74 17	12 13	31 41	41 13	16 21	82 16	85 77	98 29	97 74	42 60	36 48	10 85	65 20	19 50	55 48	95 82	26 44	22 12	28 5	14 89	89 42	52 73	87 65	1 73	40 40	56 94	18 17	61 97	59 54	79 95	35 6	15 3	57 20	69 52	30 58	46 72	48 43	80 25	58 28	88 77	75 99	83 85	51 12	6 67	64 17	43 91	45 36	5 2	3 84	23 76	90 69	17 44	8 43	71 72	25 74	70 96	29 16	67 61	50 80	96 40	81 28	76 37	49 80	20 51	84 58	53 59	94 26	34 88	11 96	4 61	37 89	99 33	24 37	62 1	27 85	78 75	77 69	66 96	72 71	38 30	91 88	86 13	13 87	9 6	39 19	44 85	63 75	68 7
11 49	86 39	21 88	54 42	93 6	69 8	5 28	57 63	16 97	97 31	44 5	58 4	19 78	87 16	10 73	64 86	60 59	12 32	9 63	63 7	42 46	22 50	38 86	67 20	83 3	76 14	15 7	0 1	80 81	51 18	75 94	46 95	41 38	27 38	91 48	92 60	77 3	99 28	24 10	85 96	90 81	61 77	98 79	73 6	62 14	45 53	17 98	13 76	88 11	2 82	95 53	82 93	4 36	32 46	71 27	52 13	25 34	28 50	94 8	37 37	59 13	79 44	96 68	55 61	56 1	29 94	78 95	47 40	31 47	81 18	48 28	40 18	30 78	68 78	26 6	8 1	33 53	14 83	72 7	36 18	23 8	7 22	50 33	6 98	18 28	84 19	34 73	53 52	3 16	43 97	49 65	20 66	35 92	74 12	70 91	66 19	65 76	89 74	1 13	39 41
60 67	44 13	18 57	4 50	96 4	57 63	52 76	92 65	1 81	67 78	12 21	29 52	79 35	73 73	69 74	27 65	24 56	89 41	34 87	65 6	64 96	93 78	42 92	77 58	36 3	5 1	14 65	17 70	7 93	91 88	86 23	35 18	54 43	94 66	41 41	33 1	68 48	71 88	46 49	63 61	80 51	11 78	32 96	55 6	75 73	51 89	13 32	72 35	95 59	28 93	48 98	6 78	26 15	22 38	90 34	98 35	47 83	56 4	0 60	59 61	83 67	8 73	25 40	37 85	19 89	70 73	21 30	30 45	38 7	45 12	87 26	99 13	88 59	84 37	49 33	82 23	3 3	62 12	15 46	74 55	2 28	78 15	53 70	50 39	39 79	23 83	16 84	97 56	40 29	76 63	10 86	31 85	9 23	20 33	66 95	61 85	81 80	43 9	85 53	58 89
97 78	23 55	12 7	28 9	78 95	56 22	10 41	90 60	47 71	13 83	58 54	57 35	42 77	67 6	87 64	77 73	32 27	96 48	39 40	70 14	20 49	53 16	6 50	40 15	19 60	46 25	55 38	99 28	15 60	49 57	71 58	95 37	80 51	38 78	37 18	22 47	76 68	81 55	52 69	48 38	68 48	21 76	34 42	73 43	5 46	4 64	9 76	45 52	64 13	65 18	79 18	88 19	11 29	36 67	30 17	62 41	0 31	3 85	24 7	82 22	72 86	94 17	74 11	89 80	29 67	50 79	75 86	44 58	25 93	61 92	1 55	41 92	63 32	84 10	54 75	16 88	14 62	8 32	83 40	69 31	35 56	33 91	60 53	91 96	86 52	98 35	7 40	93 68	66 39	17 74	51 71	85 82	27 66	2 26	31 99	26 65	92 75	43 23	59 84	18 81
10 29	88 34	94 93	25 25	1 70	86 54	51 98	73 19	13 32	96 83	37 77	23 43	63 75	20 58	17 8	79 10	7 17	0 48	62 54	89 30	49 92	47 90	59 71	42 9	4 37	98 32	18 21	9 14	78 25	21 54	97 79	22 7	74 22	81 91	71 87	3 99	87 90	50 71	48 43	67 6	56 15	29 18	60 61	64 11	15 1	55 16	5 12	26 41	32 50	66 99	83 15	58 28	33 15	39 39	46 42	95 43	30 8	45 28	93 74	34 56	91 39	11 22	31 39	43 44	72 43	99 1	61 58	2 17	76 8	12 7	53 18	35 21	69 33	92 64	19 33	80 78	36 74	77 73	44 29	75 80	52 40	40 30	90 49	28 88	85 96	24 90	57 51	16 3	14 72	70 2	6 14	82 6	84 97	65 25	41 13	54 12	27 62	8 99	68 24	38 8
17 50	3 92	4 19	60 27	96 17	62 72	46 20	71 95	7 1	33 90	20 37	61 45	44 62	19 62	42 96	43 84	39 25	37 97	26 27	25 68	78 9	11 80	63 39	32 40	51 34	10 64	73 69	93 87	9 78	87 17	67 32	34 37	48 35	47 98	86 66	28 98	70 41	97 23	2 69	89 52	56 98	81 68	57 83	69 5	95 91	21 12	15 73	53 83	77 28	55 6	18 80	58 41	99 92	98 89	68 86	12 2	80 88	31 4	54 77	36 81	79 53	84 34	6 54	5 72	94 80	30 15	13 91	27 97	45 94	0 75	66 28	88 7	41 4	83 87	74 16	8 73	49 78	1 21	92 5	52 20	22 90	64 65	38 11	29 10	24 77	40 92	14 2	72 2	16 10	50 65	65 93	75 77	91 43	59 11	23 58	76 59	85 69	35 80	82 98	90 15
18 76	37 42	7 20	34 74	95 30	46 50	79 54	73 58	89 1	62 30	71 84	67 23	32 62	81 71	86 71	98 72	59 62	24 56	44 52	39 53	99 85	30 78	14 77	2 42	91 80	22 61	21 9	43 82	27 62	70 51	11 43	77 66	19 23	41 6	12 84	60 18	78 40	1 46	38 48	0 29	25 80	65 84	13 49	33 84	72 12	94 35	29 80	49 32	5 28	26 83	3 67	9 31	45 9	35 47	53 99	50 66	31 85	10 69	61 63	52 14	51 83	69 53	68 43	8 73	6 26	87 97	80 4	66 84	40 84	20 41	85 95	97 13	58 18	93 30	64 41	57 71	96 15	74 21	75 15	17 68	42 61	84 72	92 95	88 41	47 23	23 82	90 3	83 31	36 22	56 22	55 54	82 54	48 56	15 94	63 27	54 94	16 34	76 77	28 75	4 43
0 83	71 2	78 16	26 35	48 52	75 71	70 54	39 46	32 33	40 72	1 21	67 11	14 62	21 75	57 94	77 78	28 87	8 2	61 97	6 26	22 60	86 26	34 63	37 52	24 47	85 14	7 98	16 5	72 41	56 39	52 8	3 31	12 88	25 58	62 64	30 25	81 11	66 56	92 1	41 45	79 97	46 10	18 41	17 74	13 36	69 17	80 63	95 9	27 47	42 77	94 63	50 36	23 8	10 88	49 38	36 82	59 10	45 63	99 72	4 74	29 86	73 48	47 96	5 82	9 17	53 38	15 20	74 61	88 24	93 24	33 78	97 90	98 91	87 23	96 43	84 41	60 21	68 10	51 47	2 97	38 88	11 93	91 88	54 30	63 34	83 94	44 59	58 41	55 25	90 61	31 1	89 37	82 49	19 72	20 11	65 7	43 45	76 89	35 1	64 64
8 74	24 59	16 45	14 14	2 64	29 39	38 25	76 45	52 6	37 90	81 49	49 1	87 35	44 13	40 10	51 49	11 79	5 80	27 16	32 34	22 56	99 36	58 17	71 50	91 21	82 13	15 59	70 26	74 87	64 14	42 52	96 60	35 99	39 95	34 16	3 76	84 13	97 21	12 12	95 82	50 98	94 64	80 82	69 94	98 24	93 20	62 32	47 70	45 25	48 95	31 49	53 41	36 45	66 49	33 79	57 90	17 26	59 47	54 90	20 27	0 53	21 62	41 61	7 10	68 69	72 80	85 31	43 83	63 1	30 49	46 52	13 26	90 96	77 90	6 6	67 13	86 2	60 19	19 90	10 94	92 54	78 42	4 72	26 39	73 11	88 86	79 16	55 67	25 57	75 71	18 18	65 50	23 24	89 35	1 97	56 57	83 60	61 26	9 25	28 6
87 12	44 38	52 75	24 95	31 84	70 59	30 36	49 75	74 8	6 96	29 7	38 63	45 59	14 61	22 36	54 98	56 90	83 71	41 21	13 25	27 52	67 65	55 97	39 33	8 53	50 16	40 77	65 99	34 81	99 72	90 17	71 82	61 81	32 94	35 29	18 25	86 69	20 18	89 15	63 10	94 97	17 43	96 63	21 91	46 94	81 5	69 79	79 29	28 9	72 13	58 59	42 42	77 8	12 8	5 19	9 14	4 80	1 41	37 9	73 97	7 2	57 87	78 69	26 86	0 81	95 29	62 47	64 50	98 74	60 91	19 45	93 36	23 93	80 38	84 46	75 41	25 51	92 27	33 84	47 16	85 35	59 69	91 83	76 62	43 90	51 88	16 23	10 46	88 16	2 23	82 26	36 61	66 69	53 95	48 52	97 77	68 23	3 34	11 65	15 34
