90	20
10 11	13 59	5 97	7 99	14 66	18 61	12 88	9 45	17 47	4 26	15 49	2 78	19 27	1 62	3 71	0 90	8 29	6 21	16 41	11 30
16 95	6 58	3 76	0 93	9 65	2 88	15 30	4 99	8 93	18 87	14 83	7 66	19 16	11 56	12 72	10 41	17 44	13 45	1 43	5 73
5 75	7 41	2 34	0 24	8 32	3 65	6 80	16 73	12 30	9 89	14 72	4 8	10 40	13 55	18 19	17 93	11 69	1 65	19 9	15 4
7 50	10 62	0 46	1 64	3 38	13 92	19 70	17 82	6 5	11 61	15 96	8 41	4 59	16 77	18 46	14 72	9 5	12 3	5 25	2 97
9 42	14 15	5 69	10 86	7 22	13 38	4 90	6 71	2 85	11 37	18 84	19 96	17 97	3 69	15 57	1 31	0 10	8 59	16 39	12 31
19 96	15 2	10 43	1 32	17 33	8 95	0 17	13 93	3 68	16 31	7 6	5 90	18 76	11 90	9 26	14 12	12 60	4 86	6 68	2 75
6 85	8 42	11 12	2 40	1 13	12 49	17 95	16 25	5 59	18 35	14 30	9 62	3 28	13 55	0 46	10 89	15 3	4 23	7 51	19 16
8 78	13 48	14 20	6 28	15 94	3 2	11 84	10 6	1 46	7 70	16 14	17 41	4 41	19 52	9 28	2 80	0 89	12 83	18 72	5 13
3 12	9 74	6 7	17 73	8 46	11 39	10 63	13 82	5 12	12 44	15 29	18 36	1 9	4 95	2 67	0 91	14 75	16 61	19 63	7 92
8 7	3 45	5 44	4 67	13 71	6 89	10 67	15 54	16 10	7 78	18 58	9 68	17 63	11 52	19 11	2 11	0 17	1 10	12 68	14 37
16 57	3 73	14 66	1 10	19 39	4 61	2 80	12 13	18 69	13 11	10 75	5 10	11 68	9 47	17 59	8 97	0 18	6 48	7 96	15 90
19 44	3 23	9 9	7 9	13 93	17 72	18 33	5 30	10 28	2 79	14 27	0 23	8 53	11 80	16 24	12 67	6 91	4 6	15 41	1 47
14 53	10 72	15 32	2 25	6 16	12 37	13 85	16 4	5 45	1 7	7 41	18 64	19 34	8 14	9 25	3 91	4 41	0 80	11 69	17 48
0 96	4 81	15 73	16 77	1 28	13 59	19 13	10 59	3 56	14 12	5 7	11 87	7 84	6 45	8 81	17 45	9 44	2 85	18 85	12 49
5 23	19 44	14 52	15 99	4 66	3 76	9 43	18 80	12 59	13 14	8 26	1 30	0 40	16 19	11 30	2 27	6 22	10 63	7 53	17 39
12 14	2 89	7 99	14 33	17 47	10 73	15 18	1 70	5 23	3 27	6 87	4 38	18 78	9 44	11 13	19 4	16 80	0 68	13 10	8 55
7 32	17 5	0 27	18 23	19 64	5 68	16 5	9 12	12 20	2 1	15 58	1 95	3 94	10 75	8 65	6 62	11 7	4 71	14 11	13 65
2 11	9 25	5 12	8 55	12 89	17 52	14 59	3 90	13 88	1 10	10 57	15 71	0 43	4 4	16 55	19 53	7 2	18 37	6 82	11 45
15 90	4 3	13 11	5 36	16 39	19 98	11 87	2 6	8 22	7 56	18 18	12 87	0 89	1 93	6 55	17 39	3 69	14 30	9 43	10 68
3 69	17 10	12 93	6 89	13 19	16 12	5 90	7 99	14 37	4 97	11 69	1 52	10 48	2 77	9 31	8 67	18 92	15 29	19 65	0 28
13 38	0 34	16 41	6 37	2 78	19 5	18 40	4 2	7 43	9 25	15 40	14 70	17 43	10 15	3 26	1 24	11 77	5 81	8 97	12 50
6 10	18 27	19 80	11 97	3 16	0 57	10 45	15 91	8 61	17 72	16 67	5 67	12 51	4 53	2 21	1 26	13 87	9 98	14 16	7 21
4 23	0 71	6 37	16 69	8 90	18 38	14 67	5 71	15 27	13 87	1 76	9 73	19 90	17 34	10 6	7 40	12 77	2 87	3 74	11 91
10 94	16 44	13 36	19 20	14 64	3 21	2 28	5 78	6 59	17 54	7 99	12 25	9 40	11 24	18 85	8 81	15 60	1 81	0 9	4 54
8 80	1 84	7 37	18 65	11 90	14 1	0 24	4 80	17 54	15 70	2 64	12 3	9 55	16 26	5 26	3 92	6 39	10 8	19 79	13 52
5 64	15 26	16 6	2 45	8 84	1 39	14 32	18 85	11 5	12 16	9 43	17 38	19 86	10 84	4 76	7 83	3 38	0 77	6 27	13 96
15 83	1 49	2 86	5 50	8 26	18 81	12 60	16 28	19 60	13 1	0 38	17 26	9 76	11 65	14 76	3 8	10 62	6 47	4 55	7 22
8 88	5 77	4 2	7 69	11 15	13 34	15 76	19 77	17 39	0 75	9 21	16 26	3 11	12 99	14 38	18 24	2 80	1 55	10 55	6 69
15 56	3 6	13 20	18 72	16 31	1 93	14 66	12 4	9 65	4 84	8 82	2 29	0 97	17 93	7 93	5 75	19 52	10 51	11 77	6 17
7 93	18 96	11 59	12 20	5 34	3 98	8 17	0 15	13 25	1 83	9 42	10 32	2 83	19 19	6 69	17 41	4 92	15 14	14 57	16 63
12 81	17 25	5 92	16 65	10 66	0 57	15 83	8 97	19 16	3 61	14 87	18 95	7 23	13 5	11 85	6 81	2 91	9 57	1 68	4 55
3 97	5 73	10 84	16 9	15 39	18 77	7 3	13 80	14 11	11 9	19 28	2 47	6 95	17 27	8 95	4 25	0 65	9 2	12 53	1 25
2 56	14 78	19 97	7 19	0 60	12 88	6 90	16 35	8 1	1 87	11 12	17 29	3 41	5 58	13 37	4 49	18 68	9 49	15 82	10 43
1 73	11 89	4 50	5 28	17 46	18 47	6 41	10 8	19 98	3 98	12 27	14 96	13 17	2 98	15 76	16 96	0 18	7 66	8 78	9 16
15 81	5 38	6 30	16 83	13 66	1 91	0 88	14 56	7 71	8 85	18 8	9 46	4 4	12 95	2 12	19 37	3 49	11 64	10 93	17 98
7 69	17 25	18 15	15 60	2 75	11 74	14 10	8 69	4 43	0 86	6 54	1 40	13 80	12 51	9 12	5 27	3 10	16 18	19 34	10 8
1 13	7 50	4 76	3 82	17 55	12 83	15 7	8 11	11 67	9 96	2 43	6 37	18 10	13 69	16 75	0 10	19 97	10 28	14 95	5 93
3 76	8 30	12 50	7 26	17 83	13 26	5 34	16 26	11 88	6 37	0 55	1 84	10 22	18 99	9 43	4 18	19 4	14 20	2 14	15 27
2 16	11 87	8 98	18 13	16 61	4 59	10 22	3 14	9 66	13 20	14 75	1 39	19 34	17 22	15 60	6 3	5 37	0 2	7 82	12 17
3 19	11 12	17 68	7 57	6 5	12 95	2 5	10 91	9 56	5 38	16 29	19 47	0 59	14 38	13 36	8 27	1 83	4 12	15 80	18 72
6 74	9 84	2 43	5 7	13 8	19 98	11 20	4 41	16 34	7 64	0 48	18 3	3 69	14 98	8 30	1 86	12 89	10 46	17 95	15 30
10 23	12 23	7 9	14 74	6 16	8 24	16 54	13 22	1 16	18 25	4 94	17 39	5 90	0 93	2 55	3 48	9 47	15 56	11 94	19 30
2 69	12 2	14 28	8 56	17 86	3 77	15 5	4 7	16 49	6 27	0 49	13 53	18 57	19 43	1 90	7 46	9 52	11 63	5 72	10 48
7 49	1 95	11 65	3 30	6 6	17 62	0 17	10 55	2 39	12 77	16 79	4 26	13 73	8 32	5 74	18 4	15 43	9 26	14 65	19 17
7 25	10 89	9 12	5 39	4 66	2 84	14 63	1 96	0 9	19 17	18 82	13 78	11 37	12 14	16 50	15 30	3 91	8 83	17 36	6 49
18 33	11 86	1 95	8 36	9 95	19 57	17 18	4 56	7 73	15 39	13 4	5 92	3 98	12 48	0 93	16 75	2 26	6 1	14 67	10 88
16 77	6 39	15 81	13 40	5 99	12 76	18 41	3 30	10 43	7 28	2 47	1 37	11 50	4 95	17 58	9 47	8 93	14 4	0 76	19 82
14 29	11 33	1 29	4 72	15 42	19 89	8 35	18 38	17 62	5 52	0 61	6 46	10 15	7 70	16 77	3 63	2 24	13 31	12 83	9 96
6 18	12 61	2 7	18 35	13 19	11 86	10 99	14 82	4 5	9 21	8 5	0 1	16 65	17 45	1 48	7 45	15 35	3 2	5 84	19 84
0 74	2 12	18 6	19 3	12 58	6 44	8 28	14 54	1 6	16 9	9 94	11 70	15 35	17 45	13 61	5 24	4 37	3 71	10 16	7 48
12 83	11 71	18 25	16 72	4 4	10 81	3 34	14 35	8 88	5 13	6 52	0 48	17 30	1 6	13 65	15 81	19 79	7 30	9 66	2 17
8 29	17 46	1 8	7 45	6 46	9 54	0 96	2 28	11 94	13 84	4 50	12 9	15 24	3 69	10 75	5 46	14 82	18 55	19 26	16 24
1 38	15 5	4 83	13 18	9 93	2 77	6 57	0 46	11 8	10 12	5 33	12 1	19 26	7 54	16 68	17 79	18 79	14 89	8 55	3 10
16 38	15 66	8 91	19 22	1 83	10 25	17 42	0 10	6 57	11 88	9 76	12 10	2 92	7 29	5 98	3 73	14 44	13 32	18 27	4 8
