30	100
31 92	15 88	33 46	90 40	66 2	99 66	46 76	3 33	92 54	91 5	44 30	81 85	58 59	11 7	49 22	42 57	5 52	72 29	43 94	22 50	93 66	71 96	9 36	1 47	6 31	29 26	28 36	34 54	32 59	86 5	63 59	21 83	25 95	79 19	39 98	68 97	45 56	85 24	54 35	30 3	0 86	48 4	20 34	19 20	23 71	97 29	35 61	59 9	4 68	88 33	89 91	53 8	14 92	61 37	80 43	41 46	77 15	55 6	18 90	69 70	40 5	56 31	37 32	50 27	2 91	62 28	51 66	57 1	16 80	95 43	24 42	36 49	84 52	38 12	67 16	52 63	87 37	94 50	74 15	60 29	47 37	65 12	78 55	64 59	27 5	8 34	82 58	83 4	96 96	7 49	73 7	17 41	10 43	76 34	26 12	13 84	75 30	98 50	12 92	70 88
62 46	5 77	88 63	66 68	40 5	2 2	93 48	73 65	96 12	39 14	42 14	37 57	7 70	54 24	52 4	6 57	84 80	86 40	38 93	89 55	75 3	45 13	60 5	9 62	35 6	33 60	30 86	23 34	26 43	74 43	76 88	85 86	15 88	10 4	11 73	61 13	63 39	31 57	58 33	50 48	97 37	56 95	51 8	71 47	55 82	94 32	77 88	80 88	48 70	57 79	19 48	81 57	65 59	82 13	83 84	46 31	47 94	29 66	44 43	92 38	21 3	25 69	36 63	69 47	68 48	78 11	18 9	99 83	98 61	91 98	72 81	70 88	22 86	53 9	1 95	64 39	95 14	27 55	8 11	49 30	67 47	0 53	17 92	41 66	24 16	16 51	90 52	28 61	43 95	13 76	3 60	59 75	87 14	79 58	20 85	4 8	12 23	32 37	34 10	14 63
28 84	60 16	23 96	44 98	58 81	92 41	51 61	91 37	41 71	88 93	17 8	7 15	98 92	56 31	66 68	19 81	57 47	81 44	49 70	93 80	62 48	80 95	53 78	33 77	12 11	52 8	21 86	6 27	86 28	83 61	40 53	8 30	38 87	43 25	36 84	55 13	29 18	34 27	46 89	26 18	48 47	99 70	14 16	73 43	15 17	64 10	59 19	97 76	22 55	72 3	95 61	85 71	79 25	25 62	4 71	96 48	2 43	68 12	65 62	39 30	5 8	31 30	90 18	82 23	67 66	69 69	75 35	35 76	63 83	61 75	30 80	78 49	24 11	20 26	70 58	74 45	94 5	77 31	42 98	16 51	84 26	37 73	50 90	32 61	54 17	18 97	71 36	1 42	10 31	89 56	3 42	87 25	13 7	9 44	76 47	45 79	27 60	47 69	0 37	11 45
1 47	72 97	86 84	22 67	76 60	49 55	36 58	43 44	44 76	62 89	55 79	83 82	65 27	80 62	26 6	21 65	66 48	30 27	33 44	34 10	47 40	92 95	6 69	25 77	50 96	67 79	63 42	93 3	87 52	0 36	9 73	70 44	64 52	35 72	51 51	18 95	15 15	42 78	56 16	60 39	13 36	95 31	81 99	68 64	19 76	14 72	16 88	98 41	90 87	7 37	94 3	8 97	41 6	48 40	85 36	5 59	24 52	20 67	29 26	89 67	71 84	4 55	96 23	61 6	73 93	79 68	97 7	74 45	28 77	38 73	59 43	46 86	82 80	31 51	12 84	17 29	40 58	57 90	27 55	23 93	45 8	84 5	75 66	32 22	99 46	11 60	37 83	58 7	77 71	10 16	78 90	88 71	69 73	2 12	3 35	91 61	39 65	54 81	52 64	53 93
36 15	4 4	37 63	73 94	80 46	76 57	39 40	69 44	44 93	43 80	57 74	34 87	99 92	5 2	10 46	61 48	94 43	28 97	68 19	23 67	70 33	24 92	97 45	35 20	93 21	50 96	95 39	55 99	96 96	51 16	2 64	47 87	29 60	12 27	30 44	83 80	31 43	48 85	41 85	72 3	11 74	3 44	89 12	79 45	88 34	85 37	64 49	82 66	18 75	62 22	45 3	58 18	66 54	26 11	38 62	86 6	91 11	15 94	42 82	21 57	32 69	87 1	90 76	60 97	6 90	71 76	20 89	77 65	78 7	65 29	22 29	40 92	33 10	25 84	92 3	75 27	0 64	54 84	67 19	7 82	17 15	98 34	19 19	1 90	13 55	49 91	59 67	46 21	8 81	63 22	84 99	53 26	52 1	74 1	9 44	14 43	16 11	56 84	81 13	27 69
55 6	10 37	48 29	90 79	98 38	83 4	32 36	5 68	61 70	36 45	33 34	86 98	57 80	42 27	44 44	11 80	2 10	20 70	69 54	79 64	43 16	9 39	53 91	54 29	14 52	71 21	4 85	30 95	3 87	38 65	91 53	39 52	70 9	60 81	16 69	18 2	19 94	46 12	97 12	51 63	82 29	25 30	94 56	74 31	75 65	81 72	50 15	24 91	67 78	40 81	73 40	62 62	28 22	12 79	68 55	49 90	29 84	31 42	52 79	99 86	88 15	13 55	58 49	45 95	21 80	34 62	6 26	95 13	96 54	17 43	22 54	56 7	1 50	35 56	27 81	26 52	0 13	8 31	47 75	76 84	77 85	93 2	65 50	84 74	15 62	72 49	41 59	78 47	80 78	89 16	59 19	37 6	87 4	64 69	66 11	85 96	63 75	23 47	7 80	92 90
47 41	60 95	5 51	78 33	44 74	27 47	76 28	90 26	56 83	17 84	28 6	82 25	58 52	20 52	99 14	30 78	23 79	61 6	35 71	80 25	98 3	54 6	52 10	53 32	18 65	9 48	45 68	48 33	42 9	16 96	1 40	87 80	10 90	68 72	34 29	59 94	83 87	86 48	3 62	24 60	29 95	96 40	6 56	69 46	89 47	63 24	33 10	72 36	40 53	75 86	92 73	97 92	73 98	46 55	66 20	7 42	93 99	94 87	39 41	38 38	36 95	4 35	25 73	88 87	55 55	91 74	81 24	8 87	21 39	67 8	62 79	2 33	65 31	13 89	31 8	14 37	0 18	77 95	95 71	32 21	26 86	50 62	12 48	74 93	43 46	37 14	49 82	19 58	51 84	64 39	41 78	70 86	71 71	22 56	84 38	11 71	15 19	79 54	57 7	85 99
0 5	56 5	33 50	9 61	75 55	23 11	28 76	30 62	50 37	37 94	31 50	77 3	49 54	4 24	22 66	12 37	98 13	58 93	55 53	64 37	99 38	63 56	71 43	53 77	36 13	83 57	60 45	68 45	91 14	38 54	16 41	96 93	10 58	67 24	8 62	92 86	17 35	76 48	26 16	54 8	3 94	1 67	6 58	32 88	86 52	87 70	70 37	7 57	89 38	44 39	14 52	29 12	72 10	19 87	27 19	24 97	48 42	80 14	39 47	46 51	93 18	90 41	47 78	13 33	15 36	5 43	88 27	52 52	66 66	2 81	42 27	97 97	18 82	73 48	79 27	62 14	20 4	82 98	43 63	25 2	34 45	45 46	59 19	41 4	57 21	51 73	74 21	40 15	84 73	94 96	35 14	69 10	78 63	81 68	21 38	95 76	61 79	11 13	85 94	65 25
48 33	49 26	11 53	29 50	7 5	63 61	44 29	30 31	8 28	68 39	94 30	62 56	4 35	15 63	20 27	59 1	64 15	1 67	66 95	34 58	17 13	77 2	47 85	0 18	79 96	12 12	54 63	16 30	76 4	43 48	89 60	92 74	88 37	73 68	78 17	3 90	23 45	53 3	74 9	93 49	32 65	69 20	82 99	95 18	70 10	6 98	2 72	10 8	86 22	31 65	26 75	97 10	38 27	25 41	55 78	75 79	27 50	72 42	28 98	33 30	18 72	41 16	24 93	57 33	91 32	14 32	9 1	42 85	21 64	13 64	61 41	56 35	22 64	5 6	52 21	45 67	87 98	98 50	36 28	99 50	71 55	51 81	67 33	46 83	35 44	65 95	37 61	90 7	85 77	39 23	84 36	80 80	19 95	58 57	81 83	40 77	83 75	50 9	60 82	96 31
75 1	10 15	57 31	12 43	28 9	85 58	70 4	92 75	83 84	62 23	82 79	50 33	63 50	72 18	41 47	71 84	14 87	34 17	99 38	20 52	44 70	5 48	81 90	33 3	91 79	21 92	97 55	25 66	48 57	13 2	17 17	58 35	11 47	78 27	0 41	6 42	68 8	94 21	86 47	60 83	15 35	30 80	2 94	69 19	18 22	26 99	35 7	96 57	77 6	40 27	47 39	27 40	54 20	87 58	49 51	16 80	93 87	23 87	29 32	74 11	31 49	73 57	80 45	66 58	59 88	22 95	52 49	45 85	19 35	95 71	43 93	89 78	51 90	9 44	55 42	7 74	46 3	39 4	37 91	84 55	1 16	61 26	65 61	36 79	24 39	8 50	3 26	76 72	90 28	32 2	79 28	53 49	38 27	64 10	98 3	88 84	4 33	67 25	56 93	42 4
3 17	27 18	94 90	96 45	89 13	68 93	40 66	56 12	34 89	25 78	51 50	43 78	8 18	99 26	1 28	58 10	46 33	93 61	36 4	11 99	0 99	38 68	71 90	20 64	14 92	19 70	7 47	76 90	81 4	17 36	35 4	18 23	44 18	32 31	10 72	45 24	95 89	90 25	65 92	4 76	6 2	49 5	80 95	21 58	60 90	61 49	48 48	26 94	74 14	42 28	92 68	2 11	66 64	69 84	54 1	87 3	88 3	64 30	29 58	37 31	5 73	77 1	23 14	39 97	15 7	31 6	97 75	84 38	55 76	91 98	75 18	57 7	52 53	86 30	82 93	83 31	67 44	33 68	73 21	98 66	16 26	62 81	63 78	41 45	53 10	85 82	24 3	47 83	78 62	9 70	50 78	22 26	13 53	70 97	59 2	72 55	12 68	30 49	28 63	79 65
69 28	71 79	92 56	41 54	83 32	48 85	80 30	55 58	73 61	8 82	66 67	85 26	2 68	34 18	18 85	5 48	72 48	1 32	38 54	9 57	49 59	26 50	47 69	65 92	23 33	57 28	82 41	46 94	0 43	97 61	37 18	88 25	14 8	77 15	15 82	74 49	27 21	25 2	10 87	87 48	95 49	89 35	39 81	11 25	58 61	33 53	98 37	12 98	17 66	43 94	28 40	3 8	51 1	44 97	93 96	81 61	91 47	52 75	21 12	84 1	32 1	76 29	40 73	62 68	79 52	29 26	6 50	68 87	19 56	56 85	45 76	20 68	4 13	75 32	53 42	35 89	31 87	96 27	54 77	36 31	42 53	86 74	94 41	50 49	7 32	67 44	61 43	78 58	59 30	13 50	63 90	60 90	16 56	64 78	30 58	24 49	90 77	22 21	99 98	70 97
67 5	3 42	8 4	12 99	23 93	49 8	16 23	96 82	41 74	34 24	6 60	79 47	5 69	44 59	42 52	76 84	14 35	78 40	54 66	83 53	55 73	15 76	63 41	1 31	75 33	84 41	85 88	39 57	93 88	17 27	58 44	26 60	29 87	28 99	53 76	47 3	92 4	27 13	70 84	36 56	19 39	24 70	62 70	48 39	71 31	59 20	97 65	52 46	99 84	25 68	43 60	51 91	33 31	69 52	81 23	40 3	91 31	61 61	80 79	56 26	20 65	95 96	37 92	90 83	60 19	86 3	11 62	45 31	94 75	72 76	2 44	30 27	18 92	50 82	64 19	77 59	13 96	22 38	89 92	38 7	87 92	10 60	9 81	82 46	21 57	7 77	66 92	46 95	68 94	57 11	4 14	74 65	65 3	32 29	0 95	31 95	98 77	73 97	35 4	88 14
77 91	32 5	27 99	72 2	61 46	29 72	55 97	95 25	66 45	48 95	35 52	91 87	15 87	36 52	64 50	68 38	99 30	69 9	4 85	83 22	57 64	33 51	98 54	70 29	97 82	73 60	86 53	89 51	5 65	39 80	80 81	13 70	17 34	6 19	56 13	42 11	63 33	79 65	85 96	30 68	24 70	71 77	28 50	76 5	87 60	94 22	37 8	93 79	40 89	52 61	16 48	31 73	25 23	50 86	90 78	9 25	47 12	22 64	67 32	3 43	23 29	8 59	49 83	12 45	43 39	2 33	26 23	1 86	53 20	34 31	41 88	74 53	20 62	44 11	59 28	62 97	60 27	19 84	7 87	38 73	58 58	51 13	21 22	84 72	65 34	92 22	0 64	78 72	18 55	88 19	45 28	81 61	11 19	46 13	10 10	14 57	82 3	75 68	54 90	96 36
9 65	61 38	35 12	47 82	84 5	49 4	69 46	80 59	14 50	33 27	34 58	46 75	73 77	10 70	1 72	71 43	30 14	68 98	2 83	36 5	56 45	45 97	13 5	66 55	91 23	18 77	81 99	87 15	63 32	12 74	4 90	7 28	31 15	53 5	5 6	6 86	58 77	85 77	99 86	90 47	11 55	59 10	76 74	25 47	24 53	86 27	77 46	19 42	17 31	20 43	26 47	0 31	64 79	54 7	40 19	98 33	78 22	39 38	48 93	42 96	79 58	70 87	28 61	93 33	72 58	43 74	55 56	41 84	74 61	16 93	95 23	8 35	37 46	65 45	62 36	82 23	83 34	94 17	38 83	21 49	60 74	67 39	15 62	96 69	3 53	97 61	22 33	52 30	32 96	57 22	29 2	51 11	92 76	89 61	44 4	50 30	75 79	88 54	27 10	23 10
37 14	9 60	65 49	85 65	70 24	0 60	7 93	95 94	6 56	31 85	8 3	53 99	61 80	75 21	39 77	25 76	72 75	90 75	81 71	32 62	78 44	16 17	97 43	87 61	2 75	93 61	98 16	43 12	13 71	30 9	33 72	19 68	83 26	46 53	29 61	24 8	77 32	55 93	48 18	63 53	96 90	26 49	56 75	35 77	69 42	34 74	42 73	58 91	45 27	84 28	49 39	52 94	40 87	68 1	80 64	3 11	50 57	64 1	60 19	54 48	22 50	20 19	89 90	88 54	92 74	10 82	76 4	74 77	62 48	5 20	41 12	66 98	14 25	91 57	18 12	15 95	59 41	44 18	82 6	12 48	23 64	73 43	1 26	11 7	71 26	94 76	99 92	86 36	51 45	38 61	4 99	28 44	27 78	47 58	36 30	21 60	79 23	57 66	17 71	67 15
5 6	35 87	38 74	49 36	75 25	12 58	95 43	43 61	77 63	61 99	28 77	2 26	54 15	57 57	87 61	13 21	78 50	42 8	32 92	55 58	65 98	52 30	90 76	74 46	99 79	41 59	92 86	58 82	29 88	71 22	8 62	20 30	60 6	27 88	51 59	64 94	94 88	17 63	11 81	3 19	88 55	89 96	76 78	23 57	39 42	66 59	34 56	81 81	50 31	0 27	7 19	62 3	70 84	9 24	10 54	18 73	26 4	86 1	69 2	97 19	79 43	1 65	73 15	68 57	98 92	6 84	30 68	19 9	96 49	37 50	93 90	46 31	33 1	31 26	80 78	21 18	63 43	45 41	16 84	24 18	48 20	53 1	59 2	67 39	72 34	44 33	47 4	36 2	22 16	56 67	83 97	85 96	25 64	40 86	84 95	15 94	82 17	91 50	14 18	4 60
28 55	73 48	57 64	55 60	39 4	11 83	74 98	99 83	6 24	63 61	19 85	17 47	72 25	82 65	31 11	42 27	44 47	87 30	30 21	33 73	20 1	59 93	21 34	53 42	75 38	41 98	48 27	9 28	26 16	71 59	90 66	4 42	92 43	22 32	7 80	96 33	88 39	91 38	65 37	47 77	86 70	77 1	67 53	78 5	46 41	32 20	38 88	76 68	36 58	49 65	93 61	60 98	25 24	83 96	8 18	40 13	51 83	15 65	79 99	13 20	27 88	94 97	0 28	50 87	56 19	68 83	3 10	2 83	52 44	1 51	18 14	62 48	29 53	35 59	97 57	80 95	66 92	64 19	54 14	69 85	12 39	34 80	95 79	85 60	81 78	70 11	61 91	14 87	16 91	45 46	89 88	84 26	43 73	37 66	10 66	23 81	5 16	58 87	24 42	98 16
24 83	56 36	11 81	53 87	71 26	92 52	77 49	5 50	31 63	65 18	73 92	38 97	47 85	80 28	48 63	79 45	93 19	39 70	23 50	75 95	66 41	46 87	27 25	0 45	6 59	2 95	70 49	42 27	87 35	67 44	36 91	63 62	44 22	17 98	74 90	30 75	3 18	28 13	43 29	33 34	72 31	52 60	9 64	85 53	20 44	69 18	61 55	35 6	99 95	19 83	57 37	51 55	88 42	55 36	40 90	49 17	50 25	76 42	82 37	41 58	83 73	95 25	96 30	98 75	25 40	86 48	22 9	18 83	34 86	78 7	59 76	21 12	81 55	62 82	64 29	60 20	45 42	37 99	90 8	1 52	15 26	13 98	32 47	89 42	7 68	16 44	10 56	8 29	68 93	29 4	97 73	54 35	84 10	4 70	91 48	14 56	26 96	58 85	12 82	94 5
17 96	68 63	82 13	28 30	21 56	8 55	84 84	4 35	14 81	66 85	55 75	98 81	94 85	79 42	78 68	86 73	12 2	1 91	5 17	33 28	58 4	43 57	93 11	95 39	19 98	42 6	73 31	30 57	29 80	31 40	89 18	99 96	67 69	64 50	60 95	52 67	26 20	45 83	47 69	53 8	37 2	88 90	22 52	85 52	83 20	35 42	38 87	80 56	2 2	25 11	71 21	54 43	63 12	13 93	9 33	74 71	36 96	90 43	40 86	10 32	70 74	96 73	49 87	39 28	32 26	92 6	27 13	16 42	7 83	24 39	72 49	65 6	91 40	51 43	69 54	75 33	76 86	20 88	61 71	59 34	56 96	87 84	15 86	0 62	44 38	6 74	48 3	34 53	97 98	18 49	11 60	23 56	46 96	50 26	62 36	81 91	77 55	41 19	57 73	3 19
