70	70
39 50	22 58	47 9	41 66	21 91	33 93	6 6	35 4	61 73	37 41	4 44	56 62	20 6	12 77	32 1	69 44	48 71	27 93	24 72	65 30	49 80	62 82	59 10	63 94	17 9	52 8	50 27	28 43	16 27	44 28	15 77	11 23	7 15	43 42	57 91	25 94	38 7	58 34	54 83	5 82	13 1	68 6	60 41	29 52	67 24	9 51	19 4	51 59	0 79	18 30	45 99	34 95	1 63	53 89	3 30	42 75	36 35	8 90	10 29	14 51	46 53	26 50	23 68	64 69	2 51	66 24	40 66	31 24	55 66	30 4
46 66	43 60	12 27	58 34	41 20	37 16	17 31	55 82	45 50	10 68	28 74	65 89	32 55	40 89	66 16	4 61	50 74	67 8	63 26	39 99	57 24	13 26	42 86	54 10	2 19	19 32	0 44	47 44	25 12	1 25	48 15	52 85	8 47	15 19	30 36	27 66	61 68	53 15	23 88	21 9	9 66	31 92	38 97	60 27	5 58	64 41	36 27	56 30	26 25	7 60	34 57	35 61	11 91	59 77	44 98	68 24	22 92	29 60	33 59	20 4	62 64	51 82	16 27	14 1	6 31	24 96	3 16	69 79	18 88	49 59
6 17	52 29	59 26	8 78	18 73	7 26	63 55	16 96	34 76	50 76	41 51	4 10	38 7	17 49	67 3	66 57	37 78	46 80	69 13	30 96	13 6	32 72	23 86	3 65	65 75	27 7	64 73	42 63	21 9	10 97	62 66	22 45	54 8	9 95	0 35	29 95	56 46	25 22	26 72	58 19	19 23	68 41	24 95	12 45	11 49	60 86	15 23	5 74	14 30	40 49	51 14	33 60	55 67	43 48	20 52	39 80	1 31	48 32	28 63	49 22	44 33	61 14	47 89	57 22	31 29	53 37	2 42	45 19	36 74	35 36
19 57	58 69	64 85	5 30	59 79	57 99	17 95	62 54	43 58	42 90	46 94	18 27	29 92	41 63	56 95	25 10	38 27	53 10	48 57	22 57	24 43	69 92	39 31	30 96	51 46	8 31	63 85	12 15	20 10	67 95	6 24	23 19	28 26	52 79	9 76	60 76	45 91	11 17	35 47	61 77	31 1	36 39	27 27	21 76	44 80	37 45	33 88	16 13	65 36	68 15	54 94	7 2	40 40	66 23	13 79	32 75	47 14	3 53	0 35	15 39	10 56	14 12	34 73	49 84	55 81	1 82	50 41	2 43	26 93	4 22
14 73	67 82	2 72	11 43	33 11	19 41	28 71	65 59	55 10	39 24	60 42	29 51	23 43	7 76	15 9	16 39	22 77	44 6	47 75	17 25	24 65	38 30	48 71	37 57	25 49	31 82	64 97	13 54	61 49	49 6	26 79	21 37	1 59	62 56	53 43	56 4	18 6	4 67	45 26	3 66	30 15	66 4	41 84	20 16	10 17	52 43	36 5	40 2	68 54	5 74	32 33	12 98	34 11	6 79	50 67	58 43	43 97	35 81	57 62	69 24	27 38	59 89	54 67	8 80	0 56	42 25	51 18	9 32	46 85	63 27
65 51	15 9	5 4	26 12	24 86	43 52	54 53	34 28	41 95	6 60	7 62	12 80	27 41	46 47	31 48	69 85	0 8	50 66	64 69	4 41	22 51	49 65	8 64	40 90	32 3	29 65	25 9	9 54	21 41	58 69	18 56	33 23	60 83	52 52	30 25	16 34	61 74	68 70	35 11	57 52	48 48	42 38	55 3	56 52	51 83	10 4	36 62	11 77	17 19	44 61	3 78	37 98	59 79	28 89	2 8	20 33	13 32	38 62	63 6	47 52	19 57	23 2	62 70	67 34	45 51	66 2	53 80	1 52	14 23	39 83
55 6	11 61	38 11	22 72	57 53	69 70	42 51	36 64	47 60	64 94	56 68	68 66	10 50	59 32	14 54	48 94	35 16	40 94	13 64	50 70	9 53	62 85	33 40	0 46	18 49	6 44	7 71	1 77	30 99	52 77	23 22	25 29	24 95	2 94	43 87	12 11	46 18	44 51	37 2	29 67	17 83	34 78	16 29	61 81	19 64	21 24	65 71	66 39	5 2	63 99	60 98	41 72	27 55	31 34	39 68	54 7	32 90	49 16	45 32	20 70	26 99	28 53	15 4	53 77	3 11	51 27	58 50	67 28	4 10	8 40
27 15	1 8	39 31	57 37	28 7	8 48	14 22	25 57	3 17	52 31	40 17	10 19	45 55	6 25	11 9	30 94	17 61	23 35	31 4	24 21	21 68	65 72	61 81	67 89	7 40	55 79	29 48	37 82	44 11	49 40	56 44	19 36	4 14	68 85	35 33	20 48	13 92	47 86	50 77	59 45	0 4	38 46	51 72	69 65	22 70	46 1	18 9	41 90	66 92	42 12	43 44	15 54	36 7	2 52	63 74	12 92	60 13	62 21	33 6	5 70	54 96	58 66	16 48	26 28	34 39	64 14	53 28	9 63	48 1	32 61
58 74	59 27	8 79	15 76	56 25	50 6	53 10	5 97	21 34	40 5	66 45	48 79	60 81	32 72	10 18	62 10	33 15	30 90	27 6	65 35	47 81	39 73	9 38	34 48	68 89	38 91	17 42	45 74	22 97	35 25	49 15	14 9	42 97	18 61	16 52	64 79	69 89	55 95	28 30	52 21	29 36	6 34	44 34	31 62	61 16	3 48	51 3	23 70	25 41	54 51	20 77	43 59	24 52	37 11	46 32	36 61	4 44	12 33	26 27	11 41	7 68	0 26	57 55	19 50	1 91	63 41	67 87	2 80	41 25	13 58
24 5	2 78	1 27	60 80	58 50	30 94	33 31	69 7	45 99	3 68	53 13	16 71	29 35	48 91	66 79	44 51	34 5	7 82	25 11	38 31	23 77	18 15	22 38	35 37	26 44	67 9	5 37	11 24	10 93	65 66	21 44	50 42	14 54	39 46	41 37	64 86	9 54	43 67	31 35	62 77	52 99	42 92	54 84	46 98	47 75	20 66	0 20	37 50	15 11	49 58	17 47	61 25	55 98	27 77	4 39	56 17	57 86	63 68	28 6	8 50	36 80	6 64	19 68	68 40	12 89	13 77	59 8	32 90	40 65	51 56
27 75	44 18	32 24	61 57	52 6	17 72	50 25	39 43	67 72	19 97	16 63	18 93	26 15	15 45	47 25	8 59	3 48	20 88	43 84	6 37	46 49	62 29	7 66	68 29	66 90	53 59	14 76	0 51	35 58	40 36	56 73	30 10	36 99	54 3	28 24	65 52	59 97	22 84	1 91	21 45	33 18	25 84	64 1	4 26	13 30	12 86	2 28	48 93	38 78	5 83	23 3	69 49	37 99	51 2	42 12	45 32	41 59	57 63	10 38	34 24	11 99	55 71	9 48	63 75	29 88	60 90	58 9	31 36	49 46	24 6
60 1	25 20	1 89	52 1	18 43	57 42	16 42	34 24	59 97	47 45	27 74	49 33	50 16	46 59	45 51	66 7	24 30	39 55	17 35	31 25	36 40	48 52	56 50	33 35	29 79	61 93	11 27	20 47	28 32	0 87	63 66	35 58	41 65	21 98	65 39	67 41	58 88	19 87	62 55	2 35	38 5	69 78	10 51	9 18	68 62	5 6	3 7	26 57	7 80	40 94	6 80	42 83	15 8	12 85	37 23	64 80	32 70	8 25	14 55	55 96	13 80	22 23	44 40	30 10	54 50	23 83	53 71	43 84	4 20	51 84
12 91	15 75	68 46	67 77	64 16	1 49	21 57	45 35	27 12	50 73	53 8	16 26	58 93	47 15	69 86	13 71	8 38	37 33	23 36	31 47	3 45	30 68	9 75	59 34	7 60	17 67	25 61	63 42	38 72	42 26	41 10	19 34	33 48	6 39	11 54	46 36	62 40	65 7	18 61	34 45	56 95	40 87	48 86	35 53	60 64	43 36	36 48	54 80	61 17	26 28	5 15	57 28	4 72	0 40	28 44	14 24	39 63	10 66	66 84	29 41	55 10	22 34	52 45	2 57	44 73	24 11	32 86	20 23	51 57	49 34
37 69	25 89	57 15	5 87	62 92	34 48	42 8	26 50	36 17	55 22	50 22	9 71	64 71	38 32	14 32	30 52	58 25	33 95	69 87	65 27	59 2	45 70	68 63	22 65	1 66	54 79	47 96	18 48	12 11	41 27	49 99	2 84	11 15	10 45	35 86	21 53	31 45	46 74	66 66	0 46	29 37	27 84	6 6	3 99	61 39	56 50	24 33	7 31	23 67	48 51	40 30	60 95	44 2	4 81	53 80	52 59	15 5	39 1	19 38	17 72	63 18	16 30	43 77	28 87	51 75	67 57	8 96	32 9	20 27	13 52
69 42	66 90	67 32	8 94	16 3	42 39	24 32	49 53	9 83	15 32	45 34	17 81	28 46	41 4	33 41	20 80	23 67	38 66	40 30	54 29	58 49	7 59	19 12	10 5	35 83	36 5	0 78	43 64	31 64	21 88	44 14	64 71	14 55	51 11	18 1	5 20	25 40	37 39	39 46	13 96	32 36	50 30	26 1	3 30	1 19	61 32	47 95	34 40	52 88	57 63	46 83	2 13	59 47	48 24	68 65	11 24	4 68	65 36	12 9	62 39	56 35	29 44	55 75	30 75	60 14	53 80	6 62	22 51	27 95	63 99
54 42	11 89	53 44	15 31	30 15	44 60	12 25	68 60	62 60	69 83	43 65	24 6	67 60	59 75	20 84	58 45	46 93	64 74	4 89	21 43	52 75	14 23	5 55	49 88	40 24	33 6	36 46	2 78	25 7	31 22	38 47	63 55	48 23	66 60	39 94	29 93	56 15	10 78	35 1	32 31	16 59	55 33	26 38	45 21	6 87	23 93	22 76	57 64	1 75	3 46	19 99	17 93	18 8	27 27	0 8	47 45	9 24	37 80	50 2	41 55	7 89	13 7	42 60	60 62	8 50	65 8	28 26	61 43	34 62	51 80
37 2	38 46	69 89	36 29	28 4	9 73	63 20	64 92	20 28	23 60	55 84	41 35	12 91	2 77	62 40	51 35	35 1	7 66	34 50	26 28	68 39	67 79	14 8	43 17	24 1	50 3	8 86	48 8	31 75	5 65	49 34	57 45	13 14	39 74	65 6	45 6	18 85	47 28	15 83	46 1	16 55	59 32	10 24	53 46	21 89	11 85	29 86	0 84	58 55	3 88	33 66	40 47	42 66	17 84	22 95	25 56	6 55	61 36	60 6	30 47	19 17	54 59	44 24	52 57	32 96	1 96	27 5	66 37	56 80	4 58
69 34	46 34	42 25	34 30	14 9	17 11	26 72	8 59	31 94	10 90	11 88	45 33	6 15	35 85	4 88	68 1	55 66	54 78	30 40	52 11	38 43	59 23	7 10	23 64	56 54	13 67	19 84	41 43	27 94	48 73	24 9	61 23	0 94	36 48	53 32	39 77	65 7	12 17	49 91	66 76	37 20	51 45	25 72	2 99	67 81	62 42	20 78	47 95	5 94	32 26	21 96	64 49	33 3	1 17	43 74	50 30	29 21	58 87	28 51	15 44	3 6	9 75	22 14	44 47	63 96	16 40	57 6	60 57	40 69	18 17
11 76	35 28	64 69	69 67	53 62	14 42	67 53	18 99	39 66	5 22	34 67	24 28	55 2	31 48	4 75	50 17	9 38	57 62	45 25	51 31	54 88	68 20	26 71	20 57	15 52	16 40	40 95	21 19	28 40	23 92	43 80	60 4	22 60	7 15	30 49	8 28	41 68	38 83	48 54	44 76	63 13	37 34	58 7	17 22	27 34	3 46	1 28	42 70	13 14	36 7	59 58	46 52	6 22	12 27	62 43	56 30	29 1	33 63	52 76	0 41	65 84	25 49	32 85	66 57	2 84	10 77	47 30	61 93	49 12	19 70
20 63	15 57	38 39	9 26	24 82	65 70	35 47	1 26	27 33	8 64	59 69	6 92	32 66	50 49	52 77	26 28	41 43	44 27	43 59	60 54	42 14	47 81	61 95	0 34	53 38	22 99	68 71	46 46	21 44	30 56	14 45	58 90	28 31	45 79	54 80	63 85	17 62	25 3	10 16	13 39	48 68	3 6	37 95	31 32	40 48	62 20	16 46	33 39	57 18	19 14	55 61	67 43	34 41	29 1	66 3	11 21	4 95	7 79	18 62	51 82	5 42	39 40	49 59	12 13	56 99	2 27	64 52	36 68	23 44	69 35
7 10	51 46	47 16	33 97	59 44	10 82	56 93	0 4	11 34	14 81	55 70	48 97	21 88	12 12	52 87	22 74	15 66	31 81	57 70	42 60	50 16	43 82	4 46	32 11	16 98	2 61	17 28	53 44	18 73	29 47	67 76	5 47	13 55	62 41	27 49	6 45	40 77	28 55	9 18	69 22	65 61	63 99	46 2	25 18	8 69	37 98	41 65	38 56	36 92	54 17	68 42	20 52	44 13	34 42	24 15	49 9	1 35	61 60	23 68	60 27	30 83	35 38	39 22	26 80	64 45	66 51	45 7	3 93	19 28	58 10
4 94	5 87	49 26	43 43	27 22	62 15	20 93	48 42	32 8	40 64	18 5	21 42	68 18	30 63	7 11	57 37	2 27	64 1	8 66	14 45	39 17	28 15	31 69	65 84	11 64	46 81	13 2	24 64	37 61	51 96	59 70	42 28	54 34	12 38	9 43	33 19	63 76	50 12	41 86	38 95	35 80	22 17	25 53	36 60	61 92	6 46	60 20	10 99	58 9	15 55	23 83	26 95	0 9	19 78	67 48	3 75	47 99	66 89	17 44	44 49	69 72	52 55	55 97	1 73	56 34	34 10	45 58	16 43	29 47	53 12
63 21	55 2	15 30	6 30	26 39	47 56	7 84	16 67	11 53	60 58	34 17	54 32	1 94	45 22	67 3	59 51	35 45	66 40	2 69	61 61	12 94	20 47	14 16	42 28	39 83	10 47	13 94	49 74	48 41	44 8	46 17	28 57	40 76	8 30	64 64	21 38	25 80	4 50	33 4	27 5	36 86	57 82	51 46	52 60	50 40	19 58	37 22	32 53	23 63	29 79	5 80	53 8	0 80	41 75	31 44	9 35	43 77	30 55	62 7	58 36	3 31	56 86	24 60	18 14	38 84	69 36	65 17	68 84	22 59	17 81
28 56	26 23	58 61	36 50	50 81	9 15	6 91	22 60	54 68	45 27	53 10	20 76	44 39	61 75	21 46	7 93	17 68	55 65	38 21	68 62	15 80	3 96	27 59	2 46	34 41	12 20	43 33	18 97	13 49	51 45	37 18	64 87	33 84	52 47	62 61	40 75	30 68	60 70	23 41	65 56	63 54	59 9	41 12	0 47	24 82	31 50	66 14	42 64	39 11	1 46	47 69	10 91	16 49	35 17	11 68	46 35	48 23	56 50	57 84	25 78	14 47	49 73	29 71	5 51	4 54	69 55	8 48	19 66	67 11	32 17
58 28	44 8	25 6	47 99	4 49	42 60	33 34	30 2	55 71	57 10	14 62	15 99	26 8	45 61	36 21	19 99	28 26	41 21	53 38	66 24	63 95	7 11	60 4	38 61	51 20	39 32	40 69	21 70	27 68	37 74	5 53	11 27	48 84	24 58	29 77	52 85	62 69	31 80	54 53	2 78	34 58	59 78	0 22	67 34	32 75	69 37	20 12	17 43	68 65	49 41	16 61	23 82	3 86	18 34	64 27	50 64	13 47	61 72	65 51	1 60	35 7	12 20	46 8	22 54	43 74	8 37	9 98	6 8	56 82	10 30
11 2	27 56	20 84	8 98	3 67	38 98	19 67	23 95	54 87	42 29	62 71	57 8	22 17	47 37	35 17	34 75	26 49	29 62	44 26	55 61	59 37	4 77	15 22	45 7	58 41	52 28	9 17	60 22	31 99	12 10	64 28	65 58	0 47	61 79	16 22	14 74	18 89	67 23	24 70	36 26	28 53	63 45	10 77	5 8	50 52	39 89	48 13	33 27	41 72	43 50	17 47	69 5	21 31	13 27	56 42	40 24	46 63	30 58	32 7	49 57	37 92	68 4	1 82	6 80	2 97	66 96	51 35	25 71	53 77	7 23
27 95	31 61	56 82	20 2	39 43	6 62	3 66	15 28	48 8	29 99	69 17	8 66	59 50	36 86	32 44	17 17	13 63	24 20	42 74	18 12	45 40	11 56	67 64	46 30	16 28	43 89	14 74	40 55	25 63	58 5	38 17	68 15	61 49	57 66	55 68	52 52	1 51	22 96	21 4	51 32	4 30	44 80	63 65	7 12	54 80	12 59	5 18	23 1	53 44	28 15	65 4	10 27	30 13	47 87	66 16	34 99	35 14	26 45	19 33	60 24	49 43	64 97	33 98	9 5	50 11	37 42	62 28	0 6	2 60	41 18
48 24	61 69	34 65	58 69	18 11	36 62	7 35	32 79	12 8	22 37	60 60	69 41	5 81	64 56	57 82	47 93	39 25	59 88	37 13	16 44	31 34	40 80	65 98	33 20	29 22	41 10	43 91	38 78	10 55	24 45	56 81	62 26	51 34	14 87	0 8	50 60	53 34	8 6	45 28	30 64	42 65	6 1	63 42	2 35	25 88	67 27	4 39	52 68	55 85	49 97	9 26	3 78	19 48	17 80	54 78	21 58	20 99	27 19	26 8	44 65	23 98	28 70	13 14	66 73	1 64	35 81	15 61	68 15	11 36	46 75
36 41	53 79	32 93	64 82	39 62	59 17	52 60	57 77	11 50	16 78	35 3	45 74	49 84	69 48	62 7	0 95	67 60	43 52	63 38	7 5	46 40	37 9	40 73	13 63	66 2	21 87	34 24	42 90	26 61	41 37	2 92	58 47	65 2	20 12	51 72	55 19	4 66	6 93	10 65	12 53	14 20	31 4	25 14	15 33	9 48	48 1	19 55	38 18	44 76	29 59	3 90	18 34	27 95	28 18	56 27	17 25	24 61	68 56	47 72	50 67	1 76	22 71	60 67	5 60	30 97	23 96	54 48	33 48	61 13	8 54
22 25	68 12	19 17	38 97	17 64	3 53	67 24	20 75	65 66	58 49	35 25	56 8	10 24	33 34	46 14	23 36	29 23	37 14	62 43	53 33	61 26	30 87	36 91	1 24	5 76	45 24	18 4	32 32	60 75	57 30	13 76	0 59	47 58	7 36	43 83	6 77	28 95	51 88	8 92	14 17	9 76	25 44	24 91	39 38	41 12	4 15	40 98	16 12	64 10	49 94	26 22	52 67	50 84	2 53	54 16	15 21	69 57	42 31	27 68	21 82	63 91	34 73	55 80	59 28	66 45	11 93	31 20	12 20	44 50	48 53
12 56	31 56	23 22	37 74	18 31	21 3	10 77	6 14	16 26	14 41	39 94	49 90	56 98	51 52	53 58	36 85	32 96	55 82	1 91	62 26	38 8	24 73	59 99	13 93	47 83	22 57	3 51	66 68	34 98	64 80	4 11	61 82	67 33	28 80	19 94	27 29	8 41	68 96	7 18	9 47	60 27	2 62	29 11	69 33	65 9	30 76	25 96	46 85	58 78	43 70	35 40	11 28	48 44	26 46	44 23	45 83	41 22	57 81	5 19	63 61	52 64	42 60	20 58	17 95	54 33	50 89	40 35	15 76	0 92	33 56
48 69	68 90	18 58	69 51	40 3	23 23	47 89	27 20	0 82	34 83	46 93	12 48	54 37	43 81	28 85	17 56	15 10	63 16	56 25	62 57	60 65	49 47	8 60	38 78	3 89	64 53	31 96	33 9	16 85	30 70	14 11	5 75	20 1	13 14	37 49	21 99	53 54	11 71	22 39	9 21	36 72	61 85	25 19	52 48	41 84	45 36	10 74	59 74	6 69	32 80	1 69	66 23	42 63	24 99	44 31	19 41	35 11	26 5	55 24	67 18	58 91	2 90	39 10	29 48	65 77	7 54	4 47	51 59	57 24	50 40
37 87	51 91	59 41	16 9	67 20	53 38	52 68	13 28	12 73	2 2	47 87	56 10	22 35	11 53	69 51	32 68	21 39	31 78	68 27	58 74	19 44	46 61	18 44	41 8	6 18	61 49	27 67	42 23	36 53	15 34	63 9	14 99	0 14	7 1	45 5	49 68	60 89	5 1	17 78	29 50	64 68	3 37	62 87	40 92	23 86	65 48	34 67	26 10	25 41	66 96	43 15	28 48	8 15	44 59	24 52	55 38	1 49	33 17	20 78	38 89	9 87	39 37	48 30	10 78	57 9	35 59	54 50	4 67	50 79	30 7
3 79	11 10	2 65	57 3	35 73	48 78	53 18	20 77	60 42	14 3	33 56	18 69	58 75	31 86	40 50	59 57	0 45	69 66	46 54	39 78	28 71	19 9	7 26	50 45	61 84	44 20	51 37	21 73	38 22	47 10	17 43	41 79	64 56	56 43	67 1	36 95	49 13	63 58	29 2	5 30	62 30	66 88	54 48	55 69	27 59	12 66	68 1	45 38	30 82	37 35	10 7	43 38	65 6	8 75	42 75	15 60	34 97	25 45	16 96	32 28	22 72	6 22	23 90	1 8	26 27	4 36	13 99	24 6	52 24	9 50
45 15	53 39	32 14	55 58	67 68	13 77	64 36	35 28	43 76	54 50	60 54	2 47	56 93	23 18	59 46	1 34	12 97	29 1	25 75	63 14	17 72	0 20	27 12	61 18	18 73	14 57	48 84	47 6	44 78	52 98	37 98	69 68	41 38	10 36	51 86	4 29	49 80	31 99	11 19	6 30	34 2	62 90	68 31	57 60	20 65	24 90	38 5	58 92	9 12	39 80	50 76	30 8	40 35	5 63	8 75	21 10	7 20	33 67	46 38	19 65	28 79	15 32	65 46	42 4	22 20	16 53	3 30	66 41	36 70	26 45
1 85	27 7	2 97	47 46	38 84	30 94	67 54	18 79	7 63	68 63	45 24	35 63	42 67	43 5	8 48	49 97	65 74	9 53	36 71	29 45	50 20	32 26	5 97	12 90	60 90	56 39	3 1	63 30	14 19	6 74	23 55	54 63	31 93	25 33	22 95	44 20	46 73	10 95	51 16	48 1	17 88	28 68	66 78	41 41	69 84	16 51	64 64	39 3	53 73	11 54	37 94	57 25	19 17	40 25	15 67	24 69	61 84	55 98	58 72	0 90	4 32	52 25	26 87	62 50	34 73	21 51	59 72	13 40	33 70	20 25
55 8	10 61	56 16	6 11	5 17	41 55	57 16	68 36	24 69	39 2	21 5	29 76	45 85	18 16	28 57	4 86	62 84	34 15	54 15	13 71	32 83	53 94	36 82	35 19	17 18	11 8	23 16	64 49	0 26	22 97	69 16	9 49	46 57	3 26	27 54	16 41	42 65	61 2	43 87	38 43	48 56	14 80	1 61	8 10	26 39	37 20	47 48	2 42	52 48	66 59	7 77	19 50	63 82	33 36	44 83	65 33	31 60	12 72	60 51	58 43	49 1	40 59	50 73	25 23	59 12	51 59	30 24	20 61	15 91	67 3
8 58	11 17	62 20	66 59	20 28	47 78	31 64	6 57	17 56	26 79	44 39	10 55	63 66	57 88	51 21	34 83	37 91	30 39	9 44	5 37	4 81	40 54	23 79	54 51	14 23	61 71	65 68	36 45	27 98	60 49	13 46	48 77	25 80	43 96	28 21	7 4	29 11	18 74	69 61	15 81	49 56	22 49	38 99	0 36	19 37	16 91	50 16	59 53	3 11	2 58	33 90	67 3	12 35	46 12	39 44	53 20	32 15	1 22	56 46	55 84	41 87	35 74	64 42	45 57	68 65	21 45	52 71	24 5	42 34	58 94
