40	70
43 20	25 71	12 23	53 48	45 67	23 96	54 59	8 30	56 5	48 77	41 1	63 44	62 5	29 99	34 32	31 96	19 65	58 60	17 45	16 73	39 65	38 38	47 62	20 83	3 10	21 55	55 9	24 26	13 48	4 73	11 87	64 46	32 19	14 82	26 24	69 95	30 61	57 59	49 14	9 96	60 62	15 47	0 89	50 46	7 72	37 10	66 76	51 50	5 9	35 71	1 39	2 26	68 4	10 17	65 28	44 61	28 1	27 81	6 85	42 87	40 74	46 62	33 73	22 76	52 74	61 97	36 14	67 9	18 83	59 33
55 48	2 62	61 97	30 53	68 59	20 54	22 98	3 6	58 49	12 13	1 92	0 17	23 84	44 60	67 83	47 10	62 20	11 24	19 21	52 75	40 21	26 84	18 97	32 43	38 62	64 28	56 2	24 52	14 54	25 42	66 96	27 79	21 77	6 84	39 60	28 95	7 44	43 56	41 74	33 20	8 92	34 66	54 17	37 29	15 47	65 6	59 46	48 59	49 10	36 77	51 16	50 10	35 74	46 11	16 84	13 65	63 36	53 28	31 23	10 95	42 23	60 32	9 44	29 89	69 79	4 47	17 47	45 89	5 72	57 71
45 60	6 2	49 90	7 80	63 21	61 61	23 13	41 37	38 14	43 99	9 99	46 60	58 90	16 14	62 6	24 68	1 9	30 12	21 78	33 52	10 37	34 26	39 23	56 73	60 61	14 63	31 65	0 71	27 17	12 58	22 61	66 41	36 63	40 75	3 62	19 3	18 90	26 42	50 44	13 62	69 30	57 39	17 71	8 92	25 99	65 47	68 1	67 23	52 77	53 44	59 9	32 51	54 41	48 61	51 55	37 96	4 23	35 38	2 50	44 38	42 28	11 7	5 34	29 51	47 40	28 51	20 77	15 35	64 20	55 54
52 74	54 99	39 86	12 89	9 91	15 94	68 59	14 15	23 53	48 53	16 8	40 49	33 24	55 99	64 32	1 58	41 87	28 25	59 18	6 9	3 22	63 33	22 68	27 1	45 64	17 1	13 81	56 52	47 99	2 14	8 71	30 46	42 26	67 26	60 55	5 88	26 87	37 50	61 20	0 39	18 78	29 81	4 30	44 41	10 35	51 26	58 69	66 20	35 49	24 52	57 15	49 46	21 57	69 87	19 8	32 57	65 57	38 47	53 97	7 69	11 15	43 32	50 45	20 64	62 9	31 46	46 9	36 95	34 55	25 23
43 79	45 29	8 28	67 57	53 87	20 10	18 64	38 23	55 7	48 31	69 26	2 62	36 40	50 94	25 43	46 26	32 38	34 79	21 89	9 50	33 28	0 8	61 8	22 82	27 90	30 94	15 92	49 5	54 15	62 58	24 55	3 11	1 15	47 1	58 47	17 32	7 24	6 99	12 72	44 60	57 80	40 91	63 2	56 84	23 28	65 88	66 58	14 35	16 4	52 8	26 39	31 6	60 13	29 66	19 48	4 8	41 25	13 24	68 39	28 40	35 10	10 57	11 12	37 6	64 76	42 20	51 22	5 46	59 10	39 18
12 18	32 68	8 1	59 33	5 84	22 42	57 1	62 15	37 96	38 48	66 79	9 93	69 14	46 53	44 8	4 6	56 35	42 55	58 14	49 97	26 20	14 6	23 33	25 79	50 11	45 81	65 77	16 31	55 40	31 60	24 31	43 15	1 93	3 6	27 16	19 31	20 62	36 46	0 71	40 49	18 65	47 82	35 59	39 35	21 89	61 44	10 79	54 75	11 56	63 92	13 59	29 43	64 77	15 36	41 79	67 75	51 94	6 50	60 51	53 44	48 91	52 89	33 14	2 3	7 76	30 36	68 79	28 30	34 90	17 34
28 69	19 83	32 72	4 96	44 27	26 95	56 75	45 75	10 10	54 54	64 55	18 54	24 1	22 6	48 3	50 62	39 57	42 2	69 61	2 12	15 73	49 98	25 55	33 35	57 15	68 66	43 51	16 7	58 33	55 93	14 37	66 29	53 39	52 99	51 18	65 87	30 47	41 53	13 68	67 21	62 67	61 28	20 89	37 24	63 28	46 21	7 3	6 11	21 40	17 70	27 45	23 29	12 55	5 96	47 30	35 92	3 59	29 87	59 97	40 98	31 41	0 53	8 28	60 96	1 29	9 5	38 58	11 79	36 22	34 17
3 48	45 95	65 74	16 53	41 6	48 84	42 98	15 41	37 89	55 75	51 16	49 15	50 4	11 2	54 71	61 46	29 92	43 35	27 51	17 57	38 18	0 30	5 25	69 91	58 87	60 38	14 79	66 24	8 25	23 96	18 41	39 63	34 5	28 50	44 96	47 93	62 43	20 70	12 27	10 77	36 48	35 28	33 52	59 10	64 48	4 6	53 25	13 20	40 11	56 43	2 30	25 43	31 71	67 6	6 46	32 79	7 21	52 75	1 46	19 82	30 54	63 20	46 45	57 31	9 56	21 75	26 69	24 64	22 77	68 7
47 89	27 49	13 90	61 22	11 48	69 82	3 6	20 51	43 61	30 89	2 42	12 94	64 33	18 67	35 82	9 40	60 88	53 82	46 82	58 20	28 43	23 87	26 42	38 13	16 60	17 85	21 66	42 3	29 13	62 74	14 37	50 75	65 43	33 3	0 12	19 92	45 8	36 30	6 41	51 6	66 27	25 26	37 68	7 73	1 66	31 84	5 69	40 9	67 31	59 54	24 46	4 53	8 49	41 78	22 75	48 41	63 13	32 42	34 23	52 19	56 47	44 76	55 19	10 73	68 10	49 5	57 59	54 52	39 21	15 76
23 46	15 52	65 99	28 58	42 65	10 70	27 69	58 79	69 59	6 72	57 50	32 17	5 79	45 22	29 9	54 63	67 86	39 56	62 41	48 53	63 23	43 89	59 55	3 54	50 25	64 51	46 43	7 94	13 40	55 59	0 44	18 76	36 97	25 89	60 81	14 20	40 88	4 91	11 98	31 71	52 92	56 38	16 72	41 79	51 6	34 95	38 52	61 94	24 18	12 31	19 47	26 24	66 75	49 45	1 57	37 40	44 72	9 80	8 47	47 97	30 39	53 40	33 79	20 30	35 25	17 66	68 67	21 72	2 79	22 79
17 52	0 29	34 49	3 15	1 28	43 10	38 84	10 9	18 72	36 55	25 3	4 96	66 91	6 51	22 32	19 99	54 9	27 53	40 35	59 2	45 58	20 76	33 45	2 94	55 86	53 23	12 50	31 65	52 92	32 71	63 29	60 2	64 65	5 34	28 58	57 48	51 50	41 64	50 23	69 91	24 89	14 37	49 36	37 88	56 96	8 75	58 71	29 70	26 93	67 26	39 52	44 23	21 10	65 83	62 70	16 1	30 12	11 39	47 49	35 84	61 52	48 70	15 34	68 81	23 7	42 23	46 7	13 53	7 85	9 93
45 95	42 24	35 9	3 66	4 95	50 61	46 25	54 17	5 65	29 46	39 92	26 34	37 42	48 93	67 93	21 73	51 12	14 50	23 27	61 3	8 30	27 43	41 49	7 67	69 33	38 57	59 79	28 48	13 42	36 65	12 87	55 96	60 22	24 13	11 70	9 17	53 53	20 31	10 50	56 93	49 80	63 3	31 89	1 82	43 8	16 25	40 39	64 19	47 30	52 38	2 28	62 63	17 61	33 17	22 34	32 78	65 77	66 61	30 90	6 59	58 76	68 33	15 9	18 77	19 74	0 78	57 68	34 6	25 64	44 49
58 61	30 52	24 90	4 17	52 88	27 75	1 39	13 18	33 21	0 97	23 88	3 72	44 22	50 54	10 10	17 85	7 96	9 14	20 96	31 1	11 3	65 24	38 6	18 84	55 74	22 65	60 29	12 46	2 40	16 3	40 75	54 37	35 90	15 96	26 92	56 99	19 86	42 34	51 10	48 95	34 41	36 53	45 5	68 29	53 96	6 96	59 7	66 58	28 10	62 2	25 16	64 38	37 40	47 85	43 6	5 47	39 62	69 25	49 77	29 12	57 15	8 30	32 79	46 51	63 50	21 80	41 93	14 92	67 57	61 65
17 27	14 29	56 94	21 36	35 26	0 98	29 4	55 14	31 72	10 48	27 47	19 82	64 23	51 86	12 18	66 81	33 53	7 97	52 19	13 70	28 42	22 74	49 13	38 23	8 53	4 60	48 6	61 92	58 24	20 44	42 12	26 31	65 51	59 96	5 44	45 64	6 88	50 15	36 31	25 31	24 56	37 86	34 21	57 76	9 25	46 53	44 97	41 56	63 21	54 43	11 99	69 57	16 19	39 85	40 25	47 65	53 50	60 91	23 42	3 87	30 39	15 11	2 86	43 68	18 55	67 7	68 89	32 89	1 78	62 32
26 82	19 55	36 36	57 88	20 64	14 72	50 60	51 91	32 71	8 18	54 36	10 88	9 86	23 95	27 91	12 54	16 20	68 6	43 35	42 79	53 22	59 64	34 44	46 75	24 57	39 47	64 57	15 19	52 8	61 9	47 85	25 87	66 20	30 80	56 23	11 29	63 26	60 61	22 82	31 12	17 84	65 82	5 23	33 28	48 78	35 23	0 49	67 29	41 13	7 94	38 96	55 37	37 36	6 73	49 29	44 66	28 83	3 19	4 31	29 43	58 44	62 52	21 24	13 44	1 42	40 55	45 32	69 62	18 54	2 9
8 81	27 98	44 16	59 99	49 31	22 97	11 38	29 39	39 52	15 25	16 67	28 99	57 5	38 42	6 23	64 96	63 27	43 43	60 10	46 70	1 54	58 9	7 92	40 51	33 97	23 62	35 3	10 27	17 63	41 11	30 29	20 36	52 22	3 78	42 71	67 26	36 17	32 64	56 92	66 70	53 83	37 39	50 82	47 68	14 45	12 5	65 45	26 90	9 84	69 91	2 71	48 47	31 20	54 33	51 55	19 28	18 86	62 12	24 71	13 2	55 91	5 10	45 31	21 32	68 23	25 50	0 19	34 82	4 67	61 67
65 49	57 7	68 67	4 50	9 15	66 80	39 15	21 73	12 10	26 53	33 47	1 81	43 57	48 41	56 79	46 91	45 93	30 12	55 1	20 55	63 84	61 93	28 81	6 12	37 23	52 26	18 48	13 7	47 47	53 97	15 48	17 68	22 91	35 90	44 30	40 88	62 44	27 53	54 67	60 64	11 62	19 11	69 99	64 43	23 96	8 95	31 29	67 77	51 36	0 54	34 6	32 60	7 53	58 57	50 18	3 35	38 69	14 18	42 62	41 10	2 52	29 47	25 56	59 42	24 97	36 91	49 4	5 74	10 68	16 4
38 19	2 23	14 75	25 84	17 46	51 61	18 22	11 59	65 33	33 71	43 83	22 86	55 2	53 14	35 53	41 79	67 79	50 5	66 97	49 36	58 1	30 38	5 54	42 64	39 95	68 23	64 33	20 89	9 34	1 10	61 63	47 55	36 43	26 88	44 76	63 47	12 2	34 19	27 27	10 19	23 19	52 38	59 80	37 17	13 59	45 84	46 27	57 37	16 80	31 98	7 7	4 45	60 6	19 62	0 55	6 88	56 38	48 67	29 36	15 1	40 57	28 22	24 95	8 47	3 24	62 17	32 61	54 51	21 69	69 86
19 79	7 2	64 25	35 76	32 78	69 33	22 14	38 26	58 38	61 90	60 21	1 77	2 34	5 98	13 33	67 36	16 12	66 19	24 85	46 9	20 18	0 44	47 26	12 98	8 3	15 48	9 44	14 25	53 17	6 2	30 96	25 39	11 58	17 75	54 25	52 43	21 30	65 23	10 2	23 75	45 25	48 23	57 35	34 96	26 72	55 39	50 45	59 40	49 99	43 77	28 39	42 60	29 73	68 69	3 28	63 5	18 16	37 24	44 94	62 21	40 23	41 81	4 23	51 72	31 83	27 59	39 61	56 56	33 13	36 64
33 50	24 58	35 89	21 68	9 60	30 76	57 32	60 98	25 95	65 58	61 67	43 96	44 10	48 55	51 94	59 91	15 35	67 5	28 33	42 14	46 56	49 21	37 65	11 18	18 99	63 28	69 38	23 95	1 50	3 20	20 22	45 26	53 47	12 43	36 57	34 89	5 3	10 58	47 79	31 46	7 74	16 16	13 11	6 1	32 57	4 86	54 69	41 4	55 6	68 12	17 64	29 51	52 35	58 16	62 10	8 93	2 57	38 87	27 74	39 73	64 83	26 86	50 42	22 78	66 45	0 48	40 46	14 33	56 85	19 86
51 30	69 92	8 63	67 46	39 1	42 27	13 16	15 77	6 94	22 60	59 39	62 54	9 85	52 54	48 31	41 12	44 21	46 48	28 40	43 70	38 29	24 35	27 24	19 79	68 48	47 79	29 98	36 41	60 45	18 13	20 69	14 86	49 59	40 65	54 56	33 79	0 35	3 82	56 19	12 17	21 41	64 18	55 6	5 79	26 9	53 52	35 3	17 73	45 6	58 76	37 97	16 81	31 83	63 67	23 92	2 56	50 40	65 79	32 7	11 19	34 68	1 26	30 7	10 37	66 77	4 91	57 94	25 7	61 39	7 99
0 5	35 45	1 69	42 6	24 66	60 71	37 30	21 31	20 22	68 20	34 45	27 18	69 77	19 70	36 89	28 88	65 54	57 6	67 44	50 65	32 50	9 14	44 4	26 24	16 67	61 44	18 20	3 96	23 72	58 18	7 36	11 89	47 19	13 14	51 71	52 46	39 57	45 53	6 54	56 12	2 38	55 44	31 83	40 68	41 1	63 75	15 2	59 84	4 96	54 23	48 70	14 14	17 36	8 13	62 89	49 43	30 91	38 99	64 99	29 73	22 42	43 94	12 53	33 17	25 67	46 74	5 79	53 49	66 27	10 87
44 73	61 70	46 92	10 58	65 56	4 89	21 1	39 35	28 58	30 35	33 55	14 45	57 25	55 45	53 27	9 19	6 54	67 62	17 90	0 67	29 31	23 58	56 51	12 47	40 47	54 25	35 17	36 57	64 75	41 26	19 16	49 36	32 6	18 64	3 88	42 19	43 15	48 91	51 63	7 12	11 76	34 42	20 96	16 37	37 10	1 98	59 13	5 6	27 95	22 18	66 52	45 77	38 12	2 65	26 41	13 6	68 81	47 3	63 3	58 18	50 85	25 50	24 94	62 75	8 33	69 62	15 47	60 49	31 59	52 48
26 37	6 82	27 7	59 31	8 12	21 68	19 85	57 35	20 64	66 25	51 75	47 3	67 23	34 95	29 23	36 86	25 72	24 57	10 73	53 89	16 80	39 11	64 1	1 22	3 1	17 99	62 5	9 17	35 90	49 6	42 58	44 15	28 85	60 73	18 2	30 16	22 38	68 84	54 1	50 21	69 69	56 27	2 68	14 39	31 81	61 61	12 42	55 51	32 48	41 99	52 27	23 14	15 81	5 55	65 21	7 96	4 10	45 26	38 70	40 39	58 97	13 5	46 96	43 50	48 10	33 94	11 44	37 6	0 70	63 98
12 11	30 98	49 75	2 12	56 26	4 47	68 68	60 97	65 64	50 20	0 11	15 12	43 99	32 18	48 48	62 24	63 69	37 96	19 77	7 6	34 44	23 8	51 37	47 13	39 28	67 66	25 82	18 29	55 23	1 69	54 21	14 51	5 54	40 8	66 53	57 69	36 18	61 37	29 7	10 89	27 45	64 47	6 37	24 9	42 44	31 72	28 69	38 55	16 67	21 66	44 5	45 25	59 60	20 27	11 69	17 8	8 81	33 9	46 80	13 90	41 23	69 94	26 95	22 37	35 62	9 84	3 2	52 15	53 8	58 37
66 69	14 62	37 47	12 61	50 39	9 14	18 41	47 35	65 49	68 31	61 39	41 83	28 97	26 17	13 2	24 11	8 71	60 53	22 9	56 29	21 52	7 40	16 4	25 75	34 88	52 93	42 54	53 8	54 97	40 11	51 29	2 29	6 27	3 15	49 56	1 48	67 76	45 66	0 18	15 6	19 93	30 35	36 43	58 72	27 98	48 15	5 44	29 97	35 19	4 90	44 92	11 77	57 88	46 63	39 58	31 15	62 3	64 36	10 2	23 75	38 31	55 24	69 28	59 49	63 38	17 36	33 68	43 65	32 15	20 42
35 22	23 73	24 81	21 81	63 88	49 4	69 98	48 32	28 95	8 97	52 92	50 68	57 30	11 46	46 82	34 75	31 57	32 85	16 39	19 62	20 52	56 74	26 68	18 64	54 68	39 6	0 64	5 58	27 24	10 53	51 34	66 66	47 82	3 3	65 25	30 30	62 73	12 82	1 53	59 78	67 55	53 58	29 15	43 97	42 65	14 69	7 12	61 29	22 70	60 45	64 28	33 40	25 70	37 92	58 80	13 90	36 10	9 89	2 33	6 28	15 82	55 12	40 29	17 35	44 70	41 79	38 29	45 10	4 92	68 93
23 96	14 6	46 47	41 46	25 67	9 66	61 63	60 37	10 52	45 55	69 64	1 95	39 28	35 12	57 3	48 15	22 61	52 61	55 99	34 39	58 65	37 75	33 6	6 69	31 12	38 53	29 22	30 98	65 85	64 44	49 48	47 17	12 71	54 70	3 43	4 19	42 8	7 24	0 88	5 5	15 97	36 9	27 50	28 17	44 75	56 17	21 91	26 74	2 85	16 39	53 68	20 60	59 12	62 56	11 69	24 38	13 87	63 91	32 10	67 74	68 27	8 60	66 56	50 51	43 68	17 61	40 57	18 30	51 64	19 4
