90	100
86 70	77 83	30 90	98 92	3 32	88 84	51 81	40 96	69 79	67 79	34 67	50 62	17 51	91 81	59 66	38 97	10 98	99 35	27 21	55 74	28 43	79 61	45 33	44 74	13 99	72 9	63 67	93 53	6 42	80 7	78 70	31 1	39 12	89 17	35 59	46 8	12 14	87 48	20 18	58 11	9 51	95 38	5 60	21 99	73 54	7 11	41 75	49 28	68 52	56 18	83 37	61 57	97 57	22 26	81 26	33 94	54 58	62 31	96 71	85 42	47 78	76 73	64 90	18 4	32 32	71 75	23 73	4 99	8 92	90 64	70 55	52 44	1 61	74 39	36 71	29 94	42 2	94 12	66 93	15 90	2 42	75 3	60 55	92 21	19 72	65 91	0 64	57 96	82 62	24 69	25 13	37 16	53 31	14 64	84 32	16 27	11 80	43 42	26 21	48 30
87 45	83 4	38 67	60 16	27 45	31 11	32 33	34 66	6 66	49 43	65 74	42 70	18 84	14 49	75 83	67 48	40 51	66 96	88 58	74 64	51 77	77 45	82 89	4 51	12 24	10 49	90 92	43 50	1 28	68 11	71 68	15 25	55 86	79 96	2 34	78 53	28 50	9 63	16 48	95 95	97 4	30 78	21 92	59 96	69 73	54 6	37 67	72 21	62 12	58 52	24 2	46 94	17 5	13 62	50 33	81 78	93 90	29 19	94 71	3 21	89 84	92 1	98 97	35 92	63 53	70 57	20 99	73 58	44 88	76 22	33 51	96 60	5 53	48 53	25 26	61 36	86 24	64 11	41 37	57 51	8 40	19 23	47 87	84 98	53 71	56 67	7 94	39 68	11 12	80 43	0 58	26 8	52 92	85 70	36 67	22 74	45 98	23 82	99 49	91 1
25 71	80 81	88 98	66 88	73 65	85 43	51 20	4 50	95 14	75 59	16 61	91 38	14 22	76 59	84 11	49 97	38 13	65 85	71 38	78 88	64 30	57 80	68 55	19 44	17 75	72 1	77 70	37 61	12 67	44 43	61 15	59 67	27 24	96 86	8 67	62 60	30 61	67 38	9 87	35 70	90 79	93 84	58 18	92 72	45 12	50 22	20 73	6 44	0 2	5 82	1 57	40 99	53 38	33 98	11 59	42 24	54 99	21 61	46 75	86 74	3 23	31 48	43 75	7 45	55 52	99 59	28 66	83 70	89 14	97 71	79 51	87 12	23 22	24 78	15 96	18 41	56 12	98 29	70 71	2 49	26 30	63 76	52 6	29 7	94 96	22 54	47 61	82 68	81 71	34 54	36 8	10 8	41 81	32 49	39 1	13 73	74 18	48 69	60 70	69 50
28 86	66 10	43 17	19 76	60 12	62 58	72 37	71 18	4 24	65 40	35 35	57 49	26 23	88 15	42 95	90 23	8 3	52 33	27 62	73 26	24 41	33 23	12 35	37 33	16 7	81 21	58 45	82 79	51 62	10 69	11 82	94 43	13 94	85 69	86 62	36 69	84 35	68 15	97 21	46 41	55 91	76 52	99 1	2 36	79 80	50 39	59 64	34 99	39 72	32 34	25 44	70 95	38 21	41 51	98 9	89 81	18 29	7 45	54 61	87 34	75 33	45 57	92 38	22 92	14 26	56 40	78 73	44 27	48 28	80 32	29 45	64 79	63 91	96 43	0 8	91 87	69 43	83 38	3 96	31 51	95 68	23 99	17 93	67 50	61 63	40 85	93 69	9 9	30 63	47 84	74 49	21 19	20 34	77 46	1 29	6 18	53 87	5 87	15 33	49 17
74 90	28 37	58 40	66 24	54 49	72 26	70 69	67 20	25 50	48 73	7 22	33 92	64 72	93 89	96 14	9 39	88 27	49 26	43 1	26 80	23 5	17 20	75 16	52 46	81 78	65 97	95 55	84 17	82 25	3 72	45 20	36 43	12 16	39 87	77 4	73 67	71 55	19 24	42 42	16 45	50 15	91 60	76 77	85 17	13 51	10 60	8 21	87 90	57 5	78 59	44 79	55 40	60 69	38 72	35 55	21 74	53 29	86 19	80 35	1 4	97 82	15 46	4 94	99 16	11 2	98 55	59 98	29 67	18 68	20 62	47 57	22 35	56 46	34 51	5 56	69 25	51 99	30 88	0 45	32 49	79 25	61 5	94 55	24 49	89 68	63 52	62 36	41 38	83 47	27 67	2 58	31 50	90 70	40 97	6 40	68 88	46 6	14 67	92 3	37 76
84 44	16 91	49 47	22 32	93 78	62 17	25 72	38 51	94 91	43 38	79 15	89 35	65 30	61 7	31 40	59 28	82 40	0 57	92 98	20 11	72 32	57 12	96 59	85 30	78 43	4 97	18 67	47 84	36 64	83 27	60 62	67 34	34 18	7 87	75 41	70 68	8 79	91 15	24 60	15 24	45 18	11 23	6 27	86 42	28 70	97 71	58 7	53 75	37 86	99 54	2 24	54 11	12 26	10 11	68 63	32 21	88 29	66 75	56 57	40 29	98 40	50 58	74 99	23 17	64 19	63 69	71 54	41 65	14 10	3 35	19 70	29 58	52 30	51 65	44 53	5 63	1 99	73 15	33 16	87 71	26 63	9 15	17 93	95 30	35 78	13 73	30 30	69 77	48 40	90 65	27 46	46 77	39 87	80 98	77 82	76 10	81 77	55 70	21 15	42 20
11 91	4 97	55 61	97 30	8 79	16 60	91 64	47 22	57 61	48 56	23 4	27 9	12 44	68 89	30 10	14 86	70 52	22 91	41 39	85 32	20 98	10 77	49 62	34 47	39 69	38 51	95 62	45 54	73 77	69 89	61 7	46 10	76 41	40 17	79 79	26 3	64 52	35 90	52 58	81 72	86 26	63 3	53 6	28 63	2 6	75 35	19 16	92 75	94 2	42 85	37 63	7 55	71 67	56 60	54 49	36 20	77 33	6 65	5 72	17 71	33 10	32 22	21 2	78 73	58 96	62 52	84 70	59 5	13 25	98 56	29 5	89 20	18 3	44 85	25 14	60 93	50 25	88 15	80 73	3 34	43 60	51 45	24 61	0 2	31 40	93 45	66 66	67 81	65 45	82 73	99 6	96 15	87 1	1 72	90 17	74 57	72 55	9 5	15 28	83 10
92 86	94 64	20 96	67 47	53 64	77 61	25 61	10 63	50 14	86 61	75 27	82 66	24 72	9 91	71 18	62 70	19 78	11 55	29 61	7 84	59 81	27 91	49 28	99 81	46 33	22 92	3 82	74 6	76 91	42 70	41 77	66 82	12 37	72 93	43 87	5 12	4 72	13 88	45 23	1 19	40 21	95 3	31 76	81 34	28 7	33 39	21 71	89 14	91 77	61 46	55 99	48 17	15 54	70 5	97 60	84 86	68 34	87 73	16 79	69 95	6 15	44 28	8 29	64 20	65 93	51 64	85 2	32 4	79 43	52 81	58 66	56 67	93 1	54 85	23 76	26 27	96 51	14 61	17 86	60 77	34 91	88 34	35 10	37 59	0 89	83 23	57 93	98 65	36 97	39 67	78 9	30 94	80 93	18 89	63 11	73 67	2 23	47 47	90 48	38 92
4 65	59 51	69 77	6 76	94 98	9 79	97 32	42 32	30 10	98 49	55 80	51 41	0 94	21 67	50 5	2 68	38 68	95 92	70 44	83 16	93 96	90 18	73 56	12 51	53 68	79 22	39 45	44 55	58 46	46 21	67 31	8 41	5 1	64 56	65 97	25 16	45 49	96 97	7 98	13 43	11 63	17 70	75 94	62 7	88 94	41 41	29 91	43 63	22 38	48 76	31 65	81 45	80 99	54 37	35 97	33 41	87 76	92 15	28 77	10 35	85 92	57 57	99 75	20 5	16 3	84 98	78 37	18 32	32 71	86 10	52 34	47 62	68 38	74 34	40 53	14 66	60 79	1 14	26 54	61 37	71 51	19 89	63 13	3 9	66 54	27 83	82 2	91 64	15 55	24 32	37 99	76 20	34 73	49 20	23 36	89 11	36 48	72 50	56 30	77 25
40 40	69 65	91 22	64 71	37 73	87 49	10 35	27 29	14 77	88 80	30 91	11 27	71 88	99 61	77 40	93 84	22 47	16 67	44 63	45 13	23 11	4 28	84 76	62 57	97 86	50 95	6 1	38 85	81 80	35 75	59 24	3 60	86 14	95 95	72 29	66 73	83 12	92 10	65 5	42 29	67 84	26 6	32 38	17 5	5 29	54 97	25 3	33 5	68 50	9 29	80 98	29 68	34 63	78 13	90 30	48 57	49 60	24 18	70 18	8 81	19 92	52 67	53 48	28 33	60 13	36 75	55 38	98 15	61 35	74 33	12 25	2 49	21 89	46 47	85 56	1 84	15 77	56 92	51 34	58 12	20 5	13 67	94 24	41 47	0 4	76 17	73 64	7 60	39 2	47 35	31 61	18 89	63 5	79 28	75 49	57 83	82 22	43 50	89 62	96 34
12 56	62 49	95 24	66 95	8 13	42 13	60 35	88 57	98 22	25 93	78 90	48 79	75 63	5 90	79 82	18 41	16 94	7 13	40 46	31 47	0 69	96 61	56 87	38 99	76 46	74 33	68 88	9 82	26 82	97 42	47 7	19 24	6 12	10 11	49 44	39 35	87 69	41 16	45 67	14 71	99 89	73 71	55 84	70 90	11 83	21 44	84 49	54 20	85 87	64 76	93 3	27 58	30 72	90 34	32 9	46 45	67 29	83 90	61 97	77 69	82 44	86 95	69 55	44 54	20 81	17 85	2 99	22 16	81 41	89 52	1 30	24 34	63 72	53 41	91 11	59 21	33 43	43 34	28 94	35 41	92 15	71 63	94 43	34 90	37 94	4 26	57 52	29 44	13 58	23 61	80 34	15 95	3 74	65 87	36 9	72 42	52 15	50 87	58 77	51 14
89 38	7 90	36 38	41 11	56 9	60 56	95 34	0 99	57 42	18 25	37 18	69 29	84 29	78 69	42 69	79 35	40 53	87 90	14 28	80 21	15 58	85 4	48 45	19 43	32 58	2 72	23 48	64 39	72 66	51 19	82 76	54 48	77 56	73 72	22 69	49 89	46 71	17 74	68 1	31 84	61 15	94 89	62 28	47 70	43 41	25 88	29 96	67 70	74 86	5 91	59 89	99 29	70 61	75 95	35 24	65 35	93 84	11 17	97 2	63 98	76 90	53 34	13 38	96 90	83 50	28 60	71 24	4 11	39 31	10 53	91 80	8 46	86 64	12 90	88 54	66 48	50 80	24 11	27 29	81 4	16 60	58 70	98 68	33 18	38 2	21 79	52 68	3 64	34 53	55 96	9 95	92 42	30 51	90 51	44 76	26 94	20 4	1 32	6 76	45 52
10 66	61 17	69 61	35 7	50 46	32 45	84 12	72 12	92 63	28 91	48 49	91 5	76 85	64 55	93 41	2 90	5 28	16 37	70 70	88 21	74 5	65 80	33 79	87 51	12 34	77 9	24 75	68 85	54 52	21 54	53 1	8 63	94 51	58 38	25 40	60 73	44 59	51 95	89 85	62 76	41 19	95 44	7 90	6 76	73 27	90 2	63 47	52 62	0 76	43 56	17 81	31 2	46 74	57 97	11 19	38 14	22 40	67 86	36 97	30 97	99 44	81 23	34 1	3 37	49 86	82 97	26 63	98 91	45 24	40 27	4 16	71 57	19 55	20 68	15 44	29 50	9 45	83 31	37 47	97 44	66 22	78 14	85 39	42 17	18 67	59 87	55 94	75 43	56 49	1 7	79 9	86 95	14 56	47 90	96 36	39 5	80 49	13 80	27 18	23 47
77 70	40 84	46 54	13 83	62 29	61 61	95 26	6 48	70 34	14 96	2 67	32 91	55 51	68 2	39 15	73 63	90 64	97 22	53 42	56 90	33 36	63 24	67 84	49 41	43 62	76 81	72 13	84 24	8 30	88 25	17 46	21 18	3 38	94 19	4 31	64 33	92 9	27 11	25 96	78 84	44 7	74 38	91 94	15 85	93 79	12 46	58 74	51 18	83 52	42 89	9 57	81 85	82 29	19 9	20 79	57 72	79 66	30 48	45 7	28 53	69 30	5 5	65 19	36 80	98 9	26 16	80 11	34 77	31 4	7 1	47 14	66 54	86 53	10 63	37 12	99 94	1 85	50 61	48 44	35 1	96 69	24 58	59 82	87 62	71 81	52 10	85 28	60 14	18 3	54 16	75 28	22 29	41 8	89 14	16 89	29 74	0 61	38 76	11 60	23 82
14 45	31 5	42 47	18 88	60 8	74 16	9 28	24 12	80 2	58 43	78 77	12 48	82 60	27 32	17 11	90 39	39 21	91 17	81 11	99 42	61 55	51 60	62 48	48 16	28 26	95 91	37 3	76 52	92 58	77 35	68 29	79 23	52 12	73 87	69 20	72 96	2 40	8 43	6 39	87 61	33 8	57 38	21 91	46 91	45 79	23 4	55 36	1 28	30 52	43 50	83 6	70 85	64 25	7 39	49 40	93 50	75 69	89 42	26 12	19 77	86 59	71 95	38 48	65 85	16 78	36 51	54 72	98 17	96 92	10 16	41 53	13 95	34 67	84 37	53 21	94 93	15 59	44 18	97 21	85 64	59 10	29 8	56 81	40 71	47 28	20 60	50 57	67 17	22 70	5 84	63 75	4 95	35 93	32 58	88 26	0 10	3 3	11 91	66 37	25 33
74 47	75 86	35 76	50 49	11 81	23 23	42 98	49 98	10 68	73 14	36 75	40 24	79 88	16 52	38 69	14 52	7 52	78 81	97 24	0 53	48 57	93 19	71 69	85 25	44 53	95 53	70 55	22 14	90 91	59 25	18 27	6 58	15 33	65 36	4 31	64 54	30 87	24 20	83 10	51 17	33 24	52 58	19 98	98 46	41 7	32 21	26 54	60 8	53 18	34 6	47 87	87 44	63 5	54 97	56 47	89 53	20 61	99 44	88 10	86 54	46 9	45 83	3 81	5 41	57 70	92 24	8 47	31 55	13 99	94 50	43 37	39 45	17 36	29 37	80 19	9 52	96 92	66 91	12 66	62 55	82 50	2 15	69 30	61 22	81 75	27 23	68 18	28 21	58 79	91 95	72 51	25 78	67 4	76 61	55 58	37 36	1 66	84 66	21 78	77 55
62 79	28 42	16 38	57 67	75 28	82 78	99 54	12 6	20 66	74 83	41 84	45 12	15 46	42 99	9 91	91 12	32 94	26 38	30 45	40 73	53 19	19 81	81 95	13 73	96 35	87 39	69 52	44 38	80 44	6 18	29 85	95 12	67 22	0 4	61 12	5 56	94 20	66 30	58 39	54 16	8 7	85 45	43 67	52 90	33 94	2 90	76 49	97 16	7 34	25 40	73 47	22 26	98 27	47 74	71 28	37 4	84 5	14 27	17 68	68 27	90 59	65 59	83 30	63 24	93 52	92 97	72 30	24 66	21 34	4 25	1 32	35 17	10 64	89 63	34 88	18 78	50 98	46 93	31 9	55 81	36 71	23 65	78 47	48 28	3 41	64 53	59 99	51 81	79 7	39 16	60 47	56 34	86 71	77 27	38 34	49 3	88 85	70 76	11 79	27 85
52 92	17 31	21 77	60 44	49 58	46 49	83 75	28 96	5 9	86 59	51 48	61 92	85 10	25 92	6 93	98 11	96 73	76 86	2 72	81 38	9 39	31 82	13 85	55 23	14 65	67 95	74 79	71 12	79 73	73 3	45 81	3 33	69 30	72 20	94 71	41 9	4 97	27 6	35 15	68 49	12 40	84 7	80 23	23 52	18 93	91 13	11 12	78 19	7 38	26 21	56 78	70 5	93 53	16 35	34 8	0 86	24 92	33 34	38 19	36 30	8 62	97 32	66 50	32 51	30 33	15 13	39 31	89 53	87 36	47 97	57 36	42 92	90 56	54 49	43 60	82 37	29 94	75 13	77 98	58 52	50 36	95 91	20 95	53 68	59 94	10 31	65 12	63 63	62 13	99 68	1 35	64 93	92 75	22 50	88 25	44 57	40 51	37 98	19 94	48 38
83 30	38 88	12 11	75 66	49 9	48 15	6 47	65 45	50 15	46 24	93 78	94 8	36 26	87 54	78 30	1 73	72 39	80 40	70 97	4 45	7 31	73 26	37 85	0 51	21 39	88 87	98 40	58 64	18 95	53 84	67 39	47 6	69 80	29 53	64 76	19 57	45 94	5 70	92 10	96 6	54 31	15 71	76 28	63 56	82 72	97 85	35 59	66 33	81 99	23 67	86 74	77 30	43 47	33 95	51 15	8 54	24 41	61 91	44 62	95 61	59 3	17 96	57 46	3 97	79 48	31 12	32 99	34 25	9 99	74 41	60 13	16 66	84 57	13 58	10 15	62 26	55 28	26 20	99 11	40 79	41 20	28 84	42 82	89 31	14 48	90 57	20 17	2 72	30 80	91 45	71 19	85 94	25 24	56 10	39 97	68 98	52 92	22 62	27 6	11 3
35 67	71 81	83 62	25 5	64 4	27 34	32 85	30 2	58 65	57 67	73 62	39 96	52 4	86 91	9 35	66 61	20 39	34 12	55 6	47 38	61 87	16 8	45 53	7 40	69 22	40 74	67 31	3 57	60 37	17 38	13 20	59 51	62 96	87 54	24 62	0 19	95 70	94 80	99 54	48 68	65 7	82 86	63 63	76 26	72 44	80 13	56 66	2 64	44 67	85 46	42 56	50 36	75 96	92 5	46 52	11 94	89 37	90 75	41 86	53 48	19 8	5 56	54 82	78 51	68 84	38 23	84 99	74 82	12 14	1 76	79 99	4 87	31 38	70 98	43 69	51 15	23 29	21 44	14 3	98 98	37 69	88 87	15 68	93 6	91 78	96 49	26 48	6 50	77 34	49 56	28 79	18 93	81 13	10 8	36 11	29 36	8 29	33 51	22 70	97 76
90 31	67 14	7 23	54 21	62 87	60 84	18 12	37 73	72 44	66 57	57 56	46 52	11 80	83 88	63 57	48 58	43 75	39 43	12 19	2 31	16 71	89 8	3 56	88 82	45 34	77 94	69 60	52 24	17 34	40 39	70 41	61 58	49 72	38 83	76 21	34 80	30 39	97 61	24 51	79 67	0 5	58 88	98 28	4 82	25 88	32 66	80 4	28 5	8 91	14 11	9 42	10 32	64 48	91 30	13 39	55 87	50 74	81 19	53 65	73 76	82 36	36 50	87 96	21 52	26 11	15 62	23 83	51 96	5 74	1 92	85 7	59 48	94 94	19 94	84 71	75 99	99 13	96 86	41 40	31 89	44 96	47 76	95 66	29 97	6 4	33 87	42 86	22 8	27 68	65 86	93 43	35 86	68 97	71 34	20 91	78 97	92 43	56 87	86 24	74 46
44 58	65 24	71 63	26 87	75 41	50 16	78 33	96 97	27 38	10 76	81 37	33 3	1 6	68 43	91 73	39 98	41 94	73 44	52 86	32 34	92 22	6 70	97 65	67 60	22 56	38 62	54 38	16 36	20 46	35 4	47 65	85 73	61 72	56 59	28 20	64 76	83 83	4 98	76 41	9 99	11 95	86 44	99 95	31 24	55 32	95 64	69 1	7 10	98 48	24 35	18 65	42 26	60 73	2 24	84 88	0 77	87 20	49 46	30 81	79 25	37 66	5 54	43 30	34 96	19 80	14 31	88 44	29 1	53 83	48 70	15 95	40 17	13 84	77 85	94 17	25 44	72 95	66 80	59 66	62 36	45 67	3 63	36 63	93 56	82 57	12 93	80 36	8 44	74 99	46 34	23 68	89 80	63 7	17 31	21 85	90 91	57 65	58 30	70 11	51 25
1 66	46 39	81 93	82 54	5 2	84 70	91 62	62 56	2 29	59 44	77 89	42 92	32 57	3 68	72 46	28 90	79 45	7 21	87 77	75 3	51 76	34 65	88 61	97 77	95 68	14 80	47 14	65 1	53 51	38 27	80 47	61 47	83 52	9 63	63 76	4 86	96 41	48 25	21 13	18 58	11 26	55 46	15 19	66 32	27 74	99 16	68 27	8 12	78 2	67 13	69 38	50 16	16 75	23 39	54 48	74 18	98 2	29 40	20 59	33 47	35 33	37 48	49 14	31 56	41 40	52 3	24 75	40 36	44 57	56 17	73 37	36 77	86 72	43 40	85 35	94 75	30 48	76 12	45 25	90 31	12 68	0 11	64 85	92 47	13 91	71 11	58 24	17 71	10 43	93 92	25 15	39 95	70 26	89 70	19 60	60 35	26 80	6 42	57 63	22 80
