60	100
98 18	79 19	33 53	75 33	81 72	96 4	28 92	74 6	60 23	87 44	12 38	31 30	34 36	42 62	14 86	41 4	24 99	94 32	63 30	89 59	88 84	48 57	19 58	9 65	26 76	18 12	85 8	53 80	43 70	22 74	93 86	55 37	3 63	8 22	21 16	0 65	57 59	6 78	90 97	86 2	10 84	11 55	32 29	73 16	27 44	39 87	38 93	36 18	59 39	1 18	2 81	46 49	64 37	5 11	71 66	35 15	70 13	16 83	52 70	13 27	76 39	20 5	91 65	4 16	97 87	99 12	29 46	67 97	84 83	61 57	25 32	72 95	56 64	47 17	17 80	82 20	62 49	83 98	80 9	50 23	40 34	65 16	7 29	68 30	37 48	49 18	15 99	51 70	54 69	77 63	92 20	58 81	23 66	44 91	95 40	78 99	30 36	45 38	66 48	69 54
61 66	83 74	94 96	31 92	41 33	54 58	52 34	10 16	82 60	27 96	32 83	78 79	18 47	0 13	87 20	39 94	75 66	95 6	19 72	33 23	8 84	30 18	17 8	56 96	14 98	77 73	68 32	63 66	91 75	60 55	43 43	37 99	96 51	36 48	93 39	28 97	57 57	23 2	66 22	62 23	45 94	44 45	3 39	42 15	20 76	15 90	24 2	12 97	89 29	90 77	74 84	53 87	5 25	84 61	29 18	6 7	9 12	48 76	71 53	67 72	46 54	92 40	81 63	4 65	80 48	69 67	13 51	1 78	51 28	76 26	65 64	70 77	7 97	22 52	86 72	49 71	85 79	35 7	59 53	97 87	11 92	21 26	16 5	55 59	58 14	73 73	25 72	88 46	38 40	50 72	34 6	64 17	98 15	72 93	40 89	99 32	47 29	79 23	2 49	26 52
40 38	59 91	35 38	61 17	48 23	17 48	95 73	46 7	90 16	7 89	98 30	18 89	51 5	12 69	20 59	74 45	68 16	2 3	57 44	77 15	6 4	3 63	47 17	75 1	67 62	80 59	34 37	52 51	70 54	55 84	0 68	50 25	86 89	54 34	38 73	88 33	69 1	71 71	29 66	37 32	56 8	5 38	36 99	45 54	14 83	84 21	89 14	65 67	8 92	32 79	94 99	33 10	11 72	31 68	79 13	19 11	43 94	93 91	62 23	97 57	13 94	25 39	64 74	87 14	96 93	39 70	27 62	15 11	85 13	26 3	1 7	91 82	41 12	82 3	24 35	58 77	10 52	73 28	83 77	81 90	72 75	49 9	78 14	16 29	53 71	22 18	23 43	4 40	30 67	60 3	76 94	63 53	92 87	99 92	66 53	28 31	44 30	42 84	9 99	21 11
65 54	82 51	66 52	32 64	98 86	91 38	43 65	56 4	29 19	64 19	72 47	50 97	61 50	39 24	28 7	51 33	1 90	14 70	52 90	48 60	21 16	8 13	9 65	55 19	76 83	74 87	67 11	83 74	59 14	38 58	96 80	90 12	94 35	47 46	93 1	78 38	41 68	10 23	49 57	71 53	22 64	46 22	92 85	19 73	53 66	57 17	24 63	13 73	42 72	6 78	87 67	16 92	3 6	79 11	63 72	54 89	36 16	88 40	35 94	31 33	69 70	25 71	26 96	70 48	27 88	4 91	5 98	75 36	2 63	81 94	89 53	33 13	84 35	7 7	20 48	73 80	44 82	86 30	12 90	80 95	85 29	62 43	23 10	68 16	58 14	11 48	34 48	99 61	0 6	18 94	40 88	60 39	17 50	45 52	15 39	95 91	30 29	37 5	77 27	97 68
65 19	40 21	91 88	59 93	21 19	83 94	15 37	39 40	77 51	54 28	42 71	12 80	38 17	55 38	46 23	37 38	0 67	48 6	8 90	17 37	89 12	96 36	32 63	35 36	27 30	88 56	23 77	58 81	69 93	85 81	52 10	71 67	3 14	13 38	94 75	41 43	4 62	67 43	97 20	56 32	63 22	5 51	31 15	76 86	34 1	79 70	20 14	82 96	9 32	57 12	2 7	19 90	61 64	80 69	51 50	86 2	74 75	7 16	81 67	26 57	30 36	99 12	87 24	6 12	1 82	18 32	29 55	70 55	43 95	95 88	11 54	98 11	45 79	28 97	49 45	10 60	72 77	75 33	16 98	62 50	93 53	73 42	36 14	44 48	25 8	66 43	60 76	78 85	92 36	84 32	90 64	22 5	53 45	68 82	64 11	33 29	47 84	14 21	50 93	24 11
83 18	67 42	44 94	10 68	86 94	88 40	43 88	19 48	21 69	18 43	17 69	3 40	33 96	4 18	53 79	76 45	14 36	1 20	28 4	70 77	24 8	84 18	87 76	99 61	85 84	40 43	98 36	15 23	58 85	39 63	42 54	68 15	2 38	80 87	48 24	6 93	65 7	41 38	27 74	89 77	7 13	56 49	49 88	72 47	90 37	57 31	30 4	79 92	78 57	59 50	26 20	93 30	45 14	46 47	37 32	74 1	34 50	71 90	91 30	75 34	23 8	38 64	60 13	95 65	73 53	25 19	97 77	77 9	5 75	47 58	69 30	55 84	31 33	50 55	61 30	54 16	66 20	0 67	36 28	92 43	35 35	9 58	8 15	96 92	16 7	64 1	82 27	51 3	81 41	22 51	62 35	29 60	63 41	11 19	20 68	12 81	32 75	94 50	52 40	13 28
65 5	26 54	77 64	27 61	24 9	48 19	80 64	35 75	38 29	59 80	50 7	36 76	66 63	21 33	7 26	54 88	52 87	68 66	1 93	20 49	67 15	43 69	99 60	0 49	31 54	74 53	47 11	71 9	12 33	75 46	90 62	39 20	84 52	8 53	85 85	95 96	11 24	60 71	64 90	58 6	76 39	34 67	88 96	98 80	25 35	15 53	46 60	87 9	56 74	79 78	57 46	51 86	70 12	16 96	44 72	62 60	81 35	37 95	82 10	63 90	29 92	19 84	23 27	92 71	42 81	33 4	2 5	17 1	89 67	14 28	18 75	97 36	3 77	96 4	41 15	83 22	78 33	6 96	32 32	9 14	13 61	93 53	53 89	4 88	86 94	69 50	30 85	55 85	22 85	49 5	73 30	5 17	72 27	28 13	94 28	61 46	91 50	10 32	40 64	45 28
38 65	14 84	1 41	0 77	49 18	51 21	91 78	46 88	47 90	32 52	26 33	21 98	95 47	19 36	39 26	76 69	24 98	63 55	18 89	66 95	40 34	55 14	41 17	72 10	73 72	61 9	84 67	36 16	83 20	53 59	81 20	45 11	58 24	79 15	71 96	29 40	52 26	78 99	6 26	54 80	89 63	42 80	16 48	13 93	65 99	28 45	23 47	33 67	35 99	90 13	77 23	10 77	97 44	12 54	50 66	2 17	27 95	69 31	30 69	48 9	22 8	75 8	82 30	59 12	62 79	34 69	37 40	60 71	25 88	99 13	70 21	94 51	86 48	43 95	7 1	5 85	56 29	3 31	9 73	8 24	74 23	85 44	44 89	15 46	98 64	17 69	96 96	80 48	93 73	67 89	87 45	31 39	64 51	88 6	57 8	11 51	92 70	4 49	20 22	68 5
14 26	10 94	35 41	47 66	86 77	11 98	12 17	43 71	21 20	97 30	66 24	38 35	98 68	64 38	58 94	16 69	33 23	17 70	95 54	63 64	78 13	13 40	18 20	85 87	3 59	45 65	27 12	1 53	72 80	6 78	76 38	5 13	57 11	77 97	67 35	42 43	7 39	15 27	39 79	84 11	22 45	28 78	34 17	37 57	0 71	65 13	9 63	2 93	19 87	31 11	8 95	49 3	82 31	40 97	29 56	54 70	61 80	74 64	41 18	26 74	55 3	92 64	69 55	30 69	53 54	80 25	89 60	48 71	60 22	51 86	59 93	75 65	50 66	99 79	90 34	88 76	70 15	87 10	62 51	56 7	83 64	44 76	36 73	79 33	25 60	96 10	46 95	71 61	94 74	81 77	24 85	32 27	52 13	73 67	93 56	68 44	20 26	4 20	23 31	91 57
38 38	64 50	7 50	43 47	84 96	54 43	99 63	88 69	9 14	26 95	13 55	18 87	73 33	31 92	16 77	46 73	40 51	48 81	15 3	70 4	37 83	45 34	97 26	11 18	67 1	89 7	34 76	83 82	59 49	19 40	86 92	33 28	30 84	42 52	56 67	80 4	95 38	65 68	90 65	62 40	4 14	66 5	92 69	2 43	5 44	74 63	72 2	60 66	21 71	69 30	94 22	68 84	91 84	28 83	49 48	75 86	96 25	50 39	51 65	25 94	39 40	29 38	24 57	23 37	78 94	20 26	63 29	77 97	58 77	35 45	57 27	0 3	52 55	79 12	36 77	81 34	76 81	12 94	8 18	1 53	82 49	14 32	53 81	6 15	85 91	22 8	55 8	17 75	87 95	61 21	98 24	93 52	44 92	10 38	71 12	3 68	32 64	41 38	27 57	47 31
15 91	3 77	20 16	46 94	62 88	60 5	66 63	11 91	42 26	37 38	22 23	99 11	41 14	48 57	86 29	13 24	10 86	14 28	87 24	69 29	35 20	9 63	53 3	76 49	17 45	68 39	91 72	89 3	36 51	25 8	1 61	54 2	30 47	0 61	58 99	82 6	40 57	72 96	18 28	2 36	73 32	49 21	39 59	97 30	77 84	65 50	7 59	32 6	6 5	81 62	45 33	56 55	95 3	96 3	51 10	52 59	44 92	61 84	78 2	16 76	43 86	74 22	34 20	59 88	55 34	57 7	83 93	24 66	79 88	90 53	70 55	84 52	63 35	38 38	47 53	85 45	27 84	23 63	29 60	98 66	5 22	12 43	4 53	28 95	71 45	67 69	75 11	19 39	33 61	92 88	21 67	31 25	93 90	50 54	94 13	64 5	88 84	8 33	80 80	26 22
86 24	77 4	97 14	16 44	6 84	3 97	8 57	29 83	82 71	68 57	83 55	15 43	81 97	79 18	72 75	93 3	39 35	58 13	61 74	95 78	33 29	63 54	70 54	12 34	53 43	32 62	25 53	59 4	96 15	64 68	88 71	66 11	62 25	94 59	91 73	55 24	50 42	18 4	69 89	67 86	24 42	36 15	56 33	43 47	37 96	78 45	17 79	35 60	99 76	21 62	11 61	2 44	28 34	10 77	41 32	57 60	85 67	0 44	52 83	23 49	92 64	22 97	44 25	14 25	26 35	45 65	7 71	73 7	51 53	98 1	20 17	90 79	27 15	74 91	1 82	13 16	40 88	4 26	9 26	89 82	47 63	54 66	34 43	80 30	30 89	84 32	48 19	87 22	60 49	19 97	75 40	65 96	42 60	71 82	5 52	31 44	49 18	38 99	76 67	46 41
22 51	12 10	50 45	69 26	23 51	67 50	96 93	60 48	25 74	71 31	31 78	57 99	36 19	95 14	43 34	9 28	52 42	87 67	0 12	82 5	6 8	19 31	21 68	38 16	97 99	89 16	91 87	17 42	48 17	33 40	34 53	90 30	35 16	1 87	84 39	66 12	93 2	76 61	8 61	18 8	32 78	40 24	20 15	70 65	45 64	41 83	59 84	86 29	27 48	11 58	72 88	13 6	14 9	28 60	83 41	74 56	54 18	80 6	44 66	62 11	24 50	42 88	85 10	49 82	64 58	88 59	15 89	39 9	58 27	78 31	56 82	51 75	4 10	63 55	61 32	30 54	5 88	3 2	98 2	16 78	99 59	55 30	81 96	77 66	46 91	75 32	68 33	7 6	73 10	65 78	47 9	37 36	94 61	53 71	26 52	10 70	2 75	29 36	79 69	92 71
33 38	45 50	85 35	97 93	75 78	92 19	77 38	29 63	66 22	83 95	36 87	86 35	46 23	84 61	38 56	67 16	48 39	87 70	21 78	16 36	9 80	6 71	17 40	80 5	94 40	93 9	11 76	34 92	10 35	73 53	35 74	54 67	22 24	37 30	31 60	89 12	23 11	82 31	8 52	15 87	32 68	71 71	72 72	69 93	14 71	88 54	50 62	95 54	4 69	12 36	64 76	19 17	52 89	79 74	24 61	53 63	63 99	59 47	58 33	3 31	60 33	65 53	40 63	91 8	41 47	44 67	57 87	39 88	2 66	5 18	20 96	42 99	51 21	49 83	62 51	0 41	1 1	26 29	70 14	28 93	30 75	99 24	74 78	27 96	18 16	96 37	56 70	76 62	55 24	81 68	7 82	25 28	47 38	68 11	90 53	13 65	78 69	61 24	98 57	43 89
75 70	76 89	34 91	79 35	67 89	89 50	59 17	53 20	81 84	98 65	74 3	50 28	86 76	23 60	65 80	96 42	95 15	87 38	48 72	49 69	0 68	55 51	85 8	12 6	54 42	91 17	36 64	44 19	7 67	17 30	58 85	8 14	5 74	40 46	33 68	45 75	99 82	9 18	62 51	84 48	68 75	29 62	97 97	72 45	1 39	16 29	20 76	77 59	64 14	88 25	26 6	41 94	82 37	66 48	30 71	43 62	46 43	70 98	47 67	51 22	39 35	78 16	2 38	90 91	13 45	4 53	22 62	21 97	24 95	63 99	61 72	60 9	92 73	15 48	52 67	27 6	69 64	42 91	56 66	71 24	19 1	14 33	11 70	18 73	6 68	93 44	35 87	80 64	73 49	31 58	32 62	10 69	37 49	94 4	3 40	28 3	57 11	83 83	38 8	25 79
51 56	7 84	39 87	63 94	47 88	53 54	12 75	11 49	8 12	30 47	21 22	33 8	71 17	95 79	48 70	17 4	75 99	40 87	92 54	41 81	9 76	29 14	28 94	91 84	18 8	19 36	25 43	99 93	67 32	85 97	70 39	79 63	96 29	69 17	16 12	50 92	42 22	27 62	82 31	88 52	0 51	5 43	73 8	22 5	89 78	66 19	59 98	32 88	68 6	97 13	57 17	46 33	65 15	78 77	87 74	45 32	26 39	94 71	98 19	58 7	62 40	3 12	80 29	34 30	43 45	76 67	83 51	72 41	90 58	86 51	15 77	52 27	37 65	38 28	31 89	81 1	6 58	14 44	4 62	49 53	64 94	44 97	24 30	20 39	93 45	1 97	61 22	84 14	35 80	54 3	13 37	77 43	74 41	23 27	56 5	2 26	36 69	60 62	10 46	55 28
31 78	37 2	56 62	48 11	45 95	52 27	27 80	81 61	9 49	33 12	63 10	65 95	76 63	13 27	47 16	98 9	49 46	23 66	90 75	86 1	89 61	97 43	82 94	59 67	42 89	68 95	67 54	18 71	95 5	75 13	55 64	34 41	77 26	92 35	35 50	84 94	74 56	79 60	29 96	64 27	26 15	78 32	71 68	60 77	43 67	58 80	44 39	73 68	5 98	99 16	8 27	1 78	53 29	24 22	12 90	41 30	87 31	54 1	32 82	21 86	51 75	19 80	93 45	70 74	10 18	62 13	96 47	40 35	20 42	30 23	50 73	11 62	15 80	69 50	3 52	85 37	88 20	0 3	80 81	4 75	83 86	72 77	39 39	57 11	91 38	6 26	66 74	7 79	16 48	28 13	61 47	14 83	17 92	46 4	25 62	36 70	22 14	38 33	94 64	2 96
26 13	21 10	97 33	78 67	74 3	5 15	57 18	24 72	90 38	32 12	95 21	83 32	87 19	93 24	28 31	17 69	14 9	13 70	3 84	10 87	71 75	77 17	61 2	76 93	91 77	1 43	59 22	35 82	41 71	2 42	53 66	27 27	56 4	15 46	47 89	22 74	50 45	85 28	66 88	40 67	45 46	48 72	7 37	62 52	49 28	96 44	81 85	36 8	29 13	23 43	44 64	12 69	88 23	84 57	39 93	25 37	16 15	18 9	33 35	11 5	19 46	64 42	43 83	65 62	67 9	92 71	70 2	52 52	60 78	8 89	58 93	55 95	72 19	79 43	6 46	20 39	54 7	89 18	75 5	98 81	34 83	51 76	9 62	63 25	68 85	86 87	42 68	94 95	0 83	73 91	80 82	30 18	99 62	46 94	31 61	4 72	69 58	82 19	37 77	38 55
54 31	60 69	10 4	29 3	81 41	67 28	59 28	42 5	21 38	82 10	20 1	89 58	22 95	66 85	52 44	98 93	70 37	32 62	8 95	88 85	16 5	71 54	5 8	27 57	12 67	25 24	72 37	86 44	55 47	53 45	3 74	58 76	92 91	15 22	84 55	50 72	57 51	75 60	24 93	90 56	83 68	9 59	87 13	97 22	68 49	96 20	80 30	6 7	44 89	49 76	56 40	7 26	35 24	69 60	85 82	36 46	77 5	1 90	76 83	38 6	41 68	48 83	65 2	30 11	13 7	18 66	33 41	99 59	78 17	73 42	91 83	47 39	19 90	45 33	40 77	31 36	93 69	2 73	39 32	74 20	34 90	14 17	0 62	94 92	43 71	79 15	51 4	62 93	37 94	4 69	95 43	61 3	64 72	23 55	28 50	17 87	26 49	63 5	11 1	46 26
6 99	98 81	42 27	71 53	39 93	96 70	50 20	36 64	49 87	70 33	58 70	30 82	43 84	5 98	31 26	87 61	80 32	47 62	35 99	29 81	62 55	69 15	44 71	18 47	95 82	61 82	52 97	75 25	15 68	78 46	23 93	64 76	8 89	81 34	94 89	82 40	54 6	48 1	91 69	2 45	16 43	38 80	60 52	24 76	7 94	72 33	28 60	97 13	90 3	14 24	45 80	53 89	59 10	37 92	77 61	32 86	4 5	3 95	26 73	93 32	25 96	21 71	83 48	89 74	1 56	57 59	65 73	63 52	79 83	99 15	10 69	11 50	88 49	92 97	41 31	68 83	0 47	66 84	33 62	20 49	73 21	17 56	74 87	22 76	12 11	56 80	55 78	40 31	27 86	51 50	19 4	76 48	9 4	84 18	86 50	34 27	67 15	46 13	13 56	85 6
31 48	96 77	16 72	71 29	17 1	80 19	32 35	86 94	49 98	65 65	88 69	47 18	91 30	68 12	30 86	92 1	77 41	38 58	13 46	72 49	87 82	45 73	94 49	97 88	28 69	83 74	8 31	59 14	20 25	0 32	98 76	37 42	18 54	57 58	35 84	74 12	5 44	90 54	95 93	73 46	89 77	82 86	64 26	62 27	70 4	76 19	25 74	52 95	40 58	67 28	55 22	54 33	46 53	24 42	50 33	61 93	21 75	43 74	33 62	53 55	27 89	44 81	75 83	12 56	99 29	4 56	42 44	3 98	63 91	1 57	78 82	81 56	41 11	23 65	11 61	29 57	93 3	84 52	58 66	34 7	15 43	22 64	6 15	79 43	26 26	10 97	69 52	7 2	48 64	60 90	66 67	85 52	56 76	9 52	14 52	51 20	19 22	36 14	39 24	2 65
48 72	71 44	8 65	23 37	72 51	42 63	99 15	32 32	40 94	95 20	69 65	11 4	73 2	92 99	64 34	6 75	82 60	89 79	9 36	4 92	80 82	76 94	14 36	55 96	94 14	31 5	13 59	70 22	88 64	22 64	75 92	46 8	52 73	68 98	36 43	37 78	50 97	93 69	38 5	47 65	59 26	5 12	30 64	63 80	15 62	66 91	97 32	3 2	29 67	54 49	44 29	1 32	51 89	34 1	2 18	57 30	25 22	56 22	20 45	33 24	98 29	81 37	74 6	83 10	16 23	61 56	27 58	17 98	58 43	19 65	67 85	78 39	53 30	45 12	62 89	41 27	86 80	43 92	96 18	35 40	91 66	10 47	90 27	87 49	60 39	65 59	26 41	0 4	24 77	84 49	28 88	7 28	85 46	49 13	39 5	79 87	21 3	12 93	18 31	77 94
2 22	21 67	10 56	7 55	84 87	59 28	53 58	38 96	85 14	63 46	18 82	9 33	97 34	35 82	41 76	47 24	45 79	44 31	8 63	76 48	67 52	88 40	3 77	22 26	30 94	49 21	73 20	77 3	72 94	51 98	26 22	95 14	0 55	29 98	87 88	66 64	69 98	46 14	54 62	13 95	25 3	64 95	98 58	78 77	83 1	37 82	16 8	75 64	58 34	82 73	12 47	52 56	27 43	39 46	70 21	74 98	43 98	48 73	15 19	56 52	91 43	96 24	62 71	17 20	40 24	6 48	5 92	61 65	92 34	28 46	1 56	19 88	90 88	68 36	34 3	89 45	42 43	4 81	79 54	93 11	57 19	32 47	65 49	33 11	23 29	94 88	71 37	36 31	50 70	11 11	20 60	99 5	55 92	81 7	31 43	86 82	60 3	14 83	24 56	80 42
