30	100
78 47	76 48	2 53	52 56	53 57	94 43	74 50	39 49	26 50	32 44	96 55	3 43	92 49	79 51	48 52	84 49	18 53	49 49	59 43	40 55	95 53	34 51	46 58	72 52	5 48	11 48	20 43	15 50	64 48	66 49	33 52	28 48	4 46	77 56	36 50	50 52	91 60	16 37	43 51	13 52	63 51	8 52	0 46	69 54	24 45	25 46	75 40	1 55	90 56	31 49	86 45	56 46	70 41	12 54	89 48	67 56	81 44	7 45	80 50	37 49	38 46	88 51	68 47	97 55	10 55	21 49	98 41	55 49	51 50	85 53	19 59	65 52	60 39	62 52	73 49	42 40	22 53	35 57	41 45	83 44	44 54	27 50	99 49	6 35	87 45	9 51	54 52	47 57	71 57	61 58	14 50	82 56	23 47	58 54	57 49	30 52	29 43	45 57	93 52	17 42
67 58	96 63	27 56	20 40	93 50	37 48	16 46	3 56	17 52	21 49	68 55	41 44	50 52	49 52	2 50	18 44	94 41	82 51	58 45	48 48	66 60	79 52	64 49	55 57	4 55	44 42	91 50	30 55	43 53	88 51	31 48	87 50	74 52	23 50	65 45	69 46	12 64	62 46	84 53	51 50	92 48	45 50	7 49	83 53	38 42	57 43	35 43	56 48	72 50	11 51	40 44	19 41	22 41	70 58	76 49	0 55	63 56	80 46	8 56	52 50	61 46	10 54	99 57	59 57	6 51	71 56	73 47	28 57	47 45	85 56	25 41	53 49	89 47	98 43	26 45	29 56	42 49	32 46	78 42	1 47	13 48	95 48	39 52	24 55	97 46	81 40	36 54	54 44	33 47	60 48	86 46	34 49	75 57	9 47	77 36	15 53	5 48	46 50	14 59	90 59
40 47	53 48	37 43	75 56	45 45	78 49	82 41	58 51	56 55	10 48	69 49	35 58	60 56	20 52	42 50	13 44	19 51	32 46	31 55	22 52	11 50	62 48	21 42	84 50	52 42	94 45	89 46	43 44	98 53	61 53	44 54	68 52	47 46	24 53	99 44	34 51	50 53	27 46	80 44	67 53	97 57	4 46	51 53	71 57	90 47	14 51	48 47	74 57	3 53	88 62	95 51	8 53	15 46	16 48	1 52	65 58	76 53	25 59	28 55	9 52	92 55	36 50	30 51	33 53	55 43	96 58	87 54	54 37	77 50	70 52	73 55	63 50	79 50	83 50	29 50	46 52	41 53	39 47	49 49	59 51	85 51	72 59	57 63	12 49	0 53	81 51	26 55	7 50	91 57	2 47	17 42	5 50	93 51	6 50	18 61	86 43	38 60	66 52	23 46	64 44
25 52	43 50	75 50	61 47	5 52	2 55	13 52	85 54	35 50	19 48	62 47	1 45	36 44	9 41	99 51	93 51	41 51	30 53	64 48	32 47	86 55	72 45	49 43	80 48	17 45	53 59	0 51	16 52	87 47	91 51	24 57	98 45	57 50	96 42	76 54	68 55	4 52	69 49	56 50	67 51	12 48	39 53	38 52	82 46	11 48	44 41	79 48	89 51	23 51	15 53	51 49	77 51	65 52	84 46	88 54	50 50	92 51	58 48	52 54	83 49	81 52	63 50	31 53	70 49	3 45	34 49	21 50	28 53	54 49	27 58	20 55	29 50	94 57	14 47	97 51	8 48	47 47	37 47	74 50	59 34	42 48	60 47	78 55	55 49	10 52	95 56	18 44	33 47	22 55	40 58	71 47	45 54	66 48	26 42	46 53	6 49	90 60	73 55	7 58	48 49
18 45	90 55	78 47	8 42	88 47	97 52	47 54	96 55	24 46	91 41	95 45	53 48	9 57	86 63	11 48	99 54	37 46	36 49	80 53	69 51	93 55	87 48	29 49	7 45	33 61	31 53	20 48	50 49	57 45	2 48	46 46	81 55	1 46	19 51	26 46	75 56	67 59	51 51	56 60	60 38	44 51	32 47	61 50	23 61	17 52	6 59	92 48	34 55	35 44	59 58	76 49	12 41	63 48	58 46	40 48	22 62	73 61	3 57	5 54	39 54	83 54	94 46	21 61	68 60	49 55	45 52	30 63	41 48	14 45	4 50	64 54	77 44	89 54	13 57	52 55	48 50	65 45	25 46	27 42	10 43	82 52	79 51	16 49	42 53	66 56	74 47	71 47	55 46	43 59	70 46	15 47	62 48	84 52	28 54	98 52	72 52	85 47	0 57	54 50	38 57
83 52	79 46	74 55	43 48	69 50	2 51	39 52	88 42	10 48	77 52	62 44	7 49	45 38	80 49	6 50	41 54	4 52	52 58	68 45	37 58	24 48	35 42	81 51	38 51	78 56	28 48	21 56	18 47	89 50	12 49	17 44	97 51	13 55	48 41	65 58	34 46	49 50	15 46	50 51	75 51	14 51	29 44	3 50	26 52	36 49	27 56	73 56	66 48	71 48	59 58	11 48	63 52	98 52	95 55	20 43	44 53	47 52	40 51	54 53	1 48	33 45	87 49	67 52	23 47	8 60	19 54	55 49	5 39	96 53	53 42	56 49	72 48	57 54	16 50	30 45	32 51	46 45	42 45	76 50	92 51	58 60	0 58	90 47	99 54	84 49	82 58	64 41	61 49	25 57	93 52	94 40	70 52	22 47	86 53	31 43	85 46	60 39	51 48	9 51	91 49
21 54	58 41	56 59	12 48	1 47	57 54	8 48	48 48	64 50	44 42	66 56	85 56	24 53	31 54	80 54	29 56	39 59	4 52	98 53	97 50	76 51	40 42	9 47	99 48	42 51	0 43	28 58	55 54	51 51	2 53	52 54	41 51	72 46	81 51	91 42	46 50	19 57	13 47	71 48	10 43	68 49	75 52	59 46	92 53	89 49	23 52	7 48	77 52	69 50	20 57	90 49	30 57	49 56	38 40	35 53	93 48	83 54	37 44	60 58	27 45	94 47	79 48	33 51	22 49	65 47	70 59	17 46	88 55	16 55	53 49	63 47	15 43	32 55	87 52	47 51	25 45	62 49	5 53	18 48	14 46	73 51	61 49	78 60	84 49	67 59	3 51	36 49	86 45	82 41	34 53	43 48	26 51	6 54	74 49	54 51	96 51	11 32	50 58	95 54	45 57
32 50	86 58	84 49	59 42	33 48	0 50	99 51	36 44	64 51	56 57	73 48	88 49	35 47	98 49	65 42	17 50	7 51	45 52	21 44	89 56	29 45	55 57	22 48	23 39	49 44	70 59	82 56	15 56	13 57	74 47	2 43	80 49	61 44	87 53	79 53	85 49	25 45	78 57	76 50	63 45	40 58	66 44	54 48	10 44	24 49	48 50	14 48	20 47	50 41	75 49	69 52	81 47	16 58	91 53	3 50	11 51	92 45	94 53	44 49	19 50	27 55	26 44	46 42	96 56	41 49	18 47	30 45	77 55	62 50	9 44	6 53	52 57	58 49	47 47	68 51	57 52	31 52	28 51	90 56	4 47	5 49	83 52	93 54	95 51	72 54	67 50	97 41	8 53	1 53	12 56	42 44	51 48	60 64	71 56	43 47	53 53	37 61	39 50	38 51	34 50
78 51	62 42	38 43	97 46	36 47	80 54	18 56	90 44	30 52	23 52	46 45	93 50	63 45	19 50	54 56	67 46	21 48	32 52	11 49	73 59	51 53	3 51	84 55	81 45	48 53	64 52	68 55	4 52	70 47	71 54	0 43	76 52	14 51	57 49	10 50	59 52	77 55	85 53	79 55	53 58	89 54	49 41	16 55	27 49	15 46	17 44	72 52	42 48	35 45	26 57	25 48	55 49	95 49	87 55	75 50	96 44	91 48	22 52	88 50	58 53	40 48	9 51	94 56	83 53	13 54	7 48	29 36	41 47	8 48	60 60	45 59	61 51	92 40	31 56	6 45	33 51	2 59	56 58	5 48	24 51	50 56	12 52	47 56	52 50	65 53	86 51	66 51	34 52	69 51	98 46	37 53	1 51	28 48	99 52	20 49	44 51	82 48	39 58	74 51	43 48
15 54	42 47	72 52	88 50	19 53	18 49	3 48	51 50	47 47	97 50	44 54	87 54	49 55	40 56	16 47	26 50	91 50	77 51	82 46	69 44	94 53	62 53	22 46	46 49	6 54	31 40	36 56	24 48	14 55	63 54	28 49	80 46	83 52	95 52	20 46	21 48	55 51	38 46	41 49	78 52	65 51	23 44	25 59	54 52	84 63	76 38	52 42	10 45	43 55	1 43	68 45	59 49	9 41	96 58	8 52	17 49	74 59	60 44	11 49	86 48	92 53	57 46	50 49	39 55	75 46	66 48	29 56	0 61	56 58	99 44	61 50	48 52	45 52	34 53	30 52	81 54	13 48	64 51	98 46	93 50	37 49	12 50	7 48	73 40	79 54	71 61	32 50	58 46	27 58	85 44	2 48	70 48	33 59	4 49	67 49	35 38	89 51	5 49	53 52	90 40
58 45	38 51	80 51	43 56	50 48	29 53	34 51	56 48	48 46	40 45	52 48	88 53	10 57	20 51	42 46	37 51	8 57	71 51	76 49	63 52	27 48	61 47	62 53	21 45	39 53	70 54	84 56	79 53	36 48	64 50	22 46	74 32	81 55	54 51	44 51	92 51	91 48	59 54	45 53	17 52	11 42	31 48	77 50	14 54	94 46	18 51	3 38	73 51	99 50	97 53	86 52	0 50	1 54	78 48	4 53	13 47	83 43	90 54	24 52	5 46	68 53	53 44	57 49	93 48	49 46	51 54	65 45	35 47	23 52	9 57	69 51	82 50	7 53	33 50	46 45	98 45	32 48	55 50	6 47	15 55	25 51	75 48	60 38	26 55	19 41	47 53	87 46	72 49	96 52	2 38	85 48	16 49	67 53	12 48	30 46	28 52	95 57	41 47	66 43	89 48
61 45	74 47	32 54	19 50	2 50	27 54	66 52	41 44	92 53	0 51	7 46	46 46	94 43	23 56	11 52	14 56	26 57	13 49	45 48	73 47	15 49	58 49	42 47	29 48	87 53	22 49	5 49	85 50	52 52	91 50	60 53	18 54	97 48	80 46	31 54	82 48	89 51	1 48	38 43	17 43	34 54	50 46	79 49	9 45	4 53	21 48	30 54	98 59	44 52	72 61	65 51	28 53	33 53	64 40	77 45	93 46	6 57	55 61	24 48	62 52	59 52	49 41	16 61	86 44	36 43	71 61	75 55	76 61	40 45	25 55	69 46	10 53	51 55	99 51	68 45	83 51	78 48	35 56	3 54	88 41	8 49	12 52	70 50	48 59	47 49	43 49	54 43	39 53	84 47	90 48	81 56	53 50	96 41	63 57	56 40	20 45	57 51	67 51	95 48	37 46
64 59	58 56	55 55	32 45	3 43	13 50	27 47	12 50	25 47	5 57	36 49	66 47	24 47	0 59	80 58	48 52	82 59	46 46	71 48	16 47	88 50	11 42	52 54	75 47	85 52	76 40	41 52	95 50	7 45	49 54	26 50	77 43	10 46	44 45	15 55	31 52	20 43	43 56	92 54	53 56	79 53	4 52	62 53	8 55	23 43	61 51	90 51	35 54	67 50	30 44	54 51	63 49	51 47	40 53	69 52	38 51	28 52	45 43	33 42	83 43	78 49	57 50	6 60	2 47	22 51	81 59	21 52	73 53	70 49	84 49	93 48	37 50	99 52	74 49	87 43	91 53	86 49	29 47	9 50	17 54	98 56	47 48	60 52	68 49	39 56	56 47	50 50	65 58	94 45	19 48	14 49	1 49	89 48	59 64	42 50	96 57	97 63	72 51	34 46	18 50
11 51	91 47	43 52	90 50	0 56	69 46	72 52	95 52	47 56	45 54	53 50	52 52	38 50	23 56	35 52	18 48	96 54	50 54	66 44	54 41	85 52	87 47	33 54	65 52	84 44	15 45	62 54	81 48	12 52	93 45	36 53	49 52	39 40	99 53	55 52	44 48	76 56	83 59	42 52	98 53	71 53	6 50	63 49	97 52	75 55	61 49	68 58	73 52	79 39	34 46	57 53	1 46	2 50	3 54	48 44	89 49	13 51	24 46	32 49	41 55	58 53	56 45	26 61	46 54	51 57	86 45	25 54	74 44	14 44	94 46	64 49	88 51	28 51	70 43	59 49	78 54	10 50	9 52	5 51	22 50	40 48	29 55	20 54	31 44	80 48	67 49	16 50	77 56	27 49	7 53	30 46	19 48	92 46	4 49	8 49	21 53	17 51	60 50	37 47	82 47
64 53	91 52	82 51	88 49	44 42	61 52	98 50	47 49	36 47	16 51	89 49	79 39	69 48	2 43	18 40	90 53	58 50	22 50	77 49	57 47	7 53	63 58	80 41	41 45	49 54	86 51	92 43	14 44	56 45	60 55	84 53	20 58	3 49	78 50	40 55	29 38	33 58	95 56	0 45	99 52	31 49	72 55	96 47	1 49	52 46	42 48	21 47	15 49	8 42	28 43	32 51	68 51	94 57	23 55	67 49	85 50	24 52	70 57	34 49	66 47	9 47	81 45	39 46	35 50	27 49	48 54	5 43	30 51	38 47	97 53	65 57	73 40	37 52	13 43	45 42	76 58	51 50	75 46	59 54	87 51	71 53	50 54	62 45	74 53	4 46	43 52	54 46	11 48	53 54	55 44	17 49	46 49	10 51	83 52	19 38	12 45	6 48	26 53	93 59	25 56
99 52	36 49	62 47	41 51	6 54	65 61	32 49	29 41	11 38	91 56	1 46	26 46	5 48	50 56	75 49	28 60	61 48	44 46	98 53	81 50	87 51	69 50	48 52	76 50	0 50	39 57	70 44	51 38	78 49	30 46	35 52	94 52	96 45	73 41	64 50	72 53	83 46	38 41	12 63	57 52	37 48	43 52	89 53	68 50	33 49	58 45	22 55	19 50	74 44	10 41	25 44	88 52	15 57	8 43	86 49	40 40	31 54	34 46	16 52	71 63	24 47	82 52	66 53	80 52	17 48	52 51	90 52	4 48	47 55	46 54	13 44	97 57	84 51	9 49	92 53	67 54	14 54	23 52	20 50	60 52	27 49	59 44	18 56	21 49	77 56	2 57	79 48	95 47	54 54	56 51	63 46	93 51	85 50	53 42	49 53	42 47	3 50	45 50	55 56	7 51
32 51	66 53	75 45	81 63	76 50	20 45	68 55	94 39	97 43	69 52	29 55	17 51	9 50	71 52	79 48	22 49	58 44	77 55	54 51	39 52	19 54	13 50	2 46	12 48	5 49	30 47	7 54	88 49	87 49	27 48	78 53	82 42	34 48	72 52	1 53	26 60	80 59	48 53	8 49	95 44	60 50	6 51	3 48	59 54	84 41	42 51	96 46	89 55	85 60	44 55	11 52	28 57	52 48	38 53	10 53	41 46	51 48	49 52	91 45	63 58	62 45	74 49	70 47	65 60	86 47	37 44	14 53	92 47	16 49	61 57	98 57	23 54	99 48	45 45	90 52	25 47	21 54	47 49	67 59	40 44	33 43	46 45	31 42	0 45	55 48	15 54	36 52	24 44	35 51	43 39	4 59	73 43	53 46	93 36	64 50	18 49	83 54	57 60	50 53	56 49
21 46	58 46	99 57	82 45	54 43	79 51	23 47	10 41	47 60	17 53	60 50	4 44	19 53	32 56	83 47	91 56	28 49	34 52	3 43	87 56	22 52	85 58	27 57	73 39	26 54	46 54	24 44	20 52	77 55	89 54	9 55	42 47	52 50	61 51	33 54	84 51	25 35	8 41	90 45	49 52	94 46	80 49	31 54	59 47	98 49	66 49	96 54	2 55	70 47	12 44	43 57	88 56	37 56	48 49	6 47	76 53	53 41	1 50	93 59	97 52	50 49	74 42	5 54	72 55	71 41	13 52	41 55	16 51	69 44	75 47	44 44	30 52	62 52	39 48	38 52	65 49	64 51	81 60	18 44	14 45	7 49	0 47	86 51	67 49	68 50	95 57	92 60	57 45	40 55	15 54	29 54	55 58	51 53	35 51	63 51	56 50	11 53	78 47	45 51	36 48
1 53	77 50	48 49	57 43	60 51	65 45	86 50	25 47	37 48	45 51	93 49	43 52	51 45	94 38	53 45	79 45	98 39	97 60	63 58	69 52	96 49	67 46	2 43	36 54	0 52	3 40	81 55	46 44	49 58	91 43	73 53	7 48	23 48	10 55	50 53	40 50	58 56	99 51	68 53	71 53	8 58	88 56	84 55	78 48	90 47	19 51	95 48	32 50	76 50	56 52	80 49	70 54	64 54	75 48	85 47	22 48	89 47	87 40	42 43	54 44	41 50	17 50	16 50	15 48	24 56	47 47	26 49	34 57	62 41	92 49	29 50	83 55	74 46	12 46	14 56	33 49	55 44	72 55	21 45	6 45	66 64	31 44	44 50	27 42	20 50	61 50	38 51	11 45	59 50	13 50	52 55	35 52	28 56	82 45	4 44	5 46	9 51	39 49	18 50	30 56
87 46	76 49	2 61	58 57	60 49	77 44	23 55	17 49	40 43	70 56	42 54	34 49	99 47	44 42	84 51	97 50	79 43	95 54	52 38	85 53	18 51	6 42	61 42	31 47	71 49	29 45	36 45	86 49	38 52	89 48	24 50	72 50	51 46	25 51	15 53	54 47	64 50	1 49	4 46	0 50	32 48	75 56	37 51	48 48	98 47	82 53	73 55	30 40	93 60	39 50	78 50	9 48	68 54	90 42	16 52	66 50	47 54	33 51	45 47	80 51	92 49	5 39	56 37	26 50	50 55	46 52	49 49	14 54	11 51	59 56	28 54	27 58	91 49	63 49	22 52	62 38	55 59	94 54	81 46	20 54	3 58	65 59	96 44	8 58	21 49	10 48	53 38	83 43	12 59	43 48	41 52	7 38	74 51	88 49	19 46	67 47	69 52	57 48	35 42	13 43
