100	70
27 47	49 17	58 79	43 28	11 73	0 3	29 39	4 76	63 87	19 90	23 15	44 4	55 27	64 39	47 53	3 46	8 28	7 47	1 3	66 62	34 99	9 51	46 41	67 16	2 75	25 71	14 17	65 56	40 30	31 8	39 32	68 36	35 23	62 45	22 75	20 22	51 75	6 14	24 31	26 85	16 11	41 37	53 83	13 68	56 41	15 92	10 98	12 58	32 61	28 25	33 37	21 61	61 2	45 87	42 12	50 83	37 79	18 41	30 6	48 7	54 89	60 67	52 72	38 2	36 99	59 69	57 19	17 6	5 69	69 82
16 90	44 35	57 83	67 12	28 63	7 8	22 48	19 40	65 67	49 53	11 26	9 81	25 25	3 35	14 2	41 89	60 87	46 61	42 31	38 74	47 85	17 83	21 7	54 8	39 63	13 19	53 72	66 51	23 18	32 7	20 19	43 72	33 3	37 58	4 91	61 79	18 29	58 25	26 4	5 97	35 61	62 79	34 49	8 44	2 28	6 67	10 19	52 96	29 5	56 4	63 6	48 82	55 47	15 57	36 22	68 44	0 60	40 17	59 3	31 93	12 34	27 41	69 4	64 69	51 51	50 9	45 28	24 87	1 26	30 41
13 81	14 17	62 35	67 95	26 95	37 94	12 64	17 77	64 92	52 50	35 79	63 20	25 67	0 59	54 5	10 67	56 74	49 9	27 5	5 1	57 62	41 16	19 21	1 4	45 70	34 99	23 84	16 12	11 19	15 13	53 83	8 99	40 75	2 48	28 53	38 10	33 52	51 35	43 5	9 95	60 62	36 56	47 66	7 67	29 40	46 2	6 69	32 24	22 92	24 78	44 58	30 52	48 70	3 47	18 27	66 68	20 7	31 77	58 25	59 98	68 9	21 6	4 80	65 94	69 77	61 39	42 93	50 38	55 12	39 92
48 21	64 85	61 5	57 92	30 67	68 58	67 86	55 27	18 92	41 24	37 86	24 72	13 69	63 16	15 50	39 34	23 3	25 34	65 64	50 9	59 52	20 29	44 50	53 67	60 19	16 91	36 78	22 27	35 64	54 16	19 48	10 14	26 63	66 17	51 69	56 29	14 4	69 9	45 65	1 78	6 3	3 78	0 28	7 46	43 64	49 3	40 13	33 20	29 91	9 37	12 62	28 55	62 57	38 19	58 52	52 59	27 8	31 71	4 3	32 14	42 68	5 82	21 80	34 11	46 5	11 75	8 78	2 58	47 79	17 2
37 25	23 74	61 89	15 53	43 99	24 2	9 33	2 9	17 16	18 54	69 72	31 74	3 1	26 76	10 11	36 61	55 78	65 39	28 51	35 44	39 57	52 80	51 47	47 82	64 13	68 38	27 5	34 62	29 55	1 69	49 3	20 84	13 32	5 98	14 44	7 61	62 60	11 83	50 61	8 14	22 3	4 21	0 37	56 16	21 56	41 31	44 66	60 54	16 26	46 21	45 52	40 76	30 41	32 69	57 25	58 53	25 27	19 18	33 64	42 25	63 11	67 41	48 60	12 95	54 76	38 19	66 43	59 39	6 53	53 55
33 15	46 48	40 41	35 51	36 49	28 85	51 46	9 53	12 66	7 68	48 15	11 20	24 91	31 63	15 6	22 19	63 97	39 84	65 65	25 65	2 48	41 60	68 28	53 75	0 73	45 67	23 5	50 66	47 17	54 57	8 44	6 49	49 73	38 19	19 74	1 17	5 43	59 37	3 99	27 72	58 28	57 49	4 74	66 1	13 58	17 83	32 73	20 11	42 80	43 38	29 67	30 59	64 40	26 22	62 97	34 80	18 34	21 39	14 62	44 45	52 98	60 19	37 47	56 55	61 5	10 48	67 82	55 10	69 82	16 2
63 91	40 79	12 22	56 77	64 65	51 33	48 83	65 90	21 45	1 10	5 15	62 14	43 88	38 19	33 25	45 35	50 40	47 11	24 24	8 83	4 90	34 56	60 52	67 67	0 70	42 20	57 43	52 12	22 25	15 30	49 90	35 71	46 3	32 23	39 65	19 94	2 88	27 26	16 72	29 34	26 47	37 53	53 13	36 20	23 44	13 90	14 29	58 49	17 81	30 13	59 10	9 9	3 5	6 73	61 42	28 96	44 13	41 16	68 70	69 79	55 52	10 58	18 70	11 46	25 66	54 18	20 87	7 92	66 83	31 86
37 96	11 94	18 81	51 76	38 49	29 8	32 3	14 64	54 81	28 30	19 73	5 49	49 87	20 22	52 60	64 99	13 96	0 23	27 92	9 79	61 42	40 10	39 30	55 41	65 10	12 1	56 91	16 85	34 73	41 6	47 60	68 7	44 47	63 61	17 80	36 97	30 19	8 95	21 95	66 76	50 61	23 4	33 39	60 40	59 81	35 66	24 40	42 8	57 62	4 86	26 52	48 52	10 97	25 44	53 44	46 19	31 42	58 18	67 31	3 51	62 99	43 80	69 76	15 67	2 37	45 10	6 93	7 73	22 13	1 20
63 54	30 36	55 83	35 67	18 77	12 39	50 18	31 61	17 75	48 32	53 86	26 94	10 76	49 94	2 66	20 8	32 56	42 78	36 11	33 55	40 6	22 92	68 78	5 39	3 82	44 75	51 83	54 85	25 99	64 5	16 26	7 95	66 17	59 90	29 27	14 78	39 10	46 71	43 38	0 38	9 70	61 69	28 98	58 10	11 71	24 89	34 9	21 52	56 17	23 80	8 64	4 54	19 36	67 64	60 77	57 95	47 54	6 22	15 27	13 57	38 12	62 21	52 73	1 50	27 60	65 50	37 37	45 32	69 2	41 74
24 35	43 90	50 49	54 8	58 5	68 77	56 29	8 83	45 93	15 87	53 37	20 28	1 61	4 90	0 28	25 41	18 52	37 15	65 80	3 39	19 42	40 21	14 92	64 19	61 68	28 45	69 81	62 63	27 39	48 92	30 27	41 64	11 28	39 96	2 48	42 4	16 59	12 82	44 79	55 47	9 2	66 70	33 27	52 24	17 49	57 56	7 57	51 37	59 78	47 33	63 28	34 40	32 46	38 56	23 67	35 5	67 12	22 45	29 40	49 43	13 7	26 10	46 87	31 90	6 49	5 40	21 43	10 19	36 58	60 96
44 85	63 5	35 11	59 8	8 39	62 81	31 70	28 57	33 45	24 55	1 64	47 79	13 4	41 10	49 94	46 66	23 60	67 72	0 88	22 45	38 22	18 42	56 53	45 51	17 2	14 11	52 44	4 33	3 99	16 25	65 59	10 24	37 40	7 81	42 3	11 50	66 55	12 49	57 36	30 8	69 81	58 88	64 72	27 77	15 41	61 67	25 79	40 87	19 70	51 53	20 56	68 48	48 12	43 62	29 56	32 50	50 4	26 14	34 58	53 8	39 41	21 27	5 88	9 24	54 27	55 76	60 31	2 15	6 28	36 67
19 44	54 2	6 70	25 13	37 72	49 3	36 76	62 30	67 14	2 42	43 84	51 5	52 75	29 51	1 52	12 90	40 12	11 39	0 1	14 85	3 39	50 55	28 43	33 39	58 4	4 46	18 34	17 89	47 95	23 69	31 95	22 65	44 25	7 24	13 33	60 13	66 33	9 6	69 92	64 89	5 69	57 85	39 56	55 85	38 21	65 28	42 34	15 93	56 69	8 45	34 11	46 38	16 89	32 3	21 50	24 19	41 51	59 76	61 18	26 70	35 57	20 52	53 61	68 26	48 93	30 98	63 93	27 35	45 88	10 59
53 39	28 97	40 55	38 49	50 34	33 58	12 38	4 89	65 58	45 67	35 60	23 36	46 87	58 93	62 14	20 17	5 85	55 32	57 26	21 51	54 99	2 80	43 34	25 56	17 40	8 84	37 9	32 83	48 42	31 48	26 68	41 89	47 41	13 3	56 69	10 77	9 57	16 48	1 81	36 81	63 2	68 77	59 46	6 51	67 16	51 84	39 72	60 48	22 74	19 33	3 63	29 88	14 22	49 76	52 49	7 12	24 56	30 67	15 96	27 48	64 39	34 75	0 74	11 31	69 88	61 4	18 23	42 64	44 51	66 96
8 93	46 35	24 40	41 84	39 2	0 79	63 1	38 65	68 14	51 6	50 55	48 75	40 84	37 55	34 38	58 74	1 36	35 75	49 16	26 42	13 75	57 67	44 83	17 61	31 69	9 86	55 61	28 52	6 33	11 78	3 14	64 34	30 49	52 10	67 85	43 4	47 4	61 30	33 55	22 65	21 8	59 94	14 98	62 22	65 36	23 46	60 72	32 97	20 72	54 47	69 63	5 93	18 95	4 18	7 26	10 44	15 86	25 67	53 59	42 78	66 77	19 61	36 69	45 26	27 16	56 17	29 98	2 13	12 49	16 70
29 71	32 28	0 44	13 58	34 77	10 25	19 48	52 75	69 2	5 55	2 87	56 55	41 76	46 49	4 99	48 61	21 76	14 93	51 65	25 53	3 98	18 17	63 70	65 78	30 52	42 10	17 98	54 82	58 29	27 63	67 46	64 28	59 90	47 42	61 96	57 71	55 89	40 4	50 86	43 42	33 86	39 51	28 21	53 37	60 43	26 42	38 86	49 38	45 28	36 39	7 10	62 61	8 46	1 73	16 63	6 17	35 85	24 25	11 68	15 21	31 15	20 92	44 13	37 73	22 92	9 53	23 6	12 5	66 62	68 20
34 43	3 15	25 7	58 28	13 19	41 76	36 92	57 81	10 77	11 75	8 98	69 54	37 16	46 77	28 20	66 77	55 69	0 56	12 47	63 78	32 75	64 68	33 36	18 55	50 90	47 20	26 54	43 58	9 60	59 13	23 92	39 68	67 2	19 97	2 55	16 60	56 58	51 30	45 21	15 35	24 23	53 61	44 3	54 33	65 27	52 50	49 7	42 16	68 49	22 20	6 65	29 59	20 36	40 3	14 16	31 82	35 15	1 64	7 9	38 29	61 35	4 84	48 9	27 88	21 24	60 63	62 5	5 69	17 91	30 80
20 21	58 47	33 53	35 49	25 32	16 43	44 74	48 18	46 89	39 17	31 36	11 70	2 15	8 69	38 50	40 18	5 48	64 83	7 17	9 76	67 33	43 8	69 50	6 67	45 46	12 14	19 25	52 87	10 15	3 43	59 36	14 87	17 43	36 38	18 57	51 18	23 83	34 91	13 75	50 85	29 84	60 62	62 93	61 3	4 79	66 61	68 56	54 80	56 31	63 98	42 54	41 1	49 17	55 10	22 36	30 82	37 39	0 5	26 30	28 22	21 88	57 80	27 4	65 42	15 87	32 37	24 97	1 46	47 7	53 69
61 24	20 76	2 49	31 54	22 77	44 69	52 25	26 24	5 74	33 30	67 25	6 5	18 89	54 81	69 51	51 76	9 4	7 20	27 83	64 79	32 14	14 78	49 87	11 34	24 68	62 9	37 93	68 14	29 8	4 83	3 77	17 68	28 77	23 87	36 44	66 35	10 26	63 43	59 86	15 88	21 87	65 65	47 62	48 12	13 70	56 58	50 41	57 49	60 72	53 84	45 87	16 40	42 20	25 76	58 76	41 94	12 89	35 47	38 62	40 84	30 63	19 2	1 12	34 93	39 26	43 81	55 99	0 90	8 76	46 26
34 87	59 71	58 32	33 25	35 51	20 92	9 69	6 94	50 62	46 27	48 12	12 70	47 12	14 90	37 86	68 39	39 16	27 37	10 99	36 9	41 73	3 75	32 79	29 83	63 37	1 43	55 46	21 21	0 32	11 6	45 49	26 2	56 80	51 81	49 8	25 7	23 1	52 72	60 36	2 46	62 1	67 57	44 23	42 71	15 54	18 51	61 56	28 65	38 69	8 83	4 9	22 67	5 21	64 41	24 96	31 8	40 91	43 63	65 81	13 70	30 17	54 71	53 6	57 52	16 27	7 39	69 71	19 18	66 33	17 32
53 95	31 64	45 43	7 44	18 99	36 34	21 21	40 90	3 95	64 84	25 51	62 17	44 52	68 1	55 70	1 10	50 44	52 76	26 63	14 26	30 65	8 7	49 95	46 51	37 16	28 26	60 2	65 20	12 52	2 63	57 65	42 17	34 78	6 40	48 20	47 71	51 78	32 1	39 68	15 61	54 14	11 17	38 87	24 35	5 6	29 95	9 12	35 54	56 56	58 90	22 48	4 51	10 82	41 56	20 77	59 91	23 45	19 83	17 74	63 77	69 49	0 63	33 67	27 8	67 99	13 12	16 23	61 65	66 37	43 29
28 26	36 15	53 93	30 37	58 28	6 7	65 97	7 7	69 24	25 81	54 30	46 66	17 57	26 36	51 3	50 62	22 76	2 78	43 53	29 67	59 78	3 86	12 84	32 49	64 53	31 93	39 31	68 41	21 90	5 37	35 11	9 17	49 54	13 34	66 37	40 76	48 48	57 18	60 37	61 42	55 12	42 55	24 52	45 33	63 35	16 41	27 48	44 74	37 93	14 91	19 29	67 12	15 22	23 76	10 17	20 83	18 98	1 6	56 77	11 13	38 74	4 66	8 13	52 21	62 36	0 54	33 72	34 82	47 33	41 73
11 62	45 65	27 95	2 69	23 49	59 11	60 66	6 12	26 72	24 21	49 92	69 87	44 49	14 66	42 51	3 21	10 82	34 34	47 86	30 24	29 59	43 94	48 45	18 20	41 96	64 46	19 48	68 83	31 20	46 25	62 2	9 84	17 17	54 86	12 95	13 74	5 55	15 11	65 22	0 96	52 55	57 21	40 30	53 85	58 16	50 90	35 17	37 21	55 27	20 95	28 43	4 2	22 44	25 20	21 47	56 80	7 19	36 91	61 92	51 82	66 62	67 65	38 91	33 20	16 28	32 89	63 7	8 11	1 70	39 71
34 52	21 32	52 20	2 60	44 1	47 21	50 81	40 58	11 5	23 64	26 53	9 46	8 56	5 54	57 34	39 12	17 40	49 53	42 61	63 75	14 94	55 66	29 56	31 7	59 80	22 84	13 6	56 22	53 96	30 55	69 58	16 74	37 86	4 70	58 37	12 56	1 43	10 48	24 17	68 35	28 3	62 19	36 12	25 10	66 3	7 22	0 69	35 41	20 80	65 70	3 37	54 27	18 52	61 85	60 37	38 93	33 48	32 26	67 41	46 39	64 82	51 53	27 27	15 71	43 23	48 87	41 42	6 51	45 74	19 33
19 41	4 90	24 10	8 77	67 18	12 58	6 67	65 80	60 71	3 3	30 75	32 96	23 20	41 7	20 27	2 5	47 12	33 26	29 80	38 51	44 63	28 66	0 67	53 69	39 64	52 28	15 2	54 41	35 38	64 70	10 89	7 48	18 80	63 60	9 28	58 16	56 60	13 10	66 81	46 33	55 65	5 32	16 58	17 15	36 53	68 25	49 89	21 21	61 2	26 77	34 82	11 50	1 64	25 28	31 47	40 69	62 47	57 22	43 72	27 17	51 80	37 5	59 65	48 87	45 8	50 82	22 40	42 32	14 88	69 55
23 5	69 57	30 93	10 73	0 60	33 85	63 61	41 28	38 64	32 12	62 60	39 64	43 49	65 53	36 8	61 2	48 28	35 83	40 95	11 52	31 62	27 85	13 24	21 11	16 50	55 13	54 82	7 80	22 16	29 35	52 71	15 5	67 30	18 58	45 34	51 64	14 83	57 60	9 42	58 15	66 67	68 41	8 47	34 59	64 27	17 94	25 2	44 79	46 93	49 68	2 60	6 10	60 33	26 99	12 57	53 77	19 37	56 37	37 6	3 40	28 91	4 30	24 56	20 84	42 95	47 61	59 47	1 66	5 83	50 44
35 21	20 40	32 22	46 10	10 39	4 88	24 76	66 30	56 7	62 91	52 41	7 88	60 49	2 1	65 68	27 20	21 35	53 1	41 63	69 73	14 6	39 79	5 12	47 2	54 44	29 47	23 86	58 50	33 87	34 85	48 89	13 11	8 54	37 80	6 29	44 21	12 93	15 45	19 48	49 62	61 29	0 41	31 69	26 95	51 18	59 28	9 51	64 94	11 34	63 91	45 4	67 45	50 9	3 61	30 91	36 97	55 75	38 18	42 87	22 11	43 51	1 75	25 89	18 94	57 82	16 94	68 40	17 33	28 48	40 81
42 36	15 45	62 53	53 15	30 65	20 5	11 78	21 60	65 68	55 69	6 6	41 58	0 64	43 56	49 58	36 64	52 67	66 46	34 83	16 73	14 97	19 55	8 98	63 37	10 5	45 64	56 32	4 47	48 10	18 50	28 49	3 79	61 90	69 14	50 1	1 96	39 29	44 10	5 12	57 76	23 92	27 21	35 31	59 10	31 50	25 83	58 68	40 34	2 57	24 62	47 82	51 48	60 39	68 18	46 34	22 45	33 46	26 58	13 12	54 22	29 62	38 67	32 77	67 32	7 71	64 22	9 89	17 13	12 60	37 21
61 73	32 5	40 77	24 34	12 39	29 42	6 48	19 80	22 82	53 7	50 2	1 12	57 79	5 71	55 23	41 56	45 24	58 42	13 89	16 35	20 89	26 43	52 48	23 66	33 67	9 94	48 29	37 48	49 40	68 78	47 82	11 91	28 69	59 82	42 84	35 74	44 64	66 67	31 61	38 93	25 62	34 90	65 38	51 10	10 29	4 37	8 60	36 24	15 14	30 79	39 32	63 88	18 58	14 4	67 9	7 6	60 26	21 53	0 61	3 11	17 73	56 47	54 79	2 1	27 55	46 13	43 15	64 96	69 60	62 98
29 27	62 80	12 58	3 77	65 69	69 34	0 39	49 7	14 52	68 81	56 52	15 17	44 45	25 36	54 25	27 95	1 18	66 64	52 38	63 70	16 21	26 44	4 83	8 75	67 38	51 61	40 36	22 75	59 69	45 11	47 59	50 56	55 17	60 52	48 22	37 78	46 13	33 36	57 11	13 43	18 83	42 5	6 49	7 4	9 96	23 40	36 44	41 80	64 16	10 41	32 29	11 54	31 15	21 88	24 3	58 31	2 65	5 77	19 40	20 78	17 5	39 88	53 3	61 73	38 36	28 90	34 49	43 88	35 23	30 91
4 30	38 30	66 94	59 17	5 57	17 65	32 30	41 26	26 69	14 50	12 94	57 40	42 86	69 97	22 51	8 12	55 89	44 83	34 35	46 59	21 80	30 13	45 77	36 43	48 49	37 33	1 13	20 98	43 22	31 80	0 85	24 74	68 80	40 27	51 83	61 73	67 88	56 70	65 84	50 46	64 59	9 96	19 82	52 10	62 13	10 9	47 4	11 31	49 10	35 80	29 86	18 57	27 83	33 62	23 9	6 27	7 25	2 99	58 16	39 44	63 19	16 37	28 76	13 98	53 45	60 94	15 98	25 61	3 79	54 34
6 99	23 92	33 73	54 4	16 39	1 45	45 87	56 28	11 2	5 48	0 35	13 92	36 24	41 73	69 62	14 88	64 65	68 78	9 15	60 96	21 29	35 29	20 70	50 22	42 36	49 73	65 71	10 64	15 77	24 81	25 87	12 78	8 5	59 2	26 93	39 78	19 42	55 43	37 14	2 63	3 95	31 73	32 14	67 95	51 32	18 64	29 22	28 5	43 56	58 61	38 72	44 34	46 18	22 54	48 74	17 74	4 74	34 62	66 76	7 47	30 85	63 22	52 32	27 10	61 6	40 37	47 41	57 98	62 5	53 52
27 18	37 13	54 75	47 16	14 19	56 74	2 93	22 74	31 83	46 6	58 75	21 54	3 87	8 17	20 10	67 85	28 85	10 43	66 23	1 28	23 75	51 38	43 55	18 45	4 14	7 96	69 63	25 68	50 99	63 13	11 83	19 17	24 9	68 99	5 25	57 38	62 12	12 63	40 19	53 92	38 58	32 18	45 75	29 96	16 86	30 68	39 98	52 90	44 3	59 54	41 32	49 37	64 83	35 2	65 2	61 6	6 9	13 35	15 82	55 14	26 45	17 45	60 58	42 94	33 50	48 18	0 74	34 46	9 8	36 90
9 22	60 18	2 56	27 70	48 83	12 44	23 23	0 84	47 87	63 8	51 96	6 79	11 8	24 11	61 13	69 37	62 2	36 50	28 27	42 40	1 37	66 79	59 77	13 59	30 16	58 30	65 1	39 29	53 80	38 8	40 44	34 23	19 15	18 34	10 65	54 56	37 14	4 27	29 13	41 83	68 27	17 41	64 65	14 52	52 25	44 60	20 59	15 2	7 23	55 58	5 6	3 68	46 47	22 25	56 53	21 66	31 76	45 78	43 86	67 66	35 71	16 72	50 60	32 46	25 12	49 90	33 81	57 19	8 37	26 77
59 40	61 96	3 59	21 79	23 27	10 65	41 13	52 35	36 39	1 16	50 60	38 36	56 48	40 47	19 51	54 48	68 96	13 7	14 94	32 90	47 59	60 48	55 29	8 78	30 63	7 92	34 86	17 21	43 9	27 36	37 4	49 26	28 45	58 70	11 86	2 52	22 88	9 79	16 19	12 4	42 24	46 11	65 58	25 42	66 86	57 69	33 96	18 89	51 79	4 57	31 41	63 82	53 79	48 91	20 5	15 68	24 69	29 85	5 21	0 22	45 1	69 19	39 93	26 24	64 86	35 29	67 75	62 27	6 54	44 5
20 95	40 28	48 92	26 13	45 91	2 3	61 63	7 38	16 34	56 28	49 17	12 87	14 4	67 66	0 17	62 36	47 57	15 50	52 5	39 75	66 40	55 7	63 67	59 25	51 57	6 59	19 4	31 8	33 6	57 34	23 58	3 71	9 27	53 79	41 84	11 25	24 5	43 74	18 58	36 95	69 62	29 67	35 91	54 22	13 77	58 21	42 18	64 87	34 38	68 54	8 84	4 96	27 83	17 1	50 6	38 13	1 75	32 98	25 79	46 98	60 31	10 73	30 10	37 63	65 66	44 89	5 58	28 66	21 20	22 30
18 55	46 32	43 56	0 24	21 73	54 41	60 2	51 13	16 6	31 97	8 77	61 89	15 10	27 35	9 9	6 36	52 84	34 42	10 58	30 38	37 40	17 15	59 64	35 5	63 92	68 72	58 91	19 81	26 99	65 49	22 37	25 34	40 55	12 69	62 28	44 80	1 28	41 87	56 89	38 87	42 77	55 75	20 96	36 80	29 19	32 14	2 42	48 81	49 76	4 73	11 57	45 61	64 78	66 19	33 18	5 36	47 50	28 64	69 80	7 46	67 36	57 87	39 27	14 45	53 17	13 9	23 74	3 70	24 76	50 7
21 99	11 25	28 27	51 23	25 81	40 13	44 92	7 19	58 67	55 92	12 74	41 90	29 16	64 42	46 91	10 2	20 47	34 69	26 52	30 44	68 89	63 56	24 64	33 24	36 69	47 77	23 8	56 10	54 39	8 82	48 12	19 55	52 33	65 34	38 59	43 47	45 56	32 21	61 49	50 37	17 86	22 98	37 78	53 52	4 48	0 30	35 61	13 75	49 78	57 18	66 93	42 90	62 54	16 77	2 6	9 31	14 76	59 90	69 39	1 67	18 41	3 72	67 79	5 38	27 59	15 92	60 95	31 35	39 47	6 20
13 66	33 50	40 82	65 16	60 78	26 52	63 76	16 1	18 61	64 56	41 37	35 35	68 79	14 86	31 55	36 45	62 24	10 89	29 67	8 87	46 82	43 56	2 83	48 31	27 14	66 97	47 54	0 29	24 96	51 11	67 89	30 7	39 99	17 38	58 20	56 99	22 7	3 45	19 24	12 21	59 83	4 76	28 49	34 31	15 71	7 65	42 64	25 54	50 54	23 42	1 40	45 59	38 47	57 98	9 84	52 24	69 40	11 63	5 35	53 28	55 79	6 88	61 29	21 29	54 80	32 29	49 75	37 74	20 39	44 25
