80	20
17 11	9 32	18 95	8 23	12 30	13 2	16 84	11 21	15 9	14 50	4 38	7 47	5 81	19 66	10 57	0 30	1 41	3 70	2 68	6 88
6 27	12 82	11 18	1 47	16 32	13 72	10 71	2 35	15 1	19 9	4 68	7 95	17 10	14 95	9 97	3 93	8 41	5 41	18 22	0 33
10 66	6 51	12 82	2 12	14 61	19 55	7 88	9 28	11 6	16 26	13 38	3 62	4 18	5 43	0 40	1 76	17 61	15 10	8 65	18 99
1 39	14 87	18 91	19 65	11 93	13 77	5 3	17 9	7 47	15 46	10 36	12 18	0 94	16 8	3 42	9 60	8 9	2 13	6 38	4 21
13 51	2 40	16 11	6 18	1 78	15 94	19 1	18 9	11 79	0 41	5 68	8 5	7 31	17 98	10 75	9 1	3 60	4 12	12 27	14 34
4 18	19 81	1 51	3 32	16 23	12 96	10 27	0 61	15 14	7 44	11 89	8 4	13 53	6 94	18 28	17 25	14 55	5 66	2 35	9 74
15 47	2 56	6 4	11 19	16 45	13 6	8 31	14 49	19 50	7 14	0 85	9 82	18 22	4 44	3 8	5 41	17 71	12 86	1 41	10 58
12 51	7 44	19 60	3 53	16 1	6 77	4 21	9 1	5 98	2 16	15 27	11 23	17 37	1 99	18 21	13 4	14 35	8 9	10 56	0 89
6 46	4 37	15 91	0 76	1 24	13 63	14 43	12 9	2 16	8 98	3 84	17 67	18 7	5 57	16 35	19 91	9 15	10 61	11 50	7 11
15 78	6 90	10 8	2 56	7 7	18 2	8 12	17 36	19 21	9 6	14 8	12 89	13 73	3 90	5 36	0 82	1 4	4 5	11 79	16 56
16 50	17 71	9 78	18 67	10 60	8 43	11 14	4 56	14 96	3 92	15 93	1 38	19 30	7 83	2 82	0 34	5 14	6 67	12 41	13 72
3 19	18 15	10 15	4 28	7 54	17 61	11 11	1 66	16 76	12 20	14 62	13 47	0 43	8 9	19 77	15 51	2 89	6 39	9 73	5 39
1 18	11 38	0 45	9 86	12 44	8 53	3 31	13 10	14 92	7 53	10 70	19 79	17 27	6 56	5 51	16 3	2 69	15 25	4 73	18 43
1 50	8 32	3 9	12 95	19 22	15 15	7 24	18 50	16 2	10 1	0 77	4 68	9 69	11 42	2 32	14 68	5 21	17 38	13 47	6 50
4 2	1 65	12 88	13 8	18 11	0 38	19 72	6 52	17 54	7 54	9 68	2 1	15 44	14 27	16 69	3 40	11 36	10 15	5 64	8 83
3 38	17 27	16 49	6 70	2 76	15 74	18 28	4 59	10 44	13 8	5 59	11 53	12 69	7 68	19 60	1 34	0 19	14 39	9 3	8 45
2 47	9 68	1 85	5 26	17 56	7 28	19 81	4 85	13 39	3 17	18 66	10 90	8 80	6 42	12 28	16 96	15 78	0 61	14 97	11 47
19 5	9 6	16 54	18 83	1 37	2 13	11 66	0 53	17 94	13 27	8 72	3 9	5 41	14 28	4 40	10 40	6 57	12 43	7 25	15 74
14 43	13 9	6 39	4 56	12 21	18 65	7 16	0 96	15 49	1 23	5 31	3 78	9 67	8 32	2 65	11 56	19 75	10 1	17 31	16 89
18 47	13 73	15 53	9 96	10 87	3 89	4 89	1 31	8 64	16 42	14 63	0 98	2 98	5 92	19 18	12 59	7 58	17 50	11 51	6 3
3 15	18 19	10 30	17 88	1 55	13 69	6 3	4 43	16 41	2 62	11 20	9 52	19 79	8 44	5 80	15 1	0 53	14 59	7 35	12 79
19 86	12 79	2 57	13 6	6 13	16 35	11 68	14 41	7 19	15 70	9 74	17 94	1 72	3 34	4 25	8 74	18 16	10 92	0 87	5 64
3 70	6 73	17 47	4 66	13 98	5 5	18 22	8 68	2 50	0 68	7 27	14 36	12 50	11 10	9 14	1 3	19 62	16 94	15 38	10 33
19 54	18 74	2 58	9 64	14 17	8 82	4 98	5 39	16 20	6 95	17 13	11 90	10 89	15 98	3 64	1 32	7 58	0 52	13 96	12 68
7 6	11 74	9 95	4 82	3 57	15 30	18 68	17 48	5 57	2 44	0 68	8 32	14 65	1 56	6 98	16 47	12 16	13 35	19 13	10 50
18 72	16 79	12 20	0 89	15 26	6 93	3 70	11 56	17 55	7 25	13 79	1 72	2 44	5 97	14 1	8 60	19 89	9 64	4 35	10 41
9 29	12 63	6 98	15 13	5 11	10 82	19 75	8 79	18 12	7 53	3 88	13 79	11 79	14 69	1 4	17 58	2 12	0 91	16 88	4 82
1 72	12 50	8 77	16 55	10 92	19 22	9 45	15 22	3 3	4 57	18 2	0 29	6 41	7 21	17 60	5 76	11 52	2 77	13 92	14 60
7 2	4 66	0 79	8 61	3 35	12 55	1 29	6 51	19 19	9 53	18 49	17 53	2 31	13 15	10 73	11 69	15 57	14 67	16 16	5 89
9 71	11 43	4 97	10 96	5 20	16 2	17 61	1 84	8 48	6 80	14 56	0 98	3 61	15 45	18 25	19 55	7 10	2 19	12 96	13 4
12 68	14 43	8 90	3 70	18 37	0 81	11 80	6 73	13 45	16 36	10 38	17 38	5 4	7 12	1 94	15 58	9 32	19 42	2 1	4 94
5 79	17 58	16 38	15 16	13 14	14 24	6 80	10 95	1 32	0 78	7 79	11 33	9 74	3 52	18 59	12 70	4 68	8 96	2 12	19 89
19 1	14 83	2 63	9 50	16 38	6 16	8 9	11 86	15 92	10 56	3 11	5 91	12 49	0 65	18 31	7 55	13 21	4 50	1 96	17 37
1 33	0 63	13 85	17 86	16 85	19 84	18 79	3 50	8 88	12 90	14 32	10 53	4 13	5 1	2 39	7 84	9 81	6 11	15 24	11 77
5 59	11 8	19 76	10 52	3 61	17 29	6 87	0 27	8 45	4 12	13 19	14 80	15 81	9 17	12 49	1 45	16 52	18 88	7 54	2 89
4 4	8 3	0 8	17 79	18 97	2 28	15 70	13 79	5 36	6 90	19 83	11 72	1 22	10 69	9 8	16 78	7 57	14 5	3 2	12 68
8 66	6 89	12 27	18 67	10 92	2 8	15 77	3 93	17 83	9 60	11 76	16 90	1 85	14 82	4 21	5 4	0 47	7 69	19 57	13 54
15 62	18 38	11 87	6 96	9 30	8 25	19 34	0 48	17 84	7 52	1 30	10 97	13 46	2 69	5 75	12 27	3 51	16 15	14 86	4 74
12 33	9 1	18 3	15 13	1 52	14 36	11 79	16 49	19 70	4 35	17 63	6 76	2 85	8 27	5 84	3 87	13 45	0 66	7 97	10 77
16 84	0 98	3 55	5 59	13 33	7 3	17 39	6 20	2 84	11 64	8 75	18 89	14 50	12 63	4 78	19 41	9 40	10 76	15 44	1 23
1 57	10 44	11 98	6 40	14 54	5 65	17 33	12 88	3 1	15 16	7 81	13 76	8 21	16 11	19 75	2 24	18 93	0 8	9 47	4 43
16 83	1 57	12 67	5 87	7 11	15 66	13 91	3 34	8 60	17 82	10 22	2 41	19 39	11 15	18 31	14 83	4 42	9 69	6 43	0 69
3 86	14 17	5 30	1 43	13 46	6 59	12 96	10 10	11 48	17 94	19 54	18 14	4 34	16 56	7 84	15 89	2 11	8 61	9 49	0 18
12 2	1 69	0 95	18 84	15 9	17 74	7 14	3 51	13 74	19 58	2 90	5 55	8 33	16 89	9 91	6 95	4 53	14 97	11 94	10 69
5 15	4 68	17 68	10 9	8 35	6 1	9 14	18 13	0 55	2 68	16 8	14 99	19 98	13 30	1 74	15 76	7 32	11 74	3 81	12 75
3 25	18 78	12 78	17 44	6 60	10 43	9 42	7 74	5 24	1 58	13 95	15 83	14 33	16 97	8 16	2 5	19 28	11 37	0 14	4 49
14 39	12 81	19 18	16 58	3 55	17 86	8 2	2 14	11 73	18 80	10 12	4 4	9 80	6 84	1 89	0 64	15 9	7 62	13 60	5 39
10 36	1 19	14 57	6 53	9 40	18 16	4 45	8 29	0 98	5 57	19 5	15 16	16 73	12 31	2 95	3 56	13 58	7 7	17 64	11 17
2 77	0 66	16 27	10 70	8 84	1 60	13 47	19 13	7 91	6 52	9 92	12 23	18 21	3 61	17 5	15 89	5 4	11 12	4 86	14 13
12 82	9 16	7 69	15 48	0 21	13 59	10 95	5 57	3 12	17 14	19 25	1 76	16 24	2 21	6 84	8 3	14 56	18 58	11 38	4 2
19 19	3 16	15 39	13 30	4 50	6 96	17 75	18 29	10 40	16 3	9 80	12 97	5 20	0 6	14 60	11 3	7 71	1 56	2 38	8 74
16 14	11 36	2 94	1 13	3 2	17 26	6 44	12 22	19 81	10 91	9 97	14 9	8 43	18 61	15 86	5 89	7 38	4 60	13 82	0 19
12 46	10 55	1 88	4 80	9 27	5 7	16 85	18 42	0 99	13 27	11 46	6 15	7 73	8 31	17 52	19 90	14 19	3 39	15 91	2 81
3 73	12 21	14 5	4 24	0 74	15 77	6 22	19 11	17 73	1 89	9 26	11 9	18 51	8 92	16 20	13 44	2 51	7 34	10 14	5 43
5 87	15 20	3 22	2 48	11 57	13 70	7 69	18 73	0 5	17 46	12 85	9 35	16 13	19 72	4 80	1 64	10 20	14 55	6 32	8 64
10 62	12 70	14 96	5 29	11 40	4 44	0 6	18 78	7 25	8 48	13 98	19 92	3 65	2 55	17 28	16 88	9 21	15 21	6 20	1 34
0 68	8 47	17 66	7 92	16 38	19 91	2 83	9 97	13 5	6 58	3 20	18 70	10 20	4 26	15 32	14 88	5 16	11 85	12 38	1 63
6 84	3 78	11 17	14 17	2 55	10 94	4 61	13 87	9 90	19 94	15 41	8 61	7 68	12 17	0 65	1 93	16 47	17 28	5 17	18 14
0 39	1 95	9 64	17 43	15 48	12 28	8 20	19 47	7 17	2 52	4 6	16 55	18 55	11 99	13 52	3 72	14 28	5 30	6 16	10 54
13 6	12 11	11 13	0 64	5 89	19 8	14 14	4 60	7 11	16 67	18 59	2 82	10 70	6 70	15 74	17 64	8 23	9 62	1 4	3 71
12 72	9 57	18 93	8 81	15 39	10 43	14 39	7 65	5 75	3 79	0 5	6 47	17 27	13 53	1 3	4 7	19 58	16 88	11 90	2 8
0 11	17 97	10 55	18 14	11 55	13 27	15 28	9 86	14 2	12 52	7 18	3 48	8 10	4 85	16 40	5 63	6 70	19 34	2 4	1 86
18 67	6 59	9 43	10 82	15 79	5 77	4 2	3 60	1 90	2 78	12 21	17 67	13 39	19 38	0 97	8 3	11 52	16 86	14 13	7 68
1 23	11 33	9 38	2 13	5 23	18 55	6 95	17 82	19 35	15 52	4 10	12 5	13 99	8 30	3 80	10 97	16 42	14 94	7 4	0 39
19 5	13 63	3 45	12 42	11 90	6 59	2 73	5 72	14 77	7 85	8 33	17 20	15 70	18 58	0 54	4 21	1 15	10 77	9 49	16 13
5 63	18 84	0 55	13 36	3 13	9 61	12 35	7 15	11 87	4 46	15 60	6 96	17 55	14 93	19 33	2 1	16 44	8 60	10 15	1 15
17 37	3 9	9 50	0 91	6 58	13 53	8 39	16 28	10 76	5 5	18 79	7 52	1 4	4 36	14 15	15 20	19 76	11 86	12 53	2 25
0 71	9 16	12 64	13 2	1 49	5 68	15 46	7 75	14 94	2 56	16 14	19 5	11 5	18 78	4 19	10 42	17 30	3 7	6 76	8 81
4 28	9 45	7 26	13 16	14 52	2 94	1 53	16 47	19 48	0 11	8 20	18 55	17 63	5 30	11 65	6 99	10 71	3 75	12 5	15 62
