100	20
8 81	11 17	5 40	14 8	15 12	7 75	19 87	2 54	6 63	13 94	16 97	18 45	3 91	1 9	9 30	17 65	0 81	10 56	4 20	12 10
8 92	4 30	9 6	2 4	17 74	5 57	1 29	3 26	11 71	15 9	18 91	10 16	6 81	14 22	16 23	19 12	7 75	12 42	13 6	0 95
7 90	13 75	18 9	4 81	6 56	15 86	5 83	19 70	12 96	3 20	9 96	8 62	16 42	17 36	10 58	14 18	2 50	11 51	1 10	0 49
5 73	18 90	17 35	2 17	1 51	7 50	19 54	3 20	4 18	14 78	16 58	9 4	12 30	8 47	10 99	6 52	13 31	15 32	11 26	0 76
4 5	6 56	8 80	7 91	19 26	16 82	10 33	15 1	5 91	13 98	2 43	18 6	9 15	3 32	12 74	14 35	11 24	1 41	17 33	0 10
8 49	10 6	4 84	0 53	11 14	3 66	2 59	1 8	13 63	7 73	16 16	14 7	19 53	12 98	18 89	6 77	9 66	5 25	15 38	17 26
19 77	11 69	6 9	0 69	10 89	2 84	1 10	15 88	4 70	14 99	7 1	5 29	17 95	16 91	18 69	9 68	8 56	13 10	3 22	12 77
11 18	16 18	1 27	0 51	7 74	3 14	17 43	6 99	15 61	2 32	14 13	4 68	13 8	9 91	12 63	5 71	8 72	19 40	18 94	10 65
18 93	10 17	2 76	11 24	15 25	12 53	4 83	1 32	5 78	3 70	14 73	17 68	9 3	13 91	7 28	19 55	16 12	6 86	8 12	0 91
9 23	6 28	19 93	17 9	0 60	10 37	2 75	3 36	11 44	13 39	16 75	15 78	12 28	5 28	7 12	18 20	14 36	1 81	4 97	8 14
14 20	11 91	10 98	8 51	7 49	17 12	1 77	3 39	6 23	12 6	19 5	16 6	4 84	15 57	2 69	9 93	5 2	0 33	13 89	18 88
6 30	8 1	9 13	5 58	15 28	13 82	4 95	11 39	16 94	17 61	7 83	19 52	12 80	18 92	0 62	3 39	14 99	1 52	2 47	10 25
7 14	3 83	19 47	1 45	4 45	11 60	12 2	5 35	6 75	0 46	10 46	15 35	9 47	14 90	17 98	18 34	8 37	2 71	13 2	16 66
4 16	11 60	7 83	5 66	6 15	14 22	17 92	12 81	3 6	1 16	19 66	0 97	8 68	18 84	10 12	2 83	16 53	9 1	15 11	13 98
4 69	18 84	7 32	6 10	16 12	3 79	9 33	1 88	11 83	0 10	19 1	13 81	5 15	2 70	15 98	12 75	17 87	8 52	10 10	14 46
0 36	10 68	8 47	4 89	14 6	2 93	19 83	17 55	15 99	1 21	12 17	9 23	11 75	18 60	6 54	5 89	7 67	13 4	3 78	16 62
19 73	5 44	15 80	2 1	6 46	1 66	11 10	3 16	10 27	14 7	9 62	12 72	13 66	18 85	4 54	7 64	16 14	8 71	0 24	17 13
9 19	7 46	15 35	5 77	12 82	6 26	19 63	16 20	17 42	1 5	13 30	11 73	2 87	0 58	8 74	18 1	14 50	10 66	4 69	3 17
1 56	6 39	9 75	10 42	2 25	4 23	12 36	19 8	16 81	5 6	8 27	13 77	15 42	17 59	11 6	0 52	18 96	14 51	7 24	3 22
11 32	6 77	3 2	16 67	18 49	8 56	5 18	1 52	2 94	15 22	9 4	4 1	17 14	7 93	13 95	14 47	10 1	12 87	0 22	19 23
13 28	5 9	12 11	18 61	9 32	14 3	7 98	11 4	3 93	10 29	15 16	2 46	0 73	1 56	19 18	17 33	16 93	6 63	4 46	8 55
3 10	16 35	18 66	9 5	19 91	7 41	15 14	8 46	5 68	4 21	17 82	10 5	6 61	2 57	1 74	11 85	14 35	13 59	0 3	12 95
6 4	5 1	1 72	7 55	4 30	16 3	15 31	10 94	3 2	17 49	14 22	9 42	2 86	18 14	13 34	12 21	19 71	11 91	0 17	8 35
11 66	1 54	3 12	6 12	16 34	17 45	18 26	0 37	9 58	19 7	14 98	2 47	13 71	10 47	5 56	8 18	12 35	7 73	4 1	15 95
10 38	9 10	16 63	2 19	5 58	6 33	4 26	15 76	3 55	7 24	0 73	17 64	13 4	1 39	14 26	8 59	12 55	18 46	11 39	19 89
3 85	14 7	11 26	16 77	6 33	18 41	0 69	12 43	4 92	15 83	8 87	1 45	5 70	9 25	17 10	19 11	10 57	7 60	13 40	2 12
2 81	10 69	4 17	0 43	17 88	9 17	8 54	14 93	18 2	5 25	11 41	13 7	12 71	3 4	15 38	16 26	7 5	19 71	6 44	1 71
4 21	5 78	12 83	11 77	6 39	9 16	13 94	0 76	19 66	10 8	14 31	18 21	15 31	7 45	3 73	1 15	2 92	17 19	16 26	8 76
19 99	5 81	18 68	14 9	10 51	17 58	11 7	4 54	7 61	1 65	8 9	9 90	12 51	3 71	13 14	15 82	6 24	16 98	0 64	2 86
13 15	17 7	15 78	19 70	0 48	16 99	3 23	9 18	11 23	8 37	5 82	1 28	12 22	10 58	2 2	4 64	6 55	7 21	14 92	18 32
13 99	9 20	19 20	15 64	16 68	14 17	0 63	1 34	5 75	12 94	17 83	8 36	4 20	7 29	10 9	11 19	2 2	3 33	6 78	18 38
12 45	6 83	0 47	18 96	9 70	13 75	1 18	17 48	2 2	16 83	4 57	3 90	15 57	7 92	5 16	10 33	19 91	8 38	11 42	14 77
2 68	9 1	7 49	10 54	4 30	6 40	14 27	12 13	1 83	0 9	5 65	11 93	13 48	16 42	3 48	8 77	17 74	15 27	18 1	19 59
8 51	13 61	5 10	4 75	18 11	15 60	1 88	7 46	19 61	0 77	9 14	17 88	2 19	11 20	6 28	10 51	12 54	3 85	14 39	16 96
12 25	14 7	11 20	4 87	18 19	0 95	5 11	13 57	19 59	15 78	17 81	6 19	3 32	9 38	7 95	16 85	1 18	10 14	2 62	8 27
9 80	11 80	17 56	4 39	0 3	5 97	2 44	19 11	1 11	7 59	13 48	18 46	12 57	8 23	6 4	15 89	14 42	16 49	10 3	3 91
8 91	0 23	7 74	19 73	12 46	3 57	6 58	17 56	10 2	9 73	11 62	18 61	5 20	15 46	13 48	2 81	14 96	1 11	4 81	16 64
3 9	6 76	4 48	18 84	9 64	8 23	12 16	16 85	1 53	15 58	19 77	5 51	7 35	13 25	10 59	17 83	2 26	0 85	11 68	14 72
2 5	9 31	8 43	13 58	4 37	17 24	5 27	10 2	3 3	6 32	11 33	15 99	12 59	7 98	18 86	14 56	16 83	19 11	1 5	0 93
13 79	6 3	16 24	15 2	0 89	17 84	14 70	8 96	2 53	5 62	19 52	11 24	10 33	1 82	18 5	4 50	7 8	9 4	3 65	12 13
6 7	8 14	11 7	5 26	9 33	15 4	18 72	13 59	7 32	0 92	16 81	12 16	1 84	2 12	14 87	10 1	19 54	17 17	3 54	4 11
12 58	19 53	15 14	13 74	1 27	10 8	17 96	6 48	2 18	0 40	8 44	14 16	9 11	4 19	11 1	18 38	3 7	7 95	16 96	5 39
0 80	2 36	5 17	17 98	7 33	8 45	11 74	19 93	18 68	4 90	6 46	9 54	10 78	13 30	14 34	3 47	1 77	16 41	15 65	12 65
17 38	4 4	15 29	13 22	14 47	3 54	16 76	12 93	10 35	5 42	18 8	2 97	8 12	19 60	6 17	9 61	11 45	1 75	7 56	0 70
11 81	9 45	16 30	15 22	17 9	1 21	2 47	13 14	5 6	18 8	19 52	14 30	10 75	4 61	3 9	0 16	7 30	12 48	6 14	8 75
5 16	13 98	11 33	3 60	17 35	6 28	16 3	0 99	2 26	9 64	12 96	1 95	18 9	10 63	8 69	15 86	19 12	14 97	7 9	4 81
6 99	7 94	8 41	17 62	15 2	0 65	12 15	14 34	3 94	4 59	16 93	18 39	1 61	13 25	5 96	10 15	9 17	19 97	11 22	2 62
6 49	0 48	14 57	16 68	10 87	2 66	4 70	15 27	1 45	3 42	17 33	5 80	19 62	9 73	13 65	7 50	18 54	8 61	11 94	12 78
14 26	5 59	2 32	12 64	15 33	9 43	0 96	6 62	11 58	8 2	17 7	3 82	1 92	4 75	13 45	10 10	19 27	16 60	7 1	18 20
10 85	3 62	17 89	2 30	1 14	15 24	9 83	0 43	16 2	18 10	5 33	8 69	4 37	14 79	13 49	19 10	6 91	11 55	7 15	12 70
0 5	13 7	17 98	4 30	15 5	7 10	2 40	6 42	16 15	18 2	19 18	14 1	5 8	10 61	8 18	11 17	3 1	12 64	1 82	9 23
18 49	4 59	0 9	14 12	5 28	16 87	9 95	19 6	7 73	13 60	12 26	2 98	10 34	6 10	1 35	11 6	8 58	3 76	17 91	15 95
17 33	8 1	14 99	3 89	18 21	10 47	9 17	5 89	7 97	2 88	16 11	11 74	15 32	1 63	12 58	19 29	13 92	6 40	0 35	4 52
14 16	5 90	8 72	10 97	19 44	9 71	3 14	4 61	1 30	6 14	11 35	7 83	17 27	0 3	12 68	13 11	18 3	2 68	15 17	16 57
17 16	12 23	16 74	11 61	9 17	2 55	7 12	19 84	5 60	13 85	10 15	8 85	1 41	18 91	6 52	4 83	3 5	14 91	15 77	0 77
10 15	3 6	6 25	8 90	1 82	5 4	16 33	2 53	12 10	13 65	19 75	4 89	9 39	18 13	7 47	0 73	14 60	15 81	17 46	11 44
13 11	7 69	10 44	1 46	4 80	11 79	8 2	19 83	2 50	6 71	15 11	12 54	5 77	3 10	9 2	16 57	18 32	0 98	14 20	17 71
2 37	1 92	19 17	0 82	5 83	18 53	17 6	16 3	10 96	4 80	9 29	15 2	7 22	14 82	6 47	12 46	13 75	3 96	8 43	11 54
18 42	2 17	19 12	3 58	4 23	9 67	17 43	11 10	13 3	10 51	5 33	14 24	7 59	6 29	8 61	15 25	1 85	16 36	12 62	0 48
6 43	1 84	9 26	18 41	3 95	8 47	4 46	15 64	17 75	5 9	16 71	0 55	19 58	12 6	10 3	2 3	11 84	14 43	7 53	13 5
