30	100
86 5	22 23	44 23	43 35	34 56	87 1	51 53	6 54	46 68	93 65	1 81	61 87	99 96	32 77	23 58	83 48	52 99	70 50	62 28	66 72	30 58	53 98	40 76	5 64	72 27	10 43	17 65	45 46	56 2	71 66	41 80	73 88	90 56	78 37	96 36	24 58	85 88	75 2	88 52	8 77	27 62	69 68	39 21	49 5	84 65	21 82	29 78	26 21	76 68	12 13	55 56	68 1	31 29	82 13	64 84	97 2	37 93	0 72	92 54	42 8	18 19	47 84	63 17	65 90	94 7	79 8	58 22	33 95	77 93	4 52	98 32	91 95	54 2	9 58	28 23	80 52	95 42	25 52	7 62	67 96	35 25	11 60	36 75	81 20	16 76	19 34	48 40	59 55	15 20	3 81	89 47	13 41	60 16	20 63	74 57	57 98	38 90	2 33	50 6	14 25
1 38	43 12	33 22	83 47	96 38	34 41	69 29	78 86	63 44	47 18	19 29	20 22	60 44	32 42	79 31	98 85	38 40	7 4	93 52	99 64	56 63	8 56	14 30	82 3	62 47	85 61	27 6	71 51	86 6	74 94	39 56	44 43	87 12	28 74	9 13	58 85	26 31	64 80	76 72	55 41	95 48	35 76	73 31	17 76	36 10	37 43	5 8	11 55	13 86	29 59	25 60	97 39	23 77	94 80	72 22	80 21	18 85	0 26	16 30	66 84	65 63	54 12	90 27	59 12	40 32	92 6	49 19	10 59	91 20	75 71	31 43	53 65	15 4	3 43	2 39	6 95	46 45	89 20	21 38	77 46	42 33	48 87	52 67	84 75	51 32	30 69	70 39	68 7	67 32	41 78	22 96	12 83	24 83	4 24	88 16	61 56	50 87	57 71	81 48	45 67
78 29	21 30	77 53	18 49	28 31	86 76	35 78	38 87	81 58	46 5	12 36	45 75	99 34	54 9	44 11	33 97	55 25	24 43	91 2	60 85	37 9	56 68	32 13	50 90	69 75	94 6	14 53	47 55	62 77	59 50	65 71	39 22	58 12	70 11	83 61	88 86	48 77	92 86	80 38	15 43	51 15	57 53	29 50	11 18	2 48	76 79	61 98	84 3	30 7	68 11	53 40	97 11	6 84	5 97	71 95	20 73	7 7	36 32	42 12	66 97	90 10	41 14	10 26	13 76	27 10	67 99	34 20	3 59	22 22	72 77	52 99	87 7	64 21	98 67	31 37	82 81	25 72	19 68	23 85	8 1	4 43	89 95	40 96	75 53	85 11	9 88	49 92	95 71	1 35	73 47	16 85	17 80	26 6	0 71	43 48	96 44	74 49	79 92	63 65	93 1
56 79	65 18	33 72	88 13	54 5	27 17	66 35	8 70	93 74	74 87	7 26	23 35	43 49	50 96	84 69	60 19	75 44	36 85	98 45	97 4	99 41	52 14	80 64	39 71	86 13	20 74	28 85	25 85	38 74	35 93	95 6	51 35	5 23	89 75	1 99	87 95	14 61	40 9	2 45	21 63	64 57	91 59	32 65	22 19	62 51	45 13	67 52	68 29	71 34	30 90	11 13	4 90	94 34	19 94	48 73	37 56	47 75	63 6	57 75	81 89	3 89	78 14	69 40	24 29	0 69	85 90	83 11	26 93	55 91	59 21	90 29	6 78	49 78	72 52	18 85	42 5	79 48	16 12	10 55	46 48	77 47	15 5	29 91	58 12	73 67	17 11	96 80	61 27	44 65	41 10	9 87	31 3	13 57	92 41	82 64	76 58	34 89	53 37	12 97	70 29
14 85	50 39	43 79	94 45	92 69	20 19	71 41	25 22	56 80	96 98	80 12	78 79	23 20	21 2	57 77	27 36	59 88	4 15	42 44	61 92	85 67	73 89	35 4	47 92	81 63	31 11	63 63	53 31	0 9	91 43	10 15	89 27	48 14	83 58	70 48	74 66	36 55	30 81	55 58	77 45	64 14	12 78	13 79	29 83	66 13	3 51	8 95	26 70	34 45	17 38	75 80	24 70	5 82	84 74	7 63	79 17	28 93	38 97	52 87	33 88	87 53	49 19	44 42	1 54	37 16	40 59	95 63	9 23	93 1	46 62	82 81	6 12	45 40	76 70	18 59	32 79	62 84	99 38	2 93	88 56	58 15	54 15	97 97	39 96	67 2	69 39	16 41	22 44	90 52	98 29	15 85	72 84	68 78	11 51	65 65	41 2	51 49	19 82	86 34	60 4
77 37	84 43	59 64	97 24	17 11	14 93	48 47	54 34	34 61	11 76	28 39	7 90	24 72	27 47	46 54	30 82	76 79	75 10	62 43	47 98	83 10	13 11	15 83	52 95	51 8	99 39	2 10	89 9	3 76	53 74	88 10	78 10	87 44	9 15	65 51	45 12	60 85	85 56	20 43	41 52	79 81	92 16	72 63	4 54	66 35	91 53	44 90	70 74	36 2	55 69	16 24	64 87	67 64	12 88	68 52	86 2	33 58	5 76	58 69	94 90	71 54	1 80	57 31	74 66	50 28	38 54	80 35	23 71	69 32	56 66	39 43	96 50	21 31	63 47	95 42	31 74	25 8	22 13	81 2	18 9	35 58	61 18	43 62	32 97	73 93	0 6	49 58	19 65	26 29	29 5	42 35	37 82	40 18	93 35	82 33	8 51	98 73	90 70	10 64	6 1
29 11	62 49	87 34	94 21	21 17	74 48	56 2	55 72	47 93	37 9	54 59	73 69	3 36	80 95	58 72	44 8	22 93	34 7	46 57	13 13	75 75	86 28	2 67	49 53	98 66	64 73	76 2	16 34	8 1	33 81	84 21	69 42	88 72	90 15	25 99	10 27	43 85	6 16	31 53	12 58	95 93	97 63	35 1	17 17	66 65	4 96	89 32	36 25	51 19	9 39	7 76	1 44	18 79	39 29	96 14	19 40	42 62	15 76	28 34	85 55	92 63	38 60	52 1	78 87	5 68	59 82	72 5	83 27	79 89	45 56	93 34	71 39	70 41	0 64	40 31	26 59	23 79	27 76	61 45	24 19	11 9	91 86	63 29	77 75	82 88	14 67	57 11	20 47	32 14	99 71	50 66	48 42	81 98	30 46	60 70	67 60	53 11	68 74	65 12	41 85
7 97	41 70	5 42	90 41	84 99	61 29	60 20	45 90	97 54	27 16	80 35	33 45	59 64	3 55	95 98	44 42	64 72	13 18	14 1	19 1	50 91	71 63	72 91	38 25	46 28	54 73	85 88	69 26	83 43	65 70	70 96	67 88	76 32	86 89	51 42	93 11	73 58	92 15	66 32	34 12	35 55	20 13	31 59	8 14	40 17	58 80	4 29	88 89	55 41	37 6	78 77	77 17	89 53	36 58	18 50	25 29	15 76	24 28	42 80	52 32	1 10	57 96	10 27	11 66	74 60	98 44	94 38	91 9	30 8	82 3	17 33	22 10	26 68	68 47	9 11	16 89	48 1	56 67	39 57	32 45	63 20	62 27	29 85	49 28	99 31	6 94	23 82	2 80	12 22	28 55	47 45	81 65	43 46	96 33	79 76	87 91	21 55	0 91	53 73	75 22
13 96	16 64	95 21	76 27	44 4	20 33	41 51	58 5	92 27	89 27	40 12	57 68	56 33	97 26	39 11	79 51	53 1	0 44	65 44	74 49	45 91	6 54	91 57	11 14	31 31	93 27	94 69	32 13	85 13	29 69	66 47	61 43	37 63	51 65	60 2	88 10	19 80	77 18	33 33	82 71	38 57	43 19	50 45	46 24	35 43	62 37	48 30	9 40	81 20	73 58	80 41	68 3	4 34	12 74	87 10	24 69	15 97	5 63	78 31	25 52	55 55	21 51	7 26	83 68	10 60	75 7	47 25	1 52	84 25	2 51	27 37	70 63	72 27	28 54	96 29	59 52	90 42	17 23	14 19	34 2	71 69	86 61	36 69	52 68	18 63	3 98	64 24	8 9	22 64	30 71	54 71	67 75	23 88	42 74	26 62	49 93	98 72	63 3	69 89	99 51
58 81	0 49	95 90	68 79	59 94	48 94	53 37	84 79	46 90	54 59	90 46	19 15	35 76	12 45	24 58	69 51	81 10	64 66	8 7	25 5	32 19	38 56	71 90	30 21	62 29	80 98	65 11	97 6	78 14	85 78	10 3	51 38	82 29	34 5	96 77	91 92	33 91	55 31	2 72	73 86	5 9	26 35	4 63	9 80	67 28	57 88	42 3	29 17	63 74	52 89	76 20	92 1	39 75	87 44	47 74	44 51	7 37	60 80	70 56	45 83	74 79	37 81	89 23	18 72	79 62	11 80	72 69	28 5	36 85	20 33	75 83	17 14	41 33	77 75	99 83	94 86	83 53	88 19	16 19	93 54	49 52	6 88	3 75	40 14	14 90	15 17	22 5	66 99	1 56	21 9	43 57	56 37	13 5	61 2	50 44	98 33	31 23	27 51	23 10	86 19
84 26	59 11	98 83	4 62	12 43	56 35	78 17	96 37	68 71	86 27	92 47	55 76	65 95	22 20	91 88	20 67	25 44	17 97	83 58	72 90	21 68	71 67	30 55	37 52	99 32	7 71	95 15	87 61	64 87	81 57	43 37	82 43	14 34	0 66	3 95	67 34	28 75	47 46	79 25	50 75	44 59	16 28	33 30	38 7	10 84	69 88	63 51	42 97	51 68	94 60	27 64	19 58	74 89	57 29	89 18	40 80	85 48	36 34	76 12	35 85	61 47	90 4	6 5	53 15	23 33	1 21	15 20	75 59	49 28	45 92	32 73	11 55	48 27	39 69	88 62	18 29	8 81	2 97	41 31	31 66	34 85	54 27	62 19	5 31	77 41	80 67	58 30	70 71	26 45	93 35	73 1	97 94	60 99	66 66	13 17	9 77	24 28	52 77	29 26	46 27
41 96	88 5	48 93	11 87	99 26	80 2	68 2	19 42	53 41	17 62	52 55	43 78	71 96	83 72	47 95	54 49	85 18	4 38	2 17	42 17	32 55	14 75	93 18	18 27	20 49	78 4	77 14	62 60	15 3	84 31	89 80	44 76	27 70	45 35	8 8	10 57	75 2	36 40	82 5	13 70	76 79	25 71	72 37	39 27	28 14	67 77	35 73	69 38	55 47	63 72	12 97	7 96	95 87	31 67	5 4	86 90	34 12	49 87	22 6	92 73	91 65	21 27	90 8	70 18	60 74	38 39	16 57	3 60	33 68	61 57	23 45	24 12	98 45	57 55	87 17	0 73	66 2	1 71	96 29	59 67	56 64	81 6	73 51	65 70	94 99	46 41	79 20	58 27	74 72	9 14	30 24	6 99	37 71	29 12	40 31	51 65	64 11	97 72	50 58	26 30
39 27	25 88	15 67	54 87	17 99	63 6	48 81	52 11	64 25	4 27	94 88	8 21	85 93	67 24	77 97	23 26	3 62	34 96	87 80	84 18	75 93	74 40	18 66	86 16	61 19	88 77	16 11	6 84	2 66	0 71	89 92	97 31	20 85	57 92	51 56	9 19	66 85	1 13	41 4	98 90	82 28	79 5	95 34	26 27	36 33	46 89	96 40	37 22	35 35	50 27	31 12	71 59	12 60	10 64	78 38	53 1	60 66	91 88	14 90	30 56	80 89	59 39	93 14	65 47	13 99	44 80	69 12	40 16	68 80	29 24	81 78	70 95	55 50	43 7	73 33	27 12	42 39	24 93	45 71	28 85	76 80	32 89	99 95	62 30	38 28	49 17	5 80	83 53	92 8	33 2	56 20	7 79	21 1	11 43	90 81	72 72	19 59	58 91	47 94	22 24
68 94	80 91	75 30	77 19	55 73	83 58	15 99	34 8	52 39	58 69	51 20	13 90	87 32	98 40	93 64	67 78	73 95	5 26	25 6	88 48	32 39	22 83	90 7	6 28	69 53	20 50	53 29	9 30	62 11	74 63	60 28	12 90	17 93	33 45	23 23	94 58	14 99	3 14	61 41	28 90	30 44	71 19	54 87	42 4	21 83	64 35	40 25	89 32	29 49	4 62	26 96	63 41	18 12	10 17	48 33	72 75	11 78	8 11	2 75	39 16	27 75	41 64	1 66	78 68	44 44	66 90	38 3	59 84	37 14	0 80	46 63	56 66	84 9	97 52	91 87	92 7	79 91	99 26	45 67	19 14	81 4	43 22	36 49	50 42	82 56	95 53	47 98	57 5	85 4	7 54	65 49	70 34	86 88	24 99	35 44	49 10	16 60	96 24	31 85	76 39
59 35	10 93	49 23	22 55	27 66	50 47	23 80	74 98	67 27	75 41	33 54	25 35	55 4	60 91	64 7	91 36	4 29	17 65	28 70	19 13	90 51	92 15	9 75	56 18	5 82	37 57	48 83	7 23	13 95	77 35	51 76	40 80	8 72	36 18	0 87	88 4	87 86	16 78	79 18	86 45	84 20	42 8	29 6	45 31	61 63	99 48	62 42	95 6	18 34	94 39	53 20	66 12	32 54	20 49	69 68	96 47	41 86	44 9	97 43	38 33	46 20	98 33	43 44	85 69	82 77	21 10	71 49	78 54	30 99	2 38	39 19	76 83	35 76	89 82	65 30	73 71	1 58	93 3	70 21	81 92	47 18	12 27	15 11	11 31	54 5	24 45	3 86	72 92	34 68	6 6	31 47	14 80	57 88	52 57	68 50	26 54	58 13	80 97	83 4	63 82
89 28	59 29	16 90	57 13	40 19	0 27	31 35	12 62	38 37	63 11	96 66	15 85	7 95	25 51	83 78	92 78	22 75	53 63	43 44	77 39	17 87	20 11	94 75	82 91	80 46	26 73	44 63	8 49	88 8	93 32	87 85	95 66	56 40	23 76	79 80	50 11	45 46	24 79	61 73	54 58	71 52	1 71	34 84	36 58	49 95	32 70	47 7	19 26	10 61	37 31	98 55	14 35	97 79	64 16	6 59	76 63	70 27	99 66	42 35	67 59	74 65	65 27	39 25	55 7	9 76	18 50	75 21	90 14	5 62	2 85	46 87	66 30	85 70	27 46	3 18	29 60	78 38	30 73	84 49	73 33	72 69	81 75	86 66	51 87	69 66	35 5	62 59	58 54	41 16	11 82	28 88	68 21	60 50	48 72	21 46	33 82	52 6	4 25	91 87	13 48
30 22	79 78	46 7	52 83	99 56	17 37	95 74	78 13	43 42	80 29	47 36	35 3	57 81	21 53	50 11	20 86	55 31	91 33	12 58	48 9	67 16	85 11	93 22	62 54	4 37	16 30	8 36	13 3	39 91	64 12	10 83	76 22	70 20	92 67	69 2	96 88	94 2	74 71	53 54	68 17	29 46	75 57	97 37	72 99	32 89	59 3	36 36	28 64	41 66	98 69	44 4	18 64	87 79	24 32	77 52	42 45	9 92	89 22	11 71	37 58	23 83	66 66	1 94	33 43	26 37	86 33	84 70	3 91	60 27	54 97	65 86	19 60	15 47	49 73	40 95	51 24	27 84	58 21	31 60	2 46	34 62	73 45	83 48	45 48	25 40	56 73	0 14	14 69	6 76	63 1	71 28	88 32	22 90	38 59	90 19	82 71	61 74	7 36	5 40	81 4
27 6	68 78	89 59	74 75	7 85	54 48	71 3	86 9	38 90	3 8	70 19	35 29	42 56	24 97	58 93	20 47	65 9	9 77	28 50	96 20	76 77	75 39	34 69	94 61	6 94	26 85	83 62	88 95	8 29	64 75	84 67	50 98	92 53	95 91	18 72	40 67	79 41	78 18	55 90	62 9	16 89	17 16	44 63	30 19	82 46	0 56	85 46	59 28	81 24	14 74	31 10	99 97	11 5	37 25	2 92	87 31	63 17	32 56	80 90	41 60	12 16	43 3	67 14	23 54	93 67	21 90	69 41	4 92	29 86	13 71	36 38	47 1	91 3	48 99	61 57	10 29	60 79	73 20	51 23	98 35	72 30	39 3	46 99	49 33	57 44	5 62	90 48	33 45	97 85	15 75	22 7	25 94	56 44	45 51	1 28	19 83	66 38	52 76	53 33	77 24
75 61	89 98	99 20	51 67	5 68	21 55	55 71	54 43	17 40	19 40	88 12	65 35	13 60	77 67	18 27	69 94	79 82	1 95	63 43	62 74	41 79	32 27	76 36	97 26	23 78	39 49	10 84	70 42	87 57	26 31	50 81	46 28	12 30	34 36	92 35	6 13	14 9	28 12	11 73	61 3	33 2	36 48	3 13	82 4	74 32	86 28	7 12	16 6	72 32	84 44	42 25	80 56	30 48	9 69	83 64	96 9	38 7	71 2	58 89	95 64	68 4	8 67	0 39	25 23	52 39	47 53	73 31	81 46	35 55	44 53	56 5	60 8	64 10	78 22	90 21	66 36	59 61	94 77	57 79	91 27	53 90	22 91	15 75	31 13	27 94	48 19	24 16	45 5	20 83	49 45	98 79	37 99	2 46	67 99	85 61	43 2	29 48	4 73	40 85	93 49
97 96	10 66	93 90	3 9	70 50	87 13	14 2	34 54	85 59	27 95	29 94	69 88	38 78	80 52	66 98	60 45	81 95	75 30	0 11	1 18	83 48	5 27	17 36	78 23	95 13	19 15	33 80	62 7	13 29	96 75	24 26	37 39	6 59	23 5	76 52	77 36	56 49	18 96	35 96	42 44	50 6	65 50	86 42	72 19	48 73	12 51	63 71	94 87	92 89	41 18	45 21	32 46	30 3	47 97	26 44	36 16	20 31	74 23	84 82	53 19	88 88	54 86	73 75	31 6	49 14	2 22	52 14	91 44	59 44	39 74	58 12	43 7	55 5	99 4	16 64	64 82	4 75	8 4	46 38	89 43	11 53	7 34	68 3	22 87	61 81	57 55	28 79	21 70	25 95	44 41	90 40	98 55	71 50	67 7	9 47	51 10	79 95	82 29	15 56	40 12
