60	100
77 51	85 26	21 76	72 94	63 38	65 84	32 34	75 37	71 74	78 1	84 81	6 6	9 11	31 52	93 74	15 61	39 43	87 7	0 51	46 3	5 99	58 27	70 22	51 7	56 44	12 50	22 17	11 27	44 4	18 51	30 98	80 8	8 84	4 91	19 69	54 81	48 83	82 63	94 40	92 82	33 91	76 95	35 7	68 87	73 97	96 81	42 75	89 53	49 95	2 54	25 3	43 12	53 18	40 50	88 95	13 77	7 93	60 84	67 24	86 46	24 98	98 57	59 80	52 14	3 59	95 56	83 74	14 7	69 11	62 48	66 24	29 80	17 92	41 29	45 74	50 44	61 62	34 45	91 29	81 24	97 12	36 14	57 4	23 85	74 70	1 28	10 21	27 91	55 63	79 93	37 81	99 85	20 24	64 46	26 44	47 18	28 90	90 22	38 93	16 1
22 21	13 51	1 28	45 68	68 86	69 35	56 7	38 53	59 52	4 12	43 37	41 76	83 61	35 11	71 61	48 20	91 13	55 53	37 55	14 31	40 96	64 33	29 84	23 85	33 66	30 91	51 48	79 75	5 49	24 86	84 33	77 13	9 79	81 32	87 63	19 32	70 99	62 87	28 54	20 4	16 69	2 22	88 82	53 30	75 26	11 85	58 45	32 82	86 56	90 73	74 95	65 22	17 66	61 66	72 56	57 39	47 82	15 57	49 46	92 14	96 4	60 31	25 29	26 88	21 58	31 25	18 5	36 45	50 70	7 17	39 27	89 67	95 35	66 73	82 61	8 90	63 38	85 53	6 89	12 59	97 37	76 89	67 85	94 30	73 55	54 89	10 73	34 50	27 44	78 47	0 41	80 42	44 2	3 13	98 33	99 16	93 16	52 58	46 79	42 57
32 92	3 90	10 17	26 38	46 18	28 22	84 92	55 21	12 93	56 55	59 78	5 73	61 91	47 14	49 6	98 55	8 40	91 10	97 19	87 3	37 72	81 96	22 97	68 21	60 71	4 76	92 72	16 62	14 19	45 37	44 31	51 61	23 73	83 40	15 93	13 80	36 37	0 92	57 4	72 62	24 39	40 57	33 66	41 23	50 59	78 10	9 61	85 37	43 51	39 45	93 99	53 57	20 27	80 51	89 18	90 28	19 70	73 87	27 13	94 92	29 21	86 30	99 87	76 34	62 98	69 78	11 54	30 45	75 22	77 16	88 75	58 70	70 37	65 93	95 91	67 30	2 49	79 54	18 90	1 87	82 19	34 35	52 77	42 89	64 60	66 73	31 85	48 57	96 46	25 88	54 63	6 24	63 29	74 12	71 1	21 83	7 84	38 72	35 53	17 64
8 1	83 64	32 72	28 68	99 84	27 37	67 61	29 68	97 99	25 67	60 67	66 41	15 87	90 5	94 62	4 21	22 71	61 42	1 94	3 10	40 37	30 52	88 72	86 35	24 28	11 24	0 13	64 74	75 29	87 80	69 48	62 93	58 50	51 55	49 89	17 37	53 25	84 8	43 29	46 73	45 6	54 46	79 68	2 82	34 36	78 80	57 29	91 97	98 2	70 95	89 77	6 7	39 82	56 63	21 92	93 89	81 96	38 61	35 30	71 77	74 45	82 33	59 57	16 43	5 30	36 39	23 55	13 19	85 53	26 59	55 36	37 47	52 84	77 77	76 76	18 1	96 7	12 76	65 28	48 2	7 68	95 46	47 66	41 61	33 15	9 1	50 46	80 30	42 13	72 61	92 65	14 76	68 8	73 17	10 39	44 58	31 39	20 11	63 36	19 68
9 92	18 78	90 52	21 61	97 60	24 18	2 99	72 64	76 56	56 88	5 5	78 94	14 95	12 32	22 59	86 89	20 50	25 18	84 1	61 27	8 27	26 81	71 56	7 33	96 2	1 89	27 53	64 45	30 95	49 11	4 2	54 16	41 56	46 25	85 32	29 67	91 69	73 47	38 29	83 76	15 24	48 77	32 61	81 53	66 27	33 34	43 77	92 76	19 13	98 46	89 94	75 36	36 12	88 47	62 56	65 40	82 75	40 31	52 17	99 64	95 79	94 63	77 15	68 59	42 35	60 83	51 89	70 28	23 16	79 85	55 65	87 46	34 49	53 22	0 38	35 7	44 52	47 67	69 43	74 36	16 90	67 96	57 54	31 42	45 7	17 38	28 1	39 98	63 84	93 89	37 24	59 49	50 59	80 99	3 6	10 59	6 59	13 84	58 29	11 73
87 93	11 64	10 42	89 56	58 32	29 6	14 71	83 33	5 6	54 32	84 97	3 35	74 42	55 50	44 67	39 8	97 47	8 15	68 50	0 43	90 65	73 25	42 2	62 85	30 24	72 68	1 5	36 83	51 18	65 36	69 22	48 96	7 96	96 84	57 52	61 11	22 73	12 97	45 71	92 76	31 63	59 61	64 4	50 62	47 93	24 50	43 33	80 40	19 19	75 24	16 58	88 96	70 46	79 38	63 44	9 39	91 80	21 21	17 87	34 68	41 23	60 62	38 33	98 44	18 28	28 34	81 38	23 61	20 47	4 96	33 95	27 99	85 13	95 44	67 63	99 47	82 60	46 96	32 27	66 80	94 98	13 41	52 46	15 10	76 85	93 2	26 59	49 37	35 1	78 72	37 51	40 38	53 61	6 59	56 62	71 91	77 58	2 95	25 35	86 59
71 42	85 86	61 92	18 95	27 98	41 99	40 22	26 85	74 70	8 11	91 79	82 1	11 24	23 29	93 8	56 30	58 94	99 60	39 41	60 80	22 36	77 99	57 86	78 40	31 81	69 67	81 38	7 63	47 90	53 59	33 46	79 2	92 21	30 36	5 46	52 71	89 7	80 75	24 87	37 80	94 52	62 60	14 33	54 84	97 94	19 66	17 79	84 98	96 56	72 69	95 82	1 50	25 76	10 95	3 14	46 47	2 17	6 69	28 2	44 79	68 86	55 16	64 72	83 18	35 54	34 6	0 28	48 57	67 67	76 76	45 4	21 78	36 13	38 44	65 16	15 12	42 43	49 81	32 75	9 42	13 15	51 66	12 33	50 71	66 31	59 63	86 68	88 33	63 10	20 9	43 13	87 23	75 59	4 84	90 97	70 41	73 19	29 64	98 69	16 78
14 66	87 49	69 88	36 3	54 70	82 21	88 93	17 89	44 22	25 78	26 8	92 44	76 95	89 48	62 37	3 34	98 80	9 16	77 89	59 12	55 65	94 72	56 6	27 80	58 94	35 86	63 60	74 95	10 99	95 98	12 66	51 44	34 79	40 91	7 39	81 42	31 81	75 45	61 64	48 61	8 57	83 14	49 98	96 60	39 65	43 67	29 51	66 53	90 33	46 81	0 51	32 72	71 50	79 65	41 52	30 49	93 47	22 40	68 1	15 50	18 67	78 80	37 76	20 98	99 63	4 50	64 75	33 13	13 72	47 20	86 99	1 17	70 21	84 18	73 55	38 74	24 6	67 56	72 28	23 79	19 14	50 14	85 82	21 20	97 40	91 95	42 59	52 3	80 42	5 6	57 89	60 55	2 29	28 11	6 87	11 86	53 87	45 28	16 15	65 17
24 57	61 21	15 75	96 89	90 16	64 52	12 39	66 99	40 4	78 22	87 63	99 76	19 58	70 75	83 21	69 47	35 71	57 36	75 51	88 86	62 19	1 55	93 23	30 45	22 93	81 22	94 89	95 43	16 23	20 32	26 53	25 84	91 12	41 57	55 43	48 75	67 65	80 78	84 70	43 67	65 62	71 70	42 84	8 12	32 59	7 78	13 35	33 83	11 34	34 84	47 78	31 61	27 68	72 65	50 57	5 57	45 45	85 96	79 68	98 28	51 51	74 15	68 77	58 15	92 87	38 51	6 2	9 20	37 67	52 54	0 77	76 84	36 20	39 95	49 39	60 41	59 29	18 9	2 53	56 11	54 46	10 80	21 56	82 80	28 96	23 31	3 22	17 96	73 48	63 92	46 24	4 2	44 40	53 98	89 32	86 8	29 92	97 38	77 68	14 13
18 56	65 63	17 42	57 88	13 67	62 8	15 66	69 16	81 6	14 30	46 26	38 3	92 58	88 28	20 62	1 78	41 50	37 76	50 57	86 3	94 82	40 62	5 46	63 45	75 80	16 86	52 3	56 48	43 92	85 66	9 7	60 79	66 99	22 74	95 80	79 19	61 56	11 47	28 42	64 58	83 22	87 74	91 26	29 60	47 6	44 40	98 61	70 3	34 19	42 8	31 8	71 58	84 49	55 82	21 41	27 20	72 31	26 90	24 83	67 38	93 71	58 2	48 55	39 32	82 20	12 33	99 41	54 84	33 79	73 9	89 65	96 4	3 60	6 51	4 66	90 38	74 11	59 6	36 84	7 52	0 61	30 99	32 40	35 63	77 91	25 67	76 8	80 19	53 7	2 5	68 8	8 25	97 90	45 25	78 55	49 55	10 76	19 30	51 67	23 77
33 59	84 37	69 31	27 44	64 50	98 23	74 93	25 86	55 20	65 74	42 64	20 26	99 45	14 46	78 96	56 44	62 97	41 40	93 72	30 72	83 57	52 59	4 53	49 46	46 16	24 91	7 1	36 66	70 19	9 77	15 13	35 57	50 94	67 49	79 67	47 82	26 82	95 89	1 49	22 3	32 85	45 53	8 70	38 78	51 35	96 86	89 29	17 15	97 67	23 64	66 69	63 42	37 54	60 36	29 15	85 97	90 89	88 30	77 50	10 22	86 83	48 52	18 42	76 49	54 76	0 39	31 20	91 6	59 69	39 96	80 66	53 6	73 41	82 6	44 62	81 49	21 85	16 28	72 55	13 86	68 11	6 71	43 29	92 48	5 8	75 88	87 99	34 86	61 51	71 34	19 62	57 23	40 18	58 54	2 7	28 15	12 59	94 98	3 56	11 29
14 18	84 48	31 76	39 73	93 89	18 89	90 33	2 25	68 29	60 76	81 66	89 13	54 79	71 85	36 5	35 53	73 39	26 23	91 37	41 9	33 99	12 89	50 47	25 91	21 62	69 4	80 55	0 78	40 81	38 99	85 33	67 86	77 91	34 28	52 61	42 84	24 4	82 9	66 16	55 36	99 34	45 92	74 13	37 36	27 65	17 31	79 78	30 78	75 37	56 25	44 34	3 27	15 20	94 74	16 94	53 2	32 72	62 31	76 30	72 39	57 74	87 20	88 43	8 31	96 95	9 66	23 20	13 67	95 19	63 34	97 18	46 40	19 53	6 55	47 78	11 70	1 73	83 48	29 52	70 29	58 56	5 85	28 75	78 87	10 55	22 37	98 57	48 58	64 35	7 33	86 57	43 33	49 81	61 41	4 52	20 66	65 99	51 40	92 64	59 39
52 14	48 64	31 73	16 43	7 13	47 87	28 98	62 67	30 72	96 46	87 76	23 52	70 74	59 1	45 69	55 44	76 36	19 50	60 78	50 90	89 87	25 36	61 25	93 62	14 60	94 79	4 68	80 38	5 37	66 73	15 5	53 30	20 83	38 3	69 9	49 44	0 32	90 5	99 67	88 42	44 42	43 96	18 88	97 36	72 28	81 29	26 14	92 75	17 38	63 17	39 77	82 47	42 81	34 66	13 9	56 16	24 24	83 64	98 43	73 8	78 53	54 52	68 43	71 83	58 32	86 34	95 77	74 7	11 93	75 25	79 79	10 81	6 98	21 23	57 83	27 80	2 69	9 63	12 3	67 42	85 62	35 49	22 86	51 22	33 91	46 2	77 43	37 65	3 60	8 3	40 35	64 31	65 48	91 6	32 17	29 41	1 87	84 30	36 69	41 99
38 76	66 25	31 22	29 39	91 77	64 36	13 46	78 16	77 86	39 62	15 56	82 45	30 29	73 97	60 24	8 97	14 58	80 53	3 7	45 56	70 85	75 46	16 90	93 94	98 36	5 17	21 16	11 18	52 25	36 19	62 43	51 99	32 76	18 60	17 63	87 70	63 17	96 20	12 8	1 61	65 44	27 93	88 84	22 76	90 41	58 54	42 82	56 14	55 59	43 6	37 56	23 70	10 48	83 90	76 67	2 57	9 24	33 81	19 38	50 59	24 86	89 79	68 6	95 44	85 3	0 54	7 43	48 43	72 18	28 54	74 62	53 75	86 50	40 15	34 74	57 5	69 14	79 77	71 53	46 94	49 37	6 73	67 75	92 98	25 14	41 92	4 4	35 5	44 96	54 6	20 51	99 79	94 69	61 46	47 79	84 7	26 33	81 82	59 72	97 83
87 15	48 20	21 87	85 85	38 91	3 26	7 83	77 92	90 19	18 23	89 90	59 53	99 7	47 31	55 65	4 7	10 75	15 16	64 87	22 38	76 69	13 32	24 48	53 3	95 35	58 30	62 63	50 72	5 75	74 84	61 38	63 66	43 45	39 10	98 12	1 3	56 8	84 82	81 35	26 23	17 70	97 10	96 91	32 80	23 54	19 66	52 15	31 26	49 50	37 13	8 89	29 67	41 41	20 70	79 77	36 62	72 3	54 59	30 52	93 33	69 18	88 93	60 51	73 73	68 97	33 30	14 11	91 60	71 60	44 30	51 37	70 68	27 91	57 94	11 92	12 25	86 16	2 26	65 73	66 45	83 19	45 34	9 90	35 22	75 67	46 1	6 67	40 78	78 23	67 76	92 24	28 89	42 84	82 57	94 97	34 93	80 60	25 11	0 67	16 35
47 6	21 74	67 21	40 7	24 11	18 54	41 68	9 96	78 60	45 23	79 97	38 49	19 56	44 77	53 36	32 20	13 46	2 13	15 49	64 64	28 37	7 7	63 15	55 23	25 34	90 92	39 28	50 60	96 1	0 15	54 59	71 9	70 33	95 91	66 29	22 20	35 3	92 89	60 13	73 2	86 1	12 54	33 88	91 97	48 83	72 11	84 74	87 51	58 18	8 46	37 63	49 16	10 95	14 15	6 70	1 55	43 62	69 87	94 58	62 93	31 26	4 3	51 81	99 28	82 56	3 93	59 45	26 19	76 22	46 32	81 43	98 32	75 98	52 41	16 79	80 50	77 21	68 15	93 83	42 18	88 20	5 88	23 77	11 77	36 54	85 25	34 53	56 82	20 59	17 41	29 87	89 88	27 19	65 6	83 85	97 59	57 58	74 38	61 39	30 6
40 86	61 10	0 70	96 54	50 85	90 49	43 9	66 23	3 36	77 51	24 50	70 66	74 30	9 89	14 85	81 67	29 44	71 97	72 83	7 11	80 80	99 15	31 70	38 48	67 78	79 79	62 75	22 87	19 44	51 62	55 21	37 55	36 87	13 53	86 1	60 57	95 98	39 94	47 37	56 61	64 2	30 19	15 39	27 15	65 47	6 87	4 80	2 32	88 75	17 36	46 54	57 31	32 58	73 80	84 14	75 35	26 95	25 90	68 46	45 68	63 29	12 47	48 8	20 19	23 74	85 32	52 60	42 89	69 70	87 73	78 16	11 18	92 14	59 85	58 19	34 49	33 10	53 92	49 31	21 80	41 60	97 61	91 79	76 49	35 54	28 36	89 6	18 17	83 55	82 91	44 32	5 22	8 26	54 61	1 87	93 57	16 71	98 82	10 91	94 97
2 1	0 27	88 83	78 59	9 97	73 49	85 39	3 30	98 80	69 74	94 57	70 43	23 92	80 13	21 44	22 69	37 62	48 3	52 46	92 11	75 47	43 27	1 31	13 21	67 60	61 7	99 33	46 34	4 59	12 66	39 68	59 79	55 54	44 18	26 69	77 18	74 13	51 93	25 30	14 69	50 32	71 12	20 2	54 36	63 37	27 14	58 65	16 54	87 69	11 74	82 88	79 21	95 11	90 60	72 6	81 87	53 15	40 27	76 75	45 52	8 42	31 79	65 93	86 13	42 39	29 53	60 1	5 67	64 43	33 77	62 58	83 8	6 55	96 79	32 36	41 64	19 66	15 17	18 78	30 33	7 94	89 5	49 40	34 84	57 70	35 31	68 44	24 89	66 89	10 80	36 53	56 84	97 38	93 6	84 18	47 78	28 68	38 37	17 81	91 39
91 47	74 32	66 1	97 45	95 61	25 41	17 73	18 58	73 25	79 54	27 6	32 93	94 21	26 55	50 71	33 22	20 52	2 52	6 21	42 84	71 14	60 80	55 54	29 38	41 5	54 31	65 24	68 48	77 6	14 18	51 18	76 33	35 85	4 80	8 70	62 38	38 67	81 42	93 35	40 17	52 32	1 60	0 73	30 80	10 87	69 87	82 84	56 46	86 91	75 95	89 69	80 26	61 31	9 62	31 55	7 22	22 66	37 55	83 60	5 34	96 3	67 67	34 83	90 83	85 98	15 98	87 62	36 98	57 6	98 29	47 53	13 31	70 2	49 8	88 62	48 38	53 77	11 96	19 99	16 46	64 92	12 82	39 62	99 22	63 27	24 60	28 56	72 1	45 86	3 46	46 82	59 29	78 48	23 21	92 91	58 50	21 72	84 23	44 50	43 22
27 90	83 89	88 87	2 95	20 19	58 91	32 94	28 95	60 18	19 9	52 83	18 56	49 77	0 8	94 90	74 58	6 2	59 75	10 72	42 79	91 38	39 84	24 59	92 24	41 65	15 81	95 95	66 97	96 7	75 48	99 81	34 66	36 24	64 84	30 15	69 41	71 65	45 49	31 71	97 76	50 18	43 93	56 50	37 31	38 72	93 76	17 68	35 4	22 22	70 43	87 23	84 50	98 11	1 78	79 54	61 44	14 59	21 51	23 55	5 36	7 5	46 25	73 96	12 36	57 11	48 13	55 24	86 26	78 11	89 78	90 51	33 17	29 43	68 36	85 3	26 99	40 85	80 9	67 69	77 82	13 75	25 99	81 60	63 2	47 29	16 51	54 7	72 43	11 9	51 84	9 36	3 32	8 40	53 4	76 20	62 41	82 82	65 96	44 76	4 39
75 63	93 71	61 36	31 42	32 45	43 2	1 69	92 76	72 15	89 58	33 51	25 75	74 24	50 71	47 59	11 84	85 87	12 33	56 75	5 46	10 16	88 45	52 63	24 14	29 6	98 82	4 31	6 47	21 99	70 45	84 80	3 77	62 26	39 88	53 32	7 6	65 48	13 28	8 10	67 87	77 90	27 55	63 34	14 86	76 12	60 35	82 79	41 38	55 7	40 4	64 51	97 39	79 97	20 86	81 51	78 23	9 42	80 53	0 23	48 37	54 51	95 56	49 8	42 67	37 50	69 77	57 74	91 47	2 65	99 89	26 13	16 98	45 67	83 85	66 12	51 99	36 98	86 86	15 31	18 63	87 91	38 32	23 95	19 89	90 77	17 6	28 30	68 32	96 59	94 7	35 58	46 57	22 62	73 75	30 82	71 76	34 47	44 14	58 10	59 45
14 90	79 57	65 9	87 45	99 15	36 6	20 50	66 62	29 55	17 79	88 89	68 48	75 52	24 97	90 89	83 36	96 15	55 81	32 65	49 55	72 62	33 77	7 29	23 63	9 76	71 21	54 23	1 49	69 54	85 17	27 94	89 88	16 27	47 40	84 95	12 33	38 84	61 94	70 44	42 48	53 87	78 42	40 54	57 20	86 27	58 80	93 23	22 3	11 10	2 8	28 90	19 16	6 84	98 76	60 11	30 50	44 13	62 81	73 91	25 29	52 14	8 97	94 93	95 30	26 48	43 81	51 30	50 8	39 64	97 64	82 93	46 8	5 8	45 70	92 5	0 82	18 10	10 76	41 81	3 40	91 30	15 16	34 58	80 77	4 49	48 89	21 67	77 62	63 97	37 30	64 25	76 79	56 28	67 43	59 22	35 60	31 76	74 86	13 28	81 42
71 42	47 62	10 74	40 96	42 53	9 33	96 43	69 99	59 70	6 70	21 80	53 42	78 61	3 36	13 37	95 35	60 98	85 65	17 30	94 34	66 81	68 73	77 74	99 69	93 28	49 10	28 70	0 96	56 83	14 23	7 70	54 88	32 89	44 44	30 14	22 63	91 13	11 90	23 60	88 18	8 90	38 32	72 72	75 85	82 88	52 29	18 52	25 7	63 15	46 26	57 99	51 11	43 4	74 91	27 45	29 44	4 28	31 75	45 13	33 28	73 91	37 21	35 83	98 97	64 12	84 23	5 93	67 25	34 32	80 56	24 58	97 28	61 87	16 30	86 17	50 29	79 5	65 15	41 84	48 57	15 94	26 15	1 12	2 28	87 44	55 11	76 43	81 50	89 75	70 68	83 64	90 94	12 92	39 53	62 14	20 89	36 62	92 82	58 46	19 72
