70	100
80 11	85 63	22 68	68 72	31 28	79 48	23 44	98 37	19 85	74 36	70 80	28 22	57 66	54 11	83 6	39 91	86 72	89 32	75 96	32 23	65 74	18 30	2 69	91 93	60 31	56 79	26 27	17 97	71 37	20 9	40 10	34 62	25 93	13 56	73 30	29 54	38 16	72 11	3 86	1 34	30 77	82 37	59 75	48 20	37 81	52 77	90 21	44 22	7 8	81 73	9 38	15 84	64 74	8 96	12 63	96 51	42 49	87 5	63 8	33 57	94 68	6 41	24 40	43 38	5 79	4 68	35 8	0 67	77 94	11 47	55 12	78 80	21 9	41 87	53 54	76 83	69 33	45 98	67 96	66 39	36 5	84 81	49 30	99 68	46 77	14 34	51 90	47 90	50 92	16 50	58 98	95 89	10 45	93 12	92 76	62 44	61 98	27 5	88 18	97 28
33 57	97 26	23 75	14 54	84 7	4 57	44 68	27 66	60 55	22 45	30 75	75 97	56 7	74 33	79 3	63 16	10 22	76 29	47 50	65 66	70 46	5 14	45 91	29 73	91 85	95 86	36 19	89 24	20 17	92 76	64 56	7 95	87 7	40 81	46 89	21 87	68 40	67 83	13 36	25 93	90 65	50 92	77 77	73 80	32 65	6 62	15 96	24 9	34 19	37 81	3 99	69 46	49 52	96 83	61 57	8 12	51 84	53 37	35 30	71 7	83 55	78 37	16 53	39 71	28 65	80 69	93 9	1 43	19 80	54 71	86 78	88 22	48 44	66 23	72 76	2 60	94 97	85 54	52 46	59 93	17 65	41 8	11 81	42 19	58 87	62 79	12 45	57 91	81 59	82 57	55 52	18 24	9 23	43 17	0 73	38 71	31 9	98 2	99 48	26 80
20 69	86 26	52 32	64 5	19 64	7 8	50 72	15 67	60 23	39 42	32 31	61 8	90 9	27 48	75 71	28 19	11 91	70 30	38 65	96 64	98 60	14 8	58 82	72 91	30 51	53 45	62 95	29 30	84 55	95 93	45 22	80 5	78 16	63 50	68 97	57 42	93 12	24 57	65 25	79 6	83 19	16 83	54 80	3 33	91 70	69 49	23 70	22 17	67 48	31 70	33 46	47 68	82 72	43 63	2 85	73 74	94 87	46 84	55 63	48 21	88 70	81 54	97 50	6 72	0 62	34 49	42 74	99 29	9 56	77 61	37 24	51 78	35 16	12 85	89 78	26 25	17 92	71 60	49 47	92 65	18 73	10 12	59 92	74 54	25 17	8 50	66 87	41 19	21 71	85 42	5 97	13 44	1 87	56 24	87 21	36 58	4 54	76 17	44 96	40 89
61 89	98 98	82 23	12 19	67 31	55 56	36 43	25 68	90 44	97 1	40 85	10 17	28 53	45 79	6 16	47 30	79 99	78 38	76 71	4 93	88 87	93 89	73 31	83 43	19 81	14 16	84 80	2 87	15 31	60 1	33 91	39 37	46 60	18 96	38 47	13 54	21 96	49 81	74 78	22 3	31 85	81 46	0 86	44 89	69 60	50 9	16 40	9 46	95 21	37 89	29 63	8 21	71 87	92 82	58 6	35 59	65 14	41 83	68 72	17 22	66 5	96 88	20 54	59 34	32 38	56 23	5 97	80 9	23 9	62 53	43 71	86 45	34 91	3 62	99 90	70 76	1 71	7 81	85 36	89 94	26 25	52 37	30 10	75 31	11 51	64 84	91 6	48 90	24 73	63 77	54 79	87 86	72 34	51 50	42 19	27 28	77 55	57 81	94 28	53 63
23 68	61 59	30 26	58 92	17 90	92 91	46 96	25 70	52 20	77 28	42 98	76 66	85 13	93 27	94 53	51 30	72 65	22 31	66 35	26 72	2 51	87 76	78 75	75 70	96 25	50 39	89 93	63 65	48 86	40 89	20 36	60 97	8 65	59 98	41 16	47 76	14 62	29 73	62 42	39 57	98 44	54 92	49 34	24 64	73 68	21 86	70 81	67 10	32 64	43 26	3 20	81 19	68 43	64 30	10 8	57 99	44 86	36 76	18 99	84 62	7 22	34 40	4 96	5 33	28 15	74 95	1 61	79 34	27 88	37 76	9 53	6 75	83 21	86 97	56 81	16 20	99 26	88 7	82 81	0 68	15 10	80 63	13 73	53 72	33 64	69 91	11 58	55 29	31 32	65 97	35 25	12 38	38 60	97 77	95 48	90 61	91 72	19 86	71 41	45 96
98 40	39 7	88 76	30 75	45 77	12 93	10 83	27 48	80 33	76 87	33 48	56 3	13 55	94 98	37 32	61 16	24 17	48 85	89 49	90 73	77 4	51 72	14 29	29 18	63 36	74 82	17 3	49 98	66 18	96 19	86 51	26 22	58 76	55 24	28 54	67 14	8 96	60 10	57 67	52 62	41 34	53 61	65 11	87 19	62 95	42 87	34 96	25 31	78 40	16 20	92 86	79 31	18 32	93 65	7 29	69 39	85 2	75 72	2 10	70 50	54 49	15 2	50 62	32 17	36 99	23 8	43 11	5 18	59 37	97 4	91 2	44 21	11 61	35 57	4 18	82 71	3 1	6 27	72 82	84 93	1 48	0 35	21 40	95 36	64 94	73 14	46 79	99 58	31 93	71 35	22 64	40 33	47 68	38 53	81 22	19 98	68 51	9 80	83 27	20 69
32 71	67 88	11 89	5 69	48 73	23 7	6 63	9 25	20 32	3 48	83 36	33 23	77 67	79 65	69 61	59 35	92 96	95 44	38 34	44 96	39 15	30 79	62 54	76 64	52 94	84 43	7 55	86 63	17 22	46 27	96 40	63 73	87 93	90 72	15 84	18 1	64 39	40 95	71 42	66 24	13 45	42 35	47 3	45 40	97 80	99 99	19 66	21 61	41 92	53 95	28 43	61 50	72 5	50 10	73 83	93 71	4 60	27 25	98 3	56 28	68 97	51 56	94 60	29 30	74 90	25 72	31 15	43 50	16 37	55 59	24 94	0 32	36 26	70 12	85 4	34 10	22 2	82 36	49 80	10 69	54 67	26 19	2 43	58 14	65 9	91 31	35 84	57 6	78 37	14 80	37 28	8 93	88 39	1 80	12 11	80 62	75 62	81 66	89 21	60 75
85 71	38 98	94 86	49 6	45 56	97 28	96 67	66 51	30 45	92 48	63 30	91 23	82 76	40 16	57 18	83 35	4 32	11 6	15 65	25 55	10 3	46 73	35 78	24 44	8 9	53 28	37 48	44 80	58 98	56 82	67 42	77 87	26 84	80 58	29 27	7 13	59 64	31 23	76 79	3 71	90 11	78 40	19 61	87 27	54 55	43 47	36 24	88 74	60 74	39 17	1 14	93 7	75 7	41 70	61 74	95 12	0 54	99 48	5 8	86 55	79 74	72 19	47 52	69 97	12 81	89 13	65 82	2 16	62 68	28 38	14 7	98 53	48 80	70 29	55 1	64 40	27 63	33 58	20 20	52 6	74 56	34 73	6 53	32 54	21 22	50 54	51 73	81 76	73 21	71 44	68 14	23 59	18 98	9 32	22 39	17 57	16 82	42 30	13 98	84 81
44 81	27 17	39 40	54 17	92 3	47 18	64 36	41 5	2 86	25 7	81 25	37 69	33 88	40 79	93 45	56 86	32 25	28 95	22 22	83 35	55 50	4 20	36 15	48 83	66 94	91 19	71 76	75 68	31 66	69 49	45 42	62 41	26 67	77 70	50 47	12 85	53 90	85 69	6 98	8 43	16 19	17 94	9 90	57 95	18 52	46 58	95 81	23 85	51 66	58 49	67 33	60 46	7 1	1 21	72 71	61 73	0 32	78 36	65 62	73 7	19 74	5 78	90 94	24 38	79 32	80 72	52 35	68 77	96 98	42 91	76 61	38 83	11 98	82 94	14 89	84 31	89 14	21 83	97 8	88 64	63 74	74 10	15 80	49 43	87 31	99 95	29 35	20 26	94 12	3 29	70 97	59 20	86 64	30 5	13 23	43 7	98 35	10 17	34 21	35 56
57 90	18 52	41 47	85 53	64 53	97 34	88 97	32 95	29 11	21 6	61 28	48 69	3 27	50 18	12 5	53 24	28 24	42 55	43 96	82 15	69 18	38 13	70 59	77 6	99 86	25 30	74 89	24 11	14 53	7 99	79 40	10 68	89 13	31 77	34 5	20 37	54 34	22 89	76 30	65 76	11 19	36 2	23 65	98 95	78 48	52 46	96 82	71 38	47 75	46 6	59 37	19 8	90 34	81 41	56 45	80 83	35 58	9 83	49 62	51 6	2 13	17 57	66 54	45 82	62 35	58 68	72 6	5 40	0 21	93 70	1 52	27 40	40 53	86 51	13 61	60 24	44 89	83 90	26 74	95 44	91 97	63 51	92 76	6 56	30 15	84 44	94 37	4 99	75 94	68 26	73 63	33 4	39 98	87 60	15 8	8 11	67 18	16 39	55 44	37 92
93 33	71 45	98 68	42 34	20 24	69 97	41 9	72 60	77 32	8 53	66 78	78 62	46 55	14 14	91 26	52 97	18 38	49 43	51 36	56 55	23 86	33 49	40 64	9 85	19 93	95 23	88 73	36 44	27 13	39 55	6 15	73 97	79 34	80 68	82 17	16 62	45 14	59 27	7 71	54 58	50 58	2 52	76 86	38 47	99 11	37 42	44 20	70 40	11 60	97 5	85 81	29 56	28 13	10 69	22 39	17 51	90 36	62 88	58 94	31 84	74 39	60 84	63 93	34 41	13 79	25 73	48 54	64 5	47 29	92 10	87 8	86 66	1 30	65 12	84 73	94 70	81 59	96 19	30 92	5 15	26 67	32 90	35 15	0 61	21 58	12 73	4 60	89 5	53 93	68 1	57 11	55 59	3 21	61 33	75 65	67 41	15 50	83 89	43 8	24 6
25 27	91 53	63 68	56 49	31 82	45 3	92 2	12 30	3 74	10 35	5 85	52 25	33 70	1 72	93 33	89 24	70 58	15 99	44 48	98 66	86 54	4 68	16 38	96 32	38 76	87 38	9 36	22 41	34 75	72 50	50 80	79 54	32 31	30 47	88 96	82 87	77 54	46 26	67 72	61 12	36 42	49 15	37 63	80 47	47 41	18 95	55 6	54 49	94 68	60 40	28 4	84 36	64 75	35 74	78 75	6 6	99 54	17 84	40 41	85 43	62 4	59 18	20 40	29 59	24 38	69 61	71 26	26 74	73 65	95 85	58 73	19 12	11 90	83 53	39 2	8 28	57 66	14 19	76 61	13 10	75 19	41 67	2 16	66 24	42 31	27 55	0 95	74 19	23 77	7 82	97 70	53 43	90 27	65 86	21 72	43 75	81 72	68 63	51 12	48 93
77 64	50 25	34 88	93 59	43 39	29 41	95 68	92 29	22 20	65 16	64 9	72 81	51 59	81 90	61 68	35 48	57 93	18 51	23 85	41 63	19 14	55 9	68 51	54 6	97 90	56 97	6 69	46 15	49 62	98 39	86 63	20 21	69 35	83 89	58 53	39 82	33 44	91 10	42 84	63 83	24 33	12 94	94 96	2 54	16 59	59 22	30 49	4 58	87 46	52 18	70 72	73 69	8 36	75 76	78 69	28 6	32 84	11 65	84 58	44 26	13 9	76 25	74 97	40 40	26 70	96 51	90 75	71 54	21 38	17 49	53 53	67 77	14 38	48 35	5 16	9 82	99 26	89 98	1 54	66 55	82 18	10 17	25 1	85 10	27 12	62 44	37 58	45 64	88 27	15 34	47 74	36 66	38 23	60 73	3 85	0 35	7 7	80 75	31 42	79 87
33 98	31 45	68 92	8 28	78 75	51 84	5 11	53 30	62 5	93 10	66 61	23 34	55 65	87 9	92 67	88 5	17 46	67 42	99 14	34 99	6 90	48 99	73 49	85 22	1 87	59 59	80 78	57 73	43 12	91 13	44 33	72 91	77 11	94 53	61 88	42 63	28 86	29 74	21 61	95 39	7 55	12 40	83 64	41 53	16 66	22 31	86 20	9 65	40 55	32 63	46 41	63 63	38 80	11 13	30 37	19 46	71 13	50 30	2 49	64 18	24 74	13 16	54 26	49 86	98 15	97 42	37 65	18 59	15 63	3 30	45 54	39 92	81 52	52 9	76 79	69 6	47 87	65 28	10 24	82 82	14 34	20 26	70 46	58 48	36 58	89 82	60 77	96 8	35 10	26 34	4 45	0 59	27 30	75 33	25 74	74 34	79 31	84 43	90 91	56 59
94 19	86 2	57 79	45 69	58 5	63 66	4 39	99 75	85 13	43 83	19 8	72 40	67 2	80 69	21 83	62 91	96 1	88 45	34 6	65 74	51 75	66 1	40 32	7 71	44 7	75 11	59 51	5 68	18 99	17 82	93 85	68 58	31 76	78 4	98 68	24 18	25 23	38 80	1 67	29 3	15 44	71 83	3 69	13 91	97 30	11 5	55 76	64 32	46 4	60 37	49 52	77 70	37 57	6 83	87 78	8 9	47 21	56 55	89 57	9 87	28 14	48 36	12 60	30 87	76 41	79 9	95 27	16 51	61 77	82 86	83 1	39 13	91 91	92 43	35 4	10 14	20 77	27 5	26 12	36 59	90 89	32 10	53 92	41 18	81 46	33 28	50 51	84 4	74 19	14 41	42 23	2 45	69 78	23 84	0 84	22 28	70 13	52 55	54 23	73 74
61 75	24 17	82 86	37 82	70 83	99 43	74 6	25 19	31 95	87 92	97 26	73 85	68 34	60 69	95 13	40 59	45 94	30 75	56 24	50 81	80 32	83 51	91 85	10 75	41 31	6 76	19 80	15 38	0 45	2 33	22 9	54 23	81 80	21 93	9 65	59 39	63 15	28 17	23 50	88 87	7 40	16 71	29 34	76 28	12 50	78 76	20 37	33 22	98 47	58 22	65 35	1 48	34 33	11 88	42 42	36 11	27 20	84 2	51 17	14 21	96 57	86 44	48 36	52 95	89 46	93 43	72 90	77 25	85 9	4 7	57 33	26 60	35 83	17 66	18 81	5 45	13 8	92 43	3 39	53 14	66 54	39 44	62 53	90 58	94 80	43 79	47 86	8 26	32 53	44 53	69 17	38 65	71 8	64 96	49 54	79 16	55 65	46 42	67 35	75 63
1 54	16 8	4 74	53 28	84 19	66 42	79 70	49 90	27 70	20 69	99 3	63 21	15 29	36 98	85 75	11 98	34 65	10 58	81 56	87 65	94 43	33 15	57 82	97 13	64 46	24 11	80 59	52 79	95 82	28 8	0 6	43 49	96 1	75 31	98 18	23 80	21 38	46 88	62 15	92 97	17 79	42 89	58 82	41 77	25 54	61 42	60 84	13 92	50 28	32 50	39 60	54 88	40 73	12 67	19 55	73 21	9 93	45 99	7 40	68 63	90 23	29 72	71 59	77 31	76 9	74 56	91 55	31 56	51 24	83 47	18 38	55 84	93 14	44 50	67 62	69 81	59 22	86 45	30 58	82 8	38 22	5 20	14 22	78 50	35 29	88 40	70 44	8 38	72 13	89 48	65 31	3 83	2 56	56 61	37 91	47 31	22 12	48 34	6 66	26 36
83 81	41 7	56 99	14 47	4 29	23 45	13 7	25 56	90 10	52 92	66 43	8 51	49 74	7 57	74 59	54 20	73 70	29 52	9 7	75 23	55 52	62 93	36 42	77 68	16 37	89 83	48 8	76 49	81 23	65 20	3 90	28 35	37 30	22 77	82 91	45 81	60 22	39 97	18 77	30 68	38 81	68 62	98 59	79 48	99 77	50 34	44 34	35 33	61 87	21 77	58 74	53 71	1 13	70 5	57 86	43 59	11 34	31 80	97 89	96 45	93 45	85 36	2 67	34 16	42 57	84 28	86 25	26 38	20 64	92 31	10 52	88 21	72 57	94 35	95 84	24 59	80 4	32 88	5 97	67 36	12 97	69 81	0 1	27 42	17 33	64 56	15 15	19 46	47 73	71 27	59 96	91 59	6 14	78 80	46 18	63 87	51 29	33 56	87 35	40 63
3 67	40 1	51 85	59 7	1 45	38 97	22 23	79 92	13 91	99 10	47 37	34 41	64 39	72 17	15 10	35 62	49 27	53 61	69 74	88 34	19 61	68 70	10 34	42 30	44 68	37 91	71 66	29 68	33 94	5 34	73 97	52 42	96 13	36 30	54 80	65 25	50 16	76 35	98 18	43 73	26 12	91 71	92 22	46 28	60 90	41 66	97 54	57 82	18 80	83 4	45 23	77 20	27 55	31 66	16 78	11 49	39 93	74 73	80 54	75 6	78 48	93 83	70 81	20 54	86 65	7 17	87 10	23 88	82 46	90 55	55 46	21 91	9 35	89 32	48 25	95 51	56 37	24 44	85 5	62 54	94 62	61 47	4 40	63 13	12 41	6 50	17 71	84 16	32 70	14 65	66 4	0 91	8 16	81 58	30 91	25 66	28 9	2 63	58 3	67 76
87 39	59 89	35 87	39 91	15 44	62 96	64 24	84 94	58 58	19 67	27 61	92 86	96 75	99 1	4 83	95 32	83 64	13 86	32 12	93 66	28 88	78 4	61 33	86 62	40 42	66 74	91 18	74 48	34 96	77 56	75 40	52 25	6 33	22 12	43 88	54 58	67 22	82 58	47 72	44 36	17 63	69 93	10 34	46 55	30 76	65 35	45 98	97 44	7 5	8 66	12 57	20 61	2 76	9 90	73 53	57 62	71 14	31 22	88 75	0 37	1 78	41 1	68 76	60 4	55 71	72 48	70 94	33 15	51 64	79 25	21 53	11 65	36 2	81 15	85 58	29 8	5 26	63 27	18 48	42 22	49 97	50 75	16 68	23 66	25 59	90 34	94 93	3 65	48 22	89 2	80 81	38 8	76 65	24 84	37 89	98 5	56 96	14 22	53 96	26 1
22 41	53 99	71 88	24 79	47 83	58 58	16 66	46 85	21 85	78 8	94 26	0 7	8 78	10 81	75 92	32 73	18 39	28 2	29 59	98 98	81 49	52 79	20 93	96 34	44 82	6 56	64 97	88 27	5 5	51 16	83 10	38 20	14 65	31 55	33 17	99 60	79 20	50 71	54 56	82 64	25 63	84 78	23 96	73 25	66 27	48 28	36 52	77 91	95 20	3 41	85 12	97 96	7 79	4 19	12 84	41 47	93 8	60 13	68 86	9 37	70 73	15 85	62 62	72 47	74 17	13 96	80 26	67 59	69 49	30 52	59 6	90 10	34 46	11 18	55 90	45 92	35 43	92 71	61 16	37 53	63 97	89 5	49 32	57 21	87 52	2 68	86 61	1 91	39 11	26 45	76 28	56 76	65 16	19 92	42 95	17 72	91 36	27 85	43 50	40 96
96 2	88 85	81 89	29 74	65 31	13 46	71 38	30 49	14 42	85 7	74 31	63 34	46 61	36 67	52 2	53 11	84 10	98 91	35 61	9 76	62 25	33 97	59 89	80 34	83 76	70 94	19 7	10 63	86 86	39 32	7 70	49 33	73 61	27 85	79 15	90 45	47 50	11 50	4 62	58 79	38 63	50 21	2 17	97 26	8 53	93 8	72 25	75 73	23 52	43 73	56 61	76 65	67 7	0 18	64 7	48 65	99 78	34 17	77 7	31 78	57 17	15 41	69 22	45 26	26 14	89 49	91 1	40 88	60 8	95 41	22 52	55 18	18 38	16 2	25 2	20 96	51 73	32 53	68 60	66 38	54 30	1 30	3 27	78 50	24 91	6 93	87 49	12 64	61 92	17 67	44 97	5 65	21 26	37 48	42 37	82 73	28 88	94 7	41 88	92 67
88 1	72 46	52 53	75 15	61 10	63 66	44 53	62 92	37 79	81 94	27 87	71 42	79 22	90 50	66 54	46 73	2 48	28 87	32 27	4 61	39 59	53 73	77 43	56 63	25 37	67 79	14 66	1 53	57 56	17 21	15 49	58 8	55 17	31 81	87 26	3 14	24 44	98 19	10 59	84 75	48 72	26 82	40 6	18 84	69 77	22 28	36 4	5 54	35 48	42 73	51 59	34 95	47 67	45 5	13 22	23 63	76 13	59 36	64 19	7 88	16 57	78 95	86 14	85 60	20 76	89 97	97 46	30 16	68 89	8 17	73 33	92 50	11 17	96 97	49 71	21 73	0 57	99 93	74 43	83 42	38 19	80 41	41 51	82 47	29 14	94 77	6 17	19 26	95 33	60 73	50 66	54 11	70 78	65 40	93 69	33 18	9 10	12 31	91 55	43 72
