70	100
3 21	66 12	10 30	9 48	73 77	77 6	36 59	41 98	17 64	93 58	1 73	95 1	67 45	96 73	83 60	26 33	50 59	61 73	44 32	69 94	90 25	29 17	30 66	92 2	91 50	70 46	21 6	64 88	6 15	94 54	31 3	19 97	20 93	12 84	27 44	97 88	76 65	38 88	24 82	60 19	7 93	51 7	46 53	4 10	15 29	85 73	47 14	33 14	62 24	0 14	74 29	75 43	72 10	40 21	87 94	13 40	65 84	55 34	53 93	88 17	56 83	68 62	25 42	5 99	18 1	48 77	22 48	99 7	52 70	32 75	2 62	37 22	39 36	35 79	78 31	89 26	11 23	45 5	86 3	82 47	23 42	98 5	58 41	71 53	42 4	63 37	79 37	84 98	16 15	59 23	54 21	80 33	28 15	43 5	49 36	14 18	81 34	8 80	34 99	57 67
25 38	19 38	98 70	82 92	64 90	45 4	77 14	14 29	0 18	36 16	8 25	89 65	46 60	99 91	70 45	72 44	28 40	76 43	56 81	26 94	48 51	3 74	90 77	35 52	17 35	10 61	15 47	39 15	38 75	43 45	63 21	41 84	32 1	92 72	9 37	52 81	60 30	7 20	16 93	44 42	54 23	6 9	27 37	95 37	96 9	80 10	78 19	85 41	51 75	24 36	57 54	21 65	87 87	23 8	53 80	81 81	42 35	66 79	37 31	30 1	5 6	93 9	2 24	65 74	88 16	50 54	12 57	13 54	58 17	71 59	61 39	33 60	59 6	83 9	91 25	73 27	4 80	49 27	11 25	55 30	75 84	34 5	47 91	62 72	67 97	29 33	97 16	22 37	1 6	69 48	79 78	20 85	31 51	40 34	94 73	18 68	84 29	74 24	68 88	86 25
70 15	53 91	13 37	62 37	60 58	17 40	28 97	36 41	66 9	86 10	3 49	1 80	48 21	33 83	78 94	83 37	10 37	42 20	89 24	37 95	25 64	6 65	67 45	39 57	87 17	82 18	64 34	99 27	45 77	7 82	68 54	94 31	2 13	8 23	85 88	51 89	21 25	69 7	59 23	38 83	63 7	19 43	49 24	75 34	11 4	4 45	88 42	73 56	84 72	98 9	5 9	80 49	41 73	96 85	46 64	91 19	32 2	34 62	12 48	20 71	79 32	43 7	14 59	47 4	76 12	23 70	26 68	61 21	24 69	57 78	27 20	95 14	97 74	30 76	29 37	71 35	77 86	92 40	58 90	72 63	0 20	31 77	9 35	81 21	16 40	15 64	22 77	18 96	40 9	56 75	93 69	55 69	65 82	52 8	90 57	50 27	44 1	74 44	54 79	35 9
2 57	74 57	52 81	94 40	31 99	48 77	70 13	68 49	33 7	20 62	5 80	30 77	36 63	96 83	23 26	60 90	24 88	22 59	73 61	56 94	46 28	39 68	72 9	61 36	14 29	40 31	28 86	84 30	63 39	49 8	10 67	47 9	34 40	67 76	62 32	97 51	81 5	18 65	69 85	11 59	83 6	54 52	4 15	77 12	17 10	3 38	99 45	80 19	65 59	12 5	9 82	7 39	43 96	45 53	6 61	95 22	25 53	35 68	16 88	57 69	55 81	79 97	76 4	44 60	75 19	42 86	87 55	21 40	15 7	8 10	27 99	53 23	88 18	59 10	37 45	51 57	85 72	0 61	29 17	93 99	66 64	86 78	13 22	38 16	82 90	78 77	1 90	41 60	71 4	92 40	26 15	89 40	90 19	58 28	91 75	32 69	64 76	19 2	98 54	50 39
17 71	7 65	36 60	1 74	91 37	16 80	9 52	48 67	85 5	72 74	53 29	75 12	45 16	33 43	23 36	73 5	8 94	67 55	19 28	64 44	13 61	58 59	30 33	95 33	43 69	97 56	35 92	4 36	6 54	47 49	12 13	99 20	77 59	21 2	3 25	0 10	37 46	39 29	68 25	61 38	50 36	81 80	42 12	25 61	86 75	80 18	38 23	89 91	32 41	87 38	98 10	92 43	56 91	20 29	2 13	83 84	90 17	82 87	14 92	22 93	31 86	49 35	26 2	79 61	52 16	18 89	24 55	70 44	57 77	51 60	62 24	27 57	66 48	10 48	93 49	46 78	34 74	60 31	84 9	88 56	69 15	59 34	71 23	40 16	94 40	5 80	15 46	74 45	55 24	54 38	96 61	44 41	76 9	78 15	29 5	41 33	11 8	63 54	65 56	28 83
98 90	44 67	41 38	13 19	78 31	15 21	26 14	36 98	77 3	53 69	9 94	69 94	6 71	49 17	88 2	92 76	47 22	68 3	85 42	57 13	81 94	50 20	90 80	94 84	84 47	67 61	31 98	7 36	58 74	32 74	22 23	1 46	79 80	87 47	76 98	89 92	24 22	83 61	65 63	62 98	74 4	60 43	93 88	52 68	2 83	19 27	33 16	42 98	72 55	56 20	82 82	46 68	8 65	27 66	29 59	99 69	70 84	91 63	51 70	66 22	11 63	35 89	10 99	59 88	16 61	3 58	20 7	5 39	18 92	23 1	0 96	48 97	39 70	38 26	61 29	63 22	80 33	97 27	55 43	43 75	45 16	54 56	40 69	21 87	73 14	12 13	28 8	71 88	64 81	96 91	95 5	75 15	30 56	86 6	25 32	37 73	4 99	17 2	14 45	34 82
5 43	69 32	82 23	9 70	42 18	11 9	34 83	4 18	64 84	52 1	88 38	36 61	33 61	47 63	53 61	81 62	16 89	35 22	22 55	44 12	2 34	66 90	45 47	40 71	26 49	67 19	10 77	39 52	17 42	74 51	54 40	57 47	79 95	90 91	59 35	89 52	72 82	28 48	65 35	83 29	96 15	24 91	38 8	20 80	86 31	14 25	7 64	15 23	94 82	21 38	56 23	43 92	80 17	13 34	76 12	29 43	58 40	73 92	85 28	63 12	70 21	37 22	84 13	97 37	93 14	41 19	32 13	95 78	25 27	78 64	30 26	91 86	60 68	8 86	19 11	55 83	50 91	62 45	31 88	68 95	0 25	71 43	48 19	46 1	18 97	49 3	23 20	3 42	92 7	87 70	98 95	77 85	6 27	75 99	12 14	51 11	99 88	1 76	61 65	27 39
2 36	28 96	76 53	92 51	23 66	22 25	90 63	24 41	72 57	44 82	40 31	97 93	94 91	32 51	68 45	18 69	11 21	34 27	60 67	4 99	30 13	69 66	79 71	70 51	43 76	73 3	29 96	50 69	1 88	93 6	83 67	55 17	86 94	38 51	75 29	91 34	81 63	65 55	21 10	52 91	87 63	67 97	9 48	31 23	47 46	78 38	88 72	63 81	49 44	35 40	20 94	36 15	48 81	33 94	0 15	8 92	6 80	89 67	71 83	74 55	5 84	3 1	19 52	46 5	84 67	10 78	15 16	45 16	98 45	57 80	53 70	14 88	99 64	59 72	12 49	96 31	85 42	66 66	64 89	62 78	37 21	7 97	58 36	27 85	80 72	25 10	13 87	51 85	95 10	56 66	16 15	82 3	26 62	54 86	42 2	61 37	17 97	41 19	77 98	39 80
68 66	57 97	23 25	77 97	7 81	24 17	42 76	82 75	29 51	75 69	37 68	86 1	51 31	45 29	99 24	97 40	65 73	67 42	61 77	31 96	35 69	72 81	1 51	19 72	22 81	40 52	69 41	10 8	15 15	58 76	83 30	46 69	13 90	0 30	8 78	66 29	56 78	18 6	74 49	44 29	34 13	53 27	49 67	47 21	12 76	52 20	28 32	5 97	36 23	98 11	43 75	2 4	41 31	11 98	17 34	94 28	62 50	3 11	20 27	91 67	79 37	6 76	14 52	33 59	32 92	26 90	50 66	76 54	48 3	54 93	70 62	78 85	80 62	93 22	60 7	21 24	90 54	9 38	30 74	63 60	4 57	87 82	59 97	16 89	55 85	88 10	39 35	71 63	96 81	84 83	38 1	89 70	64 34	81 31	73 83	27 55	85 14	95 61	25 89	92 66
27 82	55 4	77 94	2 2	24 40	5 54	62 36	83 48	13 30	97 83	42 4	59 62	52 20	15 47	36 53	79 51	25 34	88 95	14 66	16 80	19 86	33 82	98 89	54 50	32 56	10 74	18 39	72 48	50 33	73 45	26 37	35 40	53 25	64 1	38 99	86 20	99 70	40 57	4 82	68 32	93 56	71 86	28 24	12 99	49 67	94 47	47 87	56 86	44 60	60 86	43 66	67 97	39 36	92 39	78 11	7 64	61 4	76 92	84 36	85 59	91 87	31 1	65 38	0 18	80 43	74 80	57 97	69 63	30 81	58 9	29 77	45 65	17 75	89 68	48 89	9 79	46 72	66 92	96 90	75 19	21 61	20 70	8 40	51 71	11 64	63 27	87 25	37 39	90 37	81 88	23 47	70 19	82 81	3 88	95 48	1 93	6 62	22 71	41 89	34 85
62 83	99 21	4 12	60 19	32 51	56 6	70 42	41 30	7 56	92 35	98 82	81 35	45 39	73 47	93 70	28 66	3 79	79 16	33 93	8 11	61 98	94 6	43 59	54 62	12 97	85 76	5 7	65 18	50 17	40 42	67 72	74 42	38 20	24 72	46 56	10 98	19 2	57 20	53 8	49 36	30 25	39 19	34 93	58 83	63 52	0 96	26 28	64 85	1 85	88 44	86 91	75 25	48 9	42 72	36 53	87 18	91 72	68 73	25 71	37 12	55 72	22 43	52 88	16 95	31 46	97 13	71 40	69 70	15 24	47 5	96 73	78 73	20 19	59 77	27 38	23 35	9 41	80 12	11 6	51 31	17 21	72 47	66 13	21 37	13 64	83 66	76 60	29 19	44 13	77 35	18 91	84 59	2 11	14 75	35 18	82 13	90 22	6 57	89 68	95 58
41 89	98 72	53 19	56 58	43 16	66 61	24 18	6 76	14 12	52 67	50 61	2 57	67 85	69 71	46 88	47 39	16 40	70 24	20 41	34 20	38 78	15 87	51 63	65 42	78 47	91 73	88 56	55 13	86 24	40 18	35 75	61 91	30 30	62 28	22 99	3 67	92 44	77 53	82 32	27 93	94 64	87 55	18 65	49 62	90 22	99 41	59 92	19 1	60 59	96 69	68 14	93 38	97 46	54 61	32 24	21 67	11 19	89 85	76 19	1 63	37 88	95 61	12 12	63 44	79 93	5 81	71 45	17 36	72 8	74 9	25 90	29 49	26 37	39 17	57 56	80 29	4 70	13 23	42 37	31 12	9 65	0 57	75 69	48 5	58 83	81 58	73 5	23 52	7 94	64 20	84 23	36 11	83 55	28 44	44 92	85 51	10 21	8 63	33 22	45 97
95 90	22 83	47 14	31 9	46 87	45 89	78 51	15 38	92 79	13 64	99 45	89 31	52 22	84 77	8 29	64 16	96 41	6 16	29 81	33 47	90 71	23 7	53 84	80 42	17 34	20 11	57 27	50 45	61 67	16 57	27 58	9 82	63 42	40 22	51 50	87 95	76 59	2 82	56 62	18 24	0 73	83 93	97 89	49 18	3 38	42 61	60 89	81 6	59 47	36 66	41 19	21 43	25 69	67 91	69 86	70 46	10 26	37 67	88 15	68 40	75 89	55 16	48 69	79 62	1 98	65 93	4 51	14 88	44 10	72 54	28 38	94 64	11 81	98 56	62 54	86 49	58 52	39 91	7 20	71 73	35 69	43 12	38 94	30 77	74 93	82 33	77 16	32 10	5 25	91 84	66 9	93 22	19 62	73 14	26 44	12 71	34 22	24 55	85 14	54 29
69 81	10 4	25 4	17 45	8 68	12 51	41 72	99 91	52 42	5 36	27 1	24 91	47 25	16 87	83 47	37 45	65 67	23 5	18 83	73 76	58 53	85 42	4 34	84 42	19 11	30 17	21 65	38 8	74 71	49 82	26 43	31 26	29 13	67 42	2 91	72 43	28 25	61 60	86 12	81 24	89 37	53 38	98 54	42 15	92 67	50 2	91 95	54 16	93 59	62 46	82 6	40 8	36 61	76 13	46 26	13 61	75 61	45 8	15 79	6 58	0 2	64 11	96 11	51 36	11 66	88 87	80 57	90 60	70 5	34 68	66 99	3 12	77 46	63 12	35 48	94 65	60 28	56 72	71 63	87 31	32 18	1 81	59 31	68 86	9 68	20 45	44 90	79 79	22 92	7 60	43 63	95 92	33 71	39 54	48 25	78 33	55 94	97 49	57 56	14 57
60 85	58 48	65 86	75 89	23 7	99 28	68 40	46 8	50 11	80 21	61 20	53 62	72 57	43 62	93 92	62 71	97 2	4 12	64 47	42 25	49 17	33 29	67 12	47 7	71 94	54 44	88 28	86 81	45 47	51 40	83 50	21 56	11 68	22 67	18 15	76 98	63 72	16 1	8 48	5 56	12 94	20 90	89 11	84 7	48 57	90 24	52 76	24 6	3 73	37 15	98 5	27 25	31 29	95 87	44 37	40 98	9 75	17 63	35 4	87 54	19 25	34 33	1 42	92 23	56 92	38 83	10 72	73 82	96 32	2 5	66 68	82 44	7 31	91 77	36 99	29 81	6 52	41 98	79 38	70 62	15 2	78 78	74 24	14 95	39 89	28 54	30 21	94 87	0 64	13 96	69 57	59 25	32 23	77 46	25 4	81 64	57 10	55 36	26 89	85 17
88 39	79 67	66 65	73 4	89 28	87 62	22 17	97 24	61 82	1 2	67 45	2 95	23 4	57 97	10 40	82 43	58 19	48 62	25 71	56 11	80 98	77 43	7 42	34 35	99 44	16 71	74 69	60 6	31 65	71 72	93 32	75 44	32 11	27 81	91 2	94 8	41 79	46 32	54 7	9 41	0 44	84 81	69 85	78 66	51 36	4 29	62 19	95 79	47 11	18 97	55 12	59 82	17 37	12 79	19 78	5 40	76 49	28 41	24 55	37 93	86 16	45 92	20 10	33 65	3 50	49 48	65 38	53 14	40 70	14 58	26 99	72 79	98 45	96 61	30 77	85 67	68 51	81 86	29 69	52 51	63 45	21 70	36 37	38 20	44 98	15 47	43 1	64 67	11 6	8 70	42 83	6 38	70 3	83 81	39 46	90 73	92 15	35 97	50 87	13 92
28 22	96 49	81 11	27 32	52 52	64 64	63 26	8 87	95 95	17 66	6 21	57 94	49 82	93 35	75 3	43 52	78 6	87 86	21 67	4 54	14 75	37 67	29 15	84 42	10 65	41 5	32 80	56 61	48 59	26 30	19 23	82 46	40 4	15 92	13 87	58 11	16 64	2 99	3 2	69 77	94 93	73 85	36 8	9 76	79 75	71 91	99 21	70 34	65 37	46 6	18 29	42 30	5 82	55 25	34 71	22 97	38 47	53 42	39 48	80 59	66 68	89 47	74 60	83 92	60 55	92 83	12 82	59 82	47 74	62 48	72 15	91 6	45 67	90 76	85 69	50 3	97 98	30 58	86 53	67 23	61 11	88 8	11 28	35 39	25 25	76 45	44 53	54 18	24 96	0 87	1 43	23 11	68 75	7 86	33 47	51 29	20 62	98 54	77 10	31 42
26 5	71 74	44 17	81 51	36 44	56 88	40 98	25 11	22 56	39 59	33 27	61 36	46 67	6 93	37 66	62 12	21 91	51 61	15 54	91 9	12 6	5 98	73 28	10 12	86 17	97 43	7 45	42 42	83 43	30 82	89 32	59 60	92 20	65 23	3 92	28 42	24 71	94 51	88 81	43 82	68 35	69 53	19 38	38 5	64 57	76 28	20 97	96 39	29 33	78 59	50 61	1 79	9 24	47 3	60 77	82 29	32 67	17 63	18 19	27 33	14 99	48 85	99 8	16 84	84 82	23 63	11 1	79 93	0 40	70 21	54 31	98 17	75 96	55 8	63 29	87 54	95 70	57 41	85 63	4 14	53 66	80 57	72 9	52 71	77 20	34 49	2 48	58 75	90 7	35 42	31 7	93 87	8 28	66 4	74 21	67 28	13 77	49 73	41 96	45 39
13 9	95 82	11 90	86 77	79 74	5 60	50 45	73 73	54 19	24 91	18 3	84 31	26 71	67 15	98 22	71 61	78 46	85 79	22 40	4 18	0 66	49 91	72 48	74 79	46 37	59 74	2 31	34 15	48 41	88 86	6 91	32 78	41 96	58 71	43 77	8 17	92 23	17 71	89 60	7 97	99 5	66 52	82 47	53 33	70 23	69 38	20 34	36 25	42 48	97 92	16 9	28 80	15 33	56 29	52 42	27 92	94 60	64 51	31 85	61 97	96 93	3 32	21 43	9 78	1 64	10 76	38 59	51 69	39 22	35 68	62 31	37 19	23 25	25 36	33 72	12 5	63 29	47 73	80 59	45 32	65 69	81 85	91 43	40 98	44 67	60 4	93 63	90 6	19 74	14 93	83 50	55 33	68 64	75 8	76 83	57 96	29 48	87 23	30 87	77 4
46 64	98 93	99 96	86 20	89 3	57 6	39 54	83 33	18 13	41 71	34 54	42 9	1 19	85 96	68 36	10 61	71 93	6 2	80 28	4 32	25 81	31 83	21 49	75 5	55 28	64 55	60 1	51 17	74 79	14 42	62 61	30 12	37 66	38 71	0 19	45 60	2 44	33 58	35 6	79 81	97 90	56 41	53 29	43 9	58 53	29 9	96 47	19 66	93 98	54 70	11 61	15 55	17 30	81 82	7 93	90 14	94 99	32 26	61 8	82 40	44 5	95 83	12 17	26 46	28 72	9 35	50 8	36 54	49 97	65 25	52 59	5 62	24 52	88 78	16 5	20 30	8 56	47 90	73 17	59 25	69 31	27 34	78 18	22 59	92 57	23 25	87 50	13 21	76 11	66 11	3 41	70 93	91 66	67 76	48 46	77 76	40 50	84 23	63 11	72 92
62 39	68 18	48 36	65 20	9 78	37 37	79 89	53 52	93 80	2 96	39 18	38 50	47 84	96 33	61 38	84 49	13 66	90 91	50 66	98 52	19 76	80 47	63 80	75 22	27 91	26 5	6 7	34 87	40 87	31 21	91 1	60 48	44 29	83 73	8 23	97 42	30 22	77 65	73 93	86 45	28 74	5 65	55 59	51 14	95 2	52 45	89 95	71 77	17 90	70 42	94 17	54 75	3 63	16 82	85 14	41 65	56 61	99 93	22 10	88 14	46 69	74 71	4 21	14 53	36 56	78 25	35 70	66 82	24 67	49 10	33 4	57 41	11 46	18 42	87 8	81 33	43 25	10 29	45 96	15 94	92 14	29 49	76 67	42 44	7 71	59 31	0 45	25 37	1 73	69 82	20 52	58 71	72 37	64 50	67 52	21 89	23 33	12 24	82 43	32 79
31 62	3 17	90 45	91 72	23 64	9 89	77 4	61 17	6 83	13 82	24 88	56 12	30 94	28 94	79 30	97 2	14 44	96 56	51 42	27 80	99 15	34 47	63 54	47 94	25 90	32 63	19 53	73 8	86 27	0 60	10 63	58 96	76 73	26 4	35 1	2 62	62 81	65 4	68 27	84 89	5 1	15 12	12 44	4 93	41 37	72 84	74 37	98 44	78 98	40 80	64 3	59 52	82 39	21 88	33 40	53 57	55 16	49 27	67 89	18 63	94 74	54 32	66 65	87 28	88 96	17 51	75 96	39 58	52 88	42 26	44 1	48 90	20 56	85 57	22 24	38 73	45 39	89 86	11 63	7 87	60 73	80 22	37 18	50 54	71 64	69 10	95 50	81 79	70 30	46 28	83 74	57 51	43 70	36 39	92 27	16 31	29 58	93 77	1 7	8 59
68 18	3 1	51 59	22 38	24 49	0 16	16 95	25 38	90 13	86 1	40 7	99 24	28 94	9 81	13 88	5 47	94 20	31 44	64 51	49 35	55 40	59 68	70 59	21 28	14 67	73 57	34 6	87 54	1 58	41 49	11 1	58 3	42 48	23 47	17 35	91 23	61 43	82 97	80 20	69 38	36 18	97 91	48 50	95 19	7 70	12 85	98 93	52 68	77 97	83 76	43 13	84 67	27 41	89 33	67 10	60 47	20 16	6 68	37 3	85 31	81 17	63 29	54 19	26 79	78 93	96 25	56 34	76 32	39 88	33 50	2 82	4 27	19 12	65 77	15 31	66 6	30 23	10 82	88 95	71 78	75 65	57 61	72 33	50 90	45 23	44 40	8 83	32 85	35 39	74 60	29 92	79 66	46 46	92 4	47 49	53 3	62 96	93 30	18 16	38 91
