100	20
8 71	15 31	0 36	2 54	1 83	12 94	6 7	11 12	14 19	7 63	4 26	19 23	17 77	18 15	3 28	10 60	13 32	16 92	9 18	5 69
1 80	19 32	3 74	8 33	4 2	5 13	11 90	9 64	12 75	10 31	13 7	0 53	16 4	7 45	17 34	14 36	15 16	6 89	2 61	18 31
4 73	12 95	16 36	15 91	18 48	7 82	13 30	6 48	3 91	5 37	8 34	0 24	1 50	2 63	10 58	19 19	17 32	11 60	9 26	14 89
11 13	0 46	3 14	16 44	2 36	6 63	19 87	18 98	1 1	7 16	8 6	5 68	14 32	17 59	10 42	12 30	13 13	9 80	4 28	15 36
15 45	19 61	16 86	0 96	17 18	1 7	11 38	7 56	6 55	18 34	10 18	4 6	12 92	9 62	2 67	14 45	13 44	3 4	5 7	8 89
9 46	0 82	18 88	12 69	6 49	4 24	15 35	3 54	16 33	2 36	19 45	10 67	17 83	11 80	7 92	8 80	13 88	1 8	14 68	5 30
13 20	0 93	12 22	7 42	11 37	14 39	1 59	5 10	15 10	19 37	18 87	9 50	4 98	17 72	3 58	8 79	2 81	6 10	16 25	10 40
11 81	13 76	9 25	0 41	8 15	15 21	7 76	5 2	1 14	16 74	12 56	18 29	19 70	4 28	14 84	2 93	10 80	17 31	6 89	3 75
6 30	8 3	15 63	10 97	5 93	9 15	13 33	12 67	7 96	17 29	2 26	1 19	0 48	14 91	16 69	19 38	11 94	4 81	3 63	18 66
10 70	7 74	16 38	11 54	4 82	12 66	5 21	17 61	19 56	13 54	8 64	14 24	2 99	0 14	9 95	1 74	15 62	6 87	18 56	3 83
14 6	9 10	0 71	6 15	15 70	10 31	19 78	2 93	13 28	18 60	8 15	1 79	7 87	16 54	11 25	12 6	5 72	3 86	17 11	4 86
14 48	12 64	19 59	18 74	3 54	17 82	6 34	11 61	8 6	7 55	5 88	15 11	1 17	13 73	9 4	2 24	16 47	0 13	4 65	10 78
16 20	1 94	14 59	3 66	12 37	4 49	6 90	9 84	15 63	7 62	5 50	10 82	0 50	19 82	11 73	13 85	18 49	2 40	8 49	17 37
2 98	5 40	8 48	7 35	15 97	16 76	19 36	0 78	12 93	11 85	3 16	13 74	1 13	18 23	17 74	9 13	10 81	6 22	14 4	4 30
12 51	19 94	10 17	13 1	5 4	11 8	16 21	14 94	6 89	18 21	9 99	2 92	3 99	17 10	1 29	15 65	0 43	7 51	8 57	4 30
2 54	19 56	16 5	5 81	17 29	4 37	9 15	13 45	18 55	15 63	8 38	7 44	14 69	10 28	1 53	3 46	12 43	0 62	6 15	11 43
0 96	9 80	8 38	2 8	18 35	13 71	3 89	7 2	11 99	12 74	10 14	1 90	4 79	15 60	17 55	5 83	16 32	6 92	19 33	14 32
16 43	2 91	7 3	0 67	17 54	8 35	15 5	6 50	18 97	5 48	10 38	13 48	9 80	1 56	12 58	14 8	19 98	3 62	11 90	4 83
17 74	19 57	11 42	0 93	1 99	14 78	13 96	2 94	18 29	12 45	16 91	7 78	9 38	5 81	15 48	8 56	4 50	6 90	10 43	3 27
15 98	2 44	5 28	19 40	4 42	14 72	0 13	9 24	11 31	3 63	7 68	16 82	1 9	6 49	18 68	17 96	12 1	13 40	10 6	8 54
15 66	9 47	4 29	13 40	8 17	5 76	11 34	6 39	16 46	10 34	19 22	12 68	14 87	2 69	17 22	18 76	1 88	3 12	0 41	7 17
2 82	10 36	13 68	8 49	5 11	7 90	19 23	3 31	0 45	9 14	1 73	17 51	15 99	11 79	4 62	12 78	14 26	16 75	6 72	18 15
12 47	0 66	15 2	14 12	2 62	1 41	6 95	11 61	7 98	10 86	3 9	17 6	8 26	16 17	9 75	19 46	5 6	4 44	18 66	13 95
8 92	19 99	16 15	6 53	13 28	3 94	2 50	15 64	1 65	12 73	5 60	9 14	10 94	18 79	0 75	17 39	4 46	11 92	14 33	7 60
2 40	11 78	13 13	1 62	5 19	0 81	15 94	18 33	6 65	8 63	14 61	4 33	16 76	19 45	9 26	7 68	3 72	12 10	10 20	17 75
11 8	13 5	5 38	19 24	4 67	17 20	6 32	9 33	12 52	8 91	18 29	3 55	10 21	16 37	7 37	0 84	14 34	2 66	1 90	15 31
8 88	16 27	17 21	12 83	10 32	1 48	11 8	13 32	4 97	6 30	2 57	19 46	18 50	14 59	9 71	15 38	3 18	7 40	0 53	5 13
18 36	15 63	5 90	16 39	12 99	7 49	10 73	0 74	3 15	14 13	17 22	11 48	2 31	19 67	6 83	9 46	13 30	4 24	8 58	1 19
0 99	12 79	2 76	4 39	17 4	8 58	19 21	15 47	18 65	5 54	13 64	7 15	9 51	3 60	6 43	11 99	14 64	1 73	16 50	10 13
8 19	6 92	18 22	14 69	19 40	9 23	3 72	2 83	7 98	11 99	13 55	17 92	1 33	4 87	16 7	12 54	5 65	15 86	0 34	10 12
9 10	18 24	13 25	15 51	14 83	5 25	1 88	17 50	12 62	2 5	3 88	6 94	8 25	19 44	11 41	10 69	0 46	16 85	7 65	4 63
9 49	17 52	1 53	11 45	3 80	12 95	19 27	14 44	18 69	7 85	6 87	10 82	0 12	13 43	16 11	15 83	2 48	4 46	8 60	5 68
3 5	2 2	5 82	19 79	14 99	11 9	13 56	0 39	12 44	16 72	4 49	1 7	10 1	9 30	8 18	7 42	17 9	18 83	15 67	6 93
18 45	4 74	17 44	19 58	12 66	14 39	16 98	5 13	6 53	11 46	2 7	13 40	8 14	7 35	1 71	3 12	10 82	15 60	0 6	9 73
18 56	11 8	4 97	8 57	10 78	9 46	19 33	7 69	3 23	13 66	15 61	5 71	17 23	1 36	2 57	16 93	14 29	12 84	0 84	6 92
14 78	7 71	4 56	3 54	2 4	17 82	15 64	19 50	8 58	1 32	9 77	13 26	12 91	0 27	6 99	11 81	5 64	10 2	18 39	16 48
10 6	13 98	0 21	9 56	4 81	11 39	5 81	16 38	14 78	18 25	8 67	6 69	15 30	7 44	19 45	17 47	12 3	1 95	2 90	3 55
10 78	4 32	8 77	1 84	6 18	13 63	12 88	19 35	14 3	17 73	16 10	5 46	18 13	2 28	15 84	7 53	0 71	9 38	3 72	11 51
11 86	13 38	10 19	5 23	16 26	4 19	19 83	8 31	18 28	0 30	1 43	7 11	9 26	2 22	6 45	14 4	15 43	3 64	12 5	17 69
2 71	18 91	5 54	14 46	8 47	16 40	6 82	17 57	9 81	13 84	7 88	10 55	12 41	4 59	11 62	1 81	0 64	3 40	19 48	15 48
8 45	16 92	6 60	11 19	19 24	9 39	14 6	2 10	5 28	7 58	3 58	12 61	17 9	10 23	1 98	4 13	0 58	13 24	15 19	18 10
7 18	10 52	0 23	12 6	5 51	8 81	13 37	11 51	17 80	6 59	1 39	19 38	18 27	3 18	16 71	15 23	4 54	9 1	14 83	2 89
18 19	11 62	3 17	17 89	6 84	14 57	5 52	9 24	16 80	2 44	1 59	7 18	4 64	12 5	10 53	15 34	13 59	8 4	0 21	19 1
17 70	14 42	7 26	18 38	16 95	0 76	15 84	5 54	9 85	3 15	8 63	6 87	11 83	13 79	19 72	12 20	2 2	10 71	1 17	4 89
7 71	17 54	18 86	8 97	0 40	9 48	13 94	6 8	5 44	15 4	2 32	14 37	1 51	11 54	10 68	16 92	12 76	19 22	3 50	4 62
9 57	7 55	17 42	4 47	0 76	13 74	5 47	1 84	2 79	19 52	15 70	16 52	18 72	6 45	3 33	8 14	11 98	12 4	10 64	14 51
12 62	19 7	5 21	0 29	13 92	18 93	16 60	4 90	2 31	11 30	17 49	3 32	15 12	1 59	7 32	10 71	6 22	8 56	9 93	14 63
14 98	16 63	18 38	7 40	10 29	3 34	8 64	1 23	11 11	4 1	19 85	9 95	0 2	13 27	2 36	15 92	17 22	5 25	6 13	12 33
9 23	11 38	5 40	12 48	7 86	16 29	8 58	3 50	10 92	2 62	0 74	15 7	1 55	18 4	17 8	6 74	19 81	13 12	14 1	4 42
19 56	3 88	9 35	4 78	18 70	2 46	8 55	6 42	14 10	13 34	12 63	11 19	5 51	1 92	7 63	17 16	0 85	16 46	15 72	10 87
17 82	4 84	5 31	16 45	0 55	13 77	8 8	11 11	1 57	9 8	14 79	2 35	12 83	10 62	18 56	3 62	15 81	19 16	6 81	7 81
11 27	1 7	5 61	8 13	3 73	14 45	10 98	17 35	9 46	4 79	6 37	0 31	16 36	19 62	15 57	12 24	18 43	13 94	7 5	2 61
17 26	2 75	5 5	16 81	4 58	3 81	18 79	15 97	12 54	19 8	13 97	11 88	14 19	10 12	0 14	8 61	9 39	6 36	7 32	1 13
18 94	16 6	0 96	11 85	6 43	10 69	7 10	13 36	8 66	5 27	17 4	19 92	9 60	1 8	15 20	12 67	14 3	4 40	2 50	3 15
14 69	6 46	7 38	1 15	17 49	0 45	3 77	10 79	16 15	2 22	19 42	8 24	13 45	5 11	15 35	11 16	12 62	9 31	18 55	4 38
2 13	15 45	18 61	16 40	8 88	12 13	14 98	6 71	3 97	5 82	9 62	13 66	19 59	11 35	7 83	1 23	10 70	0 4	4 44	17 76
17 56	1 59	9 42	12 58	16 94	10 58	18 93	7 51	19 33	14 80	0 62	11 98	3 7	13 54	5 24	6 11	2 18	8 48	4 67	15 15
19 16	18 32	2 83	11 73	15 15	5 5	8 38	13 65	6 56	7 13	4 43	3 64	0 16	14 12	12 45	16 66	9 20	17 63	10 54	1 1
14 51	8 49	15 98	13 81	5 55	2 6	12 10	7 61	4 97	16 27	11 13	3 59	1 24	9 76	6 68	18 5	0 28	10 45	19 77	17 34
