70	100
73 13	48 15	22 76	24 48	51 75	43 30	89 70	46 86	61 87	69 48	42 26	0 99	6 96	85 34	14 59	99 7	28 73	59 96	93 83	4 46	40 50	29 92	2 66	58 38	15 99	81 99	27 38	30 53	74 28	86 25	34 12	60 13	97 84	19 56	49 76	70 48	56 20	84 27	65 47	62 86	94 42	32 92	31 95	87 34	78 96	54 73	75 63	18 93	12 84	5 69	23 28	39 62	68 86	82 61	52 36	13 15	37 24	53 49	66 98	71 74	10 13	21 46	25 89	33 99	50 73	98 98	36 99	95 10	92 13	67 80	17 44	90 81	45 45	57 99	47 79	80 55	63 95	79 48	88 25	76 80	64 21	83 70	3 99	20 67	72 5	55 20	26 89	77 80	16 46	9 86	96 25	44 2	7 95	11 11	1 11	38 16	41 60	8 26	35 82	91 2
78 24	77 88	73 99	12 21	45 56	89 48	31 19	0 11	85 96	23 94	30 57	99 43	74 17	46 27	76 22	98 60	39 42	50 16	87 8	41 57	47 33	24 90	69 44	90 19	40 79	55 3	22 86	1 58	64 37	52 91	33 81	48 54	4 88	58 66	86 67	13 52	44 20	49 83	16 35	71 87	34 7	43 16	81 27	3 85	51 12	82 64	5 77	35 88	95 36	67 41	29 34	79 6	19 53	88 73	93 37	32 42	18 83	53 26	10 12	11 52	2 65	27 16	66 6	37 99	83 89	7 64	92 52	94 79	75 53	72 61	17 82	59 3	80 98	97 24	26 67	57 45	38 53	63 96	96 20	15 37	25 28	60 28	14 46	65 48	42 64	36 23	62 94	70 99	21 6	9 97	20 64	28 38	68 46	6 26	56 52	84 44	8 33	91 2	54 30	61 75
61 85	6 48	22 92	28 11	20 8	95 27	24 90	59 11	1 85	8 57	63 11	94 51	15 14	83 21	54 65	87 42	13 77	68 10	12 89	53 37	3 73	66 55	75 38	69 58	60 11	32 36	56 42	96 69	11 7	88 54	29 36	73 55	34 17	82 66	81 10	51 41	98 41	40 2	91 17	99 54	55 26	84 99	85 20	31 50	7 20	26 37	70 31	9 77	74 3	65 61	78 60	86 54	35 17	79 6	27 59	47 12	41 77	39 76	33 77	37 28	30 18	25 62	45 91	19 50	80 8	77 52	18 30	50 89	57 61	52 71	71 50	43 32	16 76	97 92	44 23	93 84	48 97	90 8	64 76	58 4	62 75	36 30	92 9	17 24	89 75	2 48	0 47	14 51	4 11	23 9	21 48	38 66	42 27	67 13	76 45	49 57	72 93	10 84	46 57	5 85
43 91	48 62	77 26	50 18	80 26	93 89	96 43	79 32	10 33	31 82	3 41	85 53	30 77	95 5	44 60	13 25	72 93	2 75	16 78	52 74	37 29	63 9	7 72	78 97	42 81	99 49	12 77	60 62	57 86	19 97	4 57	0 15	47 36	54 90	68 96	45 40	29 55	35 47	81 81	69 3	74 22	49 76	17 63	14 5	6 98	82 96	86 96	9 65	56 90	91 53	32 56	55 78	28 69	88 47	24 71	27 95	58 46	38 90	89 88	98 59	59 94	65 18	20 10	94 80	87 54	5 31	83 19	66 20	97 70	26 67	40 6	76 99	11 31	15 78	90 65	62 86	34 76	25 7	41 54	61 41	84 1	64 64	67 32	75 38	71 35	33 79	36 50	22 8	21 36	53 65	92 38	18 34	73 60	8 27	46 58	1 96	70 3	39 74	51 94	23 59
86 8	60 23	79 75	5 31	21 29	41 55	29 86	74 23	96 99	54 97	71 14	62 91	94 12	80 86	63 14	87 48	30 58	57 59	51 40	39 7	73 57	58 71	47 15	67 2	42 31	59 34	72 72	82 18	90 15	53 59	1 91	75 13	88 49	3 67	12 11	33 74	92 37	20 1	81 16	55 80	40 41	9 83	28 92	93 64	49 33	25 19	26 36	15 81	34 66	48 83	46 23	78 69	84 31	24 98	27 23	38 1	14 40	98 25	99 35	61 52	95 77	6 46	10 92	31 91	35 21	17 67	23 57	50 75	89 13	68 48	70 38	77 55	65 35	45 58	0 63	4 27	19 5	7 86	83 33	22 34	66 77	85 77	11 86	64 16	56 88	32 20	44 10	43 24	37 1	91 62	8 65	16 93	97 91	13 94	52 86	76 49	18 19	36 78	69 8	2 81
30 25	4 75	24 10	26 13	36 28	28 4	9 32	81 82	89 56	66 40	22 41	91 12	69 77	92 17	64 46	90 74	17 1	96 49	43 92	51 1	62 42	52 1	29 77	75 69	48 25	55 38	73 8	14 55	56 21	16 76	72 9	8 76	44 45	65 6	60 80	13 53	42 62	47 89	23 25	1 39	50 4	18 34	97 89	2 86	12 6	71 15	7 74	79 26	37 50	0 15	11 56	70 48	10 23	88 84	34 84	15 87	83 71	38 21	21 94	87 46	61 16	33 35	68 86	76 87	67 33	82 2	86 88	35 44	78 75	59 92	6 33	46 91	53 73	57 48	20 58	40 12	45 16	49 26	41 82	31 22	93 36	84 75	74 99	32 84	5 9	3 89	85 8	58 46	95 39	39 38	94 38	63 95	25 26	19 68	98 5	27 87	99 20	77 80	80 18	54 85
32 92	17 79	30 37	64 86	89 50	10 40	76 65	39 14	77 7	33 67	67 97	11 31	84 68	9 38	3 98	62 72	1 49	19 26	50 45	71 4	75 58	31 33	20 22	44 28	35 86	59 11	13 51	99 38	87 99	45 93	18 58	70 80	58 67	51 57	27 43	88 27	2 77	47 53	97 80	95 88	48 72	7 40	22 69	0 67	16 76	8 6	34 34	23 57	5 93	94 20	80 69	98 98	96 70	37 51	68 52	53 18	60 47	85 16	6 52	55 52	15 2	56 63	52 88	26 44	29 21	82 11	12 78	90 43	46 42	36 53	86 76	66 92	57 53	54 29	14 75	4 41	25 36	41 57	38 58	79 58	72 34	93 19	40 50	43 91	73 23	69 72	74 10	83 41	61 82	63 90	78 77	21 83	92 51	91 28	42 79	28 41	24 66	65 23	49 31	81 27
96 58	76 54	60 23	3 1	86 32	83 24	57 45	79 34	82 93	6 43	46 53	99 49	56 5	65 76	55 90	75 1	27 66	19 75	95 43	97 26	39 23	23 11	13 30	45 32	54 31	49 68	8 37	63 40	15 66	74 82	71 76	37 51	68 61	20 78	30 43	81 50	34 5	70 65	67 49	2 51	1 84	84 53	38 51	41 51	92 21	87 77	93 98	72 47	35 49	59 51	80 50	17 8	69 82	98 2	26 71	40 59	42 91	88 8	53 15	64 57	29 86	4 80	16 36	90 91	12 84	77 82	61 30	22 55	18 11	31 26	25 2	21 94	47 14	66 88	0 55	50 38	73 91	94 33	10 84	32 66	91 20	89 28	7 42	36 82	11 62	52 28	48 84	28 27	85 4	5 44	62 19	43 34	58 23	78 28	51 83	24 14	33 43	44 90	9 67	14 47
1 66	40 50	6 5	57 20	26 2	89 79	62 43	66 15	49 63	10 46	23 62	70 29	25 50	19 79	5 1	94 67	83 37	44 96	17 6	87 28	3 69	95 43	85 28	30 58	18 97	61 12	92 34	75 96	77 44	56 11	68 39	73 45	7 46	27 37	42 42	84 95	55 59	34 4	22 59	0 57	4 99	15 65	76 56	67 21	35 92	2 66	31 5	96 34	86 49	21 65	80 85	93 60	91 63	50 80	41 50	13 59	78 75	32 15	54 24	97 95	11 20	29 86	53 5	81 81	36 70	45 80	12 17	69 15	48 74	9 27	71 24	74 58	65 91	59 30	79 28	72 45	8 86	38 3	90 23	46 30	58 46	51 29	88 42	52 28	60 38	37 77	98 92	43 36	82 9	33 98	28 55	24 82	14 24	99 97	20 89	63 28	16 18	64 54	39 79	47 22
46 14	66 66	38 58	19 40	28 12	29 46	2 5	70 90	53 1	44 39	61 91	75 60	7 66	40 30	11 58	45 11	64 37	67 9	14 47	54 35	88 82	27 16	74 36	82 86	13 69	31 78	20 2	15 1	78 78	50 95	84 1	60 2	35 10	79 92	42 3	96 94	47 96	86 37	77 57	80 85	59 10	95 94	32 94	72 54	83 33	8 41	63 43	69 30	4 37	1 25	5 31	16 54	68 20	56 71	97 79	49 19	22 23	25 18	51 2	98 27	30 14	71 79	18 36	3 74	21 14	52 30	10 30	48 31	0 85	39 45	33 28	73 39	34 76	62 2	43 66	99 96	93 19	37 6	87 7	65 80	12 32	6 54	76 7	9 6	92 33	90 7	55 80	58 99	36 95	91 17	41 49	17 79	23 40	81 98	94 75	85 5	57 69	89 7	26 98	24 88
81 36	86 63	33 10	39 67	36 86	78 74	62 45	98 74	69 73	29 99	46 18	99 2	87 83	30 21	74 32	49 96	4 44	38 52	83 38	6 56	73 27	19 99	54 3	58 27	37 88	15 87	8 97	22 69	27 1	61 80	97 53	85 48	53 61	80 47	0 31	55 96	5 1	10 33	13 57	23 43	56 6	52 30	16 89	68 88	43 49	44 23	75 75	47 93	82 37	88 79	40 99	20 42	65 67	3 67	72 69	25 49	31 13	41 59	66 92	28 90	91 47	94 32	51 39	90 72	67 26	24 1	1 19	96 69	14 3	9 16	45 1	42 78	2 85	60 86	12 97	93 95	17 98	21 26	7 93	11 89	35 23	64 99	34 31	77 2	71 92	50 24	59 29	26 5	95 81	89 35	18 12	48 37	57 10	70 32	63 76	76 58	32 59	92 36	79 37	84 65
69 74	24 29	52 50	98 96	4 42	57 8	48 26	2 81	56 47	68 45	54 20	17 89	28 75	63 30	37 26	26 37	53 62	36 10	74 62	86 49	76 99	95 56	62 59	41 4	79 19	13 11	91 20	22 55	84 37	23 88	27 24	39 27	80 90	82 99	51 6	73 92	11 28	40 32	85 54	65 98	25 17	20 67	47 68	71 76	99 53	9 87	66 36	38 70	45 71	43 84	77 78	16 51	21 9	29 97	8 76	35 11	10 41	14 23	78 19	75 90	18 11	12 72	44 32	93 1	96 9	61 59	70 43	67 25	83 16	3 15	5 47	81 14	33 90	94 41	46 92	19 56	58 51	64 38	90 12	60 58	72 46	15 57	50 11	32 52	1 5	49 62	92 94	30 64	55 8	0 12	34 8	87 3	31 4	89 52	6 45	97 21	42 34	7 14	59 29	88 59
0 62	99 91	7 8	58 80	85 43	55 41	20 61	26 95	62 4	74 47	82 54	36 31	94 45	43 53	42 39	59 44	47 38	32 41	27 38	76 17	33 23	37 15	78 88	54 32	6 74	77 39	5 51	96 7	10 17	11 79	17 6	45 74	9 51	84 10	53 40	87 20	91 56	79 78	49 53	90 73	24 4	63 95	40 87	8 76	12 95	56 13	52 15	70 96	68 4	61 57	51 93	34 21	21 19	15 78	88 7	44 78	65 40	69 8	95 59	23 85	35 71	97 92	75 53	38 49	41 52	60 31	19 74	81 62	64 30	50 20	92 44	66 99	57 59	86 26	71 12	89 40	30 61	72 79	16 37	80 29	98 7	1 39	22 24	93 88	18 81	31 51	29 81	67 93	39 1	73 83	4 65	46 46	28 89	3 4	2 6	83 68	25 3	48 59	13 34	14 17
66 82	8 87	95 2	78 77	46 54	90 53	82 10	43 66	94 66	89 7	2 54	72 72	48 71	9 15	59 3	5 36	58 19	1 15	16 80	54 19	91 85	32 74	44 62	86 85	6 83	57 92	40 84	53 75	47 89	27 23	79 60	65 50	33 97	62 67	98 39	42 93	28 94	87 38	85 74	22 33	49 94	75 35	56 28	18 43	41 5	23 24	35 41	20 72	52 56	84 86	63 19	60 10	34 8	24 71	13 87	68 5	31 96	99 75	70 16	45 78	93 23	19 9	76 47	21 51	61 79	80 20	11 66	81 69	14 52	36 49	77 77	67 4	26 29	30 66	71 50	15 3	55 23	39 68	88 93	73 29	37 61	97 12	69 22	7 36	64 57	3 32	51 9	74 9	92 26	38 3	25 8	96 87	50 63	83 29	17 33	10 39	0 61	29 94	12 20	4 36
82 40	44 77	77 68	26 84	92 89	14 63	84 96	93 37	33 97	78 96	83 26	57 60	47 76	30 80	1 64	41 77	53 43	46 7	50 58	52 41	7 60	37 19	38 43	22 45	67 89	13 12	73 42	25 71	32 11	4 23	16 56	97 30	6 98	19 71	61 2	0 78	60 50	3 26	72 37	27 91	18 99	76 56	87 85	65 90	96 45	99 36	48 40	11 53	88 45	80 71	40 70	70 34	51 77	68 34	36 11	8 44	34 79	42 21	39 38	49 19	45 44	17 37	35 83	9 64	89 89	24 53	81 91	85 93	90 1	62 70	74 2	21 79	69 94	86 44	20 83	79 86	55 77	98 38	15 23	58 25	75 25	2 11	59 61	66 75	28 53	29 97	94 73	12 43	56 85	43 21	64 28	5 57	10 59	63 83	54 16	95 18	31 30	23 45	91 14	71 83
57 95	68 36	92 34	61 62	15 58	76 89	85 63	12 90	89 10	8 8	29 48	77 16	98 4	22 73	7 1	66 67	17 85	1 74	86 66	90 41	79 17	55 10	78 4	49 67	80 98	30 73	35 73	67 29	71 8	24 19	62 21	51 92	6 90	28 7	42 52	75 99	48 12	87 90	37 92	81 75	13 65	60 96	20 17	84 5	64 74	36 72	82 76	97 91	50 44	18 6	95 89	41 63	43 85	5 2	11 56	47 89	70 44	26 86	16 52	59 70	32 44	83 76	63 88	2 70	69 28	46 44	40 47	99 91	4 28	54 88	14 49	33 28	31 53	93 85	65 34	19 27	72 24	0 78	53 80	52 20	73 22	25 85	91 36	44 3	34 67	23 14	10 57	94 85	27 16	96 30	38 95	9 30	21 27	58 94	74 46	45 80	39 76	56 37	88 17	3 72
38 43	37 73	41 86	54 48	31 37	53 31	51 5	52 76	2 83	45 10	91 25	48 91	27 71	71 53	15 20	35 3	14 85	5 20	17 42	18 59	11 5	0 68	61 91	67 42	63 10	81 55	85 9	23 80	84 78	96 74	94 13	86 96	36 3	6 34	77 46	57 35	73 41	8 26	12 26	79 48	90 57	72 84	49 41	74 69	58 33	59 65	78 43	46 20	76 60	21 34	30 32	29 60	32 13	42 56	83 96	28 23	10 75	39 42	89 15	93 95	64 73	82 10	87 75	55 88	69 24	75 26	88 38	65 51	26 27	20 89	47 81	62 57	40 94	16 31	92 10	70 1	7 91	33 81	56 94	98 32	4 89	43 43	60 88	97 90	9 99	13 82	25 10	3 37	34 67	50 1	80 3	66 13	19 77	1 89	95 16	24 31	22 34	44 46	68 54	99 67
95 10	93 86	17 96	39 61	64 27	46 82	71 34	32 18	84 63	96 85	82 28	7 19	85 94	15 52	28 84	99 42	21 36	75 10	48 85	26 7	30 73	60 29	55 77	11 15	9 48	78 11	20 2	90 81	22 22	52 55	29 68	70 7	77 78	31 9	81 57	42 54	23 60	10 91	67 95	6 91	0 66	16 80	73 82	91 73	2 77	68 30	83 12	97 36	92 67	80 13	58 69	4 23	74 99	76 91	61 10	56 57	66 35	63 89	5 50	59 58	3 44	45 83	38 45	87 44	57 36	35 16	88 24	50 57	40 25	62 16	24 60	34 31	51 94	49 45	19 34	98 24	79 70	27 54	25 80	94 73	36 95	89 22	18 80	14 63	13 91	1 77	43 17	53 35	54 4	37 51	12 86	65 91	69 85	72 4	8 69	33 71	86 8	47 35	41 89	44 17
6 90	62 3	26 65	48 56	59 54	54 69	21 67	41 81	85 18	88 62	84 20	93 4	58 81	64 39	47 68	70 8	37 15	8 87	14 40	15 64	90 27	13 61	50 43	92 62	76 73	81 75	30 99	95 23	9 18	74 69	68 95	83 46	65 30	53 64	27 27	63 91	51 4	7 73	77 78	38 30	33 68	16 21	44 35	98 2	99 2	3 25	66 1	97 68	57 67	42 50	56 7	96 66	10 52	75 10	45 37	23 14	43 81	49 72	73 97	29 79	94 93	32 90	55 67	39 14	22 34	86 18	78 4	24 75	19 44	82 79	40 91	46 78	25 49	72 41	61 24	5 4	20 56	79 4	12 11	0 14	28 68	11 64	1 12	36 45	4 89	67 81	91 78	87 29	52 94	69 30	71 49	18 91	2 65	89 38	80 7	35 27	31 71	34 70	60 9	17 60
63 45	59 96	38 83	24 35	4 98	90 36	34 59	87 77	0 8	64 29	6 53	48 9	25 82	13 64	29 86	78 53	7 84	5 20	53 82	17 34	91 32	79 96	28 23	43 23	86 65	67 66	15 68	75 70	30 58	31 33	41 4	10 61	71 4	85 85	74 26	42 61	52 88	98 45	2 87	95 90	84 35	62 52	47 89	72 90	57 29	60 56	12 7	26 93	81 90	46 18	16 8	65 99	9 83	83 9	55 56	23 95	88 85	3 67	18 66	50 83	66 98	19 48	58 64	11 75	1 34	40 67	56 96	93 89	33 3	96 76	44 6	21 17	70 91	32 15	20 80	36 37	80 76	92 73	35 10	39 78	37 71	68 28	77 53	54 92	69 93	73 66	22 15	61 8	99 6	94 73	82 1	8 3	51 19	27 79	97 71	89 85	76 42	14 40	49 63	45 35
81 13	56 61	36 62	93 87	90 71	42 29	18 80	55 6	99 43	45 48	54 87	96 49	91 26	87 57	50 26	5 55	57 4	95 71	86 19	68 43	84 1	77 24	71 78	39 78	44 45	23 9	17 43	61 44	27 6	48 64	76 84	26 87	70 23	67 96	53 62	21 24	35 97	0 33	88 46	72 61	11 37	69 82	46 44	65 9	52 54	74 19	79 15	92 41	64 22	41 30	25 86	58 26	2 70	31 87	40 23	22 45	78 76	1 36	63 61	73 12	16 70	9 84	19 35	43 56	98 89	89 25	28 61	20 76	14 99	60 38	3 6	49 46	38 19	51 27	82 46	33 3	85 20	34 61	66 91	6 63	47 55	4 95	8 1	37 82	59 72	30 22	97 9	32 35	13 33	29 86	24 91	80 40	83 81	10 93	12 19	62 55	7 49	75 51	15 6	94 23
