70	100
89 18	5 20	57 49	4 27	14 11	61 93	86 57	94 29	98 17	34 27	35 45	39 4	58 68	16 19	67 74	62 39	71 14	79 3	74 16	52 26	36 49	21 88	68 60	73 44	25 84	12 8	80 30	66 67	64 21	87 18	50 72	11 28	82 60	65 91	77 67	18 29	20 52	2 95	93 47	95 81	81 41	83 66	99 70	26 23	24 73	84 68	53 10	75 96	88 99	15 89	6 67	46 66	85 1	37 72	29 84	70 45	33 6	76 68	38 94	63 67	10 22	3 91	7 15	48 35	44 75	59 78	0 19	72 50	45 49	41 4	32 10	28 84	31 28	54 27	8 16	91 72	13 91	22 92	9 80	40 26	23 75	30 78	19 77	49 75	47 45	42 13	90 67	43 31	17 31	78 56	1 59	96 72	97 27	27 97	51 16	56 40	60 91	92 35	69 64	55 29
26 18	7 90	10 38	85 77	73 34	62 25	82 16	6 44	70 17	45 24	64 94	47 50	54 46	89 9	56 13	25 32	39 84	34 57	22 53	21 25	38 28	87 20	67 73	71 59	83 99	90 86	16 88	3 48	86 7	65 15	68 82	18 33	1 89	74 79	84 3	53 48	9 43	46 71	15 1	17 59	69 34	97 44	4 56	80 83	76 71	50 35	40 17	0 18	8 44	32 50	94 75	43 7	35 9	72 87	23 17	58 60	63 39	95 78	78 94	11 2	30 80	93 15	2 43	37 78	19 84	14 18	55 47	88 30	98 4	61 76	66 19	36 60	99 99	77 85	60 35	57 66	28 69	48 18	81 23	79 95	42 49	41 83	92 59	91 90	5 43	51 77	12 60	24 85	96 75	59 3	52 44	27 68	33 81	75 49	49 22	20 79	13 27	29 41	44 92	31 78
27 10	53 43	75 72	26 17	93 85	81 82	82 43	84 32	10 99	91 43	60 85	15 72	98 15	9 73	12 69	61 68	71 27	6 70	67 40	48 84	30 57	85 20	83 34	17 78	87 86	29 26	36 39	99 53	20 57	73 92	57 72	35 2	45 86	74 93	13 71	55 75	19 98	24 54	39 16	50 88	43 18	18 21	64 10	1 34	97 59	38 87	96 96	58 56	40 47	79 33	88 20	80 66	32 65	47 99	65 97	44 28	8 52	56 88	3 92	92 20	72 35	89 76	33 80	5 65	25 17	31 40	11 40	23 12	4 53	69 93	7 14	86 60	68 79	95 91	34 94	42 10	21 59	70 97	54 94	28 24	14 64	77 2	66 10	51 31	78 5	62 55	49 91	59 27	37 59	52 95	22 11	0 51	2 97	63 9	46 79	94 93	41 85	90 15	16 6	76 69
13 90	65 64	2 79	33 49	81 87	79 68	47 42	89 60	5 48	98 30	75 43	11 45	44 51	88 81	34 78	71 67	17 17	73 46	26 11	87 81	35 63	96 85	86 60	82 96	9 96	7 16	19 54	51 24	85 94	93 85	3 17	80 43	40 94	67 35	91 11	57 31	24 21	48 90	41 90	70 22	49 73	74 31	53 51	4 22	46 47	97 57	25 33	31 80	15 70	69 72	58 56	27 9	30 38	94 75	8 86	6 77	0 29	64 80	10 40	32 4	66 11	36 59	23 7	95 40	60 81	12 58	29 44	50 68	68 48	45 12	37 76	56 98	21 26	77 98	52 35	92 39	54 41	76 13	38 58	43 86	39 44	59 91	14 61	28 99	63 35	90 99	18 67	83 86	42 89	55 77	72 90	62 75	22 9	99 63	61 41	78 29	16 11	84 65	1 15	20 38
67 4	24 81	15 14	8 81	1 3	86 35	22 56	33 7	88 16	20 66	40 79	91 57	69 95	57 16	59 13	9 30	3 68	84 65	25 64	66 62	13 61	52 44	83 1	56 90	49 4	97 67	54 30	95 82	36 22	77 17	42 83	72 65	14 54	0 32	74 32	68 93	10 64	23 56	35 39	48 35	5 83	92 6	50 53	6 3	94 92	89 86	76 34	39 48	60 86	78 74	37 74	75 19	34 46	61 43	12 59	80 37	7 64	45 99	87 27	81 92	18 96	26 5	65 12	28 7	44 21	31 30	41 5	62 15	32 86	4 37	47 79	70 11	71 91	64 64	99 16	55 89	29 26	2 5	90 94	19 57	30 7	63 49	82 52	17 98	93 72	51 78	98 98	73 12	96 66	79 59	11 71	46 90	21 30	85 15	27 36	58 1	43 52	38 95	16 57	53 85
40 70	96 29	72 63	51 89	82 94	39 68	14 48	63 7	29 21	26 94	42 47	49 65	46 22	8 84	33 70	45 68	61 18	50 49	15 65	44 79	24 55	79 62	13 38	22 40	68 50	69 49	25 44	97 99	0 44	71 8	84 37	85 66	75 10	57 83	34 78	59 13	4 80	92 41	21 7	70 83	95 99	80 46	98 17	48 58	43 15	94 64	55 73	20 8	74 85	38 59	81 16	66 90	73 64	53 85	35 9	3 47	67 37	64 3	65 88	1 96	76 61	6 46	2 74	91 25	93 34	52 47	10 25	11 99	5 19	28 21	54 86	32 29	30 96	89 63	62 41	86 43	37 31	87 19	27 11	41 92	7 53	83 80	23 96	16 7	99 89	9 48	60 23	31 32	56 59	88 52	90 83	17 34	12 4	58 37	19 85	77 91	18 76	47 34	36 30	78 13
2 52	54 27	85 35	98 71	87 35	31 90	7 18	74 58	71 88	67 61	79 18	35 28	17 62	63 19	72 74	1 46	94 28	42 52	25 81	80 2	88 21	0 64	77 45	50 92	3 23	22 97	49 72	24 55	32 81	76 59	75 44	20 78	47 11	14 36	93 78	46 73	59 65	89 16	13 52	57 48	43 65	56 89	40 74	91 18	99 45	10 11	60 57	48 60	15 60	11 35	4 59	90 54	53 66	39 57	6 22	26 99	86 94	21 38	33 73	36 38	18 34	52 40	51 53	5 44	95 15	81 7	68 11	62 13	64 40	65 78	97 57	45 65	55 4	38 35	37 28	12 37	9 24	69 80	70 93	27 57	19 42	61 66	84 12	78 75	73 71	58 31	41 39	30 74	83 56	82 79	92 77	28 43	16 1	34 11	96 56	23 11	66 19	44 6	8 97	29 79
91 86	57 6	7 17	51 49	89 20	82 21	6 48	20 50	59 14	42 56	80 23	93 73	30 74	8 18	61 25	38 65	22 93	45 75	36 86	33 66	19 36	90 42	10 34	86 84	84 67	37 7	95 59	25 31	40 16	62 63	73 76	94 85	55 65	49 3	32 76	17 60	99 81	66 89	47 73	72 30	41 85	52 79	56 52	70 43	15 40	14 69	88 11	65 79	54 74	77 57	4 69	12 29	46 3	13 4	53 18	39 95	63 18	79 53	98 23	9 51	71 49	76 12	83 27	67 81	27 48	21 62	96 6	97 91	69 41	78 9	60 11	29 17	35 99	68 58	50 40	58 85	74 20	5 95	18 57	87 57	48 83	23 42	92 83	31 53	16 59	44 40	28 53	81 68	26 72	85 27	1 22	24 98	43 73	3 37	64 6	0 82	2 58	11 69	75 50	34 96
50 74	81 12	32 2	31 18	2 70	92 88	56 40	19 78	90 34	22 9	62 93	30 77	69 75	65 70	72 3	46 99	48 48	40 54	89 23	15 91	6 64	27 11	64 66	16 87	98 98	41 90	1 1	99 44	0 45	79 54	54 92	5 27	84 45	59 6	96 89	86 26	3 65	73 17	8 89	87 22	85 34	37 16	70 82	67 75	29 8	11 16	78 42	57 54	39 72	12 80	18 56	75 91	4 52	83 65	14 71	20 75	13 2	80 51	71 66	93 72	47 62	10 71	53 18	88 35	24 65	66 83	51 68	7 93	95 8	97 99	82 55	34 5	25 74	61 97	28 17	17 34	43 3	58 10	44 83	42 7	68 7	36 9	23 33	35 74	49 91	91 47	26 13	63 50	94 97	9 12	76 39	77 82	21 43	60 58	38 7	33 13	45 34	74 83	55 48	52 19
24 26	51 93	7 42	58 96	94 64	81 71	20 51	17 89	41 42	59 92	4 78	74 82	78 82	84 86	39 32	30 71	66 23	8 2	44 71	60 34	10 34	55 17	48 15	79 59	80 39	27 74	40 98	45 30	19 10	21 83	22 87	9 84	28 51	97 88	16 17	63 84	42 37	31 48	12 25	2 46	90 1	69 43	34 59	76 73	86 40	85 12	64 66	61 61	56 11	36 95	35 13	87 4	88 16	54 7	38 67	29 92	26 7	50 45	71 79	15 12	49 54	33 73	83 23	11 3	47 3	95 93	1 23	62 79	53 35	93 52	46 98	65 68	0 12	43 38	37 6	72 71	89 10	18 2	3 58	99 52	6 82	23 84	14 75	77 77	68 90	67 17	70 35	75 49	73 37	92 57	13 71	57 17	5 52	82 82	52 9	96 60	98 3	32 70	25 5	91 45
30 67	77 46	2 17	31 85	7 98	11 83	67 19	54 12	74 53	99 98	1 51	66 78	42 65	50 14	56 12	13 40	62 72	68 53	33 56	71 83	78 4	76 53	53 82	51 4	90 1	34 82	36 7	52 87	45 49	10 41	28 16	3 54	63 24	96 18	82 19	84 89	15 60	39 25	73 63	23 97	4 24	29 63	32 26	61 13	59 89	72 51	85 52	41 42	97 45	92 7	64 62	9 3	26 13	81 84	57 94	27 78	35 18	12 60	47 2	69 83	16 47	75 42	83 97	98 59	24 47	86 55	18 60	80 84	25 86	87 5	91 24	58 18	46 81	5 69	65 57	22 92	94 59	21 70	20 98	95 90	60 26	38 35	89 70	0 64	48 68	44 92	19 75	17 93	49 89	88 30	43 49	93 69	79 77	14 81	70 31	6 89	8 55	40 72	37 74	55 18
79 73	4 95	43 49	38 83	31 6	17 36	80 21	74 21	0 82	24 47	60 90	75 85	89 40	39 75	35 53	48 69	90 70	76 74	55 62	26 76	23 19	83 66	64 97	62 61	9 19	16 32	14 71	67 2	56 71	82 8	44 27	1 86	97 40	13 99	78 58	99 57	63 83	47 43	54 10	52 55	21 31	20 63	25 98	28 20	49 4	69 49	8 26	15 30	77 79	57 54	19 54	58 53	53 95	98 55	81 52	6 57	22 78	7 78	95 70	94 48	11 83	92 60	27 71	68 57	96 60	12 19	71 26	40 40	37 52	3 43	87 66	72 17	86 26	65 46	85 26	73 43	2 59	32 7	46 96	42 94	51 24	93 70	45 83	88 52	66 18	50 1	61 23	91 57	18 60	30 82	84 79	10 24	34 91	70 77	29 96	59 49	33 3	41 17	36 71	5 93
90 68	57 23	59 27	13 25	33 48	20 31	52 14	60 77	16 17	83 31	12 18	64 46	11 95	3 23	15 10	7 39	14 58	35 65	89 27	54 95	58 4	32 42	22 38	36 23	18 85	30 32	28 66	80 65	92 1	99 68	38 32	91 6	65 67	98 61	34 63	27 54	2 53	84 97	71 90	51 85	74 41	31 49	48 48	23 80	1 31	95 9	68 19	78 25	73 27	42 69	24 20	49 99	5 53	43 36	88 35	93 5	66 79	79 40	87 47	76 63	70 97	81 46	6 93	53 36	47 55	19 26	72 52	67 3	97 92	37 88	10 34	0 41	85 61	94 50	46 84	21 43	25 66	62 74	61 78	50 38	69 24	75 63	44 3	56 42	40 40	26 98	82 51	63 21	41 83	4 90	86 23	96 49	29 60	8 25	55 10	77 93	39 18	17 74	45 80	9 75
44 69	4 26	46 35	67 55	40 46	55 41	26 43	28 91	62 54	6 85	64 25	85 29	12 24	66 52	97 45	80 76	29 51	95 74	83 73	52 31	81 78	51 5	54 38	79 87	36 52	7 42	0 74	33 64	53 88	32 15	45 37	3 30	38 6	74 36	98 19	41 37	43 19	10 68	34 80	13 89	91 22	30 13	61 37	71 11	86 79	14 62	16 45	39 74	56 27	11 90	84 6	75 70	27 43	70 49	1 37	99 49	58 4	19 26	77 2	57 27	47 40	15 26	73 93	76 77	5 44	9 73	25 81	8 94	63 54	20 16	82 45	37 27	17 13	59 50	21 16	72 57	49 55	60 90	48 21	42 93	22 13	23 90	90 30	68 95	89 30	31 89	35 49	69 83	2 68	88 88	92 90	87 6	50 95	65 98	96 4	18 19	93 78	24 33	94 44	78 15
42 96	43 12	13 90	63 16	96 7	20 50	48 56	67 72	44 43	79 69	65 1	40 49	53 36	74 36	72 20	78 85	94 84	26 26	58 74	68 46	6 90	59 13	12 78	60 28	70 60	50 61	3 83	81 51	39 19	24 33	11 59	9 95	2 96	28 44	98 48	85 68	88 12	91 2	77 10	61 60	52 94	45 42	82 17	22 37	34 8	86 40	10 12	49 53	14 11	36 66	55 12	17 88	47 32	35 28	71 71	99 37	38 70	8 75	62 54	7 2	46 73	5 9	16 81	75 52	21 88	83 26	57 75	15 8	56 92	23 79	92 73	19 52	66 75	27 59	69 73	31 53	89 46	4 61	29 37	33 44	25 30	64 24	1 21	51 37	54 15	18 27	30 60	0 36	84 52	80 7	32 85	97 45	90 65	95 39	87 5	76 56	73 85	37 67	41 86	93 8
95 8	75 67	42 57	23 93	77 61	92 89	49 63	55 84	43 8	26 42	86 16	38 43	28 37	1 15	68 63	76 17	56 44	48 93	93 38	9 45	19 77	3 17	81 95	32 64	53 57	17 50	71 60	10 47	20 96	31 8	34 79	88 92	39 7	11 71	87 28	65 41	40 31	8 58	94 5	0 57	18 82	4 55	58 7	37 66	91 62	15 8	74 27	98 74	45 62	57 56	63 65	25 4	35 63	78 53	2 22	7 19	85 44	29 46	61 91	54 45	73 61	21 44	96 83	80 38	27 37	36 4	70 24	79 8	33 95	44 39	13 24	90 63	30 96	72 35	52 77	12 54	46 43	14 94	84 15	16 17	66 79	82 94	99 35	5 84	64 37	69 29	24 77	62 11	67 34	47 49	60 5	6 59	89 44	50 11	83 2	97 75	22 11	51 58	41 69	59 47
26 62	49 71	75 95	90 56	67 55	36 39	65 65	18 55	82 48	77 42	87 83	50 84	4 92	8 74	27 23	14 3	97 65	43 63	53 57	31 88	51 68	78 97	98 95	55 99	1 96	85 50	32 97	48 57	34 16	13 57	72 55	81 66	64 39	22 22	95 79	23 78	28 37	94 75	9 20	88 78	3 85	61 44	62 55	19 28	30 53	33 79	99 64	66 26	70 13	20 52	69 88	79 51	46 74	52 97	35 38	92 78	37 83	47 24	58 47	83 85	41 85	80 76	71 85	89 56	2 3	54 87	42 56	0 37	96 6	45 84	15 5	25 2	56 98	21 23	44 62	86 87	60 93	17 43	39 34	12 82	6 40	59 4	38 82	16 67	57 49	40 29	93 28	5 25	91 85	7 86	63 29	29 74	10 57	84 30	74 44	76 13	11 20	24 97	68 7	73 92
28 60	74 39	61 76	58 18	71 90	34 6	2 65	11 81	80 85	49 84	6 80	91 16	94 81	92 16	64 31	72 33	19 10	63 19	82 96	7 87	52 81	22 57	24 24	48 36	65 44	21 11	23 80	96 89	8 51	51 2	12 52	99 51	46 20	35 71	42 46	9 81	29 80	98 16	78 43	83 78	25 16	37 21	77 95	44 40	36 75	70 98	76 62	41 8	75 13	93 56	53 45	27 73	14 31	0 26	81 50	57 73	5 61	18 45	13 41	90 96	89 64	32 65	38 52	45 61	33 68	67 49	3 91	62 30	40 27	85 22	60 63	26 98	1 43	54 13	30 1	95 85	79 94	59 49	73 1	4 18	87 9	15 96	55 25	69 1	84 42	68 50	86 24	47 27	10 22	31 76	17 22	39 17	66 96	50 67	56 4	20 70	88 78	16 31	43 92	97 29
99 44	64 10	26 49	79 86	84 27	72 53	34 65	62 92	44 11	73 30	92 90	77 6	40 66	65 92	32 13	51 48	83 61	55 41	24 20	71 15	11 24	60 33	50 11	23 1	38 16	4 28	58 41	21 37	6 32	31 40	93 11	47 7	18 17	42 92	63 79	59 39	9 12	56 3	37 48	82 81	17 16	13 47	0 60	67 65	80 80	27 29	75 74	48 66	1 79	14 44	20 94	95 24	46 56	96 80	5 4	41 11	74 87	28 54	70 79	57 42	7 17	45 85	54 73	22 25	88 28	2 46	39 52	94 22	19 94	68 92	12 79	43 19	78 41	52 45	30 62	36 64	90 32	8 38	66 85	10 3	85 40	15 31	49 56	98 61	3 54	61 44	16 88	81 81	87 69	89 67	76 24	29 83	97 61	25 87	86 86	91 47	69 75	53 59	33 64	35 62
39 40	40 33	80 14	19 2	41 85	33 14	92 89	66 33	13 67	44 85	14 65	82 71	53 10	64 5	15 5	51 84	94 79	25 39	59 76	57 68	61 59	2 15	18 35	74 69	81 88	43 64	8 30	30 57	88 65	99 75	1 8	95 37	70 49	98 58	24 69	36 5	85 81	46 53	26 50	20 54	69 45	79 41	93 24	72 71	12 62	29 78	35 38	89 42	27 44	62 9	48 84	28 2	4 80	22 1	76 33	77 77	96 83	84 58	68 75	11 79	3 27	16 30	58 77	71 28	54 28	17 96	9 72	21 19	67 71	63 39	91 29	78 50	7 30	0 30	55 93	90 66	73 62	97 74	23 54	52 20	86 20	5 88	37 17	31 33	87 72	32 5	49 12	50 23	34 10	56 40	45 61	75 49	83 49	10 83	42 57	38 27	60 44	65 44	6 2	47 29
15 57	71 4	90 26	22 56	49 67	96 65	91 50	31 14	86 28	13 19	57 94	87 27	6 12	65 44	94 26	53 20	97 60	1 8	79 84	51 31	8 88	89 93	0 1	33 13	75 4	16 72	47 34	59 58	98 86	70 66	28 7	39 5	76 11	42 28	4 43	99 4	50 7	43 35	62 74	55 80	72 33	54 41	29 15	58 90	64 39	14 85	35 93	11 15	81 5	40 96	85 85	69 79	26 61	68 6	67 9	60 28	63 53	27 35	44 20	32 89	7 3	84 67	52 55	5 55	77 38	48 36	19 47	80 20	74 6	37 72	9 33	12 18	88 54	45 57	93 46	18 50	83 49	73 14	34 43	92 69	2 48	21 60	20 23	41 88	66 8	17 32	25 91	46 98	38 6	10 45	95 4	36 95	61 83	23 65	30 76	3 65	56 39	24 6	78 76	82 87
52 81	63 20	60 20	32 80	29 66	21 56	76 40	84 8	26 94	67 61	49 20	4 11	80 79	23 76	46 74	56 94	74 12	45 63	79 25	22 43	92 55	83 72	11 79	99 50	3 61	95 3	75 17	55 35	38 35	81 62	43 1	30 5	31 63	19 9	65 92	62 1	47 65	71 13	86 90	18 68	40 53	70 30	9 3	89 23	14 80	20 75	88 6	2 82	42 55	50 60	93 48	54 23	25 31	35 9	58 95	28 98	33 84	73 16	69 23	10 62	91 81	12 58	94 8	24 61	51 66	34 72	78 92	0 95	13 35	27 44	8 43	57 26	1 73	44 1	5 20	6 90	87 12	64 46	48 21	61 23	39 34	15 15	16 21	98 29	72 32	17 58	7 14	37 36	59 98	77 14	96 66	82 2	66 7	68 6	41 46	53 85	97 44	85 79	36 23	90 35
0 59	77 24	91 75	89 75	71 75	65 98	85 19	49 77	35 26	43 69	53 78	54 94	14 26	81 98	15 26	18 96	60 90	46 38	27 99	39 6	34 9	10 64	13 84	61 87	45 63	95 34	9 24	99 5	69 82	26 71	25 80	12 14	21 33	64 52	56 68	50 18	19 66	42 71	22 12	62 30	23 25	17 90	70 93	63 3	36 59	4 42	37 38	82 96	86 82	87 23	88 87	5 4	1 51	76 94	93 68	44 53	98 26	52 79	67 56	16 37	59 53	73 81	38 64	78 72	32 37	74 48	6 47	79 8	31 65	29 20	80 95	8 72	3 33	83 8	40 34	94 19	48 19	2 17	72 50	33 19	97 1	66 23	51 63	96 62	47 51	28 59	24 28	30 48	20 35	41 1	55 23	92 56	90 22	75 15	58 97	11 80	84 58	57 13	68 83	7 49
