40	100
41 87	2 67	84 83	65 70	81 27	39 51	44 89	32 23	51 66	98 33	48 92	9 22	5 1	47 62	72 2	86 93	16 55	92 69	94 28	21 73	74 15	36 56	7 86	17 56	29 52	6 21	76 12	8 78	4 30	87 47	59 84	25 43	78 26	31 49	90 85	79 19	35 31	88 2	10 86	18 97	40 15	77 65	55 88	83 61	57 99	54 92	1 37	14 86	91 59	33 14	60 28	70 38	15 59	27 46	73 81	3 75	69 49	75 78	61 59	42 43	20 37	96 4	62 16	89 47	22 47	53 95	28 9	19 35	52 62	50 13	82 60	46 35	67 23	23 82	49 34	64 77	37 8	0 66	66 96	97 47	85 67	58 70	13 89	30 33	71 49	34 57	38 29	99 57	68 44	26 17	80 83	56 79	95 90	45 34	24 73	43 54	12 13	11 85	63 73	93 98
58 14	31 30	98 47	75 64	41 42	83 1	56 13	36 22	38 26	40 1	4 2	5 85	53 30	70 80	37 66	26 77	69 92	62 12	44 16	49 68	91 6	25 87	51 25	22 50	97 15	73 21	79 85	99 63	23 30	61 88	18 22	76 15	13 68	64 19	39 28	88 80	45 17	10 65	85 20	19 17	30 2	92 35	78 15	60 90	89 8	27 25	55 81	33 57	93 81	35 27	0 64	82 60	87 73	74 87	57 74	94 35	81 58	66 6	72 5	59 84	20 51	2 65	54 21	14 93	52 52	6 86	90 97	84 67	1 92	95 44	50 34	68 95	71 35	3 29	63 9	43 62	17 27	11 18	9 4	42 21	34 71	21 13	12 64	46 33	77 28	65 17	29 70	24 62	28 49	48 89	47 17	32 75	67 69	16 13	8 71	80 55	86 41	96 46	7 41	15 10
20 83	69 48	50 50	60 32	86 26	71 50	92 21	21 72	73 20	36 69	52 42	14 80	34 21	22 87	25 68	16 79	99 60	48 17	78 46	0 66	37 5	23 25	41 71	28 73	5 99	87 23	75 90	2 64	55 56	3 90	89 75	83 53	49 7	95 30	57 55	72 11	46 14	62 46	79 93	66 11	17 94	63 76	64 16	76 86	11 71	56 2	30 37	15 71	98 61	7 28	70 59	24 20	9 72	1 49	8 12	33 10	18 50	44 4	88 43	74 1	6 38	43 96	45 41	40 89	13 35	77 43	31 32	19 11	32 5	53 21	29 72	39 43	68 60	61 85	80 23	93 32	47 72	4 87	96 4	54 81	85 63	94 85	90 65	10 83	65 5	51 1	35 71	97 77	12 47	84 22	58 80	82 58	59 74	91 65	42 45	26 26	67 95	38 66	27 33	81 70
74 2	18 46	37 24	60 93	5 59	26 26	7 12	34 31	29 52	39 15	50 60	19 67	36 14	11 29	20 92	99 12	79 82	27 32	56 43	84 96	8 73	49 7	54 38	71 27	40 68	55 74	10 42	68 94	82 46	76 88	89 45	59 88	1 9	35 4	21 60	77 38	51 11	58 91	85 76	23 52	93 45	43 3	90 60	72 24	16 26	80 93	87 60	48 86	6 34	78 71	41 87	42 99	33 55	2 37	38 8	9 9	31 21	66 36	15 34	94 99	3 16	57 14	47 34	86 96	4 38	69 75	45 79	46 47	61 25	25 42	53 62	0 32	92 34	96 49	32 26	97 64	22 84	63 53	12 58	30 8	24 21	75 93	67 2	88 95	14 81	91 82	70 31	83 69	73 97	98 62	64 85	95 29	52 60	28 10	13 75	62 17	65 66	44 41	17 43	81 60
21 47	34 96	56 85	33 28	12 9	52 40	1 38	11 68	41 50	35 32	37 66	85 47	20 78	53 51	44 8	22 88	45 46	83 57	57 55	72 85	26 31	69 42	58 51	98 82	15 96	19 9	24 81	94 1	2 74	90 61	23 84	42 24	61 48	81 36	96 81	6 76	80 94	65 38	43 29	16 49	50 80	51 40	84 22	0 60	13 66	86 32	60 23	89 57	92 28	79 94	32 26	10 99	66 39	77 65	82 19	4 77	67 49	75 25	7 99	3 55	91 98	62 75	55 47	93 12	40 83	47 18	97 56	74 76	29 9	27 68	68 11	8 28	99 70	87 2	70 29	30 18	9 65	88 32	59 36	48 36	78 94	54 74	95 38	18 84	63 98	14 8	31 96	71 66	25 75	38 44	28 11	76 84	46 31	64 84	36 72	49 98	73 55	39 38	5 16	17 18
47 45	82 30	53 15	70 40	93 71	89 98	25 73	33 17	17 35	24 9	56 72	43 4	45 9	12 88	73 70	28 83	55 5	62 62	79 90	68 18	23 87	29 54	66 50	14 29	37 16	77 36	38 65	15 74	72 43	71 64	1 89	48 86	8 98	96 71	67 19	36 14	81 46	94 87	88 31	99 98	75 71	41 93	59 16	30 23	22 18	65 30	4 65	7 96	52 33	35 34	61 97	86 8	91 78	49 68	16 70	6 26	3 80	50 9	95 6	0 8	58 83	57 91	5 71	85 78	84 32	9 19	98 92	80 16	78 76	11 68	31 1	76 75	60 95	44 45	13 94	26 65	97 37	19 35	27 21	21 65	92 25	2 56	34 16	32 82	87 98	51 66	39 86	18 10	74 24	64 50	10 50	90 96	54 60	83 34	20 19	42 43	69 96	40 82	63 1	46 66
81 13	93 36	64 31	36 5	92 97	57 82	88 75	0 11	67 74	76 1	90 8	61 58	10 73	27 60	30 48	28 46	46 61	74 97	97 65	83 98	68 55	39 24	84 50	35 95	78 70	60 10	77 82	33 32	18 92	25 80	56 74	20 23	53 16	40 77	3 46	82 76	26 11	1 54	50 39	41 23	23 43	12 50	2 7	47 32	48 83	14 48	34 64	16 26	86 44	38 61	55 48	44 58	87 7	72 43	71 66	49 34	8 21	59 30	43 80	21 70	79 27	11 83	17 71	89 80	32 2	42 23	9 85	6 24	51 49	52 36	66 97	7 27	73 3	65 97	95 64	29 37	19 80	24 57	80 36	37 62	70 98	91 10	15 43	45 16	62 19	63 23	75 26	22 11	99 73	98 88	13 74	69 5	5 48	96 15	94 59	58 87	4 27	85 21	54 92	31 92
37 5	78 70	24 85	16 74	81 49	60 13	86 79	65 86	42 4	36 87	34 53	49 59	79 29	12 8	74 37	41 66	53 78	98 38	23 19	94 80	29 60	25 47	5 61	64 95	99 98	11 74	7 13	10 77	26 61	33 2	62 57	72 32	88 74	73 85	93 34	38 89	30 91	57 31	15 25	96 12	71 47	59 76	6 80	1 51	91 3	56 93	85 60	75 57	21 12	27 70	67 68	89 82	83 42	50 74	69 56	95 89	35 56	17 69	63 45	8 66	92 54	18 8	68 65	44 54	20 51	70 12	32 54	76 92	45 37	2 17	28 24	19 61	9 33	52 30	13 41	84 88	51 58	43 19	31 64	54 58	22 86	87 96	39 35	48 87	0 5	82 18	4 88	90 30	40 63	47 20	3 49	55 11	97 19	61 46	14 66	80 48	58 32	77 54	46 34	66 52
77 88	55 76	93 17	80 43	70 69	71 52	43 2	20 2	24 86	89 54	73 69	60 76	21 38	11 93	74 77	14 66	37 46	95 77	67 17	46 23	19 77	2 18	10 12	33 22	75 50	27 25	92 97	62 49	96 83	99 59	52 97	58 16	44 27	97 37	48 3	5 86	56 29	12 3	49 6	85 25	18 77	9 4	78 56	29 11	64 65	66 1	40 64	3 41	7 52	59 67	26 36	36 90	13 82	98 44	16 81	41 40	50 5	45 58	0 67	53 3	22 88	86 64	57 45	8 78	87 49	79 57	23 89	17 59	91 95	6 13	47 59	90 77	15 53	68 68	81 87	42 38	63 62	94 26	39 19	28 39	25 19	30 64	1 41	54 20	76 2	51 62	88 63	84 90	31 65	38 77	65 36	32 76	83 82	4 98	35 8	72 82	34 52	69 64	82 10	61 5
53 21	38 12	37 85	90 23	94 35	32 61	46 8	1 13	67 36	34 18	83 61	72 56	54 55	82 46	56 21	57 59	63 57	35 97	98 22	25 67	91 97	50 53	65 91	87 99	78 13	81 79	45 41	80 36	26 15	86 24	6 65	44 51	12 34	24 59	21 60	85 27	58 79	23 28	11 16	64 33	84 48	97 8	28 22	22 83	69 59	73 24	42 60	61 16	39 56	55 36	8 35	71 11	62 19	96 16	16 5	88 17	77 61	66 46	13 3	89 21	49 59	68 90	18 70	31 20	92 33	41 10	10 95	33 47	93 70	17 67	52 29	36 93	20 43	2 72	7 57	40 14	79 80	27 83	60 38	5 36	14 17	9 80	59 8	48 59	47 16	74 60	70 88	51 37	43 51	29 96	4 39	3 86	75 9	95 27	15 18	19 46	76 52	99 47	0 61	30 99
29 89	35 53	56 89	79 85	47 55	24 37	59 21	54 99	49 76	53 14	14 21	55 59	28 99	62 90	93 9	37 7	99 16	98 86	96 84	72 31	38 62	9 39	39 60	22 74	52 21	42 12	7 99	31 43	16 68	67 15	57 82	44 49	75 87	81 25	43 73	0 84	66 26	51 48	91 61	92 54	23 9	63 10	34 95	40 18	8 53	83 41	69 85	87 9	17 75	77 95	10 49	19 41	76 65	90 87	32 46	36 64	33 77	30 9	13 79	3 51	25 39	11 87	89 45	73 55	26 57	58 68	64 51	45 41	4 4	78 93	65 16	61 20	5 45	84 67	18 36	95 92	82 10	94 22	70 52	20 76	80 83	27 27	60 85	46 51	71 72	2 8	85 20	6 49	97 39	88 52	86 17	74 52	48 40	21 4	41 30	1 53	12 27	50 96	15 42	68 72
56 40	99 50	50 90	57 30	84 84	86 91	16 53	2 26	96 26	83 70	91 56	26 74	42 50	15 72	52 5	88 70	89 43	38 59	27 37	8 69	43 22	29 73	47 10	67 45	36 57	93 35	23 1	97 75	44 53	9 71	28 89	58 20	25 27	46 34	7 23	62 93	24 22	73 16	59 94	11 66	78 41	82 68	75 68	66 6	1 60	53 97	30 80	79 27	20 50	14 97	33 41	17 67	74 58	71 24	55 44	45 53	85 64	90 89	80 8	76 80	81 97	3 79	40 33	95 34	94 75	48 76	64 17	63 61	41 34	0 42	37 67	6 15	32 59	69 7	10 81	13 49	31 80	54 29	51 65	72 46	19 8	21 58	18 23	39 81	61 32	98 56	60 83	5 56	77 16	87 10	35 32	65 24	4 12	22 18	70 94	68 65	12 31	92 53	49 83	34 65
32 52	84 70	51 8	99 68	22 13	10 70	20 58	13 16	17 3	83 44	24 18	39 73	48 25	93 80	41 15	95 30	68 19	8 43	35 48	26 83	38 62	6 47	65 58	25 5	19 57	47 67	97 17	61 70	72 67	75 11	40 67	34 72	9 62	44 43	69 56	98 53	88 89	3 22	29 30	81 16	85 28	49 38	27 61	63 10	37 10	43 13	58 70	57 81	18 62	7 68	74 17	56 26	70 23	64 83	66 8	23 12	15 10	71 63	50 44	77 66	79 74	30 75	0 48	36 59	96 40	11 63	31 78	33 49	90 22	94 21	82 48	55 57	89 42	45 10	86 85	54 54	42 36	87 34	76 27	80 73	59 89	92 10	46 66	21 12	52 72	78 38	53 26	91 36	14 65	73 97	62 65	1 68	5 11	28 12	67 90	4 27	2 30	60 77	12 71	16 78
0 32	19 70	89 79	44 86	7 71	9 8	36 3	62 68	66 11	18 46	80 52	23 34	2 85	24 69	69 82	39 4	17 28	37 2	88 91	11 83	15 20	59 39	30 23	71 97	70 22	97 6	95 72	94 85	33 59	16 64	38 73	51 98	47 53	60 58	56 95	43 17	86 30	12 81	46 7	50 8	40 96	98 42	96 38	76 17	52 39	31 82	87 17	67 34	58 37	42 50	77 65	82 5	90 69	14 52	4 44	26 88	83 47	41 73	84 37	27 9	3 89	28 65	8 4	1 33	75 94	53 67	20 31	48 77	74 2	65 82	13 12	6 2	64 16	61 39	99 2	85 54	22 7	92 14	81 36	49 49	63 89	93 68	55 75	72 95	91 41	5 50	35 17	21 52	79 19	73 60	32 67	10 21	29 31	45 69	78 73	25 9	68 46	57 78	54 41	34 85
7 29	73 27	74 50	69 63	27 28	63 69	44 8	60 26	28 87	93 84	68 87	5 35	88 70	32 80	70 72	80 56	30 64	47 46	71 44	91 12	89 72	6 60	9 46	64 15	51 58	57 29	38 99	92 90	75 62	66 93	20 87	48 86	33 97	0 5	10 54	76 16	19 94	26 85	67 89	24 88	59 85	23 51	90 96	54 18	45 59	53 88	55 95	21 45	87 91	4 68	49 4	79 93	46 6	58 65	1 51	41 9	18 98	3 4	61 27	42 90	12 21	25 11	85 62	98 97	96 20	99 41	8 62	72 72	62 96	16 46	56 13	22 97	36 33	17 69	35 12	52 70	37 48	78 46	39 15	11 2	82 41	83 63	84 66	31 88	2 48	94 97	15 88	81 63	40 84	50 71	34 31	29 94	65 25	14 80	86 57	13 44	95 39	43 61	97 40	77 15
13 24	35 43	1 98	50 15	38 43	67 85	54 50	93 85	89 6	84 53	69 92	31 96	78 40	52 66	2 47	47 34	37 62	68 89	74 33	97 9	57 87	63 90	33 80	34 4	26 94	96 80	64 69	44 40	8 94	10 23	98 92	85 51	87 98	32 92	17 19	48 60	12 30	11 71	72 75	14 96	6 65	95 9	55 38	60 70	46 72	5 62	23 41	39 30	62 13	18 34	24 42	91 83	45 90	41 13	42 45	61 32	22 1	73 55	59 69	83 72	3 34	70 93	58 13	43 16	94 2	30 90	19 80	51 41	0 21	81 96	15 77	28 8	76 56	4 33	40 32	82 94	16 73	53 59	36 10	25 12	9 29	79 97	75 44	77 18	7 58	99 65	21 37	49 66	56 85	71 91	90 79	66 70	20 36	86 43	29 39	88 39	80 73	92 6	65 48	27 9
28 10	80 1	54 24	40 54	68 32	12 46	52 23	83 13	78 3	24 86	64 41	92 76	72 56	55 52	45 3	58 88	43 11	60 85	98 76	14 46	37 22	42 5	2 47	99 29	9 5	39 50	25 84	84 95	71 1	7 71	6 42	18 89	21 67	88 43	10 79	15 51	82 17	35 31	34 17	53 28	57 54	30 22	48 23	31 96	87 73	16 90	4 98	46 97	32 2	75 60	0 4	38 60	73 93	95 29	5 25	51 67	29 77	70 54	65 77	44 11	81 21	86 67	69 57	47 76	33 67	74 68	90 76	26 87	41 61	67 80	20 9	91 2	96 43	76 68	3 99	50 19	17 46	79 35	77 31	13 59	27 26	8 8	11 33	63 19	56 76	62 8	94 11	59 26	22 73	66 8	85 21	23 84	93 42	89 78	1 44	49 59	19 66	61 25	36 19	97 88
67 23	50 36	35 65	11 93	80 27	71 68	7 46	85 99	64 40	34 27	74 54	40 75	13 15	65 53	73 43	83 68	86 9	28 33	69 14	91 83	95 73	38 49	42 70	58 18	94 83	8 13	88 68	10 46	66 66	54 98	12 33	75 40	18 20	36 72	43 24	82 67	39 52	45 35	76 44	96 54	92 47	89 18	1 48	9 83	33 77	93 45	16 7	19 93	57 7	29 26	21 62	0 4	17 26	27 66	25 99	20 93	78 56	77 34	6 99	24 51	99 68	70 34	41 93	60 31	14 54	63 74	37 54	56 14	32 79	98 89	22 64	3 85	46 44	26 64	62 63	52 67	15 16	2 79	51 93	53 76	48 28	23 9	59 22	81 63	49 87	55 16	72 1	90 87	47 37	30 7	87 62	61 99	31 11	79 29	4 59	97 1	68 88	44 99	84 55	5 57
70 59	33 57	21 17	90 20	64 75	58 52	41 35	6 6	13 38	49 17	25 19	10 35	5 16	38 35	81 5	34 67	37 62	29 19	84 82	87 21	22 75	77 83	17 55	71 18	16 96	80 98	61 12	20 13	3 74	50 1	32 49	53 49	9 76	98 36	26 60	99 7	66 87	8 55	72 68	23 59	92 95	68 49	79 63	69 26	46 48	1 55	2 45	55 18	47 8	76 48	27 36	48 84	93 84	11 44	82 20	59 96	88 26	19 97	85 25	36 71	18 83	60 40	75 44	56 49	51 1	40 22	4 23	83 26	52 65	42 87	12 74	15 71	24 29	73 96	97 59	39 96	74 65	63 43	67 84	96 36	86 28	45 7	7 93	14 41	57 10	65 3	28 93	44 71	54 31	0 66	43 61	95 47	89 44	31 37	91 50	78 56	62 95	35 34	94 69	30 65
88 14	4 28	23 71	37 35	10 39	56 77	55 57	34 9	30 20	43 1	66 44	67 40	5 66	51 88	70 58	94 34	86 57	68 52	46 11	72 66	19 60	62 74	14 65	99 69	1 31	50 63	49 76	54 20	29 92	64 95	61 31	7 75	57 59	83 82	31 47	42 76	77 38	21 8	65 61	89 32	53 8	79 73	12 11	47 12	85 43	80 71	44 96	84 97	13 5	93 20	11 98	73 30	38 14	63 19	45 26	15 20	26 59	92 47	78 50	76 73	40 56	82 85	24 58	6 9	90 39	52 15	74 8	3 96	33 10	95 42	17 19	60 21	69 98	71 2	18 3	96 94	39 83	2 14	59 26	9 29	27 70	22 1	0 4	28 90	36 45	58 99	25 55	98 50	81 74	97 93	32 18	8 85	35 41	87 86	91 31	48 34	75 28	41 10	20 70	16 77
27 33	32 69	47 15	60 24	85 80	36 24	11 66	66 53	86 7	34 15	84 91	13 36	96 3	0 19	56 37	5 49	50 36	59 69	75 27	1 95	94 80	44 87	16 54	90 60	39 88	51 88	87 40	43 55	31 52	18 77	71 32	70 7	22 4	2 70	28 33	24 7	65 40	83 21	63 26	45 4	53 34	91 33	4 29	26 44	48 56	99 27	97 99	7 81	61 1	38 17	35 48	88 29	6 89	82 5	21 70	29 82	9 11	77 7	68 82	55 32	25 53	79 70	92 39	73 14	89 99	72 75	19 54	37 40	57 97	41 62	12 94	78 72	80 95	74 2	10 38	15 6	93 44	69 82	76 48	30 80	52 23	40 82	95 84	3 35	67 22	64 28	33 16	14 6	98 48	20 55	23 36	42 96	81 74	54 89	49 68	8 24	62 68	46 78	17 44	58 63
6 78	32 3	81 59	41 22	52 56	22 23	2 35	91 28	43 76	67 37	16 59	23 8	60 5	7 95	34 52	93 8	8 44	15 21	39 80	90 44	25 52	75 33	1 61	17 73	84 75	76 77	95 73	9 87	86 36	53 1	35 69	88 60	94 1	46 94	58 68	96 40	5 29	92 12	38 82	27 2	74 14	49 23	48 94	99 57	13 48	19 32	3 26	79 29	69 22	36 50	59 50	26 3	37 79	64 78	87 80	66 69	0 16	65 79	11 25	80 69	51 54	85 13	33 56	45 98	57 73	30 60	77 41	10 4	71 68	61 5	56 87	68 90	82 72	98 47	24 7	50 56	28 3	78 65	12 94	70 81	31 68	63 60	44 39	55 60	4 1	18 54	40 67	73 51	97 60	54 32	21 77	29 13	47 8	14 41	83 79	72 16	62 28	89 30	20 65	42 72
14 90	16 37	40 90	96 85	71 90	8 38	95 56	49 80	63 90	62 83	89 55	87 53	45 7	67 70	51 53	64 28	48 15	32 46	73 5	76 43	82 97	90 34	0 86	47 5	72 33	43 4	94 24	83 67	15 24	13 71	7 65	53 2	24 25	23 36	37 12	12 85	74 6	88 67	79 8	68 88	17 57	99 33	22 69	18 73	29 74	19 34	31 44	11 56	1 35	4 53	44 15	9 20	36 71	33 96	50 42	3 79	56 12	58 29	55 43	61 51	30 34	86 86	59 84	93 43	25 90	21 73	60 21	70 56	98 90	77 33	91 47	20 6	38 83	41 15	46 27	97 9	28 41	52 52	69 90	75 93	84 98	85 49	35 56	78 37	80 29	57 55	92 45	10 36	65 36	81 95	26 96	34 44	42 72	54 88	39 67	2 51	27 33	6 15	5 91	66 54
