80	20
0 8	6 76	17 62	12 14	7 9	1 96	4 95	14 18	13 54	10 99	16 89	18 25	11 64	9 51	8 72	15 92	2 83	5 79	19 61	3 95
3 34	6 39	12 95	7 38	15 8	5 96	0 70	9 46	17 30	4 34	2 99	16 5	10 59	13 31	8 46	14 56	1 27	18 16	11 20	19 58
7 94	9 53	2 60	11 70	5 51	19 92	3 13	16 45	14 24	1 65	18 1	15 36	13 29	0 3	12 43	10 90	6 45	4 20	17 85	8 71
4 96	0 91	9 30	2 4	10 71	7 84	19 15	8 55	13 26	15 81	12 30	11 85	5 32	18 65	14 36	1 74	16 20	6 9	17 5	3 13
4 71	14 16	8 30	6 93	0 34	10 70	19 18	15 25	13 53	1 28	9 79	2 54	7 17	3 91	16 51	18 25	5 70	12 18	11 34	17 64
7 60	3 44	5 32	10 14	2 90	14 92	11 33	0 76	17 54	13 6	8 79	18 23	16 73	12 5	9 22	19 95	15 73	6 6	1 89	4 85
15 79	10 73	19 46	16 58	2 34	4 76	7 89	14 45	13 1	8 81	18 69	12 51	11 61	6 29	9 20	3 35	0 30	17 55	5 35	1 59
14 39	0 55	16 80	3 47	15 41	7 21	13 75	11 8	19 96	12 65	17 30	9 57	10 63	4 96	1 98	18 2	6 3	2 48	5 55	8 93
8 19	1 33	18 99	4 81	10 29	6 28	19 81	9 45	5 77	7 43	0 87	14 82	16 82	17 79	2 7	3 99	12 3	15 29	13 79	11 50
16 52	14 19	11 32	4 28	10 41	1 81	0 88	7 49	13 2	18 89	9 97	15 70	12 20	5 19	19 69	17 33	2 6	8 36	6 66	3 33
10 1	13 39	19 70	12 95	14 39	6 21	1 51	16 3	11 62	2 65	3 21	5 67	17 99	0 39	9 79	7 16	18 51	15 56	8 91	4 97
11 51	5 99	6 72	9 67	16 23	3 75	18 35	4 86	15 41	1 68	7 3	14 69	2 83	19 72	13 73	12 29	8 6	0 2	10 48	17 12
17 63	19 9	13 59	3 37	15 54	12 81	2 56	6 75	11 7	9 29	10 21	4 3	5 16	8 29	18 29	14 56	1 26	0 79	16 82	7 82
2 70	5 87	10 26	16 12	6 17	18 51	12 9	13 10	9 56	11 90	0 66	1 38	15 34	8 56	4 75	14 62	17 22	3 82	19 50	7 91
19 9	4 8	13 83	3 74	9 18	11 98	7 23	8 63	14 19	12 17	1 29	2 31	16 87	15 61	17 91	6 52	5 93	10 87	0 87	18 56
2 88	15 37	3 11	5 96	1 82	19 3	6 39	16 71	9 75	0 34	4 84	14 94	8 33	12 48	17 37	18 57	10 20	13 36	11 72	7 56
3 88	16 31	7 54	2 64	13 51	17 1	12 58	11 41	4 28	10 91	8 84	0 1	5 84	18 37	9 32	19 38	15 39	14 55	6 23	1 29
1 79	18 10	9 22	15 33	8 39	13 25	7 58	10 43	3 32	0 1	19 68	17 86	6 45	16 66	14 57	5 72	11 13	4 54	12 77	2 38
17 5	11 78	2 62	0 27	15 39	4 79	13 71	19 75	16 1	8 1	14 30	7 84	12 39	3 11	10 54	5 63	9 12	6 68	1 87	18 10
4 68	19 41	15 71	12 3	18 34	0 93	11 35	14 43	1 59	9 81	5 30	2 90	8 84	7 85	16 3	13 51	17 42	6 82	3 35	10 96
17 21	0 62	2 32	12 48	16 75	8 27	11 80	5 22	4 46	9 74	15 45	10 37	3 12	18 46	7 8	19 64	1 50	6 99	13 2	14 26
13 36	17 28	16 67	6 63	19 76	2 43	3 27	12 93	10 60	5 1	7 61	9 30	1 68	15 56	0 51	11 11	14 39	4 64	8 32	18 8
12 15	6 8	4 66	18 70	17 18	15 67	10 75	9 99	7 36	13 34	11 88	16 52	2 93	5 13	19 28	1 40	14 22	3 68	8 97	0 94
1 91	6 87	3 98	10 11	11 31	2 59	13 20	12 83	0 75	15 18	8 37	5 89	16 93	7 97	17 98	9 55	19 88	4 33	18 25	14 57
13 99	12 89	10 91	4 97	2 79	5 83	16 74	6 99	11 78	7 21	1 14	17 88	0 28	3 86	19 60	14 73	9 2	15 46	18 95	8 67
8 26	17 39	5 11	6 47	19 14	3 60	2 26	15 73	11 89	0 97	14 35	13 94	10 70	9 48	7 57	4 16	18 25	16 74	12 27	1 15
12 74	11 54	3 63	14 27	8 23	6 97	13 97	16 26	5 66	10 70	17 30	4 48	18 38	7 20	0 97	15 61	1 68	2 57	19 31	9 36
15 52	18 28	17 84	3 55	5 51	19 81	1 3	0 25	7 14	2 25	11 7	10 81	12 51	4 87	9 35	8 88	16 62	14 27	6 62	13 9
7 98	16 55	10 96	17 37	5 84	1 91	0 3	11 23	8 57	13 68	3 14	19 70	9 20	14 55	4 65	2 90	6 68	18 66	15 63	12 81
13 23	2 18	11 31	7 91	18 56	5 90	8 30	10 91	3 99	6 80	1 86	9 64	12 24	17 1	0 40	4 3	16 78	19 84	15 81	14 29
8 3	3 99	5 21	11 9	13 84	7 43	15 12	12 87	19 26	2 39	17 29	18 62	16 48	0 44	1 31	6 52	9 44	14 19	10 48	4 44
5 54	6 15	18 75	2 95	12 64	0 95	4 43	1 56	16 17	7 47	10 76	13 29	3 90	15 32	17 45	8 80	14 81	9 16	19 45	11 48
14 53	4 82	12 12	16 13	7 30	10 88	3 62	6 46	19 6	13 8	15 70	18 42	8 18	11 58	17 93	2 51	9 24	1 59	5 59	0 12
