60	70
3 72	46 89	4 1	60 43	59 39	18 87	16 17	64 30	20 87	62 10	5 38	49 79	7 61	53 81	6 48	39 81	68 24	38 1	48 51	28 57	10 17	67 86	17 84	30 57	35 94	9 39	32 39	8 88	52 31	21 54	31 23	29 22	19 48	45 32	50 33	61 62	22 1	43 92	63 91	66 85	58 29	40 57	51 71	37 88	26 54	34 60	25 72	47 1	2 83	56 36	44 47	14 34	69 74	13 28	42 19	27 42	54 8	0 9	23 52	36 44	65 41	15 85	12 76	41 98	24 88	33 19	11 79	55 15	1 92	57 73
12 21	19 93	60 8	63 89	41 83	31 14	23 26	28 98	17 45	11 61	67 53	14 13	69 18	66 14	1 39	33 85	15 73	10 22	64 54	42 32	57 96	48 57	8 19	22 69	5 65	56 79	18 22	47 3	46 71	30 62	51 89	3 77	50 94	27 34	62 67	40 67	37 74	7 53	38 70	58 13	16 40	49 56	6 12	55 55	61 79	68 85	32 63	0 25	45 9	13 74	65 32	24 87	25 43	53 48	29 29	20 81	26 31	44 57	4 56	21 87	34 75	39 78	2 61	35 33	52 6	59 67	54 89	43 5	9 63	36 19
56 61	64 70	37 70	59 1	38 63	6 71	47 2	45 66	60 17	43 55	51 60	11 90	0 18	25 28	62 14	17 31	58 87	41 25	8 62	48 54	26 94	28 59	20 75	31 48	68 36	40 49	4 38	42 92	22 62	54 12	35 79	23 97	39 15	21 34	63 30	19 66	57 43	34 81	55 38	13 39	61 75	53 49	24 33	5 68	69 47	50 71	3 20	65 36	49 11	10 66	9 61	46 85	32 49	30 67	27 69	2 8	67 76	14 97	36 3	66 62	7 13	15 89	18 9	44 88	33 73	52 21	29 67	1 46	16 64	12 64
38 41	1 90	35 59	69 57	46 50	43 98	23 23	60 50	55 21	62 17	7 93	40 80	48 88	59 88	3 82	10 23	16 29	49 91	61 22	65 64	52 10	4 16	0 22	63 92	5 22	6 85	39 93	56 83	67 49	51 12	30 59	27 12	44 62	31 44	25 8	22 64	26 22	45 93	28 69	18 23	47 48	9 39	11 71	54 38	66 11	33 22	13 15	34 23	29 60	19 65	68 8	15 86	36 32	32 78	57 87	12 70	14 16	8 98	24 87	64 8	2 73	58 23	41 62	53 77	20 40	37 26	50 56	42 82	17 11	21 41
55 18	37 60	31 19	61 23	59 24	23 45	17 34	57 85	8 94	67 84	62 84	33 25	11 49	41 24	9 97	43 79	26 7	60 19	36 48	10 10	53 97	64 94	15 91	18 16	39 1	52 80	21 91	51 51	7 18	2 38	29 33	66 76	38 49	34 76	24 31	65 65	5 90	58 38	3 45	54 57	19 88	35 21	68 73	30 75	40 98	1 18	47 89	56 62	0 56	49 73	44 33	25 68	42 15	22 34	32 37	45 11	46 48	13 38	28 32	12 51	63 24	6 70	4 92	20 19	14 47	27 64	50 17	16 70	48 78	69 62
21 81	18 2	4 41	39 15	14 92	62 94	57 76	48 22	1 7	38 13	56 4	65 37	61 88	55 55	63 45	12 29	10 34	54 6	22 67	46 97	58 20	69 14	33 93	13 20	23 72	30 90	16 38	24 51	68 9	32 48	6 58	0 3	25 51	27 69	17 22	36 45	53 8	20 80	2 1	31 70	67 18	3 25	41 54	47 99	34 74	8 79	26 75	45 93	11 16	35 34	50 67	44 29	51 21	43 54	40 26	64 59	7 16	28 22	66 33	49 30	5 92	19 75	15 54	9 67	52 29	60 74	42 5	29 6	37 81	59 27
59 29	14 2	38 10	51 80	22 79	55 77	44 26	21 70	31 42	35 68	40 72	62 3	43 43	64 28	29 38	42 2	30 19	27 66	11 20	4 29	8 44	3 13	12 80	1 44	68 93	2 83	36 21	47 73	50 22	61 2	34 92	66 61	63 92	24 56	57 42	56 67	52 79	16 85	33 84	9 13	17 31	18 40	48 53	13 34	23 97	19 74	10 40	54 30	58 32	69 83	45 37	67 63	20 74	7 95	53 46	60 27	28 38	32 91	26 84	46 30	15 38	5 18	65 1	0 94	37 79	25 93	49 78	6 15	39 79	41 75
55 19	50 58	3 79	27 2	7 52	14 25	11 15	68 73	25 35	65 77	58 85	26 54	2 80	63 11	16 97	46 70	9 47	64 93	61 77	51 48	31 10	21 65	66 5	38 5	15 48	57 88	69 8	33 54	18 47	39 72	6 43	45 29	53 15	24 26	32 94	4 77	17 34	52 46	67 2	28 85	41 23	22 57	42 11	40 21	37 3	20 68	29 44	10 95	44 21	12 11	5 59	54 52	13 13	34 94	1 39	60 30	0 64	30 64	59 69	56 64	19 56	23 18	48 61	43 99	35 50	47 72	49 14	36 91	8 5	62 17
49 86	3 3	47 42	30 77	29 79	25 86	55 40	44 91	8 31	66 73	27 14	45 1	31 59	56 24	53 22	62 67	28 71	38 45	35 43	54 22	23 40	68 96	19 4	34 89	42 38	12 32	21 79	33 90	63 71	39 14	17 21	26 20	16 97	41 38	18 35	37 72	4 76	9 74	51 81	11 94	32 73	22 67	52 33	46 61	2 42	40 12	10 51	57 22	6 64	60 46	65 32	5 30	24 78	67 42	1 77	14 95	64 75	43 1	58 35	50 94	7 1	61 89	13 72	0 79	36 88	20 99	48 41	69 33	59 3	15 85
24 71	4 45	1 23	8 20	23 89	48 89	22 26	26 29	56 38	60 7	66 23	61 91	20 66	9 12	2 59	19 61	57 96	15 72	10 52	34 77	64 80	68 98	35 41	32 39	38 26	27 29	67 18	37 76	33 65	18 21	16 58	41 72	13 64	62 13	63 25	42 46	69 37	50 67	7 63	54 46	0 56	5 92	21 15	46 78	3 88	39 73	6 2	59 96	12 32	45 10	49 28	52 10	31 17	51 17	30 17	44 12	47 38	17 14	43 55	28 22	25 22	55 20	40 66	14 29	65 40	36 81	53 14	29 72	58 83	11 11
38 59	40 7	64 2	27 96	3 99	62 49	12 61	4 79	59 63	0 78	2 50	69 39	68 98	46 44	58 79	21 26	7 95	20 57	52 65	16 20	37 13	48 5	11 19	26 5	22 70	14 24	45 73	19 58	35 8	51 4	31 62	5 60	33 60	67 5	66 57	30 35	55 33	63 20	32 8	42 5	56 33	60 43	25 12	41 59	15 35	23 98	17 25	65 92	43 53	49 92	28 5	13 93	9 78	57 56	39 30	61 6	50 81	29 2	10 50	1 16	6 11	24 98	44 62	53 40	34 64	36 17	18 80	47 95	8 21	54 48
1 63	24 36	27 38	51 34	2 35	16 61	23 66	62 70	15 69	26 60	22 21	21 42	32 5	69 68	52 97	57 21	53 57	34 43	43 57	48 99	61 8	55 56	19 6	63 95	36 64	68 71	33 91	5 42	7 22	64 9	65 5	12 63	46 78	42 37	25 33	0 85	38 38	10 57	37 63	60 17	54 10	6 54	31 12	9 32	40 31	29 79	14 81	30 29	4 46	45 93	11 17	66 93	41 14	17 5	8 87	59 57	28 37	50 94	49 86	3 71	35 5	20 75	56 93	18 19	44 12	39 47	47 78	58 9	13 76	67 52
15 18	64 93	39 78	56 91	26 77	2 92	3 14	34 25	9 17	7 42	67 4	40 90	14 23	8 7	52 18	46 94	20 93	22 86	29 54	28 98	5 44	45 10	21 33	61 52	18 30	10 95	44 39	50 50	69 52	53 61	0 62	36 63	35 36	27 63	13 9	63 4	25 49	31 55	51 19	23 12	48 73	32 70	41 49	43 25	30 83	49 55	33 9	59 43	16 48	17 14	60 93	68 70	62 32	12 74	54 76	37 14	4 52	55 24	47 93	57 14	1 72	58 1	24 96	11 24	65 7	38 65	19 97	42 29	6 47	66 92
25 78	46 88	62 66	18 10	51 38	5 42	28 14	44 67	19 70	27 7	45 10	61 41	34 93	9 13	39 47	48 43	22 87	38 2	24 85	31 58	32 70	15 16	69 42	65 48	49 48	58 81	29 11	68 44	8 65	52 71	2 22	3 35	20 94	12 96	21 70	16 59	50 91	41 97	63 45	4 33	14 40	7 37	11 51	10 80	26 71	66 38	37 46	43 19	30 19	47 78	56 29	42 39	59 8	53 57	40 36	35 96	13 46	33 91	64 44	0 13	60 29	55 46	36 73	17 26	23 40	6 96	57 62	67 64	1 81	54 14
0 95	4 31	43 36	36 27	30 33	62 43	67 21	38 76	66 38	50 5	11 59	35 40	14 48	60 44	8 95	55 36	26 39	33 61	17 41	39 3	31 73	52 9	15 77	61 44	49 15	54 26	24 2	23 80	25 68	51 9	44 89	40 78	13 93	9 20	1 37	18 48	64 18	37 11	22 65	53 75	46 73	16 92	5 75	20 80	56 93	68 15	58 47	12 20	19 12	45 5	42 14	34 80	69 54	41 42	65 84	32 48	21 51	48 57	59 98	10 1	7 37	3 7	57 30	29 99	2 21	63 24	27 30	6 71	28 13	47 90
68 22	47 33	42 20	56 92	32 82	38 44	36 63	53 69	58 31	12 42	40 50	57 75	43 45	48 45	28 34	37 4	2 98	46 27	27 65	1 77	14 99	16 59	33 83	25 64	34 27	11 32	69 22	26 15	63 11	44 48	22 66	4 67	3 50	41 14	5 12	6 53	45 26	59 41	10 35	60 9	30 8	21 64	39 68	29 75	0 74	67 93	52 1	50 96	17 57	54 58	65 38	18 68	23 28	20 22	9 33	35 34	66 65	15 32	51 63	62 43	13 90	31 72	8 50	7 5	64 22	24 17	55 44	61 52	19 49	49 73
34 14	7 60	68 64	59 47	50 56	69 17	6 99	41 19	26 38	17 16	24 89	35 87	66 17	55 53	53 58	45 29	19 28	4 25	61 38	11 86	64 86	60 64	48 98	49 68	9 38	56 91	10 37	44 64	23 11	63 17	5 46	54 66	8 91	37 5	58 34	2 23	22 7	31 58	21 26	51 77	39 2	40 89	25 26	46 31	16 57	38 52	15 92	13 51	0 60	36 75	20 17	62 93	32 95	42 60	18 59	3 29	33 88	1 85	12 93	14 81	65 31	30 28	47 27	43 64	67 45	52 52	29 42	27 91	28 25	57 58
18 28	37 76	36 19	61 70	12 37	7 92	14 69	34 8	49 98	63 99	23 74	17 25	50 78	19 7	51 54	57 49	45 33	24 15	38 50	43 13	39 86	60 88	5 34	35 80	62 99	48 46	47 72	64 72	40 16	54 6	69 21	56 41	16 55	41 60	10 93	30 37	32 39	68 6	3 9	26 74	11 49	15 30	67 65	25 28	1 85	59 82	0 61	22 73	55 46	8 76	31 64	9 64	27 20	46 48	44 34	66 71	42 69	65 6	20 93	52 68	21 78	29 8	53 36	6 37	33 96	2 68	4 32	58 35	28 20	13 89
19 30	10 46	30 63	15 6	6 19	60 72	20 77	40 63	51 23	12 96	68 74	41 16	9 30	45 66	67 60	5 56	11 74	32 34	53 6	0 28	37 16	55 85	22 87	29 98	58 52	35 26	27 56	65 56	64 75	31 21	21 7	18 78	48 50	47 45	61 63	56 31	66 91	34 10	39 81	42 70	8 92	14 83	24 73	50 39	38 70	17 49	28 26	3 2	7 87	44 56	59 99	23 47	62 98	52 81	4 34	2 69	57 20	46 27	54 89	13 93	25 65	63 27	16 21	1 86	36 50	26 62	69 97	33 59	43 30	49 43
20 60	63 26	45 71	21 61	47 7	44 10	22 24	35 82	53 10	3 8	57 88	37 14	40 40	28 59	24 24	54 64	56 83	5 96	59 80	61 19	12 9	27 98	30 75	43 40	10 4	48 70	25 94	67 25	23 72	18 13	17 7	1 3	2 87	7 81	31 74	16 81	50 97	69 13	38 14	32 47	49 78	42 68	9 6	15 61	52 5	60 51	36 34	51 81	33 57	46 27	41 6	6 11	62 56	66 90	39 23	29 84	8 76	0 26	26 70	55 29	13 27	19 76	4 31	14 66	64 27	58 67	65 50	68 37	11 4	34 64
68 52	50 49	49 22	43 52	21 86	33 60	31 55	44 43	66 11	2 4	47 91	65 78	6 12	39 24	40 40	63 45	69 60	64 68	23 77	45 20	58 16	5 2	34 68	4 96	32 29	9 74	53 15	46 97	41 59	30 33	1 42	20 77	28 42	3 1	57 85	19 26	18 72	61 99	25 75	8 77	22 12	38 82	56 55	10 67	55 79	15 75	51 8	17 89	62 51	26 36	12 42	27 47	24 4	13 24	29 18	35 42	0 82	59 64	60 8	36 5	48 56	11 59	37 68	16 60	7 4	52 16	14 1	42 22	54 51	67 48
44 54	20 98	42 6	32 31	34 59	55 61	30 51	27 93	62 71	63 87	43 57	64 92	45 43	16 41	66 65	52 40	58 73	11 8	53 81	50 71	19 43	41 91	18 5	33 49	23 57	39 26	56 64	2 87	65 33	46 66	59 52	54 98	25 43	47 77	0 79	48 35	15 60	3 54	49 44	8 15	57 39	14 17	29 97	5 22	67 87	9 54	69 30	51 54	36 5	60 86	28 42	31 43	40 73	12 29	4 14	24 19	61 5	7 57	6 7	35 94	13 16	68 89	17 87	1 42	22 67	37 29	21 10	10 18	38 4	26 85
55 37	7 38	27 51	4 59	5 34	41 32	1 47	46 79	52 85	30 60	22 92	61 35	31 6	63 25	18 4	43 51	6 78	23 92	0 40	45 40	20 59	47 18	64 8	15 49	14 89	8 89	34 97	32 6	65 5	57 35	29 83	13 85	62 55	39 48	10 46	21 59	3 77	24 25	16 9	68 15	19 96	35 16	66 45	53 13	12 45	33 63	42 51	25 60	60 30	11 81	40 60	9 54	51 79	44 15	49 19	56 80	50 60	2 31	58 82	28 70	69 34	54 82	26 95	48 80	59 62	37 11	67 3	17 69	36 8	38 58
2 39	53 8	49 96	44 42	47 29	24 45	69 61	26 45	38 14	37 65	13 89	32 13	6 36	22 47	56 66	0 48	62 17	65 19	39 19	3 89	15 33	36 38	34 65	64 6	5 61	10 85	16 93	43 39	20 76	48 84	33 90	30 21	19 57	46 51	28 97	35 71	12 6	66 34	18 2	42 30	11 90	21 50	61 98	40 13	67 87	60 36	8 2	25 9	52 5	4 1	68 36	27 95	1 6	14 50	51 24	23 13	17 66	31 18	41 93	59 81	9 99	54 39	50 74	29 70	58 16	7 36	55 64	57 6	63 32	45 71
39 18	10 89	51 93	66 53	5 28	49 26	35 68	57 51	21 8	0 47	63 64	1 90	28 28	46 21	33 2	61 77	60 19	59 39	14 23	53 96	25 52	37 38	22 59	65 62	69 55	16 5	9 9	23 7	12 44	38 91	13 87	19 67	54 45	50 41	64 52	30 98	43 54	68 15	42 80	27 18	6 87	56 86	18 36	34 24	41 46	67 59	2 84	17 12	45 86	48 34	29 35	7 63	11 93	52 74	3 80	47 87	40 54	15 73	24 19	32 14	4 72	55 62	58 57	8 75	26 77	44 96	20 57	62 84	36 19	31 69
69 28	67 54	29 81	31 33	39 83	59 99	63 28	26 7	5 33	36 80	9 53	35 35	41 26	42 12	19 13	1 28	4 96	40 8	18 12	64 82	24 83	37 32	45 36	66 24	53 16	3 57	48 78	27 23	2 28	15 29	33 73	55 39	54 84	61 68	30 40	44 63	47 37	56 94	51 92	38 49	32 9	68 16	23 96	14 30	50 99	21 83	22 78	11 92	65 28	62 85	7 82	46 3	6 71	13 15	10 5	28 62	16 32	0 12	57 55	25 19	17 57	60 84	58 56	49 3	43 77	34 71	52 83	20 90	8 59	12 89
63 72	55 50	2 8	4 88	3 78	48 10	46 25	12 82	20 43	21 40	47 24	29 51	66 11	60 33	69 93	62 49	58 61	22 3	50 77	56 98	13 5	53 68	49 1	51 86	42 63	59 42	38 54	44 43	64 9	30 21	9 20	18 95	25 69	67 46	52 87	8 42	32 55	57 83	65 71	14 66	54 26	45 7	41 69	35 47	16 79	33 13	31 10	1 45	37 69	6 43	0 17	10 84	43 31	27 30	11 97	39 55	26 24	5 19	68 55	24 31	15 31	19 39	34 72	36 92	17 46	23 76	61 54	7 30	28 39	40 45
19 36	21 72	7 64	58 40	64 4	29 49	4 86	30 53	24 49	18 26	44 35	38 32	53 26	57 62	10 78	13 4	47 64	41 70	8 46	65 10	66 47	36 18	50 27	59 71	40 53	51 75	67 86	28 79	46 82	55 94	33 68	17 30	1 21	49 79	68 50	60 6	25 50	20 76	15 93	69 22	54 12	0 53	63 17	37 50	5 20	23 89	6 63	9 59	34 81	56 53	14 2	32 41	2 28	52 51	11 88	43 50	31 42	27 41	12 15	45 14	16 77	22 1	48 83	62 9	42 83	3 26	61 1	39 73	26 43	35 56
0 40	66 61	18 44	62 41	5 59	59 27	14 73	25 64	68 19	50 18	22 4	52 77	45 36	41 62	29 69	21 64	58 91	10 33	24 33	55 73	1 5	42 89	69 79	28 14	30 99	3 83	19 95	63 47	49 23	67 50	15 8	44 48	61 89	46 34	37 92	16 61	56 98	54 73	8 69	43 94	39 80	12 42	38 41	6 84	57 10	40 19	35 71	32 4	36 46	23 17	7 81	33 80	34 83	9 46	60 65	31 51	53 56	65 4	17 78	13 94	4 45	26 22	47 60	11 21	64 89	48 59	27 12	20 2	2 14	51 96
36 98	56 8	46 51	0 64	26 87	37 29	33 45	21 77	65 21	1 66	49 3	20 45	59 28	7 45	39 63	50 71	12 51	24 12	13 96	35 41	25 43	51 47	18 58	17 17	38 25	31 20	14 95	66 90	11 17	60 96	27 70	42 38	19 8	3 57	54 41	43 37	2 65	67 39	52 31	6 26	45 25	61 67	41 24	57 61	22 65	64 70	69 63	53 36	55 27	28 39	34 28	68 23	63 69	10 66	32 65	5 81	62 92	29 95	9 14	30 9	48 73	15 64	47 96	44 97	4 83	16 36	23 57	40 5	58 20	8 25
50 64	27 85	37 66	67 29	48 16	14 83	18 13	20 50	0 37	4 82	24 67	51 66	16 27	25 91	64 55	12 69	22 72	10 72	57 99	15 19	26 40	56 55	29 24	49 87	36 6	55 15	65 27	39 91	33 23	60 96	5 75	40 22	61 90	59 1	66 51	42 21	17 5	31 60	69 83	8 34	9 18	34 70	54 81	38 16	13 63	58 70	62 77	47 22	45 73	28 11	52 68	46 33	32 5	63 19	21 22	1 79	53 23	43 19	3 89	6 89	2 42	23 36	7 84	68 77	19 66	41 50	30 36	44 10	35 9	11 7
14 24	33 48	30 58	57 30	39 44	48 22	49 18	64 14	51 78	37 50	0 29	59 79	15 81	2 34	40 44	24 98	1 41	55 61	12 64	36 84	31 23	47 18	11 94	9 72	41 19	19 73	53 66	18 81	54 39	63 48	62 21	25 67	38 65	43 10	8 5	28 18	45 90	17 34	35 26	26 11	52 5	10 33	67 41	6 99	66 62	16 50	29 84	27 33	60 49	56 63	50 75	23 86	58 66	4 88	34 65	61 6	65 33	20 93	3 16	21 68	22 16	68 90	13 12	32 50	69 78	44 6	7 86	5 67	42 47	46 98
7 52	62 10	30 77	19 75	56 67	15 85	16 39	26 40	27 5	41 54	6 23	24 70	5 48	60 4	69 51	8 28	18 92	44 24	54 17	45 36	61 61	13 39	36 43	48 59	51 58	59 56	33 9	57 98	37 3	49 61	40 80	10 5	42 28	14 8	68 62	53 69	38 78	3 52	58 19	31 20	35 47	32 99	12 24	22 88	0 27	50 5	2 80	25 12	23 54	1 81	39 81	11 98	65 21	67 86	9 59	17 44	66 30	20 12	4 34	43 30	46 41	34 5	21 72	29 55	63 23	47 10	64 59	52 41	55 83	28 29
5 5	45 78	13 13	49 89	10 88	7 29	26 60	29 15	46 58	53 53	32 5	36 44	64 16	31 19	51 4	65 3	58 51	1 41	69 82	34 18	33 85	19 92	20 94	55 39	68 37	14 21	15 43	40 96	24 6	22 17	37 19	30 90	63 99	67 13	38 63	52 9	66 6	18 68	25 38	60 10	4 3	61 72	16 56	2 52	56 35	62 41	6 44	0 47	27 15	44 30	47 43	50 15	35 79	21 26	48 20	23 86	43 54	8 88	12 73	17 80	54 39	9 70	3 44	42 75	41 34	59 62	11 77	39 30	28 88	57 66
19 47	30 92	0 42	57 14	44 26	32 4	58 70	42 24	26 3	45 74	37 68	6 1	46 86	64 50	27 47	24 98	34 61	3 48	47 5	40 52	48 39	54 55	49 70	7 91	61 51	35 63	21 78	5 69	66 47	11 60	9 10	33 17	25 54	65 76	12 40	36 99	50 44	13 23	53 5	60 56	16 22	2 37	68 95	43 20	10 45	20 45	62 17	18 33	8 76	59 27	17 72	67 36	23 79	15 67	63 62	38 8	69 5	4 83	29 26	55 51	52 40	56 68	1 80	14 54	28 24	51 92	22 7	41 24	39 48	31 81
59 30	28 52	65 89	0 75	17 71	50 43	67 48	68 31	26 53	51 24	22 68	20 99	5 83	56 68	60 98	11 47	3 75	47 37	46 19	40 79	24 52	57 18	44 63	6 16	66 59	35 43	7 54	31 17	29 91	23 89	53 33	69 23	30 66	42 82	45 29	37 90	4 83	62 83	19 27	58 78	9 12	33 36	64 41	8 14	25 63	10 79	12 97	55 15	18 59	15 24	39 71	21 22	34 41	16 39	54 99	13 74	63 70	2 55	49 79	27 6	1 80	36 28	61 61	43 78	14 91	41 12	38 97	32 56	48 96	52 39
10 28	50 96	25 88	61 77	60 14	12 85	21 82	19 40	46 45	59 35	6 78	66 1	34 15	24 36	67 85	49 40	39 61	8 17	65 37	47 29	38 82	3 9	45 51	62 23	0 24	27 44	26 19	1 11	48 39	20 51	51 27	17 55	5 66	36 51	32 91	44 68	35 58	57 44	2 82	41 90	15 20	18 87	43 17	28 61	64 23	63 52	7 54	11 57	22 67	14 91	30 89	55 58	52 5	40 48	33 44	29 5	16 15	42 11	68 61	53 80	23 52	9 33	13 80	56 5	4 71	58 46	31 83	37 50	54 82	69 95
35 67	53 1	23 11	5 50	13 69	30 31	56 41	8 69	49 70	19 29	50 10	43 9	41 18	36 67	28 98	17 16	48 34	14 77	47 24	54 92	44 6	59 77	1 45	67 95	12 49	24 3	11 70	31 30	3 27	42 63	45 66	9 9	2 19	29 48	55 11	26 29	66 96	4 9	39 56	27 66	34 37	10 21	15 38	58 94	37 40	16 84	38 75	62 83	22 79	21 12	0 79	20 72	46 83	61 87	52 23	6 19	64 48	40 97	69 75	25 77	32 32	51 22	60 70	33 77	57 49	63 17	18 59	68 77	65 21	7 93
