80	20
6 4	2 39	11 6	3 84	18 51	10 82	19 93	13 10	4 11	0 48	12 65	15 43	14 93	9 16	8 24	17 52	1 61	16 5	5 51	7 87
3 14	8 88	19 36	12 24	7 31	17 41	1 72	18 13	0 91	15 65	2 52	5 68	16 86	13 82	6 85	10 26	14 32	9 59	11 9	4 1
1 91	7 2	2 48	16 42	8 99	13 18	17 55	6 90	15 55	12 97	10 54	18 8	9 83	11 26	4 37	0 96	19 38	3 71	5 72	14 4
2 71	4 9	6 97	7 12	17 7	11 26	1 27	5 8	18 89	15 77	13 76	8 2	16 14	10 45	0 32	14 30	12 74	9 43	19 83	3 54
0 70	3 98	13 96	7 67	19 97	9 46	11 91	15 47	18 87	14 17	12 44	6 68	17 73	1 15	8 58	5 18	10 40	2 79	4 97	16 31
14 81	8 70	15 60	1 46	17 86	7 68	3 45	18 24	6 66	11 52	2 81	12 15	16 74	4 65	19 11	13 1	5 18	9 84	10 78	0 36
13 53	10 13	2 7	6 62	9 37	4 61	1 96	15 42	7 85	12 21	3 43	8 15	19 82	14 64	16 29	17 18	11 60	18 18	0 73	5 70
8 75	18 43	9 47	1 32	2 30	15 63	19 76	17 87	12 93	11 22	5 99	10 90	7 26	14 10	6 49	4 64	16 44	0 82	3 99	13 85
0 82	14 23	10 25	5 85	9 65	15 77	6 8	19 12	13 58	4 5	18 15	1 7	16 44	8 94	7 96	3 90	12 52	17 64	11 19	2 72
10 24	9 35	6 25	13 20	18 57	5 94	4 30	16 80	1 63	0 3	3 68	19 36	8 9	17 10	12 37	11 15	14 62	15 24	7 86	2 78
14 50	5 58	16 61	17 5	4 25	6 32	10 66	15 47	11 40	7 44	2 19	1 1	13 23	8 91	18 93	0 48	19 73	3 53	12 61	9 8
9 82	18 55	14 83	8 38	3 34	0 44	19 16	17 6	10 87	7 98	11 36	6 79	2 83	13 79	4 17	1 58	5 87	12 28	16 15	15 48
5 29	12 74	6 90	8 5	1 34	14 74	10 71	15 34	4 99	2 80	13 82	3 26	17 84	7 98	18 33	9 57	0 94	16 49	11 85	19 17
19 45	1 88	16 77	11 52	2 26	5 21	4 17	15 46	6 51	3 61	0 99	10 69	13 98	17 61	18 15	12 55	14 67	8 63	7 52	9 46
3 75	16 79	5 91	1 93	13 63	10 73	8 46	12 20	15 37	4 73	19 18	6 41	2 24	9 14	11 89	0 95	17 2	18 69	7 4	14 37
5 20	12 99	19 69	0 46	11 89	15 32	17 69	7 56	13 39	14 46	4 56	1 88	6 28	8 59	9 51	3 98	18 59	2 89	16 8	10 72
13 11	3 33	19 68	11 87	5 42	17 23	15 12	6 98	1 37	9 53	14 92	16 15	12 11	7 19	2 85	0 84	10 74	8 29	18 17	4 8
10 73	8 8	15 36	11 83	2 31	3 57	17 39	13 57	5 33	4 40	14 55	1 70	6 62	16 66	18 31	0 49	7 15	9 77	19 91	12 31
3 43	11 37	15 44	14 75	4 27	13 21	1 20	8 60	5 92	19 72	9 15	17 8	2 41	18 43	12 11	7 21	0 73	6 29	16 24	10 55
14 80	12 61	0 28	17 83	13 17	4 17	2 98	16 55	8 56	11 63	7 57	3 11	6 4	15 79	9 96	1 61	18 23	5 80	19 7	10 36
9 89	15 29	18 90	13 96	16 87	17 27	0 12	6 22	5 63	4 83	2 36	12 67	3 21	10 68	11 76	8 89	7 49	19 60	14 95	1 71
1 95	5 55	10 35	11 98	18 86	14 83	19 74	16 65	9 28	6 29	13 11	17 88	3 21	4 12	0 99	12 89	8 3	15 80	2 89	7 80
15 5	13 33	0 34	16 48	11 22	19 15	5 83	14 68	6 54	12 15	18 26	9 65	3 26	1 27	7 5	17 39	10 33	4 99	8 59	2 95
4 31	17 98	7 28	12 34	3 74	2 12	9 82	10 39	14 53	18 83	0 81	19 4	11 62	5 83	16 61	6 89	8 28	1 30	15 36	13 32
8 31	7 2	13 10	1 76	14 71	4 80	0 64	10 99	5 78	2 49	11 90	6 49	12 61	17 1	3 66	9 58	16 12	19 38	15 17	18 72
8 80	14 44	18 41	11 72	4 67	16 15	7 74	1 30	17 36	6 43	2 61	3 57	15 70	10 91	13 93	0 23	19 95	12 38	9 44	5 91
4 87	11 1	9 7	3 99	12 23	5 7	6 92	18 21	10 44	1 73	19 47	13 47	16 69	17 35	14 51	7 29	8 66	2 80	0 38	15 39
3 66	19 10	6 47	14 66	5 15	13 36	9 58	4 35	18 21	0 13	8 28	1 11	16 19	10 4	15 22	17 49	12 32	2 68	7 78	11 5
13 87	17 82	5 11	3 73	18 50	15 25	9 41	6 69	7 63	14 44	19 7	2 98	12 47	0 79	4 72	11 57	1 83	10 20	8 84	16 62
11 87	4 54	19 79	13 20	14 88	15 59	7 10	16 36	12 89	10 38	0 6	2 24	3 35	1 24	6 61	8 53	17 57	5 42	18 32	9 88
13 8	12 92	16 20	4 41	14 14	1 14	19 21	9 72	0 67	15 10	5 41	10 67	3 65	17 83	18 90	8 59	7 80	6 84	11 86	2 27
10 5	15 17	14 96	0 46	4 28	5 62	11 26	8 2	16 98	13 44	3 91	12 50	2 11	6 66	9 14	18 88	19 81	7 94	17 36	1 93
17 79	3 99	7 81	16 80	2 55	14 69	4 10	0 74	1 93	13 56	6 19	12 19	19 37	10 72	11 41	18 36	15 51	8 32	5 75	9 81
4 45	15 58	14 29	12 61	11 76	2 5	16 53	8 38	0 28	9 33	17 99	5 58	7 87	19 33	6 80	13 2	1 88	18 18	10 39	3 36
11 27	3 62	15 13	16 27	10 97	12 14	6 89	8 20	1 41	17 77	0 82	7 76	5 96	18 34	14 32	2 45	4 56	19 74	9 36	13 59
5 74	8 29	12 67	0 85	10 75	4 22	16 25	15 56	13 49	17 90	1 36	2 90	18 29	19 3	6 26	7 2	9 68	11 88	3 70	14 28
