50	100
74 54	32 48	73 55	53 45	30 51	65 52	57 45	78 49	97 49	56 53	89 52	62 45	50 46	47 53	55 49	2 51	0 49	25 47	14 48	48 48	6 53	37 53	18 53	68 61	86 48	36 48	98 46	49 45	77 44	11 45	29 45	52 50	1 51	21 55	93 56	83 52	90 41	92 53	88 50	45 50	81 53	66 50	34 52	63 51	75 49	76 47	72 50	42 40	71 54	27 53	26 47	24 47	84 50	3 47	60 57	99 42	10 43	40 48	43 51	41 55	96 47	38 49	15 40	23 53	16 52	22 55	46 56	70 46	80 48	91 47	12 52	51 56	4 53	67 42	69 54	85 47	19 57	31 45	35 45	13 57	17 48	20 50	39 51	82 46	9 53	64 63	8 43	59 41	58 53	61 54	5 56	33 42	94 57	79 61	95 48	54 54	87 49	44 46	28 52	7 50
30 55	65 53	44 54	28 49	10 43	95 45	43 54	24 48	94 46	98 55	39 48	89 53	84 45	80 48	97 45	26 45	20 49	81 49	23 46	83 43	48 43	76 47	66 44	8 55	50 47	47 59	91 43	32 51	29 57	61 47	9 58	87 48	57 53	19 55	5 59	37 61	38 46	53 44	59 55	14 53	79 58	11 47	2 46	69 53	56 42	54 50	40 58	27 55	34 42	21 53	12 49	93 33	96 49	22 50	17 48	35 46	75 49	13 45	18 46	62 49	86 53	6 48	78 54	49 45	16 48	92 54	73 45	99 57	42 45	74 53	77 37	60 45	15 45	85 57	67 55	68 49	58 48	7 54	4 53	70 51	90 46	51 54	36 49	3 61	1 56	63 49	64 49	41 52	46 59	71 55	55 47	45 54	72 49	88 45	52 48	33 48	25 42	31 56	82 53	0 45
62 55	14 53	63 49	70 45	52 51	65 48	61 51	41 45	55 50	19 50	8 55	72 54	75 53	82 42	37 53	53 49	30 45	3 44	74 55	34 53	89 57	99 56	95 57	91 59	21 47	33 46	13 46	59 52	23 54	22 47	60 49	15 49	6 43	12 55	76 48	66 59	18 49	4 50	84 43	77 42	49 54	28 52	2 55	31 58	87 50	10 40	81 56	51 48	16 48	0 46	54 49	47 52	17 49	57 39	97 53	42 54	94 46	96 48	43 57	85 52	40 50	78 52	71 50	64 47	38 54	39 54	29 45	32 51	79 57	73 43	46 51	50 52	92 50	24 42	88 51	48 46	56 41	20 47	7 56	25 50	26 52	67 45	45 54	27 46	69 51	68 43	36 53	58 42	9 43	98 56	35 44	86 49	11 47	5 50	93 51	1 45	90 52	80 55	83 55	44 55
32 52	89 53	78 54	34 47	52 46	88 52	37 51	29 52	22 52	35 59	86 60	59 50	27 57	74 45	55 47	44 46	67 54	16 60	80 45	10 44	45 47	40 46	53 44	12 54	61 50	9 44	50 50	66 49	56 53	2 51	98 52	54 46	62 54	23 53	63 41	26 50	17 52	77 55	13 50	84 48	14 47	49 57	24 44	87 56	46 52	36 59	57 48	6 56	68 51	11 52	0 55	81 51	70 46	3 48	79 51	48 56	43 54	7 56	1 50	58 58	4 51	83 51	71 48	39 55	8 46	60 49	5 47	41 55	65 55	18 45	92 51	42 53	72 47	25 53	95 45	38 56	96 47	90 37	69 44	76 50	82 53	31 50	51 58	97 55	15 53	19 54	93 45	73 54	33 56	99 52	47 54	64 51	28 50	21 61	91 56	94 52	85 49	20 46	75 56	30 52
45 46	63 54	34 48	17 54	7 48	46 42	98 52	66 48	33 45	22 48	5 54	97 45	83 53	96 54	75 51	59 49	23 45	95 51	86 55	84 45	31 47	51 53	21 56	42 48	81 53	38 43	30 49	70 46	36 42	35 47	56 56	72 46	85 51	58 49	89 52	16 52	15 50	41 53	99 50	32 58	26 52	0 50	71 55	2 46	6 52	61 47	40 44	48 56	55 54	64 58	4 46	93 49	65 53	91 52	1 49	53 52	20 49	88 44	52 52	19 60	28 49	14 47	27 46	62 46	79 52	82 53	68 46	67 46	13 44	11 49	87 50	3 53	78 51	92 49	37 48	12 52	74 45	69 53	60 59	18 48	54 50	76 55	25 49	39 45	50 54	47 48	8 46	9 48	90 57	77 57	49 49	29 51	24 50	73 49	94 56	80 43	57 43	10 46	43 48	44 49
5 54	83 48	50 54	42 53	52 53	68 47	78 51	39 54	91 54	98 47	72 49	89 43	31 51	11 43	7 58	66 48	74 56	71 54	26 58	84 53	56 46	18 50	80 57	77 48	0 49	40 54	35 48	33 51	99 55	69 52	59 45	64 44	65 48	88 49	36 53	6 51	70 40	95 53	62 49	82 40	17 51	4 56	81 47	29 45	14 50	27 53	38 58	2 46	48 51	63 52	87 51	61 56	60 52	1 44	93 51	58 52	13 57	43 53	10 44	49 42	12 49	46 48	22 53	25 49	24 51	8 47	34 49	92 48	28 47	51 49	79 54	53 54	75 54	20 54	86 49	41 43	85 55	55 55	54 54	57 48	67 59	44 61	32 49	9 54	97 50	90 49	23 57	76 55	96 49	45 52	37 41	94 45	73 44	30 51	19 56	3 47	21 55	16 53	15 45	47 51
16 44	89 52	88 50	87 45	35 57	18 53	53 64	90 54	73 45	23 52	22 49	27 54	43 40	60 50	83 51	32 38	44 49	6 46	67 50	0 49	19 48	17 53	82 48	26 50	86 50	30 52	65 42	52 59	66 57	29 52	92 57	68 52	7 53	28 47	79 54	10 46	45 48	77 49	5 50	61 52	85 50	54 53	59 49	13 49	9 44	93 51	78 55	3 54	39 57	46 44	38 48	62 53	2 52	97 52	8 57	75 39	94 53	41 49	15 53	40 50	12 51	98 54	99 51	56 56	58 45	51 59	4 50	95 50	37 50	34 54	74 54	80 56	84 56	76 51	70 49	69 49	25 53	14 44	50 46	33 55	91 47	11 55	21 47	47 39	31 52	48 41	20 47	63 51	57 56	71 57	96 55	81 48	1 47	72 50	42 52	55 56	24 51	36 63	49 44	64 43
48 48	15 50	64 49	44 42	18 57	41 51	96 61	85 61	73 43	4 43	59 49	86 52	83 47	99 49	82 49	84 50	71 48	98 64	72 46	60 47	95 52	13 41	29 41	63 55	69 54	6 40	51 40	16 46	56 46	49 43	24 53	12 44	2 56	40 51	23 55	20 41	46 55	55 45	36 50	93 47	50 52	76 50	5 50	35 49	39 57	94 49	68 46	52 49	10 51	14 58	38 53	8 55	21 55	45 48	74 56	43 59	11 43	81 54	77 51	90 53	33 49	75 47	30 55	78 57	27 51	31 46	54 45	70 49	80 57	87 51	37 54	53 51	67 49	3 53	61 51	92 52	89 52	34 48	65 51	7 44	47 48	1 40	0 47	58 53	79 47	97 58	28 49	66 49	26 50	57 52	9 49	22 54	42 54	91 55	62 57	19 51	17 47	32 52	25 47	88 47
8 44	38 44	78 39	65 37	53 51	17 56	89 45	75 53	37 49	41 46	61 49	81 51	63 50	46 57	29 56	44 50	70 50	35 48	76 52	99 52	48 38	55 52	86 44	66 49	11 51	36 45	18 54	47 52	24 56	85 46	60 56	88 50	34 52	30 48	49 57	52 50	5 51	77 42	32 39	31 51	82 46	84 42	91 39	80 54	50 54	26 55	0 39	54 44	62 52	56 59	2 42	97 46	64 53	25 43	23 60	71 57	19 49	96 48	10 49	42 53	93 47	59 49	57 43	73 43	6 57	3 47	28 52	9 60	1 45	51 53	45 44	67 50	15 40	20 48	22 49	33 46	95 52	90 48	13 55	40 43	27 48	98 54	4 54	12 45	74 60	83 52	92 48	16 51	72 42	79 48	43 42	68 56	14 46	7 47	94 55	21 47	87 42	39 48	58 46	69 54
2 58	17 55	24 54	67 46	20 50	49 52	13 46	47 51	84 46	33 57	77 51	59 45	80 47	3 50	61 47	26 47	16 49	54 54	62 51	88 48	42 44	79 52	40 49	93 58	66 50	38 41	81 59	64 50	86 56	96 52	73 52	8 56	99 49	31 57	94 54	82 45	50 49	19 46	30 48	51 49	53 55	37 52	32 48	44 48	98 52	39 52	83 62	69 43	35 51	34 53	23 47	41 52	55 50	87 50	65 52	18 53	9 52	6 46	28 49	25 54	89 58	97 53	91 56	36 47	71 44	5 50	15 46	72 51	4 48	95 50	21 46	11 45	52 46	90 45	1 51	10 50	12 51	29 43	0 54	48 57	56 47	45 51	75 50	43 57	92 41	74 56	58 45	46 46	57 53	14 54	76 51	7 50	85 51	68 44	63 58	27 55	60 48	78 54	70 42	22 58
62 55	82 48	49 44	75 53	60 54	78 49	85 48	95 53	37 54	11 55	0 54	73 46	71 57	94 52	47 44	45 49	44 42	61 48	51 49	55 51	31 44	35 55	14 46	24 48	8 43	58 53	77 51	69 53	96 52	29 47	4 54	86 52	76 54	79 54	38 44	25 53	80 40	87 47	50 51	32 48	97 42	92 50	68 44	23 50	5 49	74 43	65 53	48 50	2 53	56 50	59 46	26 49	54 56	88 42	84 51	52 56	42 50	43 37	90 46	19 55	15 54	6 54	18 53	30 51	83 48	72 53	99 45	34 52	27 50	12 54	17 49	36 48	91 42	16 53	22 49	40 45	9 46	46 54	13 56	21 47	3 53	98 57	53 49	33 57	64 57	70 46	10 41	81 44	57 45	41 53	1 47	39 56	20 47	7 52	89 54	63 56	28 58	66 51	93 50	67 47
47 58	54 50	27 53	65 49	16 50	15 46	28 47	11 51	62 42	29 58	92 41	69 43	87 48	38 60	41 56	0 57	19 54	22 56	60 57	34 52	8 55	75 57	45 59	99 60	55 56	36 52	14 49	23 52	58 48	81 47	96 65	24 52	5 56	50 51	66 47	63 52	67 43	51 47	68 54	40 46	82 58	78 51	91 51	32 54	25 49	52 49	31 52	72 47	1 50	61 50	85 57	94 47	79 49	49 53	12 57	6 53	76 46	53 56	42 41	46 44	56 53	44 46	71 42	97 48	17 46	2 45	74 44	26 50	73 51	33 47	10 52	43 50	37 52	7 43	93 50	90 44	18 49	89 39	80 52	95 46	21 52	98 62	20 53	57 52	86 45	30 42	3 43	35 48	64 57	9 55	4 50	88 42	84 48	13 55	70 48	83 61	48 48	59 37	39 60	77 47
96 46	36 47	94 48	53 52	45 53	86 53	43 53	24 48	41 47	88 52	37 53	79 50	91 49	65 42	5 50	48 46	25 55	71 55	84 50	2 57	21 46	4 47	85 57	74 54	6 52	54 53	69 47	31 52	55 43	70 48	29 55	57 47	90 47	98 50	16 54	82 55	3 48	56 47	61 50	89 44	68 44	92 51	8 52	40 58	19 50	93 43	49 41	58 50	51 54	97 51	75 49	34 50	32 56	38 43	13 51	83 48	64 59	60 52	11 59	42 42	73 45	15 53	26 55	72 51	1 48	39 46	14 43	80 56	30 49	87 51	46 46	7 46	62 58	20 49	67 55	52 53	66 54	81 50	18 47	95 54	44 41	35 46	22 50	10 49	99 56	9 57	50 57	23 46	59 54	27 46	28 41	33 54	47 48	63 52	0 50	78 54	77 49	17 53	12 51	76 51
69 54	64 49	14 53	87 49	99 48	16 53	81 48	35 47	19 54	91 57	29 48	24 52	90 57	22 50	38 55	48 46	54 43	92 47	59 60	28 52	6 48	46 55	5 55	13 48	93 46	70 41	26 55	49 53	20 46	76 49	45 58	88 57	96 51	37 49	15 56	95 45	63 52	31 46	23 48	47 45	43 49	57 54	32 57	44 45	73 50	2 51	0 42	72 49	67 45	51 53	36 49	18 60	60 51	56 49	75 44	84 37	61 49	52 47	58 49	82 44	17 47	34 42	80 43	12 55	53 45	78 57	62 56	86 53	68 36	25 47	1 56	41 50	97 50	42 55	77 53	21 53	10 52	40 53	79 47	8 53	9 57	83 48	11 52	66 48	65 49	27 48	30 48	7 52	3 55	39 46	98 46	85 43	33 56	50 49	4 49	94 46	74 49	55 45	89 49	71 51
